date,R_DD,R_VOL,R_BREADTH,R_FINREL,R_SHOCK,s_t
2014-11-28,0.19960978851875366,0.7063492063492064,0.5,0.7972175037860338,0.0,0.44063529973079874
2014-12-01,0.2358929771338586,0.7222222222222222,0.625,1.0,0.0,0.5166230398712162
2014-12-02,0.27921961883841495,0.7658730158730159,0.75,1.0,0.0,0.5590185269422862
2014-12-03,0.20582244855091913,0.873015873015873,0.625,1.0,0.0,0.5407676643133584
2014-12-04,0.1797752574152195,0.8293650793650794,0.625,1.0,0.0,0.5268280673560598
2014-12-05,0.18946261797000152,0.8333333333333334,0.625,1.0,0.0,0.529559190260667
2014-12-08,0.1995366369288032,0.7222222222222222,0.625,1.0,0.0,0.5093517718302051
2014-12-09,0.2300460750514416,0.75,0.75,0.788123633605024,0.0,0.5036339417312932
2014-12-10,0.28059382370675845,0.7103174603174603,0.75,0.7333220425707718,0.0,0.4948466653189982
2014-12-11,0.29056856550777166,0.6904761904761905,0.75,0.8472357255381467,0.0,0.5156560963044218
2014-12-12,0.28311755356002666,0.6904761904761905,0.75,0.7839836380425594,0.0,0.5015154764157553
2014-12-15,0.30490627713793406,0.6428571428571429,0.75,0.7584245264510898,0.0,0.49123758928923333
2014-12-16,0.32304787144548597,0.6468253968253969,0.75,0.6371910230203636,0.0,0.4714128582582493
2014-12-17,0.38708163821940644,0.6666666666666666,0.75,0.5051867994650334,0.0,0.4617870208702213
2014-12-18,0.36081499231385816,0.5992063492063492,0.75,0.441979344920966,0.0,0.4304001372882347
2014-12-19,0.29764859439219915,0.6944444444444444,0.625,0.5145975730899203,0.0,0.42633812238531277
2014-12-22,0.24775921004643042,0.7777777777777778,0.625,0.7610033591035648,0.0,0.48230806938555465
2014-12-23,0.24634320426954515,0.7738095238095238,0.75,0.7583300785253961,0.0,0.505696561320893
2014-12-24,0.20011662453483403,0.8214285714285714,0.625,0.8137111483193719,0.0,0.4920512688565554
2014-12-25,0.2144752366192676,0.8174603174603174,0.625,0.7904699463997028,0.0,0.4894811000958576
2014-12-26,0.1855437827941192,0.8253968253968254,0.625,0.8014537695566166,0.0,0.4874788755495122
2014-12-27,0.18322905748356433,0.8055555555555556,0.5,0.8329788998141788,0.0,0.46435270257065975
2014-12-29,0.1478132377207214,0.7420634920634921,0.5,0.8728632685313921,0.0,0.4525479996631211
2014-12-30,0.15714006543932235,0.5992063492063492,0.5,0.7928301212596469,0.0,0.4098353071810637
2014-12-31,0.13685094945538656,0.5952380952380952,0.5,0.7832415377898245,0.0,0.4030661164966613
2015-01-05,0.15417220093278727,0.5952380952380952,0.5,0.8944468727334981,0.0,0.4287714337808762
2015-01-06,0.27213958995398746,0.9126984126984127,0.625,0.6727575786987094,0.0,0.4965191162702219
2015-01-07,0.2555498543760848,0.9007936507936508,0.625,0.7749296431703696,0.0,0.511254629668021
2015-01-08,0.17302441068556607,0.9246031746031746,0.5,0.8648548877773298,0.0,0.4924964946132141
2015-01-09,0.18475479064537448,0.9246031746031746,0.625,0.7473786210921932,0.0,0.49634731726814846
2015-01-12,0.20423401402629549,0.9246031746031746,0.625,0.7804797369450851,0.0,0.506863385114911
2015-01-13,0.17627965643833288,0.9206349206349206,0.625,0.6617071930141974,0.0,0.4767243540174902
2015-01-14,0.20322556710770157,0.9246031746031746,0.625,0.7491967597056168,0.0,0.5004051002832985
2015-01-15,0.21113638904941612,0.873015873015873,0.625,0.7437340392597652,0.0,0.4905772602650108
2015-01-16,0.22513969341123596,0.876984126984127,0.625,0.6849962273906801,0.0,0.4824240095572086
2015-01-19,0.2064494621790608,0.8373015873015873,0.625,0.6809785540973549,0.0,0.4699459207156006
2015-01-20,0.1658869055518919,0.8253968253968254,0.5,0.8927453136148955,0.0,0.47680580891272256
2015-01-21,0.13034568306342198,0.8373015873015873,0.5,0.8438495887225737,0.0,0.4622993718175167
2015-01-22,0.10432461749556143,0.7936507936507936,0.5,0.8651587163860323,0.0,0.4526268255064775
2015-01-23,0.051326290576925726,0.8412698412698413,0.375,0.9328200804648485,0.0,0.4400832424623231
2015-01-26,0.047809789145766834,0.8253968253968254,0.375,0.9149986819184089,0.0,0.4326410592922002
2015-01-27,0.024861090355798865,0.8333333333333334,0.375,0.8942600646765785,0.0,0.42549089767314213
2015-01-28,0.03043628653268793,0.8095238095238095,0.375,0.9064978720821211,0.0,0.42429159362772373
2015-01-29,0.0743376907297083,0.8412698412698413,0.5,0.7790824864222147,0.0,0.4389380036843528
2015-01-30,0.1082957038071225,0.8571428571428571,0.5,0.5701701986167943,0.0,0.40712175191335476
2015-02-02,0.09519111897897115,0.8531746031746031,0.5,0.5691528199521754,0.0,0.4035037084211499
2015-02-03,0.06293126781110603,0.4166666666666667,0.5,0.763741337723165,0.0,0.34866785444018755
2015-02-04,0.02886875246233489,0.45634920634920634,0.375,0.6742825069641413,0.0,0.3069000931551365
2015-02-05,0.029845848699521782,0.2857142857142857,0.125,0.5758206212655899,0.0,0.20327615113587946
2015-02-06,0.05903855820306225,0.3134920634920635,0.25,0.5436231219470414,0.0,0.23323074872843344
2015-02-09,0.07715925205634355,0.30952380952380953,0.375,0.5679058134144481,0.0,0.2659177749989202
2015-02-10,0.09168506777494756,0.30158730158730157,0.25,0.3816807248255315,0.0,0.20499061883755615
2015-02-11,0.055882589608085564,0.2976190476190476,0.375,0.605100254178433,0.0,0.2667203782811132
2015-02-12,0.038070177455307164,0.29365079365079366,0.375,0.6114370485894018,0.0,0.26363160393910057
2015-02-13,0.0207228004100668,0.2777777777777778,0.375,0.735919367756346,0.0,0.28188398918883817
2015-02-24,0.0,0.34523809523809523,0.125,0.7031151851636783,0.0,0.2346706560803547
2015-02-25,0.0,0.3373015873015873,0.125,0.7887047584969468,0.0,0.2502012691597068
2015-02-26,0.039919418859039046,0.3888888888888889,0.25,0.719840254040761,0.0,0.2797297123577378
2015-03-02,0.05061064751524291,0.38095238095238093,0.25,0.8668153820431135,0.0,0.30967568210214746
2015-03-03,0.04833734383280053,0.3055555555555556,0.25,0.7976906614263873,0.0,0.28031671216294873
2015-03-04,0.040110149553484464,0.30952380952380953,0.25,0.8470102749276982,0.0,0.28932884680099846
2015-03-05,0.05384275955354623,0.2976190476190476,0.375,0.9049502735513009,0.0,0.32628241614477893
2015-03-06,0.027717809298173357,0.3333333333333333,0.25,0.8119938663079905,0.0,0.28460900178789944
2015-03-09,0.07039509090121854,0.32142857142857145,0.375,0.7370156393047116,0.0,0.3007678603269003
2015-03-10,0.08402975811224067,0.2619047619047619,0.375,0.6683447994586437,0.0,0.27785586389512923
2015-03-11,0.0909115277631728,0.26587301587301587,0.375,0.6612497849458238,0.0,0.2786068657164025
2015-03-12,0.05337366514288344,0.29365079365079366,0.375,0.5401272997135664,0.0,0.2524303517014487
2015-03-13,0.06195654639292225,0.20238095238095238,0.375,0.6438236438042172,0.0,0.25663222851561834
2015-03-16,0.09620559325493827,0.30158730158730157,0.375,0.49804083669315985,0.0,0.2541667463070799
2015-03-17,0.08252968697484653,0.25793650793650796,0.25,0.42947184539206057,0.0,0.203987608060683
2015-03-18,0.02376916843479182,0.39285714285714285,0.25,0.4436717346519503,0.0,0.22205960918877699
2015-03-19,0.0,0.4126984126984127,0.25,0.5385358751452685,0.0,0.24024685756873626
2015-03-20,0.0,0.38492063492063494,0.25,0.6695456912784092,0.0,0.2608932652398088
2015-03-23,0.0,0.376984126984127,0.25,0.6267551341775753,0.0,0.2507478522323405
2015-03-24,0.013542609260623895,0.3888888888888889,0.125,0.4420180879473354,0.0,0.19388991721936963
2015-03-25,0.046248804837832336,0.34523809523809523,0.25,0.4536009376412929,0.0,0.2190175675434441
2015-03-26,0.07120758263143678,0.2857142857142857,0.125,0.1494054194790076,0.0,0.126265457564946
2015-03-27,0.13033800672057783,0.39285714285714285,0.25,0.14183301362266387,0.0,0.1830056326400769
2015-03-30,0.12103803100811716,0.4007936507936508,0.125,0.0,0.0,0.1293663363603536
2015-03-31,0.08795266286742598,0.43253968253968256,0.125,0.0,0.0,0.1290984690814217
2015-04-01,0.12831916901770768,0.46825396825396826,0.125,0.0,0.0,0.14431462745433518
2015-04-02,0.08084061532533549,0.5714285714285714,0.125,0.0,0.0,0.1554538373507814
2015-04-07,0.059535216420426584,0.5595238095238095,0.125,0.0,0.0,0.14881180518884723
2015-04-08,0.09536702366959138,0.5396825396825397,0.125,0.0,0.0,0.1520099126704262
2015-04-09,0.09738073741890008,0.5317460317460317,0.125,0.0,0.0,0.15082535383298637
2015-04-10,0.07193518403703969,0.5515873015873016,0.125,0.0,0.0,0.14970449712486827
2015-04-13,0.0469200427542682,0.5198412698412699,0.125,0.0,0.0,0.13835226251910762
2015-04-14,0.05937124990648801,0.5238095238095238,0.125,0.0,0.0,0.14163615474320237
2015-04-15,0.11171755948141515,0.5753968253968254,0.125,0.0,0.0,0.1624228769756481
2015-04-16,0.051864657940232095,0.6388888888888888,0.125,0.0,0.0,0.16315070936582418
2015-04-17,0.09589991483989202,0.6190476190476191,0.25,0.0,0.0,0.1929895067775022
2015-04-20,0.10516402287742754,0.5634920634920635,0.25,0.0,0.0,0.1837312172738982
2015-04-21,0.11483292324625027,0.5595238095238095,0.125,0.0,0.0,0.15987134655401197
2015-04-22,0.07434344221051437,0.6111111111111112,0.125,0.0,0.0,0.1620909106643251
2015-04-23,0.0,0.8015873015873016,0.0,0.0,0.0,0.16031746031746033
2015-04-24,0.0,0.8293650793650794,0.0,0.0,0.0,0.1658730158730159
2015-04-27,0.0,0.8253968253968254,0.0,0.0,0.0,0.16507936507936508
2015-04-28,0.008166952769043667,0.7341269841269841,0.0,0.0,0.0,0.14845878737920554
2015-04-29,0.05980575787717435,0.7936507936507936,0.0,0.0,0.0,0.1706913103055936
2015-04-30,0.07674128056215201,0.7896825396825397,0.0,0.0,0.0,0.17328476404893833
2015-05-04,0.06421260347814928,0.7420634920634921,0.0,0.0,0.0,0.16125521910832827
2015-05-05,0.07670117275235921,0.7222222222222222,0.0,0.0,0.0,0.15978467899491627
2015-05-06,0.0776687736636078,0.7103174603174603,0.0,0.0,0.0,0.15759724679621362
2015-05-07,0.1348675239042546,0.753968253968254,0.125,0.0,0.0,0.2027671555745017
2015-05-08,0.14093884361162823,0.753968253968254,0.125,0.0,0.0,0.20398141951597645
2015-05-11,0.15511695437335604,0.7380952380952381,0.0,0.0,0.0,0.17864243849371883
2015-05-12,0.1465890313161783,0.7261904761904762,0.125,0.0,0.0,0.1995559015013309
2015-05-13,0.12484057145607408,0.7341269841269841,0.125,0.0,0.0,0.19679351111661164
2015-05-14,0.18163323012256982,0.753968253968254,0.125,0.0,0.0,0.21212029681816474
2015-05-15,0.1973504780850932,0.6547619047619048,0.125,0.0,0.0,0.1954224765693996
2015-05-18,0.18400460437656418,0.6031746031746031,0.125,0.0,0.0,0.18243584151023345
2015-05-19,0.12852046300455666,0.6904761904761905,0.125,0.0,0.0,0.18879933069614943
2015-05-20,0.14429285920554535,0.6984126984126984,0.0,0.0,0.0,0.16854111152364876
2015-05-21,0.19781171789770957,0.7301587301587301,0.125,0.0,0.0,0.21059408961128795
2015-05-22,0.1676105371237896,0.49603174603174605,0.125,0.0,0.0,0.15772845663110713
2015-05-25,0.16441695276904367,0.34523809523809523,0.125,0.0,0.0,0.12693100960142778
2015-05-26,0.15226428640184864,0.32936507936507936,0.125,0.0,0.0,0.12132587315338558
2015-05-27,0.14016676827311836,0.3373015873015873,0.125,0.0,0.0,0.12049367111494114
2015-05-28,0.13049075916062414,0.2857142857142857,0.25,0.0,0.0,0.13324100897498198
2015-05-29,0.13639162067637878,0.2857142857142857,0.125,0.0,0.0,0.1094211812781329
2015-06-01,0.17418320445357127,0.31746031746031744,0.25,0.0,0.0,0.14832870438277773
2015-06-02,0.17991360777770693,0.31746031746031744,0.25,0.0,0.0,0.14947478504760486
2015-06-03,0.20886141949560455,0.3373015873015873,0.25,0.0,0.0,0.15923260135943837
2015-06-04,0.3130865767182195,0.5555555555555556,0.75,0.0,0.0,0.32372842645475497
2015-06-05,0.3173480315086963,0.5555555555555556,0.75,0.0,0.0,0.3245807174128504
2015-06-08,0.30315989379452013,0.5634920634920635,0.5,0.0,0.0,0.27333039145731675
2015-06-09,0.3916778300070589,0.7777777777777778,0.625,0.0,0.0,0.35889112155696734
2015-06-10,0.3382191330295836,0.8611111111111112,0.625,0.0,0.0,0.36486604882813894
2015-06-11,0.3362187560161717,0.8174603174603174,0.5,0.0,0.0,0.33073581469529784
2015-06-12,0.3364995106847207,0.8134920634920635,0.625,0.0,0.0,0.3549983148353569
2015-06-15,0.3577817172559844,0.8055555555555556,0.75,0.0,0.0,0.382667454562308
2015-06-16,0.3811946512224862,0.6507936507936508,0.875,0.0,0.0,0.3813976604032274
2015-06-17,0.3927005791567739,0.6468253968253969,0.875,0.0,0.0,0.3829051951964342
2015-06-18,0.37839211801321937,0.5992063492063492,0.75,0.0,0.0,0.3455196934439137
2015-06-22,0.3165258214079447,0.7380952380952381,0.625,0.0,0.0,0.3359242119006366
2015-06-23,0.29177428928961135,0.7698412698412699,0.375,0.0,0.0,0.28732311182617626
2015-06-24,0.28868097445934715,0.7579365079365079,0.375,0.0,0.0,0.28432349647917105
2015-06-25,0.24905947186036115,0.8253968253968254,0.125,0.0,0.0,0.2398912594514373
2015-06-26,0.25596302862093356,0.8174603174603174,0.125,0.0,0.0,0.2396846692162502
2015-06-29,0.3695032246679075,0.9404761904761905,0.625,0.0,0.0,0.3869958830288196
2015-06-30,0.32592608932811407,0.9484126984126984,0.375,0.0,0.0,0.32986775754816244
2015-07-01,0.2997507299621388,0.9484126984126984,0.375,0.0,0.0,0.32463268567496745
2015-07-02,0.29774032599627853,0.9444444444444444,0.375,0.0,0.0,0.3234369540881446
2015-07-03,0.3082736395430924,0.8809523809523809,0.375,0.0,0.0,0.31284520409909466
2015-07-06,0.3595464608868648,0.8888888888888888,0.5,0.0,0.0,0.34968706995515075
2015-07-07,0.362454277096837,0.8849206349206349,0.375,0.0,0.0,0.32447498240349437
2015-07-08,0.4998485930180324,0.9642857142857143,0.625,0.0,0.0,0.4178268614607493
2015-07-09,0.5309221186549451,0.9404761904761905,0.625,0.0,0.0,0.4192796618262271
2015-07-13,0.4708656869665667,0.9642857142857143,0.75,0.0,0.0,0.4370302802504562
2015-07-14,0.46693512160687956,0.9642857142857143,0.75,0.0,0.0,0.43624416717851877
2015-07-15,0.4606983571841111,0.9563492063492064,0.625,0.0,0.0,0.4084095127066635
2015-07-16,0.4667095151767958,0.9523809523809523,0.625,0.0,0.0,0.40881809351154963
2015-07-17,0.46481943464031394,0.9484126984126984,0.625,0.0,0.0,0.40764642661060246
2015-07-20,0.5004050888789069,0.9642857142857143,0.625,0.0,0.0,0.4179381606329242
2015-07-21,0.48488336648912334,0.9365079365079365,0.625,0.0,0.0,0.40927826059941197
2015-07-22,0.5286309600205352,0.9365079365079365,0.625,0.0,0.0,0.4180277793056943
2015-07-23,0.5925928896874799,0.9404761904761905,0.625,0.0,0.0,0.43161381603273413
2015-07-24,0.6042542353847141,0.9126984126984127,0.625,0.0,0.0,0.4283905296166253
2015-07-27,0.7101288262850547,0.9682539682539683,1.0,0.0,0.0,0.5356765589078046
2015-07-28,0.6971890441506773,0.9285714285714286,1.0,0.0,0.0,0.5251520945444212
2015-07-29,0.7067196624526734,0.876984126984127,1.0,0.0,0.0,0.5167407578873601
2015-07-30,0.6625960582044538,0.8888888888888888,0.75,0.0,0.0,0.46029698941866853
2015-07-31,0.6556523936340886,0.8968253968253969,0.625,0.0,0.0,0.4354955580918971
2015-08-03,0.7263073140601944,0.9325396825396826,0.625,0.0,0.0,0.4567693993199754
2015-08-04,0.7331005743438362,0.9246031746031746,0.625,0.0,0.0,0.4565407497894022
2015-08-05,0.7173532455239684,0.9365079365079365,0.625,0.0,0.0,0.45577223640638104
2015-08-06,0.763833183597511,0.7896825396825397,0.625,0.0,0.0,0.4357031446560101
2015-08-07,0.7674779808124238,0.7857142857142857,0.75,0.0,0.0,0.46063845330534187
2015-08-10,0.7551698966822823,0.6150793650793651,0.75,0.0,0.0,0.42404985235232945
2015-08-11,0.7916178688314196,0.623015873015873,0.875,0.0,0.0,0.45792674836945857
2015-08-12,0.8471471314894441,0.6865079365079365,0.75,0.0,0.0,0.4567310135994761
2015-08-13,0.832928912917924,0.7142857142857143,0.75,0.5503376792093789,0.0,0.5695104612826034
2015-08-14,0.835987133414619,0.7063492063492064,0.875,0.4833128212577676,0.0,0.5801298322043187
2015-08-17,0.8822214111531801,0.7222222222222222,1.0,0.4103927240139569,0.0,0.6029672714778718
2015-08-18,0.9003701950843868,0.6865079365079365,0.875,0.6446755941373385,0.0,0.6213107451459324
2015-08-19,0.978269588654303,0.7936507936507936,0.875,0.8676190581161903,0.0,0.7029078880842574
2015-08-20,0.9742738481037028,0.7579365079365079,1.0,0.803011283908221,0.0,0.7070443279896864
2015-08-21,1.0,0.9166666666666666,1.0,0.5186951692611433,0.0,0.687072367185562
2015-08-24,1.0,1.0,1.0,0.0650555749024966,0.0,0.6130111149804993
2015-08-25,1.0,1.0,1.0,0.3058605264824073,0.0,0.6611721052964815
2015-08-26,1.0,1.0,1.0,0.2895313285743521,0.0,0.6579062657148704
2015-08-27,1.0,1.0,1.0,0.4305250304286513,0.0,0.6861050060857303
2015-08-28,0.979603173329911,1.0,1.0,0.4940580221097094,0.0,0.694732239087924
2015-08-31,0.901523294615928,1.0,0.875,0.6039243949663726,0.0,0.6760895379164602
2015-09-01,0.9804153564782137,1.0,1.0,0.6434828784228808,0.0,0.7247796469802189
2015-09-02,0.9715264631329018,0.996031746031746,1.0,0.6981915702336938,0.0,0.7331499558796682
2015-09-03,0.9411147163575695,1.0,1.0,0.7201183652738122,0.0,0.7322466163262764
2015-09-04,0.9889182121542706,1.0,1.0,0.5766670353977976,0.0,0.7131170495104137
2015-09-07,0.9959571327728939,0.996031746031746,1.0,0.47605583825144765,0.0,0.6936089434112175
2015-09-08,0.9884669992941031,0.9920634920634921,1.0,0.6228832748832712,0.0,0.7206827532481733
2015-09-09,0.8453723609061159,1.0,1.0,0.8194117260813748,0.0,0.7329568173974981
2015-09-10,0.8545169415388565,0.996031746031746,1.0,0.6643301115099288,0.0,0.7029757598161063
2015-09-11,0.8358968908425851,1.0,0.875,0.7712043556384816,0.0,0.6964202492962134
2015-09-14,0.8351599098376433,0.9880952380952381,0.875,0.8124928044761811,0.0,0.7021495904818125
2015-09-15,0.8588736523775914,0.9880952380952381,0.875,0.7216609515211949,0.0,0.6887259683988048
2015-09-16,0.8221248716550084,0.9801587301587301,0.875,0.7778385539179183,0.0,0.6910244311463314
2015-09-17,0.765868654944491,0.9801587301587301,0.875,0.7284443233659332,0.0,0.6698943416938309
2015-09-18,0.7575262305076053,0.9484126984126984,0.875,0.806551577769563,0.0,0.6774981013379733
2015-09-21,0.8352852467432459,0.9246031746031746,1.0,0.7951729529305457,0.0,0.7110122748553932
2015-09-22,0.8057658987358024,0.9166666666666666,0.875,0.8404553987586335,0.0,0.6875775928322205
2015-09-23,0.8922483636013606,0.9206349206349206,0.875,0.7969062178394236,0.0,0.6969579004151409
2015-09-24,0.9275031284091639,0.9166666666666666,0.875,0.7160832227105736,0.0,0.6870506035572808
2015-09-25,0.9228656629018805,0.9087301587301587,0.875,0.8208140512652342,0.0,0.7054819745794547
2015-09-30,0.8983547776423029,0.9007936507936508,0.875,0.7800558771938931,0.0,0.6908408611259693
2015-10-01,0.8408502053519862,0.8968253968253969,0.875,0.8897799995575877,0.0,0.7004911203469941
2015-10-02,0.8362929554642878,0.8968253968253969,0.875,0.7696037541714374,0.0,0.6755444212922244
2015-10-05,0.8125641724956684,0.8888888888888888,0.875,0.8047551939320036,0.0,0.6762416510633121
2015-10-06,0.7916379227363152,0.8809523809523809,0.875,0.7784884264760148,0.0,0.6652157460329422
2015-10-07,0.7409366376820903,0.8809523809523809,0.875,0.8308034036038408,0.0,0.6655384844476624
2015-10-08,0.7656380350381836,0.8849206349206349,0.875,0.7974020460662893,0.0,0.6645921432050216
2015-10-12,0.701585862799205,0.7142857142857143,0.875,0.8155493604642821,0.0,0.6212841875098404
2015-10-13,0.7044936790091771,0.7103174603174603,0.875,0.7150044867641084,0.0,0.6009631252181492
2015-10-14,0.7272598745427711,0.7142857142857143,0.875,0.747732333794992,0.0,0.6128555845246955
2015-10-15,0.6876483988962334,0.7261904761904762,0.875,0.7099272467387816,0.0,0.5997532243650981
2015-10-16,0.68592877655137,0.7103174603174603,0.875,0.5912262341356518,0.0,0.5724944942008964
2015-10-19,0.6726179971764107,0.6944444444444444,0.875,0.6038553495831229,0.0,0.5691835582407956
2015-10-20,0.6615382147211707,0.6666666666666666,0.875,0.5293961360846473,0.0,0.5465202034944969
2015-10-21,0.6837830087274599,0.6746031746031746,0.875,0.5580122272347584,0.0,0.5582796821130785
2015-10-22,0.6841690463967154,0.4722222222222222,0.75,0.45639092237529255,0.0,0.47255643819884596
2015-10-23,0.6514059792722843,0.48412698412698413,0.875,0.42407810449280037,0.0,0.48692221357841375
2015-10-26,0.6155345568889176,0.17857142857142858,0.75,0.38454814106393365,0.0,0.385730825304856
2015-10-27,0.637613906179812,0.15873015873015872,0.75,0.3301366010815497,0.0,0.37529613319830407
2015-10-28,0.6553265176795231,0.1746031746031746,0.75,0.26805550282475543,0.0,0.36959703902149066
2015-10-29,0.7029094205223646,0.26587301587301587,0.875,0.30401264368691333,0.0,0.4295590160164588
2015-10-30,0.7113170201501645,0.21031746031746032,0.875,0.3336510630462086,0.0,0.42605710870276675
2015-11-02,0.6810055428993134,0.2261904761904762,0.875,0.5211380359487263,0.0,0.4606668110077032
2015-11-03,0.6316629099018162,0.2619047619047619,0.875,0.4976436872492881,0.0,0.4532422718111732
2015-11-04,0.5595540813707245,0.35714285714285715,0.875,0.6634665993246693,0.0,0.4910327075676502
2015-11-05,0.5629832991080025,0.3253968253968254,0.875,0.6462018640874757,0.0,0.48191639771846073
2015-11-06,0.6414993502534816,0.5674603174603174,0.875,0.6738910702275954,0.0,0.5515701475882789
2015-11-09,0.6671132002823593,0.42063492063492064,0.875,0.6239291970597864,0.0,0.5173354635954133
2015-11-10,0.7200454822563057,0.5793650793650794,0.875,0.6606990515284432,0.0,0.5670219226299655
2015-11-11,0.7811547439517424,0.6746031746031746,0.875,0.44838011857024673,0.0,0.5558276074250328
2015-11-12,0.7745971170506322,0.6309523809523809,0.875,0.450157229205942,0.0,0.546141345441791
2015-11-13,0.8240249791439391,0.6825396825396826,0.875,0.36397889054311544,0.0,0.5491087104453475
2015-11-16,0.8411209330680874,0.6785714285714286,1.0,0.31590391732142453,0.0,0.5671192557921881
2015-11-17,0.7789438009369187,0.746031746031746,0.875,0.36399907308498824,0.0,0.5527949240107306
2015-11-18,0.8185251957261125,0.7619047619047619,0.875,0.41463960243944825,0.0,0.5740139120140645
2015-11-19,0.7499759353141244,0.8293650793650794,0.875,0.4693678155890859,0.0,0.584741766053658
2015-11-20,0.7558667698774307,0.8134920634920635,0.875,0.4939143573257079,0.0,0.5876546381390404
2015-11-23,0.7456994400949757,0.7817460317460317,0.875,0.6247471809455103,0.0,0.6054385305573036
2015-11-24,0.7886097830969652,0.8095238095238095,0.875,0.3776638869014952,0.0,0.570159495904454
2015-11-25,0.795633663286916,0.7976190476190477,0.875,0.2892284575147104,0.0,0.5514962336841348
2015-11-26,0.7461155586215751,0.8174603174603174,0.875,0.46352747151671075,0.0,0.5804206695197206
2015-11-27,0.7894821279599568,0.8452380952380952,0.875,0.43648983829197613,0.0,0.5892420122980055
2015-11-30,0.8284819595071552,0.8412698412698413,0.875,0.293165768035789,0.0,0.5675835137625571
2015-12-01,0.7569446672656105,0.8690476190476191,0.875,0.34168300814282987,0.0,0.5685350588912119
2015-12-02,0.7599026182378238,0.7777777777777778,0.875,0.6174256743992594,0.0,0.6060212140829722
2015-12-03,0.7605744240518519,0.7777777777777778,0.875,0.7133872145764439,0.0,0.6253478832812147
2015-12-04,0.7893818584354745,0.7063492063492064,0.875,0.5645666420669148,0.0,0.5870595413703191
2015-12-07,0.7614718362959638,0.7261904761904762,0.875,0.7990611474547513,0.0,0.6323446919882383
2015-12-08,0.8168256272861452,0.7301587301587301,0.875,0.8395293255447466,0.0,0.6523027365979244
2015-12-09,0.8740995796701534,0.7222222222222222,0.875,0.7171963415593908,0.0,0.6377036286903534
2015-12-10,0.8808427051915552,0.7103174603174603,0.875,0.47219625028849277,0.0,0.5876712831595017
2015-12-11,0.9311178447667329,0.7261904761904762,1.0,0.18949773226972588,0.0,0.5693612106453869
2015-12-14,0.9690849002117696,0.7380952380952381,1.0,0.07140631241314573,0.0,0.5557172901440307
2015-12-15,0.9524451726240135,0.6626984126984127,1.0,0.3086442350647627,0.0,0.5847575640774378
2015-12-16,0.8966401687736641,0.6944444444444444,1.0,0.5757464150866916,0.0,0.6333662056609601
2015-12-17,0.8289532262722199,0.6944444444444444,0.875,0.5835381666510305,0.0,0.596387167473539
2015-12-18,0.8602122505294235,0.7261904761904762,0.875,0.8652636657226972,0.0,0.6653332784885194
2015-12-21,0.8477537621125586,0.7301587301587301,1.0,1.0,0.0,0.7155824984542577
2015-12-22,0.8424545177436954,0.6706349206349206,0.875,0.8672500138285104,0.0,0.6510678904414252
2015-12-23,0.8309435763331835,0.6746031746031746,0.875,0.5655945440150926,0.0,0.5892282589902902
2015-12-24,0.8266019059231217,0.6309523809523809,0.875,0.5652007759982945,0.0,0.5795510125747594
2015-12-25,0.8070894564589615,0.6031746031746031,0.875,0.702810206123225,0.0,0.5976148531513579
2015-12-28,0.8094909115703014,0.5793650793650794,0.875,0.463022548511445,0.0,0.5453757078893652
2015-12-29,0.841867941025477,0.40476190476190477,0.875,0.2839619673915344,0.0,0.4811183626357833
2015-12-30,0.8488466999294109,0.40476190476190477,0.875,0.6122089082022136,0.0,0.5481635025787058
2015-12-31,0.8197334434961184,0.4722222222222222,0.875,0.8579227181077397,0.0,0.6049756767652161
2016-01-04,0.9319350413912597,0.7420634920634921,1.0,0.3294180000673471,0.0,0.6006833067044197
2016-01-05,0.9515628008085741,0.7301587301587301,0.875,0.1640446657921607,0.0,0.544153239351893
2016-01-06,0.994036971379067,0.7063492063492064,0.875,0.022560238422082463,0.0,0.5195892832300711
2016-01-07,1.0,0.7380952380952381,0.875,0.020201099210527755,0.0,0.5266592674611532
2016-01-08,1.0,0.7658730158730159,0.875,0.08824066715354052,0.0,0.5458227366053113
2016-01-11,1.0,0.7817460317460317,0.875,0.00683661893994575,0.0,0.5327165301371954
2016-01-12,1.0,0.7380952380952381,0.875,0.0,0.0,0.5226190476190476
2016-01-13,1.0,0.7658730158730159,0.875,0.0,0.0,0.5281746031746032
2016-01-14,1.0,0.6587301587301587,0.875,0.0,0.0,0.5067460317460317
2016-01-15,1.0,0.5317460317460317,0.875,0.2696440506640279,0.0,0.5352780164820119
2016-01-18,1.0,0.5634920634920635,0.875,1.0,0.0,0.6876984126984127
2016-01-19,1.0,0.5674603174603174,0.875,0.8905439854446159,0.0,0.6666008605809866
2016-01-20,1.0,0.6865079365079365,0.875,0.23104298743395119,0.0,0.5585101847883776
2016-01-21,1.0,0.6349206349206349,0.875,0.9171832991343681,0.0,0.6854207868110006
2016-01-22,1.0,0.7936507936507936,0.875,1.0,0.0,0.7337301587301587
2016-01-25,1.0,0.873015873015873,0.75,0.7006159981598398,0.0,0.6647263742351426
2016-01-26,1.0,0.873015873015873,0.875,0.797223105603447,0.0,0.709047795723864
2016-01-27,1.0,0.873015873015873,0.75,0.6027256185126525,0.0,0.6451482983057051
2016-01-28,1.0,0.873015873015873,0.875,0.21087737983232868,0.0,0.5917786505696403
2016-01-29,0.9488104023615479,0.8968253968253969,0.875,0.0,0.0,0.5441271598373889
