date,nav_base,nav_fincap50,rel_fincap50_vs_base
2021-03-10,30944579.987645064,33674138.02538643,1.0882079523726342
2021-03-11,31065979.987645064,33855590.5153158,1.0897963150938796
2021-03-12,31108973.25294139,33933671.19074411,1.0908001017852829
2021-03-15,31164112.16556217,33955904.13923534,1.0895835555603677
2021-03-16,31441935.609456405,34160642.041411206,1.0864675274997107
2021-03-17,31292866.518237717,33979024.560384296,1.0858393091147807
2021-03-18,31271093.36026185,34050806.603695944,1.0888908235925787
2021-03-19,31041955.83000959,33646666.86337359,1.083909372451523
2021-03-22,31041419.90814653,33798417.474128604,1.0888167349992428
2021-03-23,31078641.700196046,33874577.38263765,1.0899632522364697
2021-03-24,31073279.613157228,33753546.99575526,1.0862563403659247
2021-03-25,31233689.30994684,33921625.74879407,1.0860588837960687
2021-03-26,31315170.504646514,34125199.02113343,1.0897337766712771
2021-03-29,31498170.798785962,34352864.41034192,1.0906304569173897
2021-03-30,31631210.38003403,34411519.983607806,1.0878976672144276
2021-03-31,31654214.73270957,34341287.42266976,1.084888306743668
2021-04-01,31677647.301556684,34369274.70262503,1.0849692963446838
2021-04-06,31815544.617168028,34571138.974845715,1.086611572765306
2021-04-07,31869094.60894694,34616292.15317712,1.0862025601272942
2021-04-08,31706887.588324904,34508886.76594965,1.0883719403179926
2021-04-09,31588295.322688185,34460878.987587705,1.090938229985342
2021-04-12,31608514.43034904,34397094.402268425,1.0882224306385597
2021-04-13,31855482.521908123,34547628.92208273,1.0845112422429364
2021-04-14,32083735.858481895,34718453.53379127,1.0821200401016529
2021-04-15,32321080.78384402,34986884.87689562,1.0824788041860323
2021-04-16,32413686.127958085,35094566.61723622,1.082708288057549
2021-04-19,32753590.75833091,35360527.48196723,1.0795923947047925
2021-04-20,32923644.103125762,35393088.22984736,1.0750051883377985
2021-04-21,32636528.377152637,35134931.70587635,1.076552361815319
2021-04-22,32693985.40599576,35166687.263756536,1.0756317049467854
2021-04-23,32649813.932748947,35182196.85745039,1.077561940472848
2021-04-26,33096226.95789124,35548401.653254144,1.0740922733725158
2021-04-27,32625580.703495637,35384387.842117324,1.0845596332428222
2021-04-28,32468224.682533205,35267111.46173572,1.086203874913685
2021-04-29,32390167.66191117,35223648.963161126,1.0874796737956363
2021-05-03,31979420.076823637,34746552.90276824,1.0865285492762897
2021-05-04,31713625.143240426,34487620.79107604,1.0874701531378501
2021-05-05,31692957.703866452,34336007.89526521,1.0833955043292254
2021-05-06,32090620.73722983,34654467.166697055,1.079893949402256
2021-05-07,32241500.557782073,34950413.25489026,1.0840194361380102
2021-05-10,32497229.354011454,35130568.14681795,1.0810327171008947
2021-05-11,31876001.271523315,34553291.19417661,1.083990770983093
2021-05-12,30774046.783055004,33526838.882726394,1.0894517422124395
2021-05-13,30596611.24390087,33229599.781794913,1.0860549070910233
2021-05-14,30969259.15601219,33753743.799876176,1.0899112448843784
2021-05-17,30331253.93736047,33168875.910196684,1.093554390421722
2021-05-18,31140390.402571753,33862097.19392712,1.0874011775758146
2021-05-19,30983619.31604239,33682000.10038357,1.0870905608804728
2021-05-20,30934638.1295638,33716837.69351868,1.089938002581513
2021-05-21,31281303.544208076,34030876.72641813,1.0878982929315666
2021-05-24,31158384.444768306,33784984.609549,1.0842983425355905
2021-05-25,31316061.27035027,33985759.332014464,1.0852501225686333
2021-05-26,31388625.017454892,33926018.939955145,1.0808380080710522
2021-05-27,31456295.499263182,33791676.42584977,1.0742420838029478
2021-05-28,31546788.94538883,34036848.461581804,1.0789322653568183
2021-05-31,31695108.044828605,34200140.57845093,1.0790353050722934
2021-06-01,31730772.79159283,34238235.68262185,1.0790230640614396
2021-06-02,31879729.812214863,34414948.18119644,1.079524462218315
2021-06-03,31836208.330746967,34379055.19907158,1.0798727926990215
2021-06-04,31740425.467760403,34350901.937086076,1.0822445329845123
2021-06-07,31682796.96567047,34301496.7148585,1.0826536795986004
2021-06-08,31781732.50482461,34447617.637468725,1.0838810512371981
2021-06-09,31621656.368320633,34290995.42846532,1.084414903161711
2021-06-10,31823548.633957356,34469812.054281145,1.0831542531840743
2021-06-11,31753278.152149063,34471721.735963516,1.0856114310714238
2021-06-15,31771328.14392798,34472683.390956424,1.0850249393034808
2021-06-16,31878894.57542126,34552040.45627742,1.0838531547739791
2021-06-17,31747002.309784535,34444616.430394106,1.0849722469632403
2021-06-18,31523582.90798423,34168085.679935016,1.0838896638009061
2021-06-21,31393074.496772587,34006253.90929283,1.0832406336241103
2021-06-22,31493333.20212368,34066047.414821506,1.081690756459032
2021-06-23,31675035.87007017,34333656.67161289,1.0839342633248557
2021-06-24,31661131.59809546,34272207.16682947,1.0824694329273774
2021-06-25,31885305.050210778,34447196.29639681,1.080347082838058
2021-06-28,31928774.14965055,34484730.857738435,1.0800518271108086
2021-06-29,31772353.373702805,34418949.16666832,1.083298701919765
2021-06-30,31914715.44429946,34550737.286322765,1.0825958121614443
2021-07-01,31749324.86339179,34380810.165216275,1.0828831892692838
2021-07-02,31695496.353080772,34372003.91592898,1.0844444123238366
2021-07-05,31885396.64722022,34600869.30513747,1.0851635213436803
2021-07-06,32062831.17849367,34649379.17990624,1.0806712291566913
2021-07-07,32036399.1910957,34581841.08850516,1.079454681602199
2021-07-08,32033494.338118225,34572453.02269714,1.0792594981296713
2021-07-09,32094925.524596814,34608525.52644866,1.0783176767282254
2021-07-12,32195024.50849504,34633447.66203323,1.07573913021544
2021-07-13,32472973.794753805,34897054.26935565,1.0746491679488088
2021-07-14,32434662.71559567,34920471.12208459,1.0766404888586574
2021-07-15,32486376.47092138,34980640.44178462,1.0767787682660104
2021-07-16,32567842.894193575,34970009.61081753,1.0737588523878636
2021-07-19,32645106.641298193,34908847.78539808,1.069343965359761
2021-07-20,32405346.95272967,34673843.81364986,1.070003782530991
2021-07-21,32521194.570701543,34748792.948394135,1.068496818985224
2021-07-22,32880136.122597024,35034358.29061462,1.0655174345989735
2021-07-23,32874888.7987646,34995968.507427715,1.06451975310538
2021-07-26,32723860.296674673,34858626.91861915,1.0652357821659997
2021-07-27,32797838.806985684,34941963.41792144,1.065373960264695
2021-07-28,32698988.815206774,34889933.87995728,1.0670034500801322
2021-07-29,32886614.64112913,35059982.232989006,1.0660866925822698
2021-07-30,32696469.707545917,34803691.42657006,1.0644479889686018
2021-08-02,32952374.346139822,35131674.99788517,1.0661348596266065
2021-08-03,33016777.022307396,35254316.34002575,1.067769767963923
2021-08-04,33117693.453800682,35377342.97101851,1.0682308845080062
2021-08-05,33278166.905915998,35550895.80534223,1.0682948945430704
2021-08-06,33261252.150930688,35458915.858373955,1.0660727893667639
2021-08-09,33281408.86919219,35424549.291254714,1.0643945221936315
2021-08-10,33153704.524737723,35364693.68640159,1.0666890531045823
2021-08-11,33275877.97685304,35423870.18180456,1.064551030222123
2021-08-12,33095796.782153364,35297021.26308608,1.0665106960688044
2021-08-13,33028116.512952875,35165318.595380954,1.064708566762804
2021-08-16,32915118.894981004,35062273.17224494,1.065233070678391
2021-08-17,33117463.828564215,35167736.86628739,1.061909119863061
2021-08-18,33130773.231214378,35166537.62897446,1.0614463291741731
2021-08-19,32743176.629344277,34817874.88236362,1.063362766432381
2021-08-20,32805259.49233084,34770510.38079112,1.059906579581232
2021-08-23,32702753.920211527,34711633.758826576,1.0614284608420541
2021-08-24,33061605.185338795,34950000.38088831,1.0571174685851892
2021-08-25,33168854.177458107,34858270.11607023,1.0509338046341157
2021-08-26,33251635.321158204,34924228.896184385,1.0503010922281437
2021-08-27,33864013.43598258,35327573.810750134,1.0432187513017117
2021-08-30,34265390.58804022,35722580.44347711,1.0425265794561087
2021-08-31,34588364.71322516,36017621.699114464,1.041321901099962
2021-09-01,34218808.716709085,35751766.22272476,1.0447986812956211
2021-09-02,34127616.76077344,35597099.52931035,1.0430584643175538
2021-09-03,34555191.55080695,35945552.668857,1.0402359545889301
2021-09-06,34551094.54933905,35962704.28527022,1.0408557168547987
2021-09-07,34475650.91333362,35880471.85937836,1.0407482065988034
2021-09-08,34467802.80051032,35805977.17075968,1.0388238953899767
2021-09-09,34294736.10590927,35631935.46352861,1.0389913878762556
2021-09-10,34519449.43504785,35876766.78359826,1.0393203649178806
2021-09-13,34574059.502546564,35892194.68532262,1.0381249758270061
2021-09-14,34710767.79793578,36001417.152164586,1.037182967595017
2021-09-15,34612563.354889594,35879334.14057908,1.036598583372778
2021-09-16,34833324.05957064,35949331.77252437,1.0320385074661602
2021-09-17,34737259.4681889,35834856.23090174,1.031597102923965
2021-09-22,34308219.73052134,35357816.355622634,1.0305931532835424
2021-09-23,34689537.33061774,35656949.39437999,1.0278877188398932
2021-09-24,34839037.051456064,35880610.05360084,1.0298967219044088
2021-09-27,34821588.23286239,35861147.31581469,1.029853867549075
2021-09-28,34716715.939520486,35761030.17775055,1.0300810203375617
2021-09-29,34480275.20859716,35440334.21029261,1.0278437163244007
2021-09-30,34520895.57405882,35480597.40749758,1.02780060648716
2021-10-01,34299546.288152926,35205445.59407902,1.0264114078453275
2021-10-04,34263454.53159401,35212506.304489724,1.0276986598657356
2021-10-05,34145833.73068856,35096431.31668913,1.0278393432562822
2021-10-06,34291846.88999551,35209598.462519415,1.0267629671702418
2021-10-07,34488390.31702612,35409681.31951398,1.0267130763140613
2021-10-08,34289741.621823385,35268832.80542234,1.0285534721841072
2021-10-12,34252007.451468974,35292596.68259049,1.030380386685245
2021-10-13,34245177.07045673,35291333.3948064,1.0305490119731981
2021-10-14,34121492.27864715,35112849.88074944,1.0290537586693616
2021-10-15,34408120.2005903,35344074.837397814,1.027201562635539
2021-10-18,34564345.30409405,35455398.23440481,1.025779540230586
2021-10-19,34515015.54910254,35485444.332673386,1.0281161334605304
2021-10-20,34614086.261327624,35510812.53183234,1.0259063972896658
2021-10-21,34593369.70446453,35449020.608805634,1.0247345347287944
2021-10-22,34608955.437675245,35542416.91092553,1.0269716742804125
2021-10-25,34648625.21243375,35526070.659584336,1.025324105697438
2021-10-26,34878843.52662424,35643794.101349756,1.0219316496013293
2021-10-27,34716129.47672342,35593806.01538983,1.0252815204890533
2021-10-28,34749701.61429458,35541732.05370483,1.0227924385711686
2021-10-29,34680982.430239245,35487254.222754955,1.0232482396984435
2021-11-01,34696552.63993017,35549731.142742045,1.0245897196665588
2021-11-02,34759701.179362155,35553629.92997879,1.0228404941262272
2021-11-03,34753780.81390049,35563969.604652315,1.0233122489633637
2021-11-04,34677938.901570834,35540710.52135226,1.024879553027367
2021-11-05,34843938.46663841,35733803.68860848,1.0255385946919313
2021-11-08,34904409.42280324,35842116.009219624,1.026864989321486
2021-11-09,35012157.215761326,36017930.29622544,1.0287263956421215
2021-11-10,35229648.1024554,36135393.540062025,1.0257097497815624
2021-11-11,35086684.20832532,36036473.06278236,1.0270697809122606
2021-11-12,35351382.03366321,36240525.92051992,1.0251516018810813
2021-11-15,35544052.11996321,36454955.13541224,1.0256274386604736
2021-11-16,35687082.65674619,36578693.95726746,1.024984146479475
2021-11-17,35859889.16045759,36764849.697286405,1.0252360104287972
2021-11-18,36099415.71808916,37019210.246557035,1.0254794851986198
2021-11-19,35803017.89275127,36772555.88728898,1.0270797840964687
2021-11-22,35604117.14627736,36637593.213825665,1.0290268696539315
2021-11-23,35452848.24138371,36477826.34934169,1.0289110229163911
2021-11-24,35530075.2339477,36522618.060006365,1.0279352863601685
2021-11-25,35609402.2265117,36601672.10647503,1.0278653899790706
2021-11-26,35114855.4268094,36116372.22249482,1.0285211709834003
2021-11-29,35009696.71605608,36015319.95707706,1.0287241346069642
2021-11-30,34808222.77399562,35926864.21566891,1.0321372754057698
2021-12-01,35276381.23796707,36369065.60604988,1.0309749563230932
2021-12-02,35332718.0903109,36568052.046122536,1.0349628905609272
2021-12-03,35330016.47397215,36559002.88408627,1.0347858997184314
2021-12-06,35518385.81379823,36675838.39100053,1.0325874205902865
2021-12-07,35747443.34314521,36855648.21734518,1.0310009547693284
2021-12-08,35872680.52984955,37004904.62986258,1.0315622942944256
2021-12-09,35994416.53514756,37131373.78016611,1.031587044727016
2021-12-10,36047876.11576572,37141309.87133494,1.0303328204984314
2021-12-13,36027348.253336884,37053149.86423519,1.0284728591092822
2021-12-14,35893093.08680256,36847908.531594,1.0266016484698701
2021-12-15,35719130.80901123,36789043.970641725,1.0299535049537258
2021-12-16,35879357.05510132,37058650.22958458,1.0328682917219552
2021-12-17,36144355.31537163,37240484.28581243,1.030326421950999
2021-12-20,35943058.23650765,37012437.49179843,1.0297520385787486
2021-12-21,36031935.38484239,37181686.69625799,1.0319092299410393
2021-12-22,35972315.019380726,37147549.85233864,1.0326705365591493
2021-12-23,36055585.54061313,37229321.32099225,1.032553507668237
2021-12-24,36072314.14951588,37274277.08679057,1.0333209267443357
2021-12-27,36139943.93982496,37396703.13129998,1.0347747963739953
2021-12-28,36362432.02877395,37615557.80238257,1.0344621001317242
2021-12-29,36485938.96741778,37784949.35408992,1.0356030411559964
2021-12-30,36408139.402350195,37708753.74949684,1.0357231753255343
2022-01-03,36231718.72534704,37637580.30886709,1.0388019567654827
2022-01-04,36380548.0807237,37970276.112119205,1.0436971985102617
2022-01-05,36473475.819761604,38018969.317760065,1.0423730797041586
2022-01-06,36620252.968096346,38037361.56552113,1.0386974005520762
2022-01-07,36907293.140696324,38095098.303248025,1.0321834808644352
2022-01-10,37315765.05430463,38406296.48397347,1.0292244156881636
2022-01-11,37713445.597064205,38805084.61175832,1.0289456186623027
2022-01-12,37904514.50195786,39035078.43704942,1.029826630150695
2022-01-13,38356212.32729576,39385796.007334225,1.0268426838201064
2022-01-14,38182297.58014327,39222484.65746895,1.0272426528325689
2022-01-17,38056791.38797336,39241783.20777779,1.031137460006124
2022-01-18,38161582.70959986,39159995.03804367,1.0261627599683556
2022-01-19,37930420.43180853,38886280.477091394,1.025200354607229
2022-01-20,37812118.48110928,38883522.78357876,1.0283349451315391
2022-01-21,37403900.72524214,38377162.59965751,1.026020330915876
2022-01-24,37369280.79471289,38461019.98602108,1.029214883671581
2022-01-25,37173340.49872199,38162068.27280517,1.026597764979372
2022-01-26,37315879.61330657,38268148.74827948,1.025519139434498
2022-02-07,37989990.56945819,38827065.532231666,1.0220340924076574
2022-02-08,38738197.16074822,39309412.277677946,1.0147455266067082
2022-02-09,38988855.7481106,39508763.55013656,1.0133347796966612
2022-02-10,39156927.45074934,39721843.33116815,1.0144269716036671
2022-02-11,39167097.66044026,39719306.05302598,1.0140987825386782
2022-02-14,38729166.9126877,39405738.48478315,1.0174693035257056
2022-02-15,38596580.339505546,39270913.54574965,1.0174713200058787
2022-02-16,38828709.25994978,39573862.6719875,1.0191907850206678
2022-02-17,38984396.57960584,39722724.959851176,1.0189390742200581
2022-02-18,38783888.89448812,39609527.083880894,1.0212881743663955
2022-02-21,38815190.075894445,39742426.03676487,1.0238884817788454
2022-02-22,38494172.19663637,39516337.41957149,1.0265537655340056
2022-02-23,38682850.21483596,39837564.191785745,1.029850798752852
2022-02-24,38085504.28499849,39305086.49759836,1.0320222151575986
2022-02-25,37889205.58979576,39126115.547761716,1.0326454444930109
2022-03-01,38521875.429313876,39541850.085286394,1.0264778037051734
2022-03-02,38734185.81160477,39613171.557302624,1.02269276421539
2022-03-03,38626194.489978276,39493209.72703675,1.0224463022699124
2022-03-04,38522378.12648704,39429828.55506984,1.023556448815367
2022-03-07,37716640.5634816,38769337.95312742,1.0279106880654973
2022-03-08,37469146.52884845,38627209.07962624,1.0309070971201912
2022-03-09,37499672.72705412,38727437.132310405,1.0327406698771138
2022-03-10,38290043.38327799,39363136.46035732,1.0280253815943174
2022-03-11,38098495.69375675,39175197.74845231,1.0282610122811753
2022-03-14,38299124.0055171,39397836.84895368,1.0286876755530572
2022-03-15,38333904.24953478,39611037.910048485,1.0333160340830456
2022-03-16,38915444.597066194,40119399.6536111,1.030937718147917
2022-03-17,39257424.21726146,40273117.223895915,1.0258726349699696
2022-03-18,39442742.7937712,40579894.31025564,1.0288304371333938
2022-03-21,39472375.38182536,40571703.366210796,1.0278505657121313
2022-03-22,39620994.494532295,40697075.592172764,1.0271593661736322
2022-03-23,40224978.334812775,41123823.08193218,1.0223454376939092
2022-03-24,40263086.37587206,41269578.27978023,1.0249978825396584
2022-03-25,40156288.10384331,41329293.33115349,1.0292109973978874
2022-03-28,40097026.01019807,41347246.85940995,1.0311798897228415
2022-03-29,39853229.83726908,41107796.31723906,1.0314796689024377
2022-03-30,40347983.27567653,41379267.270331375,1.0255597408080752
2022-03-31,40853451.83194838,41725388.00352325,1.0213430232324456
2022-04-01,40913736.85456728,41787278.04371379,1.02135080430936
2022-04-06,41819226.51442552,42506972.21228101,1.0164456819309713
2022-04-07,41212453.715415,42103982.89133383,1.021632518705999
2022-04-08,41771183.56808221,42557819.20294847,1.0188320168995004
2022-04-11,41804530.88283204,42826052.45348068,1.0244356663996952
2022-04-12,41593208.44548216,42553106.158013254,1.0230782319615779
2022-04-13,41914722.94599916,42686818.14185367,1.0184206202877504
2022-04-14,41011671.80250044,42105014.13488262,1.0266592968374315
2022-04-15,40747045.679801285,41876820.07155502,1.0277265350875187
2022-04-18,40006914.98438027,41453899.70371253,1.036168365391263
2022-04-19,39964992.08801631,41352778.019921444,1.034725039575856
2022-04-20,40427495.451616436,41873053.518740706,1.035756804891718
2022-04-21,39875708.4087712,41502192.682698354,1.040788849623782
2022-04-22,40172843.71808493,41794866.62187624,1.0403761036976606
2022-04-25,39666122.26482267,41452048.35584601,1.045023964760154
2022-04-26,40382143.34094595,41988445.59020625,1.0397775381979681
2022-04-27,39895978.672474064,41639489.1544419,1.043701409013705
2022-04-28,39872521.61043931,41569454.73286466,1.042558961758292
2022-04-29,40178889.64546812,41745304.25756506,1.0389860104626762
2022-05-03,39555192.845765814,41006946.804330215,1.03670198156346
2022-05-04,39277864.67179549,40510932.506902695,1.03139345393164
2022-05-05,39023450.336425185,40361840.5221404,1.034297074558421
2022-05-06,38722070.42153771,40260251.114489965,1.0397236169504174
2022-05-09,37845311.07339338,39436472.02054297,1.0420438068024822
2022-05-10,38022522.3027301,39561880.82780707,1.0404854394671876
2022-05-11,38097422.893433265,39651524.45891399,1.0407928265864042
2022-05-12,37281555.43357024,38876677.47295712,1.0427858231996014
2022-05-13,37392024.62079324,38963507.67903574,1.0420272257033287
2022-05-16,37403781.24789557,39004625.614669934,1.0427989982126322
2022-05-17,37430202.226879425,38960928.0003843,1.0408954716361545
2022-05-18,38450010.472864605,39915857.79007672,1.0381234569037792
2022-05-19,37844752.95691625,39437054.60392269,1.0420745684036878
2022-05-20,38192308.74653354,39721954.51721943,1.040051146968818
2022-05-23,38223999.633227624,39636299.86154227,1.0369479971187252
2022-05-24,38240365.40601569,39730287.40240225,1.0389620229976197
2022-05-25,38644801.82392426,39999736.91198127,1.0350612507790944
2022-05-26,38695368.92432862,40258773.56569833,1.0404028876020555
2022-05-27,39066729.18322858,40344982.84209931,1.0327197511948218
2022-05-30,39582157.11041703,40786572.748296306,1.030428246609185
2022-05-31,39537144.50236951,40844903.503163934,1.0330767185454188
2022-06-01,39039407.322946824,40227005.6533111,1.0304205010219565
2022-06-02,38971702.46795398,40125868.61099768,1.0296154920096898
2022-06-06,39104244.815216064,40248990.55831352,1.0292742066368206
2022-06-07,38807398.43360374,40092725.733836494,1.0331206767810484
2022-06-08,39079330.486153565,40308155.76326132,1.0314443789548324
2022-06-09,38946803.05865715,40134862.242104605,1.0305046650852996
2022-06-10,38608883.25151884,39835731.82408343,1.031776328897478
2022-06-13,38061347.00884803,39557231.77233354,1.0393019396590921
2022-06-14,38322997.35276932,39709001.01220994,1.0361663688954763
2022-06-15,38265636.59074484,39715477.65882726,1.0378888526953995
2022-06-16,38080374.90365668,39550706.72898191,1.0386112749426752
2022-06-17,37747803.06208963,39273979.93404603,1.0404308793665704
2022-06-20,37346363.89230622,38991800.87846738,1.0440588270093982
2022-06-21,38318087.772151165,39849014.92104111,1.0399531197379477
2022-06-22,37998999.68320217,39569410.58708902,1.041327690649211
2022-06-23,38129060.03311326,39776667.10955662,1.0432113216274541
2022-06-24,38581276.730965,40306802.22687928,1.0447244270309328
2022-06-27,38601358.293383576,40216651.16578447,1.0418454931073697
