date,nav_base,nav_fin_rs_soft_tilt_exdiv
2020-06-01,956086823.9916906,951304973.9153622
2020-06-02,964620792.6836509,959218661.6288023
2020-06-03,978839017.0229757,972991106.0557665
2020-06-04,978352583.3714658,972812995.3089095
2020-06-05,976941561.5568229,972088267.3227378
2020-06-08,984253115.6657599,979454512.8784602
2020-06-09,984232544.5201485,979134278.8991604
2020-06-10,988081512.2633065,984426233.7041614
2020-06-11,973874316.9335642,970492961.8426498
2020-06-12,964140927.8856769,961267279.9084269
2020-06-15,957397739.288641,954175087.9084269
2020-06-16,970156687.13429,966659078.5084269
2020-06-17,975049696.53429,970557456.958427
2020-06-18,968357070.3342899,964666631.2584269
2020-06-19,963195007.23429,958851093.4084269
2020-06-22,966117606.8342899,961189796.6084268
2020-06-23,966931234.7342899,962078195.601172
2020-06-24,968528198.2342899,963830230.2511721
2020-06-29,965569156.7101253,959870977.7511721
2020-06-30,970701133.9016175,964185457.5961491
2020-07-01,974829959.3016175,969318310.4461491
2020-07-02,980475609.2016176,975713636.6461492
2020-07-03,982134943.2016175,977484495.0961491
2020-07-06,997075975.1016176,991734622.6961491
2020-07-07,993079360.8016176,988814765.1961491
2020-07-08,994511524.3016175,990205049.8461492
2020-07-09,990788760.0016176,988112592.3461491
2020-07-10,987020889.5016174,983816718.5461491
2020-07-13,985859664.1016176,983561098.5461491
2020-07-14,987256917.8016176,985196975.0961491
2020-07-15,991634714.9016175,988854871.3961492
2020-07-16,985953119.0016176,983863327.5961491
2020-07-17,989473639.5016176,987341301.3961492
2020-07-20,989324492.0016176,987962658.2961491
2020-07-21,997418242.8016175,995298181.1461492
2020-07-22,998687466.7016175,997760052.2961491
2020-07-23,996478246.2016175,995716928.4961491
2020-07-24,988166639.3016175,986595424.0961491
2020-07-27,985861869.2016176,983171897.0961492
2020-07-28,989884650.7033268,986931316.4961491
2020-07-29,993519970.140772,992677090.4961492
2020-07-30,1000869395.1407719,999950596.5461491
2020-07-31,999573846.740772,998400312.9961492
2020-08-03,991919359.4407719,990204541.9461491
2020-08-04,994769437.3407719,993636101.6961491
2020-08-05,999972262.3407719,998374407.7461491
2020-08-06,1010976840.9407719,1008576305.5961491
2020-08-07,1010021396.3907719,1007261174.4961492
2020-08-10,1008260235.6907719,1006474441.6461492
2020-08-11,1002424452.8407719,1001189168.0461491
2020-08-12,1000107355.7407718,998410222.6461492
2020-08-13,1012751636.366372,1007496069.2904491
2020-08-14,1005653983.0958471,1000198055.672866
2020-08-17,1006547883.2958472,1001605608.872866
2020-08-18,1008974922.7958472,1003195268.7728659
2020-08-19,1004439589.7458471,999128763.4728659
2020-08-20,985056073.7958472,979879465.5228659
2020-08-21,994408549.4958471,989365972.072866
2020-08-24,987962476.7958472,983730104.4728659
2020-08-25,989908364.7392418,985129693.6971344
2020-08-26,992323738.679848,987247191.828715
2020-08-27,988506242.529848,983206674.1287149
2020-08-28,988728172.179848,983673264.578715
2020-08-31,972347522.529848,969671471.178715
2020-09-01,973092015.929848,969573914.178715
2020-09-02,969722649.229848,965688383.728715
2020-09-03,970287842.679848,965990527.528715
2020-09-04,960873832.979848,956959420.7287151
2020-09-07,968577679.629848,963941765.928715
2020-09-08,972862312.729848,967748022.028715
2020-09-09,967835186.179848,963143822.128715
2020-09-10,970819509.179848,965796554.778715
2020-09-11,971861825.679848,966281232.028715
2020-09-14,973421319.179848,967770076.628715
2020-09-15,975540843.5595378,969767800.078715
2020-09-16,978171763.1095377,972978967.078715
2020-09-17,970460463.4095378,965304232.128715
2020-09-18,974641362.9595377,968318364.678715
2020-09-21,965078746.7595378,959064902.478715
2020-09-22,955855084.0095378,949304105.928715
2020-09-23,949736200.7595378,942416297.428715
2020-09-24,928251988.9595377,922020086.578715
2020-09-25,940000458.7095377,933533416.028715
2020-09-28,953681580.6595378,948083691.878715
2020-09-29,951916220.6595378,946493470.028715
2020-09-30,950045234.6095377,944729525.7787149
2020-10-05,953455274.2095377,947765137.278715
2020-10-06,961387436.9095378,955627933.0287149
2020-10-07,958028216.7595378,952773686.928715
2020-10-08,960506660.3595377,955557083.128715
2020-10-12,962936016.8095378,958488787.7287151
2020-10-13,954336803.7095377,951322366.078715
2020-10-14,952816840.6595378,949211804.4787151
2020-10-15,947758904.5095378,943370508.628715
2020-10-16,943570934.3595377,939443612.5287149
2020-10-19,946086534.4095378,942336913.328715
2020-10-20,944441634.3095378,940207711.728715
2020-10-21,940999464.2595378,937359517.2287151
2020-10-22,947175907.4595377,943376946.778715
2020-10-23,945371484.3595377,941411262.5287149
2020-10-26,949512873.9595377,945264524.028715
2020-10-27,946705500.9595377,942479891.3787149
2020-10-28,945526257.3595377,940990995.178715
2020-10-29,936042934.7095377,932120978.378715
2020-10-30,933371484.457398,929590538.728715
2020-11-02,946038123.8573982,942429186.778715
2020-11-03,951901113.5073981,948340949.078715
2020-11-04,952142403.4073981,948679725.628715
2020-11-05,959270290.207398,956113651.3787149
2020-11-06,962156212.2222377,959388771.192564
2020-11-09,973924031.8541155,970133930.5929091
2020-11-10,980837891.7541156,977206840.5929091
2020-11-11,1001983871.0541155,997300624.4429092
2020-11-12,988903076.1653091,984100342.7660038
2020-11-13,990401207.8222741,986450311.3603884
2020-11-16,1001357180.4722741,996685878.1603884
2020-11-17,1002433636.9722741,997786983.5603883
2020-11-18,1007955320.122274,1003482590.4603884
2020-11-19,1005693990.5222741,1001053900.8103883
2020-11-20,999965384.4222741,995959912.0603883
2020-11-23,1003087147.4222741,999496822.8603883
2020-11-24,994318391.3222741,990611684.1103884
2020-11-25,992712354.3222741,989021994.9103884
2020-11-26,997621037.3222741,993328099.4103884
2020-11-27,992730447.7222741,988356537.9103884
2020-11-30,983094590.622274,977927303.4103884
2020-12-01,989110077.7222741,985667228.7691083
2020-12-02,988925567.6722741,985980256.1191084
2020-12-03,986951101.0722741,984105377.2691084
2020-12-04,993868900.6722741,990104310.6191083
2020-12-07,990635217.622274,987336255.3191084
2020-12-08,980922368.1722741,977847584.6191083
2020-12-09,977352502.2076491,974383220.7191083
2020-12-10,976072815.2076491,973277881.5191083
2020-12-11,981342794.9576491,980169273.5691084
2020-12-14,980709481.7576491,978801359.5691084
2020-12-15,974601955.2076491,972708209.6691083
2020-12-16,986309571.3576491,984275471.0691084
2020-12-17,984574648.3076491,982873737.6191083
2020-12-18,979198805.3576491,978787762.0691082
2020-12-21,991386728.407649,989064654.7691083
2020-12-22,983011075.3076491,981910154.9691083
2020-12-23,979952558.8076491,978792777.7191083
2020-12-24,982099775.3076491,980618554.9691083
2020-12-25,986812568.407649,984264732.9191083
2020-12-28,991450028.407649,988947654.7691083
2020-12-29,991136185.0076491,988988711.7691083
2020-12-30,1009204410.9576491,1006257031.5691084
2020-12-31,1005501690.9576491,1003225387.8691083
2021-01-04,1005132894.7076491,1003008218.5691082
2021-01-05,1007032274.3576491,1005031659.0191083
2021-01-06,999188914.6076491,997138701.4191084
2021-01-07,1007641584.8576491,1006265149.1191084
2021-01-08,1019065201.1076491,1017642312.1191083
2021-01-11,1021056912.3545367,1019759284.7951462
2021-01-12,1010429723.1545366,1009605303.062202
2021-01-13,1017781349.6045367,1016070901.3622019
2021-01-14,1016334706.1545366,1014734407.5622019
2021-01-15,1006594452.9045366,1004828655.3622019
2021-01-18,1003746316.8045367,1001497760.3122019
2021-01-19,1007124871.7594924,1004683509.5122019
2021-01-20,993570515.8594924,991239834.212202
2021-01-21,998399572.3594924,995969458.3459842
2021-01-22,989842318.6296451,988146765.5547922
2021-01-25,991787298.4296452,991394958.4047922
2021-01-26,986009925.1796452,984823071.7547922
2021-01-27,984743365.1296451,983769149.1047921
2021-01-28,977659688.5796452,977040899.2047923
2021-01-29,967169162.9296451,966061893.4547921
2021-02-01,975372749.0296451,975425938.5047922
2021-02-02,981103365.6296451,981198667.3547922
2021-02-03,986734921.6296451,986011904.5047922
2021-02-04,985475208.6296451,984666393.7047921
2021-02-05,988702881.8296452,988246029.5547922
2021-02-17,1010371128.0296451,1009035007.3047923
2021-02-18,1012490004.5796452,1010210557.2047921
2021-02-19,1010564567.6296451,1008354118.8047922
2021-02-22,1009901867.5296451,1007283567.2047921
2021-02-23,1021697550.3296452,1019232608.2547922
2021-02-24,1019584403.8296452,1016124774.7047921
2021-02-25,1027047463.0796452,1024661104.8047923
2021-02-26,1013900800.7383949,1009756477.2547922
2021-03-02,1012520170.7391815,1011497365.1003785
2021-03-03,1021703736.8391815,1019815075.7003785
2021-03-04,1016653851.5964955,1014123044.6321526
2021-03-05,1013558825.8677957,1012250615.6545225
2021-03-08,1013306256.3920965,1012793604.2320348
2021-03-09,1029362753.4894038,1029321360.0599504
2021-03-10,1029864866.5894039,1030245372.4599503
2021-03-11,1032431566.5894039,1033109922.4599503
2021-03-12,1033833893.6325403,1034422987.9147797
2021-03-15,1036115650.3325404,1038115596.5147797
2021-03-16,1046114760.0325403,1048001403.3147796
2021-03-17,1040852166.7825403,1043363172.9647796
2021-03-18,1039484563.3325404,1042478107.3147796
2021-03-19,1032903520.3825403,1033947601.2647797
2021-03-22,1031951013.7325404,1035398023.9647796
2021-03-23,1033167333.2325404,1036958240.1647795
2021-03-24,1034264343.2825403,1037898612.8147796
2021-03-25,1039925882.9325403,1043751525.1147797
2021-03-26,1041254295.9325403,1045220735.9147797
2021-03-29,1047294342.0825404,1051514553.6147796
2021-03-30,1052402422.1325403,1055543169.9647796
2021-03-31,1054221388.5825404,1057041746.4147795
2021-04-01,1054500775.4325403,1056774083.2147796
2021-04-06,1058227828.9825404,1060407450.4647796
2021-04-07,1060127789.0825404,1062200173.9147797
2021-04-08,1054267405.9825404,1056226217.8147795
2021-04-09,1049547833.7407532,1051804987.6657425
2021-04-12,1050888976.736583,1053212664.321783
2021-04-13,1059782373.336583,1061209308.7217829
2021-04-14,1068007163.336583,1067855446.1217829
2021-04-15,1076416266.5865831,1075421398.321783
2021-04-16,1079583039.7865832,1079209634.171783
2021-04-19,1091850572.5865831,1091425475.221783
2021-04-20,1097682902.486583,1095961389.171783
2021-04-21,1087768586.486583,1086934830.171783
2021-04-22,1089825701.6347344,1088793466.3641925
2021-04-23,1087632300.7373245,1086399890.6609104
2021-04-26,1103810848.0174866,1101395848.6499975
2021-04-27,1084700037.9674866,1086612807.4999974
2021-04-28,1079086001.5174866,1082316637.3499975
2021-04-29,1075935918.4174867,1079699831.2499974
2021-05-03,1061735588.4174867,1065902375.9499975
2021-05-04,1052786845.2674867,1056864947.1999977
2021-05-05,1053138342.2174866,1056463107.4499977
2021-05-06,1067166721.8674867,1069288857.1499976
2021-05-07,1070725803.707602,1074139854.1882403
2021-05-10,1081125526.507602,1084916923.3882403
2021-05-11,1060431094.107602,1064687248.9882405
2021-05-12,1021787296.2285393,1026354830.2108057
2021-05-13,1016708721.1574115,1021918915.4255445
2021-05-14,1028808538.8756154,1034110534.7859684
2021-05-17,1006650523.0824347,1011979224.6910416
2021-05-18,1031186744.4446445,1037125878.0978007
2021-05-19,1025805052.8213454,1032934847.09788
2021-05-20,1024836779.7213454,1031987062.8478801
2021-05-21,1035993958.8213454,1042967734.2478801
2021-05-24,1031483325.6713455,1038980427.3478801
2021-05-25,1035135292.4213455,1043204958.5978801
2021-05-26,1037976012.4713454,1045479903.0978801
2021-05-27,1041412859.3713455,1049118862.54788
2021-05-28,1042474192.0213455,1050643841.94788
2021-05-31,1046782325.1713455,1054659248.8478801
2021-06-01,1047759891.8713455,1055614679.2978802
2021-06-02,1053264224.9713454,1061026885.3978801
2021-06-03,1051999931.4213455,1059322039.9978801
2021-06-04,1048762298.4213455,1056825435.4978801
2021-06-07,1046045471.7713455,1054683533.9978801
2021-06-08,1050308000.6557207,1058413201.8551332
2021-06-09,1045232054.6057208,1053507485.7551332
2021-06-10,1050890981.1057208,1058737884.8551332
2021-06-11,1047759999.047252,1055928542.9995505
2021-06-15,1048159061.7191794,1055857764.6031473
2021-06-16,1051825731.3725474,1059715970.0452135
2021-06-17,1047106604.8725474,1055549520.9452134
2021-06-18,1039428439.9738113,1047959215.4300246
2021-06-21,1035365632.0229185,1044074023.1708256
2021-06-22,1039166414.9229184,1046820276.0708256
2021-06-23,1044678531.5729184,1053014955.7208257
2021-06-24,1044708498.0229185,1052172932.1708256
2021-06-25,1052506397.6229184,1059832465.5208255
2021-06-28,1054565380.7729185,1061235122.4208256
2021-06-29,1048485631.7986932,1055724293.3786162
2021-06-30,1052892533.1495485,1060864381.6453174
2021-07-01,1047343006.4495485,1055039729.3453175
2021-07-02,1045257189.8995484,1052946101.2953174
2021-07-05,1051296986.0495485,1059218218.9953173
2021-07-06,1058406989.0495485,1064972567.1953175
2021-07-07,1057650965.2641978,1063795966.9604247
2021-07-08,1057570708.8141978,1063837712.3604246
2021-07-09,1059847731.9141978,1066302246.6104245
2021-07-12,1064040002.58882,1069154797.3117448
2021-07-13,1073375587.5406127,1077583511.530712
2021-07-14,1071760966.2448614,1076727720.296334
2021-07-15,1073298609.2185588,1077463297.2849963
2021-07-16,1077123617.2318904,1081128630.2487886
2021-07-19,1080426287.2818904,1083986874.7487886
2021-07-20,1072129387.5318904,1075352338.9987886
2021-07-21,1076329616.576391,1079370875.9932525
2021-07-22,1089086110.9879608,1090419110.3202817
2021-07-23,1088988874.0540512,1090641445.2780373
2021-07-26,1084121697.4040513,1085865793.7780373
2021-07-27,1086536893.7074249,1088169794.624719
2021-07-28,1083950633.607425,1085571771.174719
2021-07-29,1089252003.707425,1090582266.4747188
2021-07-30,1082893460.557425,1084931587.7247188
2021-08-02,1090704883.257425,1091675105.324719
2021-08-03,1091986289.807425,1093380061.524719
2021-08-04,1094661023.1409564,1095805111.6990714
2021-08-05,1100442272.7409563,1100794745.0490713
2021-08-06,1100394366.1409564,1100514538.0490713
2021-08-09,1102025713.1909564,1101794899.8990715
2021-08-10,1097341786.6409564,1097398199.9990714
2021-08-11,1102701436.2409563,1101948033.3490715
2021-08-12,1096455373.2409563,1093903152.5490716
2021-08-13,1095035477.2409563,1093835543.3854427
2021-08-16,1091226187.6409564,1090323431.8854427
2021-08-17,1099700480.7909565,1099032060.6354427
2021-08-18,1099797224.2909565,1099105605.2354426
2021-08-19,1088247561.1409564,1088460982.7854426
2021-08-20,1092432644.1409564,1092213287.2854428
2021-08-23,1086176747.3209562,1086219207.4854426
2021-08-24,1099619851.3852286,1098405777.1854427
2021-08-25,1103548860.8352287,1101582354.6854427
2021-08-26,1105754164.7852285,1103943437.7354429
2021-08-27,1128978622.6352286,1125902869.1782873
2021-08-30,1142961210.9852285,1140260934.928287
2021-08-31,1153970291.0852284,1150989286.5282872
2021-09-01,1140287454.5352285,1138776592.9282873
2021-09-02,1138074559.7852285,1134287517.0782871
2021-09-03,1153288161.900457,1148969519.8237379
2021-09-06,1152984647.250457,1148140886.3237379
2021-09-07,1150356041.4620066,1145536348.71589
2021-09-08,1150247603.0620067,1145639433.01589
2021-09-09,1144444254.0620067,1139435196.61589
2021-09-10,1151906006.0120065,1146650858.5658898
2021-09-13,1154367590.1120067,1148304894.86589
2021-09-14,1159742825.0120065,1153768338.66589
2021-09-15,1156321674.3620067,1150223318.0158901
2021-09-16,1165544681.0120068,1157780762.42089
2021-09-17,1161747211.9120066,1153023898.72089
2021-09-22,1146760439.689044,1139730604.6999557
2021-09-23,1160882856.839044,1153168086.8999557
2021-09-24,1165771003.4390442,1157595576.3999557
2021-09-27,1165288936.2390442,1156920821.3999557
2021-09-28,1161489947.489044,1153972335.6999557
2021-09-29,1153593031.389044,1146021736.2999558
2021-09-30,1155412727.9537513,1147498934.4192395
2021-10-01,1148614502.7033682,1141366070.2911317
2021-10-04,1147210860.3033683,1140600094.3911316
2021-10-05,1142490196.0452461,1136225378.8500667
2021-10-06,1147946897.7519433,1141439696.2507818
2021-10-07,1153358964.584611,1146895310.06834
2021-10-08,1146624694.284611,1140508527.68892
2021-10-12,1146096717.3351495,1141024420.4065793
2021-10-13,1146221421.0887272,1141066075.596165
2021-10-14,1141529588.6990874,1136176463.0411386
2021-10-15,1149064360.4419968,1143577407.5057302
2021-10-18,1155340524.241997,1150197643.8211772
2021-10-19,1152596949.3413143,1147233572.4754887
2021-10-20,1156673571.2210824,1151150129.2212877
2021-10-21,1156422077.7898612,1150985977.8730338
2021-10-22,1156098769.6141415,1151162466.4863958
2021-10-25,1157811284.2090042,1152693348.283074
2021-10-26,1165965786.4533112,1161019962.92401
2021-10-27,1159450186.637301,1155414951.3240101
2021-10-28,1161377545.4450321,1157082068.52401
2021-10-29,1159671945.1950321,1155742738.8240101
2021-11-01,1159251821.7450323,1154977895.02401
2021-11-02,1162663835.545032,1157862393.6310203
2021-11-03,1161697902.495032,1157522168.9310203
2021-11-04,1158636503.5950322,1155257074.5310204
2021-11-05,1162914793.6950321,1160033195.5310204
2021-11-08,1164380941.4460416,1160924719.622337
2021-11-09,1167383843.1512787,1164033534.4531202
2021-11-10,1175641115.882347,1171958539.709713
2021-11-11,1170056341.232347,1166750296.6097128
2021-11-12,1180527491.732347,1176380001.609713
2021-11-15,1187343971.3823469,1182531465.809713
2021-11-16,1191954417.732347,1187580075.609713
2021-11-17,1198117735.7323472,1193393333.7097132
2021-11-18,1206629023.782347,1202763679.509713
2021-11-19,1195802623.282347,1193027474.509713
2021-11-22,1189344474.5779557,1185652944.82233
2021-11-23,1183187327.7279558,1180072975.62233
2021-11-24,1186853375.6779559,1184197750.4223301
2021-11-25,1189954323.627956,1187563175.22233
2021-11-26,1172442049.4279559,1169912796.72233
2021-11-29,1168341207.2970774,1165945503.3666492
2021-11-30,1161080893.8267355,1160666160.2871394
2021-12-01,1177245627.1267357,1175252455.8871393
2021-12-02,1177294525.3767357,1176191228.7871394
2021-12-03,1178109032.6767356,1176602954.7871394
2021-12-06,1185686289.4267356,1184619302.9871392
2021-12-07,1193838683.7267356,1193780987.5871394
2021-12-08,1198639451.4267356,1198148801.9871392
2021-12-09,1203316386.3267357,1202398721.3871393
2021-12-10,1206003233.2267356,1206168008.9871392
2021-12-13,1206225815.4767356,1205670026.1871393
2021-12-14,1201245586.7767355,1200524881.5871394
2021-12-15,1194036204.8267357,1193971512.4871395
2021-12-16,1198296729.8767357,1199330621.2871394
2021-12-17,1208539790.2767355,1209394155.2871394
2021-12-20,1201290762.6767356,1203188816.2871394
2021-12-21,1203736367.1267354,1204812359.5871391
2021-12-22,1201030484.0767357,1202242734.8871393
2021-12-23,1203876373.6267357,1204169678.0871394
2021-12-24,1204053664.2767355,1204509726.8871393
2021-12-27,1205569587.7267356,1206382370.6871393
2021-12-28,1213570334.8267355,1213273219.5871391
2021-12-29,1217846830.4624677,1217398154.6768117
2021-12-30,1215326790.3624678,1214970233.6768117
2022-01-03,1208073194.3124678,1208132121.976812
2022-01-04,1213295895.793131,1213840765.7290907
2022-01-05,1216626320.3172052,1216798861.1385183
2022-01-06,1222856193.5089219,1223754104.4385183
2022-01-07,1234563952.808922,1234282132.8385184
2022-01-10,1250004547.708922,1246970420.5385182
2022-01-11,1264649581.6589217,1263135915.9385183
2022-01-12,1271284728.5089219,1268976535.1385183
2022-01-13,1287968729.0089219,1286522990.1385183
2022-01-14,1281098129.71206,1278607657.9385183
2022-01-17,1277246274.7120597,1273665386.8385181
2022-01-18,1281370307.21206,1277603533.7385185
2022-01-19,1272321725.2620597,1269094814.638518
2022-01-20,1268524963.1120598,1266314949.1385183
2022-01-21,1252563589.4620597,1251878048.4385183
2022-01-24,1250318266.3120599,1250285702.7385185
2022-01-25,1242994360.1120598,1243975182.3385181
2022-01-26,1248967301.335671,1249184407.7385185
2022-02-07,1273107472.9140408,1274455209.8409767
2022-02-08,1303161916.564041,1303801879.7179742
2022-02-09,1311758796.764041,1311250367.317974
2022-02-10,1316039619.1140409,1314683055.517974
2022-02-11,1316774045.6640408,1315521161.717974
2022-02-14,1299822476.764041,1299825752.4179742
2022-02-15,1294757459.8244643,1293725807.8328998
2022-02-16,1300764613.4744642,1299660893.6328995
2022-02-17,1306400981.2244642,1305741322.0328996
2022-02-18,1298244863.738282,1297282505.3731484
2022-02-21,1298201188.59828,1296988331.1805692
2022-02-22,1286968992.743109,1285829079.6554773
2022-02-23,1292126520.1856174,1292215220.5969257
2022-02-24,1272606215.7856176,1273661200.0969257
2022-02-25,1265672928.6628602,1267155684.9403684
2022-03-01,1288128364.5128603,1288851865.1403682
2022-03-02,1297929450.3628602,1296700299.7403684
2022-03-03,1293645817.8628602,1293189302.8403683
2022-03-04,1290954599.56286,1289940196.6403682
2022-03-07,1263688599.6628602,1264795992.2403684
2022-03-08,1256157025.5031874,1256438271.458663
2022-03-09,1255514337.4549038,1256443318.4183097
2022-03-10,1282056522.505606,1281813310.4755046
2022-03-11,1277049091.2066915,1276182943.7233877
2022-03-14,1284302726.5115108,1284228848.410668
2022-03-15,1288142502.1561456,1288317479.066159
2022-03-16,1309020648.0571554,1309981044.5661588
2022-03-17,1318144815.8813767,1318142599.5661588
2022-03-18,1325803260.15405,1325092112.866159
2022-03-21,1325546759.1040502,1325809625.666159
2022-03-22,1330938192.5110114,1332245302.5707085
2022-03-23,1351973559.748669,1354601416.4986591
2022-03-24,1352972056.920584,1355570791.2561283
2022-03-25,1348463158.3717992,1351301266.0671208
2022-03-28,1347639567.4425209,1351645177.3541627
2022-03-29,1338189793.9031003,1341862901.979912
2022-03-30,1356201590.6568105,1357707370.1925838
2022-03-31,1377161590.0314724,1378157532.5303645
2022-04-01,1380522549.1156056,1382201091.9191911
2022-04-06,1417527939.0970035,1417193009.6191912
2022-04-07,1395382133.6470037,1400079806.3191912
2022-04-08,1416662861.4637465,1418256460.5335875
2022-04-11,1419598053.908802,1422601080.9709527
2022-04-12,1410917733.2605145,1415050082.2940814
2022-04-13,1420727511.6939116,1424830011.599492
2022-04-14,1387364539.6744535,1388522472.5633883
2022-04-15,1379491728.7304976,1381854455.7633886
2022-04-18,1351370702.3957214,1355920404.3633885
2022-04-19,1349812708.8555913,1351873726.060777
2022-04-20,1366037944.1960838,1367948743.4488966
2022-04-21,1345056887.0305185,1347147963.4725325
2022-04-22,1357381339.9293194,1360396720.9725325
2022-04-25,1340067397.9314828,1347345579.396347
2022-04-26,1367406382.6314828,1372823585.596347
2022-04-27,1351855201.6814828,1359448458.896347
2022-04-28,1350359326.8814828,1356121329.796347
2022-04-29,1359848380.1471264,1367306140.996347
2022-05-03,1337236131.4313748,1344415312.496347
2022-05-04,1326232400.6813748,1334847192.696347
2022-05-05,1315978984.183493,1321651353.9432616
2022-05-06,1307994617.5977807,1312505469.2432616
2022-05-09,1277204646.9977806,1281288486.1432617
2022-05-10,1283279446.1977806,1290382074.2432616
2022-05-11,1285610262.5977807,1293437021.7432616
2022-05-12,1258694561.1977806,1264201300.4432616
2022-05-13,1261695870.6856892,1267126524.8489602
2022-05-16,1261472485.5856893,1266619574.94896
2022-05-17,1261515091.4856894,1264211601.64896
2022-05-18,1299028448.135252,1299588003.3489602
2022-05-19,1278683125.3555477,1278777649.54896
2022-05-20,1290248780.0555477,1291036618.14896
2022-05-23,1291673302.6555479,1290932786.0489602
2022-05-24,1294283254.5555477,1291673844.74896
2022-05-25,1308562163.7055478,1306474091.54896
2022-05-26,1312886601.7555478,1307902641.74896
2022-05-27,1324041940.7055478,1318847734.3489602
2022-05-30,1340661563.7939727,1333837979.8001504
2022-05-31,1337000438.243973,1331925081.1001503
2022-06-01,1318277236.2439728,1316610963.6001503
2022-06-02,1317488070.5439727,1313985106.0001504
2022-06-06,1321725329.343973,1317139829.4001503
2022-06-07,1311664946.1939728,1308340161.0001504
2022-06-08,1320785426.2012377,1315317257.3001504
2022-06-09,1316887818.3512378,1309298753.5001504
2022-06-10,1305297292.1012378,1299447323.7794783
2022-06-13,1288091062.6512377,1283581813.9794784
2022-06-14,1298287977.2120626,1293153071.8133137
2022-06-15,1297141597.5120625,1289230989.2133138
2022-06-16,1289834731.9620624,1283548968.2781382
2022-06-17,1279901021.9620624,1270904880.4781382
2022-06-20,1265323282.5120625,1255622324.078138
2022-06-21,1299698180.3120625,1288629084.8781383
2022-06-22,1289975133.2120626,1280400585.9781382
2022-06-23,1296811059.4620626,1285697094.078138
2022-06-24,1312522797.2120624,1303787241.7781382
2022-06-27,1310852669.8620625,1301826578.078138
2022-06-28,1314610569.3120625,1306567350.2781382
2022-06-29,1309224291.0120625,1298958171.378138
2022-06-30,1283544259.0620627,1275188245.378138
2022-07-01,1282391119.6620624,1275463668.678138
2022-07-04,1290780036.52529,1286141263.7781382
2022-07-05,1298594140.82529,1289894371.078138
2022-07-06,1281803145.1252902,1274513830.2781382
2022-07-07,1279742238.0752902,1272441483.9781382
2022-07-08,1273055363.27529,1265709304.878138
2022-07-11,1259494153.17529,1250148768.9781382
2022-07-12,1238245442.92529,1229791355.878138
2022-07-13,1267080485.92529,1259146279.6646385
2022-07-14,1263233688.77529,1254229312.3646386
2022-07-15,1244297537.77529,1236161602.3646386
2022-07-18,1253329768.22529,1241427719.6646385
2022-07-19,1245515769.02529,1232467327.1646385
2022-07-20,1239505828.92529,1227205556.1646385
2022-07-21,1253041164.6532907,1239840136.9476144
2022-07-22,1253868371.3846629,1243064669.2987883
2022-07-25,1263577320.503445,1248585390.290564
2022-07-26,1263634238.848269,1249339947.690564
2022-07-27,1285341299.7482688,1270854786.690564
2022-07-28,1293780957.3396256,1279002133.090564
2022-07-29,1295013142.8396256,1278636344.290564
2022-08-01,1301106174.7896256,1283623213.390564
2022-08-02,1297954734.9896257,1281906340.490564
2022-08-03,1291900903.2896256,1277113101.090564
2022-08-04,1288774206.5396254,1275866623.390564
2022-08-05,1304427468.5896256,1288289888.190564
2022-08-08,1312630422.9896255,1297117655.690564
2022-08-09,1327030618.9396255,1312119983.090564
2022-08-10,1342267764.5896256,1325670177.690564
2022-08-11,1370944592.5596254,1352202010.3605638
2022-08-12,1376983216.998419,1355963575.511907
2022-08-15,1375638555.50616,1354500244.9735148
2022-08-16,1371706718.7657816,1350386626.1185138
2022-08-17,1371990567.5157816,1350659549.6185138
2022-08-18,1366234152.2157815,1347280369.7685137
2022-08-19,1358400089.9157815,1338894540.1685138
2022-08-22,1357994725.4157815,1338940626.6185136
2022-08-23,1343098517.0125637,1323553732.9185138
2022-08-24,1340505071.4125638,1322086586.2405083
2022-08-25,1351710915.2125638,1332994065.8905082
2022-08-26,1354652448.0125637,1336852007.490508
2022-08-29,1346762798.7125638,1328116180.1405082
2022-08-30,1347122392.5125637,1328888862.5405083
2022-08-31,1353264843.3125637,1336052450.5905082
2022-09-01,1335086236.4625638,1315806460.990508
2022-09-02,1330799014.7125638,1311359737.240508
2022-09-05,1341319023.6125636,1320639832.1905081
2022-09-06,1348954853.8625636,1327626485.7905083
2022-09-07,1330665781.0625637,1311156264.2905083
2022-09-08,1339967043.1125636,1320072857.4405081
2022-09-12,1349979719.7625637,1329648319.240508
2022-09-13,1346517243.1125636,1324567042.6905081
2022-09-14,1330021889.0625637,1309565978.0905082
2022-09-15,1335045282.8125637,1313062177.8405082
2022-09-16,1341316988.0625637,1317003361.8405082
2022-09-19,1330697084.6625638,1307802356.6905081
2022-09-20,1332611622.0625637,1309362222.240508
2022-09-21,1327752434.2125638,1305349451.0905082
2022-09-22,1311449113.9625638,1286865606.1405082
2022-09-23,1310193009.7125638,1287415954.8905082
2022-09-26,1303181952.9125638,1279036233.1405082
2022-09-27,1297575754.6625638,1270772549.490508
2022-09-28,1295438157.0125637,1267343999.4405081
2022-09-29,1294767008.0125637,1266395489.4905083
2022-09-30,1277327119.3625636,1248899130.240508
2022-10-03,1261623471.7125638,1231796127.8905082
2022-10-04,1269531379.9125638,1238314882.990508
2022-10-05,1264007080.4125638,1234374683.7405083
2022-10-06,1269752289.6625638,1240791275.8905082
2022-10-07,1256876557.8625636,1228026793.6905081
