date,nav_base,nav_mix_l25
2015-06-04,625889032.1397446,627566321.8996462
2015-06-05,624165842.9397446,625567983.4996461
2015-06-08,630559539.0783255,632711758.878574
2015-06-09,625183512.895317,627016478.9739987
2015-06-10,630508713.4742758,632896125.7086142
2015-06-11,628120548.7476139,630228556.427116
2015-06-12,630904861.9180535,633482111.1484131
2015-06-15,628099249.1376489,630499586.9112307
2015-06-16,627315254.2774712,630024544.2310034
2015-06-17,623342476.2774712,625759519.6806653
2015-06-18,626897230.0774711,629241503.1806653
2015-06-22,632459089.4774711,635109189.2306653
2015-06-23,633098062.7199988,635914233.0479264
2015-06-24,635679123.6718802,638460251.5765007
2015-06-25,637601077.1109691,640127230.0029614
2015-06-26,636731144.829666,639140042.375564
2015-06-29,629782980.7988884,632162506.5429155
2015-06-30,631369701.4801708,633793002.3743308
2015-07-01,635317157.4801708,637837787.3743308
2015-07-02,634518744.8801708,637102983.5743308
2015-07-03,636121963.4801708,638656819.4243307
2015-07-06,630454723.8878976,632864013.2842124
2015-07-07,631853542.8656694,633794647.7290064
2015-07-08,619857599.8686169,621069725.7363904
2015-07-09,618390171.0146625,620098790.343872
2015-07-13,623342959.8855467,625065409.1340015
2015-07-14,627369477.9948504,629598940.9056607
2015-07-15,630424014.0009288,632596111.8384087
2015-07-16,635130311.5784068,637121436.306797
2015-07-17,631628265.5110003,632627551.395002
2015-07-20,630279970.3110002,631562580.945002
2015-07-21,629267168.9110003,630225950.995002
2015-07-22,629300339.5127343,630392211.1317372
2015-07-23,627811025.5127342,628668327.3817372
2015-07-24,628795744.3127342,629663390.6817372
2015-07-27,620043734.7127342,620678849.6317372
2015-07-28,619210452.1127342,620317830.0317372
2015-07-29,619407770.7127342,620232615.8817372
2015-07-30,627881354.5127343,629058537.9817373
2015-07-31,633534748.7127342,635102135.3817372
2015-08-03,632103176.9127342,633817326.3817372
2015-08-04,638150706.6627342,640198002.9317372
2015-08-05,639343115.4127342,641418639.0817372
2015-08-06,633075265.9127342,635317478.9817371
2015-08-07,630335955.0127342,632295274.4817371
2015-08-10,628299230.2127342,630080479.1317371
2015-08-11,623297327.3127342,624736673.3817372
2015-08-12,610144025.4127342,610463209.7317371
2015-08-13,613789070.6627343,614764667.4317372
2015-08-14,614662690.2863817,615725748.9874134
2015-08-17,610747386.4363817,611943989.4374135
2015-08-18,604484020.3863817,605666074.6374134
2015-08-19,591460746.2863817,592436275.8374134
2015-08-20,591856181.5863817,593128679.6374134
2015-08-21,585541656.0363817,586600710.4374135
2015-08-24,573165407.6863817,574525479.0374135
2015-08-25,581528761.9863816,582530214.0374135
2015-08-26,583188251.5797801,584571461.1374134
2015-08-27,588277263.92978,589373068.2334956
2015-08-28,596961862.62978,598578478.6834956
2015-08-31,605034338.87978,607252492.3334956
2015-09-01,594729552.8297801,596379315.5334955
2015-09-02,593968102.8297801,595516265.5334955
2015-09-03,598259817.77978,599909477.7834955
2015-09-04,595171689.62978,596754768.2834955
2015-09-07,597541065.62978,599325515.8834956
2015-09-08,592864911.4797801,594433108.7834955
2015-09-09,604856355.3297801,606497653.5334955
2015-09-10,606384928.9474401,607849913.9307237
2015-09-11,607718994.4974402,609215571.2807237
2015-09-14,606516341.4787949,607809014.9940494
2015-09-15,605592835.2787949,607092195.3440495
2015-09-16,607088489.0287949,608466505.5440494
2015-09-17,612302373.0287949,613814069.7940494
2015-09-18,613571688.2787949,614751279.5940495
2015-09-21,602577358.9787949,603484400.1940495
2015-09-22,606936841.2287949,608144648.9440495
2015-09-23,595012418.6787949,596088816.9440495
2015-09-24,594405407.9287949,595240179.1440494
2015-09-25,590243523.328795,590878269.7940494
2015-09-30,593265262.3787949,594406147.9440495
2015-10-01,595577205.2287949,596193789.4940494
2015-10-02,597197661.6287949,598132721.9940494
2015-10-05,596215187.2287949,597018722.6940495
2015-10-06,598087927.8787949,598613584.9940494
2015-10-07,600525358.328795,601284937.2440494
2015-10-08,597430778.3545469,598125702.3144717
2015-10-12,602083744.7045469,602573714.6644717
2015-10-13,604655267.1881433,605275167.4644717
2015-10-14,599089474.6381432,599443259.3144717
2015-10-15,604842246.0381433,605495021.4144717
2015-10-16,608869590.8381432,609330240.8144717
2015-10-19,607839449.9881432,608426880.3144717
2015-10-20,611902373.6881433,612848885.1644717
2015-10-21,605194793.7881433,606001660.6644717
2015-10-22,610595630.4381433,611596582.5644717
2015-10-23,615263513.6029642,616414203.581868
2015-10-26,621105058.6129453,622497698.5509189
2015-10-27,618371692.2618407,619891635.4402717
2015-10-28,617837668.2618407,619308783.0402718
2015-10-29,611793123.7618407,613362511.1902717
2015-10-30,607548126.5461577,609089158.3874089
2015-11-02,604164285.1461577,604903320.1374089
2015-11-03,611104020.7961577,611711550.0374088
2015-11-04,615058899.6822652,615481363.4437197
2015-11-05,614521470.8513926,615038477.6909944
2015-11-06,605777993.5371389,606150618.2447456
2015-11-09,604701439.6871389,605420208.6947455
2015-11-10,596925147.9768186,597506218.7100761
2015-11-11,595547154.3244053,596135023.0620356
2015-11-12,595820173.5775325,596329181.5857717
2015-11-13,590901411.5229583,591309202.8750668
2015-11-16,589180659.742441,589860965.5003283
2015-11-17,595312080.9988558,596013717.2292213
2015-11-18,591703137.8199197,592204549.4940451
2015-11-19,597207843.6699196,597923704.2440451
2015-11-20,595268257.1699196,596089199.0440451
2015-11-23,594052992.1363889,594687251.4440451
2015-11-24,593889381.2363889,594685046.9440451
2015-11-25,593106748.186389,593646304.3940451
2015-11-26,595265484.9701753,595813120.9261881
2015-11-27,590621709.8201753,591304098.6261882
2015-11-30,588194929.0552398,589159205.2496909
2015-12-01,596385679.7552398,596903546.7496909
2015-12-02,591576284.8052398,591930846.4996909
2015-12-03,590323650.2052399,590836237.149691
2015-12-04,589435989.3052398,589926082.649691
2015-12-07,589400872.0552398,589957627.649691
2015-12-08,581776559.7052399,582105355.6996909
2015-12-09,576846499.5052398,577004345.649691
2015-12-10,580337812.3552399,580749463.3496909
2015-12-11,575503560.7052399,575721397.6996909
2015-12-14,572660760.6052399,572593448.3496909
2015-12-15,571447226.1052399,571481138.3496909
2015-12-16,574041977.8052398,574210435.9996909
2015-12-17,582112107.5052398,582355412.299691
2015-12-18,575713969.1552398,575832892.7496909
2015-12-21,575091517.1552398,575026397.549691
2015-12-22,578599807.8052398,578435109.8496909
2015-12-23,581383055.2052399,581311569.549691
2015-12-24,582180928.9052398,581953824.399691
2015-12-25,583680446.1552398,583458029.399691
2015-12-28,584959015.4052398,584776179.5996909
2015-12-29,581070237.6552398,580936266.9996909
2015-12-30,578325981.5052398,578038514.6996909
2015-12-31,580578917.814628,580324843.2466495
2016-01-04,571313655.3491707,571217268.6130995
2016-01-05,570735418.5491706,570581665.8630995
2016-01-06,566600190.3991706,566210706.3630995
2016-01-07,559929589.2491707,559321936.4630995
2016-01-08,561809189.2491707,561426086.4630995
2016-01-11,558285457.6491706,558060614.3130995
2016-01-12,562574418.8234117,562368863.4663887
2016-01-13,563264425.2734118,563005913.3163887
2016-01-14,561988249.5734117,561609013.2663888
2016-01-15,556453439.3734117,556103253.2163887
2016-01-18,551554822.5734117,551287926.6163888
2016-01-19,556605754.6234117,556556777.1663888
2016-01-20,552876141.4234117,552392529.9163888
2016-01-21,545470131.6734117,545087598.2663888
2016-01-22,550135420.3234117,549628865.3663888
2016-01-25,563920790.1734117,563488207.7163887
2016-01-26,557792545.4734117,557441487.6663888
2016-01-27,560920410.1234117,560400302.3663888
2016-01-28,563196671.0734117,563156038.8663888
2016-01-29,577570671.1734117,577723185.2663888
2016-01-30,582491177.0734117,582765307.3663888
2016-02-01,584306607.5234118,584699459.6163888
2016-02-02,582939120.9234117,583411455.0663887
2016-02-03,575821237.1734117,576307421.0163888
2016-02-15,580224484.4234117,580442249.8663888
2016-02-16,589232582.9734117,589405279.4663887
2016-02-17,586397198.9234117,586787747.8663888
2016-02-18,589970902.8234117,590265824.7663888
2016-02-19,591461191.1734117,591385394.3163887
2016-02-22,591103015.1734117,591114696.7163887
2016-02-23,591725091.1734117,591740494.3163887
2016-02-24,586928326.2234117,586968082.0663887
2016-02-25,593022253.9734117,593001594.6663888
2016-02-26,596484157.8234117,596507504.2163887
2016-03-01,597619305.9234117,597568708.3663888
2016-03-02,599885838.9732876,599663154.2355796
2016-03-03,607251013.5851464,607215278.2398896
2016-03-04,609006799.0309579,609111681.9226831
2016-03-07,612587550.4182589,613035161.8396162
2016-03-08,611097657.8351598,611350845.0705882
2016-03-09,607151406.0191137,607688479.3033562
2016-03-10,609757543.5771459,610222235.411553
2016-03-11,610741617.6915706,611157448.9210796
2016-03-14,610434517.339165,610737230.5802045
2016-03-15,602354552.4421434,602571916.5301557
2016-03-16,605493831.708482,606009374.3736318
2016-03-17,612242425.5631324,612566153.992691
2016-03-18,616503933.7631323,616763568.8426911
2016-03-21,612432358.3131324,612931048.992691
2016-03-22,613908450.6165833,614215093.784424
2016-03-23,616421811.1165833,616696601.384424
2016-03-24,614455820.1665833,614821491.534424
2016-03-25,613291396.4665833,613730736.6844239
2016-03-28,612522092.2139177,612908137.2014956
2016-03-29,610723390.0639178,611195525.3014956
2016-03-30,614228811.4639177,614545637.4014956
2016-03-31,615410589.5139178,615594047.5514956
2016-04-01,607559460.0139178,607896169.9514956
2016-04-06,600773183.4750851,600831892.4434386
2016-04-07,598270425.5077405,598563204.4782541
2016-04-08,597709182.0544972,598010351.4082983
2016-04-11,602544547.0044973,602968613.6582983
2016-04-12,604224094.7044972,604675420.9082983
2016-04-13,612519928.4544972,612725054.9582983
2016-04-14,613198837.1044973,613591098.2082983
2016-04-15,614571191.7938554,615003090.8075292
2016-04-18,613673400.5438554,614177633.4075291
2016-04-19,612487083.1938554,613017379.0575292
2016-04-20,606186040.7938554,607152651.7575291
2016-04-21,610502044.773077,611156510.3090019
2016-04-22,610157861.0840153,610961750.9856975
2016-04-25,612094056.2307909,612663176.1245958
2016-04-26,611910597.3049628,612470932.4927157
2016-04-27,611376807.7068793,612271620.1310829
2016-04-28,605848764.9068793,607044445.9310828
2016-04-29,606584902.1282943,607254557.8185451
2016-05-03,612375935.3699518,612928634.2384108
2016-05-04,609979767.7873492,610724591.6424383
2016-05-05,604175355.1337436,604827212.6907909
2016-05-06,602921018.6203592,603629977.9046663
2016-05-09,604654599.4023962,605574021.4157069
2016-05-10,607951302.5110264,609025811.9345218
2016-05-11,606304815.6110264,607242859.8345218
2016-05-12,609155832.5610265,609941517.2845218
2016-05-13,614888366.8110265,615630097.0845218
2016-05-16,608677433.0110264,609672481.5345218
2016-05-17,610953875.9610264,611700436.5845218
2016-05-18,616470614.3110265,617226106.1345218
2016-05-19,610176458.4610264,610823451.3845218
2016-05-20,610148532.275765,610934641.3845218
2016-05-23,616451761.725765,617748751.6345218
2016-05-24,616330723.7099005,617148656.6642642
2016-05-25,619680619.1173358,620419406.8742697
2016-05-26,619789195.2622038,620572552.6402627
2016-05-27,625717302.4305124,625995800.9985303
2016-05-30,627651788.2675924,628037161.317216
2016-05-31,626707885.5432767,627551185.7341884
2016-06-01,632331959.4486169,633287691.403074
2016-06-02,632917471.8328768,634171075.5735556
2016-06-03,635236627.4145098,636247226.4930842
2016-06-04,633681448.0027187,634726743.1085787
2016-06-06,635625071.5803638,636518987.7312258
2016-06-07,643894614.0803638,644724564.3812258
2016-06-08,649529557.1803638,650421336.1312258
2016-06-13,636267265.2303637,637412737.2312258
2016-06-14,639464112.6303638,640558646.9312259
2016-06-15,640834579.8803638,641853301.9312259
2016-06-16,628969098.2803638,629528079.7812259
2016-06-17,637937979.8803638,638575901.9312259
2016-06-20,641548447.1303638,642425406.9312259
2016-06-21,647545981.1803638,648189788.5312259
2016-06-22,644623269.8541367,645427548.8125708
2016-06-23,643458870.8399428,643960674.4946781
2016-06-24,629909333.2399429,630486630.8946781
2016-06-27,627134520.1399429,627255332.9946781
2016-06-28,632739170.1399429,633602632.9946781
2016-06-29,638758378.1906021,639603907.7230308
2016-06-30,643131943.1406021,643885719.9730308
2016-07-01,646109055.6406021,646709572.7730309
2016-07-04,647153455.6406021,647872822.7730309
2016-07-05,644787768.840602,645446970.0230309
2016-07-06,636673647.7406021,636971255.4730308
2016-07-07,637628267.2906021,637940353.2230308
2016-07-11,648454127.0406021,648571634.8730308
2016-07-12,649895296.2906021,649930685.0730308
2016-07-13,655150448.1406021,655568249.4230309
2016-07-14,657721601.8906021,658036159.6230308
2016-07-15,665104822.9906021,665530074.1730309
2016-07-18,667195509.590602,667511328.7230308
2016-07-19,669190960.305805,669396434.2462773
2016-07-20,667938663.9519252,668216849.9273099
2016-07-21,669977317.9519252,670440383.5273099
2016-07-22,666160029.173466,666526960.0953581
2016-07-25,667513801.6524866,667908753.1413244
2016-07-26,666569204.5882955,666983757.5780907
2016-07-27,668010948.5744761,668355020.4299545
2016-07-28,669290352.7244761,669538477.5299546
2016-07-29,665836479.1244761,666207172.0299546
2016-08-01,670036237.3244761,670175586.8799546
2016-08-02,669119530.8744761,669149437.0299546
2016-08-03,665361000.9744761,665770662.5299546
2016-08-04,665033703.2744762,665593205.2799546
2016-08-05,671672966.8744761,672344372.1299546
2016-08-08,677955830.174476,678436168.4299545
2016-08-09,680136538.924476,681061561.0299546
2016-08-10,684939061.8744761,685646822.7799546
2016-08-11,683169313.274476,684168419.0799546
2016-08-12,683002506.2244761,684021297.2299546
2016-08-15,678434687.924476,679233848.0299546
2016-08-16,679511711.0609876,680146230.9872782
2016-08-17,680962435.3609875,681626807.8372782
2016-08-18,684086057.1109874,684655559.0872782
2016-08-19,675095929.9467409,675282625.033801
2016-08-22,657682241.7967409,656538568.983801
2016-08-23,662334372.8967409,660790653.183801
2016-08-24,655408543.1452394,653413413.7798698
2016-08-25,663388366.1952393,661586767.9298698
2016-08-26,664228578.7952393,662295166.2298697
2016-08-29,665312041.3452394,663155339.1798699
2016-08-30,663736563.5952393,661604963.6298698
2016-08-31,661273007.8952394,658542361.1298698
2016-09-01,650581205.7952393,648096437.4298698
2016-09-02,655286589.8452393,652661687.0798699
2016-09-05,665739277.6452394,663614231.9798698
2016-09-06,668675911.3952394,666568195.8298699
2016-09-07,671205910.3452393,669201312.2798698
2016-09-08,676757656.6452394,674891499.0798697
2016-09-09,670067061.7952393,668211232.3298699
2016-09-10,663240166.5452393,661371379.0798697
2016-09-12,657044663.5952393,655127006.9298699
2016-09-13,660129534.2452393,658212535.2798698
2016-09-14,652789382.4452393,651069197.3798698
2016-09-19,668981965.8452393,667317856.6798698
2016-09-20,668152696.1952393,666620436.5298698
2016-09-21,668885431.0452393,667357459.2798698
2016-09-22,669325022.8452394,667389153.1798699
2016-09-23,672859920.2952393,671077974.2298698
2016-09-26,667775036.5452393,665750760.3798698
2016-09-29,670495478.4452393,668633604.9798698
2016-09-30,660979292.8452393,659204527.8798698
2016-10-03,662002677.6452394,660028125.2798698
2016-10-04,665929600.6452394,663495704.0798699
2016-10-05,665531793.5952394,663105932.2298698
2016-10-06,664884553.2452394,662722308.3798698
2016-10-07,660743079.1452394,658713520.6798699
2016-10-11,660969062.4952394,658826948.0298698
2016-10-12,662525048.3952394,660446354.3298699
2016-10-13,660907598.3452393,658516728.9798698
2016-10-14,657334124.2452394,655189441.2798698
2016-10-17,658160464.6452394,655894490.4798698
2016-10-18,662640491.2952393,660419607.1298698
2016-10-19,663417548.3452393,661244878.9798698
2016-10-20,663877776.1452394,661714729.8798698
2016-10-21,664242784.2952393,662340510.6298698
2016-10-24,662798584.2952393,660670610.6298698
2016-10-25,666398812.4452393,664379222.6798698
2016-10-26,662386442.4452393,660405341.3798698
2016-10-27,659291372.7952393,657222821.2298698
2016-10-28,660819069.1452394,658529133.3798698
2016-10-31,658694428.7452394,656413984.1798699
2016-11-01,659332042.3952394,656922066.0298698
2016-11-02,655412122.7952393,653124071.2298698
2016-11-03,657060218.3452394,655502553.6798698
2016-11-04,654809992.0452393,653191798.1798698
2016-11-07,657907104.6452394,656266996.4798698
2016-11-08,667140363.5952393,665931156.9298699
2016-11-09,652437780.5452393,651109508.7798698
2016-11-10,665297601.7860639,664797502.8307049
2016-11-11,656862766.4756318,656793392.9832642
2016-11-14,659455605.610684,659773384.310495
2016-11-15,658854176.3606842,659185613.3604951
2016-11-16,658758819.7433856,658762538.834696
2016-11-17,658613568.6933856,658558905.284696
2016-11-18,656005101.2932242,655607541.2061481
2016-11-21,660712070.9121355,660724137.4747714
2016-11-22,663492436.4621354,663659601.2247714
2016-11-23,663766403.5121354,663172067.0747714
2016-11-24,667577945.3621355,667316786.3247714
2016-11-25,668194659.3088222,667563049.9268855
2016-11-28,672168147.1588222,671563370.1768856
2016-11-29,668039907.8588221,667365129.8768855
2016-11-30,670043416.7588221,668680614.9768856
2016-12-01,670430804.1588221,669342216.6768855
2016-12-02,670963318.2588221,670056510.3768855
2016-12-05,665475558.2588221,664524966.3768855
2016-12-06,672712497.5588222,672145656.6768855
2016-12-07,674862181.2588221,674096795.1768855
2016-12-08,683571879.5088221,682666245.9268855
2016-12-09,686906192.1088221,686226944.2268856
2016-12-12,686538385.0588222,685862172.3768855
2016-12-13,687306948.0588222,686457407.1768856
2016-12-14,681448366.9088221,680501197.6268855
2016-12-15,682126987.6088221,681093651.3268855
2016-12-16,682185377.5588222,681763581.9768856
2016-12-19,676999050.8588221,676234039.9768856
2016-12-20,674909809.0088221,674120170.7268856
2016-12-21,672263689.3588221,671374600.5768855
2016-12-22,666715986.0088222,665928991.9268856
2016-12-23,664444566.3588221,663622071.7768855
2016-12-26,667870512.7088221,666987083.9268855
2016-12-27,666425234.9088222,665345083.0268855
2016-12-28,672149000.9088222,670977465.3268856
2016-12-29,666746026.8088222,665601727.6268855
2016-12-30,672417407.9588221,671246837.1768855
2017-01-03,673624200.9088222,672582565.3268856
2017-01-04,676112980.2088221,675601161.6268855
2017-01-05,682131761.3588221,681589671.1768855
2017-01-06,683389596.1588221,682815218.5768855
2017-01-09,680701923.9088222,679596694.1268855
2017-01-10,683013408.7588221,682226766.8768855
2017-01-11,684905328.4088222,684157187.0268855
2017-01-12,690764217.6588221,689984001.9768856
2017-01-13,688145768.7803646,687559167.36537
2017-01-16,680484748.0809854,679889782.8305695
2017-01-17,682005486.2712556,681067189.1618946
2017-01-18,677597859.6212556,676600322.5118947
2017-01-19,677091860.7212557,676334331.4118947
2017-01-20,677498723.3212557,676515079.7118946
2017-01-23,682690269.6712557,681844141.8618946
2017-01-24,680886219.6712557,679707291.8618946
2017-02-02,676894409.6712557,676004447.8618947
2017-02-03,679069162.2759829,677747806.540047
2017-02-06,684693486.4759828,683822344.9400471
2017-02-07,689166395.4259828,688140005.3900472
2017-02-08,687171181.3759829,686125187.0400472
2017-02-09,686973473.2259828,685625156.2900472
2017-02-10,693565019.5259829,692245893.0900471
2017-02-13,696685511.3759829,695527312.3400471
2017-02-14,696470389.1759828,695254263.2400472
2017-02-15,703721891.0759828,702685101.8400471
2017-02-16,699501213.3259828,698165326.290047
2017-02-17,696502428.4759828,694763553.5400472
2017-02-18,699095606.5386763,697696173.5768945
2017-02-20,699107200.9386762,697758121.7768945
2017-02-21,699514666.1386762,698465874.3768945
2017-02-22,701552528.7386762,700543422.6768944
2017-02-23,699856889.3886762,698865307.0268946
2017-02-24,698243889.7886761,696967493.5268945
2017-03-01,696618470.1886762,695745448.7268945
2017-03-02,697236002.4386762,695908467.1768945
2017-03-03,694444367.6386763,693019519.7768946
2017-03-06,697865102.4386762,696670467.1768945
2017-03-07,698587183.1554081,697466945.2619151
2017-03-08,696974192.6380327,695815256.605156
2017-03-09,693741171.9380326,692430502.905156
2017-03-10,694902937.0880326,693776530.1551561
2017-03-13,695723348.6380327,694384644.905156
2017-03-14,696794526.8380326,695525082.305156
2017-03-15,697057954.6380327,695861283.2051561
2017-03-16,702150747.8840377,700785797.5838227
2017-03-17,705317511.5340378,704088579.4338228
2017-03-20,705397941.8840377,704388459.2838227
2017-03-21,707993395.4858584,707016817.5196972
2017-03-22,703949311.7858584,703047379.0196971
2017-03-23,703148695.3492583,702128742.183097
2017-03-24,701431586.844626,700444310.2203579
2017-03-27,702284054.2149608,701135150.5169526
2017-03-28,703642201.0099344,702474563.0772485
2017-03-29,706266813.7099345,705804112.0772485
2017-03-30,708618101.7686723,708230582.1476902
2017-03-31,705027104.5895671,704461473.3510319
2017-04-05,707641494.5482522,706835542.2053939
2017-04-06,702795652.7482522,701827248.3053938
2017-04-07,699922545.7482522,698810801.8053938
2017-04-10,704096580.5482522,703335599.2053938
2017-04-11,700952908.3982522,700066275.4553939
2017-04-12,701990187.5982522,700973121.0553938
2017-04-13,700200680.6482522,699435449.9053938
2017-04-14,696122465.3542316,695360173.1055799
2017-04-17,696420951.2542316,695641329.4055798
2017-04-18,697736552.3135544,696918665.230613
2017-04-19,691724441.31437,690983559.659665
2017-04-20,691300459.425981,690792151.1626792
2017-04-21,694540926.8464682,694181824.3631794
2017-04-24,693797975.7964683,693342540.8131795
2017-04-25,700681036.1964682,700313921.3131795
2017-04-26,702556149.4461843,702510370.0635958
2017-04-27,702761043.3961843,702464806.4135958
2017-04-28,700985873.035058,700223912.718241
2017-05-02,710605497.219879,709525030.389459
2017-05-03,712011875.0198791,711076731.289459
2017-05-04,715427414.319879,714431871.5894591
2017-05-05,710169718.019879,709300284.7894591
2017-05-08,713120322.469879,712036352.3394591
2017-05-09,712370645.3771538,711409824.1689041
2017-05-10,710954283.8164873,710023843.7357228
2017-05-11,712623569.5821054,711907034.7445947
2017-05-12,713548787.9486748,713003734.7445947
2017-05-15,715966771.6986748,715483498.5945946
2017-05-16,716213565.7486749,716015535.6445947
2017-05-17,714204607.6486748,713760230.2445947
2017-05-18,711283887.9986749,710742160.0945947
2017-05-19,711199822.7986748,710402207.4945947
2017-05-22,712588843.9486748,711965273.0445946
2017-05-23,713811329.8486748,713295529.3445946
2017-05-24,714322986.8486748,713624275.8445946
2017-05-25,714473114.6986748,713898252.0945946
2017-05-26,715077455.6068282,714074538.3682294
2017-05-31,712355622.2068281,711016635.6682293
2017-06-01,710960063.1277888,709850704.1791306
2017-06-02,712696413.1277888,711798254.1791306
2017-06-03,713713813.1277888,712953254.1791306
2017-06-05,715610325.7777888,715007777.8291305
2017-06-06,715416418.7777889,715063581.3291305
2017-06-07,714373590.9777888,713884080.4291306
2017-06-08,717939381.7777888,717657316.1291306
2017-06-09,715079212.1277889,714692145.9791306
2017-06-12,713449289.9277889,712978646.8791306
2017-06-13,714948869.1777889,714692217.8291305
2017-06-14,712587327.2777889,712030573.2291306
2017-06-15,714089963.1777889,713721229.5291306
2017-06-16,714102491.3777889,713647716.9291306
2017-06-19,717230748.4277889,717075088.7791306
2017-06-20,718258242.8777889,718374062.3291306
2017-06-21,717959448.4777888,718008414.1291306
2017-06-22,720619261.4277889,720475173.5791305
2017-06-23,719259982.5777888,718943239.1291306
2017-06-26,730500210.0777888,730244810.8291305
2017-06-27,734357170.4777888,733930741.3291306
2017-06-28,729421535.2777889,728645957.4291306
2017-06-29,737537536.0777888,736951187.1291306
2017-06-30,735715194.2277888,735161317.8791306
2017-07-03,737772572.0777888,737707097.6774405
2017-07-04,734958675.5733374,734881731.0621243
2017-07-05,740521040.1398109,740352739.3210143
2017-07-06,737464959.7679583,737452748.9121308
2017-07-07,734583045.6679583,734188305.2121309
2017-07-10,733470591.1679583,733099662.3121308
2017-07-11,738774331.5679582,738706011.5121309
2017-07-12,736858959.4179583,736774137.7621309
2017-07-13,737769694.2679583,737696810.5121309
2017-07-14,740348419.8179582,739895068.2621307
2017-07-17,744448641.3679582,743486577.0121309
2017-07-18,746223976.2179582,745487149.7621309
2017-07-19,744784793.9679582,744343731.3121309
2017-07-20,744440996.5179582,744249660.2621309
2017-07-21,739279027.9179583,738708781.6621308
2017-07-24,743799547.5679582,743619501.8121309
2017-07-25,744479218.2679582,744082505.512131
2017-07-26,742648291.5179583,742002738.162131
2017-07-27,745653623.8179582,745050931.9621309
2017-07-28,744450733.3679582,743842407.4121308
2017-07-31,739535949.7679582,739317019.6121309
2017-08-01,743263953.1179582,742731878.262131
2017-08-02,750423045.7179582,749236651.8621309
2017-08-03,747544998.3179582,746525656.1621308
2017-08-04,754952334.9179581,753966223.4621308
2017-08-07,761268337.9179581,760603970.9621309
2017-08-08,759892261.6179582,758987800.4621309
2017-08-09,751431352.3679582,750461703.3121308
2017-08-10,743012469.3679581,741928019.1121308
2017-08-11,742615858.9267473,741518088.742003
2017-08-14,738760165.1767474,737657264.992003
2017-08-15,740112529.6267474,739138320.7420031
2017-08-16,741331686.0267475,740307609.742003
2017-08-17,748653472.3267474,747472434.292003
2017-08-18,744770694.8017759,743673207.9897286
2017-08-21,743609849.5017759,742644478.0397286
2017-08-22,748338712.601053,747374358.0397286
2017-08-23,747377646.351053,746287093.9418048
2017-08-24,752307949.651053,751005523.9918047
2017-08-25,750488775.0010531,749163008.9918047
2017-08-28,756514938.501053,754929098.2918048
2017-08-29,755212654.751053,753474463.1418047
2017-08-30,756782792.9010531,755194048.3918048
2017-08-31,759864838.2453377,758390309.8135859
2017-09-01,757024238.0953377,755564006.2135859
2017-09-04,751913439.1953377,750533026.2635858
2017-09-05,753548659.4453377,752133391.1635858
2017-09-06,748228704.3453377,747004652.0135858
2017-09-07,747985908.7453377,746760152.1135858
2017-09-08,750118938.0953377,749112587.1635858
2017-09-11,748792704.3453377,747631802.0135858
2017-09-12,751462949.2453376,750104931.9135859
2017-09-13,747902708.7453377,746675652.1135858
2017-09-14,747916519.2453377,746647181.3135859
2017-09-15,745757308.0953377,744716136.5635859
2017-09-18,748928843.8953377,747434396.3135859
2017-09-19,748843580.7953378,747346476.1135858
2017-09-20,747954131.1953377,746644876.1635859
2017-09-21,747321188.6453377,745864290.8135859
2017-09-22,744090010.9453377,742630361.2635858
2017-09-25,741537609.9953377,740063825.7635858
2017-09-26,744768916.5953377,743646516.8135859
2017-09-27,745336446.3352042,743969032.5930456
2017-09-28,743797667.1084864,742511638.6257434
2017-09-29,742708888.0584863,741470323.5257435
2017-09-30,744882300.8584864,743633973.7757435
2017-10-02,746246812.7084863,745139738.5257434
2017-10-03,746811868.6337097,745552559.6356933
2017-10-05,747089109.8337097,745839859.4356933
2017-10-06,750161830.0292106,749057164.7537686
2017-10-11,753395310.3292104,752416285.3037686
2017-10-12,754356346.4292105,752971065.0037686
2017-10-13,755081713.0322201,753832268.279384
2017-10-16,756666739.48222,755237692.379384
2017-10-17,759255959.6559918,757884873.9432628
2017-10-18,756460957.3059918,755246179.3932629
2017-10-19,753349435.7059917,751984078.9432628
2017-10-20,751800969.8559917,750521114.1432627
2017-10-23,750595796.8559917,749696054.6432629
2017-10-24,751922410.9059918,751074460.3432628
2017-10-25,752360663.9559919,751552824.8932629
2017-10-26,749823248.2559918,748569113.6932628
2017-10-27,748552816.6059917,747275807.5932628
2017-10-30,746779055.4306391,745549972.2769463
2017-10-31,746663805.4306391,745377122.2769463
2017-11-01,747155956.2808816,745751571.780066
2017-11-02,744534636.0308816,743107206.880066
2017-11-03,747085328.3308818,745395045.7800661
2017-11-06,745360029.0308816,743924915.780066
2017-11-07,747198846.2308817,745689116.130066
2017-11-08,745336309.7308817,743902036.380066
2017-11-09,746806108.0808816,745324680.880066
2017-11-10,744987921.5808816,743522851.130066
2017-11-13,743264601.3308816,741891036.2300661
2017-11-14,743665584.2243153,742358292.4377654
2017-11-15,741975803.5243152,740556021.8377655
2017-11-16,740075161.3743153,738558236.5377654
2017-11-17,742732136.0243152,741171351.5377654
2017-11-20,743374410.6743153,741715566.5377654
2017-11-21,750906902.1243153,749373981.8377655
2017-11-22,754723035.4743153,753414766.9377654
2017-11-23,754345773.6243153,753012252.1877654
2017-11-24,749152933.1243154,747657822.3877654
2017-11-27,746968503.7743154,745315037.3377655
