date,nav_base,nav_kd_mix_l75
2017-06-27,734357170.4777888,737807106.5758746
2017-06-28,729421535.2777889,732821406.0758746
2017-06-29,737537536.0777888,740857982.0258745
2017-06-30,735715194.2277888,739024713.1758746
2017-07-03,737772572.0777888,741013827.0258746
2017-07-04,734958675.5733374,738204230.1416084
2017-07-05,740521040.1398109,743708424.2053502
2017-07-06,737464959.7679583,740701827.4335188
2017-07-07,734583045.6679583,737833528.4335188
2017-07-10,733470591.1679583,736667526.3835187
2017-07-11,738774331.5679582,741825179.4335188
2017-07-12,736858959.4179583,740017143.2835187
2017-07-13,737769694.2679583,740981359.6335187
2017-07-14,740348419.8179582,743679266.1835186
2017-07-17,744448641.3679582,747881059.4835186
2017-07-18,746223976.2179582,749639675.8335186
2017-07-19,744784793.9679582,748163103.9335188
2017-07-20,744440996.5179582,747741251.3835187
2017-07-21,739279027.9179583,742746460.5835186
2017-07-24,743799547.5679582,747140396.2835187
2017-07-25,744479218.2679582,747729816.6335187
2017-07-26,742648291.5179583,745822184.4335186
2017-07-27,745653623.8179582,748863203.3335187
2017-07-28,744450733.3679582,747608503.2835187
2017-07-31,739535949.7679582,742772259.5835186
2017-08-01,743263953.1179582,746598332.9835187
2017-08-02,750423045.7179582,753855180.7835187
2017-08-03,747544998.3179582,751032275.2335187
2017-08-04,754952334.9179581,758520920.8835187
2017-08-07,761268337.9179581,764618810.1335187
2017-08-08,759892261.6179582,763214101.2335187
2017-08-09,751431352.3679582,754823976.7835187
2017-08-10,743012469.3679581,746446724.1835186
2017-08-11,742615858.9267473,745947095.1005578
2017-08-14,738760165.1767474,741896133.6005579
2017-08-15,740112529.6267474,743403996.950558
2017-08-16,741331686.0267475,744566468.200558
2017-08-17,748653472.3267474,752179613.3005579
2017-08-18,744770694.8017759,748278802.6058106
2017-08-21,743609849.5017759,747131996.5058107
2017-08-22,748338712.601053,751871661.3838679
2017-08-23,747377646.351053,751009439.1838678
2017-08-24,752307949.651053,756082662.0838678
2017-08-25,750488775.0010531,754276804.8338679
2017-08-28,756514938.501053,760257621.6338679
2017-08-29,755212654.751053,758946543.8338678
2017-08-30,756782792.9010531,760531698.2838678
2017-08-31,759864838.2453377,763637171.874116
2017-09-01,757024238.0953377,761198414.6741159
2017-09-04,751913439.1953377,756003068.4241159
2017-09-05,753548659.4453377,757647849.0241158
2017-09-06,748228704.3453377,752463067.2741159
2017-09-07,747985908.7453377,752224293.9241159
2017-09-08,750118938.0953377,754342745.0741159
2017-09-11,748792704.3453377,753005417.2741159
2017-09-12,751462949.2453376,755748455.1241158
2017-09-13,747902708.7453377,752138443.9241159
2017-09-14,747916519.2453377,752025955.0741159
2017-09-15,745757308.0953377,749854895.0241159
2017-09-18,748928843.8953377,753127712.3241159
2017-09-19,748843580.7953378,752908333.374116
2017-09-20,747954131.1953377,751883201.6241158
2017-09-21,747321188.6453377,751237670.5241159
2017-09-22,744090010.9453377,748075021.0241159
2017-09-25,741537609.9953377,745387604.8741158
2017-09-26,744768916.5953377,748820731.0741159
2017-09-27,745336446.3352042,749407832.6139826
2017-09-28,743797667.1084864,747841231.1807803
2017-09-29,742708888.0584863,746742147.2807802
2017-09-30,744882300.8584864,748987158.9807802
2017-10-02,746246812.7084863,750220054.5307802
2017-10-03,746811868.6337097,750840788.8310051
2017-10-05,747089109.8337097,751113635.5310051
2017-10-06,750161830.0292106,754265935.4983099
2017-10-11,753395310.3292104,757660702.7983098
2017-10-12,754356346.4292105,758787087.3483099
2017-10-13,755081713.0322201,759599968.1778091
2017-10-16,756666739.48222,760966484.2778091
2017-10-17,759255959.6559918,763458966.4171448
2017-10-18,756460957.3059918,760676059.6671448
2017-10-19,753349435.7059917,757556894.6671448
2017-10-20,751800969.8559917,755976390.7171447
2017-10-23,750595796.8559917,754770435.1171448
2017-10-24,751922410.9059918,756355030.2171448
2017-10-25,752360663.9559919,756705172.4671448
2017-10-26,749823248.2559918,753922675.7171448
2017-10-27,748552816.6059917,752381324.0171448
2017-10-30,746779055.4306391,750737617.949489
2017-10-31,746663805.4306391,750648767.949489
2017-11-01,747155956.2808816,751253404.7450936
2017-11-02,744534636.0308816,748642874.1450936
2017-11-03,747085328.3308818,751006944.1950935
2017-11-06,745360029.0308816,749184529.6950935
2017-11-07,747198846.2308817,751125168.0450935
2017-11-08,745336309.7308817,749308665.2450936
2017-11-09,746806108.0808816,750649713.5950936
2017-11-10,744987921.5808816,748902760.7950935
2017-11-13,743264601.3308816,747140980.1950935
2017-11-14,743665584.2243153,747515358.5603614
2017-11-15,741975803.5243152,745724523.0103613
2017-11-16,740075161.3743153,743725410.1603614
2017-11-17,742732136.0243152,746400067.4103614
2017-11-20,743374410.6743153,747076324.6603614
2017-11-21,750906902.1243153,754691952.0103613
2017-11-22,754723035.4743153,758557011.5603614
2017-11-23,754345773.6243153,758261966.0103614
2017-11-24,749152933.1243154,753145304.8103614
2017-11-27,746968503.7743154,750952403.6603614
2017-11-28,746438299.4881324,750353363.9485649
2017-11-29,744940041.6097978,748962678.4659494
2017-11-30,741715203.9112643,745496194.0291079
2017-12-01,746190513.9337686,750054289.8990458
2017-12-04,751972568.7901677,755814080.0949537
2017-12-05,751748498.2751335,755613792.3703107
2017-12-06,744375848.0089564,748020039.6160975
2017-12-07,740842715.9089564,744633463.4660975
2017-12-08,739085507.9956651,742864906.2085279
2017-12-11,742023137.045665,745773990.1085279
2017-12-12,742710341.0456651,746574048.508528
2017-12-13,746362289.395665,750028596.8585279
2017-12-14,747060056.5956651,750876285.2085279
2017-12-15,745536802.895665,749227844.058528
2017-12-18,746015952.895665,749681344.058528
2017-12-19,745989634.995665,749680520.2085279
2017-12-20,745158645.4456651,748936525.158528
2017-12-21,745676565.695665,749508905.7585279
2017-12-22,750432926.8456651,754191665.808528
2017-12-25,749395256.5956651,753121185.2085279
2017-12-26,747222431.945665,750931877.9585279
2017-12-27,749885802.195665,753580458.558528
2017-12-28,751172174.0956651,754931290.808528
2017-12-29,753780532.4956651,757590925.8585279
2018-01-02,758401351.0956651,762100504.808528
2018-01-03,763143628.795665,766676054.308528
2018-01-04,765421169.9617616,768941971.3867998
2018-01-05,773567983.4617616,776977288.1867998
2018-01-08,780280363.3143202,783654137.8393584
2018-01-09,779192008.9143202,782632561.1893584
2018-01-10,782264508.9143202,785540261.1893584
2018-01-11,781555685.6143203,784832288.3393583
2018-01-12,782387863.3143202,785661437.8393584
2018-01-15,790284609.8643203,793423927.3393584
2018-01-16,790341646.3643202,793511430.1393584
2018-01-17,792723847.2640932,795911082.9057971
2018-01-18,791704588.5108459,794911021.6298107
2018-01-19,788788102.0108459,792142118.8298107
2018-01-22,787034344.7206694,790377114.938621
2018-01-23,786291529.8174192,789685048.9837551
2018-01-24,781031679.1174192,784533893.8837551
2018-01-25,787921801.7174191,791327431.2337551
2018-01-26,786696131.4674193,790065400.6337551
2018-01-29,789585886.8174192,793068093.433755
2018-01-30,782898462.5674193,786390054.4337552
2018-01-31,784690994.2674192,788293062.333755
2018-02-01,786130703.0674192,789696415.6337551
2018-02-02,784881898.6674192,788500588.9837551
2018-02-05,773659313.5174193,777494200.9837551
2018-02-06,748139639.1174192,751982112.7337551
2018-02-07,757416372.842881,761243084.8145987
2018-02-08,755029795.6799529,758967697.2844795
2018-02-09,748807954.2299528,752595869.9344795
2018-02-12,752810893.1705287,756442879.0053449
2018-02-21,764932352.5308194,768556538.1124461
2018-02-22,764292006.707615,768018167.0624461
2018-02-23,770101395.857615,773682743.8624461
2018-02-26,772746160.2225035,776513785.917794
2018-02-27,772956580.128625,776648679.4811119
2018-03-01,771001305.964894,774601345.6614887
2018-03-02,766841283.3768663,770386692.3752097
2018-03-05,763453159.5856798,767104041.951842
2018-03-06,769259520.4925258,772972641.7523816
2018-03-07,765475298.5925258,769243459.5023816
2018-03-08,771337314.4425256,774937013.4523815
2018-03-09,773661254.9425257,777328974.6523815
2018-03-12,780878490.8320785,784336878.5429916
2018-03-13,785528866.9047679,788965806.2709665
2018-03-14,781718903.7435896,785314115.3597883
2018-03-15,778362145.1096689,781962819.4850552
2018-03-16,787331297.0249255,790778897.5521897
2018-03-19,786845985.1749254,790367602.0021898
2018-03-20,784359331.1749254,787842493.6021897
2018-03-21,785981517.6749256,789450146.4021897
2018-03-22,786746501.4249254,790242824.2021897
2018-03-23,779583974.4249254,783110910.2021897
2018-03-26,779550111.2249254,783102480.2521896
2018-03-27,786825367.7468481,790370502.5078499
2018-03-28,781552015.2598926,785269629.3443745
2018-03-29,779965646.7033771,783750715.2572789
2018-03-30,783742714.1578662,787474832.4807553
2018-03-31,784847340.007811,788585268.4163805
2018-04-02,784580314.7190702,788199651.3688906
2018-04-03,781756044.4690702,785379820.7688906
2018-04-09,788690199.5690701,792188802.5188906
2018-04-10,794663976.5690702,798122816.5188906
2018-04-11,791845344.4690702,795391740.3688906
2018-04-12,794342369.1190702,797844947.6188906
2018-04-13,793494885.3690702,796971169.8188906
2018-04-16,792691865.1190702,796112439.2188905
2018-04-17,789462619.5190703,793018815.8688906
2018-04-18,788589119.5190703,792217715.8688906
2018-04-19,796678193.7690703,800167954.8688906
2018-04-20,792923883.9690702,796463179.2188905
2018-04-23,794438696.7690703,798017040.9188906
2018-04-24,793225260.2690703,796766688.1188906
2018-04-25,794654498.0661093,798112480.0760015
2018-04-26,796041972.01517,799508071.2115562
2018-04-27,797547223.3395671,800875793.0370983
2018-04-30,802311718.2206898,805575323.2781937
2018-05-02,803022548.6048012,806352596.8033551
2018-05-03,798342038.6218119,801702140.053355
2018-05-04,793312596.9472623,796686178.853355
2018-05-07,794228760.4472623,797439176.0533551
2018-05-08,797642735.0972623,800888733.3033551
2018-05-09,793342104.5243287,796519922.4464277
2018-05-10,792301046.5604413,795620600.8563879
2018-05-11,796309936.4340378,799616989.7545551
2018-05-14,798473211.8305603,801841698.7786031
2018-05-15,798204015.7473723,801575261.7789512
2018-05-16,797094047.240517,800581230.4236091
2018-05-17,797081528.1554418,800531642.456751
2018-05-18,797859884.9452279,801319190.4434143
2018-05-21,803805996.0503894,807182054.6092414
2018-05-22,798921349.1765052,802314547.8327501
2018-05-23,798571536.3765053,801888686.13275
2018-05-24,800207642.0265052,803616646.1827501
2018-05-25,798475363.9265052,801970778.4327501
2018-05-28,804627800.0265052,808069262.98275
2018-05-29,802456286.5265051,806036665.78275
2018-05-30,789589266.4265052,793093122.78275
2018-05-31,795051909.5265051,798383698.9327501
2018-06-01,797948724.1265053,801433272.3327501
2018-06-04,802594541.6265053,806075527.9327501
2018-06-05,808832280.4765052,812257237.48275
2018-06-06,809891502.3765053,813321119.73275
2018-06-07,812894529.3765053,816446183.73275
2018-06-08,808716154.7265052,812286426.48275
2018-06-11,806977201.6765052,810623284.23275
2018-06-12,804842699.0765052,808410166.4327501
2018-06-13,805263453.4765052,808816143.0827501
2018-06-14,796625431.5765052,800172125.3911942
2018-06-15,799710576.8765053,803164431.4911942
2018-06-19,788662078.6765052,792174020.7411942
2018-06-20,793208848.7421653,796769868.8384737
2018-06-21,791680419.3012149,795339730.1924962
2018-06-22,790690547.251215,794409590.7424961
2018-06-25,791040731.151215,794681425.7424961
2018-06-26,790788722.751215,794375590.6924962
2018-06-27,789454556.4887799,793068921.4423372
2018-06-28,786329826.8324798,790043718.6978543
2018-06-29,797561084.6247225,801078297.8915492
2018-07-02,789758046.2737846,793285869.3915492
2018-07-03,788214451.3737845,791502331.6703647
2018-07-04,792012343.0418892,795297127.8103142
2018-07-05,792252472.7552376,795372417.7276604
2018-07-06,790900072.4270059,794091850.8758123
2018-07-09,793160257.3991625,796440959.8960867
2018-07-10,797393110.1954616,800665429.2818807
2018-07-11,793321795.4906211,796800980.9924862
2018-07-12,797731848.790621,801007503.8924862
2018-07-13,799971625.0451913,803212784.4924862
2018-07-16,796366277.3713179,799663524.6468828
2018-07-17,799902583.4048879,803153333.2076391
2018-07-18,800511035.2374065,803789416.6076391
2018-07-19,799784507.1723473,803052102.0481974
2018-07-20,802252081.2119081,805510177.7036872
2018-07-23,803680497.4160695,807070316.0799438
2018-07-24,804310787.6548343,807900285.3876193
2018-07-25,803749076.631312,807328631.0176469
2018-07-26,807870978.9998355,811404851.4005334
2018-07-27,807962609.0583495,811466980.3505334
2018-07-30,810294802.9069643,813811782.6505334
2018-07-31,815901357.1188902,819486371.1505334
2018-08-01,818318757.1188902,821938971.1505334
2018-08-02,813278516.61889,816868309.9505334
2018-08-03,814458750.7347113,817979583.7518979
2018-08-06,814522475.1397126,817993286.1295325
2018-08-07,814252171.887223,817746943.8795325
2018-08-08,819193951.937223,822689700.1295325
2018-08-09,823150313.087223,826688810.1795325
2018-08-10,831368710.1206733,834889565.435548
2018-08-13,822295325.6361535,825779320.2475739
2018-08-14,825374506.2895142,828848498.947
2018-08-15,819782968.9241419,823180545.6167859
2018-08-16,819124302.8973724,822468986.2875098
2018-08-17,823567012.2203724,826966522.4198238
2018-08-20,828327733.3292985,831688147.2162296
2018-08-21,836662361.2224141,840002982.7076855
2018-08-22,839787953.8396459,843152125.8354234
2018-08-23,840622771.7800264,844017873.5658582
2018-08-24,836097532.658409,839483428.9296898
2018-08-27,833851992.8352596,837219829.2977042
2018-08-28,837854634.2176217,841217349.1334381
2018-08-29,840247240.1553807,843605851.3866029
2018-08-30,837732049.6155492,841100994.032554
2018-08-31,839326912.6436324,842641775.3145636
2018-09-03,836843159.7907928,840177882.4050432
2018-09-04,841496606.7852099,844891314.2172025
2018-09-05,832808138.58521,836145897.5172026
2018-09-06,832834235.6352099,836183629.0672026
2018-09-07,835510673.4814414,838878781.2978766
2018-09-10,834479800.3396798,837846497.044495
2018-09-11,836803954.3364682,840232230.0076743
2018-09-12,839269761.6821204,842683163.6305245
2018-09-13,840722264.2136998,844107340.8539581
2018-09-14,839352754.369761,842729494.5218908
2018-09-17,841331339.9767874,844834158.1718907
2018-09-18,848232235.1270856,851786976.9645952
2018-09-19,853204729.8313768,856774150.3970816
2018-09-20,855996134.3313769,859433330.7441163
2018-09-21,862041051.3813769,865501504.1504815
2018-09-25,861918633.621481,865344511.8909218
2018-09-26,861758145.1699244,865193937.0096543
2018-09-27,863637967.9846346,867081370.019635
2018-09-28,865100488.0586681,868541359.1501513
2018-10-01,866913302.5128124,870320516.0101806
2018-10-02,857005499.101273,860379931.5088016
2018-10-03,857486668.4150456,860877921.0721911
2018-10-04,851545129.6457067,854972080.8676465
2018-10-05,842896585.0517489,846233993.4737741
2018-10-08,845420494.276435,848784864.8506783
2018-10-09,852430013.7917362,855779208.8698004
2018-10-11,825578287.6437563,828956233.6217201
2018-10-12,835865763.6351099,839253889.7740885
2018-10-15,822461020.1345305,825884300.0321507
2018-10-16,824683561.3545736,828069024.0100685
2018-10-17,825259633.6031882,828726984.8465378
2018-10-18,823665173.4817115,827036382.3465378
2018-10-19,822848706.3230417,826379182.9154481
2018-10-22,822092354.1808816,825411255.5154481
2018-10-23,815908688.3347192,819288177.5050302
2018-10-24,815695615.3347192,819130704.6050302
2018-10-25,813191389.3158449,816589953.0656303
2018-10-26,813639190.362517,816977849.4196477
2018-10-29,811776942.7715485,815037700.4922047
2018-10-30,815725341.6727803,819201358.2422047
2018-10-31,824720606.7227802,828189450.5422046
2018-11-01,816832252.9727802,820455284.1096953
2018-11-02,819184612.7454958,822753485.3596953
2018-11-05,820120097.0454959,823879319.2096953
2018-11-06,820916385.9758894,824672242.6068425
2018-11-07,827172416.9258894,830957857.0068424
2018-11-08,829316813.1258894,833016208.7568424
2018-11-09,827355810.7258894,830931775.2068424
2018-11-12,827136775.3758894,830911705.6068424
2018-11-13,826027073.8258895,829812401.8568424
2018-11-14,828612187.2758894,832492523.5068424
2018-11-15,827953814.2758894,831827700.6068424
2018-11-16,828234776.9258895,831994109.3568424
2018-11-19,829398679.3258895,833165692.9068425
2018-11-20,826972553.1758894,830735295.6068424
2018-11-21,825534772.4258894,829196037.1568425
2018-11-22,825724672.4258894,829286937.1568424
2018-11-23,826086291.6758895,829660828.7068424
2018-11-26,826540408.3258895,830094991.6568424
2018-11-27,824054294.8093214,827593814.864317
2018-11-28,826796607.6265497,830448084.8493716
2018-11-29,820748759.8265498,824356512.4493716
2018-11-30,818261936.5265498,821766327.4993716
2018-12-03,822304155.8765497,825816536.0493716
2018-12-04,825348459.0265498,828679110.4493716
2018-12-05,822820866.9765497,826114029.7343259
2018-12-06,821025311.8875898,824235043.3843259
2018-12-07,822721658.3375899,826046667.9843259
2018-12-10,818786596.8375899,821992051.0843259
2018-12-11,820554462.73759,823750521.2324808
2018-12-12,819651444.8392422,822684535.1824807
2018-12-13,820197287.2892423,823428205.5824808
2018-12-14,818435495.4392422,821561892.1324807
2018-12-17,819713972.4392422,822958019.2324808
2018-12-18,814404964.4892422,817820927.7324808
2018-12-19,820194421.3892422,823425233.4824808
2018-12-20,819031710.0892422,822264522.5324807
2018-12-21,815203482.5892421,818440627.4324807
2018-12-22,816557741.4892422,819594854.8324807
2018-12-24,816842920.0392421,820151435.6824808
2018-12-25,810034932.6823919,813391921.4824808
2018-12-26,806774962.2940722,809997823.8052703
2018-12-27,810247910.294072,813378302.1552702
2018-12-28,827928759.4440721,829821272.3552703
2019-01-02,812381923.794072,815530240.7052703
2019-01-03,814376619.394072,817427085.5052702
2019-01-04,811591693.2440721,814515588.2052703
2019-01-07,824839712.4940721,828000507.8052703
2019-01-08,819893485.1940721,823144018.6552702
2019-01-09,829078291.2440721,832379894.6052703
2019-01-10,829900807.144072,833334916.7052703
2019-01-11,830666368.4440721,834188777.6552703
2019-01-14,830122257.1492069,833755202.2400928
2019-01-15,833961805.6857466,837414665.7375609
2019-01-16,829252579.9926826,832786385.3779718
2019-01-17,832494271.0420927,836141567.3688319
2019-01-18,837228529.1095889,840868696.0399302
2019-01-21,835888906.2644503,839442826.4816318
2019-01-22,839209901.472972,842789208.1248709
2019-01-23,840655393.2632711,844354165.6732361
2019-01-24,841941314.4585042,845637185.4502338
2019-01-25,845182118.9585042,848964307.6502337
2019-01-28,844145305.4585042,847725769.1002338
2019-01-29,845247430.6585041,848955519.6002338
2019-01-30,845862995.5085042,849657705.9502337
2019-02-11,843840761.4085041,847703578.0502337
2019-02-12,846731268.7085042,850312984.8002337
2019-02-13,842760329.0585041,846437848.9502338
2019-02-14,842089929.0585041,845561998.9502338
2019-02-15,839911316.4085042,843573240.2002338
2019-02-18,846063673.3085041,849859195.9502337
2019-02-19,845948286.8085041,849755434.5002338
2019-02-20,850337895.9085042,854064067.8502338
2019-02-21,852334831.3189164,856266049.1631781
2019-02-22,853858919.866765,857781575.72162
2019-02-25,856316731.166765,860159886.67162
2019-02-26,855133464.116765,859161422.72162
2019-02-27,862373469.913116,866331489.8888499
2019-03-04,858971452.213116,862891391.1888498
2019-03-05,858474992.713116,862391906.8388499
2019-03-06,861449277.013116,865185490.6888498
2019-03-07,858208940.9131161,862039980.2388499
2019-03-08,856526239.5631161,860246232.4388498
2019-03-11,857862603.0631161,861811620.9888499
2019-03-12,863721282.963116,867382349.6388499
2019-03-13,866029044.263116,869806060.5888498
2019-03-14,864077441.863116,867737677.0388498
2019-03-15,867607397.213116,871490529.0388498
2019-03-18,873096882.6456467,876927079.8372343
2019-03-19,876750553.5593554,880698337.8803716
2019-03-20,879264316.5848179,883141166.4358761
2019-03-21,881844737.1144342,885721326.5452807
2019-03-22,879114477.8182671,882828545.6944103
2019-03-25,872589161.2450801,876298041.8122602
2019-03-26,876949786.4126103,880728991.7242144
2019-03-27,875048664.7325381,878821199.5775976
2019-03-28,872614652.6690282,876395313.0661576
2019-03-29,883749544.1513509,887449387.2142318
2019-04-01,879615758.8607535,883274801.4910266
2019-04-02,878964545.8604201,882626298.1116693
2019-04-03,878307708.267792,882071626.2578808
2019-04-08,880815850.117792,884599189.7078809
2019-04-09,882921323.117792,886772162.607881
2019-04-10,884028020.9177921,887826035.0078809
2019-04-11,881478181.267792,885377599.1578809
2019-04-12,883402876.6677921,887297988.0078809
2019-04-15,884761005.0177921,888593162.9078809
2019-04-16,881643951.0935364,885475384.3702607
2019-04-17,883558948.8935363,887375256.7702608
2019-04-18,883090869.3935363,886978440.0202608
2019-04-19,885400787.9935364,889204157.7202609
2019-04-22,885681485.0935364,889392067.0702608
2019-04-23,889186215.8435364,892973175.5202608
2019-04-24,898322134.0435364,902241392.2202607
2019-04-25,902058825.9346594,905995256.7702608
2019-04-26,902472775.9346594,906557356.7702608
2019-04-29,911653057.1846594,915773494.661685
2019-04-30,922203886.7846594,926309228.4116851
2019-05-02,927250128.6346594,931567941.861685
2019-05-03,926375417.3346593,930712780.9116851
2019-05-06,918973143.1846594,923396905.261685
2019-05-07,926176892.3346595,930741130.8050436
2019-05-08,928508598.0343167,933082132.2403839
2019-05-09,918145730.3609234,922483143.7125924
2019-05-10,917113818.6609235,921287681.7625924
2019-05-13,913523984.3609234,917669497.9125924
2019-05-14,910670457.5426425,914846765.1213114
2019-05-15,913384827.1661574,917645572.6859038
2019-05-16,908820613.486831,913049638.7629673
2019-05-17,912306597.3281212,916748303.0831692
2019-05-20,920154617.2781212,924700718.5831692
2019-05-21,932881834.8281212,937373661.4331692
2019-05-22,928064129.7281213,932520882.2831693
2019-05-23,926761648.9781212,931287973.8331692
2019-05-24,927700441.7655507,932164522.3280112
2019-05-27,930517798.5481138,934935536.0146525
2019-05-28,931442559.5523721,935559689.0544138
2019-05-29,933146502.0601375,937481713.369891
2019-05-30,941393472.403793,945620616.5346478
2019-05-31,948733744.153793,952914608.6346477
2019-06-03,950423215.369937,954508325.5018775
2019-06-04,949629348.0833752,953743865.3823751
2019-06-05,952861520.5232922,956891575.0453618
2019-06-06,964032118.9912305,968253256.2874014
2019-06-10,969304816.6392956,973597276.00961
2019-06-11,947110480.1349374,951436477.4023916
2019-06-12,932682380.8849374,937041840.2023915
2019-06-13,932100676.8849374,936512280.9033577
2019-06-14,933462773.5349374,937923161.4533577
2019-06-17,937317624.4849374,941708058.2533576
2019-06-18,938102563.3849374,942567253.2533576
2019-06-19,952930868.5849375,957461099.4033577
2019-06-20,951149252.1431481,955944253.790049
2019-06-21,942381783.3599056,946902341.2556152
2019-06-24,948853498.4966602,953327881.6142248
2019-06-25,949333496.9183952,953851619.8756855
2019-06-26,945731295.9683952,950394923.0756854
2019-06-27,950011744.7183952,954500192.2756854
2019-06-28,945621780.2683953,950285906.9256855
2019-07-01,943514921.1683952,948130323.5756855
2019-07-02,946441103.0683953,951156773.8756855
2019-07-03,946732066.5683953,951475812.4256854
2019-07-04,949770125.6683952,954478445.7756854
2019-07-05,951632395.1183952,956433543.2756854
2019-07-08,951735522.1183952,956443320.3756853
2019-07-09,951127636.3083951,955753394.0356855
2019-07-10,955688848.2107505,960287510.6387241
2019-07-11,963467040.8047812,967941309.8318658
2019-07-12,963090171.3547813,967547662.3318658
2019-07-15,961923307.8547813,966305323.7818657
2019-07-16,963339280.8547813,967851896.6818657
2019-07-17,965761576.4547813,970281991.4818656
2019-07-18,965292605.8547813,969745452.1318657
2019-07-19,967325703.6547813,971790824.5318658
2019-07-22,969631132.0047812,974050049.4318657
2019-07-23,970972699.0547812,975470113.3818656
2019-07-24,973044692.5284317,977484854.6901245
2019-07-25,980319749.5784316,984691683.8401245
2019-07-26,980575113.0784316,984859122.3901246
2019-07-29,979179747.1784316,983391150.2901245
2019-07-30,983247691.7284317,987403659.3401246
2019-07-31,986085492.0284317,990216671.3901246
2019-08-01,971865575.7284317,975971020.2401246
2019-08-02,961592942.6784317,965727817.1901246
2019-08-05,959164300.8284317,963330603.7401245
2019-08-06,955723015.1784316,959929822.0901245
2019-08-07,955272837.5784317,959341738.0401245
2019-08-08,959688699.0784317,963681704.9401246
2019-08-12,944492661.9817502,947298637.5435964
2019-08-13,933964389.6261439,936566743.0606763
2019-08-14,940490773.0003947,942833268.3606764
2019-08-15,930688741.1153946,933116125.5706763
2019-08-16,940869694.2570097,943259735.6759769
2019-08-19,944389002.4570097,946758732.2759768
2019-08-20,945848206.1570097,948252271.6259768
2019-08-21,940254401.6570098,942559664.3759768
2019-08-22,942310400.0570097,944725521.2259767
2019-08-23,943446273.0570097,945924644.1259767
2019-08-26,931488407.9570097,933936829.2259767
2019-08-27,935121117.3768653,937506285.4361562
2019-08-28,933212690.7768651,935682675.6861562
2019-08-29,934695486.7729393,937104624.6027466
2019-08-30,949253156.4202262,951838428.3673121
2019-09-02,949037099.0202262,951475240.2173121
2019-09-03,944273990.609697,946652487.0479621
2019-09-04,949180173.309697,951597406.6479622
2019-09-05,955058112.5829865,957435873.5667394
2019-09-06,961695457.2216599,964083921.6095376
2019-09-09,970924462.2495178,973341535.4440616
2019-09-10,983267575.7495179,985548397.7440617
2019-09-11,985862310.9495177,988047221.4440616
2019-09-12,985024056.0495178,987148146.8440616
2019-09-16,985248533.9495178,987370794.3440616
2019-09-17,989388244.5495179,991391901.9940617
2019-09-18,995745980.9495177,997873410.9440616
2019-09-19,994588176.0495178,996631886.3440616
2019-09-20,995472906.4711674,997402544.163251
2019-09-23,994227318.4935529,996072716.321626
2019-09-24,991662089.3935529,993480993.0216259
2019-09-25,987233855.3935528,988977595.1216258
2019-09-26,987257531.1935529,988979786.9716258
2019-09-27,981887551.2935529,983708355.2216258
2019-10-01,994299996.693553,995901919.2216259
2019-10-02,991349238.4935529,993036672.6216259
2019-10-03,985267426.693553,986997629.7216259
2019-10-04,988149770.193553,989903111.9716259
2019-10-07,989469692.293553,991249514.4716259
2019-10-08,994872723.4935529,996666783.9716259
2019-10-09,989854345.9935529,991655803.821626
2019-10-14,996400601.6935529,998247846.3216258
2019-10-15,996596496.7935529,998437771.7216259
2019-10-16,998753115.664799,1000562233.5640285
2019-10-17,1000995353.364799,1002808820.8140285
2019-10-18,996726346.364799,998553309.4640285
2019-10-21,1000218841.064799,1002024617.5140285
2019-10-22,1002716425.0647991,1004486415.4140285
2019-10-23,1001050085.264799,1002847922.5140285
2019-10-24,1007918573.764799,1009749077.6640285
2019-10-25,1009173144.264799,1010984237.0140285
2019-10-28,1012474341.764799,1014324873.4640285
2019-10-29,1014795684.364799,1016665885.3140285
2019-10-30,1022450401.064799,1024260743.3640285
2019-10-31,1025657141.164799,1027439991.6640284
2019-11-01,1028621428.464799,1030183911.5640285
2019-11-04,1038120057.164799,1039772617.5140284
2019-11-05,1043817383.764799,1045533027.2640285
2019-11-06,1050804423.8647989,1052657475.5640284
2019-11-07,1047361926.364799,1049173239.1140286
2019-11-08,1045695875.164799,1047538613.3140285
2019-11-11,1034500609.764799,1036465693.0140285
2019-11-12,1036941759.764799,1039020293.0140285
2019-11-13,1029220078.664799,1031368926.0140285
2019-11-14,1022831943.5647991,1025057404.8140286
2019-11-15,1031189018.864799,1033358076.8140285
2019-11-18,1036035669.664799,1038245444.7140285
2019-11-19,1036829547.564799,1039071792.2140285
2019-11-20,1036381092.664799,1038576967.6140285
2019-11-21,1026929070.164799,1029094214.5640285
2019-11-22,1029238095.264799,1031393833.6640285
2019-11-25,1033446350.064799,1035495746.3140284
2019-11-26,1029059787.864799,1031265454.9640285
2019-11-27,1037722413.164799,1039925326.9640285
2019-11-28,1035354960.764799,1037560865.9140284
2019-11-29,1025179989.164799,1027316983.2640284
2019-12-02,1025953002.664799,1028099821.8140285
2019-12-03,1025606568.264799,1027612756.5640285
2019-12-04,1025833823.164799,1027881381.1640285
2019-12-05,1025970693.4183869,1028050446.8413596
2019-12-06,1022345544.718387,1024460884.5913597
2019-12-09,1027992423.7183869,1030071605.3913597
2019-12-10,1024417028.7183869,1026578432.4913596
2019-12-11,1027354977.4183869,1029407594.7413597
2019-12-12,1030629391.8183869,1032730603.6913596
2019-12-13,1036179323.018387,1038290773.1913598
2019-12-16,1034416202.518387,1036586363.8413597
