date,nav_base,nav_kd_mix_l25
2017-11-27,746968503.7743154,759101122.9285347
2017-11-28,746438299.4881324,758382849.6623183
2017-11-29,744940041.6097978,757208178.3241228
2017-11-30,741715203.9112643,753306972.9675385
2017-12-01,746190513.9337686,757991772.5135591
2017-12-04,751972568.7901677,763664870.2110574
2017-12-05,751748498.2751335,763473042.5460542
2017-12-06,744375848.0089564,755522884.4803632
2017-12-07,740842715.9089564,752389503.3803633
2017-12-08,739085507.9956651,750605508.7237113
2017-12-11,742023137.045665,753460339.9237113
2017-12-12,742710341.0456651,754466420.9737113
2017-12-13,746362289.395665,757558812.1237113
2017-12-14,747060056.5956651,758658303.3237113
2017-12-15,745536802.895665,756829560.9737113
2017-12-18,746015952.895665,757239210.9737113
2017-12-19,745989634.995665,757254142.0737113
2017-12-20,745158645.4456651,756690541.0237113
2017-12-21,745676565.695665,757349332.1237112
2017-12-22,750432926.8456651,761883744.4237113
2017-12-25,749395256.5956651,760763203.3237113
2017-12-26,747222431.945665,758549492.1737113
2017-12-27,749885802.195665,761178033.2737113
2017-12-28,751172174.0956651,762682533.2237113
2017-12-29,753780532.4956651,765448484.3237113
2018-01-02,758401351.0956651,769737316.5737113
2018-01-03,763143628.795665,774034527.6237112
2018-01-04,765421169.9617616,776281484.48701
2018-01-05,773567983.4617616,784086618.98701
2018-01-08,780280363.3143202,790739370.2812473
2018-01-09,779192008.9143202,789831050.2312473
2018-01-10,782264508.9143202,792476800.2312473
2018-01-11,781555685.6143203,791788309.2312472
2018-01-12,782387863.3143202,792594370.2812473
2018-01-15,790284609.8643203,800199531.3812473
2018-01-16,790341646.3643202,800303432.5312473
2018-01-17,792723847.2640932,802696733.8095325
2018-01-18,791704588.5108459,801729157.8625177
2018-01-19,788788102.0108459,799220206.7125176
2018-01-22,787034344.7206694,797434253.7221938
2018-01-23,786291529.8174192,796821152.429725
2018-01-24,781031679.1174192,791914389.079725
2018-01-25,787921801.7174191,798536002.379725
2018-01-26,786696131.4674193,797216411.2797251
2018-01-29,789585886.8174192,800435662.479725
2018-01-30,782898462.5674193,793739590.329725
2018-01-31,784690994.2674192,795830032.429725
2018-02-01,786130703.0674192,797165572.5297251
2018-02-02,784881898.6674192,796055102.479725
2018-02-05,773659313.5174193,785505285.829725
2018-02-06,748139639.1174192,759935324.879725
2018-02-07,757416372.842881,769108528.7163622
2018-02-08,755029795.6799529,767053463.4287348
2018-02-09,748807954.2299528,760384650.0787346
2018-02-12,752810893.1705287,763947505.79986
2018-02-21,764932352.5308194,776125096.0482324
2018-02-22,764292006.707615,775660355.8982325
2018-02-23,770101395.857615,781116457.7284851
2018-02-26,772746160.2225035,784286501.092699
2018-02-27,772956580.128625,784201551.3627044
2018-03-01,771001305.964894,782039645.7903432
2018-03-02,766841283.3768663,777680678.7127398
2018-03-05,763453159.5856798,774632200.1117404
2018-03-06,769259520.4925258,780563261.7733575
2018-03-07,765475298.5925258,776877361.8233575
2018-03-08,771337314.4425256,782319582.8733574
2018-03-09,773661254.9425257,784818265.0733575
2018-03-12,780878490.8320785,791483265.944812
2018-03-13,785528866.9047679,796076339.4598598
2018-03-14,781718903.7435896,792689010.7311068
2018-03-15,778362145.1096689,789321700.3146406
2018-03-16,787331297.0249255,797801219.3217015
2018-03-19,786845985.1749254,797543179.3217015
2018-03-20,784359331.1749254,794922548.2717016
2018-03-21,785981517.6749256,796471799.4217016
2018-03-22,786746501.4249254,797338939.3717015
2018-03-23,779583974.4249254,790283706.0217015
2018-03-26,779550111.2249254,790322795.8717015
2018-03-27,786825367.7468481,797576463.5069593
2018-03-28,781552015.2598926,792801659.8812102
2018-03-29,779965646.7033771,791451265.1084845
2018-03-30,783742714.1578662,795023954.5991954
2018-03-31,784847340.007811,796173046.0866988
2018-04-02,784580314.7190702,795584198.7698263
2018-04-03,781756044.4690702,792770057.6698263
2018-04-09,788690199.5690701,799276441.0698262
2018-04-10,794663976.5690702,805107974.4198263
2018-04-11,791845344.4690702,802558843.3198262
2018-04-12,794342369.1190702,804935454.4698263
2018-04-13,793494885.3690702,803985814.5198263
2018-04-16,792691865.1190702,803025223.4198263
2018-04-17,789462619.5190703,800161993.4698262
2018-04-18,788589119.5190703,799487693.4698262
2018-04-19,796678193.7690703,807232865.6198263
2018-04-20,792923883.9690702,803663573.4698262
2018-04-23,794438696.7690703,805300144.6198263
2018-04-24,793225260.2690703,804015493.4698262
2018-04-25,794654498.0661093,805181472.9219447
2018-04-26,796041972.01517,806563524.9550028
2018-04-27,797547223.3395671,807783173.5224699
2018-04-30,802311718.2206898,812124057.4909786
2018-05-02,803022548.6048012,812847052.1520805
2018-05-03,798342038.6218119,808308929.9520806
2018-05-04,793312596.9472623,803424347.7520806
2018-05-07,794228760.4472623,804026196.6020806
2018-05-08,797642735.0972623,807357907.7520807
2018-05-09,793342104.5243287,802840355.4105711
2018-05-10,792301046.5604413,802025682.6945486
2018-05-11,796309936.4340378,806364040.7947516
2018-05-14,798473211.8305603,808703411.3178443
2018-05-15,798204015.7473723,808016612.1094301
2018-05-16,797094047.240517,807349521.7371792
2018-05-17,797081528.1554418,807296329.1640399
2018-05-18,797859884.9452279,808519666.7640399
2018-05-21,803805996.0503894,813863234.663252
2018-05-22,798921349.1765052,809082437.9821265
2018-05-23,798571536.3765053,808329966.8321264
2018-05-24,800207642.0265052,810364206.7321265
2018-05-25,798475363.9265052,809256856.6821264
2018-05-28,804627800.0265052,815185068.8321264
2018-05-29,802456286.5265051,813323919.9821264
2018-05-30,789589266.4265052,800170164.4321264
2018-05-31,795051909.5265051,804511690.3321264
2018-06-01,797948724.1265053,808496587.8321265
2018-06-04,802594541.6265053,813017567.7321265
2018-06-05,808832280.4765052,818821741.0821264
2018-06-06,809891502.3765053,820144891.0321264
2018-06-07,812894529.3765053,823377624.3821265
2018-06-08,808716154.7265052,819427513.2321265
2018-06-11,806977201.6765052,818061313.3321265
2018-06-12,804842699.0765052,815462973.3321265
2018-06-13,805263453.4765052,815871043.3821265
2018-06-14,796625431.5765052,807185598.7740772
2018-06-15,799710576.8765053,809915840.0240772
2018-06-19,788662078.6765052,798853734.4240772
2018-06-20,793208848.7421653,803406737.3368652
2018-06-21,791680419.3012149,802061366.1368651
2018-06-22,790690547.251215,801640702.891116
2018-06-25,791040731.151215,801265764.0411159
2018-06-26,790788722.751215,800631612.941116
2018-06-27,789454556.4887799,799445618.6641752
2018-06-28,786329826.8324798,796819632.2677499
2018-06-29,797561084.6247225,807405665.4813664
2018-07-02,789758046.2737846,799240532.2313664
2018-07-03,788214451.3737845,797542486.7875024
2018-07-04,792012343.0418892,801446608.0234641
2018-07-05,792252472.7552376,801283806.0094298
2018-07-06,790900072.4270059,800207665.5019946
2018-07-09,793160257.3991625,802649309.1800752
2018-07-10,797393110.1954616,806844042.4337894
2018-07-11,793321795.4906211,802911370.1337894
2018-07-12,797731848.790621,806846673.4837894
2018-07-13,799971625.0451913,808503934.6810302
2018-07-16,796366277.3713179,805028689.088785
2018-07-17,799902583.4048879,808377733.8120589
2018-07-18,800511035.2374065,809294603.662059
2018-07-19,799784507.1723473,808351306.5232118
2018-07-20,802252081.2119081,810926649.3138154
2018-07-23,803680497.4160695,812725267.3320111
2018-07-24,804310787.6548343,813763892.4718057
2018-07-25,803749076.631312,813149015.1963522
2018-07-26,807870978.9998355,817235829.0069774
2018-07-27,807962609.0583495,817582438.8569773
2018-07-30,810294802.9069643,819821601.0569774
2018-07-31,815901357.1188902,825349256.6569774
2018-08-01,818318757.1188902,827720056.6569774
2018-08-02,813278516.61889,822580574.4569774
2018-08-03,814458750.7347113,823888636.5786163
2018-08-06,814522475.1397126,824235241.0659398
2018-08-07,814252171.887223,824006841.1659397
2018-08-08,819193951.937223,828867274.4159397
2018-08-09,823150313.087223,832690036.7159398
2018-08-10,831368710.1206733,840694639.3550637
2018-08-13,822295325.6361535,831757802.9070386
2018-08-14,825374506.2895142,834548303.2040927
2018-08-15,819782968.9241419,828825573.8540927
2018-08-16,819124302.8973724,828105594.9595073
2018-08-17,823567012.2203724,832560545.3307968
2018-08-20,828327733.3292985,837197360.5192182
2018-08-21,836662361.2224141,845512547.9427273
2018-08-22,839787953.8396459,848600266.5136533
2018-08-23,840622771.7800264,849593003.8613927
2018-08-24,836097532.658409,845122249.7536695
2018-08-27,833851992.8352596,842808651.1536695
2018-08-28,837854634.2176217,846829266.9524823
2018-08-29,840247240.1553807,849169234.6798694
2018-08-30,837732049.6155492,846581223.0844127
2018-08-31,839326912.6436324,848312422.17378
2018-09-03,836843159.7907928,845840098.5983491
2018-09-04,841496606.7852099,850355748.2487193
2018-09-05,832808138.58521,841775066.0487193
2018-09-06,832834235.6352099,842134405.2487193
2018-09-07,835510673.4814414,844492437.9732623
2018-09-10,834479800.3396798,843356754.6548033
2018-09-11,836803954.3364682,845756224.5119236
2018-09-12,839269761.6821204,848066355.9532768
2018-09-13,840722264.2136998,849624330.6358279
2018-09-14,839352754.369761,848250552.4796797
2018-09-17,841331339.9767874,850315916.6796798
2018-09-18,848232235.1270856,857160926.0796797
2018-09-19,853204729.8313768,862139597.2569417
2018-09-20,855996134.3313769,864604593.4899714
2018-09-21,862041051.3813769,870638602.6388109
2018-09-25,861918633.621481,870634152.7279123
2018-09-26,861758145.1699244,870404183.7453747
2018-09-27,863637967.9846346,872412907.9744638
2018-09-28,865100488.0586681,873794254.1300234
2018-10-01,866913302.5128124,875540024.4993424
2018-10-02,857005499.101273,865539128.6357716
2018-10-03,857486668.4150456,865957719.1193309
2018-10-04,851545129.6457067,860350198.8032316
2018-10-05,842896585.0517489,851530897.3143927
2018-10-08,845420494.276435,854130297.2382963
2018-10-09,852430013.7917362,861129663.58762
2018-10-11,825578287.6437563,834357537.7858894
2018-10-12,835865763.6351099,844814799.6797329
2018-10-15,822461020.1345305,831298444.7140582
2018-10-16,824683561.3545736,833537710.6964608
2018-10-17,825259633.6031882,834408224.7028681
2018-10-18,823665173.4817115,832620581.1028681
2018-10-19,822848706.3230417,832047307.5155342
2018-10-22,822092354.1808816,831022534.2155341
2018-10-23,815908688.3347192,825335143.430217
2018-10-24,815695615.3347192,825209581.230217
2018-10-25,813191389.3158449,822137157.643972
2018-10-26,813639190.362517,821919950.0131136
2018-10-29,811776942.7715485,820101960.1289719
2018-10-30,815725341.6727803,824651579.828972
2018-10-31,824720606.7227802,833993058.4289719
2018-11-01,816832252.9727802,826281659.8289719
2018-11-02,819184612.7454958,828608650.9289719
2018-11-05,820120097.0454959,830144249.5047886
2018-11-06,820916385.9758894,830545462.0047886
2018-11-07,827172416.9258894,837200291.2047886
2018-11-08,829316813.1258894,839355058.4047886
2018-11-09,827355810.7258894,837298151.7047887
2018-11-12,827136775.3758894,837270294.7047887
2018-11-13,826027073.8258895,836342710.0047886
2018-11-14,828612187.2758894,839183369.7047887
2018-11-15,827953814.2758894,838209507.5047886
2018-11-16,828234776.9258895,838835529.4047886
2018-11-19,829398679.3258895,839954786.1047887
2018-11-20,826972553.1758894,837279620.3047886
2018-11-21,825534772.4258894,836098933.9047886
2018-11-22,825724672.4258894,835746133.9047886
2018-11-23,826086291.6758895,836334747.5047886
2018-11-26,826540408.3258895,836691895.0047886
2018-11-27,824054294.8093214,833718789.3225636
2018-11-28,826796607.6265497,836859753.963323
2018-11-29,820748759.8265498,830472167.863323
2018-11-30,818261936.5265498,827469478.563323
2018-12-03,822304155.8765497,831846709.863323
2018-12-04,825348459.0265498,834667963.4633231
2018-12-05,822820866.9765497,831986247.063323
2018-12-06,821025311.8875898,829866011.2633231
2018-12-07,822721658.3375899,831999105.463323
2018-12-10,818786596.8375899,827663680.5157405
2018-12-11,820554462.73759,829454781.1157405
2018-12-12,819651444.8392422,828335080.8157406
2018-12-13,820197287.2892423,829241299.4157405
2018-12-14,818435495.4392422,827203375.8157405
2018-12-17,819713972.4392422,828777863.6157405
2018-12-18,814404964.4892422,823665396.6157405
2018-12-19,820194421.3892422,829099698.8157405
2018-12-20,819031710.0892422,828051468.8157405
2018-12-21,815203482.5892421,823985861.1157404
2018-12-22,816557741.4892422,825065484.4157405
2018-12-24,816842920.0392421,825924356.9157405
2018-12-25,810034932.6823919,818990361.7218542
2018-12-26,806774962.2940722,815715059.9149516
2018-12-27,810247910.294072,818965138.8149515
2018-12-28,827928759.4440721,836118416.8149515
2019-01-02,812381923.794072,821208532.7149515
2019-01-03,814376619.394072,822979204.9149516
2019-01-04,811591693.2440721,819932889.1149515
2019-01-07,824839712.4940721,833784345.3149515
2019-01-08,819893485.1940721,828922230.4149516
2019-01-09,829078291.2440721,837905660.6149516
2019-01-10,829900807.144072,839103611.2149515
2019-01-11,830666368.4440721,839673922.8503246
2019-01-14,830122257.1492069,839545859.8371453
2019-01-15,833961805.6857466,843184264.7974956
2019-01-16,829252579.9926826,838352456.4974955
2019-01-17,832494271.0420927,841676715.9163418
2019-01-18,837228529.1095889,846293205.4192972
2019-01-21,835888906.2644503,845048257.3109504
2019-01-22,839209901.472972,848353177.8147349
2019-01-23,840655393.2632711,850025834.5119991
2019-01-24,841941314.4585042,851345826.7119992
2019-01-25,845182118.9585042,854473022.2119992
2019-01-28,844145305.4585042,853187778.3119992
2019-01-29,845247430.6585041,854545754.4119991
2019-01-30,845862995.5085042,855185340.2119992
2019-02-11,843840761.4085041,853236640.8119992
2019-02-12,846731268.7085042,855757695.2119992
2019-02-13,842760329.0585041,852014385.5119991
2019-02-14,842089929.0585041,851054735.5119991
2019-02-15,839911316.4085042,849112413.6119992
2019-02-18,846063673.3085041,855539765.8119992
2019-02-19,845948286.8085041,855543509.7119992
2019-02-20,850337895.9085042,859788275.8119992
2019-02-21,852334831.3189164,862080158.0803668
2019-02-22,853858919.866765,863487914.2366109
2019-02-25,856316731.166765,865950294.2366109
2019-02-26,855133464.116765,864980444.5366108
2019-02-27,862373469.913116,872065382.9492604
2019-03-04,858971452.213116,868495420.6492604
2019-03-05,858474992.713116,867912702.3492604
2019-03-06,861449277.013116,870666444.5492604
2019-03-07,858208940.9131161,867694540.6492604
2019-03-08,856526239.5631161,865749998.7492604
2019-03-11,857862603.0631161,867579442.6492604
2019-03-12,863721282.963116,872949157.0492604
2019-03-13,866029044.263116,875491637.0492604
2019-03-14,864077441.863116,873267380.3492604
2019-03-15,867607397.213116,877158047.8492604
2019-03-18,873096882.6456467,882764662.0120518
2019-03-19,876750553.5593554,886617748.2609123
2019-03-20,879264316.5848179,888988650.0072125
2019-03-21,881844737.1144342,891602304.0950516
2019-03-22,879114477.8182671,888630819.1782273
2019-03-25,872589161.2450801,882092254.3962592
2019-03-26,876949786.4126103,886650220.8712118
2019-03-27,875048664.7325381,884729409.5164349
2019-03-28,872614652.6690282,882347508.6232029
2019-03-29,883749544.1513509,893095937.7310628
2019-04-01,879615758.8607535,888954073.7655871
2019-04-02,878964545.8604201,888331523.4655871
2019-04-03,878307708.267792,887990091.2896241
2019-04-08,880815850.117792,890470214.8896241
2019-04-09,882921323.117792,892807577.0896242
2019-04-10,884028020.9177921,893783513.1896242
2019-04-11,881478181.267792,891541753.489624
2019-04-12,883402876.6677921,893431732.8896241
2019-04-15,884761005.0177921,894594862.5896242
2019-04-16,881643951.0935364,891538715.6580045
2019-04-17,883558948.8935363,893411651.7580045
2019-04-18,883090869.3935363,893151722.9580045
2019-04-19,885400787.9935364,895308057.3580046
2019-04-22,885681485.0935364,895217764.1580046
2019-04-23,889186215.8435364,898905200.5580045
2019-04-24,898322134.0435364,908276132.7580047
2019-04-25,902058825.9346594,912019603.4580045
2019-04-26,902472775.9346594,912703053.4580045
2019-04-29,911653057.1846594,922159259.7580045
2019-04-30,922203886.7846594,932547863.7112201
2019-05-02,927250128.6346594,938038587.3112202
2019-05-03,926375417.3346593,937238407.3112202
2019-05-06,918973143.1846594,930058962.6112201
2019-05-07,926176892.3346595,937672208.5077083
2019-05-08,928508598.0343167,939853382.1923821
2019-05-09,918145730.3609234,928908373.2360257
2019-05-10,917113818.6609235,927374991.0360256
2019-05-13,913523984.3609234,923690748.8360257
2019-05-14,910670457.5426425,920952243.3359138
2019-05-15,913384827.1661574,923884805.8811004
2019-05-16,908820613.486831,919313472.3195769
2019-05-17,912306597.3281212,923358904.1226178
2019-05-20,920154617.2781212,931558630.4226179
2019-05-21,932881834.8281212,944130533.4226177
2019-05-22,928064129.7281213,939128242.9226179
2019-05-23,926761648.9781212,938000106.5226178
2019-05-24,927700441.7655507,938869012.8489194
2019-05-27,930517798.5481138,941503526.8787594
2019-05-28,931442559.5523721,941625713.4384995
2019-05-29,933146502.0601375,944027163.354849
2019-05-30,941393472.403793,952075368.8300384
2019-05-31,948733744.153793,959187663.5703346
2019-06-03,950423215.369937,960654874.5475603
2019-06-04,949629348.0833752,959852609.6903645
2019-06-05,952861520.5232922,962722216.1639647
2019-06-06,964032118.9912305,974569437.8633338
2019-06-10,969304816.6392956,979976414.173807
2019-06-11,947110480.1349374,958032944.6738073
2019-06-12,932682380.8849374,943512364.1809678
2019-06-13,932100676.8849374,943127238.5809678
2019-06-14,933462773.5349374,944570775.5809679
2019-06-17,937317624.4849374,948133715.2809678
2019-06-18,938102563.3849374,949159128.0809679
2019-06-19,952930868.5849375,964140986.2809678
2019-06-20,951149252.1431481,962977965.1105189
2019-06-21,942381783.3599056,953581445.3890578
2019-06-24,948853498.4966602,959910879.6406187
2019-06-25,949333496.9183952,960473991.5800294
2019-06-26,945731295.9683952,957315151.8800294
2019-06-27,950011744.7183952,961064477.6800294
2019-06-28,945621780.2683953,957185244.0800295
2019-07-01,943514921.1683952,955116777.9800295
2019-07-02,946441103.0683953,958221363.4800295
2019-07-03,946732066.5683953,958529957.3800294
2019-07-04,949770125.6683952,961451223.4800293
2019-07-05,951632395.1183952,963566279.8800294
2019-07-08,951735522.1183952,963436167.6800294
2019-07-09,951127636.3083951,962775576.3100294
2019-07-10,955688848.2107505,967236143.1853502
2019-07-11,963467040.8047812,974696407.0585293
2019-07-12,963090171.3547813,974247550.6585293
2019-07-15,961923307.8547813,972956406.7585293
2019-07-16,963339280.8547813,974737218.9585292
2019-07-17,965761576.4547813,977109591.1585294
2019-07-18,965292605.8547813,976480785.6585294
2019-07-19,967325703.6547813,978520171.7585294
2019-07-22,969631132.0047812,980708551.4585292
2019-07-23,970972699.0547812,982235351.1585293
2019-07-24,973044692.5284317,984182329.8476148
2019-07-25,980319749.5784316,991115327.6476147
2019-07-26,980575113.0784316,991202321.5476147
2019-07-29,979179747.1784316,989629920.9476147
2019-07-30,983247691.7284317,993548028.3476149
2019-07-31,986085492.0284317,996341755.4476147
2019-08-01,971865575.7284317,982116410.0476148
2019-08-02,961592942.6784317,971969542.0476148
2019-08-05,959164300.8284317,969662318.4476148
2019-08-06,955723015.1784316,966239134.3476148
2019-08-07,955272837.5784317,965369401.5476148
2019-08-08,959688699.0784317,969656624.3476149
2019-08-12,944492661.9817502,950939707.2304076
2019-08-13,933964389.6261439,940020973.0605714
2019-08-14,940490773.0003947,945608918.076575
2019-08-15,930688741.1153946,936056254.756575
2019-08-16,940869694.2570097,945966011.3565751
2019-08-19,944389002.4570097,949418395.856575
2019-08-20,945848206.1570097,951010873.1565751
2019-08-21,940254401.6570098,945127665.9565752
2019-08-22,942310400.0570097,947404335.9605095
2019-08-23,943446273.0570097,948748148.1605096
2019-08-26,931488407.9570097,936660403.7105095
2019-08-27,935121117.3768653,940272498.7105095
2019-08-28,933212690.7768651,938557187.0105097
2019-08-29,934695486.7729393,939823325.9495189
2019-08-30,949253156.4202262,954846167.7778014
2019-09-02,949037099.0202262,954187953.9278015
2019-09-03,944273990.609697,949299904.6469702
2019-09-04,949180173.309697,954242905.6469702
2019-09-05,955058112.5829865,959928783.4531813
2019-09-06,961695457.2216599,966505412.0164813
2019-09-09,970924462.2495178,975732943.7517695
2019-09-10,983267575.7495179,987859756.1017697
2019-09-11,985862310.9495177,990139928.4017696
2019-09-12,985024056.0495178,989124145.1017697
2019-09-16,985248533.9495178,989402090.6017697
2019-09-17,989388244.5495179,993244627.8517697
2019-09-18,995745980.9495177,999825256.1517696
2019-09-19,994588176.0495178,998497722.8517696
2019-09-20,995472906.4711674,999209573.9216188
2019-09-23,994227318.4935529,997607733.2322757
2019-09-24,991662089.3935529,994973990.9822757
2019-09-25,987233855.3935528,990398115.4322757
2019-09-26,987257531.1935529,990262597.2322756
2019-09-27,981887551.2935529,985115284.3322757
2019-10-01,994299996.693553,996924017.7822757
2019-10-02,991349238.4935529,994170283.2822758
2019-10-03,985267426.693553,988211990.0322757
2019-10-04,988149770.193553,991301733.8822758
2019-10-07,989469692.293553,992585488.3822758
2019-10-08,994872723.4935529,998117735.0822757
2019-10-09,989854345.9935529,992981065.6822758
2019-10-14,996400601.6935529,999701178.8822757
2019-10-15,996596496.7935529,999891245.5822757
2019-10-16,998753115.664799,1001952955.6110402
2019-10-17,1000995353.364799,1004167208.4610403
2019-10-18,996726346.364799,999945879.9610403
2019-10-21,1000218841.064799,1003448970.5610402
2019-10-22,1002716425.0647991,1005851646.1110404
2019-10-23,1001050085.264799,1004077379.5610402
2019-10-24,1007918573.764799,1011053112.3110403
2019-10-25,1009173144.264799,1012322843.9610403
2019-10-28,1012474341.764799,1015662213.4110402
2019-10-29,1014795684.364799,1017990299.5610403
2019-10-30,1022450401.064799,1025356666.8610402
2019-10-31,1025657141.164799,1028417822.4610401
2019-11-01,1028621428.464799,1030858949.2110401
2019-11-04,1038120057.164799,1040627965.3610402
2019-11-05,1043817383.764799,1046439027.0610402
2019-11-06,1050804423.8647989,1053650282.6610402
2019-11-07,1047361926.364799,1050174913.2110403
2019-11-08,1045695875.164799,1048658666.4610403
2019-11-11,1034500609.764799,1038024982.9610403
2019-11-12,1036941759.764799,1040745782.9610403
2019-11-13,1029220078.664799,1033197214.0610402
2019-11-14,1022831943.5647991,1027189069.5610403
2019-11-15,1031189018.864799,1035214497.4610403
2019-11-18,1036035669.664799,1040236477.3610401
2019-11-19,1036829547.564799,1041203522.8610401
2019-11-20,1036381092.664799,1040642239.5610402
2019-11-21,1026929070.164799,1031093931.2610402
2019-11-22,1029238095.264799,1033563097.9110402
2019-11-25,1033446350.064799,1037305444.1610402
2019-11-26,1029059787.864799,1033598643.3110403
2019-11-27,1037722413.164799,1042059921.2110403
2019-11-28,1035354960.764799,1039755618.4610401
2019-11-29,1025179989.164799,1029554617.8610402
2019-12-02,1025953002.664799,1030309511.7610402
2019-12-03,1025606568.264799,1029683660.1110402
2019-12-04,1025833823.164799,1030000893.4110402
2019-12-05,1025970693.4183869,1030186528.9368588
2019-12-06,1022345544.718387,1026782462.7368587
2019-12-09,1027992423.7183869,1032243577.1868587
2019-12-10,1024417028.7183869,1028969788.2868587
2019-12-11,1027354977.4183869,1031523654.4868587
2019-12-12,1030629391.8183869,1035049706.0868587
2019-12-13,1036179323.018387,1040716052.7868588
2019-12-16,1034416202.518387,1039061021.1368587
2019-12-17,1042636337.0183868,1047686478.2868587
2019-12-18,1049975183.7183869,1054732895.5368587
2019-12-19,1048353842.0183868,1053098857.8368587
2019-12-20,1037696765.9183869,1043189159.2868588
2019-12-23,1046123787.518387,1051473159.8868587
2019-12-24,1042518019.5183868,1047982058.7868587
2019-12-25,1042710924.4183869,1048183542.0868587
2019-12-26,1044361371.9183869,1049690611.5368587
2019-12-27,1049027725.218387,1054303812.7368587
2019-12-30,1047126415.4183869,1052193446.1368588
2019-12-31,1041989942.8183869,1046944360.0368587
2020-01-02,1042689652.6183869,1047693926.6368587
2020-01-03,1045996609.618387,1051210614.3868587
2020-01-06,1038382757.6183869,1043569287.7368586
2020-01-07,1040683933.3183869,1045450641.7368587
2020-01-08,1034801934.118387,1039860093.9368587
2020-01-09,1041038411.6183869,1046341763.3368586
2020-01-10,1044757579.6183869,1049976964.4368587
2020-01-13,1057096383.7183869,1062914045.5368587
2020-01-14,1062741046.8183869,1068753613.3368586
2020-01-15,1058361014.018387,1064302893.7868587
2020-01-16,1057808471.4183869,1064010357.6368587
2020-01-17,1061820021.9183869,1068327089.2368587
2020-01-20,1068505320.2183869,1075135838.5868587
2020-01-30,1025030456.1183869,1031583124.2368587
2020-01-31,1032605773.9003813,1039310791.867497
2020-02-03,1024503891.6003814,1031713376.217497
2020-02-04,1033723117.0825604,1040790406.2952777
2020-02-05,1039985192.0825604,1047195595.1452776
2020-02-06,1049016244.9825604,1056650929.4952775
2020-02-07,1042326423.2825605,1049777751.0952775
2020-02-10,1040828001.449954,1048406548.248482
2020-02-11,1042175202.126897,1049941225.0057908
2020-02-12,1044023460.970312,1051562382.3557907
2020-02-13,1046845436.370312,1054484609.6385899
2020-02-14,1047567141.270312,1055337942.9385898
2020-02-17,1048938464.270312,1057014655.1385899
2020-02-18,1052310657.7703118,1060912548.9885896
2020-02-19,1065228231.4703119,1073997054.0385897
2020-02-20,1064285506.070312,1073206539.0885898
2020-02-21,1054768747.9703119,1063651882.3885896
2020-02-24,1043409488.9703119,1051922067.9885898
2020-02-25,1042073113.5703119,1050580153.0385897
2020-02-26,1035363145.5703119,1043634901.9385897
2020-02-27,1034590309.370312,1042663144.1385897
2020-03-02,1021128804.4703119,1028918433.1385897
2020-03-03,1030660253.6703119,1038600180.9385898
2020-03-04,1033842960.9703119,1041787916.9885898
2020-03-05,1043841089.9703119,1052044381.4385897
2020-03-06,1030552078.5703119,1038549564.2885897
2020-03-09,1011850694.5703119,1019344261.0385897
2020-03-10,1004510683.3952088,1011892718.935227
2020-03-11,998799881.3136028,1006445309.8742656
2020-03-12,967551642.2806026,975224493.95199
2020-03-13,950111805.5637984,957932085.5322474
2020-03-16,917565359.3724964,925681964.2539461
2020-03-17,887417276.0332601,897059531.5721507
2020-03-18,875300415.6233422,885816402.9551351
2020-03-19,827268049.7534559,838960451.0792788
2020-03-20,877702146.9524553,887756755.4792788
2020-03-23,851599340.1924267,860656509.4919397
2020-03-24,869898228.8924267,878809599.6919397
2020-03-25,889612006.7533853,899386634.3419397
2020-03-26,889845912.8533853,900279864.3919396
2020-03-27,895928614.5533854,907242251.9919397
2020-03-30,891471925.0827473,901982152.1419398
2020-03-31,892050576.2827473,902300558.1419398
2020-04-01,880998679.2827473,890527292.5919397
2020-04-06,891333876.6827472,901638834.2419397
2020-04-07,895600156.5827473,906502756.3919396
2020-04-08,902623472.9827473,913091625.3919398
2020-04-09,903191636.0827473,913804252.4419397
2020-04-10,917782751.9827473,928407476.7919396
2020-04-13,900142041.0827472,911157636.5610862
2020-04-14,913333622.5827473,924584818.5110861
2020-04-15,926861548.5827472,937885748.5110861
2020-04-16,914272261.0266293,925201979.6916538
2020-04-17,918287387.6655937,929756798.324018
2020-04-20,916859705.8233631,928140732.6617845
2020-04-21,899275465.2937028,910412946.7617846
2020-04-22,899935995.9937028,911141861.8617845
2020-04-23,899408825.9044918,910034752.1171612
2020-04-24,898598629.9090649,909913198.1171612
2020-04-27,912504098.2472199,924128065.9170018
2020-04-28,929266715.2472198,940530449.9670019
2020-04-29,938651595.9472198,950119142.7670019
2020-04-30,946230372.0610212,957773688.9170018
2020-05-04,930636602.5610213,942292965.0670019
2020-05-05,933645114.4610213,946144686.1170019
2020-05-06,930302755.9804033,941825139.0731229
2020-05-07,930085838.7804033,941890017.8731229
2020-05-08,936409528.8804033,948704773.473123
2020-05-11,946274891.4804033,958832887.3731229
2020-05-12,939491074.7804033,951822870.073123
2020-05-13,941311189.5854607,953563126.0796496
2020-05-14,936439975.2854607,948440161.5296496
2020-05-15,935075949.8854607,947344446.5796496
2020-05-18,935603949.8854607,947513546.5796496
2020-05-19,946852660.6371495,958553898.0722525
2020-05-20,950787590.9371494,962354487.0722525
2020-05-21,951906259.5916907,963999207.4356155
2020-05-22,939622606.7916907,951020410.1356156
2020-05-25,941941651.4916906,953304050.7356155
