date,nav_base,nav_chal,rel_chal_vs_base
2024-06-13,1421408866.5959432,1469214811.8756037,1.033632789553472
2024-06-14,1432264711.8459432,1480562359.0256035,1.0337211737329008
2024-06-17,1436677941.3959434,1485289813.2256036,1.03383630417714
2024-06-18,1452511370.3959434,1501899707.9756036,1.0340020316441292
2024-06-19,1463848038.4459434,1513881562.9756036,1.034179452522119
2024-06-20,1467187434.2459433,1517400619.5756037,1.0342241108106731
2024-06-21,1466845720.7459433,1517239168.6756036,1.034354974907677
2024-06-24,1470444103.6459434,1520985664.4256036,1.0343716300771606
2024-06-25,1466429672.2959433,1516600755.8756037,1.0342130853783864
2024-06-26,1460616750.4959433,1510670171.6756036,1.034268689005973
2024-06-27,1461965186.7459433,1512118303.6756036,1.0343052744240042
2024-06-28,1467476883.1959434,1517805823.5756035,1.034296240680842
2024-07-01,1475528853.7459433,1526616857.6756036,1.0346235207803376
2024-07-02,1469993015.7959433,1520715124.8756037,1.0345050000473617
2024-07-03,1505145803.5959432,1557530339.1256037,1.0348036285949898
2024-07-04,1507830584.9459434,1559974761.4756036,1.0345822515143699
2024-07-05,1508085533.5459433,1560278948.0756037,1.0346090545719504
2024-07-08,1525700243.9459434,1578867973.1256037,1.0348480832920048
2024-07-09,1514281560.3959432,1566475740.2305238,1.0344679491579711
2024-07-10,1514150313.039554,1566301727.130524,1.0344426928039128
2024-07-11,1528902392.6895542,1581799678.4305239,1.034598209796713
2024-07-12,1524635846.539554,1577364252.6805239,1.0345842623736328
2024-07-15,1528723736.7895544,1581560232.780524,1.0345624881196198
2024-07-16,1524540701.8895543,1577032992.380524,1.0344315441535339
2024-07-17,1517242869.539554,1569301111.380524,1.0343110802404154
2024-07-18,1532533105.3395543,1585131335.980524,1.034321105663369
2024-07-19,1516702616.1895542,1568903346.767904,1.0344172483261715
2024-07-22,1507376145.4938397,1560250547.0836565,1.0350771118064193
2024-07-23,1530558867.876146,1583771073.708034,1.0347665202225949
2024-07-26,1511807873.4450583,1565645722.596652,1.0356115681742746
2024-07-29,1530447391.4071672,1585349383.196652,1.0358731649958939
2024-07-30,1515578967.795367,1569464916.4067726,1.0355546954374741
2024-07-31,1528205598.400094,1583010965.8977938,1.0358625616573296
2024-08-01,1547964801.8314965,1603284295.9977937,1.0357369199227562
2024-08-02,1523790350.4866297,1581429763.8252459,1.0378263409531427
2024-08-05,1442856392.7095923,1501043407.3088417,1.0403276548471867
2024-08-06,1474712576.072463,1531066422.7065876,1.0382134441303872
2024-08-07,1481259779.3029904,1536796794.0798695,1.0374930957775768
2024-08-08,1459194267.3196495,1513125465.851468,1.0369595740194917
2024-08-09,1486991346.458584,1542010036.1902695,1.0370000066662914
2024-08-12,1495610810.5757444,1554010880.7757816,1.0390476384545226
2024-08-13,1468881438.2048566,1526204204.4705627,1.0390247740728218
2024-08-14,1478759682.7461467,1538490422.0357015,1.0403924586168263
2024-08-15,1468138745.5071619,1525668636.2586582,1.0391855953175753
2024-08-16,1488029437.990901,1547276286.4938912,1.039815642748966
