date,nav,cost,exposure
2016-09-30,1.6331565887018713,0.0,0.9252573657138452
2016-10-03,1.6340656952818295,0.0,0.9252573657138452
2016-10-04,1.6422693893378695,0.0,0.9252573657138452
2016-10-05,1.6401809702987031,0.0,0.928994497428153
2016-10-06,1.638248068999401,2.2983360042993176e-06,0.928994497428153
2016-10-07,1.6361652505087656,0.0,0.928994497428153
2016-10-11,1.6348147011225906,0.0,0.928994497428153
2016-10-12,1.6339112703257437,0.0,0.928994497428153
2016-10-13,1.6269415104398839,0.0,0.9299961982158138
2016-10-14,1.6256005539121456,6.160459844114187e-07,0.9299961982158138
2016-10-17,1.623349168875163,0.0,0.9299961982158138
2016-10-18,1.6335691200174773,0.0,0.9299961982158138
2016-10-19,1.6349270397074762,0.0,0.9299961982158138
2016-10-20,1.6416971732206793,0.0,0.9334963883050231
2016-10-21,1.6395878430684259,2.152616904863704e-06,0.9334963883050231
2016-10-24,1.6384693967085906,0.0,0.9334963883050231
2016-10-25,1.641523487367718,0.0,0.9334963883050231
2016-10-26,1.63672111790111,0.0,0.9334963883050231
2016-10-27,1.6326852055035632,0.0,0.936821568889772
2016-10-28,1.6343827412341823,0.0012239148940974137,0.936821568889772
2016-10-31,1.6345671601789689,0.0,0.936821568889772
2016-11-01,1.633148055821264,0.0,0.936821568889772
2016-11-02,1.6234195733094947,0.0,0.936821568889772
2016-11-03,1.6136707245253656,0.0,0.9176694127755725
2016-11-04,1.620242600691937,7.383156182023913e-05,0.9176694127755725
2016-11-07,1.6278939316647736,0.0,0.9176694127755725
2016-11-08,1.638645148393217,0.0,0.9176694127755725
2016-11-09,1.5996285770634908,0.0,0.9176694127755725
2016-11-10,1.642998367531607,0.0,0.9217859421367939
2016-11-11,1.645594469117163,3.519632603844315e-06,0.9217859421367939
2016-11-14,1.6746344854193203,0.0,0.9217859421367939
2016-11-15,1.6670003918037821,0.0,0.9217859421367939
2016-11-16,1.672005398171401,0.0,0.9217859421367939
2016-11-17,1.6704760820356588,0.0,0.9256966450299542
2016-11-18,1.6613154440820148,3.34365097365209e-06,0.9256966450299542
2016-11-21,1.6791336026731563,0.0,0.9256966450299542
2016-11-22,1.6823446787751597,0.0,0.9256966450299542
2016-11-23,1.6861444127526561,0.0,0.9256966450299542
2016-11-24,1.6995528571271188,0.0,0.9294118127784565
2016-11-25,1.7098068481843383,3.1764684249694726e-06,0.9294118127784565
2016-11-28,1.722503858093086,0.0016578729268025582,0.9294118127784565
2016-11-29,1.7091151438535885,0.0,0.9294118127784565
2016-11-30,1.7238025915770354,0.0,0.9294118127784565
2016-12-01,1.7285232434255642,0.0,0.9329412221395337
2016-12-02,1.7258405460987318,3.0176450037209644e-06,0.9329412221395337
2016-12-05,1.7178926635112854,0.0,0.9329412221395337
2016-12-06,1.7293323844239048,0.0,0.9329412221395337
2016-12-07,1.7300165700510521,0.0,0.9329412221395337
2016-12-08,1.7518290671746672,0.0,0.936294161032557
2016-12-09,1.7549146368784996,2.8667627535349874e-06,0.936294161032557
2016-12-12,1.752226783914117,0.0,0.936294161032557
2016-12-13,1.7636464980856226,0.0,0.936294161032557
2016-12-14,1.744014657039775,0.0,0.936294161032557
2016-12-15,1.7584893655877172,0.0,0.9394794529809292
2016-12-16,1.7540517888238003,2.7234246158581537e-06,0.9394794529809292
2016-12-19,1.741363684469862,0.0,0.9394794529809292
2016-12-20,1.7438335675189016,0.0,0.9394794529809292
2016-12-21,1.7381561721781105,0.0,0.9394794529809292
2016-12-22,1.7114264112495017,0.0,0.9425054803318828
2016-12-23,1.7047649679585315,2.5872533850652922e-06,0.9425054803318828
2016-12-26,1.7244937668646365,0.0,0.9425054803318828
2016-12-27,1.7137788921464892,0.0016127522100234278,0.9425054803318828
2016-12-28,1.7313262566838277,0.0,0.9425054803318828
2016-12-29,1.7193812249115956,0.0,0.9453802063152886
2016-12-30,1.7350564249865899,2.45789071581205e-06,0.9453802063152886
2017-01-03,1.734713785211768,0.0,0.9453802063152886
2017-01-04,1.7319054625229626,0.0,0.9453802063152886
2017-01-05,1.7444219117559427,0.0,0.9453802063152886
2017-01-06,1.7478747831864894,0.0,0.9481111959995242
2017-01-09,1.7475320188273171,2.3349961800214157e-06,0.9481111959995242
2017-01-10,1.7532325018915191,0.0,0.9481111959995242
2017-01-11,1.7571083008006814,0.0,0.9481111959995242
2017-01-12,1.7682896887586694,0.0,0.9481111959995242
2017-01-13,1.7610218167795653,0.0,0.950705636199548
2017-01-16,1.7398216720507786,2.2182463710202834e-06,0.950705636199548
2017-01-17,1.7453231471054662,0.0,0.950705636199548
2017-01-18,1.737518986458884,0.0,0.950705636199548
2017-01-19,1.7331679504705289,0.0,0.950705636199548
2017-01-20,1.7360812311449079,0.0,0.9531703543895705
2017-01-23,1.747124843684524,2.1073340524693105e-06,0.9531703543895705
2017-01-24,1.7470849875890293,0.0,0.9531703543895705
2017-02-02,1.7361398405038952,0.0,0.9531703543895705
2017-02-03,1.7333335325939938,0.0008166946118392593,0.9531703543895705
2017-02-06,1.7652145802809414,0.0,0.955511836670092
2017-02-07,1.7721305188790852,2.001967349845883e-06,0.955511836670092
2017-02-08,1.76640156438651,0.0,0.955511836670092
2017-02-09,1.7697478141222136,0.0,0.955511836670092
2017-02-10,1.7853537961662076,0.0,0.955511836670092
2017-02-13,1.7881890915523637,0.0,0.9577362448365874
2017-02-14,1.7924223327986737,1.9018689823535415e-06,0.9577362448365874
