date,nav_base,nav_sleeve_fin_only_a10,rel_sleeve_vs_base
2019-04-29,27299061.196923006,27363769.859157883,1.002370362180886
2019-04-30,27573659.746923007,27625630.909157883,1.0018848119078816
2019-05-02,27738218.796923008,27794672.646262385,1.0020352370046788
2019-05-03,27721034.796923008,27780159.346262384,1.0021328406306802
2019-05-06,27490359.09692301,27559187.596262384,1.002503732275621
2019-05-07,27708905.14692301,27786125.196262386,1.0027868314872033
2019-05-08,27760961.496923007,27828894.246262386,1.0024470603925915
2019-05-09,27470446.39692301,27523353.896262385,1.0019259788710715
2019-05-10,27436803.89692301,27473665.896262385,1.0013435238112232
2019-05-13,27335993.39692301,27370051.296262383,1.001245899457351
2019-05-14,27259848.896923006,27300473.396262385,1.0014902686912532
2019-05-15,27336859.39692301,27381143.72627976,1.0016199494138576
2019-05-16,27198967.996923007,27246485.226279758,1.0017470232459602
2019-05-17,27291169.546923008,27352594.92627976,1.0022507419204274
2019-05-20,27500714.34692301,27572122.77627976,1.0025966027084217
2019-05-21,27869356.796923008,27931661.37627976,1.002235594449156
2019-05-22,27728097.546923008,27784106.52627976,1.0020199358885682
2019-05-23,27667338.59692301,27727501.62627976,1.0021745145145056
2019-05-24,27704544.62501776,27765509.554614633,1.0022005389520758
2019-05-27,27774329.53021601,27827688.880571004,1.0019211751015247
2019-05-28,27766236.98763251,27797395.457124133,1.0011221711283924
2019-05-29,27822825.805604633,27872615.85823526,1.0017895397461962
2019-05-30,28060782.48203501,28100289.630124133,1.001407913272355
2019-05-31,28288396.532035008,28325203.830124136,1.0013011447307536
2019-06-03,28335261.203755885,28360152.620207757,1.0008784608079975
2019-06-04,28295271.89364426,28321119.43496863,1.0009134933009842
2019-06-05,28389076.685824133,28403496.924237013,1.0005079502434147
2019-06-06,28661010.49758351,28694427.331685383,1.0011659335634622
2019-06-10,28857706.834763505,28892612.199165635,1.001209568196184
2019-06-11,28308294.05031951,28351724.725671757,1.0015342032011907
2019-06-12,27968536.65031951,28008225.57567176,1.0014190562004894
2019-06-13,27935810.839770507,27975078.17567176,1.0014056272118421
2019-06-14,27966231.32117751,28003814.975671757,1.0013438941437127
2019-06-17,28041646.621177506,28070188.925671756,1.0010178540825307
2019-06-18,28070396.521177508,28105072.12567176,1.0012353086807337
2019-06-19,28531317.12117751,28563338.525671758,1.0011223247899228
2019-06-20,28496806.07874876,28544387.370499633,1.0016697061284479
2019-06-21,28282173.15908051,28309197.371576384,1.0009555210748435
2019-06-24,28461154.106489383,28481184.58338538,1.000703783016706
2019-06-25,28465627.516233258,28489784.58338538,1.0008486398951981
2019-06-26,28366812.21623326,28406760.633385383,1.0014082801002666
2019-06-27,28498799.76623326,28515723.533385385,1.000593841400022
2019-06-28,28374272.71623326,28405625.233385384,1.001104962846649
2019-07-01,28340766.46623326,28379172.983385384,1.0013551686118962
2019-07-02,28434615.316233262,28475985.46929326,1.001454922199576
2019-07-03,28420977.066233262,28466297.589896258,1.0015946152575044
2019-07-04,28503533.31623326,28543049.839896258,1.0013863728129626
2019-07-05,28559858.266233258,28608391.43989626,1.0016993492478352
2019-07-08,28547981.766233258,28595340.13989626,1.0016589044385273
2019-07-09,28483455.30623326,28540617.729896262,1.0020068640917486
2019-07-10,28624098.65623326,28672002.67989626,1.0016735557069698
2019-07-11,28815849.506233256,28857999.62989626,1.0014627409701695
2019-07-12,28794524.556233257,28835258.029896263,1.0014146256724419
2019-07-15,28754112.806233257,28789333.67989626,1.0012248986397303
2019-07-16,28779339.306233257,28824634.979896262,1.0015738955359963
2019-07-17,28854533.80623326,28893362.87989626,1.0013456836254486
2019-07-18,28831718.95623326,28867869.12989626,1.001253833450509
2019-07-19,28911991.20623326,28944308.079896264,1.0011177671379492
2019-07-22,28980488.506233256,29010905.42989626,1.0010495655950196
2019-07-23,29012701.806233257,29049789.47989626,1.00127832540074
2019-07-24,29050049.106233258,29087036.829896264,1.001273241347295
2019-07-25,29245763.65623326,29265685.02989626,1.00068117125944
2019-07-26,29227475.40623326,29249309.37989626,1.0007470359091757
2019-07-29,29192102.006233256,29206277.479896262,1.000485592769578
2019-07-30,29289858.65623326,29295696.479896262,1.000199312114528
2019-07-31,29363794.606233258,29365736.229896262,1.0000661230501384
2019-08-01,28967723.90623326,28973453.02989626,1.000197776107006
2019-08-02,28686725.85623326,28698875.52989626,1.0004235294652966
2019-08-05,28627816.80623326,28642403.829896256,1.0005095402056583
2019-08-06,28528082.506233256,28545440.579896256,1.0006084556737807
2019-08-07,28505266.606233258,28509770.679896258,1.0001580084734942
2019-08-08,28638934.50623326,28639730.479896262,1.0000277934104995
2019-08-12,28224498.956233256,28119168.479896255,0.9962681188247015
2019-08-13,27941543.65623326,27825526.02989626,0.995847844780361
2019-08-14,28111938.606233258,27962302.329896256,0.9946771270941869
2019-08-15,27851043.576233257,27707657.894896258,0.99485169448159
2019-08-16,28122511.887940258,27978542.606603257,0.9948806393287102
2019-08-19,28217153.087940257,28067939.106603257,0.9947119406103101
2019-08-20,28257030.237940256,28113468.656603258,0.9949194384502502
2019-08-21,28115866.18794026,27964851.70660326,0.9946288518970909
2019-08-22,28180261.137940254,28032596.706603255,0.9947600048624747
2019-08-23,28215537.637940254,28073948.006603256,0.9949818559846754
2019-08-26,27862990.437940255,27722692.156603254,0.9949647084131371
2019-08-27,27965777.987940256,27820557.806603257,0.9948072182579858
2019-08-28,27945982.737940256,27809664.556603257,0.9951220831052783
2019-08-29,27995874.68794026,27854056.95660326,0.9949343346861711
2019-08-30,28415194.737940256,28286133.256603256,0.9954580117248087
2019-09-02,28415252.087940257,28271980.856603257,0.9949579461447817
2019-09-03,28265530.337940257,28123886.306603257,0.9949888068738313
2019-09-04,28416883.037940256,28272494.806603257,0.9949189279083064
2019-09-05,28582577.937940255,28429908.056603257,0.9946586385011008
2019-09-06,28767922.837940257,28612871.306603257,0.994610263236228
2019-09-09,29033399.88865851,28876190.19186201,0.9945852122934485
2019-09-10,29387003.68865851,29218347.74186201,0.9942608661780109
2019-09-11,29451828.66915526,29274042.94186201,0.9939635080289787
2019-09-12,29425486.369155258,29240920.54186201,0.9937276881347757
2019-09-16,29442005.16915526,29255844.24186201,0.9936770295968741
2019-09-17,29550388.31915526,29353933.141862012,0.9933518580137947
2019-09-18,29737268.16915526,29546571.19186201,0.9935872731749096
2019-09-19,29704825.869155258,29509998.79186201,0.9934412314634858
2019-09-20,29720532.52435826,29521073.34186201,0.9932888422395266
2019-09-23,29670994.92435826,29463625.94186201,0.9930110539594339
2019-09-24,29590749.324358262,29380402.69186201,0.9928914732712395
2019-09-25,29460561.42435826,29243807.04186201,0.9926425576426037
2019-09-26,29456869.774358258,29236362.89186201,0.9925142459404089
2019-09-27,29306925.62435826,29098595.54186201,0.9928914385232174
2019-10-01,29666645.22435826,29434574.19186201,0.9921773752730995
2019-10-02,29589404.02435826,29365577.69186201,0.9924355917303371
2019-10-03,29404455.72435826,29188245.94186201,0.9926470401451047
2019-10-04,29504758.374358263,29292218.54186201,0.9927964218584835
2019-10-07,29544239.574358262,29333494.84186201,0.9928668080298415
2019-10-08,29696057.27435826,29485492.641862012,0.9929093404369856
2019-10-09,29535316.72435826,29323974.391862012,0.9928444196326511
2019-10-14,29741345.92435826,29530134.19186201,0.9928983801528879
2019-10-15,29746903.62435826,29534592.83865801,0.9928627601587952
2019-10-16,29809341.52435826,29594388.488658007,0.9927890713209948
2019-10-17,29869606.574358262,29654213.688658006,0.992788894451487
2019-10-18,29747480.52435826,29534210.038658008,0.9928306370172889
2019-10-21,29849759.97435826,29634332.188658006,0.9927829307208731
2019-10-22,29919447.874358263,29700027.83865801,0.9926663073255338
2019-10-23,29861722.37435826,29643384.788658008,0.9926883793585954
2019-10-24,30053574.324358262,29836447.38865801,0.9927753373573182
2019-10-25,30092800.47435826,29873118.688658006,0.9926998557051065
2019-10-28,30194700.12435826,29976288.688658006,0.9927665638406503
2019-10-29,30247407.47435826,30029286.288658008,0.9927887642640064
2019-10-30,30462159.72435826,30234147.138658006,0.9925148910069587
2019-10-31,30533766.72435826,30300214.738658007,0.9923510260686593
2019-11-01,30618003.52435826,30365734.488658007,0.9917607614258859
2019-11-04,30881720.87435826,30634152.288658008,0.9919833293388189
2019-11-05,31055116.12435826,30809145.538658008,0.9920795470635088
2019-11-06,31260723.12435826,31022813.138658006,0.9923894919271757
2019-11-07,31170823.47435826,30930543.13865801,0.9922914986221679
2019-11-08,31130846.67435826,30895343.58865801,0.9924350568372357
2019-11-11,30845217.97435826,30628513.18865801,0.9929744446649592
2019-11-12,30914217.97435826,30705563.188658006,0.9932505235657806
2019-11-13,30677408.67435826,30478302.988658007,0.9935096967343701
2019-11-14,30527752.374358263,30340145.38865801,0.9938545431252307
2019-11-15,30745274.074358262,30548258.188658006,0.9935919944891769
