date,nav_base,nav_chal,rel_chal_vs_base
2017-11-14,761929312.6810691,758681384.2417932,0.9957372312821944
2017-11-15,759739019.3310691,756601191.9917932,0.9958698615452991
2017-11-16,757346049.6310691,754171557.5917931,0.9958083995541769
2017-11-17,760064213.1310692,756826105.5917932,0.9957396921426721
2017-11-20,760807076.6310692,757607003.5917932,0.9957938442772559
2017-11-21,768767323.3310691,765499783.991793,0.9957496381023092
2017-11-22,772928334.9310691,769655814.4917932,0.9957660752085536
2017-11-23,772912042.0810691,769635209.6417931,0.9957604070568585
2017-11-24,767998423.1810691,764721667.5417932,0.9957333823346882
2017-11-27,765689224.1310692,762487976.2917932,0.9958191290429759
2017-11-28,764873511.5216305,761757825.2917932,0.9959265340178417
2017-11-29,763899906.7018265,760759699.0309569,0.9958892419761803
2017-11-30,759676540.4338021,756512820.1156776,0.9958354376504532
2017-12-01,764434576.1528755,761254413.3228033,0.9958398495708071
2017-12-04,769974759.7145236,766811109.4630957,0.9958912286259866
2017-12-05,769749200.8492991,766598804.1460942,0.9959072426450993
2017-12-06,761549255.249299,758444170.9460943,0.9959226743617676
2017-12-07,758666900.6083667,755594224.9253023,0.9959499014908908
2017-12-08,756887377.4583964,753833888.5813447,0.9959657288944291
2017-12-11,759711870.0083965,756648238.5313448,0.9959673771096694
2017-12-12,760828032.5583965,757760327.7813448,0.9959679393426973
2017-12-13,763616781.7583964,760555035.4813447,0.9959904675352979
2017-12-14,764918481.4583964,761853330.5813447,0.9959928398236533
2017-12-15,762939625.4083965,759883082.6313448,0.9959937291559401
2017-12-18,763418875.4083965,760348232.6313448,0.9959777746189351
2017-12-19,763349602.7083964,760322133.5313447,0.9960339677045613
2017-12-20,763010461.6083965,759952279.7313448,0.995991952888031
2017-12-21,763650196.0583963,760575525.7813447,0.9959737189973608
2017-12-22,768071865.9083965,765011126.6313448,0.9960150352943448
2017-12-25,766947781.4583964,763889630.5813447,0.9960125696286174
2017-12-26,764723517.9583964,761669232.5813447,0.9960060266157292
2017-12-27,767385802.4083965,764293828.6313448,0.9959707701558359
2017-12-28,769063687.6583964,765928366.9813447,0.995923197613714
2017-12-29,771872429.2583964,768753458.1813447,0.9959592142965279
2018-01-02,775975462.9083965,772871461.9313447,0.9959998722570198
2018-01-03,780109861.1583964,777004310.8813447,0.9960190859881707
2018-01-04,782352159.6852192,779244471.0793606,0.996027762475777
2018-01-05,789882041.2852192,786778418.8793606,0.9960707773520098
2018-01-08,796496899.3852192,793358547.2793607,0.9960598062487362
2018-01-09,795678870.3352193,792538595.3293606,0.996053338698644
2018-01-10,798098820.3352193,794950945.3293606,0.9960557829110229
2018-01-11,797412501.1352192,794202898.3293606,0.9959749780680772
2018-01-12,798219799.3852192,795027247.2793607,0.9960004097764583
2018-01-15,805718548.1352192,802429683.6293607,0.9959180975621446
2018-01-16,805817054.4852191,802567536.4793606,0.9959674246309735
2018-01-17,808201274.3352191,804957737.3293606,0.9959867212427665
2018-01-18,807201645.2852192,803981785.3793606,0.9960110835691856
2018-01-19,805009448.5888025,801821590.8857199,0.9960399747994624
2018-01-22,803359364.1388024,800170944.83572,0.9960311419205271
2018-01-23,802842847.2550967,799669873.9277195,0.9960478276187855
2018-01-24,798214786.3050967,794997319.2777195,0.9959691713526496
2018-01-25,804614332.5050967,801393162.2777195,0.9959966283258361
2018-01-26,803308598.0550967,800079216.2277195,0.9959798988393801
2018-01-29,806747904.9050967,803463056.4777194,0.9959282839070234
2018-01-30,799997857.9050968,796745921.1777195,0.9959350682064413
2018-01-31,802205168.7050967,798959209.3777194,0.9959537042965992
2018-02-01,803518726.8050967,800271113.2777195,0.9959582603129983
2018-02-02,802347197.7550967,799170711.3277194,0.9960410076382584
2018-02-05,792303897.7550968,789073658.8277196,0.9959229798862157
2018-02-06,766681568.0050968,763616909.9777195,0.996002697657971
2018-02-07,775728285.6401328,772663100.0830585,0.9960486350519694
2018-02-08,773911762.4664037,770821136.3740469,0.9960064877648233
2018-02-09,767069515.7664037,763989255.9740468,0.9959843798651297
2018-02-12,770359566.6098975,767263800.9207411,0.9959814016423787
2018-02-21,782631732.1702727,779506721.2982521,0.9960070480871575
2018-02-22,782265509.3202727,779111905.7482522,0.9959686276149887
2018-02-23,787559278.2297565,784403222.0767577,0.9959926112989325
2018-02-26,790929000.9671243,787750589.8141255,0.9959814203941032
2018-02-27,790584072.2691861,787443061.4288675,0.9960269742959744
2018-03-01,788408086.6818151,785257490.5333868,0.9960038510491587
2018-03-02,783989060.1250211,780829730.0312247,0.9959701859955896
2018-03-05,781114503.1533344,777982100.5802926,0.9959898291986689
2018-03-06,787269056.5033344,784126738.7302927,0.9960085846800605
2018-03-07,783596721.2533344,780527500.3802927,0.9960831626909661
2018-03-08,788846326.6533343,785771994.4802926,0.9961027489522776
2018-03-09,791219495.5533344,788113186.5802926,0.9960740237184508
2018-03-12,797459860.9401506,794330919.3142763,0.9960763647436932
2018-03-13,801975965.5492553,798832874.7574066,0.9960808167241072
2018-03-14,798756291.2297618,795625099.684806,0.9960799162656546
2018-03-15,795398331.9494393,792293149.5763849,0.9960960662748136
2018-03-16,803540213.2497385,800452847.8773378,0.996157796061115
2018-03-19,803422320.3997384,800316593.0273378,0.9961343775327832
2018-03-20,800713557.8497385,797617603.7773378,0.9961335061183244
2018-03-21,802224264.1997385,799132606.6273378,0.9961461430296118
2018-03-22,803215942.2997384,800105199.8273379,0.9961271405252565
2018-03-23,796232967.0497384,793123804.8773378,0.996095160209303
2018-03-26,796365179.8997384,793255149.0273378,0.9960947176610708
2018-03-27,803664691.3497385,800541091.0773379,0.9961133040856198
2018-03-28,799130084.9997385,796028038.2273378,0.9961182205117436
2018-03-29,797933603.3386692,794783177.9846001,0.9960517700459195
2018-03-30,801381036.7590739,798259158.6574492,0.9961043773705327
2018-03-31,802589069.218619,799441898.080558,0.9960787266376241
2018-04-02,801892062.0171858,798734744.528843,0.9960626652415034
2018-04-03,799070577.5671859,795923198.478843,0.9960612001283725
2018-04-09,805293167.5671858,802184655.0788429,0.9961398995874586
2018-04-10,810997192.8171859,807890750.028843,0.9961696010592196
2018-04-11,808607215.5171858,805489849.128843,0.9961447705035021
2018-04-12,810909379.0171859,807794047.1288431,0.9961582243725944
2018-04-13,809866950.9171859,806766553.928843,0.9961717205710992
2018-04-16,808860866.4671859,805723457.878843,0.9961212011627587
2018-04-17,806119345.5171858,803023809.828843,0.9961599536029534
2018-04-18,805551945.5171858,802469109.828843,0.9961730144089422
2018-04-19,813183442.5171859,810051245.1288431,0.9961482277865285
2018-04-20,809733866.9671859,806581795.2788429,0.9961072744800106
2018-04-23,811394537.6171858,808208088.428843,0.9960728732563318
2018-04-24,810090881.2671858,806887285.578843,0.9960453872986058
2018-04-25,811211356.3041353,808014686.2922003,0.9960593870055038
2018-04-26,812563210.7909813,809385426.6181989,0.9960891852712738
2018-04-27,813690726.8297306,810550658.1475923,0.9961409555515367
2018-04-30,817653822.9766153,814555826.0723,0.9962111142671145
2018-05-02,818350917.0823649,815201857.7396163,0.9961519449944825
2018-05-03,813932005.3323649,810785960.7896162,0.996134757544687
2018-05-04,809112536.432365,805981368.6896163,0.996130120840106
2018-05-07,809706330.0823649,806585515.8396163,0.9961457455292079
2018-05-08,812961393.582365,809818413.8396164,0.996133912670934
2018-05-09,808329675.6026194,805195021.6170006,0.9961220599957784
2018-05-10,807490733.2090303,804337003.2719705,0.9960944072701285
2018-05-11,812217155.4995916,809013798.639743,0.9960560339828353
2018-05-14,814662495.5641587,811434512.3389798,0.9960376435115704
2018-05-15,813522964.678126,810370013.0605838,0.9961243237690413
2018-05-16,813158418.2894778,809926074.9447128,0.996024952491343
2018-05-17,813078926.30057,809855537.9794366,0.9960355775843318
2018-05-18,814663003.8367127,811365268.5696145,0.9959520252526907
2018-05-21,819779037.4867127,816511422.3196144,0.9960140293692845
2018-05-22,815122831.4367127,811855674.3696145,0.9959918224087286
2018-05-23,814164510.7867128,810925381.2196145,0.9960215294032304
2018-05-24,816438774.1367128,813135162.7696145,0.9959536324440353
2018-05-25,815782309.3867128,812433701.1196145,0.9958952183339013
2018-05-28,821623199.2367128,818273141.2696146,0.9959226346454063
2018-05-29,819669405.5867127,816305494.1196145,0.995896014363632
2018-05-30,806401932.8367127,803112176.4696145,0.995920450791176
2018-05-31,809951173.1367127,806800865.9696145,0.9961104974329528
2018-06-01,814812401.4367127,811495163.6696146,0.9959288325002797
2018-06-04,819380957.6367128,816030550.0696145,0.9959110502436356
2018-06-05,824739725.7367127,821423449.8696145,0.9959790031162427
2018-06-06,826338260.9867127,822999238.2196145,0.9959592543093537
2018-06-07,829499336.2367128,826133983.1696146,0.9959429104761358
2018-06-08,825648922.7367128,822286085.1696146,0.995927036934837
2018-06-11,824412765.5824208,821029803.8183002,0.9958965194313426
2018-06-12,821571536.9824208,818251923.2183002,0.9959594343101109
2018-06-13,822048766.0324208,818727075.1683003,0.9959592532689363
2018-06-14,813407942.8324208,810100386.1683003,0.9959337049837464
2018-06-15,815948757.2824208,812674442.9183003,0.9959871078485053
2018-06-19,804915719.7824208,801678113.6183003,0.9959777078710854
2018-06-20,809516961.3824207,806263404.8183002,0.9959808667151776
2018-06-21,808249875.9824208,804957750.0183003,0.9959268463108405
2018-06-22,808273341.0824207,804918582.6183002,0.9958494753029614
2018-06-25,807354568.8324208,804090154.8683003,0.9959566538790492
2018-06-26,806507027.2324208,803270513.6683003,0.995986998928916
2018-06-27,805323860.7080563,802073266.2776299,0.9959636183788613
2018-06-28,802856108.4727862,799596198.4682847,0.9959396086420734
2018-06-29,813297764.977329,810030021.523487,0.9959821069298854
2018-07-02,804941119.227329,801746699.873487,0.9960314869280024
2018-07-03,803231833.097808,800059354.3902,0.9960503573477999
2018-07-04,807140020.9163111,803953368.0346462,0.9960519206097013
2018-07-05,806753277.8914773,803622787.1089139,0.9961196429337786
2018-07-06,805913247.1547922,802740178.2519958,0.9960627661674522
2018-07-09,808451911.7371122,805245424.0781066,0.9960337929659715
2018-07-10,812745861.5592123,809517602.564299,0.9960279600947828
2018-07-11,808821634.5592124,805594406.564299,0.9960099633132684
2018-07-12,812819124.1092124,809581341.814299,0.9960166017273994
2018-07-13,814463461.3165575,811230866.7924079,0.9960310134491187
2018-07-16,811137115.0323119,807882242.48453,0.9959872720808093
2018-07-17,814233247.6630139,811016469.9034253,0.9960493166192596
2018-07-18,815468981.9630139,812195599.5034254,0.9959858896757682
2018-07-19,814158078.1308408,810950038.2405151,0.9960596842597316
2018-07-20,816868563.7875165,813633103.646436,0.9960391912671007
2018-07-23,818642131.3890035,815385861.108589,0.9960223519465221
2018-07-24,819822376.840526,816507912.2048743,0.9959570942081074
2018-07-25,819125686.6230873,815823228.511117,0.9959683133298078
2018-07-26,823216361.9124767,819912455.0865276,0.9959865875135505
2018-07-27,823873889.0624766,820525539.5365276,0.9959358470144511
2018-07-30,825961793.6624768,822646141.3365276,0.9959857073881748
2018-07-31,831200595.4124768,827925144.8865277,0.9960593741823252
2018-08-01,833463695.4124768,830183544.8865277,0.99606443502698
2018-08-02,828294826.5124767,825042352.7865276,0.9960732898216406
2018-08-03,829855527.3061308,826570183.7801816,0.9960410656821026
2018-08-06,830581015.7208662,827235198.2531635,0.9959717144933792
2018-08-07,830453994.6718796,827098711.004177,0.9959596995267289
2018-08-08,835143271.9725447,831811507.9091624,0.9960105479201037
2018-08-09,838777689.08109,835458006.0177077,0.9960422372857591
2018-08-10,846633729.9227734,843279599.4593912,0.9960382744688331
2018-08-13,837908382.208499,834540357.0102593,0.9959804373965534
2018-08-14,840328047.7828557,837011999.4994687,0.9960538645685619
2018-08-15,834432593.9328557,831162351.2494687,0.9960808785428986
2018-08-16,833476046.8486414,830239711.0630459,0.9961170620345575
2018-08-17,837913542.5502303,834659519.8785613,0.9961165173894132
2018-08-20,842372918.6599633,839128468.4623487,0.9961484395737985
2018-08-21,850557925.3729405,847334435.7127513,0.9962101468177187
2018-08-22,853528441.1726544,850299112.7477229,0.996216495819993
2018-08-23,854708862.7794487,851449746.6746956,0.9961868698843782
2018-08-24,850334913.6249514,847062119.5444034,0.9961511705233929
2018-08-27,847849252.5749513,844609220.3944033,0.9961785279980989
2018-08-28,851887307.0395135,848641803.764274,0.9961902199405714
2018-08-29,854146246.9501343,850886276.6498332,0.9961833581638492
2018-08-30,851450184.9925215,848208828.2435231,0.9961931340128526
2018-08-31,853394767.6639628,850115792.3967712,0.9961577274768542
2018-09-03,850913010.6267785,847629306.1595869,0.996140963381471
2018-09-04,855168868.3696052,851986126.8527517,0.9962782303769764
2018-09-05,846728620.2459742,843514926.7279779,0.9962045767189696
2018-09-06,847514110.5959742,844297363.9779779,0.9962044919632851
2018-09-07,849491310.8959743,846306409.6779779,0.9962508136608988
2018-09-10,848272155.5959742,845086632.6779779,0.9962446923466936
2018-09-11,850776728.1791928,847643709.6692904,0.996317460966983
2018-09-12,852885246.9916816,849738306.2454776,0.9963102413163974
2018-09-13,854593293.1622249,851408588.0260636,0.9962734260125339
2018-09-14,853003065.5255156,849806473.6183872,0.9962525434710379
2018-09-17,854929935.29347,851900973.8325491,0.9964570646834572
2018-09-18,861454977.9791757,858538187.7360373,0.9966141118018951
2018-09-19,866574582.1782765,863643603.7340028,0.9966177424256938
2018-09-20,868881196.4734721,865911272.135512,0.9965818982502853
2018-09-21,874687859.7413874,871688263.5083791,0.9965706666674268
2018-09-25,874987679.1445147,872007982.188056,0.9965945840981761
2018-09-26,874805076.1343458,871829869.6091307,0.9965990063313738
2018-09-27,877009617.8547548,873966309.8394053,0.9965299034886371
2018-09-28,878058188.832489,875126117.7809315,0.9966607326383959
2018-10-01,879842946.1891612,876884878.8904748,0.9966379598637477
2018-10-02,869733579.9773271,866798872.4352586,0.9966257396407012
2018-10-03,869945530.127327,867001245.2852585,0.9966155526523166
2018-10-04,864607777.977327,861787694.6352584,0.9967383090762081
2018-10-05,856097603.3644063,853197770.7951738,0.9966127313546534
2018-10-08,858670753.2400596,855781623.3999134,0.9966353461681972
2018-10-09,865747384.1330972,862977517.9735007,0.9968006069549145
2018-10-11,838938601.3744881,836201510.6646099,0.9967374362016554
2018-10-12,849140279.316425,846448822.7255895,0.9968303746078303
2018-10-15,835662894.5774603,832998592.4866247,0.996811750158917
2018-10-16,837832574.4729915,835176101.6719954,0.9968293512547336
2018-10-17,838615504.2229915,835985596.6219954,0.9968639888151928
2018-10-18,836913314.2097772,834180761.1828108,0.9967349628921287
2018-10-19,836255115.9533154,833460037.5647275,0.9966576247663352
2018-10-22,835441250.8533154,832614736.6647274,0.996616740930974
2018-10-23,829713508.0533154,827038326.4647275,0.9967757767438734
2018-10-24,829336687.6533153,826629510.2647275,0.9967357317855453
2018-10-25,825972194.0812331,823173521.9301796,0.9966116629940955
2018-10-26,825769371.5452738,822879163.9527379,0.9964999820868539
2018-10-29,824043715.3266387,821189403.6836604,0.9965362133223152
2018-10-30,828357161.8766388,825509493.3336605,0.9965622696657479
2018-10-31,838009093.3266387,835295520.3836604,0.9967618812676529
2018-11-01,830027732.2766386,827290921.2336603,0.9967027474666761
2018-11-02,832538669.1766387,829831436.4336604,0.9967482198206412
2018-11-05,834151609.9766387,831406530.5336604,0.9967091360729314
2018-11-06,834551615.4266387,831757018.6836604,0.9966513793858638
2018-11-07,841318016.9766387,838518189.6336604,0.9966720939211077
2018-11-08,843808568.6766387,840959860.0336604,0.9966239870644523
2018-11-09,841612913.3766387,838711133.0336604,0.996552119986686
2018-11-12,841527623.0266386,838652984.0836605,0.9965840230738484
2018-11-13,840539506.3766388,837744973.9336605,0.9966753110094434
2018-11-14,843577433.9266387,840621160.3836604,0.9964955516540817
2018-11-15,842444463.5266386,839496094.1836604,0.9965002211176797
2018-11-16,843196939.6766387,840235694.2336605,0.9964880737777417
2018-11-19,844328694.9766387,841346521.2336605,0.9964679943241054
2018-11-20,841587104.0266386,838577004.2836604,0.9964233057652901
2018-11-21,840487713.3766387,837504271.3336604,0.9964503442519197
2018-11-22,840054513.3766387,837046171.3336604,0.9964188728289952
2018-11-23,840679622.7266388,837705638.3836604,0.9964624046276599
2018-11-26,840799258.0766387,837818706.0336604,0.9964550967257079
2018-11-27,837883290.2532594,834803122.9263628,0.9963238706837492
2018-11-28,840990547.4846295,837990276.1329513,0.9964324553222959
