date,nav_base,nav_kd_opt,nav_autumn_best,nav_dual_kd_autumn
2023-07-28,1348354418.641398,1380461127.8092067,1369095541.8839447,1379359013.878998
2023-07-31,1350548995.491398,1383089067.4092066,1371789172.683945,1382014302.4289982
2023-08-01,1365532259.1913981,1397916637.7092066,1386390562.683945,1396783206.078998
2023-08-02,1341478529.141398,1373052100.0592067,1361567017.0339448,1371874827.2789981
2023-08-04,1344917673.351572,1375863911.806052,1364272078.7724886,1374640292.3409986
2023-08-07,1348296280.451572,1380111266.0833035,1368709335.0724885,1378967355.0144856
2023-08-08,1339428905.951572,1371172500.0899763,1359820683.6224885,1370041453.2778459
2023-08-09,1349452383.251572,1381231429.1081994,1369815019.3224885,1380067374.5778618
2023-08-10,1347268386.311572,1378587261.928806,1367052799.9824886,1377353535.962218
2023-08-11,1344055935.0444221,1373955514.2520783,1362677429.880908,1372610780.50753
2023-08-14,1331548283.2149558,1360121176.2691298,1349052179.3476188,1358701746.5466275
2023-08-15,1318694098.864956,1346932930.76913,1335842832.7976189,1345519869.7466276
2023-08-16,1301161426.1649559,1328430444.1691298,1317351397.8976188,1326963903.5966277
2023-08-17,1293687161.6377447,1321149526.54913,1310268675.0876186,1319721779.1166277
2023-08-18,1291829456.85655,1319875063.54913,1308911544.0242023,1318484846.7666278
2023-08-21,1294080587.20655,1321705729.04913,1310552676.5742023,1320248652.2166276
2023-08-22,1292874293.3065498,1320302323.2491298,1308778868.4742022,1318776709.8666277
2023-08-23,1289749943.45655,1317479428.9491298,1306226403.5242023,1315998143.4166276
2023-08-24,1292294153.90655,1321499547.7491298,1310642843.524202,1320191493.3666277
2023-08-25,1283702544.5065498,1312522164.7491298,1301739424.8242023,1311212852.5666277
2023-08-28,1296727831.0065498,1325819341.84913,1315405373.3742023,1324547105.5666277
2023-08-29,1296484931.15655,1326664741.7491298,1316704663.524202,1325531550.8666277
2023-08-30,1301847272.45655,1331397650.1491299,1321062444.1242023,1330161771.0166278
2023-08-31,1282336949.95655,1311862909.9491298,1301449530.024202,1310656469.6666276
2023-09-01,1287596986.20655,1317068092.4491298,1306685350.2742023,1315840099.2166278
2023-09-04,1294444003.7565498,1323942043.54913,1313712323.2242022,1322714026.2166276
2023-09-05,1290512063.45655,1319868217.2491298,1309614253.6742022,1318617025.4666276
2023-09-06,1280834375.15655,1309814241.6491299,1299420627.4742022,1308525125.1166277
2023-09-07,1281510306.4057407,1311040234.2855365,1300750930.9935825,1309820970.6009946
2023-09-08,1284326692.3057406,1314039008.6855366,1303971888.3935826,1312855290.8009946
2023-09-11,1292678436.5557406,1321751703.5855365,1311625477.8435826,1320498273.0009947
2023-09-12,1302565374.3057406,1331803774.6855364,1321754120.3935823,1330561349.2009945
2023-09-13,1302833008.1057405,1332155832.9855366,1322124787.9435825,1330925232.2009945
2023-09-14,1323287651.7557406,1353352496.2855365,1343525391.7935824,1352191224.7509947
2023-09-15,1316277355.2557406,1346895004.5855365,1337259888.9435825,1345834941.3009946
2023-09-18,1314466009.9557407,1345745193.0855365,1336420594.7935824,1344779681.2009947
2023-09-19,1309559072.9557407,1341143880.3855364,1332054278.4435825,1340213921.3509948
2023-09-20,1311004178.0720336,1342186551.4967735,1333166561.1703236,1341243758.8335583
2023-09-21,1293354628.6679096,1324047654.519744,1315274742.2148669,1323138477.5016775
2023-09-22,1300394684.2276921,1331399653.557394,1322784019.2359824,1330534922.9025843
2023-09-25,1304253097.449153,1335825300.7342656,1327231290.543747,1334986099.791855
2023-09-26,1293674475.7991529,1325107256.1342657,1316717169.0437472,1324325165.541855
2023-09-27,1290679464.3517356,1321980503.098695,1313579294.8895724,1321185309.789911
2023-09-28,1290677746.3146198,1322171624.3517954,1313673074.7900808,1321378428.0292866
2023-10-02,1292684347.5146196,1323883102.8517954,1315246956.640081,1323043162.2292864
2023-10-03,1288232876.3646197,1319576397.2517953,1311118906.6400807,1318791663.1292865
2023-10-04,1270657549.8646197,1300953909.7517953,1292470323.8900807,1300100760.0792866
2023-10-05,1280100034.4214249,1311397055.9464073,1303069641.0273023,1310648356.804388
2023-10-06,1291089223.4714248,1322147720.7464073,1313447426.8273022,1321284842.2543879
2023-10-11,1318592730.7714248,1350094394.0464072,1341290482.8773022,1349252330.354388
2023-10-12,1330331718.621425,1361931028.8464072,1353204845.0773022,1361098604.204388
2023-10-13,1316054808.3214247,1347415277.2464073,1338733299.8773022,1346594229.904388
2023-10-16,1320495084.2747908,1352377325.1990132,1343624677.6585999,1351599871.956994
2023-10-17,1317944474.6747906,1349719639.9990132,1341040543.2585998,1348953878.106994
2023-10-18,1311524539.216187,1344074320.227196,1335619491.8988435,1343401346.240487
2023-10-19,1305835452.516187,1337121802.727196,1328666402.5488434,1336352178.4404871
2023-10-20,1289381693.0842807,1320080509.6661952,1311397606.4292057,1319233464.4794867
2023-10-23,1286099283.4352481,1315739849.8634725,1306945134.7078657,1314797970.6463678
2023-10-24,1283442433.535248,1313705332.5634723,1305091335.8578658,1312844187.7963676
2023-10-25,1280975336.008235,1310616899.7557352,1301782155.70209,1309664388.806672
2023-10-26,1270229154.708235,1299451555.9557352,1290606029.40209,1298465449.1066723
2023-10-27,1282445457.2862434,1311950496.3101842,1303077996.0134294,1310998709.081903
2023-10-30,1273677542.5383084,1302956296.4324827,1294110533.587722,1301980917.4542012
2023-10-31,1275362629.4928913,1305184369.3324828,1296367718.637722,1304242485.0042014
2023-11-01,1281124294.218693,1310798242.9892592,1301898476.8965507,1309797643.0113392
2023-11-02,1297300823.3386538,1328323531.1297832,1319562942.885879,1327494326.4004648
2023-11-03,1308687384.652808,1339981276.6297832,1331133839.435879,1339143553.2004647
2023-11-06,1315233202.752808,1347036679.5779996,1338191290.6741562,1346222077.0060236
2023-11-07,1313977528.5130467,1345935944.8502445,1337157294.1133022,1345153473.4674685
2023-11-08,1313868939.740214,1346103795.4336417,1337357274.6028438,1345344435.1921172
2023-11-09,1308830528.0902143,1341673061.3336415,1333032739.3528438,1340961082.292117
2023-11-10,1312045143.3101592,1344003598.1749284,1335160818.472299,1343175954.2941184
2023-11-13,1314394290.0601592,1346499951.7749283,1337649504.272299,1345671291.5441184
2023-11-14,1316760608.8350418,1348926784.5214107,1340044464.3010569,1348086553.7906005
2023-11-15,1338887342.3350418,1370253614.1214108,1361009157.1010568,1369282539.3406007
2023-11-16,1341318620.954061,1373528512.2240362,1364374344.8682883,1372610687.8317924
2023-11-17,1345332593.7494261,1377135719.6535327,1367883286.4519923,1376171208.5173836
2023-11-20,1346271277.6434383,1377864620.1529448,1368590751.3994067,1376897475.3807778
2023-11-21,1361183216.2638414,1393793956.037812,1384503486.4519303,1392862702.8206396
2023-11-22,1357769310.1418798,1390464535.1544404,1381216892.889379,1389556036.637268
2023-11-23,1357236518.713428,1389547495.545625,1380246603.432901,1388603811.8858755
2023-11-24,1360286909.7916162,1391802601.3415225,1382331008.4014332,1390765301.7632363
2023-11-27,1358337385.8916163,1389830486.6415224,1380387338.8514333,1388812385.9132364
2023-11-28,1369580412.3416162,1400814212.7415226,1391160927.5014334,1399715199.0632365
2023-11-29,1364895934.8416162,1395224300.8415225,1385455567.5514333,1394033826.7632363
2023-11-30,1374773674.3416162,1405300904.9415224,1395449975.6014333,1404098161.3132365
2023-12-01,1358403641.8916163,1388010203.9415224,1378171974.5014334,1386752014.6632364
2023-12-04,1359049891.1916163,1389489406.9415224,1379809292.4014335,1388332438.2132363
2023-12-05,1362261912.1405878,1392372704.9120991,1382572876.4990225,1391159524.784039
2023-12-06,1372245644.6311283,1402931240.3520386,1393177846.0607784,1401778523.5825021
2023-12-07,1361518490.8506544,1391557314.7041645,1381802192.1964638,1390359474.1257873
2023-12-08,1367055520.9890845,1397386170.8929975,1387620140.079591,1396201005.3589141
2023-12-11,1368101916.4390845,1397359969.0929976,1387377687.7795908,1396048629.508914
2023-12-12,1370706376.4890845,1400852943.5929973,1390984844.4295907,1399632322.458914
2023-12-13,1367689376.4890845,1396999299.3929975,1386996989.3295908,1395686360.708914
2023-12-14,1380783391.3890843,1411074399.2929974,1401073317.479591,1409818730.358914
2023-12-15,1372728242.2411997,1403037953.1351807,1393107744.3943975,1401803465.0932608
2023-12-18,1375003472.4053612,1404350853.3539915,1394242991.21712,1403003634.2649572
2023-12-19,1368881526.6440578,1398714678.3932428,1388764833.4960809,1397457726.8668294
2023-12-20,1355157978.555767,1384994354.445856,1375197653.5426497,1383780429.2694423
2023-12-21,1348664386.0401123,1377562870.609051,1367680539.890435,1376270498.0826373
2023-12-22,1350981075.523949,1379930680.1090508,1370001523.040435,1378625378.7826371
2023-12-25,1356593732.3960307,1386347503.589389,1376512375.5099382,1385123013.8033059
2023-12-26,1368081676.376801,1397223154.789389,1387129661.5099382,1395883127.9533057
2023-12-27,1373874708.076801,1403403298.689389,1393325916.0599384,1402085262.9033058
2023-12-28,1381108310.326801,1410656370.689389,1400512353.0599384,1409317356.4033058
2023-12-29,1378695258.576801,1408353537.6893892,1398261387.5599384,1407038198.0533059
2024-01-02,1378697117.726801,1408507474.589389,1398426386.2099383,1407212888.003306
2024-01-03,1357458372.376801,1386687145.4893892,1376775705.8599384,1385407865.253306
2024-01-04,1357266548.876801,1386735156.089389,1376854688.1599383,1385477936.9033058
2024-01-05,1360076266.576801,1389786986.3893893,1379922992.9099383,1388554600.5533059
2024-01-08,1370277353.826801,1400661620.189389,1390818640.8099384,1399476880.7533057
2024-01-09,1360700291.026801,1391780923.089389,1382174935.8599384,1390708682.6533058
2024-01-10,1359015333.476801,1389825736.7893891,1380177752.3099384,1388730497.8533058
2024-01-11,1365189888.026801,1395316432.8893893,1385468489.7599385,1394116519.8533058
2024-01-12,1359777307.5443034,1389809310.3316853,1379989245.5948157,1388615924.0200176
2024-01-15,1354087973.3159716,1384161565.2756784,1374442553.1965475,1383003928.6157184
2024-01-16,1333784660.7149553,1364251036.1935685,1354843739.7373476,1363209975.0126336
2024-01-17,1309294114.435002,1338203572.3935685,1328734810.2373476,1337043665.5626338
2024-01-18,1315050041.935002,1344887034.2935686,1335542520.1873477,1343819637.8626337
2024-01-19,1326054398.885002,1356059050.5935683,1346604157.9373477,1354960509.5126336
2024-01-22,1330278069.935002,1360633140.9935684,1351191296.5373478,1359556583.5626338
2024-01-23,1333515022.935002,1363040775.4935687,1353405727.7873478,1361860092.5126338
2024-01-24,1335814121.335002,1365164898.3935685,1355478759.4373477,1363961790.4626336
2024-01-25,1337827997.885002,1367175181.9935684,1357453525.6373475,1365956728.5126336
2024-01-26,1349972318.785002,1379829418.3935685,1370059806.0373476,1378624108.1626337
2024-01-29,1355369976.7696245,1385028618.6935685,1375148673.7873476,1383776168.9626336
2024-01-30,1342382243.8696244,1371913471.0935686,1362123263.7873476,1370670457.5626338
2024-01-31,1341813996.8696244,1370511335.5963635,1360552228.02395,1369166413.1938596
2024-02-01,1353718680.8696244,1382328647.9963634,1372205600.2239501,1380927961.1438596
2024-02-02,1357114884.0696244,1385559778.8963633,1375379252.27395,1384136334.8938594
2024-02-05,1351838260.8696244,1379999730.1963634,1369845596.3239503,1378574714.9938593
2024-02-15,1361565549.4196243,1390313373.4963634,1380172200.3739502,1388928907.3938594
2024-02-16,1361371740.4262276,1390378721.8963635,1380280285.3739502,1389019684.0438595
2024-02-19,1369581879.8762276,1399192488.5446703,1389130171.5197053,1397881789.3280969
2024-02-20,1369998346.5762274,1400229738.2446704,1390279456.9697053,1398987760.978097
2024-02-21,1366113431.0762274,1396020336.0446703,1386028234.8697054,1394740743.028097
2024-02-22,1365250089.0262275,1395920470.9446704,1386084604.9197054,1394732345.678097
2024-02-23,1367163331.8262274,1397167542.7446704,1387182784.2197053,1395897670.228097
2024-02-26,1360876131.1762276,1391011817.0446703,1381117059.1697054,1389775321.028097
2024-02-27,1369074515.2428665,1398522764.8446705,1388411584.6697054,1397183175.178097
2024-02-29,1377165059.9428666,1407220044.7446704,1397144243.2197056,1405927545.6280968
2024-03-01,1370220441.7928665,1400294792.6446705,1390319555.9697053,1399039074.978097
2024-03-04,1374100002.4928663,1405091360.1446702,1395260492.3197052,1403937747.4780967
2024-03-05,1374861906.0428665,1406528966.6446702,1396827946.9697053,1405455972.6780968
2024-03-06,1382090807.9428663,1414200802.9918253,1404519572.2334003,1413162310.336489
2024-03-07,1388012715.8428664,1419790751.6918254,1409992471.7834003,1418702765.336489
2024-03-08,1399815548.5428665,1432529570.3918254,1422778750.7334003,1431509704.036489
2024-03-11,1397842270.5928664,1430313411.8918254,1420538031.8834002,1429271716.986489
2024-03-12,1402902504.4928665,1435573433.8918254,1425786819.0834005,1434542097.636489
2024-03-13,1409945665.0928664,1443362420.3918252,1433631381.1334002,1442388192.136489
2024-03-14,1438431935.0928664,1471131132.8918254,1460935367.3834004,1469974218.9364889
2024-03-15,1443522973.2428665,1475537239.3918254,1465165409.8334002,1474291381.736489
2024-03-18,1442219299.1290874,1473757625.832278,1463311617.1051276,1472460937.803849
2024-03-19,1433590131.6787405,1464676442.3322783,1454243775.9551277,1463358012.553849
2024-03-20,1422350209.1287405,1453915763.6040535,1443722187.576903,1452701313.8040035
2024-03-21,1448734918.6787405,1480197839.5040536,1469671801.926903,1478877741.4040034
2024-03-22,1444059572.2287405,1474598653.3040535,1463941243.226903,1473183932.2540035
2024-03-25,1442351606.5287404,1472805575.4040534,1462157808.676903,1471391208.1540034
2024-03-26,1452225791.7287405,1483434483.8040535,1472829902.476903,1482080432.4040034
2024-03-27,1451187768.4287405,1482398896.6040535,1471816700.476903,1481054107.1040034
2024-03-28,1443676191.1287405,1474663731.1040535,1464101661.326903,1473305049.6040034
2024-03-29,1456913922.3287406,1487913392.2040534,1477195436.476903,1486507722.1540034
2024-04-01,1459117505.3787405,1490205893.8040535,1479474054.676903,1488799877.9540036
2024-04-02,1460277618.7787404,1490688485.7040534,1479808081.8269029,1489197796.9540036
2024-04-03,1440770627.4787405,1470907173.9040537,1460195747.5269032,1469447198.5040035
2024-04-08,1454324975.2263699,1484379494.3040535,1473492940.126903,1482862972.2540035
2024-04-09,1464970217.62637,1495819436.7040536,1484941349.526903,1494346610.2040036
2024-04-10,1463602406.07637,1494767116.3040535,1483976383.926903,1493341454.9540033
2024-04-11,1463253419.02637,1493486267.4040534,1482523947.0769029,1491955847.4540036
2024-04-12,1452982846.82637,1483392764.0040536,1472561438.7769032,1481905578.2040036
2024-04-15,1447661368.17637,1477752164.3040535,1466896141.0151892,1476255502.9540036
2024-04-16,1415037503.92637,1444920318.9040537,1434493002.3151891,1443517654.9540033
2024-04-17,1418091049.87637,1447758725.1040535,1437164653.0151892,1446307483.7540035
2024-04-18,1429549123.9763699,1459191490.7040536,1448407708.6151893,1457690748.0040033
2024-04-19,1397330760.2263699,1426713034.3040535,1416549141.4151893,1425311385.1540034
2024-04-22,1424737797.3201466,1454258039.934336,1443935580.0151892,1452790274.5251637
2024-04-23,1437028254.876966,1467016615.4749637,1456771261.74295,1465573975.018674
2024-04-24,1433502800.7179167,1462511206.0882301,1452058284.1275916,1460961088.3693085
2024-04-25,1413601993.017917,1442780276.88823,1432568404.9275916,1441310316.7693083
2024-04-26,1418818367.1679168,1448140884.48823,1437886675.9275918,1446667066.9193084
2024-04-29,1462609645.1179168,1491805588.0882301,1481045724.3275917,1490170269.1193082
2024-04-30,1470921563.767917,1499119939.28823,1488102831.1275916,1497345974.0193083
2024-05-02,1490335568.9679167,1516856889.0882301,1505308655.6275916,1514818781.9193084
2024-05-03,1493899761.5344083,1520513674.212487,1508931353.7178645,1518474507.0707495
2024-05-06,1551812669.6421945,1577405279.8866744,1565034001.4626021,1575070252.9235632
2024-05-07,1555856688.8505757,1580711062.4285736,1568188740.2489433,1578283722.0139751
2024-05-08,1558209781.6505756,1583397104.9285736,1570900527.8989432,1581005805.213975
2024-05-09,1538249125.3005757,1563529509.9285734,1551248415.5989432,1561216801.363975
2024-05-10,1585172991.9505756,1608017859.6285737,1594785726.6489432,1605266170.113975
2024-05-13,1585578256.3505757,1608777645.3285735,1595636859.6989431,1606070962.363975
2024-05-14,1577411855.2505758,1599646634.6285737,1586430665.5489433,1596856174.9139752
2024-05-15,1579388818.816692,1602570556.7566583,1589495340.6539052,1599883185.140028
2024-05-16,1579804567.8078322,1602969345.2348063,1589876343.3528247,1600271581.2090156
2024-05-17,1578524958.6078322,1601924111.8348062,1588852514.0528247,1599264471.7590158
2024-05-20,1575366403.5578322,1599118559.6348062,1586032895.5528245,1596500044.6090157
2024-05-21,1559321431.7054584,1583584718.3155904,1570828400.4314187,1581076222.0732455
2024-05-22,1564476176.632074,1588540647.3807385,1575635273.870494,1585989031.6922321
2024-05-23,1559235721.1178243,1582690975.9956298,1569611590.0054762,1580079249.0571232
2024-05-24,1553343388.0678241,1576729594.6956296,1563803149.9554763,1574137529.8071232
2024-05-27,1559746433.8779993,1582353814.4405882,1569152542.04024,1579637109.3574085
2024-05-28,1558506485.9279993,1581253605.8405883,1568134321.14024,1578557541.0074086
2024-05-29,1532014577.9779994,1554243632.0405884,1541317213.6402402,1551568895.9574087
2024-05-30,1516206971.7779994,1538914941.4405882,1526300806.74024,1536362321.0074086
2024-05-31,1525636058.373039,1547802713.1545029,1534997188.4036498,1545178936.8194313
2024-06-03,1519399169.595588,1543133496.179971,1530657377.6843612,1540692794.6243043
2024-06-04,1502912416.1955879,1527034106.879971,1514829617.8343613,1524705645.074304
2024-06-05,1515002042.395588,1538493894.379971,1526027658.1843612,1536045234.7743042
2024-06-06,1531967906.7455878,1555519295.579971,1542853197.5843613,1552992718.5243044
2024-06-07,1543763361.645588,1566372024.9799712,1553384671.4843612,1563704892.1243043
2024-06-11,1539544172.645588,1562153409.8799713,1549191634.9343615,1559495342.7243044
2024-06-12,1542115016.9455879,1565137389.2799711,1552212918.0343614,1562498933.4243042
2024-06-13,1554699589.145588,1577710492.679971,1564634976.3343613,1575019602.6743042
2024-06-14,1569497977.995588,1591936909.579971,1578591999.5843613,1589129495.9243042
2024-06-17,1574604948.295588,1597267743.279971,1583931388.834361,1594474742.7743042
2024-06-18,1594617818.545588,1617076442.4799712,1603479234.4343612,1614184681.1243043
2024-06-19,1612112189.545588,1633668304.1799712,1619661274.2843614,1630584884.9243042
2024-06-20,1616112657.795296,1637693099.549383,1623646870.3544483,1634592513.7098987
2024-06-21,1617912793.195296,1639184515.949383,1625064624.7544482,1636040079.2598987
2024-06-24,1622436463.445296,1643755734.1493828,1629617501.8544483,1640617587.1098988
2024-06-25,1611900440.495296,1634717887.249383,1620986630.8044484,1631787221.9098988
2024-06-26,1607206882.195296,1629487569.049383,1615689774.3044484,1626502017.6598988
2024-06-27,1609395264.695296,1631515316.149383,1617671908.8544486,1628508899.3098989
2024-06-28,1615449901.795296,1637662819.049383,1623759798.1044483,1634642803.7098987
2024-07-01,1626226897.695296,1648585281.749383,1634633091.6544483,1645553819.209899
2024-07-02,1618155104.995296,1640952248.4493828,1627138558.4044483,1637988400.0598989
2024-07-03,1650510678.245296,1676356357.4493828,1662862613.9044483,1673655316.9598987
2024-07-04,1658887079.395296,1682697012.749383,1668637425.7544484,1679699172.3598988
2024-07-05,1657841748.2952962,1682068090.549383,1668113743.8544486,1679132089.7098987
2024-07-08,1682821923.745296,1705935052.3493829,1691501003.3544483,1702775432.7098987
2024-07-09,1668025293.045296,1691021105.049383,1676690926.1044483,1687897153.0598989
2024-07-10,1666630058.645296,1689802395.7493827,1675502594.2544484,1686703326.4098988
2024-07-11,1686816433.3452961,1709336519.8493829,1694693085.9044483,1706088561.7098987
2024-07-12,1680125169.0952961,1703107107.549383,1688653439.7544484,1699949967.8598988
2024-07-15,1686568605.995296,1708919564.049383,1694265958.2044485,1705670207.4598987
2024-07-16,1679616908.395296,1702358709.049383,1687841184.9044483,1699173314.8598988
2024-07-17,1668424825.895296,1691772180.949383,1677488481.8544483,1688697202.7098987
2024-07-18,1683305692.295296,1707405526.949383,1693119104.0544484,1704382196.4098988
2024-07-19,1667255115.6973412,1690766953.4720805,1676466231.9066553,1687726879.6196935
2024-07-22,1656002150.8690093,1679911516.1578379,1666226670.2771327,1676998608.9583254
2024-07-23,1684652985.8353882,1707746106.272623,1693814495.0287085,1704661941.5161145
2024-07-26,1659177397.7908785,1683470159.7705894,1669862614.0591674,1680597210.6890829
2024-07-29,1682603907.4322608,1706333357.2238734,1693048929.8091671,1703391318.5219867
2024-07-30,1663881669.7152824,1688148487.2382877,1674250724.338406,1685241596.2038965
2024-07-31,1681779746.6152825,1705290061.8490624,1691947303.7384062,1702325891.0068507
2024-08-01,1711664211.5152824,1733009907.6732287,1719625182.2884061,1729764187.531017
2024-08-02,1690456113.4316747,1712253663.074424,1697491686.8705397,1708969684.1974688
2024-08-05,1594763307.771942,1621628852.2521803,1603931291.6872096,1618783440.0673988
2024-08-06,1632324933.2549,1659102534.44234,1641556588.264055,1656164778.3334255
2024-08-07,1635247642.3407872,1661701840.8336046,1643349534.2785478,1658662050.814303
2024-08-08,1614549535.4311483,1639821939.6954534,1620196519.6510084,1636744408.7427995
2024-08-09,1640625658.8050892,1665709467.4009082,1645767806.419016,1662593349.0738382
2024-08-12,1648293031.2129273,1674277868.9508767,1654259705.1025693,1671232460.1566355
2024-08-13,1610070556.0485978,1638496668.6287172,1619305486.6572478,1635690883.8341887
2024-08-14,1624149680.4127061,1652176248.5287173,1632796533.2072477,1649299822.2341886
2024-08-15,1614801333.3275719,1641850946.835812,1622506707.7380528,1638935617.2645886
2024-08-16,1635817680.727572,1662518728.385812,1642876893.5380528,1659561466.2645886
2024-08-19,1636665146.9275718,1663946654.7858121,1643909756.188053,1660890616.5145886
2024-08-20,1652500352.6775718,1677195938.785812,1657239183.188053,1674033618.7645884
2024-08-21,1645543909.1301088,1673056531.335812,1652804659.088053,1669970416.4145885
2024-08-22,1654239810.2980103,1681145673.985812,1660742816.338053,1677995005.0645883
2024-08-23,1648005871.6480105,1676215119.285812,1656056706.888053,1673182128.3145883
2024-08-26,1651094141.1480105,1679954396.085812,1659986626.888053,1677020392.8645885
2024-08-27,1647164605.0480106,1677228212.635812,1657623404.2880528,1674436133.7645886
2024-08-28,1640524142.7980103,1670861581.3858118,1650889236.888053,1667998994.1645885
2024-08-29,1630403189.7583504,1658913346.4077013,1639325952.6180315,1656028359.4756322
2024-08-30,1641163296.5583503,1669425942.807701,1649564752.0680315,1666455140.9256322
2024-09-02,1641310020.2871473,1670207155.697646,1650381712.0878015,1667277931.3213985
2024-09-03,1636910541.0852668,1666297651.2823548,1646304238.4333405,1663370840.6061075
2024-09-04,1604079124.792507,1633323514.9584038,1613566652.088113,1630424923.7098377
2024-09-05,1626979782.035994,1655882677.3028376,1635849865.6020083,1652910199.6050181
2024-09-06,1641252530.9054515,1670357167.8366692,1650309739.3892715,1667366779.149182
2024-09-09,1630831239.5494373,1661626683.1444893,1641773088.3453481,1658804901.0749416
2024-09-10,1639354408.9615736,1669819527.848928,1650296271.0291638,1666989312.9393914
2024-09-11,1631709176.5121386,1662140897.4439254,1642090473.4804766,1659263954.4845474
2024-09-12,1647185278.9796498,1676237091.3020918,1656384125.711646,1673221697.9743197
2024-09-13,1646254022.3429055,1676381483.3104427,1656161915.7186522,1673427845.6448898
2024-09-16,1646641969.3160214,1676913319.2104428,1657280798.0686522,1674026935.4448898
2024-09-18,1644862141.666021,1675621521.9104426,1655837317.7686522,1672771975.6948898
2024-09-19,1658595204.0160213,1687358890.4104428,1667317823.3186522,1684310067.1448898
2024-09-20,1661501072.4660213,1691059476.3604426,1670633434.4186523,1688032500.49489
2024-09-23,1674245588.5660212,1703733793.6604426,1683562070.4186523,1700691160.54489
2024-09-24,1675306728.3160212,1705408315.9104426,1685159701.0186522,1702388387.1948898
2024-09-25,1675027802.6160214,1704698920.0104427,1684604267.8186522,1701694681.74489
2024-09-26,1677485676.2704096,1707450430.9604428,1687737607.9686522,1704477075.54489
2024-09-27,1664059401.8204095,1693491055.4104428,1673881074.5186524,1690480471.9448898
2024-09-30,1655086022.155974,1683974172.6733532,1664361830.1563575,1680983995.8328428
2024-10-01,1652597437.555974,1681906417.7733533,1662529922.8563578,1678999652.4828432
2024-10-04,1641527574.1059737,1669293525.9233532,1650255339.9063578,1666313970.832843
2024-10-07,1650440531.9686294,1678865319.1733532,1659293615.6613972,1675903106.432843
2024-10-08,1630064653.5593998,1658914602.843376,1639665047.1814013,1656005995.3556943
2024-10-09,1629031754.1497483,1657344679.1203287,1638117000.0787897,1654388768.3533535
2024-10-11,1633169669.0497484,1661368896.9703288,1642145742.3287897,1658425954.9533536
2024-10-14,1646723977.8277793,1674236214.3221164,1654714916.9031737,1671175762.556105
2024-10-15,1670255980.1154642,1697361452.7221165,1677571884.091328,1694202575.7561052
2024-10-16,1644272611.3654644,1672755594.3721166,1653361740.3913279,1669788302.106105
2024-10-17,1651353596.1654644,1680910803.6721165,1661416037.9413278,1677979612.3561049
2024-10-18,1673532191.9154644,1702721315.9721165,1683100545.9913278,1699702058.106105
2024-10-21,1657227499.2225723,1685861907.9621952,1666460400.1293404,1682843270.917333
2024-10-22,1668716802.7195525,1696937757.617262,1677247879.628042,1693825987.0764465
2024-10-23,1643882932.112317,1672382981.055577,1653039263.1897998,1669362462.8021727
2024-10-24,1644659018.6130455,1673031143.105577,1653605423.4898,1669975371.802173
2024-10-25,1640143383.3732798,1669337593.6209342,1650076912.0647933,1666359090.4039006
2024-10-28,1646667874.4735708,1675992118.7209344,1656842989.1147933,1673054792.4539008
2024-10-29,1632679859.873571,1662232529.5209343,1643276663.3147936,1659363649.303901
2024-10-30,1638152706.7735705,1667577423.1209342,1648651204.4647932,1664711672.5039008
2024-11-01,1619803961.0735707,1648817318.7209342,1629952017.9647932,1645936715.8539007
2024-11-04,1635741658.9735708,1665663903.8209343,1646846275.5647936,1662852839.853901
2024-11-05,1641370593.4735708,1671141128.2209342,1652194245.3147933,1668293217.5039008
2024-11-06,1635426445.2235708,1664436606.5709343,1645456499.7147934,1661535560.9539008
2024-11-07,1638589158.623571,1667577919.5709343,1648657655.3147936,1664696076.853901
2024-11-08,1648441452.7924616,1676706743.643524,1657541971.1363199,1673727499.2542472
2024-11-11,1647067636.9924617,1675780450.0935237,1656686641.1363199,1672847503.204247
2024-11-12,1634694509.3924618,1663076560.2435238,1644270227.2863197,1660213633.7042472
2024-11-13,1639282780.1200542,1667762472.3435237,1648901090.6363196,1664890348.954247
2024-11-14,1626072906.9200544,1654092976.943524,1635406440.9363198,1651247455.2542472
2024-11-15,1627719262.9200544,1657778201.1935236,1639168263.83632,1655007719.354247
2024-11-18,1628038543.1200542,1659391978.5935237,1640987185.0363197,1656733495.8042471
2024-11-19,1643863592.9200544,1675388409.9435236,1656695091.0363197,1672667153.404247
2024-11-20,1631569094.0200543,1663462210.0935237,1645138479.0363197,1660860595.5542471
2024-11-21,1643226726.8700545,1672752610.8435237,1653710449.83632,1669848037.5042472
2024-11-22,1644627603.9067943,1675264904.1869516,1656429500.5073133,1672471562.645563
2024-11-25,1649279621.3897035,1680922813.7546003,1662134731.3536172,1678186268.672529
2024-11-26,1648012724.3397038,1678552091.5546,1659705479.5036173,1675736135.572529
2024-11-27,1671212829.5897036,1699796812.7046,1680187525.553617,1696651964.922529
2024-11-28,1667428247.4397035,1695526419.5046,1675964887.7536173,1692372437.022529
2024-11-29,1662304029.7897036,1690230355.0546002,1670742898.203617,1687072002.372529
2024-12-02,1681252678.4397037,1707596190.0046,1687387355.703617,1704183544.322529
2024-12-03,1712707934.2397037,1739054202.8546002,1718465660.0536172,1735515262.322529
2024-12-04,1714528780.6397038,1740997588.4546,1720404296.5536172,1737474743.922529
2024-12-05,1715901384.6397035,1742744968.2546,1722189375.4036171,1739246160.622529
2024-12-06,1719574207.9397035,1745343943.4046001,1724405582.6036172,1741698030.8225288
