date,s_lag1
2014-03-21,0.418787074329903
2014-03-24,0.3980003655549794
2014-03-25,0.37966153141567155
2014-03-26,0.40192435542495397
2014-03-27,0.3996152878667206
2014-03-28,0.35079365079365077
2014-03-31,0.3294715078199043
2014-04-01,0.25955516237644655
2014-04-02,0.25567353597992526
2014-04-03,0.28888888888888886
2014-04-07,0.22751117060241205
2014-04-08,0.2553582393296491
2014-04-09,0.20197007132058548
2014-04-10,0.2011529149486977
2014-04-11,0.18545163735861786
2014-04-14,0.17144676023336164
2014-04-15,0.1517651260682699
2014-04-16,0.21893443348641622
2014-04-17,0.2547744538715808
2014-04-18,0.17432090705079378
2014-04-21,0.16315657969512684
2014-04-22,0.19742676578653076
2014-04-23,0.209765246412619
2014-04-24,0.21144930502178
2014-04-25,0.19094934139051506
2014-04-28,0.2785085721053561
2014-04-29,0.28793895911896544
2014-04-30,0.25841681015616136
2014-05-02,0.3045831644143077
2014-05-05,0.27425222964626617
2014-05-06,0.28811056611417785
2014-05-07,0.27345298590149325
2014-05-08,0.2558840674235399
2014-05-09,0.20127694060118545
2014-05-12,0.19579503471579468
2014-05-13,0.25700922347507615
2014-05-14,0.23930329016186103
2014-05-15,0.2107239319165946
2014-05-16,0.20270120513679765
2014-05-19,0.17064184857441628
2014-05-20,0.1654835031930847
2014-05-21,0.21266528486282107
2014-05-22,0.23989246561079486
2014-05-23,0.20753161967406428
2014-05-26,0.1687492918553093
2014-05-27,0.08703136379230295
2014-05-28,0.055112252269611674
2014-05-29,0.0373015873015873
2014-05-30,0.01726639496531318
2014-06-03,0.01851305188130186
2014-06-04,0.015079365079365078
2014-06-05,0.014669340673071735
2014-06-06,0.013492063492063491
2014-06-09,0.014176911075186085
2014-06-10,0.009523809523809523
2014-06-11,0.0023809523809523807
2014-06-12,0.0031746031746031746
2014-06-13,0.00669312341287899
2014-06-16,0.008381701507229628
2014-06-17,0.008466777900568287
2014-06-18,0.006349206349206349
2014-06-19,0.0047619047619047615
2014-06-20,0.048553324186941284
2014-06-23,0.06610634075705381
2014-06-24,0.011081967680095067
2014-06-25,0.009166075867339312
2014-06-26,0.010393351474633503
2014-06-27,0.005555555555555555
2014-06-30,0.03286300216808302
2014-07-01,0.037698412698412696
2014-07-02,0.05730934909698049
2014-07-03,0.12353867022683396
2014-07-04,0.24087301587301585
2014-07-07,0.2321255113627807
2014-07-08,0.2438869573797818
2014-07-09,0.13312852976083692
2014-07-10,0.06974182036961625
2014-07-11,0.04722222222222222
2014-07-14,0.064782665377326
2014-07-15,0.06222545752211892
2014-07-16,0.06071428571428572
2014-07-17,0.11358607655527879
2014-07-18,0.16483342354533378
2014-07-21,0.16003759950254276
2014-07-22,0.1471273499181093
2014-07-24,0.15134292261104193
2014-07-25,0.14760439781055462
2014-07-28,0.17031878674986167
2014-07-29,0.17310947594914228
2014-07-30,0.1546383187999703
2014-07-31,0.1528443175256065
2014-08-01,0.2030598169674233
2014-08-04,0.20742230824252045
2014-08-05,0.23925966709457852
2014-08-06,0.3169209787496953
2014-08-07,0.3158629372095117
2014-08-08,0.31558504908231166
2014-08-11,0.31398860603441575
2014-08-12,0.316806895444698
2014-08-13,0.312274417125726
2014-08-14,0.3122912643847585
2014-08-15,0.32999813431565567
2014-08-18,0.3649663472241995
2014-08-19,0.3690092038570196
2014-08-20,0.42718860993003194
2014-08-21,0.35841873231114213
2014-08-22,0.29687966413955896
2014-08-25,0.26737729206449057
2014-08-26,0.2608943766688808
2014-08-27,0.2882773609275777
2014-08-28,0.3068509951018011
2014-08-29,0.30893981542679777
2014-09-01,0.3954966100571452
2014-09-02,0.35651599300820774
2014-09-03,0.30414091309125996
2014-09-04,0.26250780977360455
2014-09-05,0.2552937420298085
2014-09-09,0.2762955988041494
2014-09-10,0.25989158222807224
2014-09-11,0.2617848766995867
2014-09-12,0.24310078568254606
2014-09-15,0.27464880435882616
2014-09-16,0.29945290655733686
2014-09-17,0.3114119706621982
2014-09-18,0.3005721358143318
2014-09-19,0.2990138464189641
2014-09-22,0.3056636200020339
2014-09-23,0.2787416602833196
2014-09-24,0.28790890225157784
2014-09-25,0.2872823671774888
2014-09-26,0.3154112336060195
2014-09-29,0.31768624805345863
2014-09-30,0.34572308405908914
2014-10-01,0.3010317310199119
2014-10-02,0.35434223158173195
2014-10-03,0.3651652779439257
2014-10-06,0.3530299660240656
2014-10-07,0.4562710676056718
2014-10-08,0.42103670191736525
2014-10-09,0.34352842895548275
2014-10-13,0.3463199873482583
2014-10-14,0.48963995832449425
2014-10-15,0.4586833288571528
2014-10-16,0.4704795452479159
2014-10-17,0.4711724832216212
2014-10-20,0.4845910534178953
2014-10-21,0.46968219291746316
2014-10-22,0.46977681143034566
2014-10-23,0.4607273932848931
2014-10-24,0.46178970283054016
2014-10-27,0.4706786660321553
2014-10-28,0.47179009164534025
2014-10-29,0.45814409713695137
2014-10-30,0.39454521656528196
2014-10-31,0.420382846227512
2014-11-03,0.3871171951172359
2014-11-04,0.4065907243684417
2014-11-05,0.40822931998331746
2014-11-06,0.4094196887686814
2014-11-07,0.41610631055875524
2014-11-10,0.4169609961306179
2014-11-11,0.34235177236101044
2014-11-12,0.3932134375456524
2014-11-13,0.40445740338959907
2014-11-14,0.398801173995104
2014-11-17,0.39380831921350073
2014-11-18,0.4025134463321371
2014-11-19,0.4051594438428928
2014-11-20,0.34427344223564793
2014-11-21,0.35352893570666843
2014-11-24,0.3876780357707234
2014-11-25,0.3815562791642383
2014-11-26,0.4873130174716119
2014-11-27,0.471611191178176
2014-11-28,0.4831371196912838
2014-12-01,0.44063529973079874
2014-12-02,0.5166230398712162
2014-12-03,0.5590185269422862
2014-12-04,0.5407676643133584
2014-12-05,0.5268280673560598
2014-12-08,0.529559190260667
2014-12-09,0.5093517718302051
2014-12-10,0.5036339417312932
2014-12-11,0.4948466653189982
2014-12-12,0.5156560963044218
2014-12-15,0.5015154764157553
2014-12-16,0.49123758928923333
2014-12-17,0.4714128582582493
2014-12-18,0.4617870208702213
2014-12-19,0.4304001372882347
2014-12-22,0.42633812238531277
2014-12-23,0.48230806938555465
2014-12-24,0.505696561320893
2014-12-25,0.4920512688565554
2014-12-26,0.4894811000958576
2014-12-27,0.4874788755495122
2014-12-29,0.46435270257065975
2014-12-30,0.4525479996631211
2014-12-31,0.4098353071810637
2015-01-05,0.4030661164966613
2015-01-06,0.4287714337808762
2015-01-07,0.4965191162702219
2015-01-08,0.511254629668021
2015-01-09,0.4924964946132141
2015-01-12,0.49634731726814846
2015-01-13,0.506863385114911
2015-01-14,0.4767243540174902
2015-01-15,0.5004051002832985
2015-01-16,0.4905772602650108
2015-01-19,0.4824240095572086
2015-01-20,0.4699459207156006
2015-01-21,0.47680580891272256
2015-01-22,0.4622993718175167
2015-01-23,0.4526268255064775
2015-01-26,0.4400832424623231
2015-01-27,0.4326410592922002
2015-01-28,0.42549089767314213
2015-01-29,0.42429159362772373
2015-01-30,0.4389380036843528
2015-02-02,0.40712175191335476
2015-02-03,0.4035037084211499
2015-02-04,0.34866785444018755
2015-02-05,0.3069000931551365
2015-02-06,0.20327615113587946
2015-02-09,0.23323074872843344
2015-02-10,0.2659177749989202
2015-02-11,0.20499061883755615
2015-02-12,0.2667203782811132
2015-02-13,0.26363160393910057
2015-02-24,0.28188398918883817
2015-02-25,0.2346706560803547
2015-02-26,0.2502012691597068
2015-03-02,0.2797297123577378
2015-03-03,0.30967568210214746
2015-03-04,0.28031671216294873
2015-03-05,0.28932884680099846
2015-03-06,0.32628241614477893
2015-03-09,0.28460900178789944
2015-03-10,0.3007678603269003
2015-03-11,0.27785586389512923
2015-03-12,0.2786068657164025
2015-03-13,0.2524303517014487
2015-03-16,0.25663222851561834
2015-03-17,0.2541667463070799
2015-03-18,0.203987608060683
2015-03-19,0.22205960918877699
2015-03-20,0.24024685756873626
2015-03-23,0.2608932652398088
2015-03-24,0.2507478522323405
2015-03-25,0.19388991721936963
2015-03-26,0.2190175675434441
2015-03-27,0.126265457564946
2015-03-30,0.1830056326400769
2015-03-31,0.1293663363603536
2015-04-01,0.1290984690814217
2015-04-02,0.14431462745433518
2015-04-07,0.1554538373507814
2015-04-08,0.14881180518884723
2015-04-09,0.1520099126704262
2015-04-10,0.15082535383298637
2015-04-13,0.14970449712486827
2015-04-14,0.13835226251910762
2015-04-15,0.14163615474320237
2015-04-16,0.1624228769756481
2015-04-17,0.16315070936582418
2015-04-20,0.1929895067775022
2015-04-21,0.1837312172738982
2015-04-22,0.15987134655401197
2015-04-23,0.1620909106643251
2015-04-24,0.16031746031746033
2015-04-27,0.1658730158730159
2015-04-28,0.16507936507936508
2015-04-29,0.14845878737920554
2015-04-30,0.1706913103055936
2015-05-04,0.17328476404893833
2015-05-05,0.16125521910832827
2015-05-06,0.15978467899491627
2015-05-07,0.15759724679621362
2015-05-08,0.2027671555745017
2015-05-11,0.20398141951597645
2015-05-12,0.17864243849371883
2015-05-13,0.1995559015013309
2015-05-14,0.19679351111661164
2015-05-15,0.21212029681816474
2015-05-18,0.1954224765693996
2015-05-19,0.18243584151023345
2015-05-20,0.18879933069614943
2015-05-21,0.16854111152364876
2015-05-22,0.21059408961128795
2015-05-25,0.15772845663110713
2015-05-26,0.12693100960142778
2015-05-27,0.12132587315338558
2015-05-28,0.12049367111494114
2015-05-29,0.13324100897498198
2015-06-01,0.1094211812781329
2015-06-02,0.14832870438277773
2015-06-03,0.14947478504760486
2015-06-04,0.15923260135943837
2015-06-05,0.32372842645475497
2015-06-08,0.3245807174128504
2015-06-09,0.27333039145731675
2015-06-10,0.35889112155696734
2015-06-11,0.36486604882813894
2015-06-12,0.33073581469529784
2015-06-15,0.3549983148353569
2015-06-16,0.382667454562308
2015-06-17,0.3813976604032274
2015-06-18,0.3829051951964342
2015-06-22,0.3455196934439137
2015-06-23,0.3359242119006366
2015-06-24,0.28732311182617626
