portfolio,start,end,days,ending_nav,cumulative_return,cagr,annualized_volatility,sharpe_rf0,max_drawdown,calmar,average_daily_turnover,total_cost,trade_count,top_k,rebalance_every,exit_multiple,neutralization,industry_cap,turnover_feasible,utility
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.6686367171655996,0.6686367171655996,0.06765224750882437,0.19102948229412806,0.43868940838275167,-0.32028242562439413,0.21122684885671003,0.040934850553472193,0.32831546515489146,4067,30,21,1.25,NONE,3,false,-0.0924889653033727
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.7990968596038315,0.7990968596038315,0.07797754321187256,0.1951154994397622,0.4829038980507905,-0.32561312563301414,0.23947911516244588,0.040992634954462134,0.3420497821649365,4069,30,21,1.25,NONE,5,false,-0.08482901960463451
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.1762313848926091,0.17623138489260914,0.02096951184071605,0.19644592287516008,0.20428226781366224,-0.36017864979094927,0.05821975248362703,0.04858262566998359,0.3498763855074597,4310,30,21,1.25,INDUSTRY_LIQUIDITY,3,false,-0.15911981305475859
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.3460149372723142,0.34601493727231425,0.03872247343857915,0.2036658870158794,0.28888045000890916,-0.4029977390903767,0.09608608109311305,0.04711352199988348,0.34515245425445745,4260,30,21,1.25,INDUSTRY_LIQUIDITY,5,false,-0.1627763961066092
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.6970198452494645,0.6970198452494645,0.06995709844373299,0.19067543705415163,0.4504873510476713,-0.333318040680861,0.20988092423930385,0.03860274549716045,0.30688329892193117,3992,30,21,1.5,NONE,3,false,-0.09670192189669752
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.7837910099579113,0.7837910099579113,0.07680063305820628,0.1948328029002519,0.47773810378270265,-0.3378229986264185,0.2273398595432404,0.03732211867435707,0.3052003123937439,3948,30,21,1.5,NONE,5,false,-0.09211086625500298
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.1754837597660008,0.17548375976600084,0.02088651946033382,0.19622696267158982,0.20386633946034974,-0.3392168261328564,0.06157276954225579,0.047231125840303236,0.34337185367551964,4269,30,21,1.5,INDUSTRY_LIQUIDITY,3,false,-0.1487218936060944
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.2987005927872488,0.2987005927872488,0.033981030350360486,0.20292291988695718,0.26666891186860525,-0.40270578724805306,0.08438177802850727,0.043877540422604486,0.32224364301456443,4160,30,21,1.5,INDUSTRY_LIQUIDITY,5,false,-0.16737186327366604
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.635394148225009,0.635394148225009,0.06490890326614362,0.18916606691175958,0.42753649808395533,-0.3337531079832813,0.1944817942171646,0.03196715392901341,0.2556992873846454,3781,30,21,2.0,NONE,3,false,-0.10196765072549702
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.6494348434439094,0.6494348434439094,0.06607349104155258,0.18957964949801775,0.432735453546255,-0.33597755217341607,0.19666043345493658,0.028590122730549825,0.23041500827275938,3670,30,21,2.0,NONE,5,false,-0.10191528504515546
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.2531399043798606,0.25313990437986056,0.0292707333487201,0.19863556780340796,0.24496898748649246,-0.3341423116543395,0.08759960151050797,0.04240749694896566,0.3187954634040909,4086,30,21,2.0,INDUSTRY_LIQUIDITY,3,false,-0.13780042247844965
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.2679350010706834,0.26793500107068335,0.030816473486247498,0.20052158449016097,0.2520754974309276,-0.3966188278594619,0.07769795915277886,0.03786033884126072,0.2769424459616916,3964,30,21,2.0,INDUSTRY_LIQUIDITY,5,false,-0.16749294044348345
