id,mode,assist,heldout_score,mdd_improve_pp,cagr_giveback_pp,tip_ytd,tip_1y,tip_clean,coexist,vs_live_heldout_delta,n_fills,full_cagr,full_mdd
KD+BOTH__MACD_HIST_NEG__BIAS20_GT5,KD+BOTH,MACD_HIST_NEG+BIAS20_GT5,-4.2129201893797426,-3.5345187811412826,1.3568028164769208,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-4.753557046959666,3403,0.13832215867116093,-0.25921241065280964
KD+BOTH__RSI14_LT30__ABOVE_MA60,KD+BOTH,RSI14_LT30+ABOVE_MA60,-4.213746775164373,-2.4537578389305703,3.5199778724676056,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-4.754383632744297,6859,0.12581196138084194,-0.24840480123070252
KD+BOTH__BIAS20_LT_N5__MACD_HIST_POS,KD+BOTH,BIAS20_LT_N5+MACD_HIST_POS,-4.213866014487611,-2.5597969949617383,3.3081380390517445,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-4.754502872067534,7363,0.1230155452066537,-0.2494651927910142
KD+BOTH__ROC10_LT_N5__RSI14_GT70,KD+BOTH,ROC10_LT_N5+RSI14_GT70,-4.273062449163289,-2.7744416980179154,2.9972415022907484,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-4.813699306743213,4980,0.1257882140673896,-0.2516116398215761
KD+BOTH__ROC10_LT_N5__MACD_HIST_POS,KD+BOTH,ROC10_LT_N5+MACD_HIST_POS,-4.275470043549657,-2.6371581246227738,3.276623837853765,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-4.81610690112958,6834,0.12353941713193084,-0.25023880408762456
KD+BOTH__BELOW_MA20__BIAS20_GT5,KD+BOTH,BELOW_MA20+BIAS20_GT5,-4.3299158834361196,-3.5695921047738555,1.5206475573245282,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-4.870552741016043,3436,0.1386313596326545,-0.2595631438891355
KD+BOTH__BIAS20_LT_N5__RSI6_GT80,KD+BOTH,BIAS20_LT_N5+RSI6_GT80,-4.333618637664715,-3.057698494437311,2.5518402864548095,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-4.874255495244639,5930,0.12694768909996035,-0.2544442077857698
KD+BOTH__ROC10_LT_N5__ABOVE_MA20,KD+BOTH,ROC10_LT_N5+ABOVE_MA20,-4.3409975086141195,-2.6114008441150194,3.4591933289982,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-4.881634366194043,6721,0.12195333712345846,-0.249981231282547
KD+BOTH__BELOW_MA60__ROC10_GT5,KD+BOTH,BELOW_MA60+ROC10_GT5,-4.354071394446935,-3.6801796504515205,1.347783487990828,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-4.8947082520268586,4208,0.1344390273614,-0.260669019345912
KD+BOTH__BIAS20_LT_N5__K9_GT70,KD+BOTH,BIAS20_LT_N5+K9_GT70,-4.359227784611342,-2.7161904929069225,3.286074583408838,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-4.8998646421912655,7229,0.12324526602307251,-0.25102912777046604
KD+BOTH__BIAS20_LT_N5__MFI14_GT80,KD+BOTH,BIAS20_LT_N5+MFI14_GT80,-4.372064655205133,-3.2944868393946947,2.1551556316208753,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-4.912701512785056,5804,0.1291517791592498,-0.2568120912353439
KD+BOTH__MACD_HIST_NEG__ROC10_GT5,KD+BOTH,MACD_HIST_NEG+ROC10_GT5,-4.376626780596116,-3.4183018584959424,1.9166498442003466,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-4.917263638176039,3969,0.13468685051987483,-0.25805024142635613
KD+BOTH__RSI14_LT30__BB_UPPER,KD+BOTH,RSI14_LT30+BB_UPPER,-4.393044364558351,-2.868035032075944,3.0500186649648153,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-4.933681222138275,5998,0.12907844613443964,-0.25254757316215626
KD+BOTH__RSI14_LT30__BB_PCTB_GT1,KD+BOTH,RSI14_LT30+BB_PCTB_GT1,-4.393044364558351,-2.868035032075944,3.0500186649648153,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-4.933681222138275,5998,0.12907844613443964,-0.25254757316215626
KD+BOTH__K9_LT30__MACD_HIST_POS,KD+BOTH,K9_LT30+MACD_HIST_POS,-4.393592850789963,-3.0732795191365625,2.6406266633068,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-4.9342297083698865,5381,0.13277096941348865,-0.25460001803276244
KD+BOTH__RSI6_LT20__MFI14_GT80,KD+BOTH,RSI6_LT20+MFI14_GT80,-4.394025726495765,-3.197369454947563,2.393312543096404,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-4.934662584075689,5029,0.1304283101414221,-0.25584091739087245
KD+BOTH__RSI6_LT20__WILLR14_GT_N20,KD+BOTH,RSI6_LT20+WILLR14_GT_N20,-4.3999090274746795,-2.647190130704702,3.505437793539956,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-4.940545885054603,6275,0.12467254969179598,-0.25033912414844384
KD+BOTH__RSI14_LT30__MFI14_GT80,KD+BOTH,RSI14_LT30+MFI14_GT80,-4.417331975400085,-2.986559746201578,2.861544458397014,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-4.957968832980009,5690,0.12953352270630147,-0.2537328203034126
KD+BOTH__RSI14_LT30__RSI14_GT70,KD+BOTH,RSI14_LT30+RSI14_GT70,-4.426573059403893,-3.2192298092163174,2.4146865003751516,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-4.967209916983816,5318,0.13230600561344885,-0.25605952093355977
KD+BOTH__RSI6_LT20__ABOVE_MA20,KD+BOTH,RSI6_LT20+ABOVE_MA20,-4.428255827414618,-2.666438270985816,3.523635112857604,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-4.968892684994541,6427,0.12442836335103613,-0.25053160555125487
KD+BOTH__BIAS20_LT_N5__K9_GT80,KD+BOTH,BIAS20_LT_N5+K9_GT80,-4.4564206658538215,-2.922156253100261,3.068528825507122,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-4.997057523433745,6893,0.12397856618319336,-0.2530887853723994
KD+BOTH__K9_LT30__ABOVE_MA20,KD+BOTH,K9_LT30+ABOVE_MA20,-4.457422266088695,-3.0343532040369436,2.8461381241035033,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-4.998059123668619,5421,0.13199611328601302,-0.25421075488176614
KD+BOTH__WILLR14_LT_N80__MFI14_GT80,KD+BOTH,WILLR14_LT_N80+MFI14_GT80,-4.47863056355573,-3.453980806427148,2.0492995142571635,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.019267421135654,3829,0.13622276465267436,-0.2584070309056682
KD+BOTH__K9_LT30__MFI14_GT80,KD+BOTH,K9_LT30+MFI14_GT80,-4.489216520658957,-3.5118063760131046,1.9548202892917033,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.02985337823888,3974,0.1362561366060715,-0.258985286601528
KD+BOTH__RSI6_LT20__D9_GT80,KD+BOTH,RSI6_LT20+D9_GT80,-4.5103189692323635,-3.249018473708143,2.5226009910484404,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.050955826812287,5549,0.12940435772266445,-0.256357407578478
KD+BOTH__K9_LT30__RSI6_GT80,KD+BOTH,K9_LT30+RSI6_GT80,-4.531749692095943,-3.3939713522399773,2.275556679711932,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.072386549675866,4233,0.13438136406130075,-0.2578069363637966
KD+BOTH__K9_LT30__RSI14_GT70,KD+BOTH,K9_LT30+RSI14_GT70,-4.532418465993137,-3.449296930403789,2.1662430711786973,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.073055323573061,3929,0.13504330788798646,-0.2583601921454347
KD+BOTH__RSI6_LT20__MACD_HIST_POS,KD+BOTH,RSI6_LT20+MACD_HIST_POS,-4.544129655957407,-2.8019355268236845,3.4843882582674457,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.084766513537331,6444,0.12427551672725001,-0.2518865781096338
KD+BOTH__BIAS20_LT_N5__D9_GT80,KD+BOTH,BIAS20_LT_N5+D9_GT80,-4.548073475694614,-3.1882953509419054,2.719556249505417,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.088710333274538,6441,0.12589376169378408,-0.25575017635081576
KD+BOTH__RSI14_LT30__CCI20_GT100,KD+BOTH,RSI14_LT30+CCI20_GT100,-4.54945128837233,-2.9634973682917787,3.1719078401611034,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.090088145952254,6359,0.12790891470026544,-0.2535021965243146
KD+BOTH__BELOW_MA20__K9_GT70,KD+BOTH,BELOW_MA20+K9_GT70,-4.565586154829859,-3.4473369218901873,2.236498465879344,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.1062230124097825,4748,0.13321369742317568,-0.2583405920602986
KD+BOTH__K9_LT30__WILLR14_GT_N20,KD+BOTH,K9_LT30+WILLR14_GT_N20,-4.59238234219873,-3.1414544284267043,2.901855827544053,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.133019199778654,5263,0.13189891491441252,-0.25528176712566375
KD+BOTH__ROC10_LT_N5__ABOVE_MA60,KD+BOTH,ROC10_LT_N5+ABOVE_MA60,-4.592844054693335,-2.9711259177509497,3.24343627388477,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.133480912273258,6633,0.12385993124247574,-0.2535784820189064
KD+BOTH__BIAS20_LT_N5__ABOVE_MA60,KD+BOTH,BIAS20_LT_N5+ABOVE_MA60,-4.608688433079022,-3.0258880906072982,3.165600684943448,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.149325290658946,7144,0.12412730123008009,-0.2541261037474698
KD+BOTH__RSI6_LT20__RSI14_GT70,KD+BOTH,RSI6_LT20+RSI14_GT70,-4.672604800939317,-3.543654902930038,2.2578997960185587,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.213241658519241,4758,0.1319805106890224,-0.2593037718706972
KD+BOTH__BIAS20_LT_N5__ABOVE_MA20,KD+BOTH,BIAS20_LT_N5+ABOVE_MA20,-4.70314594129152,-2.869095311327663,3.668101259927714,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.243782798871444,7223,0.12118103833081029,-0.25255817595467334
KD+BUY_AND_WILLR14_LT_N80,KD+BUY_AND_LOW,WILLR14_LT_N80,-4.714127593923956,-2.5356746063795232,4.356905975088865,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.254764451503879,6071,0.12348718363162803,-0.24922396890519205
KD+BOTH__BELOW_MA20__ABOVE_MA20,KD+BOTH,BELOW_MA20+ABOVE_MA20,-4.723761072691812,-3.7704488179671647,1.906624509449295,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.264397930271736,4938,0.1340874373785419,-0.26157171102106835
KD+BOTH__K9_LT30__D9_GT80,KD+BOTH,K9_LT30+D9_GT80,-4.7716052356446825,-3.5148479171109637,2.5135146370674377,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.312242093224606,4508,0.13267295866716,-0.25901570201250645
KD+BOTH__ROC10_LT_N5__CCI20_GT100,KD+BOTH,ROC10_LT_N5+CCI20_GT100,-4.784247166660716,-3.1121762518093954,3.3441418297026404,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.32488402424064,6056,0.12327576319008249,-0.25498898535949077
KD+BOTH__WILLR14_LT_N80__RSI14_GT70,KD+BOTH,WILLR14_LT_N80+RSI14_GT70,-4.858140868344385,-3.81456667707486,2.08714838253905,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.398777725924309,3705,0.13600429558548255,-0.2620128896121453
KD+BOTH__RSI6_LT20__ABOVE_MA60,KD+BOTH,RSI6_LT20+ABOVE_MA60,-4.87030458402804,-3.205695177298218,3.3292188134596445,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.410941441607964,6489,0.12562405035654178,-0.2559241746143789
KD+BOTH__RSI6_LT20__K9_GT70,KD+BOTH,RSI6_LT20+K9_GT70,-4.948816244370391,-3.2319172076764047,3.4337980733879725,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.489453101950315,6367,0.12628432323174943,-0.256186394918161
KD+BOTH__BIAS20_LT_N5__BB_UPPER,KD+BOTH,BIAS20_LT_N5+BB_UPPER,-4.9647359744635855,-3.423142219154318,3.0831875106185347,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.505372832043509,6054,0.12596096001892643,-0.2580986450329401
KD+BOTH__BIAS20_LT_N5__BB_PCTB_GT1,KD+BOTH,BIAS20_LT_N5+BB_PCTB_GT1,-4.9647359744635855,-3.423142219154318,3.0831875106185347,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.505372832043509,6054,0.12596096001892643,-0.2580986450329401
KD+BOTH__BELOW_MA20__ABOVE_MA60,KD+BOTH,BELOW_MA20+ABOVE_MA60,-5.031636395949313,-3.9417139139071855,2.1798449640842543,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.572273253529237,4912,0.1335961052686523,-0.2632843619804688
KD+BOTH__WILLR14_LT_N80__D9_GT80,KD+BOTH,WILLR14_LT_N80+D9_GT80,-5.046651206565089,-3.605220656658925,2.8828610998123283,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.587288064145013,4351,0.13124601355179433,-0.25991942940798607
KD+BOTH__K9_LT30__ABOVE_MA60,KD+BOTH,K9_LT30+ABOVE_MA60,-5.072366573415865,-3.4266539643128313,3.2914252182060677,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.613003430995788,5473,0.12998606039658767,-0.25813376248452513
KD+BOTH__RSI6_LT20__BB_UPPER,KD+BOTH,RSI6_LT20+BB_UPPER,-5.089105551828488,-3.4249543986391684,3.3283023063786388,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.629742409408411,5403,0.12526328513494933,-0.2581167668277885
KD+BOTH__RSI6_LT20__BB_PCTB_GT1,KD+BOTH,RSI6_LT20+BB_PCTB_GT1,-5.089105551828488,-3.4249543986391684,3.3283023063786388,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.629742409408411,5403,0.12526328513494933,-0.2581167668277885
KD+BOTH__BIAS20_LT_N5__RSI14_GT70,KD+BOTH,BIAS20_LT_N5+RSI14_GT70,-5.089132682497189,-3.59479543979655,2.988674485401277,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.629769540077112,5427,0.12584004976737262,-0.2598151772393622
KD+BOTH__RSI14_LT30__ROC10_GT5,KD+BOTH,RSI14_LT30+ROC10_GT5,-5.117764618511966,-3.5226983523405364,3.1901325323428598,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.65840147609189,5746,0.12786196993809007,-0.25909420636480207
KD+BOTH__RSI6_LT20__CCI20_GT100,KD+BOTH,RSI6_LT20+CCI20_GT100,-5.119971741972984,-3.4382253317996936,3.363492820346581,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.660608599552908,5828,0.12544196039274813,-0.25824947615939375
KD+BOTH__RSI6_LT20__BIAS20_GT5,KD+BOTH,RSI6_LT20+BIAS20_GT5,-5.141184432854451,-3.6299773406377023,3.0224141844334973,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.681821290434375,4518,0.12826339285316601,-0.26016699624777395
KD+BOTH__K9_LT30__K9_GT80,KD+BOTH,K9_LT30+K9_GT80,-5.142841064973336,-3.664022835197045,2.9576364595525817,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.6834779225532595,4911,0.12980234096007015,-0.2605074511933674
KD+BOTH__BIAS20_LT_N5__CCI20_GT100,KD+BOTH,BIAS20_LT_N5+CCI20_GT100,-5.155625901358629,-3.561930878480468,3.187390045756322,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.696262758938553,6535,0.12352601615387404,-0.2594865316262015
KD+BOTH__WILLR14_LT_N80__RSI6_GT80,KD+BOTH,WILLR14_LT_N80+RSI6_GT80,-5.2026567074701,-3.7788060321225503,2.8477013506950977,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.743293565050023,3993,0.13103113726149274,-0.2616552831626222
KD+BOTH__BELOW_MA20__ROC10_GT5,KD+BOTH,BELOW_MA20+ROC10_GT5,-5.2538872880587455,-4.015436997498889,2.476900581119712,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.794524145638669,3893,0.1330639155633988,-0.2640215928163856
KD+BOTH__K9_LT30__BB_UPPER,KD+BOTH,K9_LT30+BB_UPPER,-5.258561116204408,-3.907014530984587,2.703093170439641,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.799197973784332,4492,0.1316835263985443,-0.2629373681512427
KD+BOTH__K9_LT30__BB_PCTB_GT1,KD+BOTH,K9_LT30+BB_PCTB_GT1,-5.258561116204408,-3.907014530984587,2.703093170439641,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.799197973784332,4492,0.1316835263985443,-0.2629373681512427
KD+BOTH__K9_LT30__CCI20_GT100,KD+BOTH,K9_LT30+CCI20_GT100,-5.391561442710313,-3.975210720488087,2.832701444444452,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.932198300290237,4791,0.1325761398424079,-0.2636193300462777
KD+BOTH__WILLR14_LT_N80__BB_UPPER,KD+BOTH,WILLR14_LT_N80+BB_UPPER,-5.427538077998251,-3.944118563505239,2.9668390289860236,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.968174935578174,4295,0.13140077993139188,-0.2633084084764493
KD+BOTH__WILLR14_LT_N80__BB_PCTB_GT1,KD+BOTH,WILLR14_LT_N80+BB_PCTB_GT1,-5.427538077998251,-3.944118563505239,2.9668390289860236,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.968174935578174,4295,0.13140077993139188,-0.2633084084764493
KD+BOTH__RSI6_LT20__ROC10_GT5,KD+BOTH,RSI6_LT20+ROC10_GT5,-5.430030322134738,-3.7986724305268837,3.2627157832157083,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-5.9706671797146615,5072,0.12658779311596446,-0.26185394714666566
KD+BOTH__BIAS20_LT_N5__ROC10_GT5,KD+BOTH,BIAS20_LT_N5+ROC10_GT5,-5.468829188895274,-3.8523023324101957,3.2330537129701575,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-6.009466046475198,5745,0.12326070397833244,-0.2623902461654989
KD+BOTH__ROC10_LT_N5__BB_UPPER,KD+BOTH,ROC10_LT_N5+BB_UPPER,-5.469182883342882,-3.82869162034426,3.2809825259972447,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-6.009819740922806,5773,0.12491394658666843,-0.26215413904483953
KD+BOTH__ROC10_LT_N5__BB_PCTB_GT1,KD+BOTH,ROC10_LT_N5+BB_PCTB_GT1,-5.469182883342882,-3.82869162034426,3.2809825259972447,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-6.009819740922806,5773,0.12491394658666843,-0.26215413904483953
KD+BOTH__RSI6_LT20__K9_GT80,KD+BOTH,RSI6_LT20+K9_GT80,-5.490521653067903,-3.7330996872463773,3.5148439316430524,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-6.031158510647827,6088,0.1251223030979578,-0.2611982197138605
KD+BOTH__WILLR14_LT_N80__CCI20_GT100,KD+BOTH,WILLR14_LT_N80+CCI20_GT100,-5.513957444735896,-3.8770339554597077,3.273846978552375,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-6.054594302315819,4570,0.13070086852144658,-0.2626375623959938
KD+BOTH__WILLR14_LT_N80__MACD_HIST_POS,KD+BOTH,WILLR14_LT_N80+MACD_HIST_POS,-5.679771849104109,-3.9231436329759006,3.5132564322564175,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-6.220408706684033,5187,0.1290742713557389,-0.26309865917115594
KD+BOTH__K9_LT30__BIAS20_GT5,KD+BOTH,K9_LT30+BIAS20_GT5,-5.708385667608162,-4.469978291048971,2.4768147531183837,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-6.249022525188086,3690,0.13427244166817687,-0.2685670057518865
KD+BOTH__WILLR14_LT_N80__ABOVE_MA60,KD+BOTH,WILLR14_LT_N80+ABOVE_MA60,-5.752601562635185,-3.809492317828389,3.886218489613591,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-6.293238420215109,5253,0.1280592041080637,-0.2619621460196807
KD+BOTH__RSI14_LT30__BIAS20_GT5,KD+BOTH,RSI14_LT30+BIAS20_GT5,-5.7629679190110865,-4.2407772699536554,3.044381298114862,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-6.30360477659101,5040,0.12893378119572962,-0.2662749955409335
KD+BOTH__WILLR14_LT_N80__K9_GT80,KD+BOTH,WILLR14_LT_N80+K9_GT80,-5.810191543701848,-3.9549686036285836,3.710445880146529,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-6.350828401281771,4683,0.12723107927619037,-0.26341690887768265
KD+BOTH__WILLR14_LT_N80__BIAS20_GT5,KD+BOTH,WILLR14_LT_N80+BIAS20_GT5,-5.859918732489721,-4.452352101229284,2.8151332625208747,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-6.4005555900696445,3560,0.13341313689194023,-0.26839074385368955
KD+BOTH__WILLR14_LT_N80__WILLR14_GT_N20,KD+BOTH,WILLR14_LT_N80+WILLR14_GT_N20,-5.8944258007531225,-3.894328091644883,4.000195418216479,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-6.435062658333046,5022,0.12653936201207605,-0.26281050375784565
KD+BOTH__WILLR14_LT_N80__K9_GT70,KD+BOTH,WILLR14_LT_N80+K9_GT70,-5.997561955868491,-3.9178373783402387,4.159449155056505,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-6.538198813448415,5066,0.1270776494031538,-0.2630455966247993
KD+BOTH__ROC10_LT_N5__BIAS20_GT5,KD+BOTH,ROC10_LT_N5+BIAS20_GT5,-6.0629327198122756,-4.4192165934129335,3.2874322527986832,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-6.603569577392199,4818,0.12599145669503575,-0.26805938877552593
KD+BOTH__K9_LT30__ROC10_GT5,KD+BOTH,K9_LT30+ROC10_GT5,-6.155214898083227,-4.542954682616795,3.2245204309328646,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-6.695851755663151,4006,0.13028291539110848,-0.2692967696675649
KD+BOTH__WILLR14_LT_N80__ABOVE_MA20,KD+BOTH,WILLR14_LT_N80+ABOVE_MA20,-6.175975038784243,-4.002469213464854,4.347011650638777,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-6.716611896364166,5269,0.12494264031803826,-0.26389191497604536
KD+BOTH__WILLR14_LT_N80__ROC10_GT5,KD+BOTH,WILLR14_LT_N80+ROC10_GT5,-6.265078212372488,-4.4760689729795855,3.578018478785805,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-6.805715069952412,3952,0.129307244640537,-0.2686279125711928
KD+BOTH__BIAS20_LT_N5__BIAS20_GT5,KD+BOTH,BIAS20_LT_N5+BIAS20_GT5,-6.37005536630737,-4.763798314823053,3.2125141029686333,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-6.910692223887294,5107,0.12625955212386497,-0.27150520598962735
KD+BOTH__ROC10_LT_N5__ROC10_GT5,KD+BOTH,ROC10_LT_N5+ROC10_GT5,-6.465723356863662,-4.773627713875728,3.3841912859758683,PAUSE_REVIEW,PAUSE_REVIEW,False,False,-7.0063602144435855,5640,0.1254187935115012,-0.2716034999801541
