code,date,adjusted_close,volume,backward_adjustment_factor
2412,2013-05-03,52.44582491817824,9598055,0.5509015222497714
3045,2013-05-03,57.412731511245454,6976511,0.5219339228295041
4904,2013-05-03,38.3532326617078,6425170,0.523236461960543
2412,2013-05-06,52.390734765953255,7339617,0.5509015222497714
3045,2013-05-06,57.1517645498307,4067065,0.5219339228295041
4904,2013-05-06,38.30090901551175,4111276,0.523236461960543
2412,2013-05-07,52.390734765953255,7838841,0.5509015222497714
3045,2013-05-07,56.368863665586446,3522090,0.5219339228295041
4904,2013-05-07,38.30090901551175,3373401,0.523236461960543
2412,2013-05-08,52.721275679303126,8828254,0.5509015222497714
3045,2013-05-08,57.1517645498307,5657126,0.5219339228295041
4904,2013-05-08,38.40555630790386,4032797,0.523236461960543
2412,2013-05-09,52.88654613597805,12956456,0.5509015222497714
3045,2013-05-09,57.412731511245454,2987085,0.5219339228295041
4904,2013-05-09,38.9287927698644,4148002,0.523236461960543
2412,2013-05-10,52.88654613597805,8353626,0.5509015222497714
3045,2013-05-10,57.412731511245454,2607819,0.5219339228295041
4904,2013-05-10,38.56252724649202,4522957,0.523236461960543
2412,2013-05-13,52.83145598375308,5174255,0.5509015222497714
3045,2013-05-13,57.412731511245454,1946854,0.5219339228295041
4904,2013-05-13,38.61485089268807,1985606,0.523236461960543
2412,2013-05-14,52.88654613597805,6400231,0.5509015222497714
3045,2013-05-14,57.412731511245454,3706705,0.5219339228295041
4904,2013-05-14,38.19626172311963,3761145,0.523236461960543
2412,2013-05-15,53.54762796267778,14029851,0.5509015222497714
3045,2013-05-15,61.327235932466735,11296748,0.5219339228295041
4904,2013-05-15,39.19041100084467,7931246,0.523236461960543
2412,2013-05-16,53.71289841935271,8349335,0.5509015222497714
3045,2013-05-16,61.06626897105198,8256162,0.5219339228295041
4904,2013-05-16,40.1845602785697,7010164,0.523236461960543
2412,2013-05-17,53.71289841935271,6964819,0.5509015222497714
3045,2013-05-17,60.28336808680773,3439185,0.5219339228295041
4904,2013-05-17,39.39970558562889,3977626,0.523236461960543
2412,2013-05-20,53.71289841935271,6328128,0.5509015222497714
3045,2013-05-20,59.76143416397822,2198856,0.5219339228295041
4904,2013-05-20,39.08576370845256,2730554,0.523236461960543
2412,2013-05-21,54.04343933270257,9419988,0.5509015222497714
3045,2013-05-21,59.50046720256347,3373191,0.5219339228295041
4904,2013-05-21,38.98111641606045,3923252,0.523236461960543
2412,2013-05-22,54.09852948492755,6855161,0.5509015222497714
3045,2013-05-22,59.23950024114872,4469182,0.5219339228295041
4904,2013-05-22,38.87646912366834,3740150,0.523236461960543
2412,2013-05-23,53.76798857157769,10741184,0.5509015222497714
3045,2013-05-23,59.23950024114872,6120987,0.5219339228295041
4904,2013-05-23,38.45787995409991,5763551,0.523236461960543
2412,2013-05-24,53.16199689710294,10652847,0.5509015222497714
3045,2013-05-24,58.978533279733966,5400934,0.5219339228295041
4904,2013-05-24,38.3532326617078,3418435,0.523236461960543
2412,2013-05-27,53.437447658227825,4700398,0.5509015222497714
3045,2013-05-27,59.50046720256347,2373205,0.5219339228295041
4904,2013-05-27,38.24858536931569,2491236,0.523236461960543
2412,2013-05-28,53.437447658227825,5745324,0.5509015222497714
3045,2013-05-28,60.022401125392975,4621738,0.5219339228295041
4904,2013-05-28,38.71949818508018,4914840,0.523236461960543
2412,2013-05-29,53.4925378104528,4736151,0.5509015222497714
3045,2013-05-29,60.28336808680773,3867889,0.5219339228295041
4904,2013-05-29,38.61485089268807,8002455,0.523236461960543
2412,2013-05-30,52.66618552707814,15458125,0.5509015222497714
3045,2013-05-30,57.1517645498307,13643365,0.5219339228295041
4904,2013-05-30,37.6730252611591,8588504,0.523236461960543
2412,2013-05-31,52.61109537485317,10054141,0.5509015222497714
3045,2013-05-31,57.1517645498307,10797108,0.5219339228295041
4904,2013-05-31,37.41140703017882,12512655,0.523236461960543
2412,2013-06-03,52.335644613728284,9660690,0.5509015222497714
3045,2013-06-03,57.1517645498307,6746360,0.5219339228295041
4904,2013-06-03,37.149788799198554,8975454,0.523236461960543
2412,2013-06-04,52.28055446150331,7103889,0.5509015222497714
3045,2013-06-04,56.107896704171694,7033017,0.5219339228295041
4904,2013-06-04,37.35908338398277,7085002,0.523236461960543
2412,2013-06-05,52.0601938526034,7891636,0.5509015222497714
3045,2013-06-05,56.368863665586446,7741381,0.5219339228295041
4904,2013-06-05,37.35908338398277,6794419,0.523236461960543
2412,2013-06-06,52.0601938526034,7509085,0.5509015222497714
3045,2013-06-06,56.89079758841595,4298363,0.5219339228295041
4904,2013-06-06,37.46373067637487,2362104,0.523236461960543
2412,2013-06-07,52.335644613728284,8417325,0.5509015222497714
3045,2013-06-07,57.93466543407496,6733872,0.5219339228295041
4904,2013-06-07,37.72534890735515,2996640,0.523236461960543
2412,2013-06-10,52.44582491817824,7261121,0.5509015222497714
3045,2013-06-10,57.93466543407496,5602378,0.5219339228295041
4904,2013-06-10,38.091614430727525,3290493,0.523236461960543
2412,2013-06-11,52.44582491817824,8457351,0.5509015222497714
3045,2013-06-11,57.673698472660206,10838144,0.5219339228295041
4904,2013-06-11,37.6730252611591,3917294,0.523236461960543
2412,2013-06-13,52.0601938526034,12075936,0.5509015222497714
3045,2013-06-13,54.54209493568318,11807739,0.5219339228295041
4904,2013-06-13,37.46373067637487,4820573,0.523236461960543
2412,2013-06-14,52.115284004828375,8799931,0.5509015222497714
3045,2013-06-14,57.412731511245454,9338338,0.5219339228295041
4904,2013-06-14,37.934643492139365,4151874,0.523236461960543
2412,2013-06-17,52.44582491817824,4682034,0.5509015222497714
3045,2013-06-17,57.93466543407496,4828987,0.5219339228295041
4904,2013-06-17,38.19626172311963,2708091,0.523236461960543
2412,2013-06-18,52.88654613597805,5796308,0.5509015222497714
3045,2013-06-18,58.45659935690446,7100912,0.5219339228295041
4904,2013-06-18,38.45787995409991,4947843,0.523236461960543
2412,2013-06-19,52.721275679303126,4732060,0.5509015222497714
3045,2013-06-19,58.45659935690446,5041205,0.5219339228295041
4904,2013-06-19,38.30090901551175,4028535,0.523236461960543
2412,2013-06-20,52.50091507040322,6397346,0.5509015222497714
3045,2013-06-20,58.717566318319214,7184896,0.5219339228295041
4904,2013-06-20,38.19626172311963,3549010,0.523236461960543
2412,2013-06-21,52.335644613728284,12579716,0.5509015222497714
3045,2013-06-21,56.89079758841595,7346801,0.5219339228295041
4904,2013-06-21,38.77182183127623,8558288,0.523236461960543
2412,2013-06-24,52.390734765953255,9178162,0.5509015222497714
3045,2013-06-24,57.93466543407496,4723923,0.5219339228295041
4904,2013-06-24,38.45787995409991,6391065,0.523236461960543
2412,2013-06-25,52.61109537485317,8985697,0.5509015222497714
3045,2013-06-25,58.19563239548971,7810885,0.5219339228295041
4904,2013-06-25,39.29505829323677,7273383,0.523236461960543
2412,2013-06-26,52.50091507040322,13156071,0.5509015222497714
3045,2013-06-26,57.93466543407496,7093332,0.5219339228295041
4904,2013-06-26,39.92294204758943,14494810,0.523236461960543
2412,2013-06-27,52.83145598375308,11832548,0.5509015222497714
3045,2013-06-27,57.93466543407496,7048637,0.5219339228295041
4904,2013-06-27,40.07991298617759,10718196,0.523236461960543
2412,2013-06-28,56.191955269476686,21082845,0.5509015222497714
3045,2013-06-28,61.84916985529624,7537955,0.5219339228295041
4904,2013-06-28,42.120535187823705,16259204,0.523236461960543
2412,2013-07-01,53.9883491804776,15019855,0.5509015222497714
3045,2013-07-01,59.23950024114872,4529023,0.5219339228295041
4904,2013-07-01,41.126385910098676,4726373,0.523236461960543
2412,2013-07-02,53.93325902825262,7312373,0.5509015222497714
3045,2013-07-02,60.022401125392975,4441321,0.5219339228295041
4904,2013-07-02,41.074062263902626,2133127,0.523236461960543
2412,2013-07-03,53.878168876027644,13973273,0.5509015222497714
3045,2013-07-03,59.76143416397822,8917337,0.5219339228295041
4904,2013-07-03,41.335680494882894,7563292,0.523236461960543
2412,2013-07-04,54.04343933270257,11441159,0.5509015222497714
3045,2013-07-04,59.76143416397822,11049733,0.5219339228295041
4904,2013-07-04,41.335680494882894,2173264,0.523236461960543
2412,2013-07-05,54.64943100717733,15356492,0.5509015222497714
3045,2013-07-05,61.06626897105198,11000415,0.5219339228295041
4904,2013-07-05,41.59729872586317,6091970,0.523236461960543
2412,2013-07-08,54.37398024605244,10676206,0.5509015222497714
3045,2013-07-08,60.79242919988134,10169454,0.5476795423412734
4904,2013-07-08,41.59729872586317,4574226,0.523236461960543
2412,2013-07-09,54.75961131162728,13202054,0.5509015222497714
3045,2013-07-09,59.970909886369434,3992626,0.5476795423412734
4904,2013-07-09,42.64377164978425,5430343,0.523236461960543
2412,2013-07-10,54.75961131162728,12725924,0.5509015222497714
3045,2013-07-10,59.970909886369434,2925323,0.5476795423412734
4904,2013-07-10,41.85891695684344,3855173,0.523236461960543
2412,2013-07-11,54.979971920527184,18891376,0.5509015222497714
3045,2013-07-11,60.79242919988134,5694912,0.5476795423412734
4904,2013-07-11,40.91709132531446,5682111,0.523236461960543
2412,2013-07-12,55.09015222497714,14592000,0.5509015222497714
3045,2013-07-12,60.518589428710705,4007000,0.5476795423412734
4904,2013-07-12,41.388004141078945,7143000,0.523236461960543
2412,2013-07-15,55.03506207275217,18943573,0.5509015222497714
3045,2013-07-15,60.79242919988134,3720166,0.5476795423412734
4904,2013-07-15,41.85891695684344,4881676,0.523236461960543
2412,2013-07-16,54.979971920527184,23214407,0.5509015222497714
3045,2013-07-16,60.79242919988134,3010047,0.5476795423412734
4904,2013-07-16,41.54497507966711,3508927,0.523236461960543
2412,2013-07-17,55.53297322623922,24405010,0.5821066375916061
3045,2013-07-17,60.518589428710705,3551398,0.5476795423412734
4904,2013-07-17,42.32982977260793,5158244,0.523236461960543
2412,2013-07-18,55.7076052175167,8399569,0.5821066375916061
3045,2013-07-18,60.79242919988134,3246957,0.5476795423412734
4904,2013-07-18,42.85306623456847,6173920,0.523236461960543
2412,2013-07-19,55.59118388999838,12480383,0.5821066375916061
3045,2013-07-19,60.518589428710705,4182013,0.5476795423412734
4904,2013-07-19,41.59729872586317,4150679,0.523236461960543
2412,2013-07-22,56.173290527589984,13271827,0.5821066375916061
3045,2013-07-22,61.34010874222262,3810061,0.5476795423412734
4904,2013-07-22,42.120535187823705,3527564,0.523236461960543
2412,2013-07-23,56.28971185510831,11125051,0.5821066375916061
3045,2013-07-23,63.53082691158771,6763451,0.5476795423412734
4904,2013-07-23,43.42862634272507,6717195,0.523236461960543
2412,2013-07-24,55.76581588127586,7070332,0.5821066375916061
3045,2013-07-24,61.34010874222262,5111146,0.5476795423412734
4904,2013-07-24,42.00831906610765,5691937,0.5462720294682399
2412,2013-07-25,55.64939455375754,4812850,0.5821066375916061
3045,2013-07-25,59.6970701151988,4788840,0.5476795423412734
4904,2013-07-25,41.51667423958624,3578973,0.5462720294682399
2412,2013-07-26,55.64939455375754,4362379,0.5821066375916061
3045,2013-07-26,60.24474965754007,3597690,0.5476795423412734
4904,2013-07-26,42.00831906610765,5401200,0.5462720294682399
2412,2013-07-29,55.7076052175167,4193696,0.5821066375916061
3045,2013-07-29,59.42323034402816,2293220,0.5476795423412734
4904,2013-07-29,42.28145508084177,2606045,0.5462720294682399
2412,2013-07-30,55.59118388999838,4937830,0.5821066375916061
3045,2013-07-30,59.970909886369434,2998102,0.5476795423412734
4904,2013-07-30,42.28145508084177,3477071,0.5462720294682399
2412,2013-07-31,55.824026545035025,9996245,0.5821066375916061
3045,2013-07-31,59.6970701151988,3708419,0.5476795423412734
4904,2013-07-31,41.73518305137353,3981720,0.5462720294682399
2412,2013-08-01,55.24191990744342,5371483,0.5821066375916061
3045,2013-08-01,60.24474965754007,2750469,0.5476795423412734
4904,2013-08-01,41.51667423958624,3688000,0.5462720294682399
2412,2013-08-02,55.30013057120258,4918924,0.5821066375916061
3045,2013-08-02,60.24474965754007,3057071,0.5476795423412734
4904,2013-08-02,41.35279263074577,5557601,0.5462720294682399
2412,2013-08-05,55.4165518987209,4151191,0.5821066375916061
3045,2013-08-05,59.6970701151988,2454992,0.5476795423412734
4904,2013-08-05,41.407419833692586,3528081,0.5462720294682399
2412,2013-08-06,54.950866588647614,6824728,0.5821066375916061
3045,2013-08-06,58.32787125934561,3044408,0.5476795423412734
4904,2013-08-06,40.751893398330694,4993123,0.5462720294682399
2412,2013-08-07,54.60160260609265,7705495,0.5821066375916061
3045,2013-08-07,58.05403148817498,2771786,0.5476795423412734
4904,2013-08-07,39.93248535412834,3308238,0.5462720294682399
2412,2013-08-08,54.48518127857432,6733883,0.5821066375916061
3045,2013-08-08,58.60171103051625,1950233,0.5476795423412734
4904,2013-08-08,39.60472213644739,4905415,0.5462720294682399
2412,2013-08-09,54.42697061481517,6593784,0.5821066375916061
3045,2013-08-09,58.05403148817498,2562771,0.5476795423412734
4904,2013-08-09,39.550094933500574,4003851,0.5462720294682399
2412,2013-08-12,54.71802393361097,4059361,0.5821066375916061
3045,2013-08-12,59.14939057285752,1421290,0.5476795423412734
4904,2013-08-12,40.588011789490224,3246530,0.5462720294682399
2412,2013-08-13,54.71802393361097,5771743,0.5821066375916061
3045,2013-08-13,60.24474965754007,2362230,0.5476795423412734
4904,2013-08-13,40.588011789490224,3267718,0.5462720294682399
2412,2013-08-14,54.60160260609265,5134712,0.5821066375916061
3045,2013-08-14,59.6970701151988,2917617,0.5476795423412734
4904,2013-08-14,40.424130180649755,2735328,0.5462720294682399
2412,2013-08-15,54.36875995105601,5210535,0.5821066375916061
3045,2013-08-15,58.875550801686884,2995012,0.5476795423412734
4904,2013-08-15,40.260248571809285,2268897,0.5462720294682399
2412,2013-08-16,54.71802393361097,4159692,0.5821066375916061
3045,2013-08-16,59.970909886369434,4397824,0.5476795423412734
4904,2013-08-16,40.424130180649755,3142743,0.5462720294682399
2412,2013-08-19,54.36875995105601,4004484,0.5821066375916061
3045,2013-08-19,59.14939057285752,3027606,0.5476795423412734
4904,2013-08-19,40.424130180649755,3270473,0.5462720294682399
2412,2013-08-20,54.36875995105601,4049693,0.5821066375916061
3045,2013-08-20,58.60171103051625,2030748,0.5476795423412734
4904,2013-08-20,39.87785815118151,3328583,0.5462720294682399
2412,2013-08-22,54.19412795977852,9066177,0.5821066375916061
3045,2013-08-22,58.05403148817498,3612608,0.5476795423412734
4904,2013-08-22,40.533384586543406,4067619,0.5462720294682399
2412,2013-08-23,54.25233862353769,3928587,0.5821066375916061
3045,2013-08-23,57.5063519458337,3722041,0.5476795423412734
4904,2013-08-23,39.87785815118151,3907356,0.5462720294682399
2412,2013-08-26,54.54339194233349,3850219,0.5821066375916061
3045,2013-08-26,57.5063519458337,6645422,0.5476795423412734
4904,2013-08-26,39.713976542341044,1997750,0.5462720294682399
2412,2013-08-27,54.71802393361097,4168910,0.5821066375916061
3045,2013-08-27,58.05403148817498,2426792,0.5476795423412734
4904,2013-08-27,39.60472213644739,3622308,0.5462720294682399
2412,2013-08-28,54.42697061481517,4166229,0.5821066375916061
3045,2013-08-28,58.32787125934561,1212206,0.5476795423412734
4904,2013-08-28,39.987112557075164,1652828,0.5462720294682399
2412,2013-08-29,54.60160260609265,3865612,0.5821066375916061
3045,2013-08-29,58.60171103051625,2338498,0.5476795423412734
4904,2013-08-29,40.64263899243706,2493513,0.5462720294682399
2412,2013-08-30,55.06728791616593,6881461,0.5821066375916061
3045,2013-08-30,59.14939057285752,3310341,0.5476795423412734
4904,2013-08-30,41.35279263074577,2773718,0.5462720294682399
2412,2013-09-02,54.89265592488845,4276963,0.5821066375916061
3045,2013-09-02,58.875550801686884,2280615,0.5476795423412734
4904,2013-09-02,40.91577500717118,2981349,0.5462720294682399
2412,2013-09-03,54.77623459737013,6493763,0.5821066375916061
3045,2013-09-03,57.78019171700434,4958841,0.5476795423412734
4904,2013-09-03,40.751893398330694,2311219,0.5462720294682399
2412,2013-09-04,55.06728791616593,4510565,0.5821066375916061
3045,2013-09-04,58.05403148817498,5613042,0.5476795423412734
4904,2013-09-04,40.424130180649755,2409903,0.5462720294682399
2412,2013-09-05,55.183709243684255,6036808,0.5821066375916061
3045,2013-09-05,58.32787125934561,3702435,0.5476795423412734
4904,2013-09-05,40.424130180649755,4530652,0.5462720294682399
2412,2013-09-06,54.950866588647614,5198258,0.5821066375916061
3045,2013-09-06,58.32787125934561,3343833,0.5476795423412734
4904,2013-09-06,40.20562136886246,4657697,0.5462720294682399
2412,2013-09-09,55.06728791616593,5721128,0.5821066375916061
3045,2013-09-09,58.05403148817498,4485689,0.5476795423412734
4904,2013-09-09,40.260248571809285,3533037,0.5462720294682399
2412,2013-09-10,55.24191990744342,6619171,0.5821066375916061
3045,2013-09-10,58.05403148817498,3958822,0.5476795423412734
4904,2013-09-10,40.260248571809285,3833179,0.5462720294682399
2412,2013-09-11,54.950866588647614,10510007,0.5821066375916061
3045,2013-09-11,58.05403148817498,3121266,0.5476795423412734
4904,2013-09-11,40.260248571809285,3189685,0.5462720294682399
2412,2013-09-12,54.71802393361097,10793073,0.5821066375916061
3045,2013-09-12,58.05403148817498,3062045,0.5476795423412734
4904,2013-09-12,40.806520601277526,4816339,0.5462720294682399
2412,2013-09-13,54.89265592488845,3611228,0.5821066375916061
3045,2013-09-13,58.05403148817498,2386303,0.5476795423412734
4904,2013-09-13,40.424130180649755,1733122,0.5462720294682399
2412,2013-09-14,54.950866588647614,1692168,0.5821066375916061
3045,2013-09-14,58.32787125934561,627346,0.5476795423412734
4904,2013-09-14,40.47875738359657,1272018,0.5462720294682399
2412,2013-09-16,55.24191990744342,6007846,0.5821066375916061
3045,2013-09-16,58.60171103051625,2410593,0.5476795423412734
4904,2013-09-16,40.751893398330694,4322708,0.5462720294682399
2412,2013-09-17,55.183709243684255,4692705,0.5821066375916061
3045,2013-09-17,58.875550801686884,2665782,0.5476795423412734
4904,2013-09-17,40.697266195383875,3285865,0.5462720294682399
2412,2013-09-18,55.24191990744342,4555786,0.5821066375916061
3045,2013-09-18,58.05403148817498,4523676,0.5476795423412734
4904,2013-09-18,40.424130180649755,4205385,0.5462720294682399
2412,2013-09-23,55.1254985799251,8294539,0.5821066375916061
3045,2013-09-23,58.32787125934561,3547946,0.5476795423412734
4904,2013-09-23,40.697266195383875,4919099,0.5462720294682399
2412,2013-09-24,54.71802393361097,6828072,0.5821066375916061
3045,2013-09-24,58.32787125934561,2974309,0.5476795423412734
4904,2013-09-24,40.751893398330694,3466898,0.5462720294682399
2412,2013-09-25,54.89265592488845,10652953,0.5821066375916061
3045,2013-09-25,57.5063519458337,6207953,0.5476795423412734
4904,2013-09-25,40.697266195383875,3135180,0.5462720294682399
2412,2013-09-26,54.48518127857432,6156800,0.5821066375916061
3045,2013-09-26,56.68483263232179,7745590,0.5476795423412734
4904,2013-09-26,40.20562136886246,3439440,0.5462720294682399
2412,2013-09-27,54.65981326985182,5822829,0.5821066375916061
3045,2013-09-27,57.5063519458337,3375419,0.5476795423412734
4904,2013-09-27,40.3148757747561,2192150,0.5462720294682399
2412,2013-09-30,55.1254985799251,9224830,0.5821066375916061
3045,2013-09-30,57.5063519458337,3974348,0.5476795423412734
4904,2013-09-30,40.260248571809285,6950722,0.5462720294682399
2412,2013-10-01,54.71802393361097,5923415,0.5821066375916061
3045,2013-10-01,57.232512174663064,3193625,0.5476795423412734
4904,2013-10-01,40.424130180649755,3888985,0.5462720294682399
2412,2013-10-02,54.42697061481517,5978897,0.5821066375916061
3045,2013-10-02,56.68483263232179,4140294,0.5476795423412734
4904,2013-10-02,40.424130180649755,4366257,0.5462720294682399
2412,2013-10-03,54.60160260609265,10530821,0.5821066375916061
3045,2013-10-03,56.68483263232179,6347034,0.5476795423412734
4904,2013-10-03,40.424130180649755,6824125,0.5462720294682399
2412,2013-10-04,54.71802393361097,13170788,0.5821066375916061
3045,2013-10-04,56.95867240349243,7270628,0.5476795423412734
4904,2013-10-04,39.76860374528787,7115369,0.5462720294682399
2412,2013-10-07,54.54339194233349,8469775,0.5821066375916061
3045,2013-10-07,57.232512174663064,4329667,0.5476795423412734
4904,2013-10-07,39.33158612171327,10472503,0.5462720294682399
2412,2013-10-08,54.25233862353769,13404066,0.5821066375916061
3045,2013-10-08,54.76795423412734,9037337,0.5476795423412734
4904,2013-10-08,38.07516045393633,16326412,0.5462720294682399
2412,2013-10-09,54.19412795977852,6524577,0.5821066375916061
3045,2013-10-09,53.67259514944479,14148180,0.5476795423412734
4904,2013-10-09,37.856651642149025,14842968,0.5462720294682399
2412,2013-10-11,54.01949596850104,13219933,0.5821066375916061
3045,2013-10-11,52.13909243088923,16018993,0.5476795423412734
4904,2013-10-11,37.856651642149025,12522123,0.5462720294682399
2412,2013-10-14,54.25233862353769,8037954,0.5821066375916061
3045,2013-10-14,53.070147652869395,7261488,0.5476795423412734
4904,2013-10-14,38.020533250989494,6124298,0.5462720294682399
2412,2013-10-15,54.135917296019365,9905088,0.5821066375916061
3045,2013-10-15,53.67259514944479,6007328,0.5476795423412734
4904,2013-10-15,38.18441485982998,6958662,0.5462720294682399
2412,2013-10-16,54.42697061481517,7605122,0.5821066375916061
3045,2013-10-16,54.11073878331781,7453003,0.5476795423412734
4904,2013-10-16,38.293669265723615,7391768,0.5462720294682399
2412,2013-10-17,54.42697061481517,6305954,0.5821066375916061
3045,2013-10-17,52.905843790167005,7646621,0.5476795423412734
4904,2013-10-17,37.692770033308555,9262669,0.5462720294682399
2412,2013-10-18,54.36875995105601,5047312,0.5821066375916061
3045,2013-10-18,52.24862833935748,11972790,0.5476795423412734
4904,2013-10-18,35.45305471248877,35274732,0.5462720294682399
2412,2013-10-21,53.786653313464406,23327894,0.5821066375916061
3045,2013-10-21,49.83883835305588,19646032,0.5476795423412734
4904,2013-10-21,33.704984218190404,26483861,0.5462720294682399
2412,2013-10-22,52.73886136579951,26946044,0.5821066375916061
3045,2013-10-22,48.36010358873444,20794606,0.5476795423412734
4904,2013-10-22,33.32259379756264,29932744,0.5462720294682399
2412,2013-10-23,53.72844264970524,14976739,0.5821066375916061
3045,2013-10-23,51.317573117377314,16166646,0.5476795423412734
4904,2013-10-23,33.9234930299777,16748084,0.5462720294682399
2412,2013-10-24,53.961285304741885,9928642,0.5821066375916061
3045,2013-10-24,50.66035766656778,9617486,0.5476795423412734
4904,2013-10-24,33.75961142113723,9594823,0.5462720294682399
2412,2013-10-25,53.72844264970524,5122729,0.5821066375916061
3045,2013-10-25,51.20803720890906,11456722,0.5476795423412734
4904,2013-10-25,33.75961142113723,7490900,0.5462720294682399
2412,2013-10-28,54.25233862353769,6798965,0.5821066375916061
3045,2013-10-28,51.75571675125033,9050036,0.5476795423412734
4904,2013-10-28,34.08737463881817,7550297,0.5462720294682399
2412,2013-10-29,54.25233862353769,6444491,0.5821066375916061
3045,2013-10-29,51.75571675125033,11820926,0.5476795423412734
4904,2013-10-29,34.03274743587135,4696948,0.5462720294682399
2412,2013-10-30,54.950866588647614,12266575,0.5821066375916061
3045,2013-10-30,54.22027469178606,10201903,0.5476795423412734
4904,2013-10-30,35.17991869775466,18403540,0.5462720294682399
2412,2013-10-31,55.06728791616593,14434173,0.5821066375916061
3045,2013-10-31,55.04179400529797,12098301,0.5476795423412734
4904,2013-10-31,36.87336198910619,20441179,0.5462720294682399
2412,2013-11-01,54.310549287296844,8626221,0.5821066375916061
3045,2013-11-01,53.070147652869395,11459904,0.5476795423412734
4904,2013-11-01,35.5076819154356,17714137,0.5462720294682399
2412,2013-11-04,53.84486397722356,6651289,0.5821066375916061
3045,2013-11-04,52.358164247825734,6859250,0.5476795423412734
4904,2013-11-04,35.72619072722289,7694225,0.5462720294682399
2412,2013-11-05,54.135917296019365,5826449,0.5821066375916061
3045,2013-11-05,52.02955652242097,6842057,0.5476795423412734
4904,2013-11-05,35.125291494807826,8417376,0.5462720294682399
2412,2013-11-06,54.310549287296844,5046567,0.5821066375916061
3045,2013-11-06,53.39875537827415,7173682,0.5476795423412734
4904,2013-11-06,35.34380030659513,6264635,0.5462720294682399
2412,2013-11-07,54.135917296019365,5344431,0.5821066375916061
3045,2013-11-07,53.453523332508276,11206300,0.5476795423412734
4904,2013-11-07,35.45305471248877,5678763,0.5462720294682399
2412,2013-11-08,54.135917296019365,5699984,0.5821066375916061
3045,2013-11-08,53.617827195210666,4021241,0.5476795423412734
4904,2013-11-08,35.67156352427607,5069624,0.5462720294682399
2412,2013-11-11,53.786653313464406,4576431,0.5821066375916061
3045,2013-11-11,53.12491560710352,3032020,0.5476795423412734
4904,2013-11-11,35.398427509541946,4582719,0.5462720294682399
2412,2013-11-12,54.135917296019365,7043015,0.5821066375916061
3045,2013-11-12,53.12491560710352,7208946,0.5476795423412734
4904,2013-11-12,35.016037088914175,8340945,0.5462720294682399
2412,2013-11-13,53.786653313464406,4491126,0.5821066375916061
3045,2013-11-13,52.577236064762246,13138850,0.5476795423412734
4904,2013-11-13,35.016037088914175,3900500,0.5462720294682399
2412,2013-11-14,53.4955999946686,6513923,0.5821066375916061
3045,2013-11-14,53.12491560710352,4210916,0.5476795423412734
4904,2013-11-14,34.79752827712689,4105380,0.5462720294682399
2412,2013-11-15,53.4955999946686,4000340,0.5821066375916061
3045,2013-11-15,52.63200401899637,3541690,0.5476795423412734
4904,2013-11-15,34.961409885967356,4149765,0.5462720294682399
2412,2013-11-18,53.4955999946686,4056867,0.5821066375916061
3045,2013-11-18,52.63200401899637,4127586,0.5476795423412734
4904,2013-11-18,34.79752827712689,2765132,0.5462720294682399
2412,2013-11-19,53.72844264970524,4325709,0.5821066375916061
3045,2013-11-19,52.79630788169875,6830341,0.5476795423412734
4904,2013-11-19,34.852155480073705,4777000,0.5462720294682399
2412,2013-11-20,53.43738933090944,8611718,0.5821066375916061
3045,2013-11-20,53.453523332508276,3781978,0.5476795423412734
4904,2013-11-20,34.852155480073705,4284651,0.5462720294682399
2412,2013-11-21,53.2045466758728,6728502,0.5821066375916061
3045,2013-11-21,52.85107583593288,3601073,0.5476795423412734
4904,2013-11-21,33.75961142113723,6162281,0.5462720294682399
2412,2013-11-22,53.26275733963195,3506436,0.5821066375916061
3045,2013-11-22,52.6867719732305,2236094,0.5476795423412734
4904,2013-11-22,33.37722100050946,6211835,0.5462720294682399
2412,2013-11-25,53.26275733963195,3929017,0.5821066375916061
3045,2013-11-25,52.577236064762246,4809039,0.5476795423412734
4904,2013-11-25,33.32259379756264,9715713,0.5462720294682399
2412,2013-11-26,54.01949596850104,10284705,0.5821066375916061
3045,2013-11-26,52.13909243088923,5351324,0.5476795423412734
4904,2013-11-26,34.688273871233235,7738331,0.5462720294682399
2412,2013-11-27,53.84486397722356,2830392,0.5821066375916061
3045,2013-11-27,52.577236064762246,3031219,0.5476795423412734
4904,2013-11-27,34.142001841764994,2838057,0.5462720294682399
2412,2013-11-28,53.84486397722356,5039758,0.5821066375916061
3045,2013-11-28,52.63200401899637,13549382,0.5476795423412734
4904,2013-11-28,34.79752827712689,3806998,0.5462720294682399
2412,2013-11-29,54.01949596850104,5676446,0.5821066375916061
3045,2013-11-29,53.070147652869395,3772891,0.5476795423412734
4904,2013-11-29,34.63364666828641,2915144,0.5462720294682399
2412,2013-12-02,53.961285304741885,3257848,0.5821066375916061
3045,2013-12-02,53.12491560710352,2130590,0.5476795423412734
4904,2013-12-02,34.852155480073705,1898961,0.5462720294682399
2412,2013-12-03,53.72844264970524,3694860,0.5821066375916061
3045,2013-12-03,52.13909243088923,3444603,0.5476795423412734
4904,2013-12-03,34.251256247658645,3042496,0.5462720294682399
2412,2013-12-04,53.4955999946686,7598816,0.5821066375916061
3045,2013-12-04,52.522468110528116,2839565,0.5476795423412734
4904,2013-12-04,33.81423862408405,6706813,0.5462720294682399
2412,2013-12-05,53.43738933090944,6544271,0.5821066375916061
3045,2013-12-05,52.303396293591604,1918996,0.5476795423412734
