date,financial_equal_weight,E9A_static_10pct_telco,E9B_static_20pct_telco,E9C_trend_defensive_10_30,E9D_relative_strength_10_30,E9E_stress_defensive_10_35
2023-04-19,3.4033215738115983,3.4576975903862652,3.5040668302783162,3.4330205113716317,3.2972275282140466,3.4949796451948947
2023-04-20,3.391052327818199,3.445684765372912,3.492351426442844,3.421093420123102,3.286635118236282,3.4828372938742675
2023-04-21,3.3933479444607535,3.449035758993715,3.4967799897310754,3.424420498195423,3.291774202596754,3.4862244190319003
2023-04-24,3.4021926770870694,3.4576874720144857,3.5052086158551714,3.4330104652131834,3.2993859331811817,3.4949694177234383
2023-04-25,3.392151781021431,3.4485032618752425,3.4969326741338893,3.4238918014305457,3.2925696955174444,3.4856861803509465
2023-04-26,3.3996862075078815,3.4584568199896712,3.50935219903044,3.4337743224650548,3.3064536547894843,3.4957470610664596
2023-04-27,3.3966975203834093,3.4536870179188908,3.5027573033038246,3.429038561769932,3.298586614994797,3.4909258293904055
2023-04-28,3.406267913244889,3.464228257984745,3.5142701026762486,3.4395045705562377,3.310202237424189,3.5015807286411977
2023-05-02,3.42410837717321,3.475416357014134,3.5185634021121,3.4506128217688197,3.3075995712968775,3.512889461505766
2023-05-03,3.4145806699450594,3.468072285312833,3.513483438263045,3.443321163626809,3.305038256081229,3.5054662035608652
2023-05-04,3.4315205852156563,3.488098349592033,3.536629434735073,3.4632043048314336,3.3294992347952777,3.5257081955799965
2023-05-05,3.436605926900992,3.4921611632538774,3.539627008906452,3.4672381227898845,3.3312651815475562,3.5298148158610316
2023-05-08,3.452720328926587,3.5066381867051963,3.5523771298768088,3.4816118258546553,3.3414543228689677,3.5444479354334453
2023-05-09,3.4626312905894494,3.514392766880147,3.5578915600066816,3.489311062731732,3.344439050707174,3.5522861280920046
2023-05-10,3.464694188937283,3.5159639033470063,3.5589530752471448,3.4908709862287695,3.344939554537176,3.553874205079062
2023-05-11,3.4641026296851067,3.514824904929123,3.5572548786229383,3.489740116675028,3.3428309944496974,3.5527229255983235
2023-05-12,3.429058505540083,3.481327538478879,3.525437890455504,3.4564818160010895,3.314890952504365,3.5188643793111223
