stock_id,router,event_year,window,stock_return,benchmark_return,abnormal_return,start_date,end_date,split
2801,R2,2024,announcement_0_p20,0.002087109353545502,-0.022483712632662578,0.02457082198620808,2024-08-01,2024-08-29,Recent_2023_2026
2801,R2,2024,pre_ex_m60_m1,-0.008064516129032362,0.049109700073656004,-0.057174216202688366,2024-05-20,2024-08-14,Recent_2023_2026
2801,R2,2024,pre_ex_m20_m1,-0.01861702127659559,-0.017894399439829622,-0.0007226218367659687,2024-07-16,2024-08-14,Recent_2023_2026
2801,R2,2024,post_ex_0_p20,0.02011494252873547,-0.0016782599006138765,0.021793202429349345,2024-08-15,2024-09-12,Recent_2023_2026
2801,R2,2024,post_ex_0_p60,0.008620689655172376,0.0068012537733883605,0.001819435881784015,2024-08-15,2024-11-14,Recent_2023_2026
2801,R2,2024,q4_q1_accumulation,0.057803468208092346,0.1539318083176877,-0.09612834010959537,2023-11-01,2024-03-29,Recent_2023_2026
2801,R2,2025,announcement_m20_p20,0.14980235543420672,0.08729841892388013,0.0625039365103266,2025-06-19,2025-08-14,Recent_2023_2026
2801,R2,2025,announcement_0_p20,0.035380276374006536,0.03147174059612268,0.003908535777883859,2025-07-17,2025-08-14,Recent_2023_2026
2801,R2,2025,pre_ex_m60_m1,0.0901639344262295,0.10948784569134862,-0.01932391126511912,2025-05-07,2025-07-30,Recent_2023_2026
2801,R2,2025,pre_ex_m20_m1,0.023076923076923217,0.012763825485117675,0.010313097591805542,2025-07-03,2025-07-30,Recent_2023_2026
2801,R2,2025,post_ex_0_p20,0.048648648648648596,0.023522965018370368,0.025125683630278228,2025-07-31,2025-08-28,Recent_2023_2026
2801,R2,2025,post_ex_0_p60,0.07837837837837824,0.052284237775385156,0.026094140602993088,2025-07-31,2025-10-29,Recent_2023_2026
2801,R2,2025,q4_q1_accumulation,0.008522727272727071,0.007267604665194938,0.0012551226075321331,2024-11-01,2025-03-31,Recent_2023_2026
2801,R2,2026,announcement_m20_p20,0.0907707910750506,0.02769870676894204,0.06307208430610856,2026-06-23,2026-08-19,Recent_2023_2026
2801,R2,2026,announcement_0_p20,0.026607803364753657,0.01771150189581938,0.008896301468934276,2026-07-22,2026-08-19,Recent_2023_2026
2801,R2,2026,pre_ex_m60_m1,0.20286396181384259,0.2473501788119059,-0.04448621699806332,2026-05-08,2026-08-04,Recent_2023_2026
2801,R2,2026,pre_ex_m20_m1,0.07234042553191489,0.04744963411382974,0.024890791418085145,2026-07-07,2026-08-04,Recent_2023_2026
2801,R2,2026,q4_q1_accumulation,0.01745635910224408,0.06663249731518217,-0.04917613821293809,2025-11-03,2026-03-31,Recent_2023_2026
2834,R2,2016,announcement_m20_p20,0.0017698983754916853,0.03755278283114527,-0.035782884455653585,2016-07-25,2016-09-20,Validation_2015_2018
2834,R2,2016,announcement_0_p20,0.0076975309102578215,0.019349040677013596,-0.011651509766755774,2016-08-22,2016-09-20,Validation_2015_2018
2834,R2,2016,pre_ex_m60_m1,0.013221153846153744,0.0653460356315736,-0.05212488178541985,2016-06-07,2016-09-01,Validation_2015_2018
2834,R2,2016,pre_ex_m20_m1,-0.005896226415094463,0.008063146339299276,-0.01395937275439374,2016-08-05,2016-09-01,Validation_2015_2018
2834,R2,2016,post_ex_0_p20,0.0012484394506866447,0.012924826188868366,-0.011676386738181721,2016-09-02,2016-10-05,Validation_2015_2018
2834,R2,2016,post_ex_0_p60,0.009987515605493158,0.049391547899853894,-0.039404032294360736,2016-09-02,2016-12-01,Validation_2015_2018
2834,R2,2016,q4_q1_accumulation,0.024009603841536498,-0.06327459836505456,0.08728420220659105,2015-11-02,2016-03-31,Validation_2015_2018
2834,R2,2017,announcement_m20_p20,0.031205485512055153,0.04499445347294295,-0.013788967960887799,2017-06-16,2017-08-11,Validation_2015_2018
2834,R2,2017,announcement_0_p20,-0.0026441670018225727,-0.004333866628363214,0.0016896996265406417,2017-07-14,2017-08-11,Validation_2015_2018
2834,R2,2017,pre_ex_m60_m1,0.03128760529482544,0.03996594093237138,-0.008678335637545942,2017-05-08,2017-07-31,Validation_2015_2018
2834,R2,2017,pre_ex_m20_m1,0.013002364066193817,0.006174598157475231,0.006827765908718586,2017-07-04,2017-07-31,Validation_2015_2018
2834,R2,2017,post_ex_0_p20,-0.008433734939759185,0.015379304487908474,-0.02381303942766766,2017-08-01,2017-08-29,Validation_2015_2018
2834,R2,2017,post_ex_0_p60,0.009638554216867323,0.021508408710826377,-0.011869854493959053,2017-08-01,2017-10-26,Validation_2015_2018
2834,R2,2017,q4_q1_accumulation,0.05131414267834811,0.09781056352890216,-0.046496420850554054,2016-11-01,2017-03-31,Validation_2015_2018
2834,R2,2018,announcement_m20_p20,0.1841519206888107,0.08241265935165432,0.10173926133715638,2018-07-27,2018-09-21,Validation_2015_2018
2834,R2,2018,announcement_0_p20,0.04698319141445073,0.03472956714303721,0.012253624271413521,2018-08-24,2018-09-21,Validation_2015_2018
2834,R2,2018,pre_ex_m60_m1,0.14315139031925828,0.04540306457956156,0.09774832573969672,2018-06-13,2018-09-05,Validation_2015_2018
2834,R2,2018,pre_ex_m20_m1,0.08292682926829276,0.014130986744350649,0.06879584252394211,2018-08-09,2018-09-05,Validation_2015_2018
2834,R2,2018,post_ex_0_p20,0.02843601895734582,0.018890003186435855,0.009546015770909966,2018-09-06,2018-10-05,Validation_2015_2018
2834,R2,2018,post_ex_0_p60,0.009478672985781866,-0.010131123719093527,0.019609796704875393,2018-09-06,2018-12-03,Validation_2015_2018
2834,R2,2018,q4_q1_accumulation,0.0455635491606714,0.056507476905430565,-0.010943927744759163,2017-11-01,2018-03-31,Validation_2015_2018
2834,R2,2019,announcement_m20_p20,-0.006216423175018471,-0.0017756568931333039,-0.004440766281885167,2019-07-04,2019-08-30,Confirm_2019_2022
2834,R2,2019,announcement_0_p20,-0.013632718524458687,-0.004580181140255046,-0.00905253738420364,2019-08-01,2019-08-30,Confirm_2019_2022
2834,R2,2019,pre_ex_m60_m1,0.0763052208835342,0.0502441885503373,0.0260610323331969,2019-05-20,2019-08-13,Confirm_2019_2022
2834,R2,2019,pre_ex_m20_m1,0.0037453183520599342,-0.021798541006193384,0.025543859358253318,2019-07-16,2019-08-13,Confirm_2019_2022
2834,R2,2019,post_ex_0_p20,-0.027667984189723382,0.0442833379118075,-0.07195132210153088,2019-08-14,2019-09-11,Confirm_2019_2022
2834,R2,2019,post_ex_0_p60,-0.007905138339920903,0.08304203135498511,-0.09094716969490602,2019-08-14,2019-11-12,Confirm_2019_2022
2834,R2,2019,q4_q1_accumulation,0.17647058823529416,0.07987137179087744,0.09659921644441671,2018-11-01,2019-03-29,Confirm_2019_2022
2834,R2,2020,announcement_m20_p20,-0.03981440224842303,-0.007882357747045932,-0.0319320445013771,2020-06-08,2020-08-05,Confirm_2019_2022
2834,R2,2020,announcement_0_p20,-0.03550863723608422,-0.009682909423062158,-0.02582572781302206,2020-07-08,2020-08-05,Confirm_2019_2022
2834,R2,2020,pre_ex_m60_m1,0.09852216748768461,0.11462282259915813,-0.016100655111473516,2020-04-24,2020-07-21,Confirm_2019_2022
2834,R2,2020,pre_ex_m20_m1,0.022935779816513513,0.020946975037472226,0.0019888047790412866,2020-06-22,2020-07-21,Confirm_2019_2022
2834,R2,2020,post_ex_0_p20,-0.04245283018867918,0.0049269017593494,-0.04737973194802858,2020-07-22,2020-08-19,Confirm_2019_2022
2834,R2,2020,post_ex_0_p60,-0.09716981132075464,-0.05313523491345995,-0.04403457640729469,2020-07-22,2020-10-19,Confirm_2019_2022
2834,R2,2020,q4_q1_accumulation,-0.2400000000000001,-0.14541842747569067,-0.09458157252430943,2019-11-01,2020-03-31,Confirm_2019_2022
2834,R2,2021,announcement_m20_p20,0.052394739204596696,0.054158789759436,-0.0017640505548393026,2021-07-29,2021-09-27,Confirm_2019_2022
2834,R2,2021,announcement_0_p20,0.04577590436683199,0.03774778943338175,0.008028114933450237,2021-08-26,2021-09-27,Confirm_2019_2022
2834,R2,2021,pre_ex_m60_m1,0.039153439153439384,0.09002220959178953,-0.05086877043835014,2021-06-16,2021-09-07,Confirm_2019_2022
2834,R2,2021,pre_ex_m20_m1,0.0,0.039264118277861915,-0.039264118277861915,2021-08-11,2021-09-07,Confirm_2019_2022
2834,R2,2021,post_ex_0_p20,0.006355932203389925,-0.009083591757565457,0.015439523960955381,2021-09-08,2021-10-08,Confirm_2019_2022
2834,R2,2021,post_ex_0_p60,0.021186440677966045,0.044668338030601884,-0.02348189735263584,2021-09-08,2021-12-06,Confirm_2019_2022
2834,R2,2021,q4_q1_accumulation,0.040752351097178785,0.143836401315373,-0.10308405021819422,2020-11-02,2021-03-31,Confirm_2019_2022
2834,R2,2022,announcement_m20_p20,0.11634612003797318,0.04219953885794303,0.07414658118003015,2022-06-21,2022-08-16,Confirm_2019_2022
2834,R2,2022,announcement_0_p20,0.13059734710228765,0.11266073919938835,0.017936607902899304,2022-07-19,2022-08-16,Confirm_2019_2022
2834,R2,2022,pre_ex_m60_m1,0.07296137339055786,-0.037789735415433734,0.1107511088059916,2022-05-09,2022-08-01,Confirm_2019_2022
2834,R2,2022,pre_ex_m20_m1,0.08225108225108224,0.01653282270420986,0.06571825954687238,2022-07-05,2022-08-01,Confirm_2019_2022
2834,R2,2022,post_ex_0_p20,0.07083333333333308,0.04059231304879862,0.03024102028453446,2022-08-02,2022-08-30,Confirm_2019_2022
2834,R2,2022,post_ex_0_p60,0.012499999999999956,-0.05164911886600354,0.0641491188660035,2022-08-02,2022-10-27,Confirm_2019_2022
2834,R2,2022,q4_q1_accumulation,0.35691657866948256,0.21645792603987113,0.14045865262961144,2021-11-01,2022-03-31,Confirm_2019_2022
2834,R2,2023,announcement_m20_p20,-0.015147371025931222,0.002846239517132476,-0.0179936105430637,2023-07-20,2023-09-15,Recent_2023_2026
2834,R2,2023,announcement_0_p20,0.028142854423478303,0.030157344835505695,-0.002014490412027392,2023-08-18,2023-09-15,Recent_2023_2026
2834,R2,2023,pre_ex_m60_m1,-0.0176678445229681,0.02315526430826509,-0.04082310883123319,2023-06-05,2023-08-30,Recent_2023_2026
2834,R2,2023,pre_ex_m20_m1,-0.024561403508771673,-0.018262668533655657,-0.006298734975116016,2023-08-02,2023-08-30,Recent_2023_2026
2834,R2,2023,post_ex_0_p20,-0.011235955056179914,0.005247696327350226,-0.01648365138353014,2023-08-31,2023-09-28,Recent_2023_2026
