date,core_idx,ovl_idx,regime,nav_core_100,nav_core_90_ovl_10,nav_core_80_ovl_20,nav_core_70_ovl_30
2020-11-03,1.1714109597493687,1.2497663468552653,Bull,1.1714109597493687,1.1792464984599584,1.1870820371705482,1.1949175758811377
2020-11-04,1.1716850486630086,1.2589957603956614,Bull,1.1716850486630086,1.180416119836274,1.1891471910095393,1.1978782621828044
2020-11-05,1.1804243097187408,1.2681194377392055,Bull,1.1804243097187408,1.1891938225207874,1.1979633353228338,1.2067328481248802
2020-11-06,1.1841175471308947,1.2703546640973755,Bull,1.1841175471308947,1.1927412588275428,1.201364970524191,1.209988682220839
2020-11-09,1.1986419053756787,1.2856943036679014,Bull,1.1986419053756787,1.207347145204901,1.2160523850341232,1.2247576248633454
2020-11-10,1.207335615921331,1.2936142081387692,Bull,1.207335615921331,1.215963475143075,1.2245913343648187,1.2332191935865624
2020-11-11,1.2334729980057342,1.2946902134168243,Bull,1.2334729980057342,1.2395947195468433,1.2457164410879522,1.2518381626290611
2020-11-12,1.2172398691104187,1.323180911021324,Bull,1.2172398691104187,1.2278339733015093,1.2384280774925998,1.2490221816836902
2020-11-13,1.2190686543983587,1.3142878644168203,Bull,1.2190686543983587,1.2285905754002049,1.2381124964020511,1.2476344174038971
2020-11-16,1.232744318109966,1.3293611641936418,Bull,1.232744318109966,1.2424060027183335,1.2520676873267012,1.2617293719350686
2020-11-17,1.2341169320138208,1.3423393004840132,Bull,1.2341169320138208,1.24493916886084,1.2557614057078592,1.2665836425548784
2020-11-18,1.2408794930440816,1.3382202082478405,Bull,1.2408794930440816,1.2506135645644576,1.2603476360848336,1.2700817076052093
2020-11-19,1.2380596383879066,1.3394814482029596,Bull,1.2380596383879066,1.2482018193694118,1.2583440003509172,1.2684861813324224
2020-11-20,1.2308982578265089,1.3386785665128018,Bull,1.2308982578265089,1.241676288695138,1.2524543195637674,1.2632323504323968
2020-11-23,1.2345898532619475,1.3422088262411085,Bull,1.2345898532619475,1.2453517505598637,1.25611364785778,1.2668755451556957
2020-11-24,1.223902231999504,1.3555002257146078,Bull,1.223902231999504,1.2370620313710146,1.2502218307425248,1.2633816301140353
2020-11-25,1.2219781270485102,1.356562288551215,Bull,1.2219781270485102,1.2354365431987806,1.2488949593490513,1.2623533754993215
2020-11-26,1.2280284722175652,1.3466885877476245,Bull,1.2280284722175652,1.2398944837705712,1.251760495323577,1.2636265068765828
2020-11-27,1.2219973707922434,1.354377855868903,Bull,1.2219973707922434,1.2352354192999093,1.2484734678075753,1.2617115163152413
2020-11-30,1.2102234708633066,1.3696226930345674,Bull,1.2102234708633066,1.2261633930804328,1.242103315297559,1.2580432375146848
2020-12-01,1.217398225116881,1.3690516003067785,Bull,1.217398225116881,1.2325635626358706,1.2477289001548604,1.2628942376738501
2020-12-02,1.2172458561562072,1.3812429195133265,Bull,1.2172458561562072,1.2336455624919191,1.2500452688276311,1.2664449751633429
2020-12-03,1.2148048631841566,1.3944450822259216,Bull,1.2148048631841566,1.2327688850883332,1.2507329069925097,1.268696928896686
2020-12-04,1.2235932097896303,1.4009520670188784,Bull,1.2235932097896303,1.241329095512555,1.25906498123548,1.2768008669584048
2020-12-07,1.2196649325131481,1.422180706193746,Bull,1.2196649325131481,1.239916509881208,1.2601680872492678,1.2804196646173274
2020-12-08,1.2075635182354345,1.412903215467703,Bull,1.2075635182354345,1.2280974879586612,1.2486314576818882,1.269165427405115
2020-12-09,1.2030614419768764,1.4233711512841556,Bull,1.2030614419768764,1.2250924129076044,1.2471233838383324,1.26915435476906
2020-12-10,1.2014118900060071,1.427053785479698,Bull,1.2014118900060071,1.223976079553376,1.2465402691007454,1.2691044586481144
2020-12-11,1.207771729042333,1.435862931338606,Bull,1.207771729042333,1.2305808492719603,1.2533899695015878,1.276199089731215
2020-12-14,1.2068975064356624,1.4346030648378518,Bull,1.2068975064356624,1.2296680622758813,1.2524386181161002,1.2752091739563192
2020-12-15,1.1993759643098905,1.4292740360960712,Bull,1.1993759643098905,1.2223657714885086,1.2453555786671267,1.2683453858457445
2020-12-16,1.2138782641637507,1.4177370466775185,Bull,1.2138782641637507,1.2342641424151275,1.2546500206665043,1.275035898917881
2020-12-17,1.2116047140380446,1.429072015962509,Bull,1.2116047140380446,1.2333514442304911,1.2550981744229375,1.2768449046153838
2020-12-18,1.2048939634000777,1.420302427504629,Bull,1.2048939634000777,1.2264348098105329,1.247975656220988,1.269516502631443
2020-12-21,1.2200567224786043,1.4142733769000182,Bull,1.2200567224786043,1.2394783879207458,1.2589000533628871,1.2783217188050284
2020-12-22,1.2095358747175806,1.4228378498945038,Bull,1.2095358747175806,1.2308660722352731,1.2521962697529654,1.2735264672706577
2020-12-23,1.2058519085831776,1.4150452047822304,Bull,1.2058519085831776,1.2267712382030829,1.2476905678229882,1.2686098974428934
2020-12-24,1.2085596931952105,1.4273118454185816,Bull,1.2085596931952105,1.2304349084175477,1.2523101236398848,1.2741853388622217
2020-12-25,1.2145466610265747,1.4316356556229282,Bull,1.2145466610265747,1.2362555604862102,1.2579644599458455,1.2796733594054808
2020-12-28,1.220217497579524,1.4390397606846126,Bull,1.220217497579524,1.2420997238900329,1.2639819502005416,1.2858641765110506
2020-12-29,1.2198647924640482,1.4483384567183744,Bull,1.2198647924640482,1.242712158889481,1.2655595253149134,1.2884068917403462
2020-12-30,1.242395851202624,1.4532683316476238,Bull,1.242395851202624,1.263483099247124,1.2845703472916241,1.305657595336124
2020-12-31,1.2378656201727523,1.4813006149575052,Bull,1.2378656201727523,1.2622091196512277,1.286552619129703,1.310896118608178
2021-01-04,1.2372828192308432,1.4740755161659196,Bull,1.2372828192308432,1.260962088924351,1.2846413586178587,1.308320628311366
2021-01-05,1.2397552161533827,1.4919473726914483,Bull,1.2397552161533827,1.2649744318071894,1.2901936474609959,1.3154128631148023
2021-01-06,1.230157708951236,1.512573173477379,Bull,1.230157708951236,1.2583992554038503,1.2866408018564648,1.314882348309079
2021-01-07,1.2406622654095099,1.514829970701918,Bull,1.2406622654095099,1.2680790359387508,1.2954958064679916,1.3229125769972323
2021-01-08,1.2549071463472459,1.5420324074724718,Bull,1.2549071463472459,1.2836196724597684,1.312332198572291,1.3410447246848136
2021-01-11,1.2574338590930263,1.554757368993328,Bull,1.2574338590930263,1.2871662100830563,1.3168985610730868,1.3466309120631168
2021-01-12,1.2443321986468194,1.571802181780508,Bull,1.2443321986468194,1.2770791969601885,1.3098261952735573,1.3425731935869258
2021-01-13,1.2533087815604924,1.5604094420024466,Bull,1.2533087815604924,1.2840188476046879,1.3147289136488833,1.3454389796930786
2021-01-14,1.2516025697863473,1.5849923579876066,Bull,1.2516025697863473,1.2849415486064732,1.3182805274265992,1.3516195062467249
2021-01-15,1.2396166038350787,1.5993138103947726,Bull,1.2396166038350787,1.2755863244910481,1.3115560451470174,1.3475257658029869
2021-01-18,1.236083052150238,1.5604899046103091,Bull,1.236083052150238,1.268523737396245,1.3009644226422523,1.3334051078882592
2021-01-19,1.2403221634900783,1.5573952137061762,Bull,1.2403221634900783,1.2720294685116882,1.303736773533298,1.3354440785549075
2021-01-20,1.223573890393487,1.570997525152726,Bull,1.223573890393487,1.258316253869411,1.293058617345335,1.3278009808212585
2021-01-21,1.2293154782398388,1.5508861903997482,Bull,1.2293154782398388,1.2614725494558297,1.2936296206718207,1.3257866918878114
2021-01-22,1.2188665381485142,1.555469232654937,Bull,1.2188665381485142,1.2525268075991567,1.2861870770497987,1.319847346500441
2021-01-25,1.221359893281023,1.559306636602979,Bull,1.221359893281023,1.2551545676132188,1.2889492419454143,1.3227439162776098
2021-01-26,1.214180303765805,1.5761733397043485,Bull,1.214180303765805,1.2503796073596596,1.2865789109535137,1.3227782145473679
2021-01-27,1.212551967170972,1.5516351246878792,Bull,1.212551967170972,1.2464602829226628,1.2803685986743534,1.314276914426044
2021-01-28,1.2038513219958766,1.527388351786133,Bull,1.2038513219958766,1.2362050249749021,1.2685587279539279,1.3009124309329536
2021-01-29,1.1909773379188802,1.5359195142274573,Bull,1.1909773379188802,1.225471555549738,1.2599657731805958,1.2944599908114531
2021-02-01,1.200866079403773,1.496980408446092,Bull,1.200866079403773,1.230477512308005,1.260088945212237,1.2897003781164686
2021-02-02,1.2079471873122367,1.5334996231800153,Bull,1.2079471873122367,1.2405024308990145,1.2730576744857924,1.3056129180725702
2021-02-03,1.2149427548665883,1.5600694300399862,Bull,1.2149427548665883,1.249455422383928,1.283968089901268,1.3184807574186075
2021-02-04,1.2134061973522157,1.5483100496228976,Bull,1.2134061973522157,1.246896582579284,1.2803869678063522,1.3138773530334202
2021-02-05,1.2175168148149638,1.5629018254573914,Bull,1.2175168148149638,1.2520553158792067,1.2865938169434494,1.321132318007692
2021-02-17,1.2441372855949495,1.6068544506402835,Bull,1.2441372855949495,1.280409002099483,1.3166807186040164,1.3529524351085498
2021-02-18,1.2469255507867478,1.623299506430371,Bull,1.2469255507867478,1.2845629463511101,1.3222003419154724,1.3598377374798347
2021-02-19,1.2446643474284877,1.6141290329433386,Bull,1.2446643474284877,1.2816108159799728,1.3185572845314582,1.3555037530829428
2021-02-22,1.2438290629548021,1.6176019764405425,Bull,1.2438290629548021,1.281206354303376,1.3185836456519502,1.3559609370005243
2021-02-23,1.258432865359691,1.5972380924097185,Bull,1.258432865359691,1.2923133880646938,1.3261939107696965,1.3600744334746993
2021-02-24,1.2560125921110203,1.612476600036216,Bull,1.2560125921110203,1.29165899290354,1.3273053936960597,1.362951794488579
2021-02-25,1.2652229608528858,1.6239509599867816,Bull,1.2652229608528858,1.3010957607662754,1.336968560679665,1.3728413605930543
2021-02-26,1.2491023593158843,1.5981557490460039,Sideways,1.2491023593158843,1.2840076982888964,1.3189130372619084,1.35381837623492
2021-03-02,1.2470815567043756,1.6106722195853491,Bull,1.2470815567043756,1.283440622992473,1.3197996892805703,1.3561587555686676
2021-03-03,1.2583238413291793,1.5943376150645796,Sideways,1.2583238413291793,1.2919252187027195,1.3255265960762594,1.3591279734497994
2021-03-04,1.2522350272538292,1.6016864646337765,Sideways,1.2522350272538292,1.2871801709918238,1.3221253147298189,1.3570704584678133
2021-03-05,1.2484298613021108,1.565220753102922,Sideways,1.2484298613021108,1.280108950482192,1.311788039662273,1.343467128842354
2021-03-08,1.247973136069644,1.5948999647148852,Sideways,1.247973136069644,1.2826658189341682,1.3173585017986924,1.3520511846632162
2021-03-09,1.2676696249184038,1.5789485549302995,Bull,1.2676696249184038,1.2987975179195934,1.329925410920783,1.3610533039219725
2021-03-10,1.268284183954132,1.5984502869874424,Bull,1.268284183954132,1.301300794257463,1.3343174045607942,1.3673340148641249
2021-03-11,1.2713831641050861,1.6026719167237795,Bull,1.2713831641050861,1.3045120393669554,1.337640914628825,1.370769789890694
2021-03-12,1.2732996279067983,1.62360200717456,Bull,1.2732996279067983,1.3083298658335745,1.3433601037603509,1.3783903416871268
2021-03-15,1.2759883018660387,1.6232712789677881,Bull,1.2759883018660387,1.3107165995762138,1.3454448972863886,1.3801731949965634
2021-03-16,1.288202853385304,1.6312824421548078,Bull,1.288202853385304,1.3225108122622546,1.3568187711392048,1.391126730016155
2021-03-17,1.2815646322187204,1.6337711246427824,Bull,1.2815646322187204,1.3167852814611267,1.3520059307035328,1.387226579945939
2021-03-18,1.2798965079382767,1.6448913439236956,Bull,1.2798965079382767,1.3163959915368186,1.3528954751353606,1.3893949587339023
2021-03-19,1.2718742022742215,1.6395659560280276,Bull,1.2718742022742215,1.3086433776496023,1.3454125530249827,1.3821817284003632
2021-03-22,1.2707077445927086,1.6392002443123026,Bull,1.2707077445927086,1.3075569945646681,1.3444062445366276,1.3812554945085869
2021-03-23,1.2721449153410418,1.654184566285558,Bull,1.2721449153410418,1.3103488804354932,1.3485528455299451,1.3867568106243966
2021-03-24,1.2736502452123446,1.646678493820576,Bull,1.2736502452123446,1.310953070073168,1.348255894933991,1.385558719794814
2021-03-25,1.2805841095510506,1.6479740110819232,Bull,1.2805841095510506,1.3173230997041379,1.354062089857225,1.3908010800103123
2021-03-26,1.2820590660711182,1.6701562780660657,Bull,1.2820590660711182,1.320868787270613,1.3596785084701077,1.3984882296696024
2021-03-29,1.2894163196495108,1.6890202333747342,Bull,1.2894163196495108,1.3293767110220331,1.3693371023945555,1.4092974937670777
2021-03-30,1.2957217163375523,1.7022430755236553,Bull,1.2957217163375523,1.3363738522561626,1.3770259881747728,1.4176781240933831
2021-03-31,1.2979598976471423,1.7052265677751561,Bull,1.2979598976471423,1.3386865646599435,1.3794132316727452,1.4201398986855462
2021-04-01,1.298151124597141,1.7084462345367888,Bull,1.298151124597141,1.339180635591106,1.3802101465850707,1.4212396575790351
2021-04-06,1.30259920911811,1.7116497269856037,Bull,1.30259920911811,1.3435042609048595,1.3844093126916088,1.425314364478358
2021-04-07,1.3049356242638575,1.7137363541213317,Bull,1.3049356242638575,1.345815697249605,1.3866957702353524,1.4275758432210996
2021-04-08,1.2978405985151824,1.7096950227411016,Bull,1.2978405985151824,1.3390260409377743,1.3802114833603665,1.421396925782958
2021-04-09,1.2921574225359704,1.7166843962070155,Bull,1.2921574225359704,1.3346101199030749,1.3770628172701795,1.419515514637284
2021-04-12,1.2938231992119107,1.723208460095797,Bull,1.2938231992119107,1.3367617253002995,1.379700251388688,1.4226387774770766
2021-04-13,1.3047812217738133,1.7293326801066466,Bull,1.3047812217738133,1.3472363676070969,1.38969151344038,1.4321466592736631
2021-04-14,1.3149393716214712,1.7216824196096807,Bull,1.3149393716214712,1.3556136764202922,1.3962879812191131,1.436962286017934
2021-04-15,1.325504712173205,1.7243770477227867,Bull,1.325504712173205,1.3653919457281634,1.4052791792831216,1.4451664128380797
2021-04-16,1.3294481313416,1.7509247428434231,Bull,1.3294481313416,1.3715957924917823,1.4137434536419646,1.4558911147921467
2021-04-19,1.344577227644041,1.7723425820236915,Bull,1.344577227644041,1.387353763082006,1.4301302985199713,1.472906833957936
2021-04-20,1.351691419388417,1.799199671033257,Bull,1.351691419388417,1.396442244552901,1.4411930697173851,1.4859438948818688
2021-04-21,1.3395710689398461,1.79724458455908,Bull,1.3395710689398461,1.3853384205017694,1.431105772063693,1.4768731236256163
2021-04-22,1.3420927441632187,1.8262991213706288,Bull,1.3420927441632187,1.3905133818839597,1.438934019604701,1.4873546573254417
2021-04-23,1.3393520350786536,1.810551212903381,Bull,1.3393520350786536,1.3864719528611265,1.433591870643599,1.4807117884260717
2021-04-26,1.3593070097194275,1.835231343172305,Bull,1.3593070097194275,1.4068994430647153,1.4544918764100032,1.5020843097552907
2021-04-27,1.3355776516464337,1.8697961975883943,Bull,1.3355776516464337,1.3889995062406297,1.442421360834826,1.495843215429022
2021-04-28,1.3286468609769713,1.8814988197175433,Bull,1.3286468609769713,1.3839320568510285,1.4392172527250857,1.4945024485991427
2021-04-29,1.3246394180648218,1.9057681462145075,Bull,1.3246394180648218,1.3827522908797905,1.4408651636947591,1.4989780365097274
2021-05-03,1.3068906994302583,1.883826474713848,Bull,1.3068906994302583,1.3645842769586172,1.4222778544869763,1.479971432015335
2021-05-04,1.2959564225213671,1.8543690180134569,Bull,1.2959564225213671,1.3517976820705762,1.4076389416197852,1.463480201168994
2021-05-05,1.2964023589496159,1.7929157450599726,Bull,1.2964023589496159,1.3460536975606516,1.3957050361716874,1.445356374782723
2021-05-06,1.3136736573110976,1.8026178525049454,Bull,1.3136736573110976,1.3625680768304826,1.4114624963498672,1.460356915869252
2021-05-07,1.3180027898177726,1.8084871953860435,Bull,1.3180027898177726,1.3670512303745999,1.4160996709314269,1.4651481114882539
2021-05-10,1.3308098148644638,1.8136718015643238,Bull,1.3308098148644638,1.3790960135344497,1.427382212204436,1.4756684108744218
2021-05-11,1.3052987828042342,1.7886635305483116,Bull,1.3052987828042342,1.353635257578642,1.4019717323530498,1.4503082071274573
2021-05-12,1.2576056608659525,1.7332773952919671,Sideways,1.2576056608659525,1.305172834308554,1.3527400077511555,1.4003071811937566
2021-05-13,1.25125038297097,1.6234609446358388,Sideways,1.25125038297097,1.288471439137457,1.3256924953039437,1.3629135514704305
2021-05-14,1.2661879339234214,1.6686354992458161,Sideways,1.2661879339234214,1.306432690455661,1.3466774469879004,1.3869222035201396
2021-05-17,1.2387532725288837,1.5927808150176395,Sideways,1.2387532725288837,1.2741560267777594,1.309558781026635,1.3449615352755104
2021-05-18,1.268896601084701,1.6268111815491997,Sideways,1.268896601084701,1.3046880591311507,1.340479517177601,1.3762709752240505
2021-05-19,1.2621367311119345,1.6868966360642823,Sideways,1.2621367311119345,1.3046127216071692,1.347088712102404,1.3895647025976388
2021-05-20,1.2608661538718111,1.6893260764366176,Sideways,1.2608661538718111,1.3037121461282917,1.3465581383847725,1.389404130641253
2021-05-21,1.2744913590744413,1.7275127668339532,Sideways,1.2744913590744413,1.3197934998503926,1.3650956406263437,1.4103977814022948
2021-05-24,1.2687464464158282,1.68521704481357,Sideways,1.2687464464158282,1.3103935062556025,1.3520405660953765,1.3936876259351507
2021-05-25,1.2733470126979427,1.703075541612059,Sideways,1.2733470126979427,1.3163198655893544,1.359292718480766,1.4022655713721774
2021-05-26,1.276871382974464,1.70505788006414,Sideways,1.276871382974464,1.3196900326834318,1.3625086823923993,1.4053273321013666
2021-05-27,1.28076848475767,1.6977514559396294,Sideways,1.28076848475767,1.3224667818758657,1.3641650789940618,1.4058633761122576
2021-05-28,1.2822417684951144,1.7103876474764634,Sideways,1.2822417684951144,1.3250563563932494,1.3678709442913843,1.410685532189519
2021-05-31,1.287670680591015,1.7200276089154842,Sideways,1.287670680591015,1.3309063734234619,1.374142066255909,1.4173777590883558
2021-06-01,1.2890762363498292,1.7303713754254817,Sideways,1.2890762363498292,1.3332057502573944,1.3773352641649597,1.421464778072525
2021-06-02,1.295853236945221,1.7379814074260447,Sideways,1.295853236945221,1.3400660539933034,1.3842788710413858,1.428491688089468
2021-06-03,1.2943686489148334,1.73896763022356,Sideways,1.2943686489148334,1.3388285470457062,1.3832884451765788,1.4277483433074512
2021-06-04,1.290342832653384,1.721117855566193,Sideways,1.290342832653384,1.3334203349446647,1.3764978372359458,1.4195753395272264
2021-06-07,1.2868112220094305,1.7191765571150806,Sideways,1.2868112220094305,1.3300477555199957,1.3732842890305605,1.4165208225411254
2021-06-08,1.2921186142428736,1.7237353149685946,Sideways,1.2921186142428736,1.3352802843154457,1.378441954388018,1.4216036244605896
2021-06-09,1.2858993573983037,1.7166196646203697,Sideways,1.2858993573983037,1.3289713881205103,1.372043418842717,1.4151154495649236
2021-06-10,1.2928029461460908,1.712299968602862,Bull,1.2928029461460908,1.334752648391768,1.376702350637445,1.4186520528831221
2021-06-11,1.2891177295358778,1.7134902940712549,Bull,1.2891177295358778,1.3315549859894156,1.3739922424429531,1.4164294988964907
2021-06-15,1.289790012365084,1.7123606273798349,Bull,1.289790012365084,1.332047073866559,1.3743041353680343,1.4165611968695093
2021-06-16,1.2941671588047792,1.7014826428480117,Bull,1.2941671588047792,1.3348987072091023,1.3756302556134257,1.4163618040177488
2021-06-17,1.2883841038593111,1.6921418840876095,Bull,1.2883841038593111,1.3287598818821411,1.3691356599049707,1.4095114379278004
2021-06-18,1.2788571114756337,1.704253221748106,Bull,1.2788571114756337,1.321396722502881,1.3639363335301282,1.4064759445573753
2021-06-21,1.2741530805516827,1.6868684436464974,Bull,1.2741530805516827,1.315424616861164,1.3566961531706458,1.3979676894801272
2021-06-22,1.2788066513698626,1.6840099615286832,Bull,1.2788066513698626,1.3193269823857448,1.3598473134016267,1.4003676444175086
2021-06-23,1.2855494892805774,1.69950170045466,Bull,1.2855494892805774,1.3269447103979857,1.368339931515394,1.409735152632802
2021-06-24,1.2856653241544014,1.7146025831016483,Bull,1.2856653241544014,1.328559050049126,1.3714527759438508,1.4143465018385752
2021-06-25,1.2951898817755667,1.7215362305414743,Bull,1.2951898817755667,1.3378245166521574,1.3804591515287483,1.4230937864053388
2021-06-28,1.2979461390536406,1.7172670481609826,Bull,1.2979461390536406,1.3398782299643748,1.3818103208751091,1.423742411785843
2021-06-29,1.2905038095181147,1.7132274730593524,Bull,1.2905038095181147,1.3327761758722385,1.3750485422263623,1.4173209085804859
2021-06-30,1.295850617045022,1.7080860775367608,Bull,1.295850617045022,1.3370741630941958,1.37829770914337,1.4195212551925436
2021-07-01,1.288986210670786,1.7108003426928102,Bull,1.288986210670786,1.3311676238729884,1.3733490370751906,1.415530450277393
2021-07-02,1.2864343184714258,1.6946161573205545,Bull,1.2864343184714258,1.3272525023563386,1.3680706862412515,1.4088888701261642
2021-07-05,1.2938703872025257,1.7128266415557278,Bull,1.2938703872025257,1.335766012637846,1.377661638073166,1.4195572635084863
2021-07-06,1.3026294793461146,1.7244524330408164,Bull,1.3026294793461146,1.344811774715585,1.386994070085055,1.4291763654545249
2021-07-07,1.3016655505549637,1.7238525089467596,Bull,1.3016655505549637,1.3438842463941434,1.3861029422333229,1.4283216380725023
2021-07-08,1.301597092629989,1.7491819851169823,Bull,1.301597092629989,1.3463555818786883,1.3911140711273875,1.4358725603760867
2021-07-09,1.3044146831622012,1.7453043332865195,Bull,1.3044146831622012,1.348503648174633,1.392592613187065,1.4366815781994966
2021-07-12,1.3097221722764214,1.7706160041454393,Bull,1.3097221722764214,1.3558115554633232,1.401900938650225,1.4479903218371266
2021-07-13,1.3212470035414252,1.7878481245788358,Bull,1.3212470035414252,1.367907115645166,1.4145672277489074,1.4612273398526483
2021-07-14,1.3193069346743274,1.7903121930355124,Bull,1.3193069346743274,1.366407460510446,1.4135079863465645,1.4606085121826826
2021-07-15,1.3212490185786616,1.797740152903367,Bull,1.3212490185786616,1.3688981320111322,1.4165472454436028,1.4641963588760731
2021-07-16,1.3259578186755236,1.791601029640129,Bull,1.3259578186755236,1.3725221397719842,1.4190864608684448,1.4656507819649052
2021-07-19,1.330018746561602,1.8139151985013509,Bull,1.330018746561602,1.378408391755577,1.4267980369495519,1.4751876821435266
2021-07-20,1.31978605180417,1.7959156188142755,Bull,1.31978605180417,1.3673990085051804,1.4150119652061912,1.4626249219072016
2021-07-21,1.32498757888281,1.8149197333866678,Bull,1.32498757888281,1.3739807943331959,1.4229740097835815,1.4719672252339673
2021-07-22,1.340756860162228,1.8057978753827473,Bull,1.340756860162228,1.3872609616842801,1.433765063206332,1.4802691647283837
2021-07-23,1.3406357144682288,1.8307669320526205,Bull,1.3406357144682288,1.3896488362266681,1.4386619579851072,1.4876750797435463
2021-07-26,1.334581546190605,1.8021700599867774,Bull,1.334581546190605,1.3813403975702223,1.4280992489498394,1.4748581003294565
2021-07-27,1.3375713686581538,1.7945692252985048,Bull,1.3375713686581538,1.3832711543221892,1.428970939986224,1.4746707256502591
2021-07-28,1.334342864499693,1.7368519936639817,Bull,1.334342864499693,1.3745937774161219,1.414844690332551,1.4550956032489797
2021-07-29,1.3408993120056014,1.752903758293102,Bull,1.3408993120056014,1.3820997566343516,1.4233002012631015,1.4645006458918515
2021-07-30,1.3329266925106096,1.764743603368918,Bull,1.3329266925106096,1.3761083835964403,1.4192900746822712,1.4624717657681021
2021-08-02,1.342796055071595,1.7544428520680282,Bull,1.342796055071595,1.3839607347712382,1.4251254144708816,1.4662900941705248
2021-08-03,1.3443393933795966,1.7676695122727806,Bull,1.3443393933795966,1.386672405268915,1.4290054171582334,1.4713384290475515
2021-08-04,1.3476153909122366,1.7915893656639792,Bull,1.3476153909122366,1.392012788387411,1.436410185862585,1.4808075833377594
2021-08-05,1.3548413291155994,1.7882267521650377,Bull,1.3548413291155994,1.3981798714205433,1.441518413725487,1.4848569560304308
2021-08-06,1.3546893562151674,1.7900229329704442,Bull,1.3546893562151674,1.398222713890695,1.4417560715662228,1.4852894292417504
2021-08-09,1.3567467969200526,1.7668785149120785,Bull,1.3567467969200526,1.3977599687192552,1.438773140518458,1.4797863123176604
2021-08-10,1.3510121769303913,1.7529015915355732,Bull,1.3510121769303913,1.3912011183909097,1.4313900598514278,1.4715790013119459
2021-08-11,1.3577226975384256,1.734545477384354,Bull,1.3577226975384256,1.3954049755230185,1.4330872535076113,1.470769531492204
2021-08-12,1.350512511682248,1.7281553741423001,Bull,1.350512511682248,1.3882767979282533,1.4260410841742586,1.4638053704202636
2021-08-13,1.348513612575167,1.7314030455208604,Bull,1.348513612575167,1.3868025558697366,1.4250914991643058,1.463380442458875
2021-08-16,1.3437318890738874,1.6950235182166593,Bull,1.3437318890738874,1.3788610519881646,1.413990214902442,1.4491193778167188
2021-08-17,1.3540579974742688,1.6908383081006517,Bull,1.3540579974742688,1.387736028536907,1.4214140595995455,1.4550920906621836
2021-08-18,1.3541757083265353,1.6448322396704995,Bull,1.3541757083265353,1.3832413614609318,1.4123070145953283,1.4413726677297245
2021-08-19,1.3398831608459978,1.679226955883344,Bull,1.3398831608459978,1.3738175403497324,1.4077519198534671,1.4416862993572015
2021-08-20,1.3449803554950581,1.6608112426235635,Bull,1.3449803554950581,1.3765634442079087,1.4081465329207592,1.4397296216336097
2021-08-23,1.337524710054141,1.6742163229865301,Bull,1.337524710054141,1.37119387134738,1.4048630326406188,1.4385321939338576
2021-08-24,1.35401280047899,1.7028101020919562,Bull,1.35401280047899,1.3888925306402866,1.4237722608015833,1.45865199096288
2021-08-25,1.3587837517231813,1.7032311397084943,Bull,1.3587837517231813,1.3932284905217127,1.4276732293202439,1.462117968118775
2021-08-26,1.36161477332447,1.7339234959403131,Bull,1.36161477332447,1.3988456455860543,1.4360765178476385,1.4733073901092228
2021-08-27,1.3902378494795362,1.7102083573554978,Bull,1.3902378494795362,1.4222349002671324,1.4542319510547286,1.4862290018423248
2021-08-30,1.407467417163656,1.7502539181345806,Bull,1.407467417163656,1.4417460672607487,1.4760247173578411,1.5103033674549335
2021-08-31,1.4209240936706224,1.7575847500657307,Bull,1.4209240936706224,1.4545901593101334,1.488256224949644,1.5219222905891547
2021-09-01,1.4041135245559917,1.772292205660892,Bull,1.4041135245559917,1.4409313926664817,1.477749260776972,1.5145671288874618
2021-09-02,1.401535384254212,1.7802780926567756,Bull,1.401535384254212,1.4394096550944684,1.4772839259347248,1.515158196774981
2021-09-03,1.4202045498075702,1.7748403326481248,Bull,1.4202045498075702,1.4556681280916257,1.4911317063756813,1.5265952846597366
2021-09-06,1.4197725952348135,1.8005026695376516,Bull,1.4197725952348135,1.4578456026650972,1.4959186100953812,1.5339916175256647
2021-09-07,1.416487766179571,1.8002301224807997,Bull,1.416487766179571,1.4548620018096938,1.4932362374398167,1.5316104730699394
2021-09-08,1.4163150042650117,1.7778367363555176,Bull,1.4163150042650117,1.4524671774740623,1.488619350683113,1.5247715238921633
2021-09-09,1.4091414151880606,1.748464130265691,Bull,1.4091414151880606,1.4430736866958238,1.4770059582035868,1.5109382297113496
2021-09-10,1.4183768417986984,1.7738530393264185,Bull,1.4183768417986984,1.4539244615514704,1.4894720813042424,1.5250197010570143
2021-09-13,1.421593847011281,1.791162076474553,Bull,1.421593847011281,1.4585506699576083,1.4955074929039354,1.5324643158502624
2021-09-14,1.4281864159149682,1.7971873241036436,Bull,1.4281864159149682,1.465086506733836,1.5019865975527034,1.5388866883715706
2021-09-15,1.4240160386028198,1.7986486193982731,Bull,1.4240160386028198,1.461479296682365,1.4989425547619104,1.5364058128414557
2021-09-16,1.4355153057666523,1.7953760907360503,Bull,1.4355153057666523,1.471501384263592,1.507487462760532,1.5434735412574716
2021-09-17,1.4307873791429933,1.7840423318909202,Bull,1.4307873791429933,1.466112874417786,1.5014383696925788,1.5367638649673712
2021-09-22,1.4120907672946974,1.72569585282839,Bull,1.4120907672946974,1.4434512758480667,1.4748117844014361,1.5061722929548051
2021-09-23,1.4295512266319184,1.7553063751927758,Bull,1.4295512266319184,1.4621267414880041,1.49470225634409,1.5272777712001755
