date,core_idx,ovl_idx,scale_static,nav_rb_static,scale_trail_3m_halve,nav_rb_trail_3m_halve,scale_trail_3m_zero,nav_rb_trail_3m_zero,scale_combined_dd15_cut,nav_rb_combined_dd15_cut
2022-12-02,1.5728709329061836,1.801929783193018,1.0,1.6186827029635507,1.0,1.6186827029635507,1.0,1.6186827029635507,0.0,1.258296746324947
2022-12-05,1.5681467837170933,1.8083178707185152,1.0,1.6161810011173778,1.0,1.6161810011173778,1.0,1.6161810011173778,0.0,1.2545174269736747
2022-12-06,1.5550036954147213,1.8018531553371349,1.0,1.6043735873992042,1.0,1.6043735873992042,1.0,1.6043735873992042,0.0,1.2440029563317772
2022-12-07,1.5796419020145835,1.785087415608372,1.0,1.6207310047333412,1.0,1.6207310047333412,1.0,1.6207310047333412,0.0,1.2637135216116668
2022-12-08,1.5718826910031547,1.772038194363806,1.0,1.611913791675285,1.0,1.611913791675285,1.0,1.611913791675285,0.0,1.2575061528025238
2022-12-09,1.5810955322509763,1.7653094790113513,1.0,1.6179383216030514,1.0,1.6179383216030514,1.0,1.6179383216030514,0.0,1.2648764258007812
2022-12-12,1.5839464130822107,1.7554708846584732,1.0,1.6182513073974634,1.0,1.6182513073974634,1.0,1.6182513073974634,0.0,1.2671571304657687
2022-12-13,1.5630131218343286,1.7707702841835729,1.0,1.6045645543041775,1.0,1.6045645543041775,1.0,1.6045645543041775,0.0,1.250410497467463
2022-12-14,1.5813932574134697,1.763895111041735,1.0,1.617893628139123,1.0,1.617893628139123,1.0,1.617893628139123,0.0,1.2651146059307758
2022-12-15,1.5818085790815288,1.7669890723121617,1.0,1.6188446777276555,1.0,1.6188446777276555,1.0,1.6188446777276555,0.0,1.2654468632652232
2022-12-16,1.5711118121703964,1.7415812055236812,1.0,1.6052056908410535,1.0,1.6052056908410535,1.0,1.6052056908410535,0.0,1.2568894497363172
2022-12-19,1.581169453138724,1.728298585759597,1.0,1.6105952796628986,1.0,1.6105952796628986,1.0,1.6105952796628986,0.0,1.2649355625109793
2022-12-20,1.5765376663200863,1.7183724803157443,1.0,1.604904629119218,1.0,1.604904629119218,1.0,1.604904629119218,0.0,1.2612301330560691
2022-12-21,1.5718001476186452,1.7088158971704648,1.0,1.5992032975290091,1.0,1.5992032975290091,1.0,1.5992032975290091,0.0,1.2574401180949162
2022-12-22,1.583959019361859,1.720138073281224,1.0,1.6111948301457322,1.0,1.6111948301457322,1.0,1.6111948301457322,0.0,1.2671672154894873
2022-12-23,1.570099625777198,1.714571546757515,1.0,1.5989940099732616,1.0,1.5989940099732616,1.0,1.5989940099732616,0.0,1.2560797006217586
2022-12-26,1.5764521855287774,1.7182448086853905,1.0,1.6048107101601001,1.0,1.6048107101601001,1.0,1.6048107101601001,0.0,1.261161748423022
2022-12-27,1.5805030644279454,1.722802336262235,1.0,1.6089629187948034,1.0,1.6089629187948034,1.0,1.6089629187948034,0.0,1.2644024515423564
2022-12-28,1.5717264651394187,1.713791192896656,1.0,1.6001394106908664,1.0,1.6001394106908664,1.0,1.6001394106908664,0.0,1.257381172111535
2022-12-29,1.5619957316990003,1.7010660020048802,1.0,1.5898097857601765,1.0,1.5898097857601765,1.0,1.5898097857601765,0.0,1.2495965853592004
2022-12-30,1.5688527848057625,1.715628847743331,1.0,1.5982079973932763,1.0,1.5982079973932763,1.0,1.5982079973932763,0.0,1.25508222784461
2023-01-03,1.580346318060591,1.715628847743331,1.0,1.6074028239971392,1.0,1.6074028239971392,1.0,1.6074028239971392,0.0,1.264277054448473
2023-01-04,1.5803549842805675,1.7123326074739431,1.0,1.6067505089192426,1.0,1.6067505089192426,1.0,1.6067505089192426,0.0,1.264283987424454
2023-01-05,1.5845436225804839,1.7255154398553798,1.0,1.6127379860354631,1.0,1.6127379860354631,1.0,1.6127379860354631,0.0,1.2676348980643872
2023-01-06,1.5907393048397793,1.728386834052172,1.0,1.618268810682258,1.0,1.618268810682258,1.0,1.618268810682258,0.0,1.2725914438718235
2023-01-09,1.6250921560769316,1.7502577824615302,1.0,1.6501252813538514,1.0,1.6501252813538514,1.0,1.6501252813538514,0.0,1.3000737248615453
2023-01-10,1.6295406428835864,1.7651993211075476,1.0,1.6566723785283788,1.0,1.6566723785283788,1.0,1.6566723785283788,0.0,1.3036325143068692
2023-01-11,1.6096695098404752,1.766982909400803,1.0,1.6411321897525408,1.0,1.6411321897525408,1.0,1.6411321897525408,0.0,1.2877356078723803
2023-01-12,1.5929759178017797,1.7602413571760196,1.0,1.626429005676628,1.0,1.626429005676628,1.0,1.626429005676628,0.0,1.274380734241424
2023-01-13,1.5949392789396153,1.7602982918059684,1.0,1.628011081512886,1.0,1.628011081512886,1.0,1.628011081512886,0.0,1.2759514231516924
2023-01-16,1.616223928755784,1.7651588194171572,1.0,1.6460109068880588,1.0,1.6460109068880588,1.0,1.6460109068880588,0.0,1.2929791430046274
2023-01-17,1.6023329751274136,1.7685098764825837,1.0,1.6355683553984477,1.0,1.6355683553984477,1.0,1.6355683553984477,0.0,1.281866380101931
2023-01-30,1.6302569987781808,1.8081642258872093,1.0,1.6658384441999865,1.0,1.6658384441999865,1.0,1.6658384441999865,0.0,1.3042055990225447
2023-01-31,1.5913311931820022,1.8024738894995675,1.0,1.6335597324455153,1.0,1.6335597324455153,1.0,1.6335597324455153,0.0,1.2730649545456019
2023-02-01,1.6002661895503731,1.795431975920173,1.0,1.6392993468243333,1.0,1.6392993468243333,1.0,1.6392993468243333,0.0,1.2802129516402987
2023-02-02,1.5975422685269103,1.8077156303149258,1.0,1.6395769408845133,1.0,1.6395769408845133,1.0,1.6395769408845133,0.0,1.2780338148215282
2023-02-03,1.5980135197480438,1.8068622520561768,1.0,1.6397832662096705,1.0,1.6397832662096705,1.0,1.6397832662096705,0.0,1.278410815798435
2023-02-06,1.5872916536522725,1.7979529705258297,1.0,1.6294239170269842,1.0,1.6294239170269842,1.0,1.6294239170269842,0.0,1.2698333229218182
2023-02-07,1.5883869602072564,1.7945996671027138,1.0,1.629629501586348,1.0,1.629629501586348,1.0,1.629629501586348,0.0,1.2707095681658052
2023-02-08,1.5898632896015785,1.8070544421483385,1.0,1.6333015201109307,1.0,1.6333015201109307,1.0,1.6333015201109307,0.0,1.2718906316812628
2023-02-09,1.5878878643652692,1.8028557521733306,1.0,1.6308814419268818,1.0,1.6308814419268818,1.0,1.6308814419268818,0.0,1.2703102914922155
2023-02-10,1.5962991442697283,1.8082040586120194,1.0,1.6386801271381866,1.0,1.6386801271381866,1.0,1.6386801271381866,0.0,1.2770393154157826
2023-02-13,1.6020386262412782,1.8086261812547524,1.0,1.6433561372439731,1.0,1.6433561372439731,1.0,1.6433561372439731,0.0,1.2816309009930227
2023-02-14,1.6153185964616978,1.8249695171846556,1.0,1.6572487806062894,1.0,1.6572487806062894,1.0,1.6572487806062894,0.0,1.2922548771693583
2023-02-15,1.5983481944090094,1.8252447368456748,1.0,1.6437275028963425,1.0,1.6437275028963425,1.0,1.6437275028963425,0.0,1.2786785555272075
2023-02-16,1.6043037900775259,1.829770023005167,1.0,1.6493970366630542,1.0,1.6493970366630542,1.0,1.6493970366630542,0.0,1.2834430320620207
2023-02-17,1.6048065074947133,1.82736061477502,1.0,1.6493173289507748,1.0,1.6493173289507748,1.0,1.6493173289507748,0.0,1.2838452059957708
2023-02-20,1.6149272815368572,1.8348115643770533,1.0,1.6589041381048966,1.0,1.6589041381048966,1.0,1.6589041381048966,0.0,1.2919418252294859
2023-02-21,1.6061322051681022,1.8435244254565242,1.0,1.6536106492257867,1.0,1.6536106492257867,1.0,1.6536106492257867,0.0,1.2849057641344819
2023-02-22,1.610450076528152,1.8345271071206266,1.0,1.655265482646647,1.0,1.655265482646647,1.0,1.655265482646647,0.0,1.2883600612225217
2023-02-23,1.614017562773146,1.8413252068978592,1.0,1.6594790915980886,1.0,1.6594790915980886,1.0,1.6594790915980886,0.0,1.2912140502185168
2023-02-24,1.607250354396265,1.8564342489021581,1.0,1.6570871332974437,1.0,1.6570871332974437,1.0,1.6570871332974437,0.0,1.2858002835170121
2023-03-01,1.606747618713442,1.8206867207214343,1.0,1.6495354391150405,1.0,1.6495354391150405,1.0,1.6495354391150405,0.0,1.2853980949707537
2023-03-02,1.605238875770564,1.8424372131592082,1.0,1.6526785432482929,1.0,1.6526785432482929,1.0,1.6526785432482929,0.0,1.2841911006164513
2023-03-03,1.6076059165946854,1.8527550814616451,1.0,1.6566357495680775,1.0,1.6566357495680775,1.0,1.6566357495680775,0.0,1.2860847332757483
2023-03-06,1.6173286096665176,1.8578923337888273,1.0,1.6654413544909796,1.0,1.6654413544909796,1.0,1.6654413544909796,0.0,1.2938628877332141
2023-03-07,1.626655593771068,1.8669852017211277,1.0,1.67472151536108,1.0,1.67472151536108,1.0,1.67472151536108,0.0,1.3013244750168544
2023-03-08,1.6207367076533252,1.87047070610302,1.0,1.6706835073432642,1.0,1.6706835073432642,1.0,1.6706835073432642,0.0,1.2965893661226602
2023-03-09,1.6130012114457724,1.886952911882825,1.0,1.6677915515331831,1.0,1.6677915515331831,1.0,1.6677915515331831,0.0,1.290400969156618
2023-03-10,1.5981573734308223,1.8516190812934699,1.0,1.6488497150033519,1.0,1.6488497150033519,1.0,1.6488497150033519,0.0,1.278525898744658
2023-03-13,1.5966639125197426,1.836667811985626,1.0,1.6446646924129193,1.0,1.6446646924129193,1.0,1.6446646924129193,0.0,1.2773311300157941
2023-03-14,1.5736540509055719,1.8366724013438915,1.0,1.6262577209932358,1.0,1.6262577209932358,1.0,1.6262577209932358,0.0,1.2589232407244575
2023-03-15,1.5672006101023235,1.844135256113011,1.0,1.622587539304461,1.0,1.622587539304461,1.0,1.622587539304461,0.0,1.253760488081859
2023-03-16,1.5462695280880672,1.8271498148634433,1.0,1.6024455854431425,1.0,1.6024455854431425,1.0,1.6024455854431425,0.0,1.2370156224704538
2023-03-17,1.550998197113409,1.8337626353837317,1.0,1.6075510847674737,1.0,1.6075510847674737,1.0,1.6075510847674737,0.0,1.2407985576907272
2023-03-20,1.5446167896131564,1.8424464290561848,1.0,1.6041827175017622,1.0,1.6041827175017622,1.0,1.6041827175017622,0.0,1.2356934316905253
2023-03-21,1.5591560210896904,1.8481008257371592,1.0,1.6169449820191841,1.0,1.6169449820191841,1.0,1.6169449820191841,0.0,1.2473248168717523
2023-03-22,1.5803194892965196,1.8576762531227646,1.0,1.6357908420617688,1.0,1.6357908420617688,1.0,1.6357908420617688,0.0,1.2642555914372158
2023-03-23,1.5850851750021475,1.8587092921711261,1.0,1.6398099984359433,1.0,1.6398099984359433,1.0,1.6398099984359433,0.0,1.2680681400017182
2023-03-24,1.5864234247207731,1.8749198990656457,1.0,1.6441227195897476,1.0,1.6441227195897476,1.0,1.6441227195897476,0.0,1.2691387397766185
2023-03-27,1.5863626602772716,1.8759254570230117,1.0,1.6442752196264199,1.0,1.6442752196264199,1.0,1.6442752196264199,0.0,1.2690901282218174
2023-03-28,1.5853757520249099,1.8732518959058333,1.0,1.6429509808010947,1.0,1.6429509808010947,1.0,1.6429509808010947,0.0,1.268300601619928
2023-03-29,1.5932109866980113,1.866976508230602,1.0,1.6479640910045297,1.0,1.6479640910045297,1.0,1.6479640910045297,0.0,1.2745687893584092
2023-03-30,1.5885477935999208,1.879738362433774,1.0,1.6467859073666915,1.0,1.6467859073666915,1.0,1.6467859073666915,0.0,1.2708382348799367
2023-03-31,1.5967277051225206,1.881729482515856,1.0,1.6537280606011877,1.0,1.6537280606011877,1.0,1.6537280606011877,0.0,1.2773821640980165
2023-04-06,1.6050525135585498,1.8860924803928278,1.0,1.6612605069254056,1.0,1.6612605069254056,1.0,1.6612605069254056,0.0,1.28404201084684
2023-04-07,1.602453664396374,1.8852477124083058,1.0,1.6590124739987604,1.0,1.6590124739987604,1.0,1.6590124739987604,0.0,1.2819629315170993
2023-04-10,1.6089490046091277,1.8752877823817453,1.0,1.6622167601636515,1.0,1.6622167601636515,1.0,1.6622167601636515,0.0,1.2871592036873023
2023-04-11,1.6176534998425347,1.8936115977290557,1.0,1.672845119419839,1.0,1.672845119419839,1.0,1.672845119419839,0.0,1.294122799874028
2023-04-12,1.6127831756601207,1.9121833276615317,1.0,1.672663206060403,1.0,1.672663206060403,1.0,1.672663206060403,0.0,1.2902265405280966
2023-04-13,1.6215566313526026,1.912214803160301,1.0,1.6796882657141425,1.0,1.6796882657141425,1.0,1.6796882657141425,0.0,1.2972453050820822
2023-04-14,1.6291998064657511,1.90695778804788,1.0,1.684751402782177,1.0,1.684751402782177,1.0,1.684751402782177,0.0,1.303359845172601
2023-04-17,1.6261590226270635,1.9130380926861097,1.0,1.683534836638873,1.0,1.683534836638873,1.0,1.683534836638873,0.0,1.300927218101651
2023-04-18,1.6313964050737808,1.9308213731631343,1.0,1.6912813986916515,1.0,1.6912813986916515,1.0,1.6912813986916515,0.0,1.3051171240590247
2023-04-19,1.6312452143490037,1.9213775389353769,1.0,1.6892716792662785,1.0,1.6892716792662785,1.0,1.6892716792662785,0.0,1.304996171479203
2023-04-20,1.628686014200988,1.9111531362560725,1.0,1.6851794386120051,1.0,1.6851794386120051,1.0,1.6851794386120051,0.0,1.3029488113607905
2023-04-21,1.6335285078856545,1.905642897917992,1.0,1.687951385892122,1.0,1.687951385892122,1.0,1.687951385892122,0.0,1.3068228063085237
2023-04-24,1.6358217843950842,1.8866762472905696,1.0,1.6859926769741813,1.0,1.6859926769741813,1.0,1.6859926769741813,0.0,1.3086574275160674
2023-04-25,1.6309633170860633,1.899445694534373,1.0,1.6846597925757254,1.0,1.6846597925757254,1.0,1.6846597925757254,0.0,1.3047706536688508
2023-04-26,1.6401593936302221,1.8596012547942884,1.0,1.6840477658630355,1.0,1.6840477658630355,1.0,1.6840477658630355,0.0,1.3121275149041778
2023-04-27,1.6310173822354648,1.8576915022660334,1.0,1.6763522062415785,1.0,1.6763522062415785,1.0,1.6763522062415785,0.0,1.3048139057883719
2023-04-28,1.5912363756210075,1.8821770299229692,1.0,1.6494245064814,1.0,1.6494245064814,1.0,1.6494245064814,0.0,1.2729891004968061
2023-05-02,1.5894418450652867,1.8925402061452605,1.0,1.6500615172812818,1.0,1.6500615172812818,1.0,1.6500615172812818,0.0,1.2715534760522296
2023-05-03,1.5868593518155278,1.8999807564641926,1.0,1.6494836327452609,1.0,1.6494836327452609,1.0,1.6494836327452609,0.0,1.2694874814524224
2023-05-04,1.594538170531275,1.8917731151371207,1.0,1.6539851594524442,1.0,1.6539851594524442,1.0,1.6539851594524442,0.0,1.27563053642502
2023-05-05,1.596795793980329,1.899937235520633,1.0,1.6574240822883899,1.0,1.6574240822883899,1.0,1.6574240822883899,0.0,1.2774366351842632
2023-05-08,1.5977572318250892,1.9064169692191932,1.0,1.6594891793039102,1.0,1.6594891793039102,1.0,1.6594891793039102,0.0,1.2782057854600715
2023-05-09,1.6019219722751223,1.9130894117969897,1.0,1.664155460179496,1.0,1.664155460179496,1.0,1.664155460179496,0.0,1.281537577820098
2023-05-10,1.6101401909978514,1.8978228007911504,1.0,1.6676767129565113,1.0,1.6676767129565113,1.0,1.6676767129565113,0.0,1.2881121527982813
2023-05-11,1.605077684752393,1.8942507349899336,1.0,1.6629122947999013,1.0,1.6629122947999013,1.0,1.6629122947999013,0.0,1.2840621478019145
2023-05-12,1.5896676147689643,1.8730503755605543,1.0,1.6463441669272825,1.0,1.6463441669272825,1.0,1.6463441669272825,0.0,1.2717340918151716
2023-05-15,1.5944881046477355,1.879972109637371,1.0,1.6515849056456626,1.0,1.6515849056456626,1.0,1.6515849056456626,0.0,1.2755904837181884
2023-05-16,1.6080982742725014,1.8811367333087563,1.0,1.6627059660797525,1.0,1.6627059660797525,1.0,1.6627059660797525,0.0,1.2864786194180011
2023-05-17,1.6262521706678823,1.8943610736134775,1.0,1.6798739512570013,1.0,1.6798739512570013,1.0,1.6798739512570013,0.0,1.3010017365343058
2023-05-18,1.6387278074930796,1.9281625664014508,1.0,1.696614759274754,1.0,1.696614759274754,1.0,1.696614759274754,0.0,1.3109822459944638
2023-05-19,1.6505515041763554,1.9577261098007608,1.0,1.7119864253012365,1.0,1.7119864253012365,1.0,1.7119864253012365,0.0,1.3204412033410844
2023-05-22,1.6442044858244886,1.955383406299626,1.0,1.7064402699195163,1.0,1.7064402699195163,1.0,1.7064402699195163,0.0,1.315363588659591
2023-05-23,1.6455157384328172,1.9573649123651404,1.0,1.707885573219282,1.0,1.707885573219282,1.0,1.707885573219282,0.0,1.3164125907462538
2023-05-24,1.6377734903280663,1.951686637731025,1.0,1.700556119808658,1.0,1.700556119808658,1.0,1.700556119808658,0.0,1.310218792262453
2023-05-26,1.6272868598528694,1.9739411900942032,1.0,1.6966177259011364,1.0,1.6966177259011364,1.0,1.6966177259011364,0.0,1.3018294878822956
2023-05-29,1.6245604996885947,1.9953004610725944,1.0,1.6987084919653948,1.0,1.6987084919653948,1.0,1.6987084919653948,0.0,1.2996483997508759
2023-05-30,1.6264512316056214,2.000932032189307,1.0,1.7013473917223587,1.0,1.7013473917223587,1.0,1.7013473917223587,0.0,1.3011609852844972
2023-05-31,1.6233488492178687,1.9976228000526683,1.0,1.6982036393848288,1.0,1.6982036393848288,1.0,1.6982036393848288,0.0,1.298679079374295
2023-06-01,1.6189809241772928,1.992237320676046,1.0,1.6936322034770435,1.0,1.6936322034770435,1.0,1.6936322034770435,0.0,1.2951847393418343
2023-06-02,1.6277686358185393,2.0164396454080493,1.0,1.7055028377364414,1.0,1.7055028377364414,1.0,1.7055028377364414,0.0,1.3022149086548316
2023-06-05,1.6363388735041426,2.0500413707147422,1.0,1.7190793729462628,1.0,1.7190793729462628,1.0,1.7190793729462628,0.0,1.3090710988033143
2023-06-06,1.6332203601916733,2.0545258433006257,1.0,1.7174814568134638,1.0,1.7174814568134638,1.0,1.7174814568134638,0.0,1.3065762881533387
2023-06-07,1.6403662126179681,2.0678261439677823,1.0,1.7258581988879311,1.0,1.7258581988879311,1.0,1.7258581988879311,0.0,1.3122929700943746
2023-06-08,1.6386976033578142,2.079794037007423,1.0,1.726916890087736,1.0,1.726916890087736,1.0,1.726916890087736,0.0,1.3109580826862515
2023-06-09,1.6377994220962004,2.080781774863244,1.0,1.7263958926496092,1.0,1.7263958926496092,1.0,1.7263958926496092,0.0,1.3102395376769604
2023-06-12,1.6411198289992188,2.1076355061163037,1.0,1.7344229644226359,1.0,1.7344229644226359,1.0,1.7344229644226359,0.0,1.3128958631993752
2023-06-13,1.6527371476913917,2.120450382797845,1.0,1.7462797947126825,1.0,1.7462797947126825,1.0,1.7462797947126825,0.0,1.3221897181531135
2023-06-14,1.6508450641865813,2.1272943251512935,1.0,1.7461349163795237,1.0,1.7461349163795237,1.0,1.7461349163795237,0.0,1.320676051349265
2023-06-15,1.6481946537591168,2.151251858954747,1.0,1.748806094798243,1.0,1.748806094798243,1.0,1.748806094798243,0.0,1.3185557230072935
2023-06-16,1.6336387644842674,2.1659336644196885,1.0,1.7400977444713517,1.0,1.7400977444713517,1.0,1.7400977444713517,0.0,1.306911011587414
2023-06-19,1.6420483785793762,2.1486689004520185,1.0,1.7433724829539048,1.0,1.7433724829539048,1.0,1.7433724829539048,0.0,1.313638702863501
2023-06-20,1.639740114171237,2.1551201029519285,1.0,1.7428161119273755,1.0,1.7428161119273755,1.0,1.7428161119273755,0.0,1.3117920913369898
2023-06-21,1.646791858574333,2.1490242820876255,1.0,1.7472383432769918,1.0,1.7472383432769918,1.0,1.7472383432769918,0.0,1.3174334868594666
2023-06-26,1.6392285494909182,2.1471453204123336,1.0,1.7408119036752014,1.0,1.7408119036752014,1.0,1.7408119036752014,0.0,1.3113828395927347
2023-06-27,1.6326627452869054,2.137122714827536,1.0,1.7335547391950317,1.0,1.7335547391950317,1.0,1.7335547391950317,0.0,1.3061301962295244
2023-06-28,1.6329280905440842,2.1262039488071136,1.0,1.7315832621966902,1.0,1.7315832621966902,1.0,1.7315832621966902,0.0,1.3063424724352675
2023-06-29,1.637648156244869,2.1319784731590965,1.0,1.7365142196277146,1.0,1.7365142196277146,1.0,1.7365142196277146,0.0,1.3101185249958953
2023-06-30,1.6369201314430346,2.111505148749192,1.0,1.7318371349042663,1.0,1.7318371349042663,1.0,1.7318371349042663,0.0,1.3095361051544279
2023-07-03,1.633838256545658,2.124501334477384,1.0,1.7319708721320033,1.0,1.7319708721320033,1.0,1.7319708721320033,0.0,1.3070706052365264
2023-07-04,1.6336310345651033,2.1444559531235323,1.0,1.735796018276789,1.0,1.735796018276789,1.0,1.735796018276789,0.0,1.3069048276520827
2023-07-05,1.6287602782184343,2.1491352378021373,1.0,1.732835270135175,1.0,1.732835270135175,1.0,1.732835270135175,0.0,1.3030082225747475
2023-07-06,1.599357933003242,2.121657405997909,1.0,1.7038178276021754,1.0,1.7038178276021754,1.0,1.7038178276021754,0.0,1.2794863464025936
2023-07-07,1.5877832071317062,2.0971130743460913,1.0,1.6896491805745835,1.0,1.6896491805745835,1.0,1.6896491805745835,0.0,1.270226565705365
2023-07-10,1.5839099597634654,2.0995927146628794,1.0,1.687046510743348,1.0,1.687046510743348,1.0,1.687046510743348,0.0,1.2671279678107723
2023-07-11,1.6125029476459867,2.1134328170202994,1.0,1.7126889215208494,1.0,1.7126889215208494,1.0,1.7126889215208494,0.0,1.2900023581167894
2023-07-12,1.6192217563899525,2.122972626613831,1.0,1.719971930434728,1.0,1.719971930434728,1.0,1.719971930434728,0.0,1.295377405111962
2023-07-13,1.6205267643195012,2.1644248838400117,1.0,1.7293063882236033,1.0,1.7293063882236033,1.0,1.7293063882236033,0.0,1.296421411455601
2023-07-14,1.6390651043552378,2.1619369264816775,1.0,1.743639468780526,1.0,1.743639468780526,1.0,1.743639468780526,0.0,1.3112520834841903
2023-07-17,1.6460961223533919,2.1501745915795785,1.0,1.7469118161986295,1.0,1.7469118161986295,1.0,1.7469118161986295,0.0,1.3168768978827137
2023-07-18,1.6450169667808818,2.1982958735214524,1.0,1.7556727481289962,1.0,1.7556727481289962,1.0,1.7556727481289962,0.0,1.3160135734247056
2023-07-19,1.6378091721602466,2.2002709817251853,1.0,1.7503015340732344,1.0,1.7503015340732344,1.0,1.7503015340732344,0.0,1.3102473377281973
2023-07-20,1.6499498014610392,2.144966126419904,1.0,1.7489530664528121,1.0,1.7489530664528121,1.0,1.7489530664528121,0.0,1.3199598411688314
2023-07-21,1.6395880092853838,2.1142253892081606,1.0,1.7345154852699394,1.0,1.7345154852699394,1.0,1.7345154852699394,0.0,1.3116704074283072
2023-07-24,1.6277155606696176,2.163904620076302,1.0,1.7349533725509547,1.0,1.7349533725509547,1.0,1.7349533725509547,0.0,1.3021724485356942
2023-07-25,1.6412665746375643,2.1865641068063053,1.0,1.7503260810713126,1.0,1.7503260810713126,1.0,1.7503260810713126,0.0,1.3130132597100515
2023-07-26,1.6497072445390222,2.1957559468517007,1.0,1.758916985001558,1.0,1.758916985001558,1.0,1.758916985001558,0.0,1.3197657956312179
2023-07-27,1.6587978215485857,2.1922524858616943,1.0,1.7654887544112075,1.0,1.7654887544112075,1.0,1.7654887544112075,0.0,1.3270382572388686
2023-07-28,1.6535810672832978,2.1916290951239774,1.0,1.7611906728514337,1.0,1.7611906728514337,1.0,1.7611906728514337,0.0,1.3228648538266383
2023-07-31,1.656179142499146,2.240624311328027,1.0,1.7730681762649223,1.0,1.7730681762649223,1.0,1.7730681762649223,0.0,1.324943313999317
2023-08-01,1.6746894691513805,2.2063250022533754,1.0,1.7810165757717795,1.0,1.7810165757717795,1.0,1.7810165757717795,0.0,1.3397515753211044
2023-08-02,1.6453166408134305,2.2038626879301053,1.0,1.7570258502367655,1.0,1.7570258502367655,1.0,1.7570258502367655,0.0,1.3162533126507445
2023-08-04,1.6496735136215672,2.154981966791072,1.0,1.7507352042554682,1.0,1.7507352042554682,1.0,1.7507352042554682,0.0,1.3197388108972539
2023-08-07,1.6535947816280274,2.1764128992205043,1.0,1.7581584051465229,1.0,1.7581584051465229,1.0,1.7581584051465229,0.0,1.322875825302422
2023-08-08,1.6426882985206348,2.190495039635291,1.0,1.752249646743566,1.0,1.752249646743566,1.0,1.752249646743566,0.0,1.3141506388165078
2023-08-09,1.6550325575173916,2.1786068760042543,1.0,1.7597474212147644,1.0,1.7597474212147644,1.0,1.7597474212147644,0.0,1.3240260460139135
2023-08-10,1.6525029841467382,2.174193962411279,1.0,1.7568411797996466,1.0,1.7568411797996466,1.0,1.7568411797996466,0.0,1.3220023873173907
2023-08-11,1.648891730647076,2.152930528455067,1.0,1.7496994902086744,1.0,1.7496994902086744,1.0,1.7496994902086744,0.0,1.319113384517661
2023-08-14,1.633774255534963,2.132784814064458,1.0,1.7335763672408622,1.0,1.7335763672408622,1.0,1.7335763672408622,0.0,1.3070194044279706
2023-08-15,1.618026424335747,2.134728157605422,1.0,1.721366770989682,1.0,1.721366770989682,1.0,1.721366770989682,0.0,1.2944211394685976
2023-08-16,1.5966828621176266,2.1110870780974547,1.0,1.6995637053135921,1.0,1.6995637053135921,1.0,1.6995637053135921,0.0,1.2773462896941012
2023-08-17,1.5873352768419213,2.0958907418224815,1.0,1.6890463698380334,1.0,1.6890463698380334,1.0,1.6890463698380334,0.0,1.269868221473537
2023-08-18,1.5849220308156637,2.1076657854346235,1.0,1.6894707817394559,1.0,1.6894707817394559,1.0,1.6894707817394559,0.0,1.2679376246525311
2023-08-21,1.5877944932726038,2.1047678444134243,1.0,1.691189163500768,1.0,1.691189163500768,1.0,1.691189163500768,0.0,1.2702355946180832
2023-08-22,1.5865163730459584,2.122450073915936,1.0,1.693703113219954,1.0,1.693703113219954,1.0,1.693703113219954,0.0,1.2692130984367669
2023-08-23,1.5826278623732513,2.1227074975279874,1.0,1.6906437894041986,1.0,1.6906437894041986,1.0,1.6906437894041986,0.0,1.2661022898986012
2023-08-24,1.585172116408387,2.177180396707011,1.0,1.703573772468112,1.0,1.703573772468112,1.0,1.703573772468112,0.0,1.2681376931267097
2023-08-25,1.5746152511460814,2.1544851177019777,1.0,1.6905892244572607,1.0,1.6905892244572607,1.0,1.6905892244572607,0.0,1.2596922009168652
2023-08-28,1.5904068508982665,2.16517305832784,1.0,1.7053600923841814,1.0,1.7053600923841814,1.0,1.7053600923841814,0.0,1.2723254807186133
2023-08-29,1.5897732872005097,2.167373887504086,1.0,1.7052934072612251,1.0,1.7052934072612251,1.0,1.7052934072612251,0.0,1.271818629760408
2023-08-30,1.5965733853738677,2.195323988966058,1.0,1.7163235060923059,1.0,1.7163235060923059,1.0,1.7163235060923059,0.0,1.2772587082990943
2023-08-31,1.5726813114666678,2.18210930651347,1.0,1.6945669104760284,1.0,1.6945669104760284,1.0,1.6945669104760284,0.0,1.2581450491733344
2023-09-01,1.5791684450763603,2.183753362191904,1.0,1.700085428499469,1.0,1.700085428499469,1.0,1.700085428499469,0.0,1.2633347560610884
2023-09-04,1.5875597343116443,2.18347574028714,1.0,1.7067429355067434,1.0,1.7067429355067434,1.0,1.7067429355067434,0.0,1.2700477874493155
2023-09-05,1.5827913490178498,2.195249708084771,1.0,1.7052830208312342,1.0,1.7052830208312342,1.0,1.7052830208312342,0.0,1.26623307921428
2023-09-06,1.5711141446071781,2.2137890788557613,1.0,1.699649131456895,1.0,1.699649131456895,1.0,1.699649131456895,0.0,1.2568913156857426
2023-09-07,1.5719389228965728,2.1944788247218354,1.0,1.6964469032616254,1.0,1.6964469032616254,1.0,1.6964469032616254,0.0,1.2575511383172584
2023-09-08,1.5753739025231033,2.189089469815504,1.0,1.6981170159815835,1.0,1.6981170159815835,1.0,1.6981170159815835,0.0,1.2602991220184827
2023-09-11,1.5858882528836145,2.199825174481742,1.0,1.7086756372032401,1.0,1.7086756372032401,1.0,1.7086756372032401,0.0,1.2687106023068917
