date,nav_share_1,nav_board_lot_1000
2020-03-05,6254111.28456495,6276291.893702986
2020-03-06,6174637.934434846,6195092.088641084
2020-03-09,6062913.318426114,6080407.350349915
2020-03-10,6019277.316164528,6041198.330797532
2020-03-11,5984866.081999129,6013369.147978862
2020-03-12,5797332.946858836,5817248.323769769
2020-03-13,5691790.382519304,5697989.343143772
2020-03-16,5496333.200834633,5495822.872703582
2020-03-17,5315279.517901042,5323070.530335897
2020-03-18,5241315.003163442,5249760.881465112
2020-03-19,4955551.431990037,4956495.368375608
2020-03-20,5254485.649488124,5254927.571609911
2020-03-23,5099045.6668728,5090970.398261373
2020-03-24,5209239.337040963,5210574.32781338
2020-03-25,5326344.3588515315,5336572.9222933715
2020-03-26,5325196.740812623,5346425.43970685
2020-03-27,5359253.571854647,5384723.3758845925
2020-03-30,5331198.766619663,5344465.064643347
2020-03-31,5336659.718350918,5354118.460980539
2020-04-01,5271318.909349644,5286291.4998152265
2020-04-06,5333606.232886097,5345512.055004134
2020-04-07,5359377.282457072,5380953.928325197
2020-04-08,5401903.528807468,5420778.106990554
2020-04-09,5403696.114343666,5420922.546395915
2020-04-10,5487437.694786402,5502572.063091518
2020-04-13,5386706.008887699,5408838.2365409015
2020-04-14,5464998.932850825,5493351.767171411
2020-04-15,5543632.735087339,5571383.494134767
2020-04-16,5470134.539633092,5499034.068573272
2020-04-17,5493325.451895394,5524852.375377613
2020-04-20,5486427.872367509,5511373.370076584
2020-04-21,5383134.012484626,5401950.916056192
2020-04-22,5387672.62584768,5407898.019142307
2020-04-23,5384537.143212111,5399467.966125011
2020-04-24,5379544.39539375,5408813.821709321
2020-04-27,5461978.264365832,5490558.7243448
2020-04-28,5561660.497503907,5585259.215646152
2020-04-29,5616978.571123503,5649729.959339803
2020-04-30,5662650.669634948,5694138.0795853855
2020-05-04,5569085.663894704,5604252.4640591005
2020-05-05,5586097.4476996455,5627822.142012893
2020-05-06,5567085.687772919,5599765.736036488
2020-05-07,5565378.209202961,5599654.369323941
2020-05-08,5602961.699047069,5640267.984421054
2020-05-11,5661846.085630147,5700840.253879137
2020-05-12,5621200.290735027,5658548.76005848
2020-05-13,5632113.976312973,5667595.594115685
2020-05-14,5602829.477186035,5634230.987369528
2020-05-15,5593928.408587998,5624125.573042166
2020-05-18,5598054.808587997,5631125.573042166
2020-05-19,5665569.969361746,5691402.000092091
2020-05-20,5689029.682018583,5712022.014820612
2020-05-21,5695301.403448625,5723010.648108065
2020-05-22,5622385.107881781,5645448.484684573
2020-05-25,5636478.161902875,5659324.837643682
2020-05-26,5682020.097926823,5707389.175360927
2020-05-27,5688319.424520474,5712718.425233921
2020-05-28,5686425.244106665,5707739.89798106
2020-05-29,5687687.08991135,5708013.121378054
2020-06-01,5723772.332045841,5745839.090894323
2020-06-02,5775286.335469262,5797530.490503636
2020-06-03,5860327.050942103,5885066.596171779
2020-06-04,5857475.517647671,5880551.1758007
2020-06-05,5848710.463995384,5872781.237897417
2020-06-08,5891996.113186537,5914543.870140494
2020-06-09,5891987.657298972,5914655.280966586
2020-06-10,5914696.641244287,5941705.881255818
2020-06-11,5829217.498468954,5856536.785817579
2020-06-12,5771198.481826442,5804070.6456224825
2020-06-15,5730609.133644637,5761275.606358623
2020-06-16,5806746.870539468,5833482.620541232
2020-06-17,5836483.083146231,5861767.174270093
2020-06-18,5795768.742630398,5820582.889570144
2020-06-19,5765556.572372483,5792490.74722017
2020-06-22,5783764.407837302,5812247.153196574
2020-06-23,5788722.933759227,5819255.733466732
2020-06-24,5797937.668552323,5827291.469840301
2020-06-29,5781083.528445555,5813137.047161983
2020-06-30,5812061.910216486,5845530.715276392
2020-07-01,5836147.928814525,5866936.129603754
2020-07-02,5869408.570619467,5903011.8075575465
2020-07-03,5879622.578502483,5905345.5933770565
2020-07-06,5969381.186444226,5988638.80146689
2020-07-07,5944845.929733336,5963874.194720733
2020-07-08,5953220.514526431,5970809.931094302
2020-07-09,5929968.357815541,5944595.324348144
2020-07-10,5907795.234725621,5925519.9630380785
2020-07-13,5900453.981405864,5915346.506992852
2020-07-14,5908367.125182726,5918872.13733183
2020-07-15,5935339.853323658,5943575.37736544
2020-07-16,5900801.626913981,5912976.560010148
2020-07-17,5921867.900003902,5931751.921320214
2020-07-20,5920269.107327789,5932155.08726301
2020-07-21,5968993.829245582,5973133.957635597
2020-07-22,5976492.915995126,5984849.592411479
2020-07-23,5963047.742905204,5968274.231101413
2020-07-24,5914090.4737480385,5921260.885033213
2020-07-27,5901044.615193298,5892529.117746741
2020-07-28,5925424.4633510355,5918405.735792329
2020-07-29,5946272.799812632,5946676.784895572
2020-07-30,5990620.453875489,5988288.605199339
2020-07-31,5982460.154863643,5980954.663619116
2020-08-03,5936734.302460664,5933529.571337962
2020-08-04,5953514.778382589,5949838.151608119
2020-08-05,5985551.732445447,5979549.971911886
2020-08-06,6051729.611145508,6043761.143686335
2020-08-07,6045876.8840304995,6037658.686458415
2020-08-10,6035014.367235093,6025697.8065154515
2020-08-11,5999594.364733657,5992742.335772758
2020-08-12,5985843.363329382,5982952.165426461
2020-08-13,6063538.440834574,6052966.972751982
2020-08-14,6021344.110375673,6009107.630771483
2020-08-17,6027066.881028118,6014124.396912379
2020-08-18,6042036.4220308345,6030673.889298971
2020-08-19,6014621.741238367,6006318.1599849695
2020-08-20,5898247.3550676145,5899493.8039422305
2020-08-21,5954472.325657537,5952273.445182551
2020-08-24,5915052.688373017,5910493.148876285
2020-08-25,5927187.633173424,5920906.404693083
2020-08-26,5941674.911172851,5933227.968974658
2020-08-27,5918712.289307439,5910917.9473745795
2020-08-28,5920367.048358172,5915320.950085269
2020-08-31,5821281.857218212,5825516.997403557
2020-09-01,5826185.731518629,5827298.159725295
2020-09-02,5806069.398051505,5804474.3746950105
2020-09-03,5809380.877515033,5807647.228551972
2020-09-04,5752854.670977235,5752937.841461334
2020-09-07,5799200.941605201,5796884.627801119
2020-09-08,5825272.377560781,5822882.048650345
2020-09-09,5795081.662141672,5794411.773944157
2020-09-10,5813127.340329712,5811154.247441361
2020-09-11,5819800.703144391,5817061.26633075
2020-09-14,5829157.53777103,5823275.811722935
2020-09-15,5842279.995538571,5836030.759074958
2020-09-16,5858094.346821764,5849228.814433625
2020-09-17,5811560.303656887,5805840.991624562
2020-09-18,5837421.497264033,5829953.739827953
2020-09-21,5780053.875352874,5774458.898129501
2020-09-22,5725111.180346562,5720508.474569586
2020-09-23,5688884.228901648,5682085.979114688
2020-09-24,5559955.551844153,5562651.750683215
2020-09-25,5630089.360986381,5630924.393590651
2020-09-28,5712005.863767938,5712897.439501498
2020-09-29,5701523.26632662,5705175.8752199225
2020-09-30,5690099.552228749,5687570.800971867
2020-10-05,5710956.703557689,5708103.676428908
2020-10-06,5758656.093400891,5756662.408453599
2020-10-07,5738112.883028921,5729944.205284777
2020-10-08,5752788.127981783,5746392.133747411
2020-10-12,5766584.8881920315,5755135.896820001
2020-10-13,5714455.659912498,5709073.783126052
2020-10-14,5705715.0740026655,5700511.182375199
2020-10-15,5675858.099578572,5668322.725056696
2020-10-16,5650489.489206602,5643954.521887873
2020-10-19,5665234.7943697125,5658046.2134230975
2020-10-20,5655613.8840434905,5646662.83035265
2020-10-21,5634767.583997743,5629378.010254277
2020-10-22,5672011.627720864,5665830.378455525
2020-10-23,5661051.039206602,5655854.521887873
2020-10-26,5686116.640535542,5683787.397344914
2020-10-27,5669060.144057676,5671244.923847711
2020-10-28,5661948.899104813,5662296.995385077
2020-10-29,5604471.016983406,5606358.390614036
2020-10-30,5588066.813095783,5589147.07943857
2020-11-02,5663922.883847427,5672751.16077512
2020-11-03,5699126.590339479,5705025.727767385
2020-11-04,5700460.082571938,5702020.780415362
2020-11-05,5742978.171247921,5746971.077079244
2020-11-06,5760946.440508903,5762417.842862524
2020-11-09,5831610.075325992,5827721.648091697
2020-11-10,5873906.552516237,5874847.801323231
2020-11-11,6001069.65270693,5992204.756715633
2020-11-12,5922092.539028998,5914064.438809289
2020-11-13,5930989.910848663,5924489.640310993
2020-11-16,5997524.492970071,5981778.245082036
2020-11-17,6004202.508343431,5989063.699689849
2020-11-18,6037103.593198057,6020452.8120743
2020-11-19,6023384.489310436,6006191.500898834
2020-11-20,5988543.075166817,5971551.606552404
2020-11-23,6006503.355913538,5990322.515768033
2020-11-24,5954506.14176992,5939132.621421604
2020-11-25,5945145.02251664,5930303.530637233
2020-11-26,5974581.048145997,5957367.568416011
2020-11-27,5945238.646817056,5929484.692958971
2020-11-30,5887956.490116597,5876429.090541002
2020-12-01,5922862.969696099,5909041.564395822
2020-12-02,5922121.66709167,5906478.308579023
2020-12-03,5910245.793950769,5892437.9066191865
2020-12-04,5953002.692721027,5933592.3463578
2020-12-07,5933890.911928559,5910836.617043799
2020-12-08,5875015.338572485,5852069.279890449
2020-12-09,5853111.921754211,5824311.329827737
2020-12-10,5845086.552500932,5819282.239043366
2020-12-11,5876028.3218778875,5851268.624824503
2020-12-14,5871775.0704787215,5844030.949467978
2020-12-15,5835181.405059613,5814110.674761791
2020-12-16,5905737.7218076615,5878613.824925019
2020-12-17,5894676.488456512,5868379.659892592
2020-12-18,5862027.470548947,5840835.7493674625
2020-12-21,5935797.041106688,5905177.735807763
2020-12-22,5884611.210268472,5858087.186395388
2020-12-23,5866688.047453794,5840280.167505999
2020-12-24,5879861.9102684725,5849487.186395388
2020-12-25,5908989.59366537,5878606.171526189
2020-12-28,5936579.241106688,5905127.735807763
2020-12-29,5934863.266806272,5903996.573486025
2020-12-30,6044480.950418342,6010792.493810339
2020-12-31,6022440.555535706,5987399.36524719
2021-01-04,6019605.12334407,5977505.960576663
2021-01-05,6031633.782394804,5992758.963287353
2021-01-06,5984940.170693893,5945557.884661491
2021-01-07,6036046.741392087,5989759.470900761
2021-01-08,6105350.6684663575,6056546.004134436
2021-01-11,6117643.583839718,6069981.458742251
2021-01-12,6053901.631619507,6009844.143546596
2021-01-13,6097574.334139421,6047081.035182335
2021-01-14,6089273.304675892,6043508.181325373
2021-01-15,6030959.408348342,5984442.557307326
2021-01-18,6013768.03908736,5967095.791524046
2021-01-19,6034392.083924248,5982154.099988823
2021-01-20,5952908.700357926,5895842.9997628825
2021-01-21,5980842.565662477,5917128.454370697
2021-01-22,5930006.578667723,5872659.469239896
2021-01-25,5942137.20320779,5890463.8943463825
2021-01-26,5907207.199204194,5854262.96317306
2021-01-27,5899285.046599764,5848499.707356261
2021-01-28,5856954.831180657,5811279.432650073
2021-01-29,5794320.5657538455,5750041.4829449775
2021-02-01,5842431.085014828,5797238.248728258
2021-02-02,5876881.958155729,5828478.650688094
2021-02-03,5910916.661973125,5858585.161964075
2021-02-04,5903441.031226405,5848014.252748447
2021-02-05,5923439.930066889,5870723.492386546
2021-02-17,6052953.344302002,5985633.026929721
2021-02-18,6066518.759721111,5998453.301635909
2021-02-19,6055517.595630942,5992265.902386761
2021-02-22,6051453.78530472,5985282.519316313
2021-02-23,6122503.93035678,6055917.762974602
2021-02-24,6110728.862424739,6045853.872648362
2021-02-25,6155538.975363094,6093268.186534518
2021-02-26,6077109.3276744215,6012232.032259411
2021-03-02,6067277.756780173,6007702.943233845
2021-03-03,6121973.5086921165,6058864.401861848
2021-03-04,6092350.324862689,6028488.892583375
2021-03-05,6073837.502974175,6015995.484703514
2021-03-08,6071615.451955131,6014973.60861725
2021-03-09,6167442.439401373,6105944.752364872
2021-03-10,6170432.380474317,6110349.044650949
2021-03-11,6185509.4804743165,6127299.044650949
2021-03-12,6194833.42415169,6138166.592753823
2021-03-15,6207914.310177496,6151718.813502533
2021-03-16,6267340.316715295,6207528.200593171
2021-03-17,6235044.167829062,6174534.140856698
2021-03-18,6226928.440924217,6170089.722718162
2021-03-19,6187898.470148094,6124515.6615805
2021-03-22,6182223.442153958,6126785.282979547
2021-03-23,6189215.538274039,6134941.64680299
2021-03-24,6196539.240878468,6140654.902619788
2021-03-25,6230273.747370521,6174679.469612053
2021-03-26,6237449.678117242,6182450.378827682
2021-03-29,6273244.049982653,6218710.40042776
2021-03-30,6303920.947469719,6245366.784807708
2021-03-31,6314810.105121286,6253882.112161873
2021-04-01,6315740.45888523,6253036.128340572
2021-04-06,6337381.196116299,6275313.929549557
2021-04-07,6348748.279181709,6287018.876901579
2021-04-08,6314229.693226129,6252221.456052353
2021-04-09,6286580.012240016,6231492.87288139
2021-04-12,6294684.317623543,6237527.037913817
2021-04-13,6347997.083088397,6289682.132718378
2021-04-14,6397418.3228536695,6336068.3898446765
2021-04-15,6448820.6191812195,6387834.0138627235
2021-04-16,6468006.068021704,6407993.253500822
2021-04-19,6541611.863073764,6479878.497159111
2021-04-20,6576223.695071496,6510859.806933387
2021-04-21,6517255.993812783,6457431.731375831
2021-04-22,6529524.400726781,6468624.204873035
2021-04-23,6516190.3543869965,6453613.020593602
2021-04-26,6613274.922051547,6542528.792064188
2021-04-27,6497827.295033937,6441799.893431642
2021-04-28,6464107.742499734,6412841.437514328
2021-04-29,6444610.806544154,6394394.016665102
2021-05-03,6358260.07414505,6307741.351799972
2021-05-04,6305062.835585041,6257130.675133947
2021-05-05,6307232.397116527,6255789.638664669
2021-05-06,6391260.393373851,6335050.462783232
2021-05-07,6412322.407500108,6359638.265035789
2021-05-10,6474630.905110851,6418851.944412504
2021-05-11,6350515.111288532,6302312.2610156005
2021-05-12,6118479.430597171,6080958.21919767
2021-05-13,6087559.851999375,6050931.883879354
2021-05-14,6160233.744213838,6125124.780936473
2021-05-17,6026759.145099602,5990419.494078028
2021-05-18,6173411.900790527,6138701.853411503
2021-05-19,6140523.908418258,6106324.4329198925
2021-05-20,6134342.319903996,6099348.576352242
2021-05-21,6200631.412235653,6163680.944195875
2021-05-24,6172681.371116962,6135941.831811424
2021-05-25,6195063.959747197,6163307.308376933
2021-05-26,6212210.659792945,6178942.128475307
2021-05-27,6231170.76616132,6196222.788653554
2021-05-28,6238338.558517455,6205625.136298298
2021-05-31,6264751.199636147,6232264.248682748
2021-06-01,6271589.483103272,6243238.0337130325
2021-06-02,6304560.81905885,6273785.454562258
2021-06-03,6297338.029269099,6267279.217634848
2021-06-04,6277751.703639743,6247815.179856071
2021-06-07,6260569.777894412,6230011.522079435
2021-06-08,6286391.2028616555,6252380.977291127
2021-06-09,6256133.391322466,6222204.338761495
2021-06-10,6289720.601578463,6251732.92193246
2021-06-11,6271791.354972371,6237844.356534086
2021-06-15,6275062.132760704,6243939.930578109
2021-06-16,6296357.7433717,6265767.723547998
2021-06-17,6268222.133115703,6239389.140377034
2021-06-18,6221871.588784623,6193794.953744529
2021-06-21,6198985.625923046,6183324.320636277
2021-06-22,6221626.09122618,6203054.975344607
2021-06-23,6254431.219530192,6232987.068839668
2021-06-24,6254994.7771817595,6231652.396193833
2021-06-25,6301333.475952018,6276606.835932448
2021-06-28,6314743.167070709,6289695.948316898
2021-06-29,6278534.885257245,6254118.654721321
2021-06-30,6304548.072769631,6280565.293608568
2021-07-01,6271151.49186119,6245719.944296708
2021-07-02,6258736.073883399,6234621.233872095
2021-07-05,6294913.895748811,6270631.255472174
2021-07-06,6337528.466260805,6307888.421814101
2021-07-07,6332838.778018501,6302179.895563528
2021-07-08,6332505.717808251,6302986.132490938
2021-07-09,6346213.806322512,6319611.989058589
2021-07-12,6372035.702632294,6339926.465275348
2021-07-13,6428106.095149035,6393069.084275787
2021-07-14,6418667.30855109,6387120.393405475
2021-07-15,6428115.898670333,6393750.266151825
2021-07-16,6451025.064422344,6419912.232393238
2021-07-19,6470782.214468091,6440347.05249161
2021-07-20,6420998.300208499,6392117.538147324
2021-07-21,6446304.672013823,6417050.413604364
2021-07-22,6523025.082986673,6489205.000795516
2021-07-23,6522435.687232579,6486532.146938555
2021-07-26,6492981.061487249,6457978.48916192
2021-07-27,6507527.089577039,6473427.199586532
2021-07-28,6491819.831809498,6458522.25223451
2021-07-29,6523718.137018357,6490848.7638681065
2021-07-30,6484929.898458349,6449438.087202082
2021-08-02,6532946.135742868,6500468.383508349
2021-08-03,6540454.75627934,6509895.529651388
2021-08-04,6556393.077918528,6525852.548540776
2021-08-05,6591548.576688785,6558806.988279391
2021-08-06,6590809.200989203,6554888.150601128
2021-08-09,6600819.022846911,6564230.497202299
2021-08-10,6572919.057427803,6539960.222496111
2021-08-11,6605566.956198062,6569514.662234725
2021-08-12,6570488.095451341,6537943.753019096
2021-08-13,6560763.089075263,6527278.700259441
2021-08-16,6537499.137746324,6505145.824802401
2021-08-17,6587737.526306332,6551106.501468425
2021-08-18,6588310.210932971,6552071.04686061
2021-08-19,6518774.377490326,6483167.241631437
2021-08-20,6543573.153119684,6503081.279410215
2021-08-23,6507300.087013519,6473865.296990104
2021-08-24,6587517.634734162,6545034.556469476
2021-08-25,6610729.177080327,6561886.538889586
2021-08-26,6624502.610179486,6577256.715214377
2021-08-27,6763759.062456108,6705889.667875861
2021-08-30,6847584.031406058,6789185.476084653
2021-08-31,6913053.201094258,6851720.768543362
2021-09-01,6831266.7361115245,6775581.410579895
2021-09-02,6818723.6163590485,6761428.568785145
2021-09-03,6909552.4898121,6845749.661315969
2021-09-06,6907450.952541233,6841574.290572055
2021-09-07,6891469.663944225,6826530.963997142
2021-09-08,6890629.14592374,6826277.491383364
2021-09-09,6855728.335139652,6790405.437917999
2021-09-10,6900660.359150317,6832145.447214363
2021-09-13,6916311.672462438,6849495.792678665
2021-09-14,6948385.7148170415,6879560.629242878
2021-09-15,6928096.073480154,6861047.292810758
2021-09-16,6984042.092012231,6914075.018087702
2021-09-17,6961039.872241439,6887546.7055814555
2021-09-22,6870077.467589978,6803236.549778463
2021-09-23,6955025.766272097,6883001.419402788
2021-09-24,6984755.864329948,6911590.027161128
2021-09-27,6982018.494968293,6907013.699761187
2021-09-28,6958813.210167667,6886393.191553336
2021-09-29,6912412.670858474,6849473.636996178
2021-09-30,6923416.047221508,6855533.414274756
2021-10-01,6881982.109411723,6815831.420787262
2021-10-04,6873482.033652696,6810663.41565923
2021-10-05,6844896.664949125,6782974.807900891
2021-10-06,6877269.642281117,6814468.619849432
2021-10-07,6909763.931318507,6850830.837200761
2021-10-08,6869324.619710489,6811521.35007867
2021-10-12,6865464.698506015,6810558.166427061
2021-10-13,6865728.960067262,6810165.476166175
2021-10-14,6837870.211644047,6783569.26120677
2021-10-15,6883098.603236521,6831468.535231186
2021-10-18,6919386.91653864,6867506.090753967
2021-10-19,6902631.4299736535,6855336.52817726
2021-10-20,6927295.659410878,6877439.67469742
2021-10-21,6925804.736894489,6873500.844875699
2021-10-22,6923285.827073765,6874513.36506312
2021-10-25,6933769.543113768,6882282.124566169
2021-10-26,6982461.683482415,6925694.102588124
2021-10-27,6943025.031317578,6890722.433775116
2021-10-28,6954746.195730249,6899067.719953782
2021-10-29,6944214.456713999,6890631.615275263
2021-11-01,6941926.482180084,6890166.170524658
2021-11-02,6962813.249599589,6909481.105682937
2021-11-03,6956622.529944993,6903021.328404359
2021-11-04,6936306.331461637,6886978.101247143
2021-11-05,6962588.285330976,6909691.486976298
2021-11-08,6972310.295304744,6921063.100554905
2021-11-09,6990218.007582085,6936907.786336472
2021-11-10,7039339.570338597,6983920.34097019
2021-11-11,7005781.203967456,6958057.049663491
2021-11-12,7069403.823314151,7020623.978309265
2021-11-15,7110802.041026598,7060672.363346185
2021-11-16,7137839.000068196,7089024.866426004
2021-11-17,7175408.489786526,7129610.404214592
2021-11-18,7225522.160782428,7176905.27522339
2021-11-19,7160087.391435734,7105038.346577615
2021-11-22,7122564.02203474,7071101.288248401
2021-11-23,7084888.084960638,7039876.575811542
2021-11-24,7106371.202087202,7061608.061091185
2021-11-25,7124780.319213767,7080089.546370828
2021-11-26,7020008.786316904,6981971.068295928
2021-11-29,6994998.275425123,6953613.4073364055
2021-11-30,6949626.687915927,6904943.560440943
2021-12-01,7048425.879215158,7006528.880975512
2021-12-02,7048181.747351702,7009402.647998027
2021-12-03,7053615.7705826955,7014292.361127122
2021-12-06,7098214.953787459,7056303.687834826
2021-12-07,7146256.329955623,7101187.676194289
2021-12-08,7175167.2273497805,7126986.21295127
2021-12-09,7203288.244105594,7154961.077108192
2021-12-10,7218566.843173424,7167241.9666094035
2021-12-13,7220563.583785538,7168587.252788071
2021-12-14,7190421.568894064,7140800.609628726
2021-12-15,7147129.52929193,7101647.60519293
2021-12-16,7171557.061910811,7122842.03214336
2021-12-17,7233022.177388166,7183745.57505998
2021-12-20,7188391.742549155,7139565.704743419
2021-12-21,7204143.003864231,7158722.412052246
2021-12-22,7187987.284209634,7144312.634773667
2021-12-23,7205874.748052742,7161647.634081431
2021-12-24,7206961.041948313,7163139.406231977
2021-12-27,7215744.916482228,7172054.850982583
2021-12-28,7264596.7471489385,7217865.668097963
2021-12-29,7290762.514706029,7246987.820157396
2021-12-30,7275473.910836689,7232974.434428241
2022-01-03,7232645.602805071,7186414.213091293
2022-01-04,7264315.581208324,7209893.043571054
2022-01-05,7284655.235818416,7233010.98384241
2022-01-06,7320901.141360814,7272067.310532488
2022-01-07,7390515.941487434,7344364.080606325
2022-01-10,7484696.157472864,7435811.352036136
2022-01-11,7570661.162721896,7519219.193604221
2022-01-12,7611334.449795999,7557697.26783158
2022-01-13,7709591.3691426935,7651564.196477355
2022-01-14,7669499.405183389,7609246.663816799
2022-01-17,7647640.403842082,7581311.570086579
2022-01-18,7671879.533470448,7608992.960943767
2022-01-19,7617545.143868313,7561939.956507971
2022-01-20,7594690.287841693,7540654.899902601
2022-01-21,7497378.194971062,7453264.808249092
2022-01-24,7483591.621447126,7435841.645241359
2022-01-25,7438756.9782685945,7398608.704955045
2022-01-26,7474965.91759495,7435417.9726413
2022-02-07,7618165.8053950295,7579178.645298352
2022-02-08,7798028.808863698,7750216.612396455
2022-02-09,7850906.257916567,7808038.1031435
2022-02-10,7877371.50239802,7834596.775051322
2022-02-11,7881483.577864104,7837181.330300717
2022-02-14,7779115.797318529,7744840.227698907
2022-02-15,7749472.31228164,7715427.852918052
2022-02-16,7786136.868899849,7753170.069126967
2022-02-17,7820405.269601927,7789819.502237036
2022-02-18,7771882.413126179,7743210.291848389
2022-02-21,7771692.064500702,7746233.964448448
2022-02-22,7704642.450702534,7681657.702582463
2022-02-23,7734371.101157093,7710687.63843298
2022-02-24,7617049.510521554,7592542.38889977
2022-02-25,7575168.484999095,7553302.231712304
2022-03-01,7709965.887204265,7683278.276324271
2022-03-02,7770761.398095244,7739359.601647502
2022-03-03,7745088.768466879,7713878.210790314
2022-03-04,7729190.4777385695,7693750.3912588535
2022-03-07,7563966.869097643,7524373.3068100875
2022-03-08,7519319.7740929965,7472033.476928562
2022-03-09,7515137.873234848,7469112.465095251
2022-03-10,7674025.001562387,7626209.217086837
2022-03-11,7644682.146188549,7595983.059622807
2022-03-14,7687071.724755472,7638929.39236475
2022-03-15,7709940.66769624,7660096.739618557
2022-03-16,7834456.214327042,7782554.32008195
2022-03-17,7888426.854781385,7838470.257445725
2022-03-18,7933748.497706922,7884274.759211383
2022-03-21,7931589.879648187,7882624.163432951
2022-03-22,7962841.55627964,7915714.80180301
2022-03-23,8088400.419060431,8037973.341357339
2022-03-24,8094479.603025409,8046102.060544837
2022-03-25,8067054.039411823,8021391.45502249
2022-03-28,8061497.471709309,8016500.717124062
2022-03-29,8005208.610061564,7962464.798983721
2022-03-30,8114257.819964827,8068587.235145111
2022-03-31,8240059.985735601,8185412.948658668
2022-04-01,8259877.260768993,8202644.435318418
2022-04-06,8482361.45471765,8416238.317686908
2022-04-07,8347296.354709183,8279797.753086532
2022-04-08,8476080.72100197,8409474.39347693
2022-04-11,8492819.120477345,8425239.93264999
2022-04-12,8440631.676906664,8371906.365406008
2022-04-13,8499009.11007055,8429576.575007748
2022-04-14,8300908.134306386,8234657.406323629
2022-04-15,8253751.865265244,8187520.830933051
2022-04-18,8084835.610049721,8020312.166807285
2022-04-19,8076615.573675989,8012351.267587691
2022-04-20,8174267.136501847,8110103.196278322
2022-04-21,8048471.546937086,7982233.723132306
2022-04-22,8121950.081561217,8055157.114359551
2022-04-25,8016389.918654028,7949995.36274501
2022-04-26,8181789.72881301,8122806.377899717
2022-04-27,8087978.162711385,8031665.163999611
2022-04-28,8080517.819108755,8029606.841727701
2022-04-29,8136888.461370128,8095005.593111871
2022-05-03,8001999.185919427,7966484.38252597
2022-05-04,7935838.288154518,7908117.109136017
2022-05-05,7875829.728112943,7847744.0571822915
2022-05-06,7828099.108283246,7787091.991458622
2022-05-09,7644306.37178656,7604595.67004741
2022-05-10,7680649.9340582695,7658473.922483234
2022-05-11,7694252.424377442,7671238.902920138
2022-05-12,7534111.278122121,7507029.190696122
2022-05-13,7552298.044013258,7534477.2625429025
2022-05-16,7550817.695197587,7533202.767641717
2022-05-17,7552559.596051948,7537052.721647798
2022-05-18,7777890.058931927,7761699.598326776
2022-05-19,7656800.555601101,7634592.320119371
2022-05-20,7725268.04724662,7710629.851395453
2022-05-23,7734160.330744325,7712424.724967921
2022-05-24,7750776.931153461,7714591.893453601
2022-05-25,7835719.898032675,7809898.913273492
2022-05-26,7863526.577714385,7821349.064993555
2022-05-27,7929781.580851727,7885444.220104311
2022-05-30,8029630.065595664,7978973.43443356
2022-05-31,8006985.79971147,7950145.47682325
2022-06-01,7892761.851436189,7867451.20111349
2022-06-02,7889486.224921739,7855365.0020125145
2022-06-06,7915553.790999937,7878844.8434405755
2022-06-07,7854843.909560578,7817943.992448687
2022-06-08,7910418.762452338,7866944.937863032
2022-06-09,7888091.999195112,7848176.838312544
2022-06-10,7817598.483424815,7781889.845517286
2022-06-13,7713709.904937584,7687092.668509929
2022-06-14,7774640.093381829,7742029.694066007
2022-06-15,7769629.063675654,7739675.131964737
2022-06-16,7724332.4323221715,7701483.963828971
2022-06-17,7664921.938325367,7645519.057079797
2022-06-20,7577534.098469715,7550346.411900737
2022-06-21,7784951.80989094,7752448.804564795
2022-06-22,7726123.310813908,7699505.412710416
2022-06-23,7769384.985270013,7737547.686216938
2022-06-24,7863721.705255937,7832600.275482865
2022-06-27,7851914.450747369,7821001.229133558
2022-06-28,7874809.810721138,7849222.842712167
2022-06-29,7845641.362077405,7817017.335196552
2022-06-30,7688616.083877234,7665738.455316164
2022-07-01,7686146.578546979,7664455.987497327
2022-07-04,7738592.156657292,7721401.36809845
2022-07-05,7786397.9907408785,7759063.044442067
2022-07-06,7689264.7043987755,7653456.562623609
2022-07-07,7675023.720184033,7646952.954173032
2022-07-08,7631244.726581404,7605844.631901122
2022-07-11,7553682.562114027,7513583.370727374
2022-07-12,7430155.637786779,7394637.6400109455
2022-07-13,7596958.630758644,7555050.866263081
2022-07-14,7575559.092674563,7521433.87208335
2022-07-15,7464732.453981173,7418050.0147918
2022-07-18,7515983.692050295,7446501.344701366
2022-07-19,7463023.121092778,7400215.835801277
2022-07-20,7424343.817223438,7366406.787470371
2022-07-21,7503851.5319762835,7447378.406412889
2022-07-22,7505087.436070039,7455864.586067349
2022-07-25,7568127.677774174,7506512.332910399
2022-07-26,7568058.057333778,7507158.514452121
2022-07-27,7697660.942157828,7641281.259536892
2022-07-28,7746778.573829579,7687647.056566865
2022-07-29,7754408.417066298,7690550.212216267
2022-08-01,7790930.856668432,7720552.660677312
2022-08-02,7772975.553809073,7698581.653677154
2022-08-03,7735415.853223191,7672514.753919879
2022-08-04,7715667.61920615,7661251.151101549
2022-08-05,7808784.916905573,7742738.789590806
2022-08-08,7857406.684970292,7810227.667326682
2022-08-09,7939315.275660056,7890315.3385315435
2022-08-10,8029873.335095857,7976533.155079417
2022-08-11,8198158.174734289,8138683.933425688
2022-08-12,8234419.346152083,8169906.0854190495
2022-08-15,8225923.130996528,8163453.045443306
2022-08-16,8203708.433751577,8118444.646536847
2022-08-17,8205866.130502146,8124576.765297006
2022-08-18,8170457.543563514,8090150.219976163
