asof,window,n_days,cagr_giveback_pp,mdd_improve_pp,gate,sleeve,book,alpha,scope,base_cagr,chal_cagr,base_mdd,chal_mdd
2024-08-30,trailing_1y,244,7.327296429214147,0.6751083298663252,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.2943935667976063,0.22112060250546484,-0.06880354903338959,-0.062052465734726336
2024-09-30,ytd,180,8.090122430138047,0.6751083298663252,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.2976715866368689,0.2167703623354884,-0.06880354903338959,-0.062052465734726336
2024-09-30,trailing_1y,243,8.024536535426208,0.6751083298663363,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.29718606541805404,0.21694070006379196,-0.06880354903338959,-0.062052465734726225
2024-10-30,ytd,199,6.95668966707752,0.6751083298663252,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.24890907939548357,0.17934218272470837,-0.06880354903338959,-0.062052465734726336
2024-10-30,trailing_1y,243,7.6298023109989455,0.6751083298663363,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.30101190265011835,0.2247138795401289,-0.06880354903338959,-0.062052465734726225
2024-11-29,ytd,220,7.215606146707176,0.6751083298663252,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.2435855133749376,0.17142945190786585,-0.06880354903338959,-0.062052465734726336
2024-11-29,trailing_1y,242,7.190470532825,0.6751083298663585,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.22286414179108194,0.15095943646283194,-0.0688035490333897,-0.062052465734726114
2024-12-31,ytd,242,7.245505284451115,0.6751083298663252,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.2231110370135314,0.15065598416902026,-0.06880354903338959,-0.062052465734726336
2024-12-31,trailing_1y,242,7.245505284451115,0.6751083298663252,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.2231110370135314,0.15065598416902026,-0.06880354903338959,-0.062052465734726336
2025-01-22,ytd,15,,,INSUFFICIENT,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,,,,
2025-01-22,trailing_1y,242,10.941371023927914,0.6751083298663363,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.3365735868914099,0.22715987665213078,-0.06880354903338948,-0.062052465734726114
2025-02-27,ytd,33,12.562854449979621,0.05624147003808755,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.4221370489136662,0.29650850441387,-0.013073193963299756,-0.01251077926291888
2025-02-27,trailing_1y,241,9.757636817401938,0.6751083298663363,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.28861909442149636,0.19104272624747698,-0.06880354903338959,-0.062052465734726225
2025-03-31,ytd,54,7.761662048123896,0.5232891998343203,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.20516020332425589,0.12754358284301692,-0.024442814971240234,-0.01920992297289703
2025-03-31,trailing_1y,240,8.611507598028133,0.6751083298663363,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.20667116253980322,0.12055608655952188,-0.0688035490333897,-0.062052465734726336
2025-04-30,ytd,74,10.21087971767175,-0.13751536113982832,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.05049468249581146,-0.05161411468090604,-0.09194743345117129,-0.09332258706256957
2025-04-30,trailing_1y,241,8.848838474354292,-0.1375153611398061,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.1640469806047602,0.07555859586121727,-0.0919474334511714,-0.09332258706256946
2025-05-29,ytd,94,1.9064276900391475,-0.13751536113982832,PASS,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.0013301476086939878,-0.017734129291697487,-0.09194743345117129,-0.09332258706256957
2025-05-29,trailing_1y,241,3.6213853948567465,-0.1375153611398061,ALERT,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.09809160290907504,0.06187774896050757,-0.09194743345117118,-0.09332258706256924
2025-06-30,ytd,110,1.3335419218131417,-0.13751536113982832,PASS,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,-0.009782633818830377,-0.023118053036961794,-0.09194743345117129,-0.09332258706256957
2025-06-30,trailing_1y,235,2.110561880068995,-0.1375153611398061,PASS,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.026710282750858072,0.005604663950168121,-0.0919474334511714,-0.09332258706256946
2025-07-31,ytd,133,3.605488890882369,-0.13751536113982832,ALERT,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.08955117573383586,0.053496286825012174,-0.09194743345117129,-0.09332258706256957
2025-07-31,trailing_1y,238,3.619130888581501,-0.1375153611398061,ALERT,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.043541961478360536,0.007350652592545526,-0.0919474334511714,-0.09332258706256946
2025-08-29,ytd,154,5.297211492388687,-0.13751536113982832,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.11052515769374471,0.05755304276985784,-0.09194743345117129,-0.09332258706256957
2025-08-29,trailing_1y,238,5.5045765411149805,-0.1375153611398061,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.10019024291807233,0.04514447750692252,-0.09194743345117129,-0.09332258706256935
2025-09-30,ytd,175,5.840726618711911,-0.13751536113982832,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.19640838279984707,0.13800111661272796,-0.09194743345117129,-0.09332258706256957
2025-09-30,trailing_1y,238,6.117505467448003,-0.1375153611398061,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.15359589701223975,0.09242084233775971,-0.09194743345117129,-0.09332258706256935
2025-10-31,ytd,195,6.562396622246869,-0.13751536113982832,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.17177481418625873,0.10615084796379004,-0.09194743345117129,-0.09332258706256957
2025-10-31,trailing_1y,238,7.637867700872092,-0.137515361139795,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.17822283991087895,0.10184416290215803,-0.0919474334511714,-0.09332258706256935
2025-11-28,ytd,215,7.034108954125506,-0.13751536113982832,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.15374969701461216,0.0834086074733571,-0.09194743345117129,-0.09332258706256957
2025-11-28,trailing_1y,239,7.54395720426575,-0.137515361139795,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.14097649237311294,0.06553692033045544,-0.0919474334511714,-0.09332258706256935
2025-12-31,ytd,237,7.645728289900777,-0.13751536113982832,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.19188698434231743,0.11542970144330966,-0.09194743345117129,-0.09332258706256957
2025-12-31,trailing_1y,238,8.109421264874484,-0.13751536113981722,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.19486310725422662,0.11376889460548179,-0.09194743345117129,-0.09332258706256946
2026-01-30,ytd,21,50.964067947290225,0.037658887988467615,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.720391135619443,0.21075045614654075,-0.017322361615846993,-0.016945772735962317
2026-01-30,trailing_1y,243,9.648315314735667,-0.1375153611398061,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.19994051367379728,0.10345736052644061,-0.0919474334511714,-0.09332258706256946
2026-02-26,ytd,33,142.64266135588755,0.2850643874491188,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,2.6212067266428924,1.194780113084017,-0.02692181355622081,-0.02407116968172962
2026-02-26,trailing_1y,239,16.45188290945829,-0.13751536113982832,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.37021622550048927,0.20569739640590634,-0.09194743345117129,-0.09332258706256957
2026-03-31,ytd,55,17.061274690366357,3.224013285282845,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.23129248848558626,0.060679741581922686,-0.11710727087400874,-0.08486713802118029
2026-03-31,trailing_1y,239,10.380023747120926,3.2240132852828562,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.2161444818874878,0.11234424441627855,-0.11710727087400874,-0.08486713802118018
2026-04-30,ytd,75,4.2643447547117574,3.4018441422047574,ALERT,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.133650093254589,0.09100664570747141,-0.11888557944322786,-0.08486713802118029
2026-04-30,trailing_1y,239,6.129458509189978,3.4018441422047463,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.2385333605931308,0.17723877550123102,-0.11888557944322775,-0.08486713802118029
2026-05-29,ytd,94,-0.08126965149624077,5.941594773596382,PASS,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.06868956859825381,0.06950226511321622,-0.14457279639165488,-0.08515684865569106
2026-05-29,trailing_1y,238,7.540259786687753,5.941594773596382,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.24157807479098503,0.1661754769241075,-0.14457279639165488,-0.08515684865569106
2026-06-30,ytd,115,8.045745258444281,5.941594773596382,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.5327262870144991,0.4522688344300563,-0.14457279639165488,-0.08515684865569106
2026-06-30,trailing_1y,243,12.518049085740547,5.941594773596359,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.4806667824180022,0.35548629156059675,-0.14457279639165477,-0.08515684865569118
2026-07-31,ytd,137,10.533744359515973,5.941594773596382,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.7358936386107822,0.6305561950156224,-0.14457279639165488,-0.08515684865569106
2026-07-31,trailing_1y,242,12.980459175903958,5.941594773596382,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.5713352537618486,0.441530662002809,-0.14457279639165488,-0.08515684865569106
2026-08-31,ytd,158,9.361909390070867,5.941594773596382,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.5802658393880105,0.4866467454873018,-0.14457279639165488,-0.08515684865569106
2026-08-31,trailing_1y,241,10.853072934366992,5.94159477359637,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.5015856082417813,0.3930548788981114,-0.14457279639165477,-0.08515684865569106
2026-09-04,ytd,162,11.5541113601636,5.941594773596382,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.6826979970195655,0.5671568834179295,-0.14457279639165488,-0.08515684865569106
2026-09-04,trailing_1y,242,11.68514135660148,5.941594773596359,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25,0.25,ALL,0.5436980484500511,0.4268466348840363,-0.14457279639165477,-0.08515684865569118
2023-01-31,ytd,13,,,INSUFFICIENT,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,,,,
2023-01-31,trailing_1y,241,1.969641303264924,-1.4865418444504286,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.016194481968484054,-0.003501931064165187,-0.1688991582899203,-0.1837645767344246
2023-02-24,ytd,31,-6.663905155952388,0.17136910760718882,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.17186324964549082,0.2385023012050147,-0.026097546419355355,-0.024383855343283467
2023-02-24,trailing_1y,246,1.5783461636402984,-1.4865418444504397,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.02738190037679522,0.011598438740392236,-0.1688991582899203,-0.1837645767344247
2023-03-31,ytd,54,-4.121054627766463,0.447168185682445,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.05933063655558368,0.10054118283324831,-0.051799841284842496,-0.047328159428018046
2023-03-31,trailing_1y,245,1.382358319759358,-1.4865418444504397,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,-0.059839104481971606,-0.07366268767956519,-0.1688991582899202,-0.1837645767344246
2023-04-28,ytd,71,-4.715087883469038,0.447168185682445,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.03537135166798144,0.08252223050267182,-0.051799841284842496,-0.047328159428018046
2023-04-28,trailing_1y,244,0.9617883249778081,-0.3996706533477057,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,-0.04311603594699065,-0.05273391919676873,-0.14176356153871061,-0.14576026807218767
2023-05-31,ytd,92,-4.9523719320387904,0.447168185682445,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.08747366582629645,0.13699738514668436,-0.051799841284842496,-0.047328159428018046
2023-05-31,trailing_1y,243,0.06785530793536054,-0.1787242953400603,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,-0.011978664152397234,-0.012657217231750839,-0.14176356153871084,-0.14355080449211144
2023-06-30,ytd,112,-5.80325337784271,0.447168185682445,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.09441485256595739,0.15244738634438448,-0.051799841284842496,-0.047328159428018046
2023-06-30,trailing_1y,242,-1.039192777631004,-0.1787242953400603,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.04152209624269876,0.0519140240190088,-0.14176356153871073,-0.14355080449211133
2023-07-31,ytd,133,-6.207002327034727,0.447168185682445,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.10543479574584746,0.16750481901619474,-0.051799841284842496,-0.047328159428018046
2023-07-31,trailing_1y,241,-1.9940262988692226,-0.1787242953400603,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.04087932483317558,0.060819587821867804,-0.14176356153871073,-0.14355080449211133
2023-08-31,ytd,155,-4.435914925267026,-0.17435252458879447,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.0009301185662400346,0.045289267818910295,-0.061003998901157486,-0.06274752414704543
2023-08-31,trailing_1y,241,-1.606829294788148,-0.3842099429719359,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,-0.054246048297924676,-0.0381777553500432,-0.12680612890251763,-0.130648228332237
2023-09-28,ytd,175,-4.760574504378656,-0.226554492858011,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.010636033464781924,0.05824177850856849,-0.062147167684443394,-0.0644127126130235
2023-09-28,trailing_1y,242,-2.8999437265136763,0.152362767519576,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,-0.0024302067446646536,0.02656923052047211,-0.08747942543263587,-0.08595579775744011
2023-10-31,ytd,195,-3.928571404500769,0.1044489243700486,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,-0.0061160514013550715,0.03316966264365262,-0.06974950311896355,-0.06870501387526307
2023-10-31,trailing_1y,240,-2.6808949088245493,0.1044489243700264,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.04588536060975357,0.07269430969799906,-0.06974950311896344,-0.06870501387526318
2023-11-30,ytd,217,-3.5800821433039642,0.1044489243700486,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.08538599623233711,0.12118681766537676,-0.06974950311896355,-0.06870501387526307
2023-11-30,trailing_1y,240,-2.6728310822487167,0.1044489243700375,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.06707097595621003,0.0937992867786972,-0.06974950311896344,-0.06870501387526307
2023-12-29,ytd,238,-3.099895371578665,0.1044489243700486,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.08071860288603139,0.11171755660181804,-0.06974950311896355,-0.06870501387526307
2023-12-29,trailing_1y,240,-3.0427510352200704,0.1044489243700375,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.09343763229796287,0.12386514265016357,-0.06974950311896344,-0.06870501387526307
2024-01-31,ytd,22,0.8457764884458041,0.08740797252237975,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,-0.2782509935416231,-0.2867087584260811,-0.05030612474616436,-0.04943204502094056
2024-01-31,trailing_1y,248,-2.4169535355452076,0.1044489243700486,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.03914434167303793,0.06331387702849,-0.06974950311896355,-0.06870501387526307
2024-02-29,ytd,35,0.07834857084910718,0.08740797252237975,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,-0.008251034969133153,-0.009034520677624225,-0.05030612474616436,-0.04943204502094056
2024-02-29,trailing_1y,242,-2.1599008943669507,0.1044489243700264,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.057135562665178385,0.07873457160884789,-0.06974950311896333,-0.06870501387526307
2024-03-29,ytd,56,0.43342336516538627,0.08740797252237975,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.287470799388283,0.28313656573662915,-0.05030612474616436,-0.04943204502094056
2024-03-29,trailing_1y,242,-2.203344417557429,0.1044489243700486,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.13512431145045434,0.15715775562602863,-0.06974950311896355,-0.06870501387526307
2024-04-30,ytd,76,2.0820780459918087,0.08740797252237975,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.24286239992604197,0.22204161946612389,-0.05030612474616436,-0.04943204502094056
2024-04-30,trailing_1y,243,-1.080788294640156,0.1044489243700375,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.14399285895879532,0.15480074190519688,-0.06974950311896333,-0.06870501387526295
2024-05-31,ytd,98,4.668121249237767,0.08740797252237975,ALERT,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.299473173551571,0.2527919610591933,-0.05030612474616436,-0.04943204502094056
2024-05-31,trailing_1y,244,0.4147431122357492,0.1044489243700486,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.16376883200828862,0.15962140088593113,-0.06974950311896344,-0.06870501387526295
2024-06-28,ytd,117,4.815530805665502,0.25776300683297837,ALERT,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.409253943336394,0.36109863527973896,-0.052009675089270346,-0.04943204502094056
2024-06-28,trailing_1y,245,1.6439141906806398,0.1044489243700264,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.21747226979319234,0.20103312788638594,-0.06974950311896344,-0.06870501387526318
2024-07-31,ytd,138,3.7538994483145682,0.25776300683297837,ALERT,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.4400109104650627,0.402471915981917,-0.052009675089270346,-0.04943204502094056
2024-07-31,trailing_1y,243,1.9873587072503307,0.1044489243700375,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.24151416009219195,0.22164057301968865,-0.06974950311896344,-0.06870501387526307
2024-08-30,ytd,160,3.056676718794571,0.18082728394099856,ALERT,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.31706637543172755,0.28649960824378184,-0.06821197813598334,-0.06640370529657336
2024-08-30,trailing_1y,244,1.9182474057412247,0.18082728394102077,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.290895680075149,0.27171320601773674,-0.06821197813598345,-0.06640370529657325
2024-09-30,ytd,180,2.6134524316612895,0.18082728394099856,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.2924504197271254,0.2663158954105125,-0.06821197813598334,-0.06640370529657336
2024-09-30,trailing_1y,243,2.5112422338650298,0.18082728394102077,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.2925201762093732,0.2674077538707229,-0.06821197813598356,-0.06640370529657336
2024-10-30,ytd,199,2.109751416269101,0.18082728394099856,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.24469853427622912,0.2236010201135381,-0.06821197813598334,-0.06640370529657336
2024-10-30,trailing_1y,243,2.1956690071573526,0.18082728394100966,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.29699038609329387,0.27503369602172034,-0.06821197813598334,-0.06640370529657325
2024-11-29,ytd,220,2.10162045142519,0.18082728394099856,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.2394496362046603,0.2184334316904084,-0.06821197813598334,-0.06640370529657336
2024-11-29,trailing_1y,242,1.9971217813693265,0.18082728394099856,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.21894353332923266,0.1989723155155394,-0.06821197813598345,-0.06640370529657347
2024-12-31,ytd,242,2.2893036356606444,0.18082728394099856,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.2187179308202778,0.19582489446367135,-0.06821197813598334,-0.06640370529657336
2024-12-31,trailing_1y,242,2.2893036356606444,0.18082728394099856,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.2187179308202778,0.19582489446367135,-0.06821197813598334,-0.06640370529657336
2025-01-22,ytd,15,,,INSUFFICIENT,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,,,,
2025-01-22,trailing_1y,242,3.700917677307669,0.18082728394100966,ALERT,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.32984095875340547,0.2928317819803288,-0.06821197813598345,-0.06640370529657336
2025-02-27,ytd,33,2.7571551751556678,0.13148723938375406,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.4164063714230668,0.3888348196715101,-0.012675476305511357,-0.011360603911673817
2025-02-27,trailing_1y,241,3.070394359083406,0.18082728394102077,ALERT,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.2826762793081594,0.25197233571732536,-0.06821197813598345,-0.06640370529657325
2025-03-31,ytd,54,1.0434105983138986,0.16591152795906172,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.20319902507201237,0.1927649190888734,-0.024211262684622592,-0.022552147405031975
2025-03-31,trailing_1y,240,2.7322500450891463,0.18082728394099856,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.2013901189367393,0.17406761848584784,-0.06821197813598334,-0.06640370529657336
2025-04-30,ytd,74,2.5723887350399766,-0.07583342663572967,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.047956710020703675,0.02223282267030391,-0.09202779525976656,-0.09278612952612386
2025-04-30,trailing_1y,241,2.748721590840386,-0.07583342663572967,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.15912291869939454,0.13163570279099068,-0.09202779525976645,-0.09278612952612375
2025-05-29,ytd,94,-0.4412322238241284,-0.07583342663572967,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.005800936430422121,0.010213258668663405,-0.09202779525976656,-0.09278612952612386
2025-05-29,trailing_1y,241,0.5484679481183363,-0.07583342663570747,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.09785957812351431,0.09237489864233095,-0.09202779525976668,-0.09278612952612375
2025-06-30,ytd,110,0.2577486742985746,-0.07583342663572967,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,-0.008375491601808949,-0.010952978344794695,-0.09202779525976656,-0.09278612952612386
2025-06-30,trailing_1y,235,0.6469085960285614,-0.07583342663571857,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.025698707206510907,0.019229621246225292,-0.09202779525976656,-0.09278612952612375
2025-07-31,ytd,133,0.8734616119910221,-0.07583342663572967,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.09013267156000881,0.0813980554400986,-0.09202779525976656,-0.09278612952612386
2025-07-31,trailing_1y,238,1.1611900821095311,-0.07583342663571857,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.042043090590244026,0.030431189769148714,-0.09202779525976668,-0.09278612952612386
2025-08-29,ytd,154,1.888202983130327,-0.07583342663572967,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.10905941570831623,0.09017738587701296,-0.09202779525976656,-0.09278612952612386
2025-08-29,trailing_1y,238,1.9576740232983836,-0.07583342663571857,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.09738325718781482,0.07780651695483098,-0.09202779525976668,-0.09278612952612386
2025-09-30,ytd,175,1.9848129647810353,-0.07583342663572967,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.19498202413631582,0.17513389448850547,-0.09202779525976656,-0.09278612952612386
2025-09-30,trailing_1y,238,2.1513475425713358,-0.07583342663570747,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.15134317173202327,0.12982969630630992,-0.09202779525976668,-0.09278612952612375
2025-10-31,ytd,195,2.496937604447602,-0.07583342663572967,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.17023984567151018,0.14527046962703416,-0.09202779525976656,-0.09278612952612386
2025-10-31,trailing_1y,238,2.911070289456097,-0.07583342663571857,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.17552976095581885,0.14641905806125788,-0.09202779525976656,-0.09278612952612375
2025-11-28,ytd,215,2.635121718680211,-0.07583342663572967,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.15144342449994674,0.12509220731314463,-0.09202779525976656,-0.09278612952612386
2025-11-28,trailing_1y,239,3.0294188185381765,-0.07583342663572967,ALERT,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.13775869196872104,0.10746450378333927,-0.09202779525976656,-0.09278612952612386
2025-12-31,ytd,237,3.204690268822441,-0.07583342663572967,ALERT,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.18854740712155627,0.15650050443333186,-0.09202779525976656,-0.09278612952612386
2025-12-31,trailing_1y,238,3.5116686930541485,-0.07583342663571857,ALERT,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.1909754720044501,0.1558587850739086,-0.09202779525976656,-0.09278612952612375
2026-01-30,ytd,21,25.15721306515386,0.09549975803916366,PAUSE_REVIEW,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.692205445750423,0.44063331509888437,-0.017230730251424076,-0.01627573267103244
2026-01-30,trailing_1y,243,4.363157797547967,-0.07583342663570747,ALERT,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.19555572123059295,0.15192414325511328,-0.09202779525976668,-0.09278612952612375
2026-02-26,ytd,33,70.19544505061019,0.21713111573018473,PAUSE_REVIEW,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,2.5441843142983793,1.8422298637922774,-0.026677118707840508,-0.02450580755053866
2026-02-26,trailing_1y,239,7.560803150837847,-0.07583342663570747,PAUSE_REVIEW,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.36276699914612953,0.28715896763775106,-0.09202779525976668,-0.09278612952612375
2026-03-31,ytd,55,7.420783435390432,1.4425671243900595,PAUSE_REVIEW,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.2215309001079926,0.14732306575408827,-0.11576288748077757,-0.10133721623687697
2026-03-31,trailing_1y,239,4.881832607474013,1.4425671243900484,ALERT,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.21084817289584934,0.1620298468211092,-0.11576288748077745,-0.10133721623687697
2026-04-30,ytd,75,1.7578197475512702,1.4425671243900595,PASS,BLEND_E45_A05,BLEND_E45_A05,0.05,ALL,0.1372842285170437,0.11970603104153099,-0.11576288748077757,-0.10133721623687697
