date,ret,core_w,alpha_w,cash_w,e45_exposure,nav
2020-07-23,0.0012266809399954061,0.8,0.2,0.0,1.0,1.1969536915868684
2020-07-24,-0.007060707296421942,0.8,0.2,0.0,1.0,1.1885023519232019
2020-07-27,-0.003081093809174917,0.8,0.2,0.0,1.0,1.1848404646845014
2020-07-28,0.005121101676553153,0.8,0.2,0.0,1.0,1.1909081531746453
2020-07-29,0.0019359122339510206,0.8,0.2,0.0,1.0,1.1932136468378882
2020-07-30,0.008617331998916367,0.8,0.2,0.0,1.0,1.2034959649783281
2020-07-31,-0.0010054872873068942,0.8,0.2,0.0,1.0,1.2022858650852173
2020-08-03,-0.006210146742155498,0.8,0.2,0.0,1.0,1.1948194934370187
2020-08-04,0.00020411704726501804,0.8,0.2,0.0,1.0,1.1950633764640337
2020-08-05,0.0063080786963432,0.8,0.2,0.0,1.0,1.2026019302898865
2020-08-06,0.010198892996965015,0.8,0.2,0.0,1.0,1.2148671386948566
2020-08-07,-0.0019769554642805835,0.8,0.2,0.0,1.0,1.2124654004666389
