id,track,detail,heldout_score,mdd_improve_pp,cagr_giveback_pp,tip_ytd,tip_1y,tip_clean,coexist,vs_live_heldout_delta,n_fills,full_cagr,full_mdd
SOFT_BOTH__BB_LOWER__CCI20_GT100,soft_assist,both|BB_LOWER+CCI20_GT100,0.463602799021745,0.564370822450011,0.2015360468565319,PASS,PASS,True,True,-0.0770340585581785,5761,0.1381958528251745,-0.2182235146168967
SOFT_BOTH__BB_PCTB_LT0__CCI20_GT100,soft_assist,both|BB_PCTB_LT0+CCI20_GT100,0.463602799021745,0.564370822450011,0.2015360468565319,PASS,PASS,True,True,-0.0770340585581785,5761,0.1381958528251745,-0.2182235146168967
SOFT_BOTH__CCI20_LT_N100__BIAS20_GT5,soft_assist,both|CCI20_LT_N100+BIAS20_GT5,0.4610070197174298,0.5555837593622881,0.1891534792897165,PASS,PASS,True,True,-0.0796298378624937,5759,0.1384217593465415,-0.218311385247774
SOFT_BOTH__MACD_HIST_NEG__WILLR14_GT_N20,soft_assist,both|MACD_HIST_NEG+WILLR14_GT_N20,0.4602738337970535,0.4736069473660786,0.0266662271380502,PASS,PASS,True,True,-0.08036302378287,5753,0.1392547269155786,-0.2191311533677359
SOFT_BOTH__BELOW_MA60__MFI14_GT80,soft_assist,both|BELOW_MA60+MFI14_GT80,0.4568339513031372,0.56589483490882,0.2181217672113655,PASS,PASS,True,True,-0.0838029062767864,5776,0.1384559296057517,-0.2182082744923086
SOFT_BOTH__BELOW_MA20__RSI6_GT80,soft_assist,both|BELOW_MA20+RSI6_GT80,0.4559703401206483,0.4858047835623713,0.059668886883446,PASS,PASS,True,True,-0.0846665174592753,5746,0.139235566006125,-0.2190091750057732
KD_APR15_MAY15_Klt15_T15,kd_retune,APR15_MAY15|K<15.0|T-15,0.4559063956434017,0.6951288813140444,0.4784449713412853,PASS,PASS,True,True,-0.0847304619365219,5737,0.1370450338759417,-0.2169159340282563
KD_MAY15_JUN10_Klt25_T15,kd_retune,MAY15_JUN10|K<25.0|T-15,0.4527741615772851,0.6595784085070888,0.4136084938596074,PASS,PASS,True,True,-0.0878626960026385,5765,0.1373100364236521,-0.217271438756326
KD_MAY_Klt25_T15,kd_retune,MAY|K<25.0|T-15,0.4524579972511544,0.5787537482184302,0.2525915019345515,PASS,PASS,True,True,-0.0881788603287692,5695,0.1380915788276056,-0.2180796853592126
SOFT_BOTH__BELOW_MA60__K9_GT80,soft_assist,both|BELOW_MA60+K9_GT80,0.4514990439700828,0.5352711502699448,0.1675442125997239,PASS,PASS,True,True,-0.0891378136098408,5780,0.1387668469165892,-0.2185145113386973
SLEEVE_MOM20_NEG_a01,tel_sleeve,sleeve|SLEEVE_MOM20_NEG|a=0.1|sign=1.0,0.4510977646375314,0.5235006011955368,0.1448056731160107,PASS,PASS,True,True,-0.0895390929423922,5670,0.1383341379825471,-0.2186322168294414
KD_MAY15_JUN10_Klt35_T20,kd_retune,MAY15_JUN10|K<35.0|T-20,0.4510249095440066,0.6410344667168721,0.380019114345731,PASS,PASS,True,True,-0.0896119480359169,5719,0.138077514963316,-0.2174568781742281
KD_APR_Klt15_T20,kd_retune,APR|K<15.0|T-20,0.4509243987987799,0.7228183729995674,0.5437879484015751,PASS,PASS,True,True,-0.0897124587811437,5705,0.1369306781146089,-0.2166390391114009
SOFT_BOTH__BELOW_MA60__D9_GT80,soft_assist,both|BELOW_MA60+D9_GT80,0.4508406965585632,0.555577050312317,0.2094727075075075,PASS,PASS,True,True,-0.0897961610213604,5759,0.1385711949195729,-0.2183114523382735
KD_APR_Klt20_T20,kd_retune,APR|K<20.0|T-20,0.4499735577824792,0.717208507236744,0.5344698989085295,PASS,PASS,True,True,-0.0906632997974443,5717,0.1370189818814473,-0.2166951377690293
SOFT_BOTH__BELOW_MA60__BB_UPPER,soft_assist,both|BELOW_MA60+BB_UPPER,0.4498627396832821,0.5554712968480868,0.2112171143296093,PASS,PASS,True,True,-0.0907741178966414,5760,0.1385044472442944,-0.218312509872916
SOFT_BOTH__BELOW_MA60__BB_PCTB_GT1,soft_assist,both|BELOW_MA60+BB_PCTB_GT1,0.4498627396832821,0.5554712968480868,0.2112171143296093,PASS,PASS,True,True,-0.0907741178966414,5760,0.1385044472442944,-0.218312509872916
SOFT_BOTH__MACD_HIST_NEG__ROC10_GT5,soft_assist,both|MACD_HIST_NEG+ROC10_GT5,0.4490763224079708,0.5216748723549824,0.1451970998940233,PASS,PASS,True,True,-0.0915605351719528,5783,0.1386806498810109,-0.2186504741178471
SOFT_BUY_MACD_HIST_NEG,soft_assist,buy_boost=1.0|MACD_HIST_NEG,0.448778710005937,0.5036185272284444,0.1096796344450146,PASS,PASS,True,True,-0.0918581475739865,5781,0.1388437812954921,-0.2188310375691121
SOFT_BOTH__MACD_HIST_NEG__BIAS20_GT5,soft_assist,both|MACD_HIST_NEG+BIAS20_GT5,0.4483188581383412,0.5094283091867213,0.1222189020967601,PASS,PASS,True,True,-0.0923179994415823,5793,0.138771130883013,-0.2187729397495296
SOFT_BOTH__BIAS20_LT_N5__MACD_HIST_POS,soft_assist,both|BIAS20_LT_N5+MACD_HIST_POS,0.4481254431272452,0.4792708809956192,0.0622908757367479,PASS,PASS,True,True,-0.0925114144526784,5743,0.1389434047874826,-0.2190745140314406
SLEEVE_RSI14_GT70_a02,tel_sleeve,sleeve|SLEEVE_RSI14_GT70|a=0.2|sign=-1.0,0.4466721475827606,0.5681287568590321,0.2429132185525429,PASS,PASS,True,True,-0.093964709997163,5565,0.1382668291499111,-0.2181859352728063
SOFT_BOTH__WILLR14_LT_N80__MACD_HIST_POS,soft_assist,both|WILLR14_LT_N80+MACD_HIST_POS,0.4454533192679522,0.4755776547117452,0.060248670887586,PASS,PASS,True,True,-0.0951835383119714,5747,0.1390264747095053,-0.2191114462942793
SOFT_BOTH__MFI14_LT20__MACD_HIST_POS,soft_assist,both|MFI14_LT20+MACD_HIST_POS,0.4454429216952382,0.4964052437585575,0.1019246441266386,PASS,PASS,True,True,-0.0951939358846853,5732,0.1387295352253692,-0.2189031704038113
SOFT_BOTH__BELOW_MA60__ROC10_GT5,soft_assist,both|BELOW_MA60+ROC10_GT5,0.4452128330876159,0.5539109998371927,0.2173963334991535,PASS,PASS,True,True,-0.0954240244923076,5747,0.1384970243218417,-0.2183281128430249
SOFT_BOTH__CCI20_LT_N100__K9_GT70,soft_assist,both|CCI20_LT_N100+K9_GT70,0.4425937038464056,0.5030354393469993,0.1208834710011874,PASS,PASS,True,True,-0.098043153733518,5769,0.1387633861774166,-0.2188368684479267
SOFT_BOTH__K9_LT30__MACD_HIST_POS,soft_assist,both|K9_LT30+MACD_HIST_POS,0.4418795702219036,0.484974182600717,0.0861892247576268,PASS,PASS,True,True,-0.09875728735802,5746,0.138897649206884,-0.2190174810153895
KD_MAY15_JUN10_Klt25_T10,kd_retune,MAY15_JUN10|K<25.0|T-10,0.4411517408182241,0.6579996532564358,0.4336958248764233,PASS,PASS,True,True,-0.0994851167616994,5755,0.1368621473172921,-0.2172872263088325
KD_MAY_Klt35_T20,kd_retune,MAY|K<35.0|T-20,0.4409895532075936,0.599806773741085,0.3176344410669829,PASS,PASS,True,True,-0.09964730437233,5714,0.1381889993750451,-0.217869155103986
SOFT_BOTH__CCI20_LT_N100__D9_GT80,soft_assist,both|CCI20_LT_N100+D9_GT80,0.440764591286602,0.5388213126345187,0.1961134426958333,PASS,PASS,True,True,-0.0998722662933215,5764,0.1383693058103239,-0.2184790097150515
KD_MAY15_JUN10_Klt35_T5,kd_retune,MAY15_JUN10|K<35.0|T-5,0.4406204013655657,0.5772137417292877,0.2731866807274441,PASS,PASS,True,True,-0.1000164562143579,5753,0.1379185045846507,-0.2180950854241038
SLEEVE_ABOVE_MA60_a01,tel_sleeve,sleeve|SLEEVE_ABOVE_MA60|a=0.1|sign=-1.0,0.438501351782572,0.6065735099765379,0.3361443163879318,PASS,PASS,True,True,-0.1021355057973516,5581,0.1376288726085581,-0.2178014877416314
KD_MAY_Klt15_T15,kd_retune,MAY|K<15.0|T-15,0.4367225926523055,0.5832704589645465,0.2930957326244821,PASS,PASS,True,True,-0.1039142649276181,5732,0.1379533273114912,-0.2180345182517513
KD_MAY_Klt25_T10,kd_retune,MAY|K<25.0|T-10,0.4345565821836872,0.5719382293429609,0.2747632943185474,PASS,PASS,True,True,-0.1060802753962364,5692,0.1375594944165288,-0.2181478405479673
SOFT_BOTH__K9_LT20__MACD_HIST_POS,soft_assist,both|K9_LT20+MACD_HIST_POS,0.4336560763734676,0.4658072971687521,0.064302441590569,PASS,PASS,True,True,-0.106980781206456,5761,0.1389509461652436,-0.2192091498697093
SOFT_BOTH__MACD_HIST_NEG__K9_GT70,soft_assist,both|MACD_HIST_NEG+K9_GT70,0.433302189691509,0.4671281476842814,0.0676519159855448,PASS,PASS,True,True,-0.1073346678884146,5765,0.1391015753256872,-0.219195941364554
SOFT_BOTH__RSI6_LT20__MACD_HIST_POS,soft_assist,both|RSI6_LT20+MACD_HIST_POS,0.4290155048828681,0.4699330452519246,0.0818350807381129,PASS,PASS,True,True,-0.1116213526970555,5722,0.1388605635769166,-0.2191678923888775
SOFT_BOTH__BELOW_MA120__ABOVE_MA20,soft_assist,both|BELOW_MA120+ABOVE_MA20,0.4265298550810037,0.4960641957473477,0.139068681332688,PASS,PASS,True,True,-0.1141070024989199,5791,0.1385669161129332,-0.2189065808839232
SOFT_BOTH__MFI14_LT20__ABOVE_MA20,soft_assist,both|MFI14_LT20+ABOVE_MA20,0.425860480719431,0.4748736151757304,0.0980262689125988,PASS,PASS,True,True,-0.1147763768604925,5735,0.1389665652147365,-0.2191184866896396
SOFT_BOTH__BELOW_MA20__RSI14_GT70,soft_assist,both|BELOW_MA20+RSI14_GT70,0.4221449609378869,0.4618693854094857,0.0794488489431977,PASS,PASS,True,True,-0.1184918966420367,5765,0.139106220924597,-0.2192485289873018
SOFT_BOTH__BELOW_MA60__BIAS20_GT5,soft_assist,both|BELOW_MA60+BIAS20_GT5,0.4216412516280465,0.534620191214874,0.2259578791736549,PASS,PASS,True,True,-0.118995605951877,5781,0.1384554684102155,-0.2185210209292479
SOFT_BUY_BELOW_MA60,soft_assist,buy_boost=1.0|BELOW_MA60,0.4209986583289637,0.5402040675672515,0.2384108184765754,PASS,PASS,True,True,-0.1196381992509598,5778,0.1383884125184555,-0.2184651821657243
SOFT_BOTH__RSI14_LT30__MACD_HIST_POS,soft_assist,both|RSI14_LT30+MACD_HIST_POS,0.4207209843374415,0.4527249526700694,0.0640079366652557,PASS,PASS,True,True,-0.1199158732424821,5734,0.1389321084610668,-0.2193399733146962
SOFT_BOTH__BELOW_MA20__MFI14_GT80,soft_assist,both|BELOW_MA20+MFI14_GT80,0.4204909816929447,0.4785678810189875,0.1161537986520855,PASS,PASS,True,True,-0.1201458758869788,5762,0.1388873633562068,-0.2190815440312068
SOFT_BOTH__BELOW_MA20__BB_UPPER,soft_assist,both|BELOW_MA20+BB_UPPER,0.4180027223595339,0.4682523453099052,0.1004992459007425,PASS,PASS,True,True,-0.1226341352203896,5767,0.138943575160247,-0.2191846993882976
SOFT_BOTH__BELOW_MA20__BB_PCTB_GT1,soft_assist,both|BELOW_MA20+BB_PCTB_GT1,0.4180027223595339,0.4682523453099052,0.1004992459007425,PASS,PASS,True,True,-0.1226341352203896,5767,0.138943575160247,-0.2191846993882976
KD_APR15_MAY15_Klt35_T10,kd_retune,APR15_MAY15|K<35.0|T-10,0.4177642190131392,0.647269673905726,0.4590109097851735,PASS,PASS,True,True,-0.1228726385667844,5731,0.1366299775748505,-0.2173945261023394
KD_APR_MAY_Klt30_T5,kd_retune,APR_MAY|K<30.0|T-5,0.416968174297716,0.6091158859854673,0.3842954233755025,PASS,PASS,True,True,-0.1236686832822075,5756,0.1368519239051588,-0.2177760639815422
SOFT_BOTH__K9_LT30__ABOVE_MA20,soft_assist,both|K9_LT30+ABOVE_MA20,0.4163382183984265,0.4654480406499073,0.0982196445029615,PASS,PASS,True,True,-0.124298639181497,5778,0.1390073938700289,-0.2192127424348978
SOFT_BOTH__RSI14_LT30__ABOVE_MA20,soft_assist,both|RSI14_LT30+ABOVE_MA20,0.4131350671553568,0.4470461712641538,0.0678222082175938,PASS,PASS,True,True,-0.1275017904245667,5750,0.1391186497813878,-0.2193967611287552
KD_APR_Klt20_T5,kd_retune,APR|K<20.0|T-5,0.4129733055841189,0.7004523639975058,0.5749581168267737,PASS,PASS,True,True,-0.1276635519958047,5742,0.1360190075778786,-0.2168626992014216
SOFT_BOTH__BELOW_MA20__D9_GT80,soft_assist,both|BELOW_MA20+D9_GT80,0.4129333319956907,0.469175199639904,0.1124837352884267,PASS,PASS,True,True,-0.1277035255842329,5751,0.1389709413777404,-0.2191754708449977
SOFT_BOTH__BELOW_MA60__K9_GT70,soft_assist,both|BELOW_MA60+K9_GT70,0.4110490387567722,0.4755900307770733,0.1290819840406021,PASS,PASS,True,True,-0.1295878188231514,5748,0.1389534974859896,-0.219111322533626
SOFT_BOTH__K9_LT20__ABOVE_MA20,soft_assist,both|K9_LT20+ABOVE_MA20,0.4103794679169659,0.4549740283035675,0.0891891207732031,PASS,PASS,True,True,-0.1302573896629577,5748,0.1389990847903455,-0.2193174825583611
KD_APR_MAY_Klt35_T20,kd_retune,APR_MAY|K<35.0|T-20,0.4099294111948759,0.6481580785792196,0.4764573347686873,PASS,PASS,True,True,-0.1307074463850477,5720,0.1371404610475473,-0.2173856420556046
SOFT_BOTH__RSI6_LT20__ABOVE_MA20,soft_assist,both|RSI6_LT20+ABOVE_MA20,0.4082132846401576,0.4597813436490128,0.1031361180177103,PASS,PASS,True,True,-0.132423572939766,5727,0.138938583990543,-0.2192694094049067
SOFT_BOTH__MACD_HIST_NEG__CCI20_GT100,soft_assist,both|MACD_HIST_NEG+CCI20_GT100,0.4075956562661242,0.4714244024301539,0.1276574923280593,PASS,PASS,True,True,-0.1330412013137993,5765,0.1386737771645452,-0.2191529788170951
SOFT_BOTH__BIAS20_LT_N5__ABOVE_MA20,soft_assist,both|BIAS20_LT_N5+ABOVE_MA20,0.4071029375804169,0.4523040816192147,0.0904022880775956,PASS,PASS,True,True,-0.1335339199995067,5739,0.138980375348112,-0.2193441820252047
SOFT_BOTH__BELOW_MA20__K9_GT80,soft_assist,both|BELOW_MA20+K9_GT80,0.4041895710432563,0.4442013974619296,0.0800236528373465,PASS,PASS,True,True,-0.1364472865366672,5756,0.1391117719001755,-0.2194252088667776
SOFT_BOTH__BB_LOWER__MACD_HIST_POS,soft_assist,both|BB_LOWER+MACD_HIST_POS,0.4029510806645708,0.441900102076953,0.0778980428247644,PASS,PASS,True,True,-0.1376857769153527,5737,0.1388167177033246,-0.2194482218206273
SOFT_BOTH__BB_PCTB_LT0__MACD_HIST_POS,soft_assist,both|BB_PCTB_LT0+MACD_HIST_POS,0.4029510806645708,0.441900102076953,0.0778980428247644,PASS,PASS,True,True,-0.1376857769153527,5737,0.1388167177033246,-0.2194482218206273
KD_APR_MAY_Klt15_T10,kd_retune,APR_MAY|K<15.0|T-10,0.4025216218906835,0.5999468178274681,0.3948503918735691,PASS,PASS,True,True,-0.1381152356892401,5711,0.1371405950696929,-0.2178677546631221
SOFT_BOTH__BELOW_MA60__WILLR14_GT_N20,soft_assist,both|BELOW_MA60+WILLR14_GT_N20,0.4019568569450293,0.4605526842279772,0.1171916545658957,PASS,PASS,True,True,-0.1386800006348942,5760,0.1390760758330074,-0.2192616959991171
SOFT_BOTH__WILLR14_LT_N80__ABOVE_MA20,soft_assist,both|WILLR14_LT_N80+ABOVE_MA20,0.4009340520662485,0.4460068216347812,0.0901455391370653,PASS,PASS,True,True,-0.1397028055136751,5765,0.1390059545074546,-0.219407154625049
SOFT_BOTH__CCI20_LT_N100__CCI20_GT100,soft_assist,both|CCI20_LT_N100+CCI20_GT100,0.400598174410105,0.4997804147501616,0.1983644806801132,PASS,PASS,True,True,-0.1400386831698186,5737,0.1382587187143467,-0.2188694186938952
SOFT_BOTH__D9_LT20__ABOVE_MA20,soft_assist,both|D9_LT20+ABOVE_MA20,0.3988497878861352,0.4231039432785133,0.0485083107847561,PASS,PASS,True,True,-0.1417870696937884,5754,0.139269896883289,-0.2196361834086116
SOFT_SELL_ABOVE_MA20,soft_assist,sell_tilt=1.0|ABOVE_MA20,0.3949504302967699,0.4479177205125362,0.1059345804315325,PASS,PASS,True,True,-0.1456864272831537,5742,0.1389309544304231,-0.2193880456362716
KD_APR_MAY_Klt15_T15,kd_retune,APR_MAY|K<15.0|T-15,0.3948896996193274,0.5552633761396364,0.3207473530406179,PASS,PASS,True,True,-0.1457471579605962,5738,0.1380179303899837,-0.2183145890800004
KD_APR_MAY_Klt25_T10,kd_retune,APR_MAY|K<25.0|T-10,0.3938355887513567,0.5534251376985044,0.3191790978942954,PASS,PASS,True,True,-0.1468012688285669,5699,0.1376004632679708,-0.2183329714644117
KD_APR15_MAY31_Klt15_T5,kd_retune,APR15_MAY31|K<15.0|T-5,0.3937740122287425,0.6275668167814663,0.4675856091054475,PASS,PASS,True,True,-0.1468628453511811,5743,0.1366185185085526,-0.217591554673582
SOFT_BOTH__D9_LT20__MACD_HIST_POS,soft_assist,both|D9_LT20+MACD_HIST_POS,0.3921611296645588,0.4094127305517281,0.0345032017743385,PASS,PASS,True,True,-0.1484757279153647,5762,0.1391385662424882,-0.2197730955358797
KD_MAY15_JUN10_Klt25_T20,kd_retune,MAY15_JUN10|K<25.0|T-20,0.3920373304005742,0.6461070337001606,0.5081394065991729,PASS,PASS,True,True,-0.1485995271793494,5769,0.1371976088011155,-0.2174061525043952
SOFT_BOTH__ROC10_LT_N5__MACD_HIST_POS,soft_assist,both|ROC10_LT_N5+MACD_HIST_POS,0.3912811036811181,0.4155583417499997,0.0485544761377632,PASS,PASS,True,True,-0.1493557538988055,5743,0.1390582900313084,-0.2197116394238969
KD_MAY15_JUN10_Klt30_T15,kd_retune,MAY15_JUN10|K<30.0|T-15,0.3908471676927094,0.5332301891435742,0.2847660429017296,PASS,PASS,True,True,-0.1497896898872142,5725,0.138004618433374,-0.218534920949961
KD_APR15_MAY31_Klt25_T10,kd_retune,APR15_MAY31|K<25.0|T-10,0.3903573322891263,0.5286302903241613,0.27654591607007,PASS,PASS,True,True,-0.1502795252907973,5702,0.137633913840635,-0.2185809199381553
SOFT_SELL_MACD_HIST_POS,soft_assist,sell_tilt=1.0|MACD_HIST_POS,0.3888324796443632,0.4299806300473885,0.0822963008060506,PASS,PASS,True,True,-0.1518043779355604,5760,0.1388853218820034,-0.2195674165409229
KD_APR15_MAY31_Klt25_T15,kd_retune,APR15_MAY31|K<25.0|T-15,0.3881014481507905,0.4938223998134816,0.2114419033253822,PASS,PASS,True,True,-0.1525354094291331,5745,0.1383269242373048,-0.2189289988432621
SOFT_BOTH__ROC10_LT_N5__ABOVE_MA20,soft_assist,both|ROC10_LT_N5+ABOVE_MA20,0.3871423545222074,0.418327228125015,0.062369747205615,PASS,PASS,True,True,-0.1534945030577161,5735,0.1391788272937091,-0.2196839505601467
KD_MAY15_JUN10_Klt15_T20,kd_retune,MAY15_JUN10|K<15.0|T-20,0.38568851159686,0.6158021690145343,0.4602273148353486,PASS,PASS,True,True,-0.1549483459830636,5753,0.137594361682787,-0.2177092011512513
SOFT_BOTH__BB_LOWER__ABOVE_MA20,soft_assist,both|BB_LOWER+ABOVE_MA20,0.3856739103148765,0.420454955713001,0.069562090796249,PASS,PASS,True,True,-0.1549629472650471,5720,0.1390898436111032,-0.2196626732842667
SOFT_BOTH__BB_PCTB_LT0__ABOVE_MA20,soft_assist,both|BB_PCTB_LT0+ABOVE_MA20,0.3856739103148765,0.420454955713001,0.069562090796249,PASS,PASS,True,True,-0.1549629472650471,5720,0.1390898436111032,-0.2196626732842667
KD_APR_MAY_Klt30_T20,kd_retune,APR_MAY|K<30.0|T-20,0.38394920002639,0.6097464715615564,0.4515945430703327,PASS,PASS,True,True,-0.1566876575535336,5754,0.1371759765339877,-0.2177697581257812
KD_APR15_MAY15_Klt35_T5,kd_retune,APR15_MAY15|K<35.0|T-5,0.3837958814935316,0.6047910817959079,0.4419904006047526,PASS,PASS,True,True,-0.156840976086392,5790,0.1367163921417156,-0.2178193120234377
SOFT_BOTH__BELOW_MA60__CCI20_GT100,soft_assist,both|BELOW_MA60+CCI20_GT100,0.3832614176779714,0.479603881068491,0.1926849267810393,PASS,PASS,True,True,-0.1573754399019522,5779,0.138584641592157,-0.2190711840307119
KD_APR15_MAY15_Klt25_T10,kd_retune,APR15_MAY15|K<25.0|T-10,0.3802614880630051,0.5513806626357365,0.3422383491454628,PASS,PASS,True,True,-0.1603753695169185,5733,0.1373632834261486,-0.2183534162150396
SOFT_BOTH__BELOW_MA20__ROC10_GT5,soft_assist,both|BELOW_MA20+ROC10_GT5,0.3796845818040406,0.4586847835481467,0.1580004034882121,PASS,PASS,True,True,-0.160952275775883,5761,0.138693814433132,-0.2192803750059153
KD_MAY_Klt20_T10,kd_retune,MAY|K<20.0|T-10,0.3786954367889894,0.4890799145650049,0.2207689555520309,PASS,PASS,True,True,-0.1619414207909342,5721,0.1380337577249382,-0.2189764236957467
KD_MAY_Klt20_T15,kd_retune,MAY|K<20.0|T-15,0.3777748270776593,0.4694316125122055,0.1833135708690925,PASS,PASS,True,True,-0.1628620305022643,5743,0.138611464491716,-0.2191729067162748
KD_MAY_Klt30_T20,kd_retune,MAY|K<30.0|T-20,0.3774318169179946,0.502684885885818,0.2505061379356466,PASS,PASS,True,True,-0.1632050406619289,5712,0.1384175813511474,-0.2188403739825386
KD_APR15_MAY31_Klt35_T15,kd_retune,APR15_MAY31|K<35.0|T-15,0.3738261878767912,0.5533623890482398,0.359072402342897,PASS,PASS,True,True,-0.1668106697031324,5757,0.1376217391385434,-0.2183335989509145
SOFT_BUY_BELOW_MA20,soft_assist,buy_boost=1.0|BELOW_MA20,0.3720024969667168,0.4332121272208056,0.1224192605081775,PASS,PASS,True,True,-0.1686343606132068,5775,0.1389353588481163,-0.2195351015691888
KD_APR_Klt25_T20,kd_retune,APR|K<25.0|T-20,0.3713507316807529,0.6678011991520738,0.5929009349426417,PASS,PASS,True,True,-0.1692861258991707,5751,0.1368478400148964,-0.217189210849876
SOFT_BOTH__BELOW_MA20__BIAS20_GT5,soft_assist,both|BELOW_MA20+BIAS20_GT5,0.3711873350113026,0.4322037140868984,0.1220327581511915,PASS,PASS,True,True,-0.169449522568621,5768,0.1389348274240363,-0.2195451857005278
KD_MAY_Klt30_T10,kd_retune,MAY|K<30.0|T-10,0.368930387206634,0.4725669932102216,0.2072732120071752,PASS,PASS,True,True,-0.1717064703732895,5690,0.1380488253806473,-0.2191415529092946
SOFT_BOTH__BELOW_MA20__K9_GT70,soft_assist,both|BELOW_MA20+K9_GT70,0.3668291547830771,0.3935837778360262,0.0535092461058983,PASS,PASS,True,True,-0.1738077027968465,5748,0.1392710608945302,-0.2199313850630364
KD_APR_Klt35_T20,kd_retune,APR|K<35.0|T-20,0.3666610644170509,0.6605950965764662,0.5878680643188305,PASS,PASS,True,True,-0.1739757931628727,5759,0.1367757429594192,-0.2172612718756321
SOFT_BOTH__BELOW_MA20__WILLR14_GT_N20,soft_assist,both|BELOW_MA20+WILLR14_GT_N20,0.3662123497998548,0.3777168218019988,0.0230089440042879,PASS,PASS,True,True,-0.1744245077800688,5772,0.1394371610537905,-0.2200900546233769
KD_MAY15_JUN10_Klt30_T10,kd_retune,MAY15_JUN10|K<30.0|T-10,0.3647842385563371,0.5190546936235885,0.3085409101345027,PASS,PASS,True,True,-0.1758526190235865,5741,0.1375165081177494,-0.2186766759051608
KD_MAY_Klt30_T15,kd_retune,MAY|K<30.0|T-15,0.3629247324279938,0.4570598045648077,0.1882701442736278,PASS,PASS,True,True,-0.1777121251519298,5708,0.1383939794621085,-0.2192966247957487
KD_MAY15_JUN10_Klt20_T20,kd_retune,MAY15_JUN10|K<20.0|T-20,0.3620891549191318,0.5845832077487789,0.4449881056592941,PASS,PASS,True,True,-0.1785477026607917,5777,0.1377233163142532,-0.2180213907639092
KD_APR15_MAY31_Klt30_T15,kd_retune,APR15_MAY31|K<30.0|T-15,0.3606959378624763,0.4565347571005351,0.1916776384761176,PASS,PASS,True,True,-0.1799409197174473,5732,0.1383978037344972,-0.2193018752703913
SOFT_BOTH__BELOW_MA20__CCI20_GT100,soft_assist,both|BELOW_MA20+CCI20_GT100,0.3549536722793456,0.4040492888269131,0.0981912330951351,PASS,PASS,True,True,-0.185683185300578,5767,0.1389472227176638,-0.2198267299531277
KD_APR_MAY_Klt25_T15,kd_retune,APR_MAY|K<25.0|T-15,0.3534708431254252,0.5161029474739176,0.3252642086969848,PASS,PASS,True,True,-0.1871660144544984,5747,0.1380087571138353,-0.2187061933666576
KD_APR15_MAY31_Klt35_T5,kd_retune,APR15_MAY31|K<35.0|T-5,0.3526157648543582,0.5330322018367251,0.3608328739647337,PASS,PASS,True,True,-0.1880210927255654,5772,0.1372444194861901,-0.2185369008230295
KD_MAY_Klt15_T20,kd_retune,MAY|K<15.0|T-20,0.3505095390916479,0.520249738009193,0.3394803978350902,PASS,PASS,True,True,-0.1901273184882757,5721,0.1381578276423736,-0.2186647254613049
KD_APR15_MAY31_Klt30_T10,kd_retune,APR15_MAY31|K<30.0|T-10,0.3465151339752004,0.4526227968982943,0.2122153258461878,PASS,PASS,True,True,-0.1941217236047232,5717,0.1378883946319515,-0.2193409948724138
KD_MAY_Klt25_T5,kd_retune,MAY|K<25.0|T-5,0.3403117637246544,0.4921938674503523,0.3037642074513957,PASS,PASS,True,True,-0.2003250938552692,5724,0.1373960211622449,-0.2189452841668933
SOFT_BOTH__CCI20_LT_N100__ABOVE_MA20,soft_assist,both|CCI20_LT_N100+ABOVE_MA20,0.3402844422872308,0.3807025508278161,0.0808362170811705,PASS,PASS,True,True,-0.2003524152926927,5775,0.1390938532110652,-0.2200601973331187
KD_MAY_Klt20_T20,kd_retune,MAY|K<20.0|T-20,0.3394120507419051,0.4595776029154064,0.2403311043470024,PASS,PASS,True,True,-0.2012248068380184,5735,0.1387329061878379,-0.2192714468122427
SOFT_BOTH__CCI20_LT_N100__MACD_HIST_POS,soft_assist,both|CCI20_LT_N100+MACD_HIST_POS,0.3369476514835878,0.3661254946064396,0.0583556862457035,PASS,PASS,True,True,-0.2036892060963357,5786,0.1390597834988141,-0.2202059678953323
KD_APR15_MAY15_Klt25_T15,kd_retune,APR15_MAY15|K<25.0|T-15,0.3342223905539621,0.4848900266329448,0.3013352721579654,PASS,PASS,True,True,-0.2064144670259615,5750,0.1380293852766778,-0.2190183225750674
KD_MAY15_JUN10_Klt30_T20,kd_retune,MAY15_JUN10|K<30.0|T-20,0.3334764178994143,0.5334413200683952,0.3999298043379617,PASS,PASS,True,True,-0.2071604396805093,5725,0.137772861970282,-0.2185328096407127
KD_APR_MAY_Klt15_T5,kd_retune,APR_MAY|K<15.0|T-5,0.3234674989132879,0.527966742867092,0.408998487907608,PASS,PASS,True,True,-0.2171693586666356,5719,0.1370525520969912,-0.218587555412726
KD_APR15_MAY15_Klt30_T20,kd_retune,APR15_MAY15|K<30.0|T-20,0.3231375221380395,0.4861780794699233,0.3260811146637676,PASS,PASS,True,True,-0.2174993354418841,5775,0.1380056453303602,-0.2190054420466974
SOFT_BOTH__MACD_HIST_NEG__MACD_HIST_POS,soft_assist,both|MACD_HIST_NEG+MACD_HIST_POS,0.3217852415621447,0.3339409794492431,-0.0243114757741969,PASS,PASS,True,True,-0.2188516160177789,5754,0.1394831837530248,-0.2205278130469045
