date,nav_base,nav_chal_e45_e3,rel_chal_vs_base
2020-03-23,5130123.404365252,5030132.251737127,0.9805090161100137
2020-03-24,5247409.204365252,5148555.951737126,0.9811615125144251
2020-03-25,5378198.481116751,5272547.6517371265,0.9803557213906158
2020-03-26,5386612.081116751,5268432.7786982525,0.978060550743428
2020-03-27,5431189.1198900025,5298112.046486001,0.975497617470795
2020-03-30,5393547.519890002,5263859.9068840025,0.975955043961744
2020-03-31,5400132.211624126,5278154.243595002,0.9774120404373511
2020-04-01,5334660.3116241265,5242842.343595003,0.9827884133823752
2020-04-06,5391290.711624127,5275143.593595002,0.9784565284564045
2020-04-07,5423485.111624127,5301741.343595002,0.9775524841456295
2020-04-08,5462841.911624126,5321630.343595002,0.9741505300146711
2020-04-09,5467471.011624127,5331649.743595002,0.9751583012072014
2020-04-10,5555123.411624127,5377072.829912502,0.9679484021292754
2020-04-13,5459368.411624126,5344005.179912502,0.9788687586157417
2020-04-14,5546073.211624127,5408253.929912502,0.9751501149637248
2020-04-15,5622738.011624127,5449559.5299125025,0.9692003288516013
2020-04-16,5551916.498617502,5416287.4750596285,0.9755707738775166
2020-04-17,5575717.236615001,5426283.675059628,0.9731992216940158
2020-04-20,5561087.928712001,5422273.025059627,0.9750381750060686
2020-04-21,5449228.028712002,5352674.9750596285,0.9822813335864026
2020-04-22,5452189.028712002,5350113.375059628,0.9812780420644206
2020-04-23,5444913.101361752,5344776.525059627,0.9816091506993784
2020-04-24,5458850.628403126,5358420.575059628,0.9816023444897086
2020-04-27,5541044.005614752,5411181.175059628,0.976563472438852
2020-04-28,5634713.005614751,5449325.525059627,0.9670990376314831
2020-04-29,5699462.205614751,5476835.725059628,0.9609390373120106
2020-04-30,5744368.511988627,5501183.575059628,0.9576655055431305
2020-05-04,5653975.811988627,5456105.975059628,0.9650034164437991
2020-05-05,5679628.0337923765,5464835.525059627,0.9621819408850744
2020-05-06,5652186.5337923765,5453892.736153128,0.9649173295230576
2020-05-07,5653162.733792377,5459275.036153128,0.9657027920883536
2020-05-08,5693415.833792376,5472897.786153128,0.9612678830992113
2020-05-11,5753189.733792377,5503336.236153128,0.956571309273586
2020-05-12,5713720.733792376,5483958.235623753,0.9597875869554229
2020-05-13,5722147.433792377,5489880.422317628,0.9594091179645099
2020-05-14,5691155.433792376,5477197.272317628,0.9624051453235088
2020-05-15,5681702.833792376,5468197.022317628,0.962422214304327
2020-05-18,5685802.833792376,5474297.022317628,0.962801064747144
2020-05-19,5747655.236144251,5503257.374669503,0.9574786845359397
2020-05-20,5768357.736144251,5506156.424669503,0.9545448941504083
2020-05-21,5781157.640850752,5514335.253054628,0.9538462009908351
2020-05-22,5703634.340850752,5478520.503054628,0.9605315095002135
2020-05-25,5717275.540850752,5488044.303054628,0.9599055116098159
2020-05-26,5765533.240850751,5513060.290949253,0.956209956762951
2020-05-27,5773363.4408507515,5522645.690949254,0.9565733644745995
2020-05-28,5765837.840850752,5521887.090949253,0.957690320707059
2020-05-29,5773401.940850752,5533334.790949253,0.9584184242910821
2020-06-01,5808284.9408507515,5561136.290949253,0.9574489453567858
2020-06-02,5858503.437007251,5593534.711118003,0.9547719432550843
2020-06-03,5943547.028886751,5635239.400846754,0.9481273343103765
2020-06-04,5941015.045380502,5639328.137470629,0.9492196357683941
2020-06-05,5934904.359508877,5633282.712225629,0.949178347448853
2020-06-08,5976513.042697377,5652324.4545030035,0.9457562317896228
2020-06-09,5976445.544888502,5644826.623902503,0.9445123496072638
2020-06-10,6007494.0551263755,5664716.944880003,0.9429417479067049
2020-06-11,5922530.534352876,5602067.746462628,0.9458909015274054
2020-06-12,5870524.113505877,5573602.708998129,0.9494216532004965
2020-06-15,5826129.576041376,5539209.758998129,0.9507529289730974
2020-06-16,5898301.776041376,5587880.014471129,0.9473709936593672
2020-06-17,5924743.476041377,5598576.314471129,0.944948306557202
2020-06-18,5884836.076041376,5572263.614471128,0.9468851030799638
2020-06-19,5854757.376041376,5559982.264471129,0.9496520363462856
2020-06-22,5873348.876041376,5576042.914471129,0.9493805037219872
2020-06-23,5881024.776041376,5584952.430367629,0.9496563342361841
2020-06-24,5889411.976041376,5588923.130367628,0.9489781243193444
2020-06-29,5872548.276041376,5576733.280367629,0.9496274901850353
2020-06-30,5903401.676041377,5600842.880367628,0.9487483975719175
2020-07-01,5927154.276041376,5615943.130367629,0.9474940028249782
2020-07-02,5965575.676041377,5644417.470133004,0.9461647587175549
2020-07-03,5967515.176041376,5650001.570133003,0.9467929956536786
2020-07-06,6050077.676041377,5699713.570133003,0.9420893210518877
2020-07-07,6027685.676041377,5688530.420133004,0.9437337522000467
2020-07-08,6034622.876041377,5692751.120133003,0.9433482815859677
2020-07-09,6011830.876041377,5678230.273973754,0.9445093168876217
2020-07-10,5991128.576041376,5666166.873973753,0.9457595179367122
2020-07-13,5982826.376041376,5670654.673973753,0.947822035531946
2020-07-14,5987112.976041377,5665301.673973753,0.9462493353047762
2020-07-15,6010081.176041377,5684867.123973753,0.9458885757876185
2020-07-16,5981126.676041377,5667704.031128628,0.9475980593809814
2020-07-17,6000478.976041377,5681467.431128629,0.946835653255933
2020-07-20,6003102.276041376,5677962.631128628,0.9458380633942564
2020-07-21,6043107.076041376,5702175.081128629,0.9435833271489739
2020-07-22,6057934.176041377,5718637.731128629,0.9439913945822263
2020-07-23,6041481.876041376,5704168.351972878,0.9441670883088836
2020-07-24,5992063.076041376,5673229.201972878,0.9467906345406607
2020-07-27,5960169.276041376,5665255.151972879,0.9505191697735851
2020-07-28,5985711.976041377,5694458.036073628,0.9513418050962806
2020-07-29,6019741.676041377,5719020.936073628,0.950044245060445
2020-07-30,6061685.776041376,5754554.591980879,0.949332381220679
2020-07-31,6053807.576041377,5740995.741980879,0.9483280844111256
2020-08-03,6004589.576041376,5696765.941980879,0.9487352748822785
2020-08-04,6022615.476041377,5712561.391980879,0.9485183662656321
2020-08-05,6051259.576041376,5743222.291980878,0.9490953444998289
2020-08-06,6114543.976041376,5788738.132565129,0.946716248218534
2020-08-07,6107437.326041376,5781973.032565128,0.9467101705508286
2020-08-10,6097178.488144002,5792121.382565128,0.9499674962489519
2020-08-11,6065047.038144002,5768769.232565128,0.9511499574998286
2020-08-12,6053729.138144001,5759724.532565128,0.951434132768449
2020-08-13,6115629.776544002,5807859.894191628,0.9496748669233053
2020-08-14,6070379.533312877,5779522.892028628,0.9520859215328971
2020-08-17,6076456.651275877,5791571.4920286285,0.9531165651963581
2020-08-18,6090994.751275877,5805945.042028628,0.9532014521622204
2020-08-19,6067560.801275876,5786656.292028628,0.9537038822605322
2020-08-20,5959713.401275876,5699108.864265254,0.9562723038066174
2020-08-21,6012760.151275877,5754672.6642652545,0.9570767034577526
2020-08-24,5972836.151275876,5715348.914265253,0.9568902895560562
2020-08-25,5982123.651275876,5723958.520843878,0.95684389934385
2020-08-26,5994010.501275877,5730412.370843879,0.9560230783086068
2020-08-27,5971265.651275876,5705823.824108379,0.9555468065449776
2020-08-28,5975868.851275876,5718504.974108379,0.9569328103456373
2020-08-31,5890307.701275877,5660246.874108379,0.9609424772295571
2020-09-01,5890001.601275876,5661150.624108379,0.9611458548469792
2020-09-02,5865507.351275876,5640676.224108379,0.9616689377912737
2020-09-03,5868351.901275876,5638087.289428628,0.960761621708953
2020-09-04,5813687.501275877,5597007.439428628,0.9627293242370363
2020-09-07,5856941.651275876,5622556.239428628,0.9599816037443041
2020-09-08,5882026.251275877,5645582.139428629,0.9598022685131743
2020-09-09,5854097.101275876,5625965.339428628,0.9610304103432914
2020-09-10,5869993.551275876,5642633.322520253,0.9612673801479381
2020-09-11,5874385.201275877,5649859.122520254,0.9617787953866462
2020-09-14,5880630.401275877,5653087.172520254,0.961306320372344
2020-09-15,5893318.551275876,5663065.322520253,0.9609297839999207
2020-09-16,5907483.601275876,5683818.322520253,0.9621386543151272
2020-09-17,5863706.051275876,5645817.721511128,0.9628411915844012
2020-09-18,5885031.651275876,5668232.271511129,0.9631608812642928
2020-09-21,5829612.451275876,5622030.471511128,0.9643918045153558
2020-09-22,5773924.651275876,5571273.421511129,0.9649023425132561
2020-09-23,5732888.101275876,5539686.071511129,0.9662993544699138
2020-09-24,5615199.751275877,5435159.8121436285,0.9679370374862729
2020-09-25,5684401.651275876,5482580.662143628,0.9644956494080694
2020-09-28,5768494.551275876,5573475.712143628,0.9661924203275681
2020-09-29,5760857.701275877,5571782.591968004,0.967179347397177
2020-09-30,5743801.001275877,5548503.791968004,0.9659986115005567
2020-10-05,5763390.401275876,5571251.6419680035,0.9666621995162192
2020-10-06,5811927.551275876,5621721.541968003,0.9672731623665684
2020-10-07,5785701.901275876,5603852.3919680035,0.9685691533350913
2020-10-08,5803248.401275877,5618104.741968004,0.968096547570294
2020-10-12,5813352.551275876,5623339.541968004,0.9673143839751867
2020-10-13,5769857.401275876,5593073.002773378,0.9693606988513432
2020-10-14,5759947.151275877,5580991.952773379,0.9689311040878461
2020-10-15,5725839.151275876,5544338.852773378,0.9683015373454815
2020-10-16,5701613.501275877,5525119.702773379,0.9690449381630301
2020-10-19,5716764.151275876,5538756.852773378,0.9688622280380815
2020-10-20,5703962.851275876,5527782.552773379,0.9691126497320913
2020-10-21,5687538.501275877,5519637.702773379,0.9704791803229407
2020-10-22,5724061.251275877,5551891.752773378,0.9699217931212525
2020-10-23,5713863.501275877,5537119.702773379,0.9690675497475515
2020-10-26,5741202.901275876,5565117.552773379,0.9693295374627213
2020-10-27,5728806.451275876,5551846.218334878,0.9691104535567637
2020-10-28,5718759.951275877,5545143.868334878,0.9696409563576341
2020-10-29,5663986.601275876,5492057.268334879,0.9696451730831658
2020-10-30,5647284.051275876,5466963.268334879,0.9680694682074193
2020-11-02,5732452.301275876,5541611.418334879,0.9667086836643156
2020-11-03,5765192.351275876,5575146.418334879,0.9670356301470255
2020-11-04,5762254.201275877,5575668.268334879,0.9676192812008043
2020-11-05,5809073.451275876,5609574.668334879,0.9656573832962674
2020-11-06,5825030.801275876,5635840.618334878,0.9675211703774066
2020-11-09,5889176.601275876,5682315.218334878,0.9648743114790984
2020-11-10,5937693.601275876,5722643.668334879,0.9637822448610707
2020-11-11,6054857.951275877,5807432.918334879,0.9591361126995787
2020-11-12,5975689.101275876,5732649.492205128,0.9593286054626141
2020-11-13,5987759.601275876,5754411.592205129,0.9610291620557002
2020-11-16,6043532.951275877,5815348.192205128,0.9622431513304522
2020-11-17,6050787.751275877,5825138.1388413785,0.9627073991503143
2020-11-18,6083023.001275877,5854151.188841378,0.962375316945786
2020-11-19,6068570.451275877,5832957.188841378,0.9611748328002088
2020-11-20,6035339.401275876,5798383.538841378,0.9607386019774786
2020-11-23,6055099.001275877,5819127.438841378,0.961029280878021
2020-11-24,6002867.951275877,5777853.788841378,0.9625155568536747
2020-11-25,5993627.551275876,5776272.816746754,0.9637356955083314
2020-11-26,6019410.851275876,5800124.416746754,0.9635701167527646
2020-11-27,5991071.451275877,5773626.566746754,0.9637051758942359
2020-11-30,5934256.051275876,5749188.466746754,0.968813683984982
2020-12-01,5972547.751275877,5760618.866746753,0.9645161674121651
2020-12-02,5970760.251275877,5760277.866746754,0.9647478083742946
2020-12-03,5956817.301275876,5744977.766746754,0.9644374631930126
2020-12-04,5995543.551275876,5788229.466746754,0.9654219700422316
2020-12-07,5973359.601275876,5772490.716746754,0.9663725444411185
2020-12-08,5914153.851275876,5716121.5965242535,0.9665155388697065
2020-12-09,5886612.501275877,5680762.296524254,0.965030787280969
2020-12-10,5881872.101275876,5679582.341000253,0.9656079294495807
2020-12-11,5918276.601275876,5711687.7910002535,0.9650930795916017
2020-12-14,5909664.401275876,5691895.2910002535,0.9631503423056296
2020-12-15,5879235.251275877,5670128.491000254,0.9644329999840976
2020-12-16,5944003.801275876,5726843.141000254,0.9634655919585703
2020-12-17,5934956.701275877,5709708.241000254,0.9620471603057863
2020-12-18,5910187.201275876,5690139.941000254,0.9627681403681903
2020-12-21,5971168.551275876,5733144.091000253,0.9601377086860555
2020-12-22,5926560.251275877,5693409.459154879,0.9606600148761155
2020-12-23,5908168.601275876,5682833.659154878,0.9618604414788812
2020-12-24,5916560.251275877,5692509.459154879,0.962131579396545
2020-12-25,5943281.701275876,5720239.209154879,0.9624714924629746
2020-12-28,5970418.551275876,5736743.059154878,0.9608611205204263
2020-12-29,5969974.651275876,5742289.309154878,0.9618615898021715
2020-12-30,6075958.901275877,5841558.109154879,0.9614215968327606
2020-12-31,6053435.201275877,5831450.409154879,0.9633291206166359
2021-01-04,6044139.051275876,5808869.159154878,0.9610747055742647
2021-01-05,6059242.251275877,5835225.7081457535,0.9630289508423346
2021-01-06,6010677.201275877,5799508.7081457535,0.9648677701265843
2021-01-07,6057204.151275877,5838371.984609128,0.9638724135423676
2021-01-08,6124274.001275877,5903910.934609128,0.9640180915124242
2021-01-11,6138028.801275876,5918332.884609128,0.9642074151523888
2021-01-12,6078463.151275877,5861233.334609129,0.9642623782919287
2021-01-13,6114091.001275877,5892751.369142753,0.963798440015542
2021-01-14,6110496.451275876,5893260.469142754,0.9644487180599274
2021-01-15,6049686.201275877,5850765.419142754,0.9671188264126541
2021-01-18,6031478.851275876,5824675.1392191285,0.9657126026375769
2021-01-19,6045828.201275876,5842587.989219128,0.9663833960723764
2021-01-20,5958768.301275876,5758734.6789390035,0.9664303741607067
2021-01-21,5980023.101275876,5789106.628939004,0.9680742918374112
2021-01-22,5936551.651275876,5746726.878939003,0.9680244048249667
2021-01-25,5957383.149066001,5771619.478939002,0.9688179078835776
2021-01-26,5919183.449066001,5726735.978939002,0.9674874969186222
2021-01-27,5913845.949066001,5721944.978939003,0.9675505632409472
2021-01-28,5876816.799066002,5690028.1789390035,0.9682160212724882
2021-01-29,5814270.699066001,5622451.528939002,0.9670089027403191
2021-02-01,5864778.049066002,5669567.478939003,0.9667147557002457
2021-02-02,5896270.999066001,5705867.578939003,0.967707824121863
2021-02-03,5924600.749066001,5733716.9289390035,0.9677811504586044
2021-02-04,5914091.149066001,5717573.028939003,0.9667712053849502
2021-02-05,5937390.199066001,5750419.378939004,0.9685095953174159
2021-02-17,6052319.949066001,5845032.728939003,0.9657507828615395
2021-02-18,6062849.099066001,5858149.528939003,0.9662370666361244
2021-02-19,6056259.349066001,5860330.578939003,0.9676485502297364
2021-02-22,6048208.049066001,5852456.278939003,0.9676347492449062
2021-02-23,6120070.199066001,5916108.1789390035,0.9666732548005537
2021-02-24,6107502.249066001,5903190.078939003,0.9665473442669231
2021-02-25,6157407.999066002,5961215.228939003,0.9681371170861574
2021-02-26,6072292.949066001,5850837.942387129,0.9635302498518398
2021-03-02,6075391.099066001,5861171.820941254,0.9647398373813859
2021-03-03,6124708.999066001,5911999.320941254,0.9652702392624393
2021-03-04,6091409.949066001,5874905.782279128,0.9644574624598908
2021-03-05,6077985.551937376,5871577.415370754,0.966040041588972
2021-03-08,6078700.263853252,5865062.224936129,0.9648546515465628
2021-03-09,6172612.171198377,5937170.324936128,0.9618570161655662
2021-03-10,6177673.071198377,5952663.788384253,0.9635770167471043
