date,nav_base,nav_blend025,rel_blend025_vs_base
2019-10-30,31247975.516451962,30627559.037138224,0.9801453864111264
2019-10-31,31350141.316306725,30715238.201745983,0.9797479983214462
2019-11-01,31475280.355572462,30812897.914026547,0.9789554712757739
2019-11-04,31753440.793718982,31119986.529781934,0.9800508465192109
2019-11-05,31917489.357530363,31288306.654518843,0.9802872119431576
2019-11-06,32107655.157385122,31483385.8191266,0.9805569938010582
2019-11-07,32008802.93999566,31376402.265149884,0.9802429139249197
2019-11-08,31954310.75641115,31325685.55799367,0.9803273741934379
2019-11-11,31593551.99177103,30984536.007516064,0.980723408864771
2019-11-12,31650801.99177103,31063736.007516064,0.9814517817144854
2019-11-13,31402250.701310873,30830975.894438278,0.981807838797722
2019-11-14,31195330.46667718,30657379.62187708,0.9827554048393641
2019-11-15,31458373.431462534,30911750.007746924,0.982623913314955
2019-11-18,31603836.19191627,31057006.842908304,0.9826973742780051
2019-11-19,31625640.35475367,31092926.706512272,0.9831556407311979
2019-11-20,31617901.7198295,31080038.763166595,0.9829886574564947
2019-11-21,31331679.030488554,30800599.746613987,0.983049766233154
2019-11-22,31404506.432736933,30871050.157890763,0.9830133845284675
2019-11-25,31547281.652219586,30986955.069525592,0.9822385145930768
2019-11-26,31396026.500346847,30863483.851531766,0.9830378965691982
2019-11-27,31658569.465132203,31108004.23740161,0.9826092828250824
2019-11-28,31584628.61281856,31033882.74007921,0.9825628510789001
2019-11-29,31283525.614228252,30728395.507388864,0.9822548739012043
2019-12-02,31306042.850271635,30763554.54725972,0.9826714508247979
2019-12-03,31318621.960650165,30761982.078149054,0.982226552521995
2019-12-04,31319010.595574338,30756520.02149473,0.9820399634795905
2019-12-05,31316992.341588173,30789222.047741365,0.9831474782734502
2019-12-06,31202347.940614197,30690971.78660843,0.9836109720018813
2019-12-09,31381837.356739216,30857263.408667732,0.9832841543945217
2019-12-10,31257932.92196028,30736146.30071429,0.9833070656799764
2019-12-11,31364277.32293426,30836596.561847232,0.9831757398503432
2019-12-12,31460664.249728277,30980257.38558035,0.9847299198664543
2019-12-13,31629622.470485333,31159162.447359018,0.9851259677991631
2019-12-16,31564504.72518263,31095739.124989256,0.9851489638670178
2019-12-17,31807923.48900396,31350117.467952583,0.9856071704520529
2019-12-18,32057253.889842644,31559605.1119197,0.9844762505349648
2019-12-19,32014053.512983367,31500023.20214096,0.9839436043100902
2019-12-20,31654754.272888895,31189084.064119704,0.9852890910239028
2019-12-23,31911457.271479208,31426021.296810046,0.9847880348885534
2019-12-24,31793087.30878704,31319722.268598318,0.9851110703534006
2019-12-25,31798975.94371121,31329010.211943995,0.9852207274662202
2019-12-26,31855428.161100674,31379193.765920714,0.9850501335982198
2019-12-27,32001332.21902033,31526178.96409541,0.9851520789299357
2019-12-30,31957054.94917199,31470403.077404056,0.9847716921180015
2019-12-31,31796175.329534147,31301269.112150565,0.9844350393638733
2020-01-02,31816552.599382486,31334844.99884192,0.9848598430318338
2020-01-03,31909503.108641803,31428801.433206078,0.9849354697314123
2020-01-06,31675898.164603554,31186477.890888482,0.9845491271890129
2020-01-07,31755927.037664298,31240696.231763124,0.9837752868845528
2020-01-08,31548148.854215078,31056492.141772725,0.9844156715909287
2020-01-09,31734317.108777087,31261014.050371896,0.9850854500261396
2020-01-10,31854287.071469255,31373313.078583624,0.9849008081139439
2020-01-13,32196803.889842644,31718155.1119197,0.985133655515604
2020-01-14,32356235.217610642,31878916.19678576,0.9852480049791117
2020-01-15,32231498.904993687,31735396.47284607,0.9846081488915567
2020-01-16,32199435.32252839,31711150.862215027,0.9848356203945063
2020-01-17,32320619.105003636,31820504.691072494,0.9845264593383448
2020-01-20,32521534.08284684,32012145.08021059,0.984336870415196
2020-01-30,31181792.54428221,30678285.33528653,0.9838525252106456
2020-01-31,31403130.240646765,30895355.860820655,0.9838304533358629
2020-02-03,31127036.76660209,30644279.040586654,0.9844907265142111
2020-02-04,31413955.677122522,30937298.73810715,0.9848265865045929
2020-02-05,31604161.106617626,31112704.20068304,0.9844496139518893
2020-02-06,31867467.005957507,31396079.526862897,0.9852078773940054
2020-02-07,31681107.077070303,31195697.345471665,0.9846782585464016
2020-02-10,31626113.26454839,31143739.57556148,0.984747613943202
2020-02-11,31658331.529463552,31193119.44857505,0.9853052242991536
2020-02-12,31725368.093294773,31267721.087961197,0.9855747298506428
2020-02-13,31810626.60447202,31354874.505541887,0.9856729606556678
2020-02-14,31823565.23939619,31371662.44888756,0.9857997434571161
2020-02-17,31853330.76730942,31394894.369145855,0.9856078976006475
2020-02-18,31930514.040525347,31440891.76363916,0.98466600705943
2020-02-19,32310828.913450804,31811697.487347983,0.9845521937106654
2020-02-20,32265372.533223934,31766044.069767296,0.984524323624577
2020-02-21,31983636.770677004,31503315.876947805,0.9849822927526002
2020-02-24,31652331.317379445,31167285.900266048,0.9846758391269881
2020-02-25,31606774.937152576,31135632.48268536,0.9850936245344853
2020-02-26,31417004.97446041,30934433.45447363,0.984639798721136
2020-02-27,31394951.188482292,30893745.500648398,0.9840354684794742
2020-03-02,30985671.609655157,30498996.632150944,0.9842935475585249
2020-03-03,31273499.79310438,30785050.722141344,0.9843813748319037
2020-03-04,31370529.280342188,30893510.162809417,0.984794036681055
2020-03-05,31652918.696467202,31185851.784868717,0.9852441123652014
2020-03-06,31253022.390856,30772850.31086457,0.9846359793946867
2020-03-09,30698896.46560696,30205414.871606927,0.9839251031530434
2020-03-10,30485695.016599543,30017581.02558308,0.9846447984616531
2020-03-11,30307981.44576815,29857705.98378873,0.9851433371508054
2020-03-12,29339741.333024353,28965293.669666383,0.9872375267693142
2020-03-13,28769664.26793621,28451606.419027552,0.988944679856305
2020-03-16,27761338.34153306,27516543.731283225,0.9911821754686947
2020-03-17,26821230.267184496,26694825.595415737,0.9952871411747501
2020-03-18,26422135.863381892,26326700.750146136,0.9963880621260441
2020-03-19,24925696.084513143,24953318.63669577,1.0011081958188437
2020-03-20,26516155.693951875,26399163.343489904,0.9955878841634401
2020-03-23,25715499.419945706,25635835.53942275,0.9969021064214229
2020-03-24,26313059.4114335,26185407.107634254,0.9951487091712422
2020-03-25,26913272.011040557,26778155.173139304,0.9949795462311002
2020-03-26,26924902.829549238,26771891.861446697,0.9943171208798341
2020-03-27,27079953.09169261,26942500.48047034,0.9949241931565813
2020-03-30,26934421.14974755,26793359.06592023,0.9947627579206898
2020-03-31,26974536.590653304,26821413.85608641,0.9943234341004415
2020-04-01,26644427.211836126,26492923.20581538,0.9943138576477468
2020-04-06,26936272.498928696,26812661.81109121,0.9954109950498012
2020-04-07,27084431.605804347,26950005.217012778,0.9950367653732575
2020-04-08,27315616.991491996,27165051.50005353,0.994487933716256
2020-04-09,27321804.80440461,27175000.667929545,0.9946268506957712
2020-04-10,27753703.836664587,27593442.130274568,0.9942255740951482
2020-04-13,27205263.33991491,27091235.434516024,0.9958086086514153
2020-04-14,27622347.967698038,27491042.51076035,0.995246404936639
2020-04-15,28051196.762640234,27881224.78309068,0.99394065141007
2020-04-16,27666518.490118545,27512827.583021186,0.9944448772203756
2020-04-17,27778896.426358275,27639288.834501483,0.9949743290837024
2020-04-20,27728507.04718842,27606612.061950285,0.9956039831127332
2020-04-21,27182377.509172,27092698.29020887,0.996700832407582
2020-04-22,27209529.62700281,27116549.523130074,0.9965828110537985
2020-04-23,27191109.871468768,27096330.45917452,0.9965143235144772
2020-04-24,27177326.9737006,27078224.997507747,0.9963535053948185
2020-04-27,27589566.350659765,27493965.197056696,0.9965348801649149
2020-04-28,28102894.151062734,27975740.334847093,0.99547541916743
2020-04-29,28399009.533247508,28239738.82101032,0.994391680736234
2020-04-30,28639559.408687633,28464370.441890057,0.9938829726987898
2020-05-04,28167227.340529505,28016690.775066417,0.9946556129347356
2020-05-05,28234066.484712992,28097785.152776252,0.9951731596293248
2020-05-06,28141502.392988376,28000933.107781053,0.9950049118471248
2020-05-07,28131495.19074995,27994690.914730698,0.9951369710322316
2020-05-08,28308910.990604714,28181470.079338457,0.9954982050949063
2020-05-11,28612149.479800425,28469238.26049883,0.9950052260350978
2020-05-12,28392885.116134282,28265238.97115416,0.995504291146954
2020-05-13,28449930.868465997,28321406.742133882,0.9954824450390994
2020-05-14,28288674.24553062,28174928.95011161,0.9959791224420147
2020-05-15,28235767.86530375,28135175.532530922,0.9964374146560244
2020-05-18,28272867.86530375,28159975.532530922,0.9960070434555608
2020-05-19,28607711.848607734,28484813.44615458,0.9957040114531517
2020-05-20,28720950.378614157,28594266.724070985,0.9955891552029733
2020-05-21,28742943.709599104,28625993.204497136,0.995931157703137
2020-05-22,28375738.43285036,28264900.910028122,0.9960939334465417
2020-05-25,28459413.8896508,28338615.01167764,0.9957553982509427
2020-05-26,28692265.180110957,28557725.124755427,0.9953109294609199
2020-05-27,28726966.198629588,28579137.993483745,0.9948540265573572
2020-05-28,28733200.670716356,28572656.07322545,0.9944125752180986
2020-05-29,28713082.340719886,28575711.013535466,0.9952157234268922
2020-06-01,28923884.00803932,28744253.03639199,0.9937895280040051
2020-06-02,29195804.55947226,28995539.524922274,0.9931406228541487
2020-06-03,29635312.309602246,29420960.39698793,0.9927670101676349
2020-06-04,29614257.964330845,29412405.936987523,0.9931839579574662
2020-06-05,29558202.532173924,29368679.45562761,0.9935881393213941
2020-06-08,29770798.2744336,29591339.245717432,0.9939719779408709
2020-06-09,29769568.118283194,29580987.73813946,0.9936653303334987
2020-06-10,29871617.26275392,29703304.22278255,0.9943654527141644
2020-06-11,29427776.812442116,29276389.6111588,0.9948556358080265
2020-06-12,29133952.58074103,28999694.5324095,0.9953916981240547
2020-06-15,28929706.045042343,28776129.803158153,0.9946913998488239
2020-06-16,29312989.677199196,29173701.39896836,0.9952482404638795
2020-06-17,29476647.45254191,29316441.247644957,0.9945649787631077
2020-06-18,29254425.775602665,29124069.07791285,0.9955440349884246
2020-06-19,29117293.792068046,28991257.993046798,0.995671445295662
2020-06-22,29225557.883792654,29084576.482608993,0.9951760920443594
2020-06-23,29251162.04663006,29118796.346212965,0.9954748566841178
2020-06-24,29291579.28267344,29176205.386083815,0.9960611923489604
2020-06-29,29229311.215238687,29083542.27001389,0.9950129189103574
2020-06-30,29396616.5595975,29257655.16086733,0.9952728778004624
2020-07-01,29499666.77762449,29374929.524798144,0.9957715707853025
2020-07-02,29654073.92180798,29556869.90250798,0.9967220686251641
2020-07-03,29708908.903154057,29619194.416613843,0.9969802160411657
2020-07-06,30169266.468923338,30067673.281843048,0.9966325602518398
2020-07-07,30027892.957570836,29958845.48982078,0.9977005556850885
2020-07-08,30066710.19361422,30014554.52969163,0.9982653351967431
2020-07-09,29922086.682261717,29903526.737669356,0.9993797242555492
2020-07-10,29821568.936959013,29787811.263434347,0.9988680114853773
2020-07-13,29771269.041876767,29783345.92886362,1.0004056557673058
2020-07-14,29801885.755539313,29829529.082043115,1.0009275697091975
2020-07-15,29956552.06465339,29962464.681015033,1.0001973730604539
2020-07-16,29767584.42426844,29779833.872209296,1.0004115029209717
2020-07-17,29873352.16957114,29901999.346444305,1.000958954211451
2020-07-20,29847799.95218167,29890665.792467587,1.0014361473996272
2020-07-21,30102806.22749079,30170434.544619005,1.0022465784956107
2020-07-22,30132791.446154658,30209318.24873956,1.0025396519509866
2020-07-23,30060223.70085196,30139652.77450455,1.002642331422515
2020-07-24,29831330.121889543,29912091.288841277,1.0027072600055629
2020-07-27,29785698.28486223,29966673.769611068,1.0060759188190935
2020-07-28,29915263.241354525,30091940.4892131,1.0059059232216396
2020-07-29,29991354.84024526,30157738.137424596,1.0055477086002151
2020-07-30,30221425.31219674,30396543.600000482,1.005794507902745
2020-07-31,30175603.404056642,30358558.2621615,1.0060630057883204
2020-08-03,29947357.879646286,30098660.46687098,1.005052285007337
2020-08-04,30024662.042483687,30207480.330474947,1.0060889374119375
2020-08-05,30204332.514435165,30377585.793050837,1.0057360406336697
2020-08-06,30547636.022284795,30713229.460105337,1.0054208265968516
2020-08-07,30517148.901049137,30668407.443893276,1.0049565096442852
2020-08-10,30451564.9107394,30635605.939359587,1.0060437297445848
2020-08-11,30261489.287793394,30453014.09732172,1.0063289948391794
2020-08-12,30197299.066424567,30358011.825858638,1.0053220905313602
2020-08-13,30644066.966330644,30748933.86394236,1.0034220946497387
2020-08-14,30438110.762111742,30560022.239344582,1.0040052248375608
2020-08-17,30470605.749613,30609344.995076668,1.0045532158633057
2020-08-18,30559625.245510336,30669559.916404206,1.0035973828216371
2020-08-19,30414402.796709582,30525928.387789693,1.0036668676950704
2020-08-20,29822306.118092693,29909386.74850728,1.0029199831183329
2020-08-21,30110794.834369704,30220904.590345792,1.0036568199737592
2020-08-24,29891106.649045657,30040441.073604677,1.0049959483371549
2020-08-25,29964128.439209174,30117177.07193227,1.005107728497213
2020-08-26,30038640.642827377,30192506.04076272,1.005122249031335
2020-08-27,29922853.735288445,30097659.59394632,1.005841884607808
2020-08-28,29935778.414820902,30078417.743878223,1.0047648444974693
2020-08-31,29406366.33635266,29578742.72658343,1.0058618731828037
2020-09-01,29444873.048630137,29643342.26707134,1.0067403659072809
2020-09-02,29346591.210166156,29540456.59149851,1.0066060613290309
2020-09-03,29363896.669318948,29566361.82091944,1.0068950369183134
2020-09-04,29074150.071938697,29286306.33564042,1.007297075346202
2020-09-07,29314056.334499843,29496063.077207323,1.0062088555957804
2020-09-08,29456627.530175917,29634800.29475486,1.0060486477753239
2020-09-09,29300150.87534705,29476657.84778639,1.006024097732133
2020-09-10,29397333.52028167,29584209.849273186,1.0063569142712412
2020-09-11,29442320.371244393,29618179.828831937,1.0059730162354765
2020-09-14,29489674.577272497,29689190.74718589,1.0067656280638362
2020-09-15,29560963.12801395,29758528.95020775,1.0066833350908846
2020-09-16,29635198.430380076,29862551.884078916,1.0076717371821533
2020-09-17,29399145.283935905,29625490.368824594,1.0076990362373688
2020-09-18,29549689.413274635,29745479.292337477,1.0066257846681423
2020-09-21,29254797.021922484,29458704.85724241,1.00697006494925
2020-09-22,28982301.146713957,29174209.48976297,1.006621570249979
2020-09-23,28811133.710411936,29003755.205416374,1.0066856617632796
2020-09-24,28144417.98255176,28349676.629959434,1.0072930499943158
2020-09-25,28494254.383798152,28678391.510536175,1.0064622546095723
2020-09-28,28907902.12432097,29094791.800013382,1.0064650030600173
2020-09-29,28857961.06733014,29056167.961818684,1.0068683610053426
2020-09-30,28793388.08757642,29002882.10810677,1.007275768308098
2020-10-05,28908955.077224385,29102258.407300357,1.0066866245964132
2020-10-06,29158352.2055576,29356398.08584677,1.0067920806667334
2020-10-07,29043673.850950006,29261983.342658315,1.0075165935559205
2020-10-08,29117825.550728742,29367155.63887831,1.008562799022035
2020-10-12,29171472.597825322,29442139.031591333,1.0092784631580851
2020-10-13,28891778.231176767,29203230.299459703,1.010779954968187
2020-10-14,28856437.896357663,29156296.447234586,1.0103913917564569
2020-10-15,28713617.42285331,28992499.215656634,1.0097125272896255
2020-10-16,28578439.06824571,28863934.47246817,1.0099898879550662
2020-10-19,28648937.815121025,28963990.161401194,1.0109969992016208
2020-10-20,28604630.325126898,28904178.783535153,1.0104720269062566
2020-10-21,28493299.464269932,28809125.418212738,1.0110842183910236
2020-10-22,28686759.21068746,28985047.85182101,1.0103981296368403
2020-10-23,28629479.07200221,28937334.47246817,1.0107530912347973
2020-10-26,28763196.061650183,29060610.77166176,1.0103401134343384
2020-10-27,28679213.416715566,28972395.301886834,1.010222800775993
2020-10-28,28645861.71693683,28926223.00566684,1.0097871480181113
2020-10-29,28344522.278488103,28629115.177858748,1.010040490242682
2020-10-30,28252196.345830962,28530112.716859862,1.009836982853544
2020-11-02,28636716.369618982,28902561.90917381,1.0092833806824606
2020-11-03,28815082.106142268,29090343.89730041,1.0095526984842242
2020-11-04,28817193.555400815,29128558.681239672,1.0108048386197033
2020-11-05,29027505.001597073,29324103.41106794,1.0102178402675168
2020-11-06,29114927.755381234,29414033.335694995,1.010273272282411
2020-11-09,29480154.86338473,29770973.06754765,1.0098648804767347
2020-11-10,29696046.448266238,29950006.436448254,1.008551979760149
2020-11-11,30335483.20626694,30560139.603674956,1.0074057299789971
2020-11-12,29941004.66940222,30200155.017161187,1.0086553657975212
2020-11-13,29976679.391804308,30247651.620836668,1.0090394344713993
2020-11-16,30327968.830253035,30618759.44864476,1.0095881995929004
2020-11-17,30361314.62422493,30667098.53029081,1.0100714975570226
2020-11-18,30525784.56677632,30832841.436771367,1.0100589345811357
2020-11-19,30454158.634119175,30764788.975772485,1.0101999318183525
2020-11-20,30266704.79350848,30595099.756738156,1.010850040183433
2020-11-23,30351096.381452274,30712671.9004345,1.0119130958051055
2020-11-24,30099342.540841583,30458882.681400172,1.011945116079221
2020-11-25,30054234.128785376,30392910.844692267,1.0112688519845698
2020-11-26,30211207.830710817,30551736.684373762,1.0112716067351926
2020-11-27,30066690.841062848,30414560.38518018,1.0115699311891762
2020-11-30,29812318.79308623,30126289.86295171,1.0105315883693788
2020-12-01,29941024.698893066,30298523.077525657,1.011940084957941
2020-12-02,29928584.89502693,30316793.55039794,1.0129711664194159
2020-12-03,29863400.550313577,30257669.25269115,1.0132024047868666
2020-12-04,30100858.59695237,30506119.39007943,1.0134634296833012
2020-12-07,30001786.148151614,30433937.861464918,1.0144041995092992
2020-12-08,29695626.32049745,30203609.14202325,1.0171063178140536
2020-12-09,29571861.334840164,30091185.169654354,1.0175614185706447
2020-12-10,29528302.922783952,30024555.086785827,1.0168059832391847
2020-12-11,29657475.09606704,30163174.61458377,1.0170513341705139
2020-12-14,29635488.520621993,30132273.695559595,1.0167631849426715
2020-12-15,29457211.865793128,29945681.248591125,1.0165823359326558
2020-12-16,29811405.510269966,30316949.99475318,1.0169580895576713
2020-12-17,29744074.11846003,30249892.304333363,1.0170056793114097
2020-12-18,29563708.10641907,30088398.31539019,1.0177477807277224
2020-12-21,29956844.78318314,30455325.196783498,1.0166399504756987
2020-12-22,29678041.473525412,30184240.30284657,1.0170563421367518
2020-12-23,29595504.622562688,30103677.38300582,1.0171706063783659
2020-12-24,29666341.473525412,30174840.30284657,1.017140597864922
2020-12-25,29835103.72619231,30321001.3585888,1.0162861050142729
2020-12-28,29967094.78318314,30473625.196783498,1.0169028868919456
2020-12-29,29958538.070905663,30460875.656295586,1.016767760302622
2020-12-30,30530225.806513377,31011591.1337727,1.0157668446447137
2020-12-31,30414593.692531724,30915843.457383305,1.01648056751699
2021-01-04,30383284.668285914,30939861.00974461,1.018318504649356
2021-01-05,30452959.347818367,31006319.15967651,1.0181709700373598
2021-01-06,30222864.003562808,30820128.11729447,1.0197619958737616
2021-01-07,30471339.851921033,31106706.330474097,1.0208512812905735
2021-01-08,30825223.54827999,31477853.01037281,1.021171929574838
2021-01-11,30881946.210126888,31561127.814205863,1.0219928368328113
2021-01-12,30553921.17384012,31260001.377623998,1.023109315487415
2021-01-13,30784471.82511661,31529319.943602048,1.0241955789502202
2021-01-14,30744766.365963817,31472158.98437074,1.0236590712626845
2021-01-15,30458666.815680146,31205407.023634743,1.024516509946856
2021-01-18,30376545.08905111,31125025.721139815,1.0246400843115793
2021-01-19,30485596.342175793,31286370.032206792,1.0262672798341541
2021-01-20,30068164.3700128,30894382.822639853,1.0274781806584457
2021-01-21,30210102.326437447,31105214.06673865,1.0296295500964878
2021-01-22,29944606.140658796,30822245.644263662,1.0293087676452424
2021-01-25,29993327.060817197,30845670.86099463,1.0284177810100608
2021-01-26,29821850.681506004,30632740.414842732,1.0271911271368412
2021-01-27,29776510.877639864,30601860.88771501,1.0277181572235494
2021-01-28,29562634.222811002,30357418.440746546,1.0268847563429335
2021-01-29,29256144.253409307,30024656.28784105,1.0262683977688614
2021-02-01,29471615.98003835,30291797.830485985,1.0278295513555538
2021-02-02,29648150.324751697,30517672.12819277,1.0293280286937547
2021-02-03,29828206.671611756,30676699.96936106,1.0284460043840595
2021-02-04,29789315.083667967,30620021.806068964,1.0278860631762707
2021-02-05,29895992.716103844,30740296.563287843,1.028241371852128
2021-02-17,30545208.278428473,31442092.51296701,1.0293625182176915
2021-02-18,30633584.93325733,31508034.95993547,1.028545468269004
2021-02-19,30584225.26807644,31436368.81216059,1.0278621915910884
2021-02-22,30567377.77432581,31413807.434294548,1.027690620576544
2021-02-23,30922054.51039131,31744556.167096406,1.0265991917331592
2021-02-24,30884699.77341024,31660690.923645053,1.0251254231359856
2021-02-25,31098850.38559984,31891451.534575846,1.025486509602394
2021-02-26,30714360.632806007,31451582.31420106,1.0240025078239015
2021-03-02,30619026.026734937,31394623.843031142,1.0253305841805351
2021-03-03,30914358.203344077,31686576.955973163,1.0249792910967033
2021-03-04,30766238.54795895,31508431.17591054,1.02412360636139
2021-03-05,30652076.646863136,31404666.856903084,1.0245526663237339
2021-03-08,30620868.918483913,31385495.339618467,1.024970761710586
2021-03-09,31088488.41131897,31830775.359933518,1.0238765854033705
2021-03-10,31104577.493013393,31854564.901091654,1.0241118018158812
2021-03-11,31171677.49301339,31952789.14169253,1.0250583770749653
2021-03-12,31230836.64876108,32005556.03408251,1.0248062321875762
2021-03-15,31273227.43023423,32044467.87146064,1.02466136387576
2021-03-16,31574774.027614485,32328237.98717004,1.0238628456658658
2021-03-17,31385915.53432164,32153309.86462874,1.0244502770507977
2021-03-18,31343419.018178023,32129530.79701311,1.025080600759578
2021-03-19,31161260.26944989,31910260.35019099,1.0240362576566073
2021-03-22,31107310.971539225,31889380.65962483,1.0251410251693287
2021-03-23,31135948.353454914,31926247.904562972,1.0253822219299886
2021-03-24,31171588.15732106,31929727.431690697,1.0243214837352321
2021-03-25,31340603.89384434,32097359.419817295,1.0241461692485636
2021-03-26,31382195.481788132,32169937.583109394,1.0251015612269194
2021-03-29,31563407.01228331,32357808.65288204,1.02516843762429
2021-03-30,31737378.930131108,32508235.85639916,1.0242886133717932
2021-03-31,31789617.034218512,32536209.066743884,1.0234854050529056
2021-04-01,31796079.20564878,32557863.836652726,1.0239584455076023
2021-04-06,31908173.21554302,32696304.282134395,1.024699974557223
2021-04-07,31973211.76628448,32754534.792838138,1.0244368014156637
2021-04-08,31802690.570608407,32594358.046980605,1.0248930974759678
2021-04-09,31665803.797916856,32470175.47045366,1.0254019028751047
2021-04-12,31707008.353889164,32486220.176545724,1.0245753813781358
2021-04-13,31984022.892643243,32742960.45911786,1.0237286463001245
2021-04-14,32251113.868321046,32999099.535780903,1.0231925529925519
2021-04-15,32530763.418604717,33272601.4965169,1.0228042013144985
2021-04-16,32622641.051040594,33363176.253735773,1.0227000383425902
2021-04-19,32994267.78710609,33711774.98653763,1.0217464198345367
2021-04-20,33180626.44892594,33874685.12325568,1.0209175880207713
2021-04-21,32876529.045075055,33572533.4438927,1.0211702518189616
2021-04-22,32941393.353132546,33629204.45533512,1.02087984241678
2021-04-23,32877385.407340925,33581265.78337378,1.0214092564634318
2021-04-26,33382444.026134845,34066028.34033992,1.0204773597064944
2021-04-27,32739043.65236044,33515810.431265213,1.0237260070010863
2021-04-28,32551123.434291378,33339392.291345216,1.0242163333823198
2021-04-29,32439052.2386153,33248605.07379768,1.0249561186075187
2021-05-03,31984381.04600151,32794037.910361137,1.0253141326447788
2021-05-04,31722920.0464593,32525871.165685885,1.0253113874148607
2021-05-05,31741620.76863102,32511211.151655465,1.024245465870634
2021-05-06,32180060.376826983,32929741.323264237,1.0232964431284008
2021-05-07,32268753.1672968,33058804.78301971,1.0244834875282258
2021-05-10,32577338.846371476,33338864.81965337,1.0233759416898078
2021-05-11,31944854.06366718,32710465.94946323,1.0239666734513848
2021-05-12,30764282.94921029,31563124.725735612,1.0259665332634
2021-05-13,30595270.79959564,31368971.196489554,1.0252882349681356
2021-05-14,30960465.676769283,31768059.53566891,1.0260846806159505
2021-05-17,30275773.55196218,31113655.71929738,1.0276750044353828
2021-05-18,31012744.075120386,31836045.36665886,1.0265471926490684
2021-05-19,30821965.25929778,31656625.41169535,1.0270800432540812
2021-05-20,30784085.12061254,31640663.79712702,1.0278253738306138
2021-05-21,31115971.606157843,31974055.01764814,1.0275769441607436
2021-05-24,30958651.663606457,31802962.111167584,1.0272721970173415
2021-05-25,31070832.248945754,31931453.475673437,1.027698686016268
2021-05-26,31166413.10980272,31993306.840995852,1.0265315655118827
2021-05-27,31234893.812276,32037741.138032414,1.0257035394639593
2021-05-28,31279669.022761423,32113053.613061715,1.0266430117816738
2021-05-31,31425738.96531281,32258246.519542273,1.0264912642197013
2021-06-01,31471370.803776793,32292732.1951151,1.0260986849431972
2021-06-02,31638541.999452863,32463519.412662636,1.0260750768232
2021-06-03,31611489.046549443,32429752.80537566,1.0258850115418887
2021-06-04,31500065.344624,32338076.96569417,1.0266034883388961
2021-06-07,31395991.196044505,32253673.14085966,1.0273181993032032
2021-06-08,31542009.438817166,32396147.962382723,1.0270793947108015
2021-06-09,31387045.40207261,32243988.27047611,1.027302438232906
2021-06-10,31555873.31002616,32421475.028511558,1.0274307641554123
2021-06-11,31471303.969323628,32342581.746863745,1.0276848324552865
2021-06-15,31500876.857050586,32357303.59465149,1.0271873935918459
2021-06-16,31598224.859275807,32456151.769412983,1.0271511109867086
2021-06-17,31451762.955547135,32314135.53380854,1.0274188947525853
2021-06-18,31211993.247602023,32075482.02910695,1.0276652879761616
2021-06-21,31123619.928515762,31950014.494887397,1.0265520067482408
2021-06-22,31248799.6525887,32061732.291260723,1.026014843696714
2021-06-23,31399687.848186743,32242639.031528033,1.0268458459656302
2021-06-24,31418875.95227415,32239896.262435757,1.0261314348549182
2021-06-25,31650483.998912945,32464046.39982404,1.0257045800923308
2021-06-28,31737855.25831996,32529111.053325593,1.0249309787496812
2021-06-29,31547973.734653745,32362564.826046884,1.0258207103329224
2021-06-30,31667411.032270517,32490825.968761895,1.026001965732288
2021-07-01,31501788.13681571,32322616.454994366,1.0260565627136373
2021-07-02,31440502.538977675,32272247.846220598,1.026454580559321
2021-07-05,31618564.069472853,32460468.91599325,1.02662691590518
2021-07-06,31851519.885379955,32654913.31899239,1.0252230799818505
2021-07-07,31833990.709917698,32625633.087049097,1.0248678333905767
2021-07-08,31832143.662821118,32622699.69433607,1.0248351490207144
2021-07-09,31901573.801506363,32681163.073688906,1.024437329550987
2021-07-12,32054018.47949439,32805466.730539855,1.0234431839342135
2021-07-13,32351116.249719508,33099278.36324683,1.0231263152638144
2021-07-14,32297533.508491706,33056239.521117724,1.0234911440660488
2021-07-15,32358890.15436859,33117485.024917148,1.0234431671460198
2021-07-16,32478294.13834752,33210429.81413264,1.0225423069532669
2021-07-19,32581846.33112199,33283189.90449993,1.0215255933089349
2021-07-20,32336142.04385725,33038339.919693585,1.0217155737033796
2021-07-21,32468861.05363584,33155866.218887165,1.0211588932582651
2021-07-22,32882991.486646015,33543974.87551309,1.0201010722864283
2021-07-23,32873555.09200685,33530082.138213288,1.0199712822166311
2021-07-26,32719565.421852484,33378536.878539406,1.0201399819401884
2021-07-27,32796549.584841143,33454645.388024416,1.0200660072938725
2021-07-28,32715111.03409969,33378859.81185818,1.0202887521019461
2021-07-29,32882540.64183197,33549369.545664497,1.0202791174531145
2021-07-30,32666979.642289758,33330602.800989244,1.0203148000202742
2021-08-02,32943017.827613797,33608764.74998911,1.0202090447772294
2021-08-03,32973662.36846101,33658009.52056818,1.0207543567487287
2021-08-04,33056528.926227607,33748384.71469467,1.020929474779735
2021-08-05,33249636.9728664,33931886.00014308,1.020518991766239
2021-08-06,33243793.685143877,33910289.34526174,1.0200487244756216
2021-08-09,33301591.901066225,33950416.92677662,1.0194833036101683
2021-08-10,33159215.24623736,33822386.469239645,1.0199996054815421
2021-08-11,33341923.29287616,33972836.606627926,1.0189225231013164
2021-08-12,33219631.70493237,33829478.44333583,1.0183580222628692
2021-08-13,33132416.415063128,33745324.440362245,1.0184987420664093
2021-08-16,33004949.425415166,33628948.14116866,1.0189062163892604
