date,breadth_63d,mkt_mom_63d,mkt_mom_21d,mkt_vol_60d,mean_mom_fam,mean_def_fam,mean_val_fam,mean_grw_fam,mean_qual_fam,disp_mom_fam,disp_grw_fam,mom_minus_val,grw_minus_val,mom_minus_def,risk_on,vol20,dd120,breadth60,ew_mom63,crisis_vote2,crisis_strict,mom_ic_same_day,mom_ic_lag1,mom_ic_lag21,val_ic_same_day,val_ic_lag1,val_ic_lag21,year,month
2008-03-27,0.6133333333333333,0.1045926043233828,0.05162275214796275,0.561294749478427,0.5,0.5,,0.4991960132300496,0.49999999999999994,0.24600088238499362,0.23383859752946054,,,1.1102230246251566e-17,true,0.32048402186653074,-0.1738139510054444,0.5666666666666667,0.1369175551927455,true,true,-0.3919475593064301,-0.311668731977987,-0.06424383133175489,,,,2008,3
2008-03-28,0.7133333333333334,0.1683591231463576,0.052970165371844624,0.5626762105349968,0.5,0.5,,0.4992109782018699,0.5000000000000001,0.24579557609051136,0.23398377868241482,,,5.181040781584064e-18,true,0.32095457685286366,-0.17563688346711348,0.55,0.10602187764512405,true,true,-0.2679678660633247,-0.3919475593064301,-0.0930518415486318,,,,2008,3
2008-03-31,0.6666666666666666,0.17632451815329497,0.0385894854396861,0.5627034439366507,0.5,0.5,,0.49920750328468444,0.5,0.24556082784477465,0.23466436531777563,,,-8.141635513917815e-18,true,0.32167248877820237,-0.16295940494601013,0.55,0.149257392896317,true,true,0.03142245548760432,-0.2679678660633247,-0.11857036598043967,,,,2008,3
2008-04-01,0.6,0.12052137907723537,0.02936981757877255,0.5724795093444031,0.5,0.5,,0.5005959553429379,0.5,0.2491869083968272,0.18533034804280027,,,5.181040781584064e-18,true,0.3189340803983156,-0.15797738182990273,0.55,0.14541316848210628,true,true,0.08242682847245884,0.03142245548760432,-0.10985628188428113,,,,2008,4
2008-04-02,0.64,0.1317308173269307,0.042565320665082895,0.5729927347618606,0.5,0.5,,0.5001964772799516,0.5,0.2465807698295664,0.18560924384008665,,,4.440892098500626e-18,true,0.3106714994996828,-0.15910246761885172,0.5333333333333333,0.12389023786544429,true,true,-0.000977836882710081,0.08242682847245884,-0.09315073976534033,,,,2008,4
2008-04-03,0.66,0.127332290712174,0.04185996158827243,0.5711352493637349,0.5,0.5,,0.5006219623809501,0.5,0.2457965326716605,0.185884803779295,,,-1.0362081563168128e-17,true,0.30776520716928457,-0.1563610851406103,0.5333333333333333,0.1251350863626357,true,true,-0.06293346988104268,-0.000977836882710081,-0.07299005986733922,,,,2008,4
2008-04-07,0.6266666666666667,0.09734958823317874,0.0416451190946977,0.5666700496397564,0.5,0.5,,0.5006594849090921,0.5,0.2452835441666578,0.18416937192299584,,,-1.4802973661668755e-18,true,0.308998200166628,-0.13462672349843263,0.5333333333333333,0.13071415392630614,true,true,-0.10717317659296936,-0.06293346988104268,-0.0701675502464215,,,,2008,4
2008-04-08,0.5933333333333334,0.06237930029428629,0.05150293255131988,0.5640258470946611,0.5,0.5,,0.49960420972317393,0.5000000000000001,0.24538800712970263,0.18583810644921805,,,-3.7007434154171884e-18,true,0.31063356589893604,-0.12082880550706288,0.55,0.1266983576101226,true,true,-0.131723400430888,-0.10717317659296936,-0.0760780282927634,,,,2008,4
2008-04-09,0.5533333333333333,0.04976805163372344,0.07773038161297352,0.5643827963317919,0.5,0.5,,0.4995952840981044,0.5,0.24652654848223726,0.1854988498382135,,,-5.181040781584064e-18,true,0.29261744927360034,-0.12019211630913251,0.5333333333333333,0.09093174414408112,true,true,-0.20551040695353662,-0.131723400430888,-0.09054526302473644,,,,2008,4
2008-04-10,0.6266666666666667,0.08607349258749009,0.10114638447971758,0.5591258719989176,0.5,0.5,,0.4992946043765275,0.5,0.24880919641091076,0.1852415926219156,,,4.440892098500626e-18,true,0.2676783463424467,-0.10853775191939186,0.55,0.0771178633692724,true,true,-0.26776907407608735,-0.20551040695353662,-0.10188416760542131,,,,2008,4
