family,top_k,rebalance_every,exit_multiple,neutralization,industry_cap,min_hold_cycles,liquidity_floor,replace_rank_gap,cagr,max_drawdown,average_daily_turnover,total_cost,trade_count,ending_nav,utility,block_bootstrap_positive_probability,mean_daily_excess,hac_t_stat,turnover_gate_pass,bootstrap_gate_pass,implied_avg_rebalance_day_turnover,diag_rebalance_events,diag_forced_rank_exits,diag_liquidity_or_missing_exits,diag_min_hold_blocks,diag_replace_gap_blocks,diag_mean_jaccard,diag_mean_one_way_name_churn,diag_mean_names_held,diag_exit_rank,both_gates_pass,bootstrap_margin,turnover_headroom
C8_slow_stable,20,45,2.25,NONE,5,0,20000000.0,5,0.07111126846321114,-0.31476607205737483,0.016417130207199735,0.13432741904403245,1188,1.7113904376974214,-0.08627176756547628,0.5226,-2.928779453571452e-6,-0.018381728131573224,true,false,0.7387708593239881,44,317,70,0,537,0.5183330317227414,0.3713586291309669,19.886363636363637,45,false,-0.1774,0.008582869792800266
C8_slow_stable,22,45,2.25,NONE,5,0,20000000.0,5,0.08117803530311196,-0.31442580327425274,0.017947192106165865,0.14755312014663627,1354,1.8413003665365955,-0.0760348663340144,0.5954,0.00002580686854484542,0.17356576049534528,true,false,0.807623644777464,44,346,85,0,332,0.4650229607289274,0.42585499316005465,21.84090909090909,50,false,-0.10459999999999992,0.007052807893834136
C8_slow_stable,20,45,2.25,NONE,5,0,20000000.0,8,0.07198845047928626,-0.3158349563874613,0.016376249152972158,0.13440475328339838,1187,1.7223831184575649,-0.08592902771444438,0.5348,4.683544627855032e-7,0.0029433080303403257,true,false,0.7369312118837471,44,319,70,0,589,0.517675056034166,0.3701958384332925,19.886363636363637,45,false,-0.1651999999999999,0.008623750847027843
C8_slow_stable,22,45,2.25,NONE,5,0,20000000.0,8,0.08445502659062143,-0.31368252612188674,0.01802986207392618,0.1500069142204098,1350,1.8854047321110565,-0.07238623647032194,0.623,0.000038127200751253094,0.25531503760003976,true,false,0.811343793326678,44,349,85,0,412,0.4629946333173272,0.4276209426688223,21.772727272727273,50,false,-0.07699999999999996,0.006970137926073823
C8_slow_stable,20,45,2.25,NONE,5,0,20000000.0,10,0.0707892724962158,-0.3122721827570467,0.016109210493343084,0.1311487812804362,1181,1.7073706254657157,-0.08534681888230755,0.5242,-4.16229856462554e-6,-0.02619397859305073,true,false,0.7249144722004388,44,317,69,0,647,0.5226125805140759,0.36321909424724597,19.886363636363637,45,false,-0.17579999999999996,0.008890789506656917
C8_slow_stable,22,45,2.25,NONE,5,0,20000000.0,10,0.08713793693575478,-0.3128122066355875,0.018226348438329494,0.15366153461302376,1350,1.9221966132340724,-0.06926816638203898,0.6536,0.000048474355547484246,0.32311444560950947,true,false,0.8201856797248273,44,355,85,0,440,0.4579472050330126,0.43256228495626575,21.727272727272727,50,false,-0.0464,0.006773651561670507
C8_slow_stable,20,45,2.5,NONE,5,0,20000000.0,0,0.07022553511684948,-0.31960876056830256,0.018801394224024756,0.15490957683702217,1247,1.7003527287629756,-0.0895788451673018,0.4972,-0.000013589658765509461,-0.08760649232284813,true,false,0.846062740081114,44,294,76,0,0,0.46967652427026424,0.430232558139535,20.0,50,false,-0.20279999999999998,0.006198605775975245
C8_slow_stable,22,45,2.5,NONE,5,0,20000000.0,0,0.07181214556849902,-0.32056646666560085,0.018717005357142043,0.15590156203411404,1367,1.7201687670574923,-0.0884710877643014,0.5084,-7.2425768688634885e-6,-0.047068334585591724,true,false,0.842265241071392,44,321,80,0,0,0.4692335264288048,0.4238900634249472,22.0,55,false,-0.1916,0.006282994642857958
C8_slow_stable,20,45,2.5,NONE,5,0,20000000.0,5,0.08176618092708732,-0.3170225634192715,0.018248829763547508,0.15242259200027208,1224,1.8491491846227777,-0.07674510078254843,0.6104,0.0000319109116916405,0.2063594862032068,true,false,0.8211973393596378,44,301,79,0,302,0.48125127763497016,0.4159560723514211,19.863636363636363,50,false,-0.0895999999999999,0.006751170236452494
C8_slow_stable,22,45,2.5,NONE,5,0,20000000.0,5,0.0672357333851068,-0.3102760824010975,0.017474290019246184,0.14122235458633248,1346,1.6635519628099407,-0.08790230781544195,0.4572,-0.000025976276278620343,-0.17027117308372097,true,false,0.7863430508660783,44,322,85,0,202,0.4782915319257103,0.41254197239149365,21.886363636363637,55,false,-0.24279999999999996,0.007525709980753817
C8_slow_stable,20,45,2.5,NONE,5,0,20000000.0,8,0.08390902213782314,-0.3180722749867809,0.018338368102334808,0.1552064625658889,1220,1.8779928309907972,-0.07512711535556732,0.6322,0.000040177182994963636,0.25903018227674385,true,false,0.8252265646050664,44,305,80,0,410,0.47658141674138527,0.4182170542635659,19.795454545454547,50,false,-0.06779999999999997,0.006661631897665193
C8_slow_stable,22,45,2.5,NONE,5,0,20000000.0,8,0.06918547289212906,-0.30951658071322885,0.017421789464829703,0.14175460224027475,1344,1.6874711247910414,-0.08557281746448536,0.4792,-0.000018583389077155132,-0.12207719350993201,true,false,0.7839805259173366,44,323,85,0,243,0.479189543008164,0.4104278074866311,21.886363636363637,55,false,-0.22079999999999994,0.007578210535170299
C8_slow_stable,20,45,2.5,NONE,5,0,20000000.0,10,0.08576072089911557,-0.31428534984714585,0.018320681506638375,0.15646829889185304,1215,1.9032328127416829,-0.07138195402445735,0.6476,0.00004726161500180416,0.3036555054046927,true,false,0.8244306677987269,44,307,79,0,446,0.4768525946651739,0.41833631484794276,19.75,50,false,-0.0524,0.006679318493361626
C8_slow_stable,22,45,2.5,NONE,5,0,20000000.0,10,0.0709395118543712,-0.308724503314048,0.017278040441765504,0.14187463355327617,1340,1.7092451944801974,-0.0834227398026528,0.4996,-0.000011688836412295155,-0.07740106679233479,true,false,0.7775118198794477,44,324,84,0,305,0.48014075973903664,0.4058885710732496,21.886363636363637,55,false,-0.20039999999999997,0.007721959558234497
C8_slow_stable,20,45,3.0,NONE,5,0,20000000.0,0,0.06561913198008273,-0.313895692078737,0.016627461903287063,0.13552163773762924,1201,1.6439444678891904,-0.09132871405928578,0.4562,-0.00003147240843238312,-0.21018943358930856,true,false,0.7482357856479178,44,258,65,0,0,0.5199910000593683,0.37558139534883717,20.0,60,false,-0.24379999999999996,0.008372538096712939
C8_slow_stable,22,45,3.0,NONE,5,0,20000000.0,0,0.05750826139884868,-0.2917741169507355,0.015406390755333088,0.1236033038154682,1304,1.5485804182914698,-0.08837879707651908,0.3438,-0.00006710633733499059,-0.45827329289094804,true,false,0.693287583989989,44,268,71,0,0,0.5343338336844491,0.35835095137420714,22.0,66,false,-0.35619999999999996,0.009593609244666913
C8_slow_stable,20,45,3.0,NONE,5,0,20000000.0,5,0.06561913198008273,-0.313895692078737,0.016627461903287063,0.13552163773762924,1201,1.6439444678891904,-0.09132871405928578,0.4562,-0.00003147240843238312,-0.21018943358930856,true,false,0.7482357856479178,44,258,65,0,0,0.5199910000593683,0.37558139534883717,20.0,60,false,-0.24379999999999996,0.008372538096712939
C8_slow_stable,22,45,3.0,NONE,5,0,20000000.0,5,0.05750826139884868,-0.2917741169507355,0.015406390755333088,0.1236033038154682,1304,1.5485804182914698,-0.08837879707651908,0.3438,-0.00006710633733499059,-0.45827329289094804,true,false,0.693287583989989,44,268,71,0,0,0.5343338336844491,0.35835095137420714,22.0,66,false,-0.35619999999999996,0.009593609244666913
C8_slow_stable,20,45,3.0,NONE,5,0,20000000.0,8,0.06561913198008273,-0.313895692078737,0.016627461903287063,0.13552163773762924,1201,1.6439444678891904,-0.09132871405928578,0.4562,-0.00003147240843238312,-0.21018943358930856,true,false,0.7482357856479178,44,258,65,0,0,0.5199910000593683,0.37558139534883717,20.0,60,false,-0.24379999999999996,0.008372538096712939
C8_slow_stable,22,45,3.0,NONE,5,0,20000000.0,8,0.05750826139884868,-0.2917741169507355,0.015406390755333088,0.1236033038154682,1304,1.5485804182914698,-0.08837879707651908,0.3438,-0.00006710633733499059,-0.45827329289094804,true,false,0.693287583989989,44,268,71,0,0,0.5343338336844491,0.35835095137420714,22.0,66,false,-0.35619999999999996,0.009593609244666913
C8_slow_stable,20,45,3.0,NONE,5,0,20000000.0,10,0.06561913198008273,-0.313895692078737,0.016627461903287063,0.13552163773762924,1201,1.6439444678891904,-0.09132871405928578,0.4562,-0.00003147240843238312,-0.21018943358930856,true,false,0.7482357856479178,44,258,65,0,0,0.5199910000593683,0.37558139534883717,20.0,60,false,-0.24379999999999996,0.008372538096712939
C8_slow_stable,22,45,3.0,NONE,5,0,20000000.0,10,0.05750826139884868,-0.2917741169507355,0.015406390755333088,0.1236033038154682,1304,1.5485804182914698,-0.08837879707651908,0.3438,-0.00006710633733499059,-0.45827329289094804,true,false,0.693287583989989,44,268,71,0,0,0.5343338336844491,0.35835095137420714,22.0,66,false,-0.35619999999999996,0.009593609244666913
C8_slow_stable,20,49,2.25,NONE,5,0,20000000.0,0,0.09518556259467803,-0.3066062979057428,0.021899577672132357,0.19098933683275618,1256,2.036340052552661,-0.05811758635819336,0.7382,0.0000904310198791691,0.5868776486838502,true,true,1.0730793059344854,41,342,99,0,0,0.3427647070378824,0.5512499999999999,20.0,45,true,0.03820000000000001,0.0031004223278676447
C8_slow_stable,22,49,2.25,NONE,5,0,20000000.0,0,0.09619699638443024,-0.3006327808327749,0.02103363399475968,0.1828944491599639,1359,2.051095568870853,-0.0541193940319572,0.7526,0.0000935365759254663,0.6354810119717347,true,true,1.0306480657432244,41,354,108,0,0,0.36204418967257934,0.525,22.0,50,true,0.05260000000000009,0.003966366005240321
C8_slow_stable,20,49,2.25,NONE,5,0,20000000.0,5,0.04954097224874254,-0.37184756049282686,0.018655310629241646,0.1434961292510703,1181,1.4596384208066704,-0.13638280799767089,0.2926,-0.00008909261808579883,-0.5554454594102207,true,false,0.9141102208328407,41,340,99,0,611,0.4150488945415166,0.46729166666666655,19.878048780487806,45,false,-0.40739999999999993,0.006344689370758355
C8_slow_stable,22,49,2.25,NONE,5,0,20000000.0,5,0.09619699638443024,-0.3006327808327749,0.02103363399475968,0.1828944491599639,1359,2.051095568870853,-0.0541193940319572,0.7526,0.0000935365759254663,0.6354810119717347,true,true,1.0306480657432244,41,354,108,0,0,0.36204418967257934,0.525,22.0,50,true,0.05260000000000009,0.003966366005240321
C8_slow_stable,20,49,2.25,NONE,5,0,20000000.0,8,0.04791565406962173,-0.37795263810965063,0.018162702254981764,0.1387092350838229,1170,1.4420520051417385,-0.1410606649852036,0.2792,-0.0000943496001977315,-0.583164235946729,true,false,0.8899724104941065,41,343,95,0,735,0.42775519041011234,0.4527083333333334,19.878048780487806,45,false,-0.42079999999999995,0.006837297745018237
C8_slow_stable,22,49,2.25,NONE,5,0,20000000.0,8,0.09619699638443024,-0.3006327808327749,0.02103363399475968,0.1828944491599639,1359,2.051095568870853,-0.0541193940319572,0.7526,0.0000935365759254663,0.6354810119717347,true,true,1.0306480657432244,41,354,108,0,0,0.36204418967257934,0.525,22.0,50,true,0.05260000000000009,0.003966366005240321
C8_slow_stable,20,49,2.25,NONE,5,0,20000000.0,10,0.07544703471382874,-0.30820026154611646,0.01877855093721339,0.15816611879307813,1190,1.7663278392703021,-0.07865309605922949,0.5248,8.023457802600595e-6,0.050705305165973984,true,false,0.9201489959234562,41,348,96,0,621,0.414346421807181,0.46875,20.0,45,false,-0.1751999999999999,0.00622144906278661
C8_slow_stable,22,49,2.25,NONE,5,0,20000000.0,10,0.09475503374606675,-0.30063278083277745,0.0209922671687107,0.18122119150132654,1358,2.030087336717104,-0.05556135667032197,0.7406,0.00008827289599633973,0.5979881145253431,true,true,1.0286210912668243,41,355,107,0,16,0.3621412065226107,0.5238636363636363,22.0,50,true,0.04060000000000008,0.004007732831289301
C8_slow_stable,20,49,2.5,NONE,5,0,20000000.0,0,0.0909174108113715,-0.3102211051237299,0.020784016759199365,0.17633509784638635,1232,1.9750879332500237,-0.06419314175049345,0.7062,0.00007512597096104529,0.4964659956449664,true,true,1.018416821200769,41,321,96,0,0,0.37184703871569263,0.52125,20.0,50,true,0.006200000000000094,0.004215983240800636
C8_slow_stable,22,49,2.5,NONE,5,0,20000000.0,0,0.0911664032030608,-0.30274542848823593,0.020406588997959253,0.17502323545959125,1344,1.9786165527069175,-0.06020631104105717,0.7048,0.00007391860644594653,0.5030423001945542,true,true,0.9999228609000034,41,341,106,0,0,0.37904361879889337,0.5079545454545454,22.0,55,true,0.0048000000000000265,0.004593411002040748
C8_slow_stable,20,49,2.5,NONE,5,0,20000000.0,5,0.08822373944835382,-0.31014314107747165,0.019144714031015808,0.1627977734866431,1199,1.937263719939792,-0.066847831090382,0.681,0.00006421187408813142,0.42549432790925,true,false,0.9380909875197746,41,309,94,0,107,0.41003267374343294,0.48,20.0,50,false,-0.018999999999999906,0.005855285968984193
C8_slow_stable,22,49,2.5,NONE,5,0,20000000.0,5,0.08817734839288227,-0.30274542848823593,0.01977395392254071,0.16759647822640275,1323,1.93661787577327,-0.0631953658512357,0.6744,0.00006269594009307066,0.43097714528623465,true,false,0.9689237422044948,41,344,103,0,132,0.393452788671736,0.4924242424242424,21.902439024390244,55,false,-0.025599999999999956,0.0052260460774592905
C8_slow_stable,20,49,2.5,NONE,5,0,20000000.0,8,0.08881276828931361,-0.31014314107747165,0.01916453984530561,0.16314048573853848,1199,1.9454803751170648,-0.06625880224942221,0.6862,0.00006651697659840075,0.43952836623636515,true,false,0.939062452419975,41,310,94,0,134,0.4098877462072011,0.4800000000000001,20.0,50,false,-0.013799999999999923,0.00583546015469439
C8_slow_stable,22,49,2.5,NONE,5,0,20000000.0,8,0.08817734839288227,-0.30274542848823593,0.01977395392254071,0.16759647822640275,1323,1.93661787577327,-0.0631953658512357,0.6744,0.00006269594009307066,0.43097714528623465,true,false,0.9689237422044948,41,344,103,0,132,0.393452788671736,0.4924242424242424,21.902439024390244,55,false,-0.025599999999999956,0.0052260460774592905
C8_slow_stable,20,49,2.5,NONE,5,0,20000000.0,10,0.08949598685675353,-0.31014314107747165,0.01913115753463058,0.16283846830838394,1198,1.955048988372285,-0.0655755836819823,0.6902,0.00006928528312088608,0.45619196350135893,true,false,0.9374267191968984,41,310,94,0,145,0.4116993404100996,0.47875000000000006,20.0,50,false,-0.00979999999999992,0.005868842465369423
C8_slow_stable,22,49,2.5,NONE,5,0,20000000.0,10,0.08817734839288227,-0.30274542848823593,0.01977395392254071,0.16759647822640275,1323,1.93661787577327,-0.0631953658512357,0.6744,0.00006269594009307066,0.43097714528623465,true,false,0.9689237422044948,41,344,103,0,132,0.393452788671736,0.4924242424242424,21.902439024390244,55,false,-0.025599999999999956,0.0052260460774592905
C8_slow_stable,20,49,3.0,NONE,5,0,20000000.0,0,0.08022152228247736,-0.2938747593677782,0.018603916549682593,0.1548443397079967,1186,1.8285977201185866,-0.06671585740141173,0.6028,0.000032340245937366194,0.21929520282388393,true,false,0.911591910934447,41,285,86,0,0,0.4270592791418446,0.46375,20.0,60,false,-0.09719999999999995,0.006396083450317409
C8_slow_stable,22,49,3.0,NONE,5,0,20000000.0,0,0.0763772428693188,-0.28921386237054514,0.017104950720970468,0.14225610896086388,1267,1.7783126170363897,-0.06822968831595377,0.5558,0.000015824212354708755,0.11169128750767748,true,false,0.8381425853275529,41,276,94,0,0,0.4627704733829866,0.4204545454545454,22.0,66,false,-0.1442,0.007895049279029533
C8_slow_stable,20,49,3.0,NONE,5,0,20000000.0,5,0.08430725551487628,-0.2938747593677782,0.01826954737952068,0.15244590941544034,1178,1.8833962557186927,-0.06263012416901281,0.6436,0.00004765876934633198,0.3247882198163044,true,false,0.8952078215965132,41,291,84,0,108,0.4352935056294445,0.45375,20.0,60,false,-0.056400000000000006,0.006730452620479322
C8_slow_stable,22,49,3.0,NONE,5,0,20000000.0,5,0.0763772428693188,-0.28921386237054514,0.017104950720970468,0.14225610896086388,1267,1.7783126170363897,-0.06822968831595377,0.5558,0.000015824212354708755,0.11169128750767748,true,false,0.8381425853275529,41,276,94,0,0,0.4627704733829866,0.4204545454545454,22.0,66,false,-0.1442,0.007895049279029533
C8_slow_stable,20,49,3.0,NONE,5,0,20000000.0,8,0.07917077286817853,-0.2938747593677782,0.01818534243313149,0.15026803664413985,1175,1.8147317558257694,-0.06776660681571056,0.59,0.00002883199967340452,0.19632857290255892,true,false,0.891081779223443,41,292,84,0,175,0.43804855967126316,0.45220394736842107,19.975609756097562,60,false,-0.10999999999999999,0.006814657566868512
C8_slow_stable,22,49,3.0,NONE,5,0,20000000.0,8,0.0763772428693188,-0.28921386237054514,0.017104950720970468,0.14225610896086388,1267,1.7783126170363897,-0.06822968831595377,0.5558,0.000015824212354708755,0.11169128750767748,true,false,0.8381425853275529,41,276,94,0,0,0.4627704733829866,0.4204545454545454,22.0,66,false,-0.1442,0.007895049279029533
C8_slow_stable,20,49,3.0,NONE,5,0,20000000.0,10,0.07672718705032655,-0.2938747593677782,0.018125881369982492,0.14919330744450474,1171,1.782839612655245,-0.07021019263356254,0.563,0.000019088600133559866,0.12908861464374674,true,false,0.8881681871291421,41,291,87,0,243,0.43749276019545924,0.4519485294117647,19.926829268292682,60,false,-0.137,0.006874118630017509
C8_slow_stable,22,49,3.0,NONE,5,0,20000000.0,10,0.0763772428693188,-0.28921386237054514,0.017104950720970468,0.14225610896086388,1267,1.7783126170363897,-0.06822968831595377,0.5558,0.000015824212354708755,0.11169128750767748,true,false,0.8381425853275529,41,276,94,0,0,0.4627704733829866,0.4204545454545454,22.0,66,false,-0.1442,0.007895049279029533
