date,dd120,vol20,breadth60,crisis_votes,crisis
2012-07-16,-0.13781720652629437,0.11648703499874212,0.43333333333333335,0,false
2012-07-17,-0.15070781797919364,0.12758410016993868,0.43333333333333335,1,false
2012-07-18,-0.14503386364958692,0.13030082953901034,0.45,0,false
2012-07-19,-0.14460668556313128,0.13005843121163216,0.45,0,false
2012-07-20,-0.14226429151920028,0.12597416301722622,0.45,0,false
2012-07-23,-0.14809127833054403,0.12289901608422818,0.45,0,false
2012-07-24,-0.15929195464075763,0.12984157024164758,0.45,1,false
2012-07-25,-0.16357469739014163,0.13020914611059248,0.43333333333333335,1,true
2012-07-26,-0.15450161719508337,0.1314454851814877,0.43333333333333335,1,true
2012-07-27,-0.1497187923085297,0.13285611044351198,0.45,0,true
2012-07-30,-0.14203272880281004,0.12483836133884707,0.4666666666666667,0,true
2012-07-31,-0.14314400567194108,0.12347047246101195,0.45,0,true
2012-08-01,-0.14025144080950214,0.11997160524330329,0.4666666666666667,0,true
2012-08-03,-0.1388054310892045,0.11931370058326642,0.48333333333333334,0,false
2012-08-06,-0.13139948461630946,0.12465770586492014,0.5,0,false
2012-08-07,-0.13875654641088053,0.12472794774330165,0.5,0,false
2012-08-08,-0.13996639425568846,0.12469350582703628,0.5,0,false
2012-08-09,-0.1361246735623961,0.12040065029437723,0.5,0,false
2012-08-10,-0.12436442342264054,0.12977749570962177,0.5166666666666667,0,false
2012-08-13,-0.11907816122077097,0.12310304100092362,0.5333333333333333,0,false
2012-08-14,-0.11627623048018343,0.12273479467719002,0.55,0,false
2012-08-15,-0.11370642174325651,0.10677693800888574,0.55,0,false
2012-08-16,-0.11187476853701972,0.10543128506239016,0.5666666666666667,0,false
2012-08-17,-0.10375506075487617,0.10830565322003748,0.5833333333333334,0,false
2012-08-20,-0.10137726443968198,0.10830209664998189,0.6,0,false
2012-08-21,-0.1050535635934704,0.10566780233209455,0.6,0,false
2012-08-22,-0.1002790468315411,0.08834003878066707,0.6,0,false
2012-08-23,-0.09459947644387656,0.08261500000036831,0.6,0,false
2012-08-24,-0.09481374771295181,0.07934464529903618,0.6,0,false
2012-08-27,-0.08660165394085184,0.0816254309098969,0.6,0,false
2012-08-28,-0.09193058098176965,0.08499528444451838,0.6,0,false
2012-08-29,-0.102860906386815,0.09901153019918879,0.5833333333333334,0,false
2012-08-30,-0.09966833094408167,0.09904448445008368,0.5833333333333334,0,false
2012-08-31,-0.09950828169264303,0.09927756528404008,0.5833333333333334,0,false
2012-09-03,-0.09738293083859528,0.09624274904407423,0.6,0,false
2012-09-04,-0.09016524307974216,0.09066377099650233,0.6,0,false
2012-09-05,-0.09068259835491155,0.09022606865874688,0.6,0,false
2012-09-06,-0.08608447712017497,0.09061534729837273,0.5833333333333334,0,false
2012-09-07,-0.07823618911341523,0.08383387936911954,0.6,0,false
2012-09-10,-0.07901192556448422,0.08310300386765627,0.5833333333333334,0,false
2012-09-11,-0.07401945345999883,0.08398766628844569,0.5833333333333334,0,false
2012-09-12,-0.07314590269935084,0.08395487762432505,0.6,0,false
2012-09-13,-0.06940012440528653,0.0843388992699148,0.6,0,false
2012-09-14,-0.05068132902561129,0.08426361462987826,0.6,0,false
2012-09-17,-0.0397567261676135,0.08443027947721607,0.6166666666666667,0,false
2012-09-18,-0.01819288009216491,0.08266922531420609,0.6,0,false
2012-09-19,-0.014887274848172871,0.08191510890395173,0.6166666666666667,0,false
2012-09-20,-0.005357671939859032,0.08270155842925943,0.6333333333333333,0,false
2012-09-21,-0.0017316528309648804,0.08342102568589092,0.6166666666666667,0,false
2012-09-24,0.0,0.07984886061926168,0.6333333333333333,0,false
2012-09-25,0.0,0.07468837565920701,0.6333333333333333,0,false
2012-09-26,-0.007935857392037948,0.06511258993206692,0.6166666666666667,0,false
2012-09-27,-0.012084353484653199,0.06900139869269861,0.6,0,false
2012-09-28,-0.0049516639455013944,0.070986625075525,0.6,0,false
2012-10-01,-0.008022195998278359,0.07359826954969319,0.6,0,false
2012-10-02,-0.005287843731244024,0.0703218042509814,0.6166666666666667,0,false
2012-10-03,-0.0055555832118049375,0.07019295082657216,0.6166666666666667,0,false
2012-10-04,-0.00961382243928588,0.0728675661149524,0.6166666666666667,0,false
2012-10-05,-0.010214776006585935,0.06850613769255202,0.6,0,false
2012-10-08,-0.009482608431973683,0.06809994685475299,0.6166666666666667,0,false
2012-10-09,-0.022420543101062562,0.08322939507091293,0.6166666666666667,0,false
2012-10-11,-0.04160081179407882,0.10932448368193805,0.6166666666666667,0,false
2012-10-12,-0.04521496812673498,0.10839993618211359,0.6,0,false
2012-10-15,-0.048327003447832806,0.1017858849946657,0.5833333333333334,0,false
2012-10-16,-0.05181190428214688,0.10011879304852982,0.5666666666666667,0,false
2012-10-17,-0.04354859818963397,0.10711903902197457,0.5833333333333334,0,false
2012-10-18,-0.04521024236814197,0.10557694037578741,0.5833333333333334,0,false
2012-10-19,-0.04993531559859232,0.10290979373324051,0.5833333333333334,0,false
2012-10-22,-0.06249081788935762,0.1099881460719953,0.5666666666666667,0,false
2012-10-23,-0.05617683957091668,0.11208328682947477,0.5666666666666667,0,false
2012-10-24,-0.06474742607253914,0.11207049372147483,0.55,0,false
2012-10-25,-0.06042627156728808,0.11405289011541704,0.5666666666666667,0,false
2012-10-26,-0.07334746116115387,0.12058570566096669,0.55,0,false
2012-10-29,-0.1081033241322561,0.16559627915141406,0.5333333333333333,0,false
2012-10-30,-0.12472597927961548,0.17179320704401535,0.5166666666666667,0,false
2012-10-31,-0.11089125221843166,0.18642110106687912,0.5333333333333333,0,false
2012-11-01,-0.12073966932570979,0.18632346692792842,0.5333333333333333,0,false
2012-11-02,-0.10673034304384321,0.20203844362893492,0.5333333333333333,0,false
2012-11-05,-0.11278142344684527,0.20141678157618048,0.5166666666666667,0,false
2012-11-06,-0.11626024456234996,0.20021514918793487,0.5,0,false
2012-11-07,-0.10991817824491512,0.2030931619211608,0.5,0,false
2012-11-08,-0.11250531971538003,0.19520982949218454,0.48333333333333334,0,false
2012-11-09,-0.1094832722229786,0.19686100259889258,0.48333333333333334,0,false
2012-11-12,-0.08981991599770034,0.21666222682004735,0.48333333333333334,0,false
2012-11-13,-0.0948381251266801,0.2169345341334473,0.4666666666666667,0,false
2012-11-14,-0.10930500619840244,0.2181189212390876,0.4666666666666667,0,false
2012-11-15,-0.11067149262914999,0.21814144874416258,0.45,0,false
2012-11-16,-0.1093702923213643,0.21874547702861288,0.45,0,false
2012-11-19,-0.10886432647088917,0.21577163365448426,0.4666666666666667,0,false
2012-11-20,-0.11517965931658036,0.21353885586111343,0.45,0,false
2012-11-21,-0.12096077009695727,0.21278847573202078,0.45,0,false
2012-11-22,-0.12647910644392713,0.21111605866941988,0.45,0,false
2012-11-23,-0.12309291621466134,0.20908505372400524,0.45,0,false
2012-11-26,-0.10284225929676527,0.1843682108272325,0.45,0,false
2012-11-27,-0.0972168432362015,0.1710502689533938,0.45,0,false
2012-11-28,-0.09670787261281011,0.16261301031703546,0.45,0,false
2012-11-29,-0.08898394064684856,0.158404591058321,0.4666666666666667,0,false
2012-11-30,-0.08322224083453433,0.1505284377998469,0.48333333333333334,0,false
2012-12-03,-0.07672487497697589,0.14864545541693738,0.48333333333333334,0,false
2012-12-04,-0.07399805376746837,0.14698565005105763,0.5,0,false
2012-12-05,-0.06420192671262415,0.148941811891568,0.5,0,false
2012-12-06,-0.05406157295776681,0.1502480919941392,0.5,0,false
2012-12-07,-0.05658471100945839,0.15169672790449365,0.48333333333333334,0,false
2012-12-10,-0.05737465372067885,0.13412324934826514,0.4666666666666667,0,false
2012-12-11,-0.06455098264348336,0.13583516314149907,0.45,0,false
2012-12-12,-0.0664827568255616,0.11987683502563355,0.45,0,false
2012-12-13,-0.059247345498400716,0.12038794673766998,0.45,0,false
2012-12-14,-0.05505708772456852,0.12040181352629038,0.45,0,false
2012-12-17,-0.05551692308924472,0.12074108996072015,0.45,0,false
2012-12-18,-0.055612822860063194,0.11547971776798595,0.43333333333333335,0,false
2012-12-19,-0.04875847787327814,0.11017751767107586,0.43333333333333335,0,false
2012-12-20,-0.05094928800369658,0.1060986418546712,0.43333333333333335,0,false
2012-12-21,-0.052673225830707104,0.10821526544970442,0.43333333333333335,0,false
2012-12-22,-0.05750552567786382,0.08582362075535481,0.4166666666666667,0,false
2012-12-24,-0.05201945815032716,0.08557494125807028,0.43333333333333335,0,false
2012-12-25,-0.049379279580749724,0.08528510574507447,0.43333333333333335,0,false
2012-12-26,-0.0406309399179865,0.08592043254772394,0.45,0,false
2012-12-27,-0.039962459488160795,0.08500484759003575,0.4666666666666667,0,false
2012-12-28,-0.03520566955724591,0.08374697911581416,0.48333333333333334,0,false
2013-01-02,-0.02822664655947338,0.08560513031379156,0.48333333333333334,0,false
2013-01-03,-0.019778391682815477,0.08345923468238671,0.5,0,false
2013-01-04,-0.019265021402866123,0.07732957341578936,0.5166666666666667,0,false
2013-01-07,-0.01875270212300373,0.0756865425975287,0.5333333333333333,0,false
2013-01-08,-0.018434999292996412,0.07522439558338427,0.55,0,false
2013-01-09,-0.02118888874562308,0.06869735357807268,0.55,0,false
2013-01-10,-0.011531999093084111,0.07168476874783568,0.55,0,false
2013-01-11,-0.008457352139255692,0.06935194446223902,0.5666666666666667,0,false
2013-01-14,-0.00877294790135763,0.0697653879712453,0.5666666666666667,0,false
2013-01-15,-0.0018204645642403428,0.0707188495613779,0.5833333333333334,0,false
2013-01-16,-0.004778445752110505,0.07295853638966864,0.5666666666666667,0,false
2013-01-17,-0.008029344047532416,0.07367450485394483,0.5666666666666667,0,false
2013-01-18,-0.026949174618165483,0.10456558428926642,0.55,0,false
2013-01-21,-0.02165850101843869,0.10489521216294236,0.5666666666666667,0,false
2013-01-22,-0.01763524453519838,0.10211188110491094,0.5833333333333334,0,false
2013-01-23,-0.013168364999891713,0.10159401645941386,0.6,0,false
2013-01-24,-0.016173916006140043,0.1031159686147112,0.5833333333333334,0,false
2013-01-25,-0.016349938116496654,0.09941976198142033,0.5833333333333334,0,false
2013-01-28,-0.01680952800129787,0.09959436014131139,0.5666666666666667,0,false
2013-01-29,-0.014495458770992675,0.09872168670346172,0.5833333333333334,0,false
2013-01-30,-0.004203037064025583,0.10197908266274111,0.6,0,false
2013-01-31,-0.0011336888344317675,0.09842371966569367,0.6,0,false
2013-02-01,-0.0018776978076989748,0.09860130416640372,0.6,0,false
2013-02-04,0.0,0.09885275843859456,0.6,0,false
2013-02-05,-0.006738293326828293,0.10261770381229265,0.5833333333333334,0,false
2013-02-06,-0.0038883252019160652,0.10204742746615889,0.6,0,false
2013-02-18,0.0,0.09820090235735038,0.6166666666666667,0,false
2013-02-19,-0.0008507760247432605,0.09793866347091704,0.6166666666666667,0,false
2013-02-20,0.0,0.10260988524496116,0.6166666666666667,0,false
2013-02-21,-0.0005146440330701108,0.10022939700242882,0.6,0,false
2013-02-22,-0.004292832681299097,0.10066024933396946,0.6,0,false
2013-02-23,0.0,0.1013062760825881,0.6166666666666667,0,false
2013-02-25,0.0,0.06805021458627777,0.6333333333333333,0,false
2013-02-26,-0.004967612451937553,0.07143093182164396,0.6166666666666667,0,false
2013-02-27,-0.001886954385041606,0.07106268933136838,0.6166666666666667,0,false
2013-03-01,0.0,0.07179554758432193,0.6166666666666667,0,false
2013-03-04,0.0,0.07003099576442398,0.6166666666666667,0,false
2013-03-05,-0.00930449600032024,0.08058058008229882,0.6,0,false
2013-03-06,0.0,0.08583644564161638,0.6,0,false
2013-03-07,-0.0006637128363645717,0.08639991873415259,0.5833333333333334,0,false
2013-03-08,0.0,0.08420454376200195,0.5833333333333334,0,false
2013-03-11,0.0,0.0841065362652506,0.5833333333333334,0,false
2013-03-12,0.0,0.08364832203003565,0.5833333333333334,0,false
2013-03-13,-0.004636347676246211,0.08683797790557966,0.5833333333333334,0,false
2013-03-14,-0.005449345938496664,0.0816220682318996,0.5833333333333334,0,false
2013-03-15,-0.006426257382630696,0.08219871893869826,0.5833333333333334,0,false
2013-03-18,-0.014605992364209786,0.08805718739801865,0.5833333333333334,0,false
2013-03-19,-0.02203488518978325,0.09305717382423921,0.5666666666666667,0,false
2013-03-20,-0.01870714524820294,0.08814354503205037,0.5666666666666667,0,false
2013-03-21,-0.01449980674188478,0.08909006330463716,0.5833333333333334,0,false
2013-03-22,-0.01454172560202216,0.08757800847972001,0.5833333333333334,0,false
2013-03-25,-0.008290519936861473,0.08785467222475445,0.5833333333333334,0,false
2013-03-26,-0.005219751934074535,0.08763543127811778,0.6,0,false
2013-03-27,-0.0011214715250662532,0.08552510188745999,0.6166666666666667,0,false
2013-03-28,0.0,0.08528843771542965,0.6333333333333333,0,false
2013-03-29,0.0,0.08373797353193818,0.6333333333333333,0,false
2013-04-01,0.0,0.08551415029214192,0.6333333333333333,0,false
2013-04-02,-0.0065142307662993115,0.08144499346666356,0.6166666666666667,0,false
2013-04-03,-0.0014218165970353303,0.07574821431287489,0.6166666666666667,0,false
2013-04-08,-0.01523856191232309,0.09237664614533626,0.6,0,false
2013-04-09,-0.026897480607586677,0.09678758750919629,0.5833333333333334,0,false
2013-04-10,-0.02830872796998596,0.0961920521878478,0.5666666666666667,0,false
2013-04-11,-0.021313737636566188,0.09940605604425329,0.5666666666666667,0,false
2013-04-12,-0.017477385981816473,0.09942348345092941,0.5666666666666667,0,false
2013-04-15,-0.022098008993810647,0.10071271115219588,0.55,0,false
2013-04-16,-0.039221103314974526,0.11773040909650925,0.55,0,false
2013-04-17,-0.024084864963801134,0.1289293128845815,0.55,0,false
2013-04-18,-0.02342990846527737,0.1258016513308002,0.55,0,false
2013-04-19,-0.01348403765799433,0.13015535489992325,0.5666666666666667,0,false
2013-04-22,-0.005022302235825893,0.13256213348770865,0.5666666666666667,0,false
2013-04-23,-0.0029075189148449754,0.13256302502386785,0.5833333333333334,0,false
2013-04-24,0.0,0.1319876753032848,0.6,0,false
2013-04-25,0.0,0.13178071247731749,0.6166666666666667,0,false
2013-04-26,0.0,0.1312648851460196,0.6166666666666667,0,false
2013-04-29,-0.0006267703279452252,0.1312976973523393,0.6,0,false
2013-04-30,0.0,0.1312522569849672,0.6,0,false
2013-05-02,0.0,0.12922187228811888,0.6166666666666667,0,false
2013-05-03,0.0,0.12813237238007094,0.6333333333333333,0,false
2013-05-06,0.0,0.12717445327392782,0.65,0,false
2013-05-07,0.0,0.11507152404117676,0.65,0,false
2013-05-08,0.0,0.10392903862102883,0.65,0,false
2013-05-09,0.0,0.10381929954096018,0.65,0,false
2013-05-10,0.0,0.10238080965692638,0.6666666666666666,0,false
2013-05-13,0.0,0.1021569080077839,0.6666666666666666,0,false
2013-05-14,-0.0022442316614821323,0.10037498249547779,0.6666666666666666,0,false
2013-05-15,-0.00010857726090274245,0.06861034017214115,0.6666666666666666,0,false
2013-05-16,0.0,0.05724835303567433,0.6666666666666666,0,false
2013-05-17,0.0,0.05692145718542345,0.6833333333333333,0,false
2013-05-20,0.0,0.051370814638844235,0.6833333333333333,0,false
2013-05-21,0.0,0.04872455343836173,0.7,0,false
2013-05-22,0.0,0.05479290553302807,0.7166666666666667,0,false
2013-05-23,0.0,0.05433816714058659,0.7166666666666667,0,false
2013-05-24,-0.00784572905830716,0.06573419222004699,0.7,0,false
2013-05-27,-0.013527045745239885,0.07172807139936353,0.7,0,false
2013-05-28,-0.005120994005565871,0.07459080618848699,0.7,0,false
2013-05-29,0.0,0.07587451482086813,0.7,0,false
2013-05-30,0.0,0.07537860665023563,0.7,0,false
2013-05-31,0.0,0.07683109473620253,0.7166666666666667,0,false
2013-06-03,-0.011494476751426452,0.09216311694475048,0.7,0,false
2013-06-04,0.0,0.09832226028389071,0.7166666666666667,0,false
2013-06-05,-0.0038028832040218896,0.100994882847826,0.7,0,false
2013-06-06,-0.007854571571488833,0.1029772788897701,0.6833333333333333,0,false
2013-06-07,-0.005828889883293775,0.10286614987288369,0.6833333333333333,0,false
2013-06-10,-0.011136916464265734,0.10629033146193972,0.6833333333333333,0,false
2013-06-11,-0.010104612862467444,0.10525387939739968,0.7,0,false
2013-06-13,-0.02086020223392482,0.11471609722221349,0.7,0,false
2013-06-14,-0.02734433851238116,0.11276172874663555,0.7,0,false
2013-06-17,-0.038391119104587146,0.12023571832188235,0.7,0,false
2013-06-18,-0.026340396982829417,0.12679908500061665,0.7,0,false
2013-06-19,-0.018919869114715104,0.12755788557131717,0.7,0,false
2013-06-20,-0.026450812098039123,0.12539965744971104,0.7,0,false
2013-06-21,-0.04793852106724006,0.14621438471448128,0.6833333333333333,0,false
2013-06-24,-0.03783580351911464,0.15072837728850239,0.6833333333333333,0,false
2013-06-25,-0.04185452608712892,0.15016876301477816,0.6666666666666666,0,false
2013-06-26,-0.046102369823112554,0.1464805974527343,0.65,0,false
2013-06-27,-0.0424118992432313,0.1448740868650406,0.65,0,false
2013-06-28,-0.03612731028519234,0.1472773339101396,0.65,0,false
2013-07-01,-0.03819761021823098,0.14303317035746413,0.65,0,false
2013-07-02,-0.02432400523711231,0.14935983888652546,0.65,0,false
2013-07-03,-0.028114091443941835,0.14170165230295748,0.65,0,false
2013-07-04,-0.03290307614186472,0.14201186353538883,0.65,0,false
2013-07-05,-0.03436191693835233,0.14167484205661068,0.65,0,false
2013-07-08,-0.03126048891116984,0.1421027872754738,0.65,0,false
2013-07-09,-0.037378380705389125,0.14251638441051498,0.6333333333333333,0,false
2013-07-10,-0.03319230312064747,0.14371666047233195,0.65,0,false
2013-07-11,-0.029799665957566557,0.13982044974629232,0.6666666666666666,0,false
2013-07-12,-0.024847669044158138,0.1391171148936814,0.6666666666666666,0,false
2013-07-15,-0.019324374814170264,0.13342313483782783,0.6666666666666666,0,false
2013-07-16,-0.011010670821853474,0.1295003780963138,0.6666666666666666,0,false
2013-07-17,-0.007275344572680198,0.1275236926796627,0.6666666666666666,0,false
2013-07-18,-0.005394846803329578,0.1237335812527763,0.6666666666666666,0,false
2013-07-19,-0.012575949063973968,0.09466163949184372,0.65,0,false
2013-07-22,-0.01599009313405253,0.09045497899707151,0.6333333333333333,0,false
2013-07-23,-0.009199805523089855,0.09036795441927672,0.6333333333333333,0,false
2013-07-24,-0.0026788293040242994,0.08891136226216707,0.65,0,false
2013-07-25,-0.0022679182216809313,0.08891978121761057,0.65,0,false
2013-07-26,-0.0009068789192253623,0.0873368282561253,0.65,0,false
2013-07-29,-0.0030859773092063447,0.08735684953155196,0.6333333333333333,0,false
2013-07-30,-0.006687801800754123,0.07546101485713674,0.6166666666666667,0,false
2013-07-31,-0.000740943377103731,0.07528300156160321,0.6166666666666667,0,false
2013-08-01,-0.007952955145743235,0.07821740857122225,0.6,0,false
2013-08-02,-0.003111591390074331,0.07847718761899708,0.6,0,false
2013-08-05,-0.0025950750748851004,0.07832821056768012,0.6,0,false
2013-08-06,0.0,0.0732948480653457,0.6,0,false
2013-08-07,-0.006551429589115365,0.07869347937569346,0.6,0,false
2013-08-08,-0.01350349621813074,0.0837475806053341,0.5833333333333334,0,false
2013-08-09,-0.009090508836487432,0.08336053854559532,0.5833333333333334,0,false
2013-08-12,-0.011036902504002466,0.08197320297237971,0.5666666666666667,0,false
2013-08-13,-0.010078314774253916,0.07646024238408534,0.5666666666666667,0,false
2013-08-14,-0.0048626064685366455,0.07757407787481416,0.5666666666666667,0,false
2013-08-15,-0.012644119293629963,0.08231936986390098,0.55,0,false
2013-08-16,-0.016221354129407728,0.07921799215582297,0.5333333333333333,0,false
2013-08-19,-0.008122578868931307,0.08336836434703011,0.55,0,false
2013-08-20,-0.007866276893225277,0.07986893775923815,0.5666666666666667,0,false
2013-08-22,-0.02571138603814993,0.09902929873244726,0.55,0,false
2013-08-23,-0.013329557989399055,0.11041364430664997,0.55,0,false
2013-08-26,-0.006619901129986339,0.1132431229404396,0.55,0,false
2013-08-27,-0.0072699676885443765,0.11301303369666911,0.5333333333333333,0,false
2013-08-28,-0.027290688302109456,0.13330483953481057,0.5333333333333333,0,false
2013-08-29,-0.021207570920550478,0.13349152976891415,0.5333333333333333,0,false
2013-08-30,-0.013109125104680541,0.13509711656000484,0.55,0,false
2013-09-02,-0.0074276100112532495,0.13556377502119776,0.5666666666666667,0,false
2013-09-03,0.0,0.1407896578559284,0.5666666666666667,0,false
2013-09-04,0.0,0.14032024148172106,0.5833333333333334,0,false
2013-09-05,0.0,0.13873110388017879,0.5833333333333334,0,false
2013-09-06,0.0,0.13692212516900631,0.6,0,false
2013-09-09,0.0,0.13658856916573148,0.6166666666666667,0,false
2013-09-10,-0.00456740653274379,0.13777605315056574,0.6166666666666667,0,false
2013-09-11,-0.013608204763766563,0.14271205029334982,0.6,0,false
2013-09-12,-0.012737431429035717,0.1417711298119415,0.6,0,false
2013-09-13,-0.008351118704721827,0.13868566243736316,0.6166666666666667,0,false
2013-09-14,-0.010253439798041608,0.13801695758495652,0.6166666666666667,0,false
2013-09-16,-0.007579845447566513,0.135743911120544,0.6166666666666667,0,false
2013-09-17,-0.004085468769021494,0.13597353684803481,0.6333333333333333,0,false
2013-09-18,-0.0033412564553254587,0.11554756553896452,0.65,0,false
2013-09-23,0.0,0.10939080977028648,0.65,0,false
2013-09-24,0.0,0.10843597628536021,0.65,0,false
2013-09-25,0.0,0.10817787226549729,0.6666666666666666,0,false
2013-09-26,0.0,0.07061405538491869,0.6666666666666666,0,false
2013-09-27,-0.004785224867238647,0.07501776416237922,0.6666666666666666,0,false
2013-09-30,-0.01040917406004882,0.07741394640483991,0.6666666666666666,0,false
2013-10-01,-0.006894222303685971,0.07636512875680661,0.6833333333333333,0,false
2013-10-02,-0.00043789548703299097,0.07134667101670765,0.6833333333333333,0,false
2013-10-03,0.0,0.07144365221028551,0.7,0,false
2013-10-04,0.0,0.07302996174007563,0.7,0,false
2013-10-07,0.0,0.0719002890256873,0.7,0,false
2013-10-08,-0.0021203507000533417,0.0729947155772269,0.6833333333333333,0,false
2013-10-09,-0.004484884985883619,0.07098540257463085,0.6666666666666666,0,false
2013-10-11,-0.00045696580093179673,0.059231623614906484,0.6666666666666666,0,false
2013-10-14,-0.013748593905795303,0.08086697547914368,0.65,0,false
2013-10-15,-0.02476337084366209,0.09159646065618507,0.6333333333333333,0,false
2013-10-16,-0.016737509337430012,0.09475483734002618,0.65,0,false
2013-10-17,-0.01111142864446657,0.09597860739994192,0.6666666666666666,0,false
2013-10-18,-0.009230643462537325,0.09566977847263804,0.6666666666666666,0,false
2013-10-21,-0.0012141249703886414,0.09862027527870404,0.6666666666666666,0,false
2013-10-22,-0.003496905562619168,0.09863409331908503,0.65,0,false
2013-10-23,-0.000813791065629732,0.0978816648394519,0.65,0,false
2013-10-24,-0.005512455909672309,0.09972454024746853,0.65,0,false
2013-10-25,-0.0012262009239846217,0.09893680545246511,0.6666666666666666,0,false
2013-10-28,-0.00011733711040906591,0.09678091930950328,0.6666666666666666,0,false
2013-10-29,-0.0012397394252319227,0.09394164384067262,0.6666666666666666,0,false
2013-10-30,0.0,0.09427016276869025,0.6666666666666666,0,false
2013-10-31,0.0,0.09227425313969817,0.6666666666666666,0,false
2013-11-01,0.0,0.09189101967185297,0.6666666666666666,0,false
2013-11-04,-0.00788329447787095,0.09409333521881232,0.6666666666666666,0,false
2013-11-05,-0.011654921396756723,0.09303966593582519,0.6666666666666666,0,false
2013-11-06,-0.01897559096231005,0.09627687972321879,0.65,0,false
2013-11-07,-0.021317553256832267,0.0962813971695941,0.65,0,false
2013-11-08,-0.024570068530187283,0.0951868137682561,0.6333333333333333,0,false
2013-11-11,-0.026519680604085938,0.08337736612066894,0.6166666666666667,0,false
2013-11-12,-0.031038579535236144,0.07491420478791705,0.6166666666666667,0,false
2013-11-13,-0.04361385343915558,0.08153176499426724,0.6166666666666667,0,false
2013-11-14,-0.04490429679236718,0.07748929728482748,0.6,0,false
2013-11-15,-0.03621077990879118,0.08539243900209763,0.6,0,false
2013-11-18,-0.034939603133554265,0.07890640104963173,0.6166666666666667,0,false
2013-11-19,-0.03936775355179756,0.07967037301652012,0.6,0,false
2013-11-20,-0.03424700597532371,0.08203195290279094,0.6,0,false
2013-11-21,-0.037374570757575776,0.08140761077734876,0.6,0,false
2013-11-22,-0.03898083651959294,0.07865670176094215,0.6,0,false
2013-11-25,-0.03676244768012393,0.07931751670043842,0.6,0,false
2013-11-26,-0.03566591835629107,0.07988136553190905,0.6,0,false
2013-11-27,-0.02687663185597411,0.08596096592971227,0.6,0,false
2013-11-28,-0.020481545083630204,0.08973956220851122,0.6,0,false
2013-11-29,-0.014217043384100347,0.0932300651888393,0.6,0,false
2013-12-02,-0.008226610774257459,0.09212539576733032,0.6,0,false
2013-12-03,-0.007375184929547918,0.09105460872050872,0.6,0,false
2013-12-04,-0.006041568230764294,0.08650234369659612,0.6,0,false
2013-12-05,-0.0006829525904492595,0.087260254048574,0.6166666666666667,0,false
2013-12-06,-0.00046536051055401373,0.0857950011718417,0.6333333333333333,0,false
2013-12-09,0.0,0.09096998930908155,0.6333333333333333,0,false
2013-12-10,-0.005242320421314228,0.09156246830798652,0.6166666666666667,0,false
2013-12-11,-0.006843144548515201,0.0744664815251372,0.6166666666666667,0,false
2013-12-12,-0.015642595889681643,0.08368723313238843,0.6,0,false
2013-12-13,-0.013121754244317274,0.0794671514835331,0.6,0,false
2013-12-16,-0.005186971921105954,0.08256095158594148,0.6,0,false
2013-12-17,-0.006988472501598064,0.0801587807499559,0.5833333333333334,0,false
2013-12-18,-0.005071547920809993,0.07928732591810364,0.5833333333333334,0,false
2013-12-19,0.0,0.08102725306906433,0.5833333333333334,0,false
2013-12-20,-0.0022727837241393045,0.08148080476669442,0.5666666666666667,0,false
2013-12-23,0.0,0.08290283647112291,0.5833333333333334,0,false
2013-12-24,0.0,0.08279965927458866,0.6,0,false
2013-12-25,0.0,0.0797460143346414,0.6,0,false
2013-12-26,0.0,0.07893970295820682,0.6,0,false
2013-12-27,0.0,0.07857004088606796,0.6,0,false
2013-12-30,0.0,0.0787086153993805,0.6,0,false
2013-12-31,0.0,0.079836882206034,0.6,0,false
2014-01-02,0.0,0.08000063159746892,0.6166666666666667,0,false
2014-01-03,0.0,0.07956108473713547,0.6333333333333333,0,false
2014-01-06,0.0,0.08051265349639741,0.6333333333333333,0,false
2014-01-07,-0.002204482264071439,0.07774720353451285,0.6333333333333333,0,false
2014-01-08,0.0,0.07696451943591577,0.65,0,false
2014-01-09,0.0,0.07468544149965932,0.65,0,false
2014-01-10,-0.001835765467881112,0.062206535721206074,0.6333333333333333,0,false
2014-01-13,0.0,0.06251657453553575,0.6333333333333333,0,false
2014-01-14,-0.01064393521780338,0.07998197847346268,0.6166666666666667,0,false
2014-01-15,-0.005131710972654413,0.07805280405503578,0.6333333333333333,0,false
2014-01-16,0.0,0.07876547365121583,0.6333333333333333,0,false
2014-01-17,-0.004726121096657598,0.08141969048998217,0.6333333333333333,0,false
2014-01-20,-0.005107651530418145,0.08000808162139925,0.6166666666666667,0,false
2014-01-21,-0.0008432082900438065,0.07893361625888923,0.6166666666666667,0,false
2014-01-22,-0.0024199888503826372,0.08052156499686565,0.6166666666666667,0,false
2014-01-23,0.0,0.08039061751462429,0.6166666666666667,0,false
2014-01-24,-0.005565043371127509,0.08509499571895003,0.6,0,false
2014-01-27,-0.019286908883938025,0.10115090651495248,0.5833333333333334,0,false
2014-02-05,-0.037111227771768784,0.12042357857546905,0.5833333333333334,0,false
2014-02-06,-0.01773141394780431,0.13822492408449225,0.6,0,false
2014-02-07,-0.0006451490569843177,0.1504175879127556,0.6166666666666667,0,false
2014-02-10,0.0,0.15055457410397743,0.6333333333333333,0,false
2014-02-11,-0.002043454681657897,0.14938731270332364,0.6333333333333333,0,false
2014-02-12,0.0,0.15102726212091158,0.65,0,false
2014-02-13,0.0,0.14728406538619446,0.6666666666666666,0,false
