date,close,source
2026-08-19,44719.35,finmind_TAIEX
2026-08-20,44933.74,finmind_TAIEX
2026-08-21,45224.29,finmind_TAIEX
2026-08-24,44762.32,finmind_TAIEX
2026-08-25,45169.46,finmind_TAIEX
2026-08-26,45832.62,finmind_TAIEX
2026-08-27,45975.22,finmind_TAIEX
2026-08-28,46331.45,finmind_TAIEX
2026-08-31,46128.47,finmind_TAIEX
2026-09-01,46948.72,finmind_TAIEX
2026-09-02,46164.72,finmind_TAIEX
2026-09-03,45857.66,finmind_TAIEX
2026-09-04,46551.13,finmind_TAIEX
