date,static_90F_10T,E10S2_A_telco_to_financial,E10S2_B_telco_to_0050,E10S2_C_split_financial_0050
2012-09-25,1.187728889253016,1.187728889253016,1.187728889253016,1.187728889253016
2012-09-26,1.1797218685508264,1.1797218685508264,1.1797218685508264,1.1797218685508264
2012-09-27,1.1809089174293526,1.1809089174293526,1.1809089174293526,1.1809089174293526
2012-09-28,1.1811373216506378,1.1811373216506378,1.1811373216506378,1.1811373216506378
2012-10-01,1.1717350335517076,1.1717350335517076,1.1717350335517076,1.1717350335517076
2012-10-02,1.179131094135822,1.179131094135822,1.179131094135822,1.179131094135822
2012-10-03,1.169232004497521,1.169232004497521,1.169232004497521,1.169232004497521
2012-10-04,1.1800345929231486,1.1800345929231486,1.1800345929231486,1.1800345929231486
2012-10-05,1.1844908735111113,1.1844908735111113,1.1844908735111113,1.1844908735111113
2012-10-08,1.1742351021483632,1.1742351021483632,1.1742351021483632,1.1742351021483632
2012-10-09,1.1789415617671288,1.1789415617671288,1.1789415617671288,1.1789415617671288
2012-10-11,1.1577513796083678,1.1577513796083678,1.1577513796083678,1.1577513796083678
2012-10-12,1.149144619917059,1.149144619917059,1.149144619917059,1.149144619917059
2012-10-15,1.1455143754889667,1.1455143754889667,1.1455143754889667,1.1455143754889667
2012-10-16,1.1521483677865776,1.1521483677865776,1.1521483677865776,1.1521483677865776
2012-10-17,1.1459212837274342,1.1459212837274342,1.1459212837274342,1.1459212837274342
2012-10-18,1.146526674892164,1.146526674892164,1.146526674892164,1.146526674892164
2012-10-19,1.1357823191530394,1.1357823191530394,1.1357823191530394,1.1357823191530394
2012-10-22,1.1286925842447266,1.1286925842447266,1.1286925842447266,1.1286925842447266
2012-10-23,1.1240184443090147,1.1240184443090147,1.1240184443090147,1.1240184443090147
2012-10-24,1.1246352386176979,1.1246352386176979,1.1246352386176979,1.1246352386176979
2012-10-25,1.1197411537356712,1.1197411537356712,1.1197411537356712,1.1197411537356712
2012-10-26,1.0901288115998733,1.0901288115998733,1.0901288115998733,1.0901288115998733
2012-10-29,1.0841783182358393,1.0841783182358393,1.0841783182358393,1.0841783182358393
2012-10-30,1.0972525699946756,1.0972525699946756,1.0972525699946756,1.0972525699946756
2012-10-31,1.0880404146022535,1.0880404146022535,1.0880404146022535,1.0880404146022535
2012-11-01,1.086360990927235,1.086360990927235,1.086360990927235,1.086360990927235
2012-11-02,1.1086809902338361,1.1086809902338361,1.1086809902338361,1.1086809902338361
2012-11-05,1.0995973746908896,1.0995973746908896,1.0995973746908896,1.0995973746908896
2012-11-06,1.1068075154582824,1.1068075154582824,1.1068075154582824,1.1068075154582824
2012-11-07,1.1176364588427286,1.1176364588427286,1.1176364588427286,1.1176364588427286
2012-11-08,1.1020202896317328,1.1020202896317328,1.1020202896317328,1.1020202896317328
2012-11-09,1.105743004980726,1.105743004980726,1.105743004980726,1.105743004980726
2012-11-12,1.1024430529389693,1.1024430529389693,1.1024430529389693,1.1024430529389693
2012-11-13,1.087407061499675,1.087407061499675,1.087407061499675,1.087407061499675
2012-11-14,1.093187815198821,1.093187815198821,1.093187815198821,1.093187815198821
2012-11-15,1.0840761028583858,1.0840761028583858,1.0840761028583858,1.0840761028583858
2012-11-16,1.0808788949956505,1.0808788949956505,1.0808788949956505,1.0808788949956505
2012-11-19,1.0861416248809928,1.0861416248809928,1.0861416248809928,1.0861416248809928
2012-11-20,1.0945196592583926,1.0945196592583926,1.0945196592583926,1.0945196592583926
2012-11-21,1.0827186091034895,1.0827186091034895,1.0827186091034895,1.0827186091034895
2012-11-22,1.0939655255004634,1.0939655255004634,1.0939655255004634,1.0939655255004634
2012-11-23,1.1252513234836226,1.1252513234836226,1.1252513234836226,1.1252513234836226
2012-11-26,1.1385770118438099,1.1385770118438099,1.1385770118438099,1.1385770118438099
2012-11-27,1.144148937581545,1.144148937581545,1.144148937581545,1.144148937581545
2012-11-28,1.14810453767343,1.14810453767343,1.14810453767343,1.14810453767343
2012-11-29,1.150733175208663,1.150733175208663,1.150733175208663,1.150733175208663
2012-11-30,1.1642804856678632,1.1642804856678632,1.1642804856678632,1.1642804856678632
2012-12-03,1.165773291935149,1.165773291935149,1.165773291935149,1.165773291935149
2012-12-04,1.161901689268302,1.161901689268302,1.161901689268302,1.161901689268302
2012-12-05,1.1746473990031094,1.1746473990031094,1.1746473990031094,1.1746473990031094
2012-12-06,1.1772747867201823,1.1772747867201823,1.1772747867201823,1.1772747867201823
2012-12-07,1.1765214556829713,1.1765214556829713,1.1765214556829713,1.1765214556829713
2012-12-10,1.1701957259941045,1.1701957259941045,1.1701957259941045,1.1701957259941045
2012-12-11,1.1742915737085888,1.1742915737085888,1.1742915737085888,1.1742915737085888
2012-12-12,1.1895517597766627,1.1895517597766627,1.1895517597766627,1.1895517597766627
2012-12-13,1.195027408771179,1.195027408771179,1.195027408771179,1.195027408771179
2012-12-14,1.1888005118291143,1.1888005118291143,1.1888005118291143,1.1888005118291143
2012-12-17,1.1823712479150508,1.1823712479150508,1.1823712479150508,1.1823712479150508
2012-12-18,1.185997691317722,1.185997691317722,1.185997691317722,1.185997691317722
2012-12-19,1.1942711003507358,1.1942711003507358,1.1942711003507358,1.1942711003507358
2012-12-20,1.17475360593534,1.17475360593534,1.17475360593534,1.17475360593534
2012-12-21,1.162573106518928,1.162573106518928,1.162573106518928,1.162573106518928
2012-12-22,1.1663117723325689,1.1663117723325689,1.1663117723325689,1.1663117723325689
2012-12-24,1.1665192939518658,1.1665192939518658,1.1665192939518658,1.1665192939518658
2012-12-25,1.1820013361301076,1.1820013361301076,1.1820013361301076,1.1820013361301076
2012-12-26,1.17835825043392,1.17835825043392,1.17835825043392,1.17835825043392
2012-12-27,1.178089108503652,1.178089108503652,1.178089108503652,1.178089108503652
2012-12-28,1.1858102586175046,1.1858102586175046,1.1858102586175046,1.1858102586175046
2013-01-02,1.19230142223817,1.19230142223817,1.19230142223817,1.19230142223817
2013-01-03,1.193135430044598,1.193135430044598,1.193135430044598,1.193135430044598
2013-01-04,1.1816753937515396,1.1816753937515396,1.1816753937515396,1.1816753937515396
2013-01-07,1.183238793880996,1.183238793880996,1.183238793880996,1.183238793880996
2013-01-08,1.1812330671195124,1.1812330671195124,1.1812330671195124,1.1812330671195124
2013-01-09,1.1829256477017562,1.1829256477017562,1.1829256477017562,1.1829256477017562
2013-01-10,1.2009246971833025,1.2009246971833025,1.2009246971833025,1.2009246971833025
2013-01-11,1.1996245691853382,1.1996245691853382,1.1996245691853382,1.1996245691853382
2013-01-14,1.2025031554938208,1.2025031554938208,1.2025031554938208,1.2025031554938208
2013-01-15,1.1964472534714845,1.1964472534714845,1.1964472534714845,1.1964472534714845
2013-01-16,1.1899098690804775,1.1899098690804775,1.1899098690804775,1.1899098690804775
2013-01-17,1.176278405119816,1.176278405119816,1.176278405119816,1.176278405119816
2013-01-18,1.189949151678314,1.189949151678314,1.189949151678314,1.189949151678314
2013-01-21,1.1912188523309288,1.1912188523309288,1.1912188523309288,1.1912188523309288
2013-01-22,1.1968415111323598,1.1968415111323598,1.1968415111323598,1.1968415111323598
2013-01-23,1.1925439726746394,1.1925439726746394,1.1925439726746394,1.1925439726746394
2013-01-24,1.1862199578580417,1.1862199578580417,1.1862199578580417,1.1862199578580417
2013-01-25,1.1849401661136214,1.1849401661136214,1.1849401661136214,1.1849401661136214
2013-01-28,1.1976345952851222,1.1976345952851222,1.1976345952851222,1.1976345952851222
2013-01-29,1.2044086165160903,1.2044086165160903,1.2044086165160903,1.2044086165160903
2013-01-30,1.2111139863386844,1.2111139863386844,1.2111139863386844,1.2111139863386844
2013-01-31,1.2227794452457406,1.2227794452457406,1.2227794452457406,1.2227794452457406
2013-02-01,1.2259873695166903,1.2259873695166903,1.2259873695166903,1.2259873695166903
2013-02-04,1.2606088996188356,1.2606088996188356,1.2606088996188356,1.2606088996188356
2013-02-05,1.256969491649463,1.256969491649463,1.256969491649463,1.256969491649463
2013-02-06,1.2654049452786145,1.2654049452786145,1.2654049452786145,1.2654049452786145
2013-02-18,1.2706630415441855,1.2706630415441855,1.2706630415441855,1.2706630415441855
2013-02-19,1.2680512145708023,1.2680512145708023,1.2680512145708023,1.2680512145708023
2013-02-20,1.2829137429419903,1.2829137429419903,1.2829137429419903,1.2829137429419903
2013-02-21,1.2593582377773522,1.2593582377773522,1.2593582377773522,1.2593582377773522
2013-02-22,1.2652136733328028,1.2652136733328028,1.2652136733328028,1.2652136733328028
2013-02-23,1.279621238578352,1.279621238578352,1.279621238578352,1.279621238578352
2013-02-25,1.270474621517171,1.270474621517171,1.270474621517171,1.270474621517171
2013-02-26,1.2620142824346303,1.2620142824346303,1.2620142824346303,1.2620142824346303
2013-02-27,1.2647482944524193,1.2647482944524193,1.2647482944524193,1.2647482944524193
2013-03-01,1.2720731202563897,1.2720731202563897,1.2720731202563897,1.2720731202563897
2013-03-04,1.253624120550863,1.253624120550863,1.253624120550863,1.253624120550863
2013-03-05,1.2694858839915197,1.2694858839915197,1.2694858839915197,1.2694858839915197
2013-03-06,1.270629785028297,1.270629785028297,1.270629785028297,1.270629785028297
2013-03-07,1.2848843317130563,1.2848843317130563,1.2848843317130563,1.2848843317130563
2013-03-08,1.307157888677222,1.307157888677222,1.307157888677222,1.307157888677222
2013-03-11,1.3092708368347978,1.3092708368347978,1.3092708368347978,1.3092708368347978
2013-03-12,1.2898148176948674,1.2898148176948674,1.2898148176948674,1.2898148176948674
2013-03-13,1.2968759636353113,1.2968759636353113,1.2968759636353113,1.2968759636353113
2013-03-14,1.2954939633390024,1.2954939633390024,1.2954939633390024,1.2954939633390024
2013-03-15,1.2871273391061915,1.2871273391061915,1.2871273391061915,1.2871273391061915
2013-03-18,1.262215804854593,1.262215804854593,1.262215804854593,1.262215804854593
2013-03-19,1.2671829922930657,1.2671829922930657,1.2671829922930657,1.2671829922930657
2013-03-20,1.2691799784986195,1.2691799784986195,1.2691799784986195,1.2691799784986195
2013-03-21,1.267935916587608,1.267935916587608,1.267935916587608,1.267935916587608
2013-03-22,1.262599776480201,1.262599776480201,1.262599776480201,1.262599776480201
2013-03-25,1.2818332124086378,1.2818332124086378,1.2818332124086378,1.2818332124086378
2013-03-26,1.2794451748781501,1.2794451748781501,1.2794451748781501,1.2794451748781501
2013-03-27,1.2921624480858453,1.2921624480858453,1.2921624480858453,1.2921624480858453
2013-03-28,1.2845296009167033,1.2845296009167033,1.2845296009167033,1.2845296009167033
2013-03-29,1.2899997612802363,1.2899997612802363,1.2899997612802363,1.2899997612802363
2013-04-01,1.2795587506159456,1.2795587506159456,1.2795587506159456,1.2795587506159456
2013-04-02,1.272037489206785,1.272037489206785,1.272037489206785,1.272037489206785
2013-04-03,1.2832236988864754,1.2832236988864754,1.2832236988864754,1.2832236988864754
2013-04-08,1.252827581606333,1.252827581606333,1.252827581606333,1.252827581606333
2013-04-09,1.250617382443275,1.250617382443275,1.250617382443275,1.250617382443275
2013-04-10,1.2533021438481464,1.2533021438481464,1.2533021438481464,1.2533021438481464
2013-04-11,1.258382851377241,1.258382851377241,1.258382851377241,1.258382851377241
2013-04-12,1.257329970859196,1.257329970859196,1.257329970859196,1.257329970859196
2013-04-15,1.2467474313118527,1.2467474313118527,1.2467474313118527,1.2467474313118527
2013-04-16,1.2491315472248437,1.2491315472248437,1.2491315472248437,1.2491315472248437
2013-04-17,1.235380939304395,1.235380939304395,1.235380939304395,1.235380939304395
2013-04-18,1.2355780234538318,1.2355780234538318,1.2355780234538318,1.2355780234538318
2013-04-19,1.2562701675092036,1.2562701675092036,1.2562701675092036,1.2562701675092036
2013-04-22,1.2612791374120205,1.2612791374120205,1.2612791374120205,1.2612791374120205
2013-04-23,1.2619084493747394,1.2619084493747394,1.2619084493747394,1.2619084493747394
2013-04-24,1.2704300837641425,1.2704300837641425,1.2704300837641425,1.2704300837641425
2013-04-25,1.2658612946314285,1.2658612946314285,1.2658612946314285,1.2658612946314285
2013-04-26,1.2620559466304102,1.2620559466304102,1.2620559466304102,1.2620559466304102
2013-04-29,1.264356181929196,1.264356181929196,1.264356181929196,1.264356181929196
2013-04-30,1.2725622043707305,1.2725622043707305,1.2725622043707305,1.2725622043707305
2013-05-02,1.2793846633845434,1.2793846633845434,1.2793846633845434,1.2793846633845434
2013-05-03,1.2848494605443779,1.2848494605443779,1.2848494605443779,1.2848494605443779
2013-05-06,1.2775024244485618,1.2775024244485618,1.2775024244485618,1.2775024244485618
2013-05-07,1.275945174270238,1.275945174270238,1.275945174270238,1.275945174270238
2013-05-08,1.2844179965806766,1.2844179965806766,1.2844179965806766,1.2844179965806766
2013-05-09,1.2875421385843175,1.2875421385843175,1.2875421385843175,1.2875421385843175
2013-05-10,1.2907500967490309,1.2907500967490309,1.2907500967490309,1.2907500967490309
2013-05-13,1.284876346461909,1.284876346461909,1.284876346461909,1.284876346461909
2013-05-14,1.2825521329697986,1.2825521329697986,1.2825521329697986,1.2825521329697986
2013-05-15,1.3018701096442467,1.3018701096442467,1.3018701096442467,1.3018701096442467
2013-05-16,1.323439547069647,1.323439547069647,1.323439547069647,1.323439547069647
2013-05-17,1.317316621562851,1.317316621562851,1.317316621562851,1.317316621562851
2013-05-20,1.3218193617450797,1.3218193617450797,1.3218193617450797,1.3218193617450797
2013-05-21,1.3154016197871607,1.3154016197871607,1.3154016197871607,1.3154016197871607
2013-05-22,1.3166759006363877,1.3166759006363877,1.3166759006363877,1.3166759006363877
2013-05-23,1.2902706226266099,1.2902706226266099,1.2902706226266099,1.2902706226266099
2013-05-24,1.2848231295354557,1.2848231295354557,1.2848231295354557,1.2848231295354557
2013-05-27,1.2942577592774114,1.2942577592774114,1.2942577592774114,1.2942577592774114
2013-05-28,1.29395669856123,1.29395669856123,1.29395669856123,1.29395669856123
2013-05-29,1.305625370493811,1.305625370493811,1.305625370493811,1.305625370493811
2013-05-30,1.2867460913697735,1.2867460913697735,1.2867460913697735,1.2867460913697735
2013-05-31,1.300506153846448,1.300506153846448,1.300506153846448,1.300506153846448
2013-06-03,1.2821663588251397,1.2821663588251397,1.2821663588251397,1.2821663588251397
2013-06-04,1.2771401985832058,1.2771401985832058,1.2771401985832058,1.2771401985832058
2013-06-05,1.2773002690979018,1.2773002690979018,1.2773002690979018,1.2773002690979018
2013-06-06,1.2662025583773158,1.2662025583773158,1.2662025583773158,1.2662025583773158
2013-06-07,1.2692451775167857,1.2692451775167857,1.2692451775167857,1.2692451775167857
2013-06-10,1.2801747469456168,1.2801747469456168,1.2801747469456168,1.2801747469456168
2013-06-11,1.2789828289952672,1.2789828289952672,1.2789828289952672,1.2789828289952672
2013-06-13,1.2596826146345763,1.2596826146345763,1.2596826146345763,1.2596826146345763
2013-06-14,1.2591080287878398,1.2591080287878398,1.2591080287878398,1.2591080287878398
2013-06-17,1.26633389851629,1.26633389851629,1.26633389851629,1.26633389851629
2013-06-18,1.2675357718552116,1.2675357718552116,1.2675357718552116,1.2675357718552116
2013-06-19,1.2658663721317542,1.2658663721317542,1.2658663721317542,1.2658663721317542
2013-06-20,1.2570036810804233,1.2570036810804233,1.2570036810804233,1.2570036810804233
2013-06-21,1.2554448122551538,1.2554448122551538,1.2554448122551538,1.2554448122551538
2013-06-24,1.249822427194698,1.249822427194698,1.249822427194698,1.249822427194698
2013-06-25,1.2331072162094046,1.2331072162094046,1.2331072162094046,1.2331072162094046
2013-06-26,1.2464907592868637,1.2464907592868637,1.2464907592868637,1.2464907592868637
2013-06-27,1.2572565248745367,1.2572565248745367,1.2572565248745367,1.2572565248745367
2013-06-28,1.2843694729763215,1.2843694729763215,1.2843694729763215,1.2843694729763215
2013-07-01,1.2792168752549813,1.2792168752549813,1.2792168752549813,1.2792168752549813
2013-07-02,1.2753154872006962,1.2753154872006962,1.2753154872006962,1.2753154872006962
2013-07-03,1.2569285992526809,1.2569285992526809,1.2569285992526809,1.2569285992526809
2013-07-04,1.2568488084993388,1.2568488084993388,1.2568488084993388,1.2568488084993388
2013-07-05,1.2687157384289354,1.2687157384289354,1.2687157384289354,1.2687157384289354
2013-07-08,1.2632727415017764,1.2632727415017764,1.2632727415017764,1.2632727415017764
2013-07-09,1.28177372454126,1.28177372454126,1.28177372454126,1.28177372454126
2013-07-10,1.2998683185932423,1.2998683185932423,1.2998683185932423,1.2998683185932423
2013-07-11,1.321638245684079,1.321638245684079,1.321638245684079,1.321638245684079
2013-07-12,1.3293718431252866,1.3293718431252866,1.3293718431252866,1.3293718431252866
2013-07-15,1.3321053741878215,1.3321053741878215,1.3321053741878215,1.3321053741878215
2013-07-16,1.3323456392971715,1.3323456392971715,1.3323456392971715,1.3323456392971715
2013-07-17,1.3470644386623813,1.3470644386623813,1.3470644386623813,1.3470644386623813
2013-07-18,1.3476799051497315,1.3476799051497315,1.3476799051497315,1.3476799051497315
2013-07-19,1.3366315999937166,1.3366315999937166,1.3366315999937166,1.3366315999937166
2013-07-22,1.3479344606192254,1.3479344606192254,1.3479344606192254,1.3479344606192254
2013-07-23,1.36397822786092,1.36397822786092,1.36397822786092,1.36397822786092
2013-07-24,1.3579294232616743,1.3579294232616743,1.3579294232616743,1.3579294232616743
2013-07-25,1.3492553869133304,1.3492553869133304,1.3492553869133304,1.3492553869133304
2013-07-26,1.3511258381055227,1.3511258381055227,1.3511258381055227,1.3511258381055227
2013-07-29,1.3499513653372024,1.3499513653372024,1.3499513653372024,1.3499513653372024
2013-07-30,1.359299431944456,1.359299431944456,1.359299431944456,1.359299431944456
2013-07-31,1.3526021229855532,1.3526021229855532,1.3526021229855532,1.3526021229855532
2013-08-01,1.353977444383519,1.353977444383519,1.353977444383519,1.353977444383519
2013-08-02,1.3636939993298234,1.3636939993298234,1.3636939993298234,1.3636939993298234
2013-08-05,1.364087663392444,1.364087663392444,1.364087663392444,1.364087663392444
2013-08-06,1.3454853029668763,1.3454853029668763,1.3454853029668763,1.3454853029668763
2013-08-07,1.3238724442889207,1.3238724442889207,1.3238724442889207,1.3238724442889207
2013-08-08,1.3251026658801417,1.3251026658801417,1.3251026658801417,1.3251026658801417
2013-08-09,1.3124628824858864,1.3124628824858864,1.3124628824858864,1.3124628824858864
2013-08-12,1.325719871589361,1.325719871589361,1.325719871589361,1.325719871589361
2013-08-13,1.3313503306451777,1.3313503306451777,1.3313503306451777,1.3313503306451777
2013-08-14,1.3322918093202356,1.3322918093202356,1.3322918093202356,1.3322918093202356
2013-08-15,1.32178997456551,1.32178997456551,1.32178997456551,1.32178997456551
2013-08-16,1.3277963870279195,1.3277963870279195,1.3277963870279195,1.3277963870279195
2013-08-19,1.3216082242734466,1.3216082242734466,1.3216082242734466,1.3216082242734466
2013-08-20,1.3212911690821771,1.3212911690821771,1.3212911690821771,1.3212911690821771
2013-08-22,1.315842439134625,1.315842439134625,1.315842439134625,1.315842439134625
2013-08-23,1.3203353390157622,1.3203353390157622,1.3203353390157622,1.3203353390157622
2013-08-26,1.3223792696346826,1.3223792696346826,1.3223792696346826,1.3223792696346826
2013-08-27,1.3195826511558773,1.3195826511558773,1.3195826511558773,1.3195826511558773
2013-08-28,1.3166344462437822,1.3166344462437822,1.3166344462437822,1.3166344462437822
2013-08-29,1.324215183330384,1.324215183330384,1.324215183330384,1.324215183330384
2013-08-30,1.3466127948830944,1.3466127948830944,1.3466127948830944,1.3466127948830944
2013-09-02,1.344834165502595,1.344834165502595,1.344834165502595,1.344834165502595
2013-09-03,1.360935332858145,1.360935332858145,1.360935332858145,1.360935332858145
2013-09-04,1.3679268231803314,1.3679268231803314,1.3679268231803314,1.3679268231803314
2013-09-05,1.3751048038227653,1.3751048038227653,1.3751048038227653,1.3751048038227653
2013-09-06,1.3722860210143768,1.3722860210143768,1.3722860210143768,1.3722860210143768
2013-09-09,1.3713139511170807,1.3713139511170807,1.3713139511170807,1.3713139511170807
2013-09-10,1.3695344712390798,1.3695344712390798,1.3695344712390798,1.3695344712390798
2013-09-11,1.3781196255377357,1.3781196255377357,1.3781196255377357,1.3781196255377357
2013-09-12,1.3832609301432814,1.3832609301432814,1.3832609301432814,1.3832609301432814
2013-09-13,1.3747619361719998,1.3747619361719998,1.3747619361719998,1.3747619361719998
2013-09-14,1.3698199990626987,1.3698199990626987,1.3698199990626987,1.3698199990626987
2013-09-16,1.3853162767291156,1.3853162767291156,1.3853162767291156,1.3853162767291156
2013-09-17,1.3890124548298455,1.3890124548298455,1.3890124548298455,1.3890124548298455
2013-09-18,1.383620563541443,1.383620563541443,1.383620563541443,1.383620563541443
2013-09-23,1.40146063568572,1.40146063568572,1.40146063568572,1.40146063568572
2013-09-24,1.3965119902383425,1.3965119902383425,1.3965119902383425,1.3965119902383425
2013-09-25,1.3972524136848923,1.3972524136848923,1.3972524136848923,1.3972524136848923
2013-09-26,1.3789830669982364,1.3789830669982364,1.3789830669982364,1.3789830669982364
2013-09-27,1.3873579651095238,1.3873579651095238,1.3873579651095238,1.3873579651095238
2013-09-30,1.37250470232733,1.37250470232733,1.37250470232733,1.37250470232733
2013-10-01,1.3746349854701185,1.3746349854701185,1.3746349854701185,1.3746349854701185
2013-10-02,1.370390393559114,1.370390393559114,1.370390393559114,1.370390393559114
2013-10-03,1.3997831494579132,1.3997831494579132,1.3997831494579132,1.3997831494579132
2013-10-04,1.4015146238128855,1.4015146238128855,1.4015146238128855,1.4015146238128855
2013-10-07,1.4030644148178064,1.4030644148178064,1.4030644148178064,1.4030644148178064
2013-10-08,1.4135965905466674,1.4135965905466674,1.4135965905466674,1.4135965905466674
2013-10-09,1.4135331144819572,1.4135331144819572,1.4135331144819572,1.4135331144819572
2013-10-11,1.4135865095469382,1.4135865095469382,1.4135865095469382,1.4135865095469382
2013-10-14,1.411530376346938,1.411530376346938,1.411530376346938,1.411530376346938
2013-10-15,1.4189930990589417,1.4189930990589417,1.4189930990589417,1.4189930990589417
2013-10-16,1.414515916389151,1.414515916389151,1.414515916389151,1.414515916389151
2013-10-17,1.4145878408138077,1.4145878408138077,1.4145878408138077,1.4145878408138077
2013-10-18,1.4096923428936992,1.4096923428936992,1.4096923428936992,1.4096923428936992
2013-10-21,1.4041215876339779,1.4041215876339779,1.4041215876339779,1.4041215876339779
2013-10-22,1.4024106511612089,1.4024106511612089,1.4024106511612089,1.4024106511612089
2013-10-23,1.3994779751658057,1.3994779751658057,1.3994779751658057,1.3994779751658057
2013-10-24,1.402387292862764,1.402387292862764,1.402387292862764,1.402387292862764
2013-10-25,1.393303786233446,1.393303786233446,1.393303786233446,1.393303786233446
2013-10-28,1.406154326289009,1.406154326289009,1.406154326289009,1.406154326289009
2013-10-29,1.4073708819078383,1.4073708819078383,1.4073708819078383,1.4073708819078383
2013-10-30,1.4178866930557485,1.4178866930557485,1.4178866930557485,1.4178866930557485
2013-10-31,1.4215046196890146,1.4215046196890146,1.4215046196890146,1.4215046196890146
2013-11-01,1.405433562505236,1.405433562505236,1.405433562505236,1.405433562505236
2013-11-04,1.394529730827793,1.394529730827793,1.394529730827793,1.394529730827793
2013-11-05,1.3844270380169441,1.3844270380169441,1.3844270380169441,1.3844270380169441
2013-11-06,1.3921834447508725,1.3921834447508725,1.3921834447508725,1.3921834447508725
2013-11-07,1.3879845248357128,1.3879845248357128,1.3879845248357128,1.3879845248357128
2013-11-08,1.3854765454692677,1.3854765454692677,1.3854765454692677,1.3854765454692677
2013-11-11,1.3791219520354734,1.3791219520354734,1.3791219520354734,1.3791219520354734
2013-11-12,1.3839893911199392,1.3839893911199392,1.3839893911199392,1.3839893911199392
2013-11-13,1.3732132163188464,1.3732132163188464,1.3732132163188464,1.3732132163188464
2013-11-14,1.375263752614902,1.375263752614902,1.375263752614902,1.375263752614902
2013-11-15,1.3804751644444768,1.3804751644444768,1.3804751644444768,1.3804751644444768
2013-11-18,1.3894668443353961,1.3894668443353961,1.3894668443353961,1.3894668443353961
2013-11-19,1.3931973366746846,1.3931973366746846,1.3931973366746846,1.3931973366746846
2013-11-20,1.3903713314527055,1.3903713314527055,1.3903713314527055,1.3903713314527055
2013-11-21,1.3743708465418125,1.3743708465418125,1.3743708465418125,1.3743708465418125
2013-11-22,1.3874704060307266,1.3874704060307266,1.3874704060307266,1.3874704060307266
2013-11-25,1.4075368638252568,1.4075368638252568,1.4075368638252568,1.4075368638252568
2013-11-26,1.403111120699018,1.403111120699018,1.403111120699018,1.403111120699018
2013-11-27,1.4061512909535359,1.4061512909535359,1.4061512909535359,1.4061512909535359
2013-11-28,1.4147624871672524,1.4147624871672524,1.4147624871672524,1.4147624871672524
2013-11-29,1.4163383225972261,1.4163383225972261,1.4163383225972261,1.4163383225972261
2013-12-02,1.4177232230820553,1.4177232230820553,1.4177232230820553,1.4177232230820553
2013-12-03,1.410513127022323,1.410513127022323,1.410513127022323,1.410513127022323
2013-12-04,1.413626610460104,1.413626610460104,1.413626610460104,1.413626610460104
2013-12-05,1.408554195955376,1.408554195955376,1.408554195955376,1.408554195955376
2013-12-06,1.4010513299320035,1.4010513299320035,1.4010513299320035,1.4010513299320035
2013-12-09,1.4166302501695414,1.4166302501695414,1.4166302501695414,1.4166302501695414
2013-12-10,1.41757648466109,1.41757648466109,1.41757648466109,1.41757648466109
2013-12-11,1.4236867095211194,1.4236867095211194,1.4236867095211194,1.4236867095211194
2013-12-12,1.4070215689571492,1.4070215689571492,1.4070215689571492,1.4070215689571492
2013-12-13,1.413125157108062,1.413125157108062,1.413125157108062,1.413125157108062
2013-12-16,1.4042008218971365,1.4042008218971365,1.4042008218971365,1.4042008218971365
2013-12-17,1.4040778288146856,1.4040778288146856,1.4040778288146856,1.4040778288146856
2013-12-18,1.4100070101179438,1.4100070101179438,1.4100070101179438,1.4100070101179438
2013-12-19,1.4199304976616993,1.4199304976616993,1.4199304976616993,1.4199304976616993
2013-12-20,1.4176159698743487,1.4176159698743487,1.4176159698743487,1.4176159698743487
2013-12-23,1.4229972652700484,1.4229972652700484,1.4229972652700484,1.4229972652700484
2013-12-24,1.421583837602387,1.421583837602387,1.421583837602387,1.421583837602387
2013-12-25,1.4261612335875378,1.4261612335875378,1.4261612335875378,1.4261612335875378
2013-12-26,1.4288242856829214,1.4288242856829214,1.4288242856829214,1.4288242856829214
2013-12-27,1.4344944474185723,1.4344944474185723,1.4344944474185723,1.4344944474185723
2013-12-30,1.4553267999644688,1.4553267999644688,1.4553267999644688,1.4553267999644688
2013-12-31,1.451263898919229,1.451263898919229,1.451263898919229,1.451263898919229
2014-01-02,1.4559571110246297,1.4559571110246297,1.4559571110246297,1.4559571110246297
2014-01-03,1.4391976867056167,1.4391976867056167,1.4391976867056167,1.4391976867056167
2014-01-06,1.4305965332429833,1.4305965332429833,1.4305965332429833,1.4305965332429833
2014-01-07,1.4318133511302877,1.4318133511302877,1.4318133511302877,1.4318133511302877
2014-01-08,1.4323904163704098,1.4323904163704098,1.4323904163704098,1.4323904163704098
2014-01-09,1.4280111955795778,1.4280111955795778,1.4280111955795778,1.4280111955795778
2014-01-10,1.4260680946145687,1.4260680946145687,1.4260680946145687,1.4260680946145687
2014-01-13,1.4346189421438191,1.4346189421438191,1.4346189421438191,1.4346189421438191
2014-01-14,1.4279741976551459,1.4279741976551459,1.4279741976551459,1.4279741976551459
2014-01-15,1.4283491066812664,1.4283491066812664,1.4283491066812664,1.4283491066812664
2014-01-16,1.432227725051245,1.432227725051245,1.432227725051245,1.432227725051245
2014-01-17,1.4319702496529572,1.4319702496529572,1.4319702496529572,1.4319702496529572
2014-01-20,1.4330048985073784,1.4330048985073784,1.4330048985073784,1.4330048985073784
2014-01-21,1.4315359209887686,1.4315359209887686,1.4315359209887686,1.4315359209887686
2014-01-22,1.4356724609893576,1.4356724609893576,1.4356724609893576,1.4356724609893576
2014-01-23,1.4263374431502651,1.4263374431502651,1.4263374431502651,1.4263374431502651
2014-01-24,1.427964455042591,1.427964455042591,1.427964455042591,1.427964455042591
