date,nav_base,nav_m2_reloc_bil_fx_c35,rel_chal_vs_base
2019-08-22,5729303.400852626,5514960.557385104,0.9625883238378292
2019-08-23,5739429.000852626,5520865.090984375,0.9619188755822606
2019-08-26,5670181.800852626,5461330.606559362,0.9631667552067099
2019-08-27,5691998.000852627,5480994.808460578,0.9629298547960766
2019-08-28,5682682.100852626,5472218.159688706,0.9629639776730881
2019-08-29,5691909.100852626,5482051.58640837,0.9631305576519449
2019-08-30,5776669.700852626,5546761.613524242,0.9602005828211971
2019-09-02,5777596.100852626,5551640.506776108,0.9608910712808095
2019-09-03,5748204.600852626,5527701.664051827,0.9616396854127126
2019-09-04,5777184.500852627,5551041.309502639,0.9608558128415992
2019-09-05,5807158.733933002,5578442.045971332,0.9606147001587526
2019-09-06,5842351.333933001,5609490.529077146,0.9601426221145971
2019-09-09,5894783.133933002,5654455.829077146,0.9592305095207956
2019-09-10,5973358.133933002,5718817.921541343,0.9573874181516615
2019-09-11,5985960.933933002,5732518.064058228,0.9576604537396718
2019-09-12,5979110.633933002,5726371.654599029,0.9577296700449706
2019-09-16,5983036.533933002,5728514.773578933,0.9574594340331136
2019-09-17,6007891.933933002,5751844.761222711,0.9573815282421911
2019-09-18,6041158.433933002,5779463.603121975,0.9566813495006032
2019-09-19,6037958.133933002,5776628.7944718385,0.9567189215850129
2019-09-20,6046772.933933002,5782918.29846397,0.9563643883519515
2019-09-23,6032321.133933002,5776209.157220758,0.9575433782409952
2019-09-24,6014931.933933002,5761793.722140851,0.9579150330257137
2019-09-25,5989242.433933002,5741030.8534907345,0.9585570991356126
2019-09-26,5981903.133933001,5738888.295402873,0.9593749960356931
2019-09-27,5951059.133933002,5709030.39493471,0.959330140475627
2019-10-01,6020858.833933001,5778920.449339821,0.9598166322668723
2019-10-02,6004280.433933002,5762905.058648065,0.959799450085507
2019-10-03,5968711.333933001,5729048.745723153,0.9598468455247063
2019-10-04,5991139.233933002,5745277.146287793,0.9589623812692118
2019-10-07,5995113.333933002,5749870.926091386,0.9590929488432659
2019-10-08,6025167.333933002,5775147.835764392,0.9585041403314177
2019-10-09,5990149.933933002,5745902.600818892,0.9592251720227406
2019-10-14,6026805.433933002,5776472.574910029,0.9584634244846345
2019-10-15,6027055.133933002,5778211.83369142,0.9587122907105053
2019-10-16,6039794.633933002,5789384.166583305,0.9585399036677785
2019-10-17,6050970.733933002,5799505.686543673,0.9584421973850993
2019-10-18,6028406.033933002,5777056.338871956,0.9583057787338418
2019-10-21,6051897.233933002,5795661.258999686,0.957660223723463
2019-10-22,6063986.733933002,5809855.108999686,0.9580916588238494
2019-10-23,6046345.433933002,5797807.66664207,0.9588945471265832
2019-10-24,6088626.733933002,5833506.245401422,0.9580988456543496
2019-10-25,6097279.033933002,5841062.877529157,0.9579786073463372
2019-10-28,6114905.733933002,5857728.716541274,0.9579426031108552
2019-10-29,6123882.133933002,5867161.562481756,0.9580787863259593
2019-10-30,6165001.133933002,5907672.203464257,0.9582597107643059
2019-10-31,6176904.233933002,5922139.972648707,0.9587553486931626
2019-11-01,6198921.833933001,5943811.700229403,0.9588460476615269
2019-11-04,6245552.533933002,5990449.9303498585,0.95915451800347
2019-11-05,6274918.433933002,6018534.107065139,0.959141408837857
2019-11-06,6311921.533933002,6052221.574861572,0.958855642029883
2019-11-07,6294994.833933002,6035625.213195988,0.9587974847351917
2019-11-08,6291181.533933002,6027967.91281356,0.9581614964216602
2019-11-11,6242222.533933002,5970865.162431132,0.9565287251412844
2019-11-12,6250272.533933002,5980502.219855783,0.9568386318176328
2019-11-13,6202164.833933001,5936548.044321932,0.9571735358986528
2019-11-14,6172008.333933002,5904122.688635491,0.9565966812091444
2019-11-15,6211814.233933002,5947317.018162347,0.9574202952937972
2019-11-18,6241319.433933002,5973838.037346082,0.9571434534927552
2019-11-19,6243845.333933001,5977771.023650089,0.9573861465086433
2019-11-20,6246595.033933002,5977632.602291548,0.9569425534742712
2019-11-21,6189074.233933002,5926017.324982417,0.957496565882452
2019-11-22,6212014.633933002,5941403.84264881,0.9564375154871679
2019-11-25,6228618.233933002,5963637.400044228,0.9574575252589442
2019-11-26,6208941.433933002,5939883.462297807,0.9566660477477299
2019-11-27,6253597.333933001,5984388.704081979,0.9569513968559737
2019-11-28,6239720.333933001,5970434.338820335,0.9568432588800129
2019-11-29,6192751.033933002,5919146.854081978,0.9558186372499367
2019-12-02,6193288.233933002,5923046.544490205,0.956365394401936
2019-12-03,6193740.233933002,5924576.08393198,0.9565425510539851
2019-12-04,6196890.533933002,5925206.829764581,0.956158059807458
2019-12-05,6189937.633933002,5924773.270277574,0.9571620298398795
2019-12-06,6170047.633933002,5904951.885994854,0.9570350565074703
2019-12-09,6196740.533933002,5934808.32445162,0.9577306475804408
2019-12-10,6178937.133933001,5913415.131183523,0.9570278840852247
2019-12-11,6187527.133933002,5929845.477817572,0.9583546624462818
2019-12-12,6204365.833933001,5949095.22476462,0.9588562931327724
2019-12-13,6236919.833933002,5979537.430293234,0.958732449591634
2019-12-16,6219117.533933002,5965134.707017539,0.9591609540212624
2019-12-17,6270200.033933002,6010102.822672894,0.9585185145844605
2019-12-18,6317259.733933002,6052803.348904577,0.9581374842626932
2019-12-19,6310734.433933002,6043925.427256933,0.9577214016103374
2019-12-20,6260623.733933002,5987034.171934715,0.9562999513106956
2019-12-23,6307343.033933002,6031452.344887726,0.9562588101580958
2019-12-24,6281414.033933002,6009487.329616772,0.9567093169074278
2019-12-25,6282064.333933002,6009937.415635759,0.9566819274951817
2019-12-26,6291991.033933002,6019643.214432828,0.9567151609035377
2019-12-27,6318419.133933002,6045213.66330559,0.9567604704853837
2019-12-30,6306418.533933002,6035378.209510826,0.9570215134051464
2019-12-31,6271151.433933002,6004402.704806824,0.9574641544002894
2020-01-02,6271652.033933002,6009594.1802379,0.9582154985198112
2020-01-03,6296917.133933002,6026932.241410914,0.9571242741837611
2020-01-06,6253548.633933001,5984283.093900443,0.9569419611496311
2020-01-07,6258763.033933002,5994053.484766312,0.9577057722537953
2020-01-08,6219930.033933002,5959031.021343975,0.958054349298837
2020-01-09,6257747.433933001,5992413.118325532,0.9575990692483564
2020-01-10,6278376.433933002,6012668.460382304,0.9576788718633348
2020-01-13,6351659.733933002,6073006.917182882,0.9561291334198132
2020-01-14,6380338.433933002,6099803.775126112,0.9560313827061425
2020-01-15,6359512.633933002,6077297.290428456,0.9556231177215208
2020-01-16,6359886.233933002,6073588.35735923,0.9549838053633354
2020-01-17,6393029.233933002,6096899.439806955,0.9536792679510606
2020-01-20,6432861.133933002,6131960.001247372,0.9532243699310726
2020-01-30,6188935.333933001,5900446.078433168,0.9533862869889608
2020-01-31,6228241.333933001,5937961.848301576,0.9533930254035099
2020-02-03,6187170.333933001,5892800.03250027,0.9524224668879272
2020-02-04,6232363.517889001,5939890.559750736,0.9530719032516687
2020-02-05,6272507.617889001,5972686.3604493365,0.9522007344264384
2020-02-06,6328327.617889001,6020128.433453644,0.951298478358779
2020-02-07,6296312.017889001,5987447.2063286435,0.9509451230048932
2020-02-10,6289272.817889001,5978174.870746395,0.9505351483151232
2020-02-11,6294435.917889001,5983747.919882288,0.9506408513710137
2020-02-12,6298086.117889001,5993020.063602484,0.951562101791525
2020-02-13,6319638.717889002,6009365.541080382,0.9509033363046009
2020-02-14,6322839.017889001,6013054.959453307,0.9510055439401142
2020-02-17,6337714.617889001,6019660.550266844,0.9498156533075174
2020-02-18,6360642.5178890005,6033652.4574769735,0.9485916620070405
2020-02-19,6432076.617889001,6098262.834804283,0.9481017091499954
2020-02-20,6423274.017889001,6091987.122641656,0.9484239821740903
2020-02-21,6372741.917889001,6047291.449808759,0.948930857035546
2020-02-24,6302208.317889001,5987880.706813073,0.9501242111937651
2020-02-25,6291855.717889001,5978744.108850712,0.9502354117644418
2020-02-26,6253276.717889001,5944976.01439554,0.9506977353790386
2020-02-27,6244226.117889001,5937759.861709087,0.9509200579232833
2020-03-02,6160287.617889001,5862902.628782086,0.9517254700505652
2020-03-03,6217120.617889001,5913103.422720078,0.9511000004899132
2020-03-04,6238447.917889001,5932337.469510454,0.9509316335717474
2020-03-05,6294190.817889001,5981334.596437833,0.9502944491987778
2020-03-06,6212780.217889001,5910263.651730964,0.9513073768025828
2020-03-09,6099302.517889001,5813332.315382474,0.9531142779575552
2020-03-10,6061247.417889001,5775772.575824068,0.9529016351943677
2020-03-11,6036353.509517127,5749025.066630329,0.9524003287027862
2020-03-12,5843687.633337127,5590996.399067794,0.9567582577775414
2020-03-13,5731707.731514877,5495970.015571987,0.9588712950859788
2020-03-16,5530319.029909002,5330874.535048386,0.9639361682785419
2020-03-17,5362347.657220002,5187298.106262818,0.9673557997080825
2020-03-18,5291615.599333002,5131287.134682409,0.9697014150705123
2020-03-19,4992812.506155001,4913838.333975613,0.9841824278235902
2020-03-20,5291999.1804587515,5138192.501217544,0.9709359971541276
2020-03-23,5130123.404365252,5009281.89348332,0.9764447165580643
2020-03-24,5247409.204365252,5105050.358132346,0.9728706413606014
2020-03-25,5378198.481116751,5209987.634883845,0.9687235703882059
2020-03-26,5386612.081116751,5219559.898569978,0.9689875231349239
2020-03-27,5431189.1198900025,5246083.567671707,0.9659180433359602
2020-03-30,5393547.519890002,5206614.549660651,0.965341369564282
2020-03-31,5400132.211624126,5217363.783084882,0.9661548233678755
2020-04-01,5334660.3116241265,5159808.382832861,0.9672234184414203
2020-04-06,5391290.711624127,5208150.712796885,0.9660303981693334
2020-04-07,5423485.111624127,5240772.167145804,0.9663107871197588
2020-04-08,5462841.911624126,5275802.38102269,0.9657614967397384
2020-04-09,5467471.011624127,5274067.610565682,0.9646265337946449
2020-04-10,5555123.411624127,5336555.35540477,0.9606546893698164
2020-04-13,5459368.411624126,5258294.471238723,0.96316901054758
2020-04-14,5546073.211624127,5329376.329848664,0.9609278721165664
2020-04-15,5622738.011624127,5395980.411454756,0.9596713203246203
2020-04-16,5551916.498617502,5336023.487887403,0.9611137864224256
2020-04-17,5575717.236615001,5357935.539108472,0.9609410434093778
2020-04-20,5561087.928712001,5345881.062609759,0.9613013013171173
2020-04-21,5449228.028712002,5254641.771233784,0.9642910415102943
2020-04-22,5452189.028712002,5261128.340643705,0.9649570682413716
2020-04-23,5444913.101361752,5251248.732194297,0.9644320551012981
2020-04-24,5458850.628403126,5259470.459826415,0.9634757969856678
2020-04-27,5541044.005614752,5322026.711704562,0.9604736411246222
2020-04-28,5634713.005614751,5393738.528491247,0.9572339395310138
2020-04-29,5699462.205614751,5439778.130250916,0.954437091431537
2020-04-30,5744368.511988627,5471562.073381589,0.952508889699941
2020-05-04,5653975.811988627,5407963.675486148,0.9564886471603156
2020-05-05,5679628.0337923765,5422177.282962547,0.9546711951384735
2020-05-06,5652186.5337923765,5399840.696802402,0.9553542977604702
2020-05-07,5653162.733792377,5401354.840596289,0.9554571652977759
2020-05-08,5693415.833792376,5430037.070501883,0.9537397634426682
2020-05-11,5753189.733792377,5478479.956440114,0.9522508747210776
2020-05-12,5713720.733792376,5440619.94576157,0.9522026362934367
2020-05-13,5722147.433792377,5449058.263002194,0.9522750551344688
2020-05-14,5691155.433792376,5417806.795764916,0.9519695708178346
2020-05-15,5681702.833792376,5410115.217805445,0.9521996091784944
2020-05-18,5685802.833792376,5419840.237288142,0.9532233873950848
2020-05-19,5747655.236144251,5463823.738455536,0.9506178631063612
2020-05-20,5768357.736144251,5478304.666256963,0.9497165253691134
2020-05-21,5781157.640850752,5486096.572290621,0.9489615943915499
2020-05-22,5703634.340850752,5422108.406351534,0.9506409566821519
2020-05-25,5717275.540850752,5438419.888614756,0.9512257804887079
2020-05-26,5765533.240850751,5476605.391527259,0.9498870551510585
2020-05-27,5773363.4408507515,5481607.189198453,0.9494651160209471
2020-05-28,5765837.840850752,5478956.482692428,0.9502446364124603
2020-05-29,5773401.940850752,5473835.194505552,0.9481126120415138
2020-06-01,5808284.9408507515,5506253.832855439,0.9479999498869156
2020-06-02,5858503.437007251,5552835.165276376,0.9478248540745036
2020-06-03,5943547.028886751,5633707.845223536,0.9478696505374082
2020-06-04,5941015.045380502,5626910.752054285,0.9471295240077785
2020-06-05,5934904.359508877,5617890.755274288,0.946584884097303
2020-06-08,5976513.042697377,5653239.350893958,0.945909313759731
2020-06-09,5976445.544888502,5654602.13170983,0.9461480221376841
2020-06-10,6007494.0551263755,5674107.572853297,0.9445049001773727
2020-06-11,5922530.534352876,5599909.645936614,0.9455265132792576
2020-06-12,5870524.113505877,5552881.846504797,0.945892008812245
2020-06-15,5826129.576041376,5518538.287715265,0.9472048665736837
2020-06-16,5898301.776041376,5579186.958224173,0.9458971700781006
2020-06-17,5924743.476041377,5604429.196504797,0.9459361775185923
2020-06-18,5884836.076041376,5563706.62505532,0.9454310286919538
2020-06-19,5854757.376041376,5539792.12505532,0.9462035348766209
2020-06-22,5873348.876041376,5558438.475055319,0.9463831610155762
2020-06-23,5881024.776041376,5562358.232531718,0.9458144531531529
2020-06-24,5889411.976041376,5569134.953793519,0.945618166371996
2020-06-29,5872548.276041376,5559757.562888814,0.9467368000313126
2020-06-30,5903401.676041377,5587724.419197819,0.9465262107905149
2020-07-01,5927154.276041376,5606889.034150616,0.9459664407276642
2020-07-02,5965575.676041377,5634839.699244176,0.9445592521564206
2020-07-03,5967515.176041376,5638142.143384488,0.9448056648470258
2020-07-06,6050077.676041377,5711772.50657981,0.9440825080971649
2020-07-07,6027685.676041377,5687291.399103412,0.9435281971833815
2020-07-08,6034622.876041377,5690676.6916270135,0.9430045271296246
2020-07-09,6011830.876041377,5665461.299103412,0.9423853424888693
2020-07-10,5991128.576041376,5650328.9875248,0.9431159615102505
2020-07-13,5982826.376041376,5640672.005103864,0.9428105799112453
2020-07-14,5987112.976041377,5644952.349244176,0.9428504809970308
2020-07-15,6010081.176041377,5668652.105103863,0.9431906057611021
2020-07-16,5981126.676041377,5638636.170365213,0.9427381287461978
2020-07-17,6000478.976041377,5653329.499244176,0.9421463722840636
2020-07-20,6003102.276041376,5648746.013893397,0.9409711436098249
2020-07-21,6043107.076041376,5681644.57273049,0.9401859840041644
2020-07-22,6057934.176041377,5688428.173627907,0.9390046191200236
2020-07-23,6041481.876041376,5675024.26230596,0.9393430914377693
2020-07-24,5992063.076041376,5637064.86615151,0.9407552615209795
2020-07-27,5960169.276041376,5612808.531104307,0.9417196510955844
2020-07-28,5985711.976041377,5632115.12695518,0.940926517931114
2020-07-29,6019741.676041377,5651719.732814868,0.9388641634422222
2020-07-30,6061685.776041376,5690788.335488258,0.9388128229907464
2020-07-31,6053807.576041377,5682630.32444643,0.9386869756045894
2020-08-03,6004589.576041376,5644800.371119158,0.9400809663398485
2020-08-04,6022615.476041377,5657013.3568673665,0.9392951250783957
2020-08-05,6051259.576041376,5685073.949857357,0.9394860488824756
2020-08-06,6114543.976041376,5738679.578595556,0.9385294473441406
2020-08-07,6107437.326041376,5733015.668586742,0.9386941465845019
2020-08-10,6097178.488144002,5721704.0685867425,0.938418332301183
2020-08-11,6065047.038144002,5691334.906498908,0.9383826490883317
2020-08-12,6053729.138144001,5683523.24902251,0.9388466380517659
2020-08-13,6115629.776544002,5754758.735047117,0.9409920065990626
2020-08-14,6070379.533312877,5719307.743164262,0.9421664183891614
2020-08-17,6076456.651275877,5725618.276886727,0.9422626714015174
2020-08-18,6090994.751275877,5739041.24743521,0.9422174015554778
2020-08-19,6067560.801275876,5716837.847435211,0.9421970433708854
2020-08-20,5959713.401275876,5623723.157265575,0.9436230869863018
2020-08-21,6012760.151275877,5669440.547435211,0.9429014969493145
2020-08-24,5972836.151275876,5633144.50124171,0.9431272445065142
2020-08-25,5982123.651275876,5642618.524962849,0.9432467220498498
2020-08-26,5994010.501275877,5653693.724962849,0.9432238605119915
2020-08-27,5971265.651275876,5634848.977454982,0.9436607423839848
2020-08-28,5975868.851275876,5637970.665524222,0.9434562246660565
2020-08-31,5890307.701275877,5558279.678284431,0.9436314637825242
2020-09-01,5890001.601275876,5562715.165524223,0.9444335574236928
2020-09-02,5865507.351275876,5546054.978284431,0.9455371285278574
2020-09-03,5868351.901275876,5547988.869978583,0.9454083468941867
2020-09-04,5813687.501275877,5503539.341044638,0.9466520757844014
2020-09-07,5856941.651275876,5542125.82828443,0.9462491105877986
2020-09-08,5882026.251275877,5565050.402764015,0.9461111129106052
2020-09-09,5854097.101275876,5541312.019978584,0.9465698850076945
2020-09-10,5869993.551275876,5556533.058054475,0.9465995165951641
2020-09-11,5874385.201275877,5563567.278895245,0.9470892847964543
2020-09-14,5880630.401275877,5568963.809294392,0.9470011596182163
2020-09-15,5893318.551275876,5575988.421815053,0.9461542547378297
2020-09-16,5907483.601275876,5586211.1999269035,0.9456160316247707
2020-09-17,5863706.051275876,5549007.849926904,0.9463311771434215
2020-09-18,5885031.651275876,5566363.919070708,0.9458511438700451
2020-09-21,5829612.451275876,5521108.519070707,0.9470798556878941
2020-09-22,5773924.651275876,5478092.491902784,0.9487641115462564
2020-09-23,5732888.101275876,5449969.9564692,0.9506499795899187
2020-09-24,5615199.751275877,5349321.807739785,0.952650314269643
2020-09-25,5684401.651275876,5404373.443867692,0.9507374347227326
2020-09-28,5768494.551275876,5469708.957582441,0.9482038873335938
2020-09-29,5760857.701275877,5460165.187488034,0.9478042108692866
2020-09-30,5743801.001275877,5447588.489937877,0.9484291828229771
2020-10-05,5763390.401275876,5463709.329707309,0.9480026424199504
2020-10-06,5811927.551275876,5502336.082189078,0.9467317053842431
2020-10-07,5785701.901275876,5481399.692308817,0.9474044438929781
2020-10-08,5803248.401275877,5492671.442308817,0.9464822221122263
2020-10-12,5813352.551275876,5497996.607110407,0.9457531705872102
2020-10-13,5769857.401275876,5455258.434043156,0.9454754345985824
2020-10-14,5759947.151275877,5449389.627742402,0.9460832685826495
2020-10-15,5725839.151275876,5426048.16002561,0.9476424357496203
2020-10-16,5701613.501275877,5405583.172220548,0.9480795516937294
2020-10-19,5716764.151275876,5415348.187173344,0.9472750744780575
2020-10-20,5703962.851275876,5407905.398609571,0.948096181481953
2020-10-21,5687538.501275877,5389543.44034391,0.9476056186933736
2020-10-22,5724061.251275877,5420885.912094672,0.9470349240037172
2020-10-23,5713863.501275877,5412864.602126141,0.9473213003631389
2020-10-26,5741202.901275876,5433937.962094673,0.9464807385377515
2020-10-27,5728806.451275876,5421836.961211079,0.9464165018183794
2020-10-28,5718759.951275877,5415999.404910325,0.9470583572408902
2020-10-29,5663986.601275876,5369050.483780618,0.9479278221758468
2020-10-30,5647284.051275876,5354528.186321637,0.948159883176392
2020-11-02,5732452.301275876,5419793.039829869,0.9454580265105008
2020-11-03,5765192.351275876,5448015.222968637,0.9449841203933038
2020-11-04,5762254.201275877,5446965.970143479,0.9452838732691476
2020-11-05,5809073.451275876,5480231.924821161,0.9433917423814826
2020-11-06,5825030.801275876,5494447.2629438685,0.943247761323494
2020-11-09,5889176.601275876,5552156.439773957,0.9427729571857457
2020-11-10,5937693.601275876,5592092.064519056,0.9417953232409032
2020-11-11,6054857.951275877,5694400.119244623,0.9404679952970163
2020-11-12,5975689.101275876,5627697.739195503,0.9417654840834887
2020-11-13,5987759.601275876,5634754.698654592,0.9410455786257576
2020-11-16,6043532.951275877,5690870.50613099,0.9416463105292683
2020-11-17,6050787.751275877,5695886.403638857,0.9413462573427428
2020-11-18,6083023.001275877,5722186.040397521,0.9406813091447013
2020-11-19,6068570.451275877,5710448.35609136,0.9409874041901871
2020-11-20,6035339.401275876,5679016.756091359,0.94096062847614
2020-11-23,6055099.001275877,5693072.837321691,0.9402113551111382
2020-11-24,6002867.951275877,5651140.006576254,0.9414066830130979
2020-11-25,5993627.551275876,5644519.364785118,0.9417534400487659
2020-11-26,6019410.851275876,5668603.732010306,0.9417206886299823
2020-11-27,5991071.451275877,5645389.929702652,0.9423005510141916
2020-11-30,5934256.051275876,5607145.978859928,0.9448776612283829
2020-12-01,5972547.751275877,5626136.769395705,0.9419994621547949
2020-12-02,5970760.251275877,5621276.289605293,0.9414674267659796
2020-12-03,5956817.301275876,5607698.64193527,0.941391746349879
2020-12-04,5995543.551275876,5642840.207073449,0.9411724156140321
2020-12-07,5973359.601275876,5626715.523850527,0.9419683225916436
2020-12-08,5914153.851275876,5574050.99124552,0.9424934033535525
2020-12-09,5886612.501275877,5552123.54124552,0.9431780230212438
2020-12-10,5881872.101275876,5545768.708640514,0.9428577522856276
2020-12-11,5918276.601275876,5565967.164815209,0.9404709410870192
2020-12-14,5909664.401275876,5560660.330405472,0.9409435042038842
2020-12-15,5879235.251275877,5534092.313010477,0.9412945861980097
2020-12-16,5944003.801275876,5590930.036001886,0.9406000101819916
2020-12-17,5934956.701275877,5580501.836001886,0.9402767563244747
2020-12-18,5910187.201275876,5551980.391298555,0.939391630454617
2020-12-21,5971168.551275876,5614910.257188562,0.9403369221571896
2020-12-22,5926560.251275877,5571032.82307857,0.9400111678404403
2020-12-23,5908168.601275876,5558200.597993788,0.9407654000925918
2020-12-24,5916560.251275877,5567250.276715151,0.9409606325760989
2020-12-25,5943281.701275876,5595086.732011819,0.941413685777454
2020-12-28,5970418.551275876,5616294.821418481,0.9406869507026908
2020-12-29,5969974.651275876,5615770.271418481,0.9406690311856356
2020-12-30,6075958.901275877,5708971.784968758,0.9396001318853463
2020-12-31,6053435.201275877,5688683.555780893,0.9397446848992279
2021-01-04,6044139.051275876,5678660.813407539,0.9395317952204976
2021-01-05,6059242.251275877,5691182.953874446,0.939256546918234
2021-01-06,6010677.201275877,5652319.502814201,0.9403798130457567
2021-01-07,6057204.151275877,5692133.51340754,0.9397295140215078
2021-01-08,6124274.001275877,5751149.366899477,0.9390744708191263
2021-01-11,6138028.801275876,5761416.395187555,0.9386427763242106
2021-01-12,6078463.151275877,5708367.514714496,0.9391136168220914
2021-01-13,6114091.001275877,5744361.334294471,0.9395282688948773
2021-01-14,6110496.451275876,5738669.084594216,0.9391494014199089
2021-01-15,6049686.201275877,5690235.195187555,0.9405835287766638
2021-01-18,6031478.851275876,5676553.9951875545,0.94115458831241
2021-01-19,6045828.201275876,5691946.139890885,0.9414667354738413
2021-01-20,5958768.301275876,5619511.258110871,0.9430659112735823
2021-01-21,5980023.101275876,5641503.886924194,0.9433916544102553
2021-01-22,5936551.651275876,5599920.188664434,0.9432951177070793
2021-01-25,5957383.149066001,5610386.092220862,0.9417534430533411
2021-01-26,5919183.449066001,5580571.936479452,0.9427942189154521
2021-01-27,5913845.949066001,5572621.838664434,0.9423008117998986
2021-01-28,5876816.799066002,5538844.650006915,0.9424906100335134
2021-01-29,5814270.699066001,5488974.644710246,0.9440521311799241
2021-02-01,5864778.049066002,5523580.1788202375,0.9418225434293969
2021-02-02,5896270.999066001,5552916.47526381,0.9417675130846971
2021-02-03,5924600.749066001,5579740.942658803,0.9417918909621777
2021-02-04,5914091.149066001,5572851.573523569,0.9423005890607007
2021-02-05,5937390.199066001,5592136.228820238,0.9418508875667168
2021-02-17,6052319.949066001,5694808.6735235695,0.9409298783687728
2021-02-18,6062849.099066001,5707428.229633773,0.9413772529012833
2021-02-19,6056259.349066001,5700104.002336891,0.9411921903932274
2021-02-22,6048208.049066001,5696241.162238779,0.9418064186992419
2021-02-23,6120070.199066001,5752983.382681754,0.9400191820609723
2021-02-24,6107502.249066001,5747825.682280872,0.9411090570060563
2021-02-25,6157407.999066002,5784405.6022617305,0.9394221729564046
2021-02-26,6072292.949066001,5720486.4287348855,0.9420636449390625
2021-03-02,6075391.099066001,5707527.405497014,0.9394502036872093
2021-03-03,6124708.999066001,5755197.615709855,0.9396687445211691
2021-03-04,6091409.949066001,5728463.778674486,0.9404167223309005
2021-03-05,6077985.551937376,5711910.557951367,0.9397703415288111
2021-03-08,6078700.263853252,5705887.043872856,0.9386689252968574
2021-03-09,6172612.171198377,5785016.631785007,0.937207210065472
2021-03-10,6177673.071198377,5788172.128060915,0.9369502175579024
2021-03-11,6195673.071198377,5799056.665976612,0.9359849364767966
2021-03-12,6206071.471198377,5808927.825188423,0.9360072393859706
2021-03-15,6223478.871198378,5818094.4240285065,0.9348620834810015
2021-03-16,6279943.271198377,5868881.127518555,0.934543653353515
2021-03-17,6248269.871198377,5836619.783900149,0.9341177484673409
2021-03-18,6244588.471198377,5831782.823411161,0.9338938587080349
2021-03-19,6194271.771198377,5799384.5439338125,0.9362496122464824
2021-03-22,6201962.221198377,5794069.466725851,0.9342316608962332
2021-03-23,6210726.621198377,5798406.8080902845,0.9336116628124047
2021-03-24,6216364.121198377,5805150.046029902,0.933849744456539
2021-03-25,6251204.171198377,5835540.948125992,0.9335066953999838
2021-03-26,6258913.771198377,5842925.144869986,0.93353661009956
2021-03-29,6295958.621198377,5873807.799285907,0.9329489205200467
2021-03-30,6320619.821198377,5902478.588510309,0.9338449005767303
2021-03-31,6328660.821198377,5910626.161861566,0.9339457949876901
2021-04-01,6326799.271198377,5910583.803927747,0.9342138971967426
2021-04-06,6349381.971198377,5931801.373199138,0.9342328749642974
2021-04-07,6361020.121198377,5943396.894914003,0.934346501295818
2021-04-08,6325385.521198377,5912431.164231263,0.9347147528663395
2021-04-09,6304857.021198377,5890477.874444096,0.9342762024006186
2021-04-12,6311104.121198378,5898992.944024643,0.9347006214349255
2021-04-13,6362207.621198377,5948053.941856861,0.9349040924157225
2021-04-14,6405805.021198377,5992850.498360205,0.9355343283987565
2021-04-15,6456165.271198377,6042851.654463246,0.9359815619065754
2021-04-16,6477964.321198377,6061273.499579238,0.9356756534988055
2021-04-19,6550726.471198377,6128364.9525547465,0.9355244764835426
2021-04-20,6579335.721198376,6160166.091645327,0.9362899770865165
2021-04-21,6527419.121198377,6109027.387309764,0.9359024254272491
2021-04-22,6538115.571198377,6119880.0895771785,0.9360311886404082
2021-04-23,6522081.571198377,6107396.960507171,0.936418364878713
2021-04-26,6609657.171198377,6194403.278497616,0.9371746700403414
2021-04-27,6517201.171198377,6086463.6295751175,0.9339075885018207
2021-04-28,6490986.471198377,6054354.132833179,0.9327325144948906
2021-04-29,6473801.871198377,6034901.432833179,0.932203603524253
2021-05-03,6386959.871198377,5951206.787715131,0.9317745700191028
2021-05-04,6335237.771198377,5903716.856749288,0.931885600819768
2021-05-05,6332464.371198377,5906186.5393431345,0.9326837378202932
2021-05-06,6410101.821198377,5983300.940971137,0.9334174569870641
2021-05-07,6437332.571198377,6003721.341504305,0.9326411638829853
2021-05-10,6498207.871198378,6058441.582762668,0.9323249891120197
2021-05-11,6381469.471198377,5944045.63500096,0.9314540580078536
2021-05-12,6158215.364963126,5732059.758141768,0.9307988464895284
2021-05-13,6129841.463566626,5702707.569508317,0.9303189329451624
2021-05-14,6204575.713566626,5762352.752982843,0.9287263173182269
2021-05-17,6068823.863566627,5646254.3816059735,0.9303704487952776
2021-05-18,6219832.518361252,5756808.277527821,0.9255567992439411
2021-05-19,6190706.556544001,5727077.991210884,0.9251089417502709
2021-05-20,6184058.806544001,5720377.643227385,0.9250199298192401
2021-05-21,6248986.306544001,5770664.956436992,0.9234561692660286
2021-05-24,6222101.056544001,5746887.387886859,0.9236248874233015
2021-05-25,6251445.956544002,5765065.905633054,0.9221971917710005
2021-05-26,6266020.306544001,5779969.053115845,0.9224306290676169
2021-05-27,6284696.256544001,5794305.613092145,0.9219706691566466
2021-05-28,6294322.206544002,5798886.841132284,0.9212885281124266
2021-05-31,6320407.456544002,5818903.971199183,0.920653298257603
2021-06-01,6331301.706544002,5828889.9276112355,0.9206463690691796
2021-06-02,6361986.306544001,5856234.948081425,0.9205041736819907
2021-06-03,6354040.456544002,5854108.266034406,0.9213205842914145
2021-06-04,6336207.156544002,5835826.049662389,0.9210282911339441
2021-06-07,6319626.706544002,5819124.520572987,0.9208019382770279
2021-06-08,6340647.089624377,5838496.329212135,0.9208044930881037
