date,nav_base,nav_ref_winner_mc50_full,nav_ref_blend_a05,nav_ref_blend_a25,nav_mild_mc25_full,nav_mild_mc35_full,nav_mild_mc40_full,nav_mild_mc25_a50,nav_mild_mc35_a50
2023-05-18,7972263.227787901,7616081.837896449,8016607.579735798,7948803.122520702,7904937.6129014725,7816750.5665149,7764929.839077057,7947904.366777192,7968033.333077471
2023-05-19,8029778.582644896,7647564.337896449,8065835.8113325685,7984432.178184962,7937476.462901472,7849023.1165149,7797013.989077057,7982282.996592656,8001277.1517265905
2023-05-22,7998903.482644896,7635626.837896448,8044977.211332568,7970987.478184961,7924681.962901472,7836647.1165149,7784777.789077057,7969035.896592656,7988364.1517265905
2023-05-23,8005285.212662447,7644013.173987916,8052126.426733965,7981201.567694762,7934211.790427161,7845363.575758761,7793330.840204128,7979522.7399175465,7999416.969270278
2023-05-24,7967618.072070627,7624823.623987916,8010710.973729501,7942734.817694762,7910610.890427161,7824827.825758761,7773546.440204128,7943107.589917547,7965819.969270278
2023-05-26,7916616.332128118,7585833.373987916,7979763.123729501,7913418.717694761,7872109.040427161,7785237.575758761,7733914.790204127,7912679.289917546,7932846.169270278
2023-05-29,7903360.047084679,7600737.40391532,7971463.695069427,7922138.939187267,7887574.987058934,7800598.613841003,7749189.509491837,7923368.538759306,7946468.755257091
2023-05-30,7912558.085007445,7608967.653093377,7978568.993693456,7932233.65262362,7896788.168102152,7809232.357467936,7757647.038722824,7933586.040290889,7956977.278936008
2023-05-31,7897462.111518894,7581275.8428554945,7952493.769856091,7904002.106935139,7868561.560644062,7780815.691538858,7729369.028831118,7905579.736144373,7929073.835562782
2023-06-01,7876207.541061084,7547969.992855494,7932356.780347046,7868422.156935139,7831917.910644062,7746215.441538858,7695256.578831118,7868817.986144373,7889817.035562783
2023-06-02,7918955.791061085,7589382.142855494,7977049.080347046,7906773.506935139,7873115.860644062,7788392.241538859,7737485.728831118,7906598.336144373,7928077.335562782
2023-06-05,7960654.391061083,7619655.3428554945,8030582.330347046,7957712.256935138,7908101.360644062,7820288.741538858,7768588.678831118,7955046.936144372,7973376.535562782
2023-06-06,7945482.791061085,7619739.042855495,8012677.880347047,7945375.90693514,7906083.160644063,7819966.991538859,7768581.678831118,7944525.136144373,7965136.935562782
2023-06-07,7980251.391061083,7662432.942855494,8059481.580347046,7996590.056935139,7951752.560644062,7864201.341538859,7812279.128831118,7994957.236144372,8014900.435562782
2023-06-08,7972139.188725476,7669938.3428554945,8061816.289268401,8004853.456935139,7959670.660644062,7871973.491538858,7819951.578831118,8003371.236144372,8023244.635562782
2023-06-09,7967777.338725476,7677253.192855494,8072118.639268401,8018720.806935139,7968450.210644063,7879721.791538859,7827464.528831118,8016551.436144372,8035442.385562782
2023-06-12,7983928.36244139,7666420.720667627,8085786.71695732,8023262.033693473,7959979.239083607,7869159.772350903,7816524.565046541,8018994.6739915935,8034793.37418747
2023-06-13,8040441.886198549,7708602.620772992,8138173.31338745,8067209.119201648,8003037.446747857,7912470.173990488,7859609.239072002,8062265.889969594,8077347.58980362
2023-06-14,8031233.047482575,7686638.520772993,8122083.91338745,8047463.119201648,7980854.5967478575,7890007.523990489,7837196.839072001,8042204.439969594,8056484.78980362
2023-06-15,8018337.847482575,7676855.570772992,8108039.41338745,8031388.019201648,7969168.3467478575,7879701.173990489,7827147.839072001,8026700.889969594,8041269.339803619
2023-06-16,7947523.997482575,7624006.720772993,8030282.66338745,7962888.869201648,7912549.896747857,7824851.073990488,7773039.739072002,7960398.039969593,7977987.98980362
2023-06-19,7988435.447482576,7662128.070772992,8070399.16338745,8003497.119201649,7952463.446747857,7864332.773990489,7812053.089072001,8001404.439969595,8018835.489803621
2023-06-20,7977212.897482575,7660857.220772993,8076499.013387451,8012359.419201649,7953029.3467478575,7863165.723990489,7810775.489072002,8008488.189969595,8024823.83980362
2023-06-21,8011519.9974825755,7686821.620772992,8114583.51338745,8046814.219201649,7981115.946747857,7890022.223990489,7837333.289072001,8041514.089969594,8056651.63980362
2023-06-26,7974726.847482575,7653749.520772993,8081417.91338745,8014544.769201648,7947085.746747857,7856098.223990489,7803565.989072002,8009085.539969594,8023554.93980362
2023-06-27,7942784.197482575,7636522.220772992,8045798.46338745,7983587.5192016475,7926790.146747857,7838026.623990488,7785882.839072001,7980224.339969593,7996410.18980362
2023-06-28,7944080.797482575,7647901.270772993,8059974.06338745,7999151.119201648,7938956.096747857,7849776.223990488,7797516.989072002,7994992.789969593,8010478.2898036195
2023-06-29,7967049.825482574,7668929.820772992,8099681.44538745,8037855.377201648,7963754.668747857,7872069.523990489,7819144.479072001,8031638.729969594,8044126.48780362
2023-06-30,7963502.625482575,7656010.770772992,8083629.24538745,8018186.227201649,7949042.468747858,7858568.123990488,7805901.479072001,8012713.079969593,8025797.03780362
2023-07-03,7948518.575482575,7673916.470772992,8076073.14538745,8024340.977201648,7965700.168747858,7876542.673990488,7824096.829072001,8020660.529969594,8036770.1878036205
2023-07-04,7947516.125482575,7681535.720772993,8083645.04538745,8037757.32720165,7975059.518747858,7884647.623990488,7831933.129072001,8033772.029969594,8049477.53780362
2023-07-05,7923819.825482574,7655464.620772992,8055531.09538745,8012409.277201649,7948891.618747858,7857834.273990489,7805302.529072002,8008239.829969594,8024618.23780362
2023-07-06,7780776.125482575,7531509.920772992,7908465.39538745,7871290.977201649,7818406.918747858,7729875.273990489,7678543.629072001,7869286.029969594,7887376.53780362
2023-07-07,7724468.7754825745,7496582.770772992,7856693.54538745,7825116.377201648,7780256.418747857,7693557.5739904875,7642765.979072002,7824470.179969593,7843961.43780362
2023-07-10,7705622.975482575,7495530.870772992,7826125.74538745,7803302.427201649,7775945.168747857,7691820.423990488,7641548.779072002,7805765.479969594,7829503.23780362
2023-07-11,7844728.625482575,7607174.120772992,7970184.49538745,7942104.777201649,7896190.018747858,7807651.823990488,7755846.179072001,7941700.529969594,7962358.887803621
2023-07-12,7877420.775482575,7642689.670772992,8015879.59538745,7988078.877201649,7934525.418747858,7844453.473990488,7792189.729072002,7986243.929969594,8005556.98780362
2023-07-13,7883770.525482575,7641945.320772992,8019396.545387451,7991217.227201649,7934602.568747858,7843863.373990488,7791468.829072001,7988989.379969594,8007679.4378036205
2023-07-14,7973963.425482575,7728817.970772992,8123122.0953874495,8092442.627201648,8026408.518747858,7933642.173990488,7880321.729072002,8088524.179969594,8105450.6878036205
2023-07-17,8008164.425482574,7749847.370772992,8150519.44538745,8114414.027201648,8048044.818747858,7955176.523990488,7901788.229072001,8110014.0299695935,8126930.6878036205
2023-07-18,8002922.075482574,7760433.370772992,8158524.39538745,8129169.077201649,8059872.418747857,7966315.873990488,7912656.629072001,8124695.829969594,8141156.487803619
2023-07-19,7967850.025482575,7718524.070772992,8112940.545387451,8079893.077201649,8015256.068747858,7922943.073990488,7869781.429072001,8076040.629969594,8093138.1878036205
2023-07-20,8026915.5254825745,7770136.220772993,8178774.469112563,8142239.277201649,8070076.718747858,7976322.273990488,7922578.379072001,8136937.079969594,8152470.38780362
2023-07-21,7976507.325482575,7725979.420772992,8134258.719112563,8101077.477201649,8025324.118747858,7931186.423990488,7877515.779072001,8095764.629969594,8110099.38780362
2023-07-24,7918749.975482575,7687949.520772993,8076291.969112562,8049653.377201648,7983893.668747857,7891585.373990488,7838546.079072001,8046019.979969594,8062522.08780362
2023-07-25,7984675.425482575,7748027.770772993,8138772.019112563,8113446.977201649,8046913.968747858,7953545.323990488,7899972.879072001,8109825.429969595,8126998.33780362
2023-07-26,8025744.925482575,7824047.720772992,8190137.119112562,8177714.677201648,8123399.118747857,8031222.023990489,7977520.579072,8176069.629969594,8196860.38780362
2023-07-27,8069972.275482575,7872080.770772993,8241908.169112563,8225416.07720165,8171993.418747858,8080364.673990488,8026542.179072001,8223142.779969594,8243975.237803619
2023-07-28,8044598.225482575,7869011.520772993,8220718.119112562,8216215.877201648,8168511.018747858,8077154.923990488,8023391.079072,8215519.229969595,8238279.28780362
2023-07-31,8057241.5254825745,7895273.970772993,8237245.369112562,8241867.177201649,8196133.568747858,8104223.523990488,8050232.929072001,8241884.879969594,8265957.6878036205
2023-08-01,8147288.825482575,7950695.670772992,8323247.0691125635,8315612.927201649,8256253.118747857,8161760.973990488,8106986.729072001,8312948.479969595,8334279.18780362
2023-08-02,8004389.7754825745,7824249.370772992,8170609.419112562,8172441.377201648,8123733.518747858,8031401.523990488,7977721.079072,8172371.429969594,8195631.13780362
2023-08-04,8025577.749153992,7829323.0628736345,8185590.221314502,8174290.3293944765,8127186.6053571,8036259.06939184,7982832.265207016,8173533.3191421805,8196015.583500559
2023-08-07,8044661.499153992,7878223.862873635,8215728.369200618,8216791.529394477,8177149.5553571,8086583.519391839,8032925.465207016,8217467.11914218,8242493.28350056
2023-08-08,7991603.349153992,7838677.262873635,8162357.719200618,8168238.429394477,8134655.6053571,8045444.86939184,7992302.015207017,8170159.11914218,8196188.63350056
2023-08-09,8051656.3991539925,7905715.962873635,8221108.119200617,8230145.329394477,8203310.4053571,8114561.66939184,8061010.1152070165,8233245.36914218,8261023.683500559
2023-08-10,8039320.229153993,7894005.8128736345,8200768.979200617,8213910.689394478,8190952.4353571,8102459.43939184,8049001.925207016,8218117.59914218,8247033.78350056
2023-08-11,8021735.87708285,7839735.748124365,8168165.254308414,8160711.740242021,8133482.044888377,8046112.9573732875,7993309.692597857,8163004.043907377,8189499.559639919
2023-08-14,7948183.904252627,7738935.748124365,8082596.075622536,8065450.540242022,8029697.394888377,7942021.757373287,7889927.492597857,8066121.643907377,8090140.059639919
2023-08-15,7871570.354252627,7672315.650079332,8003373.225622538,7986512.6402420215,7956924.344888377,7871354.307373287,7821079.545889003,7987833.943907376,8012606.359639918
2023-08-16,7767730.304252627,7574227.200079332,7889083.875622537,7872303.940242022,7849775.244888377,7766576.557373287,7719465.245889002,7874589.593907377,7900225.559639919
2023-08-17,7722261.0442526275,7546011.190079332,7847464.615622538,7841598.510242022,7820386.814888377,7735125.549185871,7690332.305889003,7844936.703907378,7871510.709639919
2023-08-18,7710523.944252627,7559510.627573914,7840202.7656225385,7844427.910242021,7833551.6148883775,7749631.849185871,7704939.705889002,7849620.703907378,7878759.409639918
2023-08-21,7724494.494252627,7566021.127573913,7846639.265622538,7848154.510242021,7840016.764888377,7756511.499185871,7712025.105889003,7853617.403907377,7883388.609639918
2023-08-22,7718274.194252626,7568927.877573913,7832086.665622538,7837012.86024202,7840292.362713086,7759035.899185871,7714547.918635951,7844283.403907377,7876626.059639918
2023-08-23,7699361.944252626,7556926.777573914,7818592.065622537,7830646.260242021,7829539.712713086,7746729.549185871,7702348.068635951,7837865.403907377,7869783.559639919
2023-08-24,7711752.619142101,7598793.677573914,7852721.015622538,7877936.360242021,7875606.462713086,7790882.9491858715,7745705.218635951,7885521.103907377,7917967.459639919
2023-08-25,7660391.619142101,7537914.2275739135,7800213.665622538,7820217.610242021,7811376.662713086,7727236.449185871,7682831.018635951,7826619.653907378,7857203.009639919
2023-08-28,7737220.069142102,7600920.127573914,7883604.615622538,7902596.510242022,7882020.062713086,7794352.399185872,7747998.018635951,7907590.553907379,7936319.909639918
2023-08-29,7734148.8191421,7619941.127573914,7897387.865622538,7928677.810242021,7904442.362713086,7814672.9491858715,7767765.518635951,7933919.103907377,7962631.309639919
2023-08-30,7767223.469142102,7639393.7275739135,7918647.315622538,7942765.510242022,7923464.162713086,7834868.349185871,7787763.568635951,7948265.703907378,7977867.009639919
2023-08-31,7650990.819142101,7539633.577573914,7803250.915622538,7830486.660242021,7815499.662713086,7729515.4491858715,7684812.318635951,7836568.753907378,7866298.759639918
2023-09-01,7682550.169142102,7567565.427573914,7833136.7656225385,7861342.610242021,7845911.112713086,7758962.499185871,7713646.268635951,7867517.403907378,7897602.809639919
2023-09-04,7723374.419142101,7599748.677573914,7875086.865622538,7902422.460242022,7881866.712713086,7793063.349185871,7746948.468635951,7907924.403907377,7937169.759639919
2023-09-05,7700176.319142101,7579815.827573914,7849120.815622538,7879700.410242021,7860579.912713086,7772165.899185871,7726386.518635952,7885744.353907377,7915422.309639919
2023-09-06,7643365.169142101,7527039.927573914,7786456.165622538,7817173.610242021,7802960.1127130855,7715977.965822454,7671905.568635951,7823902.353907377,7853864.753317787
2023-09-07,7647381.219142101,7537541.577573913,7799008.7656225385,7831466.5602420205,7814598.612713086,7726464.215822455,7682665.868635952,7837883.353907377,7866613.003317787
2023-09-08,7664094.2691421015,7549221.427573914,7820728.315622538,7853263.910242021,7829029.862713086,7738801.465822455,7694776.368635952,7858863.653907378,7885837.403317787
2023-09-11,7715239.819142101,7570615.927573914,7864606.2656225385,7884169.739256996,7853071.962713086,7761071.765822454,7716850.968635951,7888979.603907377,7913642.503317787
2023-09-12,7773386.219142101,7616550.2915704455,7925418.765622538,7942152.739256995,7904561.912713086,7810530.215822455,7765082.968635951,7945568.397879016,7969436.003317786
2023-09-13,7774691.069142101,7619432.141570445,7928091.665622538,7945249.339256995,7907629.912713086,7813609.015822454,7768034.668635951,7948787.597879016,7972599.053317787
2023-09-14,7895171.019142101,7722043.591570445,8059842.865622538,8072152.739256996,8021483.962713086,7922656.265822454,7875008.818635952,8073784.9478790155,8094823.053317787
2023-09-15,7851763.369142101,7694845.491570446,8026671.615622537,8042772.039256995,7991360.712713086,7893757.015822454,7846089.068635951,8044360.997879015,8065051.503317786
2023-09-18,7840711.769142101,7694589.2915704455,8027251.315622538,8048950.189256996,7993556.462713086,7894082.915822455,7846745.968635951,8050204.297879016,8070514.403317787
2023-09-19,7811247.819142101,7679723.841570445,8002135.115622538,8034443.439256995,7978858.212713086,7878722.015822454,7831438.518635951,8036495.847879016,8057531.2033177875
2023-09-20,7820534.648079028,7667726.2829814255,8009438.494959606,8030781.877085959,7967331.571998851,7866397.594214768,7819353.030414104,8031022.818373141,8049748.031848275
2023-09-21,7715087.681330905,7561008.928184613,7903846.618332856,7919771.313296839,7852673.503384395,7754076.642050974,7708664.1570968,7918509.350376551,7936221.216094825
2023-09-22,7756717.868455973,7591923.988033327,7952072.673542268,7963721.516895355,7887780.999343735,7786975.179953727,7740860.666366519,7961072.486384896,7976644.856546664
2023-09-25,7779242.783697463,7631267.238033327,7979281.123542267,8002037.166895355,7930187.049343736,7828452.379953727,7781711.61636652,8000975.386384896,8017966.056546664
2023-09-26,7715690.283697463,7567406.938033327,7919362.898347269,7938021.866895355,7861840.549343736,7761372.229953728,7715477.96636652,7935638.336384895,7951545.356546665
2023-09-27,7698208.265778589,7550599.840266603,7899897.576217176,7918234.5259164,7843375.189858386,7743582.450613529,7698003.182709403,7915919.156151056,7932002.138992462
2023-09-28,7698121.879843034,7562323.740266603,7900288.4553249385,7924026.445272789,7854809.032291071,7755722.40061353,7710121.3827094035,7922844.977095287,7940445.172539178
2023-10-02,7711262.529843033,7568187.640266603,7908157.405324939,7927812.695272789,7859593.58229107,7761725.550613529,7716153.282709403,7926537.177095287,7944116.272539178
2023-10-03,7683769.9798430335,7543211.840266603,7885999.305324938,7905162.745272788,7833659.38229107,7735639.800613529,7690294.482709403,7903268.627095286,7919785.172539178
2023-10-04,7579806.4798430335,7437528.140266604,7770084.005324937,7786840.8952727895,7719355.482291071,7624329.900613529,7580626.482709403,7784941.627095287,7802416.222539178
2023-10-05,7634884.751053007,7500085.890778726,7839463.405683809,7860553.995272789,7788390.982291071,7690259.157894224,7645514.927668198,7858390.477095286,7874964.172539178
2023-10-06,7701548.501053007,7562649.640778726,7895579.655683809,7919189.545272789,7854417.782291071,7755612.557894223,7710239.527668198,7918666.527095287,7936990.6225391785
2023-10-11,7865121.501053007,7691971.690778726,8066101.805683808,8073400.212092034,7994750.277378619,7891737.407894224,7844343.877668197,8070440.557671188,8084883.69872418
2023-10-12,7934928.651053008,7741917.640778725,8139129.055683808,8139026.112092033,8050169.477378619,7944607.707894224,7896211.677668197,8134512.357671188,8146408.99872418
2023-10-13,7849941.7010530075,7669511.890778725,8052453.555683808,8055038.412092034,7971266.3273786185,7868359.507894224,7821128.177668197,8050979.757671188,8063943.34872418
2023-10-16,7875535.924207531,7703177.61069752,8083967.557744969,8087408.918783443,8006302.971002256,7903419.629955898,7855906.402479726,8083750.775648721,8096849.349808078
2023-10-17,7860544.474207531,7683415.56069752,8069461.457744968,8069594.718783443,7985528.571002256,7882757.929955898,7835460.452479727,8065178.225648721,8077522.199808078
2023-10-18,7820971.17760787,7672889.163871254,8040502.527509238,8054718.582369285,7974397.3174030725,7871803.502127318,7824582.469246033,8051620.26475569,8065395.735312995
2023-10-19,7788188.97760787,7610675.163871254,7994617.827509237,7995615.6323692845,7908493.917403072,7806763.752127317,7760212.019246032,7990722.114755689,8002280.585312995
2023-10-20,7691054.991553366,7536752.763871254,7885466.658089848,7896472.3823692845,7826064.117403072,7728544.5521273175,7683483.669246033,7894189.71475569,7909861.985312995
2023-10-23,7672874.186360386,7495964.668507418,7854917.369205238,7855523.945573267,7782416.586960895,7685817.749053861,7641261.723887795,7852285.301757222,7866898.559024207
2023-10-24,7656013.586360386,7494699.418507417,7847475.769205238,7854986.045573266,7781547.136960895,7684630.749053861,7639991.773887794,7852052.851757221,7866892.909024207
2023-10-25,7642407.563891574,7477855.168507417,7822621.583433492,7829071.9155158615,7762076.644641702,7666651.538897028,7622468.028389475,7826986.807663287,7843277.344303088
2023-10-26,7579306.063891574,7427506.9685074175,7753257.083433492,7766351.615515863,7706464.144641703,7613007.738897028,7569616.078389476,7765546.157663287,7783796.494303089
2023-10-27,7651785.835596648,7484552.8829544345,7831474.194919601,7837220.8449781,7769269.33605851,7673361.324523272,7628972.538621718,7835049.237665356,7851176.325468956
2023-10-30,7599880.338817917,7441072.46761716,7775255.376429737,7787020.6449780995,7722482.53605851,7627866.574523272,7584115.388621718,7785529.487665356,7802706.075468956
2023-10-31,7609567.328652065,7456509.867617159,7790683.576429738,7802991.8949780995,7738431.73605851,7643564.074523272,7599607.838621718,7801550.537665356,7818621.275468956
2023-11-01,7644538.812348925,7492745.257174099,7820250.8991305,7839249.108781762,7777547.634533195,7681598.268391095,7637055.421992667,7839025.901137397,7857139.04381051
2023-11-02,7738814.301074406,7574567.915410595,7937640.953123454,7947925.699716914,7869046.789004233,7768530.87282127,7722351.938166146,7944873.097864378,7958678.040109694
2023-11-03,7806407.857800228,7632058.565410595,8007713.953123454,8018106.799716914,7933070.139004232,7829575.52282127,7782235.088166147,8014694.347864378,8027489.240109694
2023-11-06,7844703.157800227,7676581.471608345,8051131.553123453,8067134.164555539,7981640.03701367,7876648.402699964,7828541.45018681,8064231.422725749,8077113.840685748
2023-11-07,7836768.792643337,7668222.056377131,8046355.379943378,8062732.253927244,7973385.002983666,7868030.021325465,7819906.968935784,8059211.495999602,8071017.453175172
2023-11-08,7835978.481429609,7674607.207208922,8048748.598287876,8067955.865654764,7980230.340097758,7874730.870336931,7826538.119697767,8064860.333810498,8077400.812469527
2023-11-09,7804963.531429608,7662213.20720892,8023754.398287876,8051252.665654763,7966480.290097758,7861674.270336931,7813675.469697768,8048886.283810498,8062251.062469527
2023-11-10,7825357.217696933,7663442.507208921,8030974.658475767,8051781.6155624585,7967403.208595262,7862889.470336931,7814923.019697768,8049257.435349273,8062439.203207584
2023-11-13,7838958.367696933,7676508.807208922,8045299.358475767,8067613.015562459,7982677.708595261,7876674.470336931,7828487.3196977675,8065117.785349273,8077873.653207583
2023-11-14,7853047.936462608,7691787.939182929,8059029.482797277,8081843.761369466,7999102.863859426,7892649.492118119,7844323.951636166,8079739.3393768165,8092898.1525173895
2023-11-15,7986645.436462608,7781942.389182929,8180601.682797277,8180342.3613694655,8095179.863859426,7987063.742118119,7937734.4016361665,8176956.239376817,8188342.752517389
2023-11-16,8000541.72588964,7816519.229450786,8202125.830546933,8218263.179079542,8133954.700599922,8023776.145933242,7973694.546781065,8216282.507086893,8229018.268163148
2023-11-17,8024862.928490046,7822372.561961862,8221517.948082055,8232036.926485327,8141602.592957119,8030212.079008242,7979833.840866223,8229054.336767128,8240318.877986358
2023-11-20,8030564.322170747,7816517.579612827,8226387.3378280215,8228015.455886272,8135212.327012413,8023959.6307737185,7973740.751864457,8224057.360632767,8234481.3936960865
2023-11-21,8118753.417175017,7909934.581461986,8323372.77694969,8331764.53326415,8236545.86689859,8122294.535971759,8070618.621223595,8328220.2720776675,8338290.360266546
2023-11-22,8098128.65672203,7872405.8514984315,8304648.901150839,8306020.363367204,8198740.801171679,8083463.084363182,8031879.3843908785,8300320.633702458,8307561.638657554
2023-11-23,8095417.472946016,7858909.578575516,8297045.828018935,8294550.657381422,8184737.828636869,8069388.998690454,8017913.79776121,8288312.067066244,8294920.309004661
2023-11-24,8114777.851314466,7865231.778575515,8305254.739820747,8296532.55738142,8190251.528636869,8075722.898690454,8024379.09776121,8290500.767066243,8297490.1090046605
2023-11-27,8102971.101314467,7849893.378575516,8295085.439820747,8278723.5073814215,8172673.428636869,8059356.748690454,8008417.29776121,8272002.017066243,8278318.8590046605
2023-11-28,8170838.301314467,7900038.078575516,8356130.689820748,8332062.2573814215,8226001.378636869,8111909.598690455,8060360.897761211,8325205.317066244,8331021.15900466
2023-11-29,8144088.201314466,7872859.928575516,8316975.939820747,8292999.107381421,8195002.478636869,8082983.748690454,8032083.74776121,8287278.767066243,8294865.6090046605
2023-11-30,8203027.851314466,7929832.678575516,8376966.139820747,8352891.007381421,8255675.578636869,8142827.348690455,8091126.347761211,8347696.217066243,8354718.90900466
2023-12-01,8106250.101314466,7837241.378575516,8269256.489820748,8247202.357381421,8155411.028636869,8045359.498690455,7995101.547761211,8242478.017066243,8251342.15900466
2023-12-04,8108906.051314466,7858627.078575516,8284788.739820747,8265310.907381421,8177215.328636869,8067495.048690454,8017193.097761211,8260962.617066243,8270607.6090046605
2023-12-05,8128899.951314467,7858557.119775262,8298193.5914153885,8272508.632768153,8178204.284092295,8067673.782393174,8017144.984721582,8267183.738487847,8275109.271591484
2023-12-06,8187096.018785379,7910741.180911362,8364748.176254356,8338460.6493992265,8236044.245866456,8122733.4518534895,8071238.373403195,8332164.253613525,8338358.880595046
2023-12-07,8123808.170401717,7861226.773356675,8293740.3259626925,8271270.257142904,8180542.483017142,8070303.277179862,8019856.320545731,8266637.238776351,8275613.503006005
2023-12-08,8156697.314667398,7884844.973356675,8329838.325962693,8306173.057142905,8207880.033017143,8095486.177179863,8044411.420545731,8300631.888776352,8308195.103006005
2023-12-11,8164655.764667398,7861159.473356674,8322938.025962693,8285828.4571429035,8183243.183017142,8070730.877179862,8019916.920545731,8279024.438776351,8285666.003006005
2023-12-12,8179037.964667398,7874896.423356675,8349282.075962693,8308874.657142904,8199065.033017142,8085375.977179862,8034208.670545731,8300722.438776351,8305450.053006005
2023-12-13,8162154.664667398,7843833.923356675,8320760.825962693,8275589.357142904,8165739.983017142,8052836.577179862,8002061.670545731,8267235.088776351,8271835.003006005
2023-12-14,8239377.814667398,7922532.173356676,8408401.125962691,8361641.857142904,8249907.533017143,8135286.377179862,8083506.820545731,8353056.58877635,8356858.203006005
2023-12-15,8191179.971317631,7880867.145979373,8362073.677729781,8312829.041017203,8204240.034569891,8091459.280946799,8040400.799350989,8304203.82909889,8308476.478084683
2023-12-18,8206188.700803369,7882665.115245463,8363116.99013886,8314755.124240084,8206687.80115225,8093476.956600562,8042270.670755542,8306687.580137667,8311330.3977058185
2023-12-19,8168510.821014471,7855800.088396216,8334694.521499682,8281650.756167247,8176179.375468662,8065003.616450205,8014421.284430153,8273203.480361812,8277573.477675064
2023-12-20,8086245.792010754,7783256.433899393,8255195.55842336,8205544.641735759,8099271.595241607,7989179.408639325,7939475.214127355,8196652.062469285,8201429.158850493
2023-12-21,8048528.3273717575,7737113.4246534975,8205622.983989958,8154773.708759696,8049873.353085362,7940969.143018663,7891795.778903177,8146132.967081202,8151105.027653671
2023-12-22,8062465.408699762,7745580.024653497,8219128.833989957,8162559.308759696,8058164.403085361,7949605.943018663,7900492.678903177,8153495.617081202,8158282.67765367
2023-12-25,8094909.904336052,7773026.024653497,8262765.639093726,8205955.408759696,8090156.203085362,7978897.843018663,7929005.578903178,8195381.267081202,8197709.6276536705
2023-12-26,8164715.885087844,7820577.524653497,8321102.089093726,8254554.158759696,8140059.803085362,8028367.493018663,7978064.278903177,8243873.817081202,8246098.577653671
2023-12-27,8198998.885087844,7862206.374653497,8359577.689093726,8299367.058759696,8185101.703085362,8072022.693018663,8021104.928903177,8289352.317081202,8292082.1276536705
2023-12-28,8242348.535087843,7912155.074653497,8401936.039093725,8345814.258759696,8237357.403085361,8123993.593018663,8072643.028903177,8337052.367081203,8341266.77765367
2023-12-29,8227687.885087844,7894395.324653497,8389538.489093727,8333119.158759696,8219641.253085362,8105711.093018663,8054366.878903177,8323609.467081202,8326738.327653671
2024-01-02,8227362.185087845,7893069.824653497,8391884.539093725,8327486.119232298,8216917.303085363,8104005.443018663,8052927.778903177,8317478.3301886525,8321881.42765367
2024-01-03,8100704.485087844,7784405.047413748,8261644.339093726,8208053.2192322975,8101107.382853857,7990503.831416914,7940689.479954761,8198953.8301886525,8204504.371399592
2024-01-04,8099292.435087844,7795348.447413747,8263259.839093726,8212201.119232298,8111223.482853857,8001622.781416914,7951914.979954761,8204007.630188652,8210795.1713995915
2024-01-05,8115705.385087844,7801824.747413748,8283140.639093727,8226377.569232298,8119109.682853858,8008560.531416915,7958643.829954762,8216911.930188652,8222006.271399592
2024-01-08,8175892.135087844,7849812.747413747,8351472.4890937265,8294206.519232298,8173675.032853858,8059406.631416915,8008367.129954762,8283179.0801886525,8285629.4213995915
2024-01-09,8117491.685087844,7816545.197413747,8304966.889093726,8255630.919232299,8137748.832853857,8024621.331416914,7974022.579954762,8245121.480188652,8248239.871399592
2024-01-10,8107692.335087844,7789583.297413748,8291828.939093726,8233509.819232298,8109744.482853857,7996642.931416915,7946235.029954761,8221613.130188652,8222901.321399592
2024-01-11,8145739.935087844,7804450.047413748,8318469.2390937265,8257229.869232299,8127496.232853858,8012637.331416915,7961695.079954762,8244867.130188652,8245066.471399592
2024-01-12,8113316.0835509775,7775376.848503988,8285955.170453407,8224276.84147722,8096025.006043909,7982182.185589154,7931657.051021029,8211956.416186298,8212412.468586332
2024-01-15,8079051.0202320935,7757961.852223659,8254130.2427532645,8196774.137492298,8075811.551877715,7963649.719750088,7913595.405986945,8185570.027492201,8187479.348373011
2024-01-16,7956745.978448296,7655905.534339357,8141474.667083364,8093610.73712001,7969087.558447975,7857689.718647684,7808501.130007259,8082065.681883145,8083799.031543226
2024-01-17,7812332.45573407,7531057.084339357,7976921.0755462395,7937703.987120011,7832786.158447974,7726844.468647683,7679621.380007259,7929158.981883146,7935467.481543226
2024-01-18,7845490.255734071,7567467.634339357,8022878.02554624,7985181.18712001,7873018.208447974,7765140.618647683,7717243.230007258,7975727.181883145,7980399.281543226
2024-01-19,7911346.75573407,7631997.534339357,8087627.725546239,8055298.38712001,7942441.508447975,7832534.768647684,7783781.430007258,8046418.881883144,8051482.881543226
2024-01-22,7936223.25573407,7642931.384339357,8116331.3255462395,8076904.23712001,7955501.658447974,7844215.018647684,7795130.630007259,8066353.531883146,8069324.681543225
2024-01-23,7956760.605734071,7651365.484339357,8124445.125546239,8082636.18712001,7964007.758447974,7852885.068647684,7803781.780007259,8072597.481883146,8076197.931543226
2024-01-24,7970733.00573407,7672154.184339358,8135936.575546239,8095881.037120011,7984470.508447974,7874155.468647683,7825104.680007258,8086997.481883145,8092248.181543226
2024-01-25,7982887.35573407,7687342.634339357,8147047.575546239,8110700.03712001,8000640.608447975,7890010.018647683,7840764.280007258,8102343.231883145,8108112.281543225
2024-01-26,8055035.60573407,7744956.084339357,8224049.925546238,8181764.88712001,8063350.258447974,7950352.818647684,7900234.680007258,8172033.181883145,8175936.331543226
