date,nav_core
2023-01-16,3419314.952287812
2023-01-17,3392275.1544511137
2023-01-30,3451153.37364268
2023-01-31,3370473.483730328
2023-02-01,3392396.3885798664
2023-02-02,3389262.982120604
2023-02-03,3388040.1340004755
2023-02-06,3364380.530758643
2023-02-07,3367695.3047947423
2023-02-08,3370118.106676402
2023-02-09,3366061.098241035
2023-02-10,3385875.5688739917
2023-02-13,3402346.7796421726
2023-02-14,3429800.7667924035
2023-02-15,3395247.7956886995
2023-02-16,3407400.586495021
2023-02-17,3408105.1223202464
2023-02-20,3432435.776247386
2023-02-21,3412497.1614150684
2023-02-22,3421673.093588386
2023-02-23,3428232.4792081024
2023-02-24,3412536.8314412152
2023-03-01,3414250.0110307327
2023-03-02,3406932.288782043
2023-03-03,3410972.333521501
2023-03-06,3431101.5286226477
2023-03-07,3450802.092129665
2023-03-08,3440751.991416709
2023-03-09,3422930.852799717
2023-03-10,3391325.9114333764
2023-03-13,3388522.7141705155
2023-03-14,3340062.2171031362
2023-03-15,3327402.1949687465
2023-03-16,3284528.2955943784
2023-03-17,3294268.118210967
2023-03-20,3284229.785088262
2023-03-21,3313626.4535930166
2023-03-22,3358967.071165163
2023-03-23,3372139.9846687703
2023-03-24,3374138.659337274
2023-03-27,3373689.878843298
2023-03-28,3369749.439151081
2023-03-29,3384531.676830408
2023-03-30,3374929.692051953
2023-03-31,3392849.5349081047
2023-04-06,3409049.208570774
2023-04-07,3402684.066226108
2023-04-10,3417384.797719255
2023-04-11,3435413.608644019
2023-04-12,3425939.7879536347
2023-04-13,3443914.384356368
2023-04-14,3460308.2770759794
2023-04-17,3454887.1653095745
2023-04-18,3471161.76338495
2023-04-19,3468819.8719254923
2023-04-20,3462868.3737178016
2023-04-21,3473673.0445638294
2023-04-24,3478383.3341922495
2023-04-25,3467201.5174799873
2023-04-26,3485911.991528927
2023-04-27,3466954.814021202
2023-04-28,3392683.149267337
2023-05-02,3389202.639366403
2023-05-03,3384576.7259645285
2023-05-04,3400902.393745468
2023-05-05,3404842.748328546
2023-05-08,3407179.533239618
2023-05-09,3416853.2650228944
2023-05-10,3434813.1643223143
2023-05-11,3425056.1291411472
2023-05-12,3390929.593799301
2023-05-15,3402017.394130078
2023-05-16,3433860.411378494
2023-05-17,3472965.5078258347
2023-05-18,3499823.54090971
2023-05-19,3523295.8095820122
2023-05-22,3512160.5836507096
2023-05-23,3514931.928237748
2023-05-24,3497462.710173187
2023-05-26,3479980.0116346856
2023-05-29,3474970.3209040575
2023-05-30,3478451.275416621
2023-05-31,3469121.561280802
2023-06-01,3460747.3410316473
2023-06-02,3480165.7572510494
2023-06-05,3501439.5243475926
2023-06-06,3493956.5018218406
2023-06-07,3512044.4068593127
2023-06-08,3511018.8523113336
2023-06-09,3512530.872918667
2023-06-12,3519107.4721268415
2023-06-13,3543037.11374891
2023-06-14,3537318.4376589353
2023-06-15,3531550.3926691394
2023-06-16,3498546.8555606157
2023-06-19,3516221.7259428143
2023-06-20,3515381.812212197
2023-06-21,3531387.153339072
2023-06-26,3516306.8350825775
2023-06-27,3501454.4958417974
2023-06-28,3505262.7610399625
2023-06-29,3519385.848858012
2023-06-30,3514945.988733659
2023-07-03,3510101.4062800156
2023-07-04,3511522.530326081
2023-07-05,3499956.6237778594
2023-07-06,3436044.9365818
2023-07-07,3412468.5133392294
2023-07-10,3401130.5858067223
2023-07-11,3463280.825876513
2023-07-12,3480795.662706242
2023-07-13,3482926.6537173656
2023-07-14,3525772.325227045
2023-07-17,3539175.255817645
2023-07-18,3540079.852494483
2023-07-19,3522195.727107318
2023-07-20,3549889.475204249
2023-07-21,3529341.462112186
2023-07-24,3503775.3290305007
2023-07-25,3531568.8534089476
2023-07-26,3551833.254477604
2023-07-27,3573238.7705225013
2023-07-28,3562796.27624945
2023-07-31,3569099.6009889347
2023-08-01,3607786.1023172033
2023-08-02,3542591.02603293
2023-08-04,3550866.726351044
2023-08-07,3561587.527511124
2023-08-08,3538187.6206244244
2023-08-09,3564061.792052628
2023-08-10,3549886.5754538677
2023-08-11,3538803.908442429
2023-08-14,3504070.456919983
2023-08-15,3470101.0729237045
2023-08-16,3422335.015086565
2023-08-17,3403036.120469105
2023-08-18,3398719.129572858
2023-08-21,3403093.8812052906
2023-08-22,3398337.0179050304
2023-08-23,3391085.407130297
2023-08-24,3401319.894665765
2023-08-25,3378521.9739960064
2023-08-28,3413792.2795632896
2023-08-29,3416157.9732121686
2023-08-30,3428072.8839728488
2023-08-31,3377105.8430194734
2023-09-01,3390547.0727229672
2023-09-04,3408725.0516000236
2023-09-05,3397713.460879084
2023-09-06,3371351.1601646207
2023-09-07,3375160.843848448
2023-09-08,3383652.551528969
2023-09-11,3404680.9773452864
2023-09-12,3430942.622317122
2023-09-13,3431848.722588762
2023-09-14,3487577.9319787757
2023-09-15,3471002.6433126144
2023-09-18,3468714.6543083405
2023-09-19,3456474.229457776
2023-09-20,3460400.61415355
2023-09-21,3414372.0359953633
2023-09-22,3434252.985497814
2023-09-25,3444879.2156885606
2023-09-26,3418189.8121802714
2023-09-27,3410057.2784462227
2023-09-28,3409996.012437668
2023-10-02,3414575.139484388
2023-10-03,3403941.1780165816
2023-10-04,3355679.331070604
2023-10-05,3383118.3518693247
2023-10-06,3409612.1745744366
2023-10-11,3483295.667652494
2023-10-12,3514800.801616047
2023-10-13,3477206.5626177955
2023-10-16,3489905.082539948
2023-10-17,3483555.4584284327
2023-10-18,3468417.66732794
2023-10-19,3451288.403271055
2023-10-20,3405654.6000292697
2023-10-23,3395060.721408101
2023-10-24,3389732.151646333
2023-10-25,3381079.1711724405
2023-10-26,3352067.0541308536
2023-10-27,3385403.6941295993
2023-10-30,3361586.998978122
2023-10-31,3366830.2504968853
2023-11-01,3380793.2513731294
2023-11-02,3427639.8966601426
2023-11-03,3457525.3687933856
2023-11-06,3475226.0272449325
2023-11-07,3472623.660424926
2023-11-08,3472877.572470406
2023-11-09,3460311.4065722516
2023-11-10,3466269.9915217124
2023-11-13,3472334.0460996064
2023-11-14,3478312.100363005
2023-11-15,3534427.3364412747
2023-11-16,3541909.8117653066
2023-11-17,3551499.218303269
2023-11-20,3554029.21687838
2023-11-21,3594313.97712507
2023-11-22,3585774.5450715865
2023-11-23,3583605.9259893596
2023-11-24,3589707.3447267637
2023-11-27,3585075.3081648247
2023-11-28,3613142.4867973262
2023-11-29,3598656.9395792154
2023-11-30,3624653.7816475327
2023-12-01,3579851.309166113
2023-12-04,3583882.361722466
2023-12-05,3591234.4296518355
2023-12-06,3618801.906757835
2023-12-07,3589316.654788684
2023-12-08,3604322.7274876037
2023-12-11,3604419.1277732425
2023-12-12,3613374.96396261
2023-12-13,3603309.3613301474
2023-12-14,3639344.7413244825
2023-12-15,3618476.87563486
2023-12-18,3622001.163711107
2023-12-19,3607743.160037615
2023-12-20,3572247.002582845
2023-12-21,3553231.9972878783
2023-12-22,3559136.973059248
2023-12-25,3575826.6228999635
2023-12-26,3603781.897160983
2023-12-27,3619651.9714950607
2023-12-28,3638378.9043235946
2023-12-29,3632478.9969065916
2024-01-02,3632987.5240166807
2024-01-03,3576836.683948276
2024-01-04,3576863.635175868
2024-01-05,3584842.560289311
2024-01-08,3612961.2866907967
2024-01-09,3590040.8279581005
2024-01-10,3585060.950341946
2024-01-11,3599163.052515706
2024-01-12,3585013.926069173
2024-01-15,3570629.044461932
2024-01-16,3519254.1458045836
2024-01-17,3451605.1126008816
2024-01-18,3468934.127808793
2024-01-19,3497542.2601336343
2024-01-22,3509260.56878146
2024-01-23,3515553.027920768
2024-01-24,3521148.7269025412
2024-01-25,3526199.7841292517
2024-01-26,3558768.895818707
2024-01-29,3572061.5130083696
2024-01-30,3537797.5095399423
2024-01-31,3534051.4874926587
2024-02-01,3564410.1729738787
2024-02-02,3572899.185531641
2024-02-05,3558820.034455903
2024-02-15,3585531.9635165166
2024-02-16,3585534.059493239
2024-02-19,3608400.246964479
2024-02-20,3611005.3809932265
2024-02-21,3599919.5467327
2024-02-22,3599621.295937254
2024-02-23,3602891.898329816
2024-02-26,3586924.5158792753
2024-02-27,3606485.5647572926
2024-02-29,3629044.848670544
2024-03-01,3611342.2043390693
2024-03-04,3623802.4944673567
2024-03-05,3627586.787257821
2024-03-06,3647550.185668845
2024-03-07,3662170.9429403273
2024-03-08,3695039.837389745
2024-03-11,3689311.7085864986
2024-03-12,3702973.030525422
2024-03-13,3722976.146535003
2024-03-14,3794663.4898490366
2024-03-15,3806234.417836504
2024-03-18,3801684.6552726226
2024-03-19,3778226.024942574
2024-03-20,3750652.36584185
2024-03-21,3818392.8579084706
2024-03-22,3803904.3886098946
2024-03-25,3799338.6236981177
2024-03-26,3826856.763270003
2024-03-27,3824312.6241247524
2024-03-28,3804135.232966648
2024-03-29,3838284.651163241
2024-04-01,3844150.486554625
2024-04-02,3845372.824019915
2024-04-03,3794316.95749434
2024-04-08,3829031.751591124
2024-04-09,3858272.7838489627
2024-04-10,3855652.5571327633
2024-04-11,3852429.2186824833
2024-04-12,3826163.4884719388
2024-04-15,3811807.392255409
2024-04-16,3727240.199123765
2024-04-17,3734307.520241197
2024-04-18,3763704.3873339444
2024-04-19,3680329.147704695
2024-04-22,3751665.7222890127
2024-04-23,3784843.576802481
2024-04-24,3773050.8644368444
2024-04-25,3721999.1966288304
2024-04-26,3735809.941847466
2024-04-29,3848631.156543106
2024-04-30,3867706.41271098
2024-05-02,3913533.2304288847
2024-05-03,3923000.021629479
2024-05-06,4070361.03579829
2024-05-07,4079020.192909946
2024-05-08,4086004.958161807
2024-05-09,4034713.764864784
2024-05-10,4149834.4015591415
2024-05-13,4151863.1764934077
2024-05-14,4128354.1313198176
2024-05-15,4135857.692770458
2024-05-16,4136692.26765749
2024-05-17,4134056.60781728
2024-05-20,4126414.119133324
2024-05-21,4086257.9998119446
2024-05-22,4099080.2800960587
2024-05-23,4083811.485766315
2024-05-24,4068646.824352314
2024-05-27,4083097.676855578
2024-05-28,4080251.4286338785
2024-05-29,4010357.675331231
2024-05-30,3970933.079173216
2024-05-31,3994284.0642192606
2024-06-03,3981896.938209723
2024-06-04,3940454.6029358977
2024-06-05,3969988.921289364
2024-06-06,4013526.0194504866
2024-06-07,4041733.911860732
2024-06-11,4030725.016262552
2024-06-12,4038153.512199428
2024-06-13,4070490.9000710193
2024-06-14,4107233.9909322048
2024-06-17,4121105.5608160584
2024-06-18,4172158.0797154694
2024-06-19,4214612.703097647
2024-06-20,4224940.074735613
2024-06-21,4228814.100929101
2024-06-24,4240870.973734908
2024-06-25,4217462.527564518
2024-06-26,4203847.306409634
2024-06-27,4209139.846635568
2024-06-28,4224969.210431125
2024-07-01,4253377.194428954
2024-07-02,4233560.722762875
2024-07-03,4325292.289800996
2024-07-04,4341228.057043087
2024-07-05,4339724.887786289
2024-07-08,4401272.384928272
2024-07-09,4362621.9415055495
2024-07-10,4359391.595736096
2024-07-11,4409804.60455932
2024-07-12,4393928.203779187
2024-07-15,4408980.606237839
2024-07-16,4391933.671088819
2024-07-17,4364614.346467423
2024-07-18,4405247.4640403725
2024-07-19,4362242.386292763
2024-07-22,4335421.613310571
2024-07-23,4407796.528239705
2024-07-26,4344991.977372824
2024-07-29,4405752.328450845
2024-07-30,4357002.498798844
2024-07-31,4403107.90710091
2024-08-01,4476562.201265583
2024-08-02,4418488.96714073
2024-08-05,4172934.6454150314
2024-08-06,4271499.007212504
2024-08-07,4277036.143683355
2024-08-08,4199075.080207394
2024-08-09,4266321.370960969
2024-08-12,4287135.639358801
2024-08-13,4170370.0459759613
2024-08-14,4205860.231871648
2024-08-15,4181185.736903934
2024-08-16,4233716.544821618
2024-08-19,4234860.9004727425
2024-08-20,4272238.2065596795
2024-08-21,4257449.884612248
2024-08-22,4279100.117803681
2024-08-23,4266095.497987176
2024-08-26,4274824.092773374
2024-08-27,4268883.077641865
2024-08-28,4249608.439129238
2024-08-29,4223293.3617847245
2024-08-30,4249998.623962723
2024-09-02,4251700.66129232
2024-09-03,4239931.988708957
2024-09-04,4157229.184444045
2024-09-05,4215503.015490474
2024-09-06,4252622.805337366
2024-09-09,4228849.159249578
2024-09-10,4250935.940873231
2024-09-11,4229925.089682743
2024-09-12,4267510.158026997
2024-09-13,4266279.807466955
2024-09-16,4268843.663562917
2024-09-18,4264977.580889139
2024-09-19,4296898.132563881
2024-09-20,4304986.451291635
2024-09-23,4338212.520430928
2024-09-24,4341359.941528539
2024-09-25,4340693.139788203
2024-09-26,4347765.436718475
2024-09-27,4311764.327337752
2024-09-30,4288473.946222419
2024-10-01,4283630.299969314
2024-10-04,4253145.62459153
2024-10-07,4276733.900969514
2024-10-08,4224382.7415157305
2024-10-09,4220677.876256978
2024-10-11,4231781.753655134
2024-10-14,4265047.378662994
2024-10-15,4324993.26397325
2024-10-16,4260477.358624293
2024-10-17,4279745.386993732
2024-10-18,4336323.134507192
2024-10-21,4293464.061383663
2024-10-22,4321842.298582201
2024-10-23,4258437.589151062
2024-10-24,4259812.992994921
2024-10-25,4249503.765345914
2024-10-28,4267410.8280813685
2024-10-29,4231983.609630073
2024-10-30,4246398.7148501715
2024-11-01,4197885.115068772
2024-11-04,4241178.942938736
2024-11-05,4255247.455372003
2024-11-06,4238584.163855325
2024-11-07,4247285.552086512
2024-11-08,4271258.670389552
2024-11-11,4268594.640836086
2024-11-12,4237455.816610077
2024-11-13,4249330.850847565
2024-11-14,4215141.998749549
2024-11-15,4221007.295116381
2024-11-18,4224102.118765617
2024-11-19,4264430.942794197
2024-11-20,4234519.392363584
2024-11-21,4259103.961736372
2024-11-22,4265021.827980633
2024-11-25,4278707.247169689
2024-11-26,4274032.570928728
2024-11-27,4330024.994518318
2024-11-28,4319592.401275193
2024-11-29,4306590.9872362865
2024-12-02,4351075.5770806875
2024-12-03,4432351.1783031775
2024-12-04,4436909.794047214
2024-12-05,4440886.6320815375
2024-12-06,4447510.960126499
2024-12-09,4489266.8091015015
2024-12-10,4449698.15153958
2024-12-11,4415886.786846129
2024-12-12,4437817.5113925105
2024-12-13,4422297.2923622895
2024-12-16,4414351.985359052
2024-12-17,4369183.571946361
2024-12-18,4325361.93755636
2024-12-19,4261816.162921859
2024-12-20,4239479.6947365105
2024-12-23,4347667.82319082
2024-12-24,4357648.572010938
2024-12-25,4313216.380758628
2024-12-26,4341367.874178922
2024-12-27,4335849.255708061
2024-12-30,4361312.633688338
2024-12-31,4311712.1334527265
2025-01-02,4318481.998126684
2025-01-03,4319589.182925873
2025-01-06,4413766.077397977
2025-01-07,4387748.66728755
2025-01-08,4394007.451577226
2025-01-09,4414996.273273839
2025-01-10,4391010.248111298
2025-01-13,4368042.156630048
2025-01-14,4443649.967358167
2025-01-15,4439547.706821545
2025-01-16,4465947.198071795
2025-01-17,4450086.526591083
2025-01-20,4435773.580708413
2025-01-21,4484109.983260824
2025-01-22,4521316.067842326
2025-02-03,4519956.616166175
2025-02-04,4485440.320837773
2025-02-05,4499911.995266102
2025-02-07,4507258.1981195975
2025-02-10,4502785.506425888
2025-02-11,4469946.542023955
2025-02-12,4490447.659980007
2025-02-13,4504450.695115083
2025-02-14,4474500.346102349
2025-02-17,4508032.3588365
2025-02-18,4523003.710713669
2025-02-19,4520180.9809842575
2025-02-20,4516872.448285073
2025-02-21,4523100.886130844
2025-02-24,4486886.604415811
2025-02-25,4471813.800302209
2025-02-26,4518187.496929781
2025-02-27,4512630.494236886
2025-03-03,4531898.142206202
2025-03-04,4473328.056036662
2025-03-05,4474608.2333982345
2025-03-06,4482203.688231085
2025-03-07,4467044.700759736
2025-03-10,4465429.435573346
2025-03-11,4424367.518803055
2025-03-12,4462622.933151884
2025-03-13,4459935.318426514
2025-03-14,4494249.782877386
2025-03-17,4482317.938121549
2025-03-18,4510268.725172412
2025-03-19,4519735.411400556
2025-03-20,4535379.776295979
2025-03-21,4537530.909803513
2025-03-24,4530894.070715008
2025-03-25,4536035.7124361405
2025-03-26,4542597.768960507
2025-03-27,4561939.700432975
2025-03-28,4539060.406154212
2025-03-31,4490126.480701231
2025-04-01,4499680.01618238
2025-04-02,4514989.73154341
2025-04-07,4141121.479666656
2025-04-08,4256395.989635159
2025-04-09,4162327.239664271
2025-04-10,4352584.333659009
2025-04-11,4356165.362118026
2025-04-14,4325517.532519315
2025-04-15,4346987.447813301
2025-04-16,4349468.350867707
2025-04-17,4337547.170400397
2025-04-18,4327783.47825639
2025-04-21,4349722.742086462
2025-04-22,4349407.178016306
2025-04-23,4341659.721393307
2025-04-24,4296536.245606411
2025-04-25,4291217.888941415
2025-04-28,4302347.696257486
2025-04-29,4346231.21698716
2025-04-30,4372851.199807115
2025-05-02,4350847.366943155
2025-05-05,4392080.00346636
2025-05-06,4476384.473686503
2025-05-07,4463762.674780657
2025-05-08,4456843.159869282
2025-05-09,4487563.569948592
2025-05-12,4502696.553058179
2025-05-13,4473869.268881362
2025-05-14,4480050.945550228
2025-05-15,4486817.070484137
2025-05-16,4505729.318483147
2025-05-19,4505862.060371465
2025-05-20,4500752.533165736
2025-05-21,4521787.512385814
2025-05-22,4456909.3825380225
2025-05-23,4472373.932936582
2025-05-26,4468039.835103242
2025-05-27,4421668.545848554
2025-05-28,4417030.551646831
2025-05-29,4332413.484559286
2025-06-02,4316372.624551415
2025-06-03,4317018.684434333
2025-06-04,4358501.333070693
2025-06-05,4341194.640171945
2025-06-06,4355043.644165561
2025-06-09,4369279.297218535
2025-06-10,4402616.801782358
2025-06-18,4261572.838867452
2025-06-19,4238533.76980531
2025-06-20,4218000.089772167
2025-06-23,4196085.53852517
2025-06-24,4233710.48836209
2025-06-25,4303794.56331383
2025-06-26,4319051.247255884
2025-06-27,4348299.219836118
2025-06-30,4312278.953074565
2025-07-01,4360680.097125278
2025-07-02,4376309.7024072185
2025-07-03,4392255.712677308
2025-07-04,4392394.824707241
2025-07-07,4447033.221719384
2025-07-08,4441621.95305318
2025-07-09,4400781.671160538
2025-07-10,4448112.041797451
2025-07-11,4455006.965780479
2025-07-14,4491098.540502829
2025-07-15,4465590.866052276
2025-07-16,4486263.734252374
2025-07-17,4533224.177342221
2025-07-18,4527657.500577108
2025-07-21,4525796.384974234
2025-07-22,4535961.848997353
2025-07-23,4545027.1355404565
2025-07-24,4537332.1345172655
2025-07-25,4518351.88851908
2025-07-28,4501424.701929709
2025-07-29,4490625.937822715
2025-07-30,4522307.531402712
2025-07-31,4524908.722041317
2025-08-01,4540729.291225765
2025-08-04,4619830.1228983635
2025-08-05,4619077.701363425
2025-08-06,4646500.944244472
2025-08-07,4613330.676139226
2025-08-08,4636378.025249175
2025-08-11,4610908.717998828
2025-08-12,4627979.648263719
2025-08-13,4604458.404113429
2025-08-14,4648214.129553121
2025-08-15,4608734.581260531
2025-08-18,4663351.243975551
2025-08-19,4650128.943349243
2025-08-20,4625354.410376502
2025-08-21,4626801.833146755
2025-08-22,4596114.57094198
2025-08-25,4619014.826455688
2025-08-26,4540649.139162658
2025-08-27,4573767.687088715
2025-08-28,4563232.140156189
2025-08-29,4567530.94606624
2025-09-01,4630888.601132149
2025-09-02,4701695.8308318835
2025-09-03,4720509.121067564
2025-09-04,4716444.478770718
2025-09-05,4729247.19133799
2025-09-08,4722510.093682842
2025-09-09,4766842.859326362
2025-09-10,4807261.01958198
2025-09-11,4798699.834473698
2025-09-12,4807711.644107317
2025-09-15,4777980.83711985
2025-09-16,4785624.2052649185
2025-09-17,4776449.525107504
2025-09-18,4817511.025350599
2025-09-19,4791796.348450312
2025-09-22,4792734.790195062
2025-09-23,4805410.605034945
2025-09-24,4821886.003940736
2025-09-25,4801602.33983678
2025-09-26,4799274.236057963
2025-09-30,4850763.648541496
2025-10-01,4836608.523373662
2025-10-02,4839611.797958227
2025-10-03,4806924.838479912
2025-10-07,4812946.592603887
2025-10-08,4831550.88316202
2025-10-09,4840858.361947179
2025-10-13,4827339.455968794
2025-10-14,4859637.324829822
2025-10-15,4883011.443647173
2025-10-16,4909691.3433015235
2025-10-17,4890554.241158754
2025-10-20,4898903.873315296
2025-10-21,4895840.852114618
2025-10-22,4907143.033808425
2025-10-23,4905906.766813926
2025-10-27,4899773.490135691
2025-10-28,4858098.608322317
2025-10-29,4874705.075303346
2025-10-30,4852262.135584153
2025-10-31,4833727.747999477
2025-11-03,4849710.648683169
2025-11-04,4872465.059484186
2025-11-05,4879646.058042629
2025-11-06,4863290.350957058
2025-11-07,4870226.433780975
2025-11-10,4871493.198217222
2025-11-11,4877578.132904072
2025-11-12,4821543.268223451
2025-11-13,4808611.274872879
2025-11-14,4773077.4997786
2025-11-17,4764544.599274432
2025-11-18,4702116.676451305
2025-11-19,4667694.341613202
2025-11-20,4750372.979393596
2025-11-21,4770559.902775354
2025-11-24,4818444.424534584
2025-11-25,4752577.666919296
2025-11-26,4796321.268223198
2025-11-27,4794026.61233631
2025-11-28,4825005.828555548
2025-12-01,4820145.472541333
2025-12-02,4901246.672809289
2025-12-03,4908725.099441494
2025-12-04,4970101.215145705
2025-12-05,4987128.717041146
2025-12-08,4961607.947130955
2025-12-09,4980501.0981094465
2025-12-10,4966314.539299326
2025-12-11,4989182.911238488
2025-12-12,5017800.802744688
2025-12-15,5046154.515481061
2025-12-16,5038054.565170874
2025-12-17,5083181.870869059
2025-12-18,5074678.389757537
2025-12-19,5108219.107386538
2025-12-22,5126530.338806751
2025-12-23,5133229.335936999
2025-12-24,5127856.509422554
2025-12-26,5169962.043483133
2025-12-29,5172767.013772046
2025-12-30,5086432.302395497
2025-12-31,5021190.613180527
2026-01-02,5095134.823923394
2026-01-05,5152299.937980078
2026-01-06,5143287.532582481
2026-01-07,5118054.459934406
2026-01-08,5127971.064832854
2026-01-09,5167368.028890159
2026-01-12,5190582.738288732
2026-01-13,5184989.337253733
2026-01-14,5229083.786801455
2026-01-15,5286760.860703533
2026-01-16,5328973.717389354
2026-01-19,5345321.878131198
2026-01-20,5305150.59112032
2026-01-21,5325891.716850509
2026-01-22,5322441.534173045
2026-01-23,5300593.847777361
2026-01-26,5318789.047070363
2026-01-27,5305882.132546307
2026-01-28,5363982.028654732
2026-01-29,5386432.571457079
2026-01-30,5294694.990039749
2026-02-02,5245869.975915953
2026-02-03,5299988.6366845
2026-02-04,5308752.268066566
2026-02-05,5359880.8177975
2026-02-06,5388127.576714902
2026-02-09,5414837.661744156
2026-02-10,5451753.779486479
2026-02-11,5520974.8868878605
2026-02-23,5769917.276666045
2026-02-24,5854763.741254968
2026-02-25,5849239.051665471
2026-02-26,5942452.766002866
2026-03-02,5785206.254163528
2026-03-03,5754016.733259931
2026-03-04,5528656.043490982
2026-03-05,5598633.884623717
2026-03-06,5572568.813395022
2026-03-09,5473643.481908719
2026-03-10,5444990.717004728
2026-03-11,5466854.619002197
2026-03-12,5411387.058167439
2026-03-13,5405737.255896138
2026-03-16,5378336.563576905
2026-03-17,5386193.197392413
2026-03-18,5398973.191844831
2026-03-19,5357759.313486046
2026-03-20,5366378.952087879
2026-03-23,5273073.883119905
2026-03-24,5333837.461443211
2026-03-25,5427972.747900553
2026-03-26,5374500.436098531
2026-03-27,5354648.3768590605
2026-03-30,5307639.960584099
2026-03-31,5300518.737011484
2026-04-01,5374750.310174487
2026-04-02,5381772.778775264
2026-04-07,5402441.504997225
2026-04-08,5414561.670633302
2026-04-09,5487514.586855627
2026-04-10,5453670.540252507
2026-04-13,5432097.999896587
2026-04-14,5539944.98016165
2026-04-15,5648946.225317032
2026-04-16,5653724.54993388
2026-04-17,5672886.713102546
2026-04-20,5650686.450257831
2026-04-21,5588666.4934873665
2026-04-22,5588841.595748889
2026-04-23,5590299.883606531
2026-04-24,5583146.355727324
2026-04-27,5641434.768580327
2026-04-28,5408158.640955901
2026-04-29,5380572.420595058
2026-04-30,5271337.733418784
2026-05-04,5292976.703690721
2026-05-05,5360833.000926847
2026-05-06,5380974.759725104
2026-05-07,5456849.983370361
2026-05-08,5465410.444973875
2026-05-11,5453703.520029872
2026-05-12,5363699.117364616
2026-05-13,5387612.188748672
2026-05-14,5371390.587562398
2026-05-15,5347424.180198929
2026-05-18,5282621.425861618
2026-05-19,5340162.722316058
2026-05-20,5302179.023894246
2026-05-21,5322760.51324795
2026-05-22,5317019.1074189
2026-05-25,5183780.878057131
2026-05-26,5132177.230092016
2026-05-27,5130747.056107423
2026-05-29,5219077.682972712
2026-06-01,5513829.414725438
2026-06-02,5656605.954319242
2026-06-03,5925707.663748189
2026-06-04,6067710.972758531
2026-06-05,5730892.658561525
2026-06-08,5544919.769432499
2026-06-09,5827669.425759483
2026-06-10,5800661.118089488
2026-06-11,5835010.474057631
2026-06-12,5885956.4099001875
2026-06-15,5988380.698382105
2026-06-16,6088282.061964445
2026-06-17,6167547.948628759
2026-06-18,6201267.650778682
2026-06-22,6120169.856094115
2026-06-23,6116915.878353519
2026-06-24,6028722.156406822
2026-06-25,6182112.261844047
2026-06-26,6030136.729248569
2026-06-29,6077023.47854402
2026-06-30,6162062.630225368
2026-07-01,6025617.047471757
2026-07-02,6004028.23532913
2026-07-03,6109372.4418782275
2026-07-06,6191443.989188456
2026-07-07,6269189.104682629
2026-07-08,6346653.510947848
2026-07-09,6241982.972859778
2026-07-13,6265451.052167429
2026-07-14,6285756.9013871495
2026-07-15,6227715.333409175
2026-07-16,6314080.315269765
2026-07-17,6402242.717053032
2026-07-20,6385026.774093733
2026-07-21,6504911.111189243
2026-07-22,6549668.855670178
2026-07-23,6543413.14865329
2026-07-24,6493438.606465715
2026-07-27,6590721.6311713625
2026-07-28,6591540.544059186
2026-07-29,6628550.524789375
2026-07-30,6732380.998671323
2026-07-31,6840485.465462129
2026-08-03,6753048.722350511
2026-08-04,6735091.431472862
2026-08-05,6797739.516524381
2026-08-06,6815316.993680976
2026-08-07,6865422.758509654
2026-08-10,6811452.329492861
2026-08-11,6753188.626660104
2026-08-12,6702884.788096967
2026-08-13,6416018.588361652
2026-08-14,6399911.429980756
2026-08-17,6444603.318629543
2026-08-18,6502238.584514555
2026-08-19,6432583.704197511
2026-08-20,6422320.08096653
2026-08-21,6507979.394579625
2026-08-24,6470418.149557888
2026-08-25,6530226.895344206
2026-08-26,6505943.6690656105
2026-08-27,6473317.943310435
2026-08-28,6583734.8896648055
