date,state,e45_exposure,alpha_trail_20,alpha_invest_frac
2020-02-18,NORMAL,0.9629749346334154,-0.0309349321069749,0.9629749346334154
2020-02-19,NORMAL,0.9629749346334154,-0.037486750332524,0.9629749346334154
2020-02-20,NORMAL,0.9629749346334154,-0.0354917735456719,0.9629749346334154
2020-02-21,NORMAL,0.9629749346334154,-0.0429781978445094,0.9629749346334154
2020-02-24,ALPHA_WEAK,0.9629749346334154,-0.0523602023725386,0.9629749346334154
2020-02-25,ALPHA_WEAK,0.9339778763220932,-0.0704017854797819,0.9339778763220932
2020-02-26,ALPHA_WEAK,0.9339778763220932,-0.0756352613573198,0.9339778763220932
2020-02-27,ALPHA_WEAK,0.9339778763220932,-0.0429120523283561,0.9339778763220932
2020-03-02,ALPHA_WEAK,0.9339778763220932,-0.0556511535875399,0.9339778763220932
2020-03-03,ALPHA_WEAK,0.9339778763220932,-0.005557348011894,0.9339778763220932
2020-03-04,ALPHA_WEAK,0.926979727608655,-0.0269199277992544,0.926979727608655
2020-03-05,ALPHA_WEAK,0.926979727608655,-0.028899380579792,0.926979727608655
2020-03-06,ALPHA_WEAK,0.926979727608655,-0.0388728753313225,0.926979727608655
2020-03-09,ALPHA_WEAK,0.926979727608655,-0.0661599362773923,0.926979727608655
2020-03-10,ALPHA_WEAK,0.926979727608655,-0.0785691101677348,0.926979727608655
2020-03-11,ALPHA_WEAK,0.9143033974844036,-0.076326601493744,0.9143033974844036
2020-03-12,ALPHA_WEAK,0.9143033974844036,-0.1010451672342158,0.9143033974844036
2020-03-13,ALPHA_WEAK,0.9143033974844036,-0.178429408563524,0.9143033974844036
2020-03-16,ALPHA_WEAK,0.9143033974844036,-0.1586367407966328,0.9143033974844036
2020-03-17,ALPHA_WEAK,0.9143033974844036,-0.2478034987911461,0.9143033974844036
2020-03-18,CRISIS,0.7295420321461925,-0.2257457954947211,0.7295420321461924
2020-03-19,CRISIS,0.7295420321461925,-0.2691041294088541,0.7295420321461924
2020-03-20,CRISIS,0.7295420321461925,-0.2859247402242857,0.7295420321461924
2020-03-23,CRISIS,0.7295420321461925,-0.2927251351074585,0.7295420321461924
2020-03-24,CRISIS,0.7295420321461925,-0.2492245079854057,0.7295420321461924
2020-03-25,CRISIS,0.5026810092598801,-0.1847065166788808,0.5026810092598801
2020-03-26,CRISIS,0.5026810092598801,-0.1655141641834602,0.5026810092598801
2020-03-27,CRISIS,0.5026810092598801,-0.1287594186665778,0.5026810092598801
2020-03-30,CRISIS,0.5026810092598801,-0.149996173864889,0.5026810092598801
2020-03-31,CRISIS,0.5026810092598801,-0.1302753890868487,0.5026810092598801
2020-04-01,CRISIS,0.5005790555016895,-0.1444902835275653,0.5005790555016895
2020-04-06,CRISIS,0.5005790555016895,-0.1386977460563252,0.5005790555016895
2020-04-07,CRISIS,0.5005790555016895,-0.1052582251846375,0.5005790555016895
2020-04-08,CRISIS,0.5005790555016895,-0.0694969053911523,0.5005790555016895
2020-04-09,CRISIS,0.5005790555016895,-0.0053271010288966,0.5005790555016895
2020-04-10,CRISIS,0.5094488412733325,-0.0302761115256908,0.5094488412733325
2020-04-13,CRISIS,0.5094488412733325,-0.0045507710780396,0.5094488412733325
2020-04-14,CRISIS,0.5094488412733325,0.0862854175911509,0.5094488412733325
2020-04-15,CRISIS,0.5094488412733325,0.1005053049755595,0.5094488412733325
2020-04-16,CRISIS,0.5094488412733325,0.2210666715437415,0.5094488412733325
2020-04-17,CRISIS,0.5339763992096658,0.2309576823890184,0.5339763992096658
2020-04-20,CRISIS,0.5339763992096658,0.2848927542702748,0.5339763992096658
2020-04-21,CRISIS,0.5339763992096658,0.3166890828980209,0.5339763992096658
2020-04-22,CRISIS,0.5339763992096658,0.2841689269274687,0.5339763992096658
2020-04-23,CRISIS,0.5339763992096658,0.2699258837499574,0.5339763992096658
2020-04-24,CRISIS,0.5572775792491825,0.1803260175141894,0.5572775792491825
2020-04-27,CRISIS,0.5572775792491825,0.1684300176732898,0.5572775792491825
2020-04-28,CRISIS,0.5572775792491825,0.1460786647833498,0.5572775792491825
2020-04-29,CRISIS,0.5572775792491825,0.2224716305749428,0.5572775792491825
2020-04-30,CRISIS,0.5572775792491825,0.1985502672850618,0.5572775792491825
2020-05-04,CRISIS,0.5794137002867235,0.2089480781325614,0.5794137002867235
2020-05-05,CRISIS,0.5794137002867235,0.2181229349701623,0.5794137002867235
2020-05-06,CRISIS,0.5794137002867235,0.1750087659542578,0.5794137002867235
2020-05-07,CRISIS,0.5794137002867235,0.1512320902584696,0.5794137002867235
2020-05-08,CRISIS,0.5794137002867235,0.1270403273786529,0.5794137002867235
2020-05-11,CRISIS,0.6004430152723873,0.1427223342397772,0.6004430152723873
2020-05-12,CRISIS,0.6004430152723873,0.1325195579339775,0.6004430152723873
2020-05-13,CRISIS,0.6004430152723873,0.13386579262182,0.6004430152723873
2020-05-14,CRISIS,0.6004430152723873,0.0995957124026718,0.6004430152723873
2020-05-15,CRISIS,0.6004430152723873,0.1118985874249498,0.6004430152723873
2020-05-18,CRISIS,0.620420864508768,0.0632528886359227,0.620420864508768
2020-05-19,CRISIS,0.620420864508768,0.1016143356563523,0.620420864508768
2020-05-20,CRISIS,0.620420864508768,0.0819384837960568,0.620420864508768
2020-05-21,CRISIS,0.620420864508768,0.1256998609200634,0.620420864508768
2020-05-22,CRISIS,0.620420864508768,0.0985648756005197,0.620420864508768
