date,nav_base,nav_fin_rs_soft_tilt_exdiv,nav_fin_mix_l75,nav_fin_kd_opt
2023-02-23,1275812905.1162837,1162488940.3183064,1250917259.3791268,1213500604.4723065
2023-02-24,1270240927.8342164,1156648386.340601,1245929612.8184044,1207646904.46966
2023-03-01,1271609187.3099737,1159204823.8011599,1246241289.5403671,1209736489.008029
2023-03-02,1268529898.0708277,1154298411.713448,1244487736.8075192,1205014681.9019804
2023-03-03,1270301117.949622,1155593883.3776443,1246546663.4469957,1206170420.046056
2023-03-06,1277808582.1706903,1162095811.9630306,1254013854.5063517,1213127677.103658
2023-03-07,1285145255.764485,1168850738.4208555,1261324830.3941743,1220089276.7234108
2023-03-08,1281579699.4788184,1166789244.078167,1256630664.8835037,1217719138.6224153
2023-03-09,1275097050.4113605,1160185082.1323974,1250715191.9708967,1210929480.6774342
2023-03-10,1263048401.733867,1149338897.0680497,1238529207.3321705,1199591179.8434105
2023-03-13,1263921027.5281107,1148757891.1919305,1237922974.6738544,1199017748.810196
2023-03-14,1245797801.8912709,1132385984.2381122,1220120553.724002,1181919886.0147269
2023-03-15,1243361709.2345018,1128817587.2963665,1215627303.2127268,1178114267.580973
2023-03-16,1229067823.6188693,1115110351.998481,1200406117.1410067,1163602245.376835
2023-03-17,1231002522.091565,1118124084.2584815,1204350223.3034332,1166836455.8181405
2023-03-20,1228522710.8219843,1116043845.0495093,1199184247.3094645,1164232923.5638375
2023-03-21,1237515809.3908455,1125319409.8097613,1209818376.064312,1174140605.0673296
2023-03-22,1253597233.5538158,1140811306.8597612,1226248629.235492,1190237305.0673296
2023-03-23,1258510509.0242586,1146419169.748685,1230349964.481263,1195671672.2252376
2023-03-24,1258864639.8654354,1146734504.848685,1231187531.4239628,1196123609.9752376
2023-03-27,1258748890.061105,1146467993.4986851,1230737681.764651,1195896494.5752375
2023-03-28,1257046589.7447302,1144399887.2986848,1229206991.827252,1194000879.8252378
2023-03-29,1262585131.3573124,1148832178.848685,1235184131.6543925,1198786829.4300427
2023-03-30,1259170113.5147972,1145689370.7730312,1232042468.2175238,1195440010.0937414
2023-03-31,1265644014.076066,1151892383.2230315,1237952016.0866208,1201933529.1437414
2023-04-06,1271630270.376066,1156865433.2730315,1244183610.2366207,1207258198.7937415
2023-04-07,1269381654.7260659,1154282578.399007,1242141607.6866207,1204670918.0705593
2023-04-10,1274744161.626066,1159418799.6629179,1246883444.3366208,1209992283.8205593
2023-04-11,1281367632.7760658,1165265315.7129178,1253309375.8366208,1216167389.770559
2023-04-12,1277816681.076066,1162539617.762918,1249847712.986621,1213161819.570559
2023-04-13,1284378104.7260659,1168323928.762918,1255966277.5366206,1219290161.6205592
2023-04-14,1290555876.276066,1173900743.312918,1262001144.1366208,1225108650.520559
2023-04-17,1288526320.826066,1172389982.4129179,1259533981.4866207,1223419781.020559
2023-04-18,1294000331.2666473,1179794744.0129178,1263327549.6366208,1230519754.1205592
2023-04-19,1293240678.2899945,1178184888.312918,1262998130.2011645,1229115004.9205592
2023-04-20,1291049127.708267,1175972316.8387046,1261050218.3161566,1226871480.5122845
2023-04-21,1295073957.1438305,1179690377.8893864,1264880796.8527324,1230692741.823865
2023-04-24,1296891340.4438307,1181043376.3865023,1266700630.2527325,1232121410.1851976
2023-04-25,1292782752.592892,1176717244.2542784,1263022984.0018973,1227671034.1829653
2023-04-26,1299952192.542892,1182739133.4024527,1270280230.2018974,1234048263.5825126
2023-04-27,1292734264.6706688,1176544320.6197004,1263355050.3821054,1227440945.2774997
2023-04-28,1262900005.4206688,1155436399.3197002,1232991127.5321052,1203356536.1774998
2023-05-02,1261334207.1724417,1154411308.2912176,1231657485.1394057,1202148351.66963
2023-05-03,1259490662.977047,1152948894.0462623,1229041771.604128,1200570501.1330452
2023-05-04,1265645534.527047,1158534208.5962622,1235008588.2041278,1206405740.0330453
2023-05-05,1267279645.427047,1159579518.9962623,1236923168.5041277,1207658193.9830453
2023-05-08,1267997485.377047,1160748208.4462621,1238258220.0041277,1208668950.3830452
2023-05-09,1271412998.527047,1164403137.8962622,1241490989.504128,1212279351.5330453
2023-05-10,1278077925.8432536,1170497424.0169177,1247226599.2398376,1218637715.6377711
2023-05-11,1274245322.8932538,1167690588.4169178,1243376119.7898378,1215435962.3377712
2023-05-12,1261751155.271906,1155651524.0669177,1231783765.5398376,1203173097.437771
2023-05-15,1265685210.921906,1159791488.3169177,1235507085.7398376,1207275960.187771
2023-05-16,1276950429.0719059,1171586996.9169178,1245268296.1898377,1218959392.0377712
2023-05-17,1291454434.121906,1185111178.9169178,1259328848.739838,1232947467.1877713
2023-05-18,1301395369.671906,1194207931.7169178,1268623466.189838,1242380627.2877712
2023-05-19,1310546800.9874494,1201407995.8715065,1277770807.6116126,1250307191.5174391
2023-05-22,1305793542.7137306,1198376483.344075,1272190811.143945,1246700692.3175304
2023-05-23,1306779374.7304275,1199470818.8375049,1273551108.3174326,1247750324.2334127
2023-05-24,1300449860.738332,1193139993.0537379,1267705911.5190516,1241343920.9029374
2023-05-26,1293378210.1485107,1189486361.420255,1259200665.5878732,1236649492.7044628
2023-05-29,1291404219.946035,1188542823.3706355,1257665168.571402,1235294031.6018574
2023-05-30,1292861842.5795426,1189587334.8009195,1259397399.78949,1236481510.8958623
2023-05-31,1290013051.2682993,1185327537.7718155,1257735847.4031591,1232683462.7487354
2023-06-01,1286876426.956083,1182494134.416666,1253379585.7375808,1229841378.4756103
2023-06-02,1293897064.0358665,1189090897.972702,1259524217.4175212,1236713844.4223917
2023-06-05,1301365199.4790173,1197850720.1904778,1265418235.7884343,1245035084.14926
2023-06-06,1298486481.4945157,1194734168.9313195,1263211809.7057297,1241887210.1683154
2023-06-07,1304656576.3090937,1202358883.82837,1267835466.5732975,1249027278.6287842
2023-06-08,1304126491.8736532,1203436363.0579998,1265838270.8541236,1249354965.3069065
2023-06-09,1304012220.9992225,1205837619.9306839,1263924679.7359154,1250827303.1971765
2023-06-12,1306352012.8769033,1207689458.1639318,1266499917.7741146,1252955812.76416
2023-06-13,1314984828.6978574,1215300878.1207914,1275519759.308694,1261068693.2939625
2023-06-14,1312832485.8072274,1212399544.5207915,1274495325.7557144,1258441654.8913655
2023-06-15,1310453104.0443592,1210340789.9707916,1272221441.5277917,1256350826.9413655
2023-06-16,1297946402.0025861,1197995748.4707916,1261225377.8739696,1243966249.7413657
2023-06-19,1304661457.261983,1203880301.1707916,1267926006.7581894,1250172237.2913656
2023-06-20,1304409261.9545107,1205987141.7207916,1265536154.8509746,1251211280.5913656
2023-06-21,1310487719.935982,1211995892.5207915,1270942615.8000615,1257222158.0913656
2023-06-26,1305083239.7044377,1207476259.1707916,1264971845.4655988,1252268693.8913655
2023-06-27,1299659216.1589046,1201947489.8207915,1260137309.865599,1246770020.5413656
2023-06-28,1301380301.5444047,1205114415.4707916,1259988038.6655989,1249192351.5913656
2023-06-29,1307146720.2322128,1212278017.3207915,1263128376.9655988,1255528939.4913657
2023-06-30,1305116563.1246164,1209078262.5207915,1262989066.5155988,1253031669.2413657
2023-07-03,1303283355.1692169,1208424659.0707915,1260454607.815599,1251845045.4413655
2023-07-04,1303952133.0653555,1210007547.8707917,1260020130.9155989,1252927729.3913655
2023-07-05,1299269583.8554084,1205402535.2207916,1256406309.6655989,1248437200.5413656
2023-07-06,1275249914.4480672,1183001862.0207915,1233665538.465599,1225385160.1413655
2023-07-07,1266666483.4077392,1175618721.3707914,1224535909.9155989,1217376713.3413656
2023-07-10,1261613632.445586,1170004607.5207915,1221934083.7155988,1212341036.9413657
2023-07-11,1284991005.1758165,1191827236.4207916,1243999036.715599,1234756470.3413656
2023-07-12,1292430793.8209405,1199637146.8707917,1248856448.365599,1242019992.5913656
2023-07-13,1292675664.1458945,1199955704.5707915,1249912695.265599,1242523888.5913656
2023-07-14,1309507913.8680997,1216438526.2207916,1263831757.4155989,1258779042.2913656
2023-07-17,1313978654.286895,1220078256.0207915,1269523785.3155987,1263037459.6413655
2023-07-18,1315595098.2432864,1222265289.5707915,1268427796.9655988,1264437176.0913656
2023-07-19,1308067576.2740028,1214726848.9707916,1263130371.115599,1257291863.1413655
2023-07-20,1318843336.4452949,1225185653.9207916,1272338027.615599,1267708225.5913656
2023-07-21,1312036735.7274284,1219138689.3207915,1264118799.015599,1260960946.6413655
2023-07-24,1302233693.164075,1210298521.3207915,1254830782.2655988,1251768398.1413655
2023-07-25,1311849623.1271832,1219109389.4707916,1265465745.065599,1261228803.5413656
2023-07-26,1320438397.8428226,1227373450.1207914,1271760606.2155988,1269154558.5413656
2023-07-27,1328986667.7580898,1235789431.4707916,1278628748.215599,1277424031.6413655
2023-07-28,1325435970.8012528,1232667059.8207915,1274475151.115599,1273912579.1413655
2023-07-31,1328414421.2963564,1235308199.3707914,1276479804.515599,1276414158.0913656
2023-08-01,1342143418.1236837,1247992190.6207914,1290973917.315599,1289900342.9913657
2023-08-02,1317323848.5659618,1224359605.2707915,1268424407.2155988,1265918989.2913656
2023-08-04,1319554040.265962,1226576612.7207916,1271947337.565599,1268586454.8913655
2023-08-07,1324628731.6185868,1231568045.733647,1274721179.5087488,1273124557.5181656
2023-08-08,1316223076.8185868,1223601889.5836473,1266291295.9587488,1264817389.9681654
2023-08-09,1325875955.5685868,1232144375.0836473,1275952055.758749,1273864192.0681655
2023-08-10,1322706504.9285867,1228458882.383647,1274237903.768749,1270552352.8281655
2023-08-11,1316709268.176363,1222992651.889844,1271720902.4577427,1265904695.632434
2023-08-14,1302867420.176363,1209719880.159054,1260411367.2577426,1252759170.4974813
2023-08-15,1290106350.3263628,1197984085.4196749,1248336505.8577428,1240633123.1962626
2023-08-16,1271617161.7009068,1180410043.636232,1232092595.4703183,1222901397.4897563
2023-08-17,1265200779.4979894,1174305725.9733472,1224857719.6108007,1216365130.6234474
2023-08-18,1264181597.6979892,1173349066.1233473,1222850207.1608007,1215152307.6234474
2023-08-21,1265160395.5479891,1173862417.073347,1225341603.3108008,1216115674.3734474
2023-08-22,1262797154.097989,1171086241.323347,1224585102.7608006,1213717901.5734475
2023-08-23,1260808742.9479892,1169258789.873347,1221417205.8108008,1211548819.4234474
2023-08-24,1266560278.9479892,1175484716.6733472,1222697947.6608007,1216870064.6234474
2023-08-25,1258129480.5479894,1167724642.9733472,1214824447.8608007,1208872540.3234475
2023-08-28,1271584505.8979893,1180495943.6233473,1226654477.6608007,1221805561.6734474
2023-08-29,1274106452.6979892,1183442650.4233472,1225590917.6608007,1223952575.1234474
2023-08-30,1277308113.3979893,1185962460.4733472,1231169761.9108007,1227211178.2234476
2023-08-31,1258844107.1979892,1168857768.5233471,1212960919.2608006,1209392315.2234473
2023-09-01,1263651813.5065105,1173151535.9733472,1217949645.2220306,1213943300.8734474
2023-09-04,1270383279.4065106,1179399478.6733472,1224256309.7220306,1220379144.1234474
2023-09-05,1266286887.5565104,1175262221.073347,1220738760.0720305,1216276863.4734476
2023-09-06,1256166043.6565106,1165560091.0233471,1211998178.4220307,1206504742.7734475
2023-09-07,1258238732.1748588,1167996469.0626783,1212383213.9220307,1208541976.5529225
2023-09-08,1261770176.038113,1171541611.529402,1214911242.7357454,1211935126.3930311
2023-09-11,1268427128.3333867,1177659180.0936978,1223036788.024779,1218611347.215377
2023-09-12,1278352439.6833866,1187075090.3936977,1232281518.2247791,1228257593.8653772
2023-09-13,1278827087.5333867,1187598912.1436977,1232479751.824779,1228727688.8153772
2023-09-14,1300225438.4833868,1208171145.993698,1251298130.874779,1249498296.0653772
2023-09-15,1295045218.2833867,1204026067.5936978,1244185621.024779,1244588520.9153771
2023-09-18,1295058201.2827618,1204495927.9632115,1241875219.2194417,1244445960.5575862
2023-09-19,1291134830.5827618,1200699112.7632115,1237017772.5694418,1240304685.3075862
2023-09-20,1291863474.404389,1201597566.7581294,1238264273.9545593,1241308808.7173517
2023-09-21,1274323807.96175,1185560172.695362,1221069546.0167336,1224626046.5027242
2023-09-22,1281602862.5020778,1192788778.4165115,1226974093.5765703,1231771136.3337572
2023-09-25,1286214051.9478865,1196967813.6865122,1230479690.0779572,1235915591.1184208
2023-09-26,1275810296.9183974,1187876324.1964965,1219708094.2078588,1226180020.027952
2023-09-27,1272721807.2058299,1184829555.3292723,1217042705.2278957,1223213052.589006
2023-09-28,1272718615.6956458,1184605964.2882288,1216930790.6616213,1222967318.615393
2023-10-02,1274686497.270796,1185705923.138229,1219750727.2673662,1224490447.265393
2023-10-03,1270588905.0229719,1182702902.6882288,1214819701.3802483,1221007814.1653929
2023-10-04,1251474818.0585902,1164635120.1882286,1198513379.2603366,1202899348.9153929
2023-10-05,1262885487.6680005,1175608947.0595033,1206670723.0421338,1213408609.1977646
2023-10-06,1271882302.7114644,1183232043.7413356,1217517299.6429849,1222153954.5416338
2023-10-11,1298960883.70617,1209546488.3913357,1242899827.1035738,1248866487.7916338
2023-10-12,1310636843.9154935,1220752205.25743,1253632701.9324365,1260304860.5916338
2023-10-13,1296755028.2226934,1207652959.2574298,1240299436.1102483,1246761895.991634
2023-10-16,1301627702.6226935,1213124969.815511,1244246837.2102485,1251740329.5450058
2023-10-17,1299452024.8226936,1211070873.710669,1241975321.2602482,1249497014.5923753
2023-10-18,1294468061.787178,1206964519.6318755,1235308628.0102484,1244285347.9471734
2023-10-19,1286948588.2072587,1199575851.7818756,1230575773.7102485,1237716318.7971733
2023-10-20,1269850559.2658362,1182204606.0006492,1215563695.7523878,1220867809.4157932
2023-10-23,1264119044.9823344,1176493374.9532902,1212775645.0483692,1216091045.4070137
2023-10-24,1262668280.292479,1175777203.7532902,1209580416.3983693,1214417525.4570136
2023-10-25,1258696341.0613708,1171243445.699727,1207841993.9677835,1210812578.8889248
2023-10-26,1246748054.5629213,1159834287.1684556,1197706579.7677834,1199799929.5889246
2023-10-27,1258971518.1676593,1172050919.2151284,1208795135.586298,1211618037.7461693
2023-10-30,1249936449.1570616,1163267719.3355072,1200804095.8119435,1202998302.5322132
2023-10-31,1250735027.4545438,1165362387.198297,1201062783.3341773,1204762237.3564594
2023-11-01,1255861028.962595,1168687146.9416258,1206345000.9184668,1208909182.300414
2023-11-02,1275583333.9120243,1190316650.471785,1221864945.4362092,1228957274.9410887
2023-11-03,1286071503.7620244,1200329159.7616897,1232763387.3883114,1239343181.4901154
2023-11-06,1292156302.2120242,1206658272.2116895,1238259843.5899906,1245569498.7901154
2023-11-07,1292230256.0119715,1207236433.6116896,1237300378.3899908,1245792073.3401153
2023-11-08,1292175496.2591758,1207505441.3816805,1236842763.8399909,1245820796.0366359
2023-11-09,1286981116.5064664,1203570015.1816804,1231104100.8399909,1241242171.686636
2023-11-10,1288205294.9820077,1202688487.1777058,1235044043.9899907,1241750002.486636
2023-11-13,1290559260.845012,1204865072.7777057,1237227459.6399906,1243925330.486636
2023-11-14,1292612451.6750817,1206621330.60801,1239413647.9834821,1245860558.3832881
2023-11-15,1313067082.6741168,1223575273.6091647,1261899845.3135457,1264766622.122492
2023-11-16,1315232097.151682,1226900394.8915172,1262964438.119353,1267586017.415796
2023-11-17,1318509105.8446784,1228996415.7904046,1267210103.3019307,1270305161.3444395
2023-11-20,1320129439.3826606,1230290192.5711002,1268715863.3400705,1271634945.1384742
2023-11-21,1334625712.529323,1245468384.0034616,1281759773.4614725,1286662674.9643672
2023-11-22,1331975823.49758,1243658229.0210385,1278687398.5515945,1284389498.4418721
2023-11-23,1331084623.3832283,1241884432.882217,1278768898.9741783,1283073910.251537
2023-11-24,1332593225.885175,1241286424.2451243,1282739771.4544,1283751550.4628935
2023-11-27,1330871573.732172,1240502211.1334922,1281002510.4114993,1282551492.2854445
2023-11-28,1339685338.620366,1247788412.0818305,1292143744.4023573,1291101712.5519319
2023-11-29,1334266893.420536,1239500582.5105894,1288876993.0438943,1284096436.715737
2023-11-30,1342700972.4769604,1248519398.74315,1298111430.50502,1293420690.2010605
2023-12-01,1327027673.9697328,1229854175.069216,1283559034.35502,1275619192.0588465
2023-12-04,1329492699.2945285,1234710182.0168893,1283070056.40502,1278627103.8754628
2023-12-05,1331983961.8368063,1235350466.5106838,1286848151.20502,1280110873.020517
2023-12-06,1342710047.8508058,1247261743.1569004,1295699021.64018,1291296253.9285512
2023-12-07,1331294856.7550888,1235112874.6453233,1285965438.0930445,1279890860.8819697
2023-12-08,1336917271.9550889,1241171357.8757308,1291086785.8430445,1285881027.7780979
2023-12-11,1336493375.3062701,1237214852.392268,1293783295.4930444,1283822652.3022528
2023-12-12,1340255218.35627,1243432094.4368553,1295202030.7430444,1288320942.3522527
2023-12-13,1336045660.4062703,1236796626.2740552,1293419843.7930443,1283095546.7522528
2023-12-14,1349633144.7062702,1251733215.8720353,1304978875.4430444,1296880280.402253
2023-12-15,1341820160.3513246,1245323591.3220353,1297100048.9237156,1289468316.3074613
2023-12-18,1342543253.2878444,1242760019.2147808,1300594641.0731416,1289093346.448646
2023-12-19,1337715501.5292435,1240872213.5846007,1293749246.9271145,1285019031.2263508
2023-12-20,1324208637.374839,1229582437.530794,1279754485.2403681,1272841882.478957
2023-12-21,1316830946.2573438,1220238429.6684356,1274693526.7907834,1264765740.076405
2023-12-22,1318373095.0058625,1221772906.3924007,1276754983.0480745,1266361358.3888113
2023-12-25,1324677827.8700783,1230439553.4891303,1280531167.5299664,1273542325.6910217
2023-12-26,1334840502.5725212,1236277556.9597275,1293148548.583152,1281610775.0176659
2023-12-27,1339803197.4422858,1242293353.119548,1297220303.4856844,1287873320.221686
2023-12-28,1346947101.4068785,1247991329.7609038,1304116983.141424,1294604603.560355
2023-12-29,1344841542.1285694,1246611481.0388412,1301415587.591197,1292685783.049665
2024-01-02,1345345238.996267,1247371425.4177067,1301278473.1106665,1292399805.4263623
2024-01-03,1324778031.1142087,1227940476.9513693,1281272648.2121232,1272921855.415712
2024-01-04,1324433219.837717,1228707432.596626,1280778726.1079652,1273276192.215712
2024-01-05,1327503421.8519423,1232116715.3005652,1283375618.941717,1276112508.265712
2024-01-08,1337569087.4961073,1243485159.1952775,1292617950.3953116,1287033164.265712
2024-01-09,1326675754.8843892,1239216774.9452775,1282335513.8370907,1280555407.915712
2024-01-10,1325211823.500978,1236374607.4452775,1280992458.4665697,1277822212.465712
2024-01-11,1331525828.4277246,1238007577.2452774,1286950049.660922,1281564880.415712
2024-01-12,1325623867.368669,1233329052.4212584,1281862713.88821,1276530323.989699
2024-01-15,1318877073.4631062,1229296638.7065425,1276197397.4482288,1272015885.138452
2024-01-16,1297401112.642158,1215025060.3572812,1256581112.5042586,1255499910.116855
2024-01-17,1273804510.649552,1187224715.1586175,1233397630.9502754,1229937285.730454
2024-01-18,1277923513.8162532,1196536546.0307803,1238596068.2969239,1237481914.474025
2024-01-19,1286975491.5255268,1207843292.2843244,1249116083.0469239,1248887432.4675438
2024-01-22,1290290893.166161,1212603416.9712133,1253033798.0969238,1252886221.9304984
2024-01-23,1295096687.7287648,1211431499.7834902,1256399326.646924,1253945191.0804985
2024-01-24,1297761817.2758155,1212617948.0159385,1258668359.696924,1255886245.6304984
2024-01-25,1298935182.5001185,1214384790.8660727,1260548209.6469238,1257901820.2304983
2024-01-26,1310791673.0162468,1226037090.3338087,1271941937.5969238,1269312703.3304985
2024-01-29,1316696508.2218611,1228906637.0338087,1277201383.496924,1272876988.5804985
2024-01-30,1303333067.8998697,1217021104.5338087,1264896954.5969238,1260683509.3804984
2024-01-31,1305942715.4311848,1212566461.7338088,1264733483.146924,1258151028.5304985
2024-02-01,1319192723.3402598,1221565625.4838088,1276145277.996924,1268398510.2304983
2024-02-02,1322674437.7118697,1223996339.0838087,1279427109.6469238,1271382935.5804982
2024-02-05,1316645742.9473765,1218786356.0338087,1274451078.446924,1266168567.4304984
2024-02-15,1321632071.9032426,1229436085.0338087,1283034528.946924,1276124145.3804984
2024-02-16,1321423541.3680058,1230555826.2838087,1282979440.5315251,1276899241.2360144
2024-02-19,1328676750.6091173,1240669215.5838087,1290674156.7394822,1286419547.8360143
2024-02-20,1327027088.0243332,1244442263.9838088,1290891061.4894824,1289340534.1860144
2024-02-21,1323905103.2433927,1238970225.6338086,1287234794.0394824,1284312030.3860145
2024-02-22,1319980587.8875926,1242127777.1726289,1286072185.6962235,1285938106.4582322
2024-02-23,1322841282.2529035,1240284823.0226288,1287938315.1462235,1285484728.858232
2024-02-26,1315377997.8983855,1235360506.7226288,1281813252.9462235,1279786787.508232
2024-02-27,1325922561.0988398,1238288362.4726288,1289819708.5962236,1284211099.1082323
2024-02-29,1333503043.484734,1247793350.7726288,1297386474.5462236,1292850579.3582323
2024-03-01,1325988258.4296126,1242982038.7226288,1290822245.4962234,1287509919.3082323
2024-03-04,1325914608.5222893,1250491963.2726288,1293950816.5962236,1293218567.858232
2024-03-05,1325024906.0990076,1254277711.6726289,1294377185.7962234,1295445972.2082322
2024-03-06,1331584880.8392577,1262673445.8726287,1301138685.3462236,1303380134.4582322
2024-03-07,1335843910.2281175,1265824038.7226288,1306487315.2462234,1307335359.4082322
2024-03-08,1346248802.406893,1279298036.2726288,1317313280.2462234,1319437437.8226526
2024-03-11,1345051323.6001465,1276484303.0226288,1315685079.4962234,1317089928.3726525
2024-03-12,1349192806.6505592,1281450302.3726287,1320310544.8462236,1321758649.4726527
2024-03-13,1355889161.5031726,1290538425.3226287,1326783310.5462234,1329811614.516135
2024-03-14,1385676559.5695632,1309305668.3726287,1354227757.2462237,1352002932.3661351
2024-03-15,1392050366.263565,1309823523.7726288,1359452180.1462235,1353921496.3161352
2024-03-18,1389573565.3202648,1306451170.1537325,1358313110.4617524,1351406863.355139
2024-03-19,1380474881.4382596,1297722541.3537323,1350305629.5117524,1343116477.757613
2024-03-20,1369627948.0382383,1291506052.099033,1339565521.1117525,1334999813.707613
2024-03-21,1393938671.2864192,1311698028.9990332,1364524242.1117523,1357301339.757613
2024-03-22,1388298879.2983775,1304147448.8990333,1360399774.7617524,1351619827.384043
2024-03-25,1386111444.724028,1303024482.5490332,1358796389.4743922,1350703008.0340428
2024-03-26,1396804114.3606098,1314303226.599033,1368008821.2243922,1360853129.534043
2024-03-27,1395448670.070803,1313649772.9990332,1367064805.6243923,1359884626.934043
2024-03-28,1387951091.2236342,1306213830.0490332,1359972890.7243922,1352594575.984043
2024-03-29,1400375413.4327128,1316311333.5490332,1372512983.574392,1363489545.234043
2024-04-01,1402781071.9203076,1318411437.3990333,1374617449.574392,1365599155.5340428
2024-04-02,1401106696.9053152,1316313535.1490333,1375824064.374392,1365155890.884043
2024-04-03,1381721031.8002844,1298505228.743004,1357338038.2243922,1346296564.284043
2024-04-08,1394095975.2253613,1309172669.493004,1370295331.6743922,1358256066.784043
2024-04-09,1404087151.5575,1320752309.4430041,1380175597.0243921,1369066220.2840428
2024-04-10,1403585563.950865,1321232010.843004,1378828315.7743921,1368646722.084043
2024-04-11,1400865668.1667962,1316645666.4430041,1378725810.874392,1365930859.5340428
2024-04-12,1391415719.761213,1309124345.293004,1368949550.824392,1357610913.334043
2024-04-15,1386417179.2422194,1303449894.9430041,1363916354.1935644,1351977565.884043
2024-04-16,1356803285.0151103,1276894761.593004,1332985468.9935646,1323493853.484043
2024-04-17,1357607912.5378358,1278267521.4430041,1335891866.9935646,1325936108.484043
2024-04-18,1367279960.772523,1286523799.593004,1346765660.6435647,1334931430.184043
2024-04-19,1340460707.721151,1260832735.1930041,1316321074.1935647,1307275895.184043
2024-04-22,1367392123.4774106,1283553148.543004,1342399427.2935646,1331458284.0288503
2024-04-23,1380264887.5440998,1295293953.2325106,1353834242.0125718,1342494502.9182844
2024-04-24,1372710362.5469074,1288372597.6799817,1350835813.2197092,1337794425.3092635
2024-04-25,1355394722.8969073,1273020602.8624275,1331737473.119709,1320768428.1092634
2024-04-26,1360420913.1469076,1277637163.4737062,1336769388.0697093,1325608091.5092635
2024-04-29,1399519346.9469075,1311315532.815513,1378574680.6697092,1362485522.9255993
2024-04-30,1403774254.5469074,1312563317.565513,1386696584.1697092,1365811676.4255993
2024-05-02,1415513186.2969074,1319124312.165513,1405475012.369709,1376805541.7255993
2024-05-03,1418932376.5469074,1322321060.870216,1408934948.2509086,1380075547.802758
2024-05-06,1467528742.7064674,1362238424.5443087,1464659143.560849,1425877654.1098099
2024-05-07,1468750589.270585,1362355625.2024364,1468668453.937221,1427194507.7098098
2024-05-08,1472176691.820585,1366660928.6216078,1470883688.937221,1430902573.579525
2024-05-09,1454691947.2205849,1351609276.3783197,1451802949.587221,1414216272.8795247
2024-05-10,1488472668.570585,1375951154.3429055,1496959824.037221,1445805742.5295248
2024-05-13,1490280281.420585,1378031291.77081,1497449509.587221,1447035857.0795248
2024-05-14,1479692087.620585,1366306947.1913092,1489766840.737221,1436337172.2295249
2024-05-15,1484780526.770585,1372448418.8487542,1491420735.8396804,1441151966.7434657
2024-05-16,1484723058.5091004,1372622502.3089893,1491472322.9271715,1441696773.1253786
2024-05-17,1484867040.4237442,1373537332.4671893,1490039749.4504259,1442730630.4921675
2024-05-20,1483783366.8938441,1373871666.4424827,1485986991.8119774,1444704972.8658566
2024-05-21,1470200492.6217303,1362356602.7973819,1471029719.4706237,1430765525.244373
2024-05-22,1473938903.4333663,1365415461.93479,1474839127.8398666,1435314162.5972524
2024-05-23,1468378622.3896813,1358856849.9685369,1468310532.451979,1431999749.9787269
2024-05-24,1460877730.8230457,1353157685.8511283,1462980302.032269,1423316017.6040964
2024-05-27,1463523528.4265406,1354488463.0471752,1467052144.915327,1426707611.4465504
2024-05-28,1461873466.595508,1353622057.0575047,1465753119.0312269,1424839609.7465503
2024-05-29,1436385309.7834163,1329282568.9246156,1440182100.7842288,1400386926.8465502
2024-05-30,1423809910.4863875,1319236649.1344485,1426442296.4261875,1387751590.6465502
2024-05-31,1430869109.124349,1325364721.9547582,1435232469.804005,1395095550.992048
2024-06-03,1430859419.4736435,1326853628.798983,1430578172.8549132,1394519986.1327424
2024-06-04,1418221327.7736435,1315815311.1989827,1416110589.958253,1382119262.3827424
2024-06-05,1425948127.0350611,1322038569.8755224,1426190990.7077048,1389756563.5459433
2024-06-06,1440131620.8350613,1335072697.7755225,1441529787.1794777,1403584677.5459433
2024-06-07,1447905073.3850613,1339934887.9755225,1450919275.6794775,1411614255.0459433
2024-06-11,1444516376.0350614,1336328368.0255225,1446973745.0794775,1408459533.0959432
2024-06-12,1447417442.4850612,1339941607.9255223,1449766796.6794777,1411100720.3959434
2024-06-13,1458017725.3350613,1349691379.0755224,1461209206.7294776,1421408866.5959432
2024-06-14,1468945754.5850613,1358592669.4255223,1473997813.2794776,1432264711.8459432
2024-06-17,1473765349.085061,1364066764.6255224,1479079560.7294776,1436677941.3959434
2024-06-18,1490015424.5350611,1378842457.8255224,1497100815.8794775,1452511370.3959434
2024-06-19,1501300953.9850612,1387430810.6755223,1511517101.6794777,1463848038.4459434
2024-06-20,1504790752.2850614,1390555798.042421,1515265850.5294776,1467187434.2459433
2024-06-21,1504555183.8350613,1390460931.9924212,1516414461.4794774,1466845720.7459433
2024-06-24,1508576466.8114147,1394914276.392421,1520600406.2294776,1470444103.6459434
2024-06-25,1504900519.2114148,1394058896.792421,1513090155.1294777,1466429672.2959433
2024-06-26,1498584877.9614148,1387259504.342421,1507964571.2794776,1460616750.4959433
2024-06-27,1499954531.311415,1388354538.442421,1509811185.8294778,1461965186.7459433
2024-06-28,1505580161.0614147,1393552851.392421,1515505582.8294775,1467476883.1959434
2024-07-01,1514370529.9114149,1403404360.542421,1525779909.1294775,1475528853.7459433
2024-07-02,1508902475.6614149,1398804585.2424212,1518749764.0794775,1469993015.7959433
2024-07-03,1546639910.1614149,1441343338.892421,1553426245.1794777,1505145803.5959432
2024-07-04,1547722994.861415,1436376027.292421,1557890583.4794776,1507830584.9459434
2024-07-05,1548406785.0614147,1437931458.442421,1557585669.7294776,1508085533.5459433
