date,nav_base_e16_e18_e22_v2s,nav_blend_e45_a05,nav_blend_e45_a08,nav_blend_e45_a10,nav_blend_e45_a12,nav_blend_e45_a15,nav_blend_e45_a25
2025-05-06,10399919.925613493,10248422.568329036,10173053.11427316,10062279.026224399,9971158.893673502,9895613.125974983,9535660.060400387
2025-05-07,10357617.936864022,10226181.633838788,10151055.229592323,10041762.5762244,9951445.784116367,9879499.225974983,9529093.010400388
2025-05-08,10344010.636864023,10209276.533838788,10134954.929592323,10026854.3762244,9936735.534116367,9864590.075974984,9509627.660400387
2025-05-09,10417966.186864022,10273912.083838787,10197545.279592322,10086802.1762244,9995000.484116368,9920623.925974984,9571536.510400388
2025-05-12,10439277.115263758,10324362.91365371,10248434.011685593,10140388.48862033,10049870.847597083,9978230.925974984,9632830.010400388
2025-05-13,10374502.070451776,10257457.4640924,10182703.304476917,10075429.044518959,9985735.9068541,9914333.578581333,9581407.521794572
2025-05-14,10382190.946844405,10281962.4027789,10208241.76976829,10103624.015755353,10015432.871152204,9945003.626500774,9611331.823612586
2025-05-15,10382683.786235081,10325621.0027789,10256511.969768291,10161411.265755355,10078703.571152203,10011694.526500775,9674531.373612585
2025-05-16,10428598.626355454,10361890.906259535,10290835.345040966,10192902.556563063,10108332.78578175,10039840.083785895,9700761.670623096
2025-05-19,10422418.076355455,10368808.956259536,10298280.045040969,10201841.006563064,10118244.98578175,10051376.033785896,9723159.220623096
2025-05-20,10405740.276355455,10361084.506259536,10290062.945040967,10193039.806563063,10109266.18578175,10043827.383785896,9724746.170623096
2025-05-21,10460075.626355454,10405917.806259537,10334581.045040969,10237191.756563064,10152904.88578175,10085553.933785897,9770914.070623096
2025-05-22,10314210.576355455,10250199.056259535,10178692.495040968,10078266.856563063,9993197.88578175,9927849.883785896,9639055.020623095
2025-05-23,10341198.363682428,10296679.506259536,10226400.695040967,10129457.706563063,10046163.18578175,9982182.333785895,9683661.070623096
2025-05-26,10330049.713682428,10291777.706259536,10222718.895040967,10127753.006563062,10045722.88578175,9982496.183785895,9696234.970623096
2025-05-27,10227084.963682428,10180329.956259536,10111878.095040966,10015896.156563062,9933865.835781751,9871667.633785896,9594735.920623096
2025-05-28,10212575.013682427,10173292.506259536,10105777.495040964,10011615.056563063,9930733.88578175,9869258.433785897,9582181.270623095
2025-05-29,10010199.213682428,9989790.406259537,9926496.545040965,9837085.756563064,9760282.33578175,9704300.283785896,9451721.389696991
2025-06-02,9976959.363682428,9941430.256259536,9876925.945040967,9784574.706563063,9706495.43578175,9649524.183785897,9393414.539696991
2025-06-03,9976114.146983715,9945887.81456963,9882194.180368414,9791559.375634354,9714377.858816162,9657861.051474161,9396441.939696992
2025-06-04,10074208.846983716,10036176.26456963,9969631.730368415,9875350.125634354,9795425.208816163,9736611.70147416,9461368.189696992
2025-06-05,10030852.40339421,10005911.493334316,9941225.870405635,9849667.468976287,9771599.4542323,9716712.25147416,9465766.889696991
2025-06-06,10056397.745694261,10048452.391374286,9984640.52038449,9895456.01318745,9818687.94233535,9764255.056632048,9517270.134224137
2025-06-09,10090751.629724741,10073960.35017695,10008578.226762412,9917070.75335537,9839015.62911911,9782935.090216815,9538575.72205882
2025-06-10,10174270.36965973,10142575.663663607,10075938.420450697,9982690.347875018,9903053.478993528,9844592.47651441,9597453.062933803
2025-06-18,9835367.518522972,9820640.178004317,9761712.017164908,9681426.434127802,9611452.000529267,9562864.306838065,9357621.192271248
2025-06-19,9785160.540306851,9761957.692017611,9704004.664152093,9623105.239411086,9553635.470824713,9505325.36509474,9309883.066906387
2025-06-20,9733885.110622818,9720468.038426735,9663943.404673435,9585044.275245108,9516897.264274329,9470146.5475386,9277492.364174774
2025-06-23,9682824.010868233,9667295.463710515,9611609.849735087,9533690.610656742,9466410.710801024,9420097.738673536,9222680.721247042
2025-06-24,9772778.575396093,9733030.984497221,9674529.900985846,9590012.678997634,9517432.703785148,9467495.515512303,9257864.607597623
2025-06-25,9940122.705386337,9890650.02449722,9829094.860985847,9741480.828997634,9666227.983785149,9613253.6755123,9389533.387597624
2025-06-26,9979942.289459316,9913980.610146992,9851028.672367759,9761261.831609689,9684692.920816887,9629486.751888461,9397429.41245094
2025-06-27,10051417.08717841,9982913.406205902,9918651.44012886,9826982.005390443,9749098.55577368,9692822.214984426,9460170.503519969
2025-06-30,9962835.528165653,9910385.224429082,9848544.033753136,9760268.091266917,9685529.845387926,9632385.736593612,9418571.92095569
2025-07-01,10076237.544755789,10016663.303112,9952862.365611462,9862356.3211846,9785589.337890048,9730055.819109643,9501058.488125691
2025-07-02,10112791.098697461,10052824.938702695,9988194.808599725,9897161.478454782,9819859.365531007,9763475.94812674,9527179.56545322
2025-07-03,10151539.963616274,10086824.564038632,10021910.79238695,9929830.618692698,9851898.140783614,9794794.754095877,9561700.65545322
2025-07-04,10162123.368943324,10075742.264038632,10009703.532386951,9914409.028692696,9834434.620783614,9775484.204095876,9551865.43545322
2025-07-07,10288428.724338433,10194608.81403863,10125015.14238695,10027585.418692697,9946165.090783613,9884220.554095875,9632627.35545322
2025-07-08,10269464.961583162,10191990.714038631,10124381.922386952,10029388.588692697,9949520.150783613,9889349.304095875,9632105.81545322
2025-07-09,10172055.584218215,10105008.047878876,10039784.992534582,9947135.655655399,9870340.400783613,9812285.754095877,9567950.708967028
2025-07-10,10282964.491377333,10209217.387878874,10141313.222534582,10046298.7756554,9967611.320783613,9907093.254095875,9654217.818967028
2025-07-11,10295864.66115241,10232382.977878874,10165771.402534582,10071345.6456554,9992782.440783614,9932624.954095876,9682390.428967027
2025-07-14,10388383.531152409,10297781.817878876,10228563.932534581,10130154.3156554,10048621.310783613,9985249.104095876,9721218.438967027
2025-07-15,10331333.021152409,10240350.747878876,10172555.342534581,10074371.655655399,9993074.750783613,9930372.954095876,9677941.958967028
2025-07-16,10378355.02115241,10287578.297878874,10218705.492534583,10119826.9556554,10037802.300783614,9974079.104095876,9715818.858967029
2025-07-17,10499413.32115241,10373042.947878875,10300246.142534582,10195757.1056554,10109353.650783613,10041105.504095875,9770595.958967028
2025-07-18,10480863.82115241,10368722.797878876,10296855.792534582,10194571.655655399,10108937.550783614,10042484.754095877,9772931.108967029
2025-07-21,10475802.79115241,10363123.387878876,10290438.922534581,10188593.325655399,10103486.470783614,10037317.154095877,9764250.468967028
2025-07-22,10493601.941152409,10391506.087878875,10317989.972534582,10217369.825655399,10133173.120783612,10067193.254095877,9784979.818967028
2025-07-23,10512657.79115241,10415497.687878875,10342877.872534582,10242762.425655397,10158529.270783613,10093022.054095875,9808046.718967028
2025-07-24,10493358.14115241,10402565.237878876,10330823.322534582,10231503.175655399,10147677.620783612,10083069.204095876,9805863.268967029
2025-07-25,10447594.04115241,10363470.887878874,10292335.222534582,10194131.825655397,10110992.570783613,10047359.304095875,9778399.718967028
2025-07-28,10403919.441152409,10331437.337878875,10261216.77253458,10165065.925655399,10083869.770783613,10021790.604095876,9754257.668967027
2025-07-29,10380477.62363715,10306219.587878875,10236451.77253458,10140242.475655397,10059170.00331716,9997423.127846017,9737605.568967028
2025-07-30,10455218.17363715,10375231.687878875,10304683.822534582,10207026.925655399,10124345.40331716,10061338.277846018,9791826.718967028
2025-07-31,10465026.62363715,10373062.137878876,10300791.62253458,10201666.225655397,10117428.453317162,10052940.777846018,9777642.318967028
2025-08-01,10505383.77363715,10406271.087878875,10333752.522534583,10232787.625655398,10148101.00331716,10082410.377846017,9812897.518967029
2025-08-04,10700720.823637148,10561430.187878875,10483470.922534581,10375737.625655398,10286808.85331716,10215200.577846017,9920523.368967028
2025-08-05,10698222.77363715,10566951.787878875,10490124.672534581,10382303.775655398,10293133.25331716,10221572.927846018,9939822.018967029
2025-08-06,10766154.77363715,10622713.587878875,10544924.52253458,10434664.275655398,10344537.203317162,10271026.577846019,9985113.118967028
2025-08-07,10692628.461663168,10544341.373829303,10468364.386673084,10358185.292495033,10266509.90331716,10193071.577846017,9903329.086865708
2025-08-08,10750458.884472668,10584227.603301257,10505103.96973599,10392583.97655099,10299384.175189264,10223834.560863284,9920435.892298536
2025-08-11,10679827.034472669,10545536.153301258,10468546.069735989,10360570.326550992,10270588.975189265,10198200.660863286,9903616.842298537
2025-08-12,10710219.37150433,10598635.853301257,10521411.419735989,10415667.576550992,10326869.175189268,10256054.560863284,9964310.492298536
2025-08-13,10712806.371504327,10625773.153301258,10549616.119735988,10446492.376550991,10359125.475189267,10290280.260863286,10007438.742298536
2025-08-14,10808299.17121352,10736137.24722228,10658702.71829907,10556105.776863314,10468537.307118287,10399762.097854104,10119132.458310857
2025-08-15,10717217.321213521,10645471.54722228,10569401.76829907,10467833.376863314,10381399.857118288,10313802.747854102,10038783.258310858
2025-08-18,10846591.52121352,10760452.39722228,10680305.218299069,10576048.976863313,10487514.007118287,10417126.847854104,10123629.308310857
2025-08-19,10822537.321213521,10724724.39722228,10644742.618299069,10538683.126863314,10449373.907118287,10377760.697854105,10093216.008310858
2025-08-20,10773253.17121352,10654981.84722228,10574325.26829907,10466687.876863314,10376422.357118286,10304176.897854105,10022040.258310856
2025-08-21,10780560.47121352,10654838.59722228,10574481.368299069,10465425.876863314,10374446.457118288,10301158.197854102,10020348.008310856
2025-08-22,10713432.812933907,10574349.655302234,10493469.463592317,10384218.340840295,10293261.511148656,10220071.29726686,9936692.956733445
2025-08-25,10773703.112933906,10616964.705302235,10533201.163592318,10421823.640840296,10329265.461148657,10253902.74726686,9954830.156733446
2025-08-26,10593077.925406763,10441881.305302234,10361866.563592318,10252565.890840296,10161950.661148656,10089273.24726686,9810679.706733447
2025-08-27,10672960.975406764,10509706.455302235,10426928.363592317,10315618.140840296,10223470.461148657,10148662.94726686,9857516.006733445
2025-08-28,10645832.725406764,10490678.005302235,10408452.763592318,10298419.990840295,10207108.761148658,10133583.897266861,9848486.656733446
2025-08-29,10662816.025406763,10490041.405302234,10406635.313592317,10294318.990840295,10201435.361148657,10126527.69726686,9843139.556733446
2025-09-01,10810469.325406764,10626201.605302235,10538915.113592317,10424486.040840294,10329679.611148657,10252105.44726686,9947339.056733446
2025-09-02,10984755.125406763,10769160.305302234,10677636.563592318,10557890.040840296,10459078.611148657,10376880.44726686,10054959.956733447
2025-09-03,11033299.325406764,10805325.705302235,10711773.363592317,10589970.840840297,10489634.711148657,10405968.19726686,10084161.506733445
2025-09-04,11021401.825406764,10806269.855302235,10713967.613592317,10592889.590840297,10493256.161148656,10410396.29726686,10105270.006733445
2025-09-05,11049960.275406763,10835427.281964866,10743025.742074672,10621908.812452955,10522086.468979055,10438882.684668478,10124461.3130211
2025-09-08,11039249.425406763,10815814.031964868,10723011.442074671,10600503.112452954,10499889.418979054,10416291.534668477,10114871.1130211
2025-09-09,11140238.475406764,10922299.131964868,10828021.142074673,10704843.312452953,10603508.018979054,10519068.534668477,10214398.413021099
2025-09-10,11238183.225406764,11010224.231964868,10913792.942074671,10788136.512452954,10684912.418979054,10598351.534668477,10290118.6130211
2025-09-11,11216955.525406763,10990774.981964868,10895059.842074672,10770223.212452954,10667494.468979055,10581446.734668478,10266638.8130211
2025-09-12,11236934.485083865,11015908.181964867,10920656.39207467,10795733.862452954,10692918.568979055,10606990.384668477,10298180.8130211
2025-09-15,11163242.285083864,10952537.231964868,10858821.992074672,10736304.762452954,10635148.218979055,10551036.134668479,10241995.7130211
2025-09-16,11184949.885083865,10964436.031964866,10870030.592074672,10745922.962452956,10643649.568979055,10558452.684668478,10248996.1130211
2025-09-17,11162529.485083865,10941661.881964868,10846907.992074672,10723449.862452954,10621682.718979055,10536616.334668478,10221506.0130211
2025-09-18,11261938.185083866,11029098.381964868,10932242.142074673,10806250.112452956,10702450.768979056,10615448.584668478,10294421.2130211
2025-09-19,11190343.685083864,10990999.431964867,10896457.642074673,10774894.012452954,10674278.768979054,10590573.984668478,10280699.8130211
2025-09-22,11194657.385083865,10992247.281964866,10898052.192074671,10775791.962452954,10674631.668979054,10590808.334668478,10286371.313021101
2025-09-23,11222209.085083865,11023346.931964867,10928796.842074672,10806611.112452954,10705346.318979055,10621465.984668478,10314885.1130211
2025-09-24,11259133.385083865,11061688.381964868,10966511.542074671,10844281.412452955,10742836.068979055,10658655.734668478,10347354.313021101
2025-09-25,11208371.885083864,11018122.181964867,10923836.992074672,10803453.562452955,10703246.068979055,10620449.184668478,10306606.7130211
2025-09-26,11203762.085083865,11006915.281964866,10912262.242074672,10791914.312452955,10691643.918979054,10608640.634668477,10284608.1130211
2025-09-30,11324096.885083865,11127645.181964867,11032397.192074671,10910408.162452955,10808454.918979054,10724760.034668477,10402649.1130211
2025-10-01,11290572.385083864,11100682.781964866,11007225.342074672,10885687.812452953,10784332.418979054,10700981.884668477,10386547.3130211
2025-10-02,11300882.685083864,11095248.531964868,10999807.042074671,10877082.612452954,10774668.268979054,10690385.784668477,10364081.0130211
2025-10-03,11220079.885083865,11031385.131964868,10938383.542074671,10818032.012452954,10717451.868979054,10635451.784668477,10320896.02867448
2025-10-07,11231058.985083865,11043435.381964868,10949516.742074672,10830086.712452956,10728472.066326825,10646787.101046037,10318128.678674478
2025-10-08,11276843.710923947,11079665.0686865,10983705.339468166,10862630.194802549,10761448.366326826,10678595.351046037,10350826.678674478
2025-10-09,11298761.710923947,11095037.718686499,10998445.789468165,10877016.494802548,10775638.566326825,10692216.401046038,10351456.328674478
2025-10-13,11272898.860923948,11057349.6686865,10959919.439468166,10837206.694802547,10734946.266326826,10650950.30104604,10317952.27867448
2025-10-14,11347200.010923948,11132691.0686865,11033658.639468165,10910323.494802548,10807015.566326825,10722402.25104604,10386752.77867448
2025-10-15,11406084.110923946,11176000.1686865,11075308.989468167,10949692.144802548,10845087.816326825,10758446.401046038,10415077.77867448
2025-10-16,11473489.760923948,11229794.3186865,11128141.189468166,10999751.594802547,10893700.066326825,10805100.30104604,10460539.578674478
2025-10-17,11432990.710923947,11179965.468686499,11079207.989468167,10950239.344802547,10843774.516326826,10754826.401046038,10405321.078674478
2025-10-20,11447669.560923947,11200036.218686499,11098509.289468165,10970669.394802548,10865262.666326825,10776822.201046038,10419398.278674478
2025-10-21,11438502.910923947,11198201.7686865,11097405.389468165,10970267.844802547,10865380.716326825,10777492.50104604,10424599.678674478
2025-10-22,11469401.360923948,11220186.6686865,11118723.389468165,10989818.444802549,10883493.816326825,10794529.75104604,10444431.478674479
2025-10-23,11471024.810923949,11210099.7686865,11108490.789468165,10978226.144802548,10870981.416326825,10780944.25104604,10425734.828674478
2025-10-27,11458902.710923947,11190970.5186865,11088889.489468167,10957939.894802548,10850917.466326825,10760548.151046038,10409829.478674479
2025-10-28,11358946.210923947,11099587.968686499,11000065.789468165,10871422.444802549,10766228.416326825,10677740.901046038,10327166.578674478
2025-10-29,11403236.010923948,11127511.8186865,11026183.589468166,10895013.594802547,10788567.066326827,10698092.10104604,10346618.228674479
2025-10-30,11341207.660923947,11094138.6686865,10996000.589468166,10868659.744802548,10764811.216326825,10677229.60104604,10332455.52867448
2025-10-31,11303911.460923947,11042438.918686498,10943759.189468166,10815031.294802548,10710790.766326824,10622401.25104604,10282740.12867448
2025-11-03,11346252.460923947,11070046.068686498,10970477.589468166,10839740.344802547,10733783.116326826,10643780.201046038,10294026.838159248
2025-11-04,11400196.410923949,11117177.8186865,11015596.639468165,10883967.644802548,10776958.616326826,10686104.55104604,10329330.488159249
2025-11-05,11417333.660923947,11133993.818686498,11031682.089468166,10899771.294802548,10792179.766326824,10700711.951046038,10343643.088159248
2025-11-06,11382184.260923948,11094520.7686865,10992865.489468167,10860482.544802548,10752905.416326825,10661556.30104604,10311799.78815925
2025-11-07,11404676.260923948,11098755.168686498,10996098.239468167,10861586.794802548,10752345.866326826,10659218.101046037,10298511.388159249
2025-11-10,11402570.710923947,11109147.0686865,11007648.289468165,10874537.644802548,10766554.216326825,10674193.80104604,10312468.988159249
2025-11-11,11423542.460923947,11113795.9686865,11011449.089468166,10876104.644802548,10766366.916326826,10672464.601046037,10309920.088159248
2025-11-12,11280730.110923948,11010107.4186865,10912741.389468165,10782960.094802547,10677608.066326825,10588604.951046038,10245276.388159249
2025-11-13,11252591.510923948,10978651.1186865,10882155.839468166,10752186.844802547,10646733.316326825,10557205.051046036,10212785.338159248
2025-11-14,11167338.610923948,10902743.3186865,10808714.139468165,10680865.044802548,10576655.016326826,10488787.80104604,10144736.238159249
2025-11-17,11151528.660923947,10880768.818686498,10787123.339468166,10658102.044802548,10553484.516326824,10464860.451046038,10128255.088159248
2025-11-18,10999739.260923948,10748559.3186865,10658002.639468165,10533270.644802548,10431415.416326826,10346217.651046038,10016080.638159249
2025-11-19,10921930.710923947,10670450.5686865,10581378.989468167,10456988.044802548,10355656.716326825,10271152.451046038,9952635.48815925
2025-11-20,11113701.579529122,10858941.051399508,10766846.529230854,10639983.920969505,10536874.061887447,10450169.193307748,10123542.657723505
2025-11-21,11172458.52952912,10883064.35139951,10787095.229230855,10655658.570969505,10549363.211887445,10459034.593307748,10120291.057723504
2025-11-24,11275981.829529122,10999580.10139951,10903279.729230855,10772803.120969504,10666412.761887446,10576486.893307747,10232828.407723503
2025-11-25,11126973.679529121,10850904.201399509,10755572.429230854,10625877.720969506,10521216.161887446,10432732.693307748,10097497.907723503
2025-11-26,11221736.12687202,10954623.201399509,10858210.229230853,10729517.820969505,10624133.202650862,10536053.83038161,10183604.64706322
2025-11-27,11210045.17687202,10954906.901399508,10858459.829230854,10731788.670969505,10626431.452650862,10539439.63038161,10178467.64706322
2025-11-28,11297314.976872021,10998499.50139951,10896944.768674947,10764347.66979212,10655344.102650862,10563574.380381608,10184145.29706322
2025-12-01,11282952.62687202,10986928.309464004,10885861.618674947,10754549.419792118,10646060.552650861,10554756.780381609,10166583.79706322
2025-12-02,11490852.606640417,11138117.109464005,11030338.018674947,10890480.969792118,10777098.890671488,10678992.489691634,10274223.895274196
2025-12-03,11510938.406640418,11148982.809464006,11039913.768674947,10898741.719792118,10784047.590671489,10684751.889691634,10272566.095274197
2025-12-04,11658552.256640418,11275640.859464005,11162553.418674946,11018146.519792119,10902234.340671489,10800064.539691634,10372797.645274196
2025-12-05,11694703.806640418,11320697.909464005,11207179.168674948,11063341.91979212,10947801.490671488,10845895.939691633,10420121.895274196
2025-12-08,11634325.256640418,11272803.159464005,11161822.418674948,11018914.119792119,10903530.040671488,10802997.739691634,10392515.895274196
2025-12-09,11679395.406640418,11310351.209464004,11198163.068674946,11054381.269792119,10938456.940671489,10836717.689691635,10414985.045274196
2025-12-10,11643775.606640419,11285873.509464005,11175657.268674947,11033244.069792118,10917806.940671489,10817334.139691634,10401806.895274196
2025-12-11,11697881.556640418,11337106.459464004,11226751.068674946,11083584.769792119,10968394.940671489,10867569.389691634,10452997.495274195
2025-12-12,11765286.706640417,11400059.809464004,11288237.568674946,11143923.069792118,11028467.740671488,10926479.839691635,10506848.145274196
2025-12-15,11832494.956640417,11460696.759464005,11347650.568674946,11202327.369792119,11087241.140671488,10984140.239691634,10558301.995274195
2025-12-16,11834403.206640419,11421571.709464004,11307512.518674947,11155886.66979212,11037112.790671488,10930051.339691635,10523417.995274195
2025-12-17,11950156.75664042,11508417.059464006,11391152.618674947,11234858.369792119,11114407.190671489,11003954.339691633,10594211.745274195
2025-12-18,11927214.106640417,11496196.109464005,11379533.218674947,11224429.569792118,11104889.290671488,10995469.189691635,10593952.645274196
2025-12-19,12006979.106640417,11574814.009464005,11457111.868674947,11300497.869792119,11179799.640671488,11069733.989691634,10678921.695274197
2025-12-22,12040434.006640418,11630260.009464005,11513352.318674948,11359218.769792117,11239712.990671488,11131744.889691634,10741693.895274196
2025-12-23,12062131.956640419,11630286.459464004,11511806.218674947,11355443.969792118,11233543.490671488,11123306.739691634,10714702.295274196
2025-12-24,12053393.656640418,11606653.059464006,11487030.368674947,11329387.91979212,11205492.390671488,11094529.889691634,10676673.545274196
2025-12-26,12161198.106640419,11686869.709464004,11564783.118674947,11402874.41979212,11274829.040671488,11161044.089691635,10739483.395274196
2025-12-29,12171589.706640419,11690367.909464005,11567920.718674947,11404768.66979212,11275078.49067149,11159824.339691635,10737810.645274196
2025-12-30,11956353.206640419,11527917.009464005,11411902.868674947,11255909.419792118,11130929.590671489,11022499.839691635,10640863.645274196
2025-12-31,11793003.491961835,11398732.209464004,11286680.918674948,11136232.469792118,11016154.698377071,10911778.307521224,10539227.06630413
2026-01-02,11972241.241961837,11550044.610788161,11432766.965896118,11277841.836978557,11154214.79837707,11045627.857521223,10654457.31630413
2026-01-05,12112940.341961836,11673920.360788161,11553485.165896118,11394437.536978558,11264909.24837707,11152942.757521223,10757756.96630413
2026-01-06,12083684.691961838,11671033.46078816,11552378.565896118,11396368.686978558,11267763.14837707,11158431.957521224,10775434.56630413
2026-01-07,12024360.441961836,11609771.41078816,11490922.415896118,11335683.436978556,11207920.04837707,11098918.357521223,10712065.46630413
2026-01-08,12047044.091961836,11630075.96078816,11510290.665896118,11354827.686978558,11226480.948377071,11117009.757521223,10723063.766304132
2026-01-09,12143650.241961837,11707818.610788161,11585553.865896119,11427388.886978557,11297687.64837707,11185952.007521223,10779852.366304131
2026-01-12,12209081.991961837,11737727.66078816,11612037.565896118,11449478.586978557,11315704.04837707,11200240.707521224,10776423.116304131
2026-01-13,12192286.091961836,11732542.71078816,11607966.965896118,11446809.486978557,11313544.598377071,11199098.407521224,10777437.96630413
2026-01-14,12302630.391961835,11814827.46078816,11686435.165896118,11521567.786978558,11385604.54837707,11268124.307521224,10831562.31630413
2026-01-15,12446070.841961836,11931033.46078816,11798809.565896118,11629305.736978559,11490840.64837707,11369832.207521224,10928220.416304132
2026-01-16,12546554.791961836,12019927.860788161,11884630.165896118,11713271.136978557,11571507.99837707,11448809.007521223,10994950.916304132
2026-01-19,12593727.091961835,12044919.46078816,11908148.865896117,11733274.986978557,11588430.44837707,11463005.557521224,11003871.16630413
2026-01-20,12503121.841961835,11950429.31078816,11815060.965896117,11640463.386978557,11495301.74837707,11370191.257521223,10914112.71630413
2026-01-21,12561230.341961836,11974431.16078816,11835568.265896117,11657128.586978557,11510084.29837707,11381660.257521223,10909423.666304132
2026-01-22,12551945.491961837,11971178.41078816,11832946.515896117,11655033.586978557,11506986.848377071,11379011.407521224,10908263.71630413
2026-01-23,12496178.891961835,11933895.66078816,11797901.065896118,11622111.186978558,11475048.14837707,11348759.507521223,10886465.416304132
2026-01-26,12545536.741961837,11961813.06078816,11824221.41589612,11645637.986978557,11496600.348377071,11367958.357521223,10894174.816304132
2026-01-27,12513860.991961835,11937786.26078816,11800944.765896117,11623379.536978558,11473714.89837707,11345975.457521224,10877892.96630413
2026-01-28,12660599.341961836,12049222.760788161,11907907.465896118,11724926.436978558,11570051.74837707,11437689.557521224,10951535.666304132
2026-01-29,12719351.141961835,12089992.21078816,11947440.515896117,11761736.636978557,11605875.54837707,11471336.457521224,10980130.166304132
2026-01-30,12499021.941961836,11893364.56078816,11755049.215896118,11574060.686978556,11422415.74837707,11291801.007521223,10817402.06630413
2026-02-02,12376923.141961835,11793099.41078816,11657109.865896119,11480235.686978556,11332522.14837707,11205088.957521224,10738995.116304131
2026-02-03,12509855.691961836,11908960.760788161,11770336.215896118,11589691.036978558,11437874.74837707,11307528.557521224,10837007.116304131
2026-02-04,12527495.941961836,11930518.46078816,11791846.265896117,11611903.486978559,11460567.39837707,11330538.007521223,10854266.21630413
2026-02-05,12648082.941961836,12039601.96078816,11898532.715896118,11716707.486978557,11565721.04837707,11434173.507521223,10949218.166304132
2026-02-06,12717946.841961836,12091621.610788161,11947627.865896119,11763577.286978558,11611130.848377071,11477563.357521223,10980626.616304131
2026-02-09,12783108.041961838,12149558.96078816,12004836.91589612,11819229.436978558,11662730.098377071,11527834.707521224,11020552.166304132
2026-02-10,12874133.091961835,12231261.06078816,12085204.215896118,11896921.686978558,11736884.59837707,11600114.557521224,11093312.916304132
2026-02-11,13042187.891961837,12376438.26078816,12225878.065896118,12033372.286978558,11868336.748377072,11728175.457521224,11208733.266304132
2026-02-23,13656089.691961838,12867958.46078816,12700270.815896118,12489349.036978558,12312470.648377072,12156607.707521224,11567204.766304132
2026-02-24,13871476.891961837,13029114.96078816,12853790.965896118,12634612.936978558,12449317.89837707,12286792.807521224,11676363.416304132
2026-02-25,13859514.791961838,13019403.96078816,12844248.715896118,12624901.136978557,12437016.448377071,12274475.707521224,11666519.366304131
2026-02-26,14097462.891961837,13188911.010788161,13006275.215896118,12777704.136978557,12583306.79837707,12413206.707521224,11772876.116304131
2026-03-02,13704073.991961837,12886928.860788161,12715947.065896118,12500228.986978559,12315827.648377072,12155971.307521224,11557469.616304131
2026-03-03,13623250.641961835,12828605.110788161,12660203.415896118,12448015.986978557,12268358.49837707,12111368.507521223,11523592.116304131
2026-03-04,13086692.641961835,12336846.46078816,12179514.615896117,11977682.686978558,11807682.948377071,11659517.307521224,11104261.56630413
2026-03-05,13252945.141961835,12491588.260788161,12329815.365896117,12124791.936978558,11950639.54837707,11799656.057521224,11239142.06630413
2026-03-06,13187531.141961837,12445705.010788161,12286127.91589612,12083460.586978557,11911925.098377071,11763446.907521224,11224472.616304131
2026-03-09,12943464.471353982,12236339.20615509,12081426.41557139,11886294.425715044,11722788.467252266,11580171.135097528,11057089.111490607
2026-03-10,12871602.44454689,12184337.411720224,12032426.945656031,11839654.422115305,11677535.052073944,11536575.260416025,11021485.555069434
2026-03-11,12918134.789592622,12244924.831537168,12093857.184176102,11901851.668436956,11742813.502073944,11602475.610416027,11090124.855069434
2026-03-12,12788680.140297676,12120895.529358255,11971575.039232444,11781035.901605913,11622847.614193171,11483711.113233622,10977680.707089279
2026-03-13,12776171.640154216,12106767.398389988,11957221.89744814,11766740.201029267,11608031.595226984,11468990.923475372,10965729.513659403
2026-03-16,12700618.065330822,12072417.13529037,11926311.598876718,11740488.243108818,11585230.270671684,11450101.477905553,10956213.628718363
2026-03-17,12711391.723713618,12101480.821920216,11956450.280277401,11773283.857305977,11618887.665780142,11486036.961310677,11001809.880555606
2026-03-18,12742432.10561644,12133382.766054112,11988394.215604855,11804304.631304499,11649422.117361177,11515765.298976164,11024936.067316331
2026-03-19,12649025.056242445,12034195.171960555,11889204.503325135,11705348.553969981,11550583.061337043,11417359.054992972,10922901.196810402
2026-03-20,12677404.379503783,12051865.30973858,11909003.539957708,11722597.786466734,11567403.732240073,11432538.830659289,10938328.827550286
2026-03-23,12446547.486436574,11856316.210207919,11717182.565439325,11537463.631746253,11386726.156093113,11257526.849050261,10773745.814035492
2026-03-24,12595010.575198185,11989678.047781555,11848921.76940726,11666051.750347842,11513012.540517787,11380781.89905026,10889156.964035492
2026-03-25,12829771.52281803,12178286.37778489,12031859.291240519,11842361.00034784,11683968.440517785,11547630.760400414,11027577.564035492
2026-03-26,12695493.603040507,12066430.32778489,11920546.291240519,11735059.908749875,11579027.679639367,11446992.910400415,10941863.24743042
2026-03-27,12644822.158818243,12030158.653785735,11887928.941240521,11704516.408749875,11549970.779639369,11417776.270091224,10913627.09743042
2026-03-30,12532453.662761262,11916224.153785735,11770621.54124052,11588912.308749875,11434767.57963937,11304996.070091223,10804595.29743042
2026-03-31,12518104.712761262,11900255.953785736,11754637.34124052,11571962.008749876,11418010.82963937,11289589.570091225,10789807.04743042
2026-04-01,12695055.212941447,12069574.05438264,11927050.476551939,11740999.639946066,11585230.112738289,11451928.270091224,10941674.707702009
2026-04-02,12711597.509758754,12083320.004382642,11939238.450962706,11752828.239946065,11596437.412738288,11461719.870091224,10943750.807702009
2026-04-07,12760049.259758754,12133358.80438264,11989743.000962704,11803211.039946066,11646714.062738288,11512909.370091224,10994845.957702009
2026-04-08,12786066.109758753,12160586.154382642,12014839.050962705,11831040.539946066,11674152.112738289,11544311.070091225,11029602.60770201
