book,alpha,scope,sleeves,cost_multiple,window,cagr,max_drawdown,utility,vol,n_days,n_fills,fees_tax_sum,turnover_per_year,mean_e45_exposure,exact_t1_ok
SLEEVE_FIN_ONLY_A10,0.1,FIN_ONLY,Financial,0,sealed_2023_plus,0.25005000241635456,-0.1263238706172234,0.18688806710774286,0.16074628230844942,880,2088,0.0,1.3900592092415789,0.9906787537281068,True
SLEEVE_FIN_ONLY_A10,0.1,FIN_ONLY,Financial,0,full,0.14139498916679627,-0.2291111686730194,0.026839404830286573,0.12794218228941284,3352,2088,0.0,1.3900592092415789,0.9906787537281068,True
SLEEVE_FIN_ONLY_A10,0.1,FIN_ONLY,Financial,1,heldout_2019_plus,0.17465797054360888,-0.21914279422017813,0.06508657343351981,0.1431826938587725,1857,2054,245820.21481695003,1.3480085279293912,0.9906787537281068,True
SLEEVE_FIN_ONLY_A10,0.1,FIN_ONLY,Financial,1,sealed_2023_plus,0.24435726003865565,-0.11777176074424489,0.1854713796665332,0.15587026370631116,880,2054,245820.21481695003,1.3480085279293912,0.9906787537281068,True
SLEEVE_FIN_ONLY_A10,0.1,FIN_ONLY,Financial,1,full,0.13634964178344333,-0.21914279422017824,0.026778244673354212,0.1256200105512366,3352,2054,245820.21481695003,1.3480085279293912,0.9906787537281068,True
SLEEVE_FIN_ONLY_A10,0.1,FIN_ONLY,Financial,2,heldout_2019_plus,0.17320894006348397,-0.22747548029127096,0.059471199917848494,0.14555494861361018,1857,2107,492918.9030216,1.3772150061471435,0.9906787537281068,True
SLEEVE_FIN_ONLY_A10,0.1,FIN_ONLY,Financial,2,sealed_2023_plus,0.2427524229240703,-0.1269298186991188,0.1792875135745109,0.1584858512151693,880,2107,492918.9030216,1.3772150061471435,0.9906787537281068,True
SLEEVE_FIN_ONLY_A10,0.1,FIN_ONLY,Financial,2,full,0.13413941301313903,-0.22747548029127096,0.02040167286750355,0.12725035378028202,3352,2107,492918.9030216,1.3772150061471435,0.9906787537281068,True
SLEEVE_FIN_ONLY_A10,0.1,FIN_ONLY,Financial,3,heldout_2019_plus,0.16802754822360444,-0.22544606796887434,0.05530451423916727,0.1438887511512935,1857,2026,701061.0548508001,1.3353967143778527,0.9906787537281068,True
SLEEVE_FIN_ONLY_A10,0.1,FIN_ONLY,Financial,3,sealed_2023_plus,0.23226727123980284,-0.12278297563565665,0.17087578342197451,0.15608916217821905,880,2026,701061.0548508001,1.3353967143778527,0.9906787537281068,True
SLEEVE_FIN_ONLY_A10,0.1,FIN_ONLY,Financial,3,full,0.1296775887924111,-0.22544606796887434,0.01695455480797392,0.12612616881866653,3352,2026,701061.0548508001,1.3353967143778527,0.9906787537281068,True
FIN_0050_A05,0.05,FIN_0050,"Financial,0050",0,heldout_2019_plus,0.18341889490554242,-0.22241472127534034,0.07221153426787225,0.1458772426894926,1857,2002,0.0,1.361163669395361,0.9953393768640533,True
FIN_0050_A05,0.05,FIN_0050,"Financial,0050",0,sealed_2023_plus,0.25582811995090937,-0.12438126309980324,0.19363748840100775,0.15927130708192044,880,2002,0.0,1.361163669395361,0.9953393768640533,True
FIN_0050_A05,0.05,FIN_0050,"Financial,0050",0,full,0.141903851291874,-0.22241472127534023,0.03069649065420388,0.12737794943825717,3352,2002,0.0,1.361163669395361,0.9953393768640533,True
FIN_0050_A05,0.05,FIN_0050,"Financial,0050",1,heldout_2019_plus,0.17532924663413318,-0.22187590890456765,0.06439129218184936,0.14389885459096644,1857,2013,243887.91089827503,1.3336815789640883,0.9953393768640533,True
FIN_0050_A05,0.05,FIN_0050,"Financial,0050",1,sealed_2023_plus,0.24713398316760005,-0.11945752232525775,0.18740522200497117,0.1567211388697863,880,2013,243887.91089827503,1.3336815789640883,0.9953393768640533,True
FIN_0050_A05,0.05,FIN_0050,"Financial,0050",1,full,0.13683440190788976,-0.22187590890456765,0.02589644745560593,0.12614560240215825,3352,2013,243887.91089827503,1.3336815789640883,0.9953393768640533,True
FIN_0050_A05,0.05,FIN_0050,"Financial,0050",2,heldout_2019_plus,0.17284497267123333,-0.22909594338558525,0.058297000978440705,0.14524441032038912,1857,2009,478898.4159324,1.338431487545293,0.9953393768640533,True
FIN_0050_A05,0.05,FIN_0050,"Financial,0050",2,sealed_2023_plus,0.24155728256140718,-0.1232825874640161,0.17991598882939913,0.15708054797322846,880,2009,478898.4159324,1.338431487545293,0.9953393768640533,True
FIN_0050_A05,0.05,FIN_0050,"Financial,0050",2,full,0.13349093808014656,-0.22909594338558525,0.018942966387353932,0.12718143206057092,3352,2009,478898.4159324,1.338431487545293,0.9953393768640533,True
FIN_0050_A05,0.05,FIN_0050,"Financial,0050",3,heldout_2019_plus,0.16957970875203587,-0.22928319753763593,0.05493810998321791,0.14699501785978059,1857,1899,679912.644633,1.3016973002977799,0.9953393768640533,True
FIN_0050_A05,0.05,FIN_0050,"Financial,0050",3,sealed_2023_plus,0.23747598115609625,-0.13431896288219203,0.17031649971500024,0.16067589605511098,880,1899,679912.644633,1.3016973002977799,0.9953393768640533,True
FIN_0050_A05,0.05,FIN_0050,"Financial,0050",3,full,0.13060992490948276,-0.22928319753763582,0.015968326140664846,0.12818173457708154,3352,1899,679912.644633,1.3016973002977799,0.9953393768640533,True
