date,e45_blend_a05_exposure
2015-07-28,0.9957522551928661
2015-07-29,0.9957522551928661
2015-07-30,0.9957522551928661
2015-07-31,0.9957522551928661
2015-08-03,0.9957522551928661
2015-08-04,0.9959646424332228
2015-08-05,0.9959646424332228
2015-08-06,0.9959646424332228
2015-08-07,0.9959646424332228
2015-08-10,0.9959646424332228
2015-08-11,0.9957487079159315
2015-08-12,0.9957487079159315
2015-08-13,0.9957487079159315
2015-08-14,0.9957487079159315
2015-08-17,0.9957487079159315
2015-08-18,0.9947861834598373
2015-08-19,0.9947861834598373
2015-08-20,0.9947861834598373
2015-08-21,0.9947861834598373
2015-08-24,0.9947861834598373
2015-08-25,0.9901280869798154
2015-08-26,0.9901280869798154
2015-08-27,0.9901280869798154
2015-08-28,0.9901280869798154
2015-08-31,0.9901280869798154
2015-09-01,0.9884124740806568
2015-09-02,0.9884124740806568
2015-09-03,0.9884124740806568
2015-09-04,0.9884124740806568
2015-09-07,0.9884124740806568
2015-09-08,0.9877610177375296
2015-09-09,0.9877610177375296
2015-09-10,0.9877610177375296
2015-09-11,0.9877610177375296
2015-09-14,0.9877610177375296
2015-09-15,0.988372966850653
2015-09-16,0.988372966850653
2015-09-17,0.988372966850653
2015-09-18,0.988372966850653
2015-09-21,0.988372966850653
2015-09-22,0.9889543185081204
2015-09-23,0.9889543185081204
2015-09-24,0.9889543185081204
2015-09-25,0.9889543185081204
2015-09-30,0.9889543185081204
2015-10-01,0.9895066025827144
2015-10-02,0.9895066025827144
2015-10-05,0.9895066025827144
2015-10-06,0.9895066025827144
2015-10-07,0.9895066025827144
2015-10-08,0.9900312724535787
2015-10-12,0.9900312724535787
2015-10-13,0.9900312724535787
2015-10-14,0.9900312724535787
2015-10-15,0.9900312724535787
2015-10-16,0.9905297088308997
2015-10-19,0.9905297088308997
2015-10-20,0.9905297088308997
2015-10-21,0.9905297088308997
2015-10-22,0.9905297088308997
2015-10-23,0.9910032233893548
2015-10-26,0.9910032233893548
2015-10-27,0.9910032233893548
2015-10-28,0.9910032233893548
2015-10-29,0.9910032233893548
2015-10-30,0.9914530622198869
2015-11-02,0.9914530622198869
2015-11-03,0.9914530622198869
2015-11-04,0.9914530622198869
2015-11-05,0.9914530622198869
2015-11-06,0.9918804091088926
2015-11-09,0.9918804091088926
2015-11-10,0.9918804091088926
2015-11-11,0.9918804091088926
2015-11-12,0.9918804091088926
2015-11-13,0.992286388653448
2015-11-16,0.992286388653448
2015-11-17,0.992286388653448
2015-11-18,0.992286388653448
2015-11-19,0.992286388653448
2015-11-20,0.9926720692207756
2015-11-23,0.9926720692207756
2015-11-24,0.9926720692207756
2015-11-25,0.9926720692207756
2015-11-26,0.9926720692207756
2015-11-27,0.9930384657597369
2015-11-30,0.9930384657597369
2015-12-01,0.9930384657597369
2015-12-02,0.9930384657597369
2015-12-03,0.9930384657597369
2015-12-04,0.99338654247175
2015-12-07,0.99338654247175
2015-12-08,0.99338654247175
2015-12-09,0.99338654247175
2015-12-10,0.99338654247175
2015-12-11,0.9937172153481625
2015-12-14,0.9937172153481625
2015-12-15,0.9937172153481625
2015-12-16,0.9937172153481625
2015-12-17,0.9937172153481625
2015-12-18,0.9940313545807543
2015-12-21,0.9940313545807543
2015-12-22,0.9940313545807543
2015-12-23,0.9940313545807543
2015-12-24,0.9940313545807543
2015-12-25,0.9943297868517166
2015-12-28,0.9943297868517166
2015-12-29,0.9943297868517166
2015-12-30,0.9943297868517166
2015-12-31,0.9943297868517166
2016-01-04,0.9945174374925198
2016-01-05,0.9945174374925198
2016-01-06,0.9945174374925198
2016-01-07,0.9945174374925198
2016-01-08,0.9945174374925198
2016-01-11,0.9944256375937479
2016-01-12,0.9944256375937479
2016-01-13,0.9944256375937479
2016-01-14,0.9944256375937479
2016-01-15,0.9944256375937479
2016-01-18,0.9947043557140606
2016-01-19,0.9947043557140606
2016-01-20,0.9947043557140606
2016-01-21,0.9947043557140606
2016-01-22,0.9947043557140606
2016-01-25,0.9949691379283575
2016-01-26,0.9949691379283575
2016-01-27,0.9949691379283575
2016-01-28,0.9949691379283575
2016-01-29,0.9949691379283575
2016-01-30,0.9952206810319396
2016-02-01,0.9952206810319396
2016-02-02,0.9952206810319396
2016-02-03,0.9952206810319396
2016-02-15,0.9952206810319396
2016-02-16,0.9954596469803426
2016-02-17,0.9954596469803426
2016-02-18,0.9954596469803426
2016-02-19,0.9954596469803426
2016-02-22,0.9954596469803426
2016-02-23,0.9956866646313255
2016-02-24,0.9956866646313255
2016-02-25,0.9956866646313255
2016-02-26,0.9956866646313255
2016-03-01,0.9956866646313255
2016-03-02,0.9959023313997593
2016-03-03,0.9959023313997593
2016-03-04,0.9959023313997593
2016-03-07,0.9959023313997593
2016-03-08,0.9959023313997593
2016-03-09,0.9961072148297713
2016-03-10,0.9961072148297713
2016-03-11,0.9961072148297713
2016-03-14,0.9961072148297713
2016-03-15,0.9961072148297713
2016-03-16,0.9963018540882826
2016-03-17,0.9963018540882826
2016-03-18,0.9963018540882826
2016-03-21,0.9963018540882826
2016-03-22,0.9963018540882826
2016-03-23,0.9964867613838686
2016-03-24,0.9964867613838686
2016-03-25,0.9964867613838686
2016-03-28,0.9964867613838686
2016-03-29,0.9964867613838686
2016-03-30,0.9966624233146751
2016-03-31,0.9966624233146751
2016-04-01,0.9966624233146751
2016-04-06,0.9966624233146751
2016-04-07,0.9966624233146751
2016-04-08,0.9968293021489414
2016-04-11,0.9968293021489414
2016-04-12,0.9968293021489414
2016-04-13,0.9968293021489414
2016-04-14,0.9968293021489414
2016-04-15,0.9969878370414943
2016-04-18,0.9969878370414943
2016-04-19,0.9969878370414943
2016-04-20,0.9969878370414943
2016-04-21,0.9969878370414943
2016-04-22,0.9971384451894196
2016-04-25,0.9971384451894196
2016-04-26,0.9971384451894196
2016-04-27,0.9971384451894196
2016-04-28,0.9971384451894196
2016-04-29,0.9972815229299486
2016-05-03,0.9972815229299486
2016-05-04,0.9972815229299486
2016-05-05,0.9972815229299486
2016-05-06,0.9972815229299486
2016-05-09,0.9974174467834511
2016-05-10,0.9974174467834511
2016-05-11,0.9974174467834511
2016-05-12,0.9974174467834511
2016-05-13,0.9974174467834511
2016-05-16,0.9975465744442786
2016-05-17,0.9975465744442786
2016-05-18,0.9975465744442786
2016-05-19,0.9975465744442786
2016-05-20,0.9975465744442786
2016-05-23,0.9976692457220647
2016-05-24,0.9976692457220647
2016-05-25,0.9976692457220647
2016-05-26,0.9976692457220647
2016-05-27,0.9976692457220647
2016-05-30,0.9977857834359615
2016-05-31,0.9977857834359615
2016-06-01,0.9977857834359615
2016-06-02,0.9977857834359615
2016-06-03,0.9977857834359615
2016-06-04,0.9978964942641634
2016-06-06,0.9978964942641634
2016-06-07,0.9978964942641634
2016-06-08,0.9978964942641634
2016-06-13,0.9978964942641634
2016-06-14,0.9980016695509553
2016-06-15,0.9980016695509553
2016-06-16,0.9980016695509553
2016-06-17,0.9980016695509553
2016-06-20,0.9980016695509553
2016-06-21,0.9981015860734075
2016-06-22,0.9981015860734075
2016-06-23,0.9981015860734075
2016-06-24,0.9981015860734075
2016-06-27,0.9981015860734075
2016-06-28,0.998196506769737
2016-06-29,0.998196506769737
2016-06-30,0.998196506769737
2016-07-01,0.998196506769737
2016-07-04,0.998196506769737
2016-07-05,0.9982866814312502
2016-07-06,0.9982866814312502
2016-07-07,0.9982866814312502
2016-07-11,0.9982866814312502
2016-07-12,0.9982866814312502
2016-07-13,0.9983723473596877
2016-07-14,0.9983723473596877
2016-07-15,0.9983723473596877
2016-07-18,0.9983723473596877
2016-07-19,0.9983723473596877
2016-07-20,0.9984537299917033
2016-07-21,0.9984537299917033
2016-07-22,0.9984537299917033
2016-07-25,0.9984537299917033
2016-07-26,0.9984537299917033
2016-07-27,0.9985310434921182
2016-07-28,0.9985310434921182
2016-07-29,0.9985310434921182
2016-08-01,0.9985310434921182
2016-08-02,0.9985310434921182
2016-08-03,0.9986044913175123
2016-08-04,0.9986044913175123
2016-08-05,0.9986044913175123
2016-08-08,0.9986044913175123
2016-08-09,0.9986044913175123
2016-08-10,0.9986742667516366
2016-08-11,0.9986742667516366
2016-08-12,0.9986742667516366
2016-08-15,0.9986742667516366
2016-08-16,0.9986742667516366
2016-08-17,0.9987405534140548
2016-08-18,0.9987405534140548
2016-08-19,0.9987405534140548
2016-08-22,0.9987405534140548
2016-08-23,0.9987405534140548
2016-08-24,0.9988035257433521
2016-08-25,0.9988035257433521
2016-08-26,0.9988035257433521
2016-08-29,0.9988035257433521
2016-08-30,0.9988035257433521
2016-08-31,0.9959587736964778
2016-09-01,0.9959587736964778
2016-09-02,0.9959587736964778
2016-09-05,0.9959587736964778
2016-09-06,0.9959587736964778
2016-09-07,0.9961608350116539
2016-09-08,0.9961608350116539
2016-09-09,0.9961608350116539
2016-09-10,0.9961608350116539
2016-09-12,0.9961608350116539
2016-09-13,0.9959164946596125
2016-09-14,0.9959164946596125
2016-09-19,0.9959164946596125
2016-09-20,0.9959164946596125
2016-09-21,0.9959164946596125
2016-09-22,0.9961206699266318
2016-09-23,0.9961206699266318
2016-09-26,0.9961206699266318
2016-09-29,0.9961206699266318
2016-09-30,0.9961206699266318
2016-10-03,0.9963146364303003
2016-10-04,0.9963146364303003
2016-10-05,0.9963146364303003
2016-10-06,0.9963146364303003
2016-10-07,0.9963146364303003
2016-10-11,0.9964989046087852
2016-10-12,0.9964989046087852
2016-10-13,0.9964989046087852
2016-10-14,0.9964989046087852
2016-10-17,0.9964989046087852
2016-10-18,0.996673959378346
2016-10-19,0.996673959378346
2016-10-20,0.996673959378346
2016-10-21,0.996673959378346
2016-10-24,0.996673959378346
2016-10-25,0.9968402614094287
2016-10-26,0.9968402614094287
2016-10-27,0.9968402614094287
2016-10-28,0.9968402614094287
2016-10-31,0.9968402614094287
2016-11-01,0.9968435487447053
2016-11-02,0.9968435487447053
2016-11-03,0.9968435487447053
2016-11-04,0.9968435487447053
2016-11-07,0.9968435487447053
2016-11-08,0.9970013713074699
2016-11-09,0.9970013713074699
2016-11-10,0.9970013713074699
2016-11-11,0.9970013713074699
2016-11-14,0.9970013713074699
2016-11-15,0.9955916848761742
2016-11-16,0.9955916848761742
2016-11-17,0.9955916848761742
2016-11-18,0.9955916848761742
2016-11-21,0.9955916848761742
2016-11-22,0.9958121006323656
2016-11-23,0.9958121006323656
2016-11-24,0.9958121006323656
2016-11-25,0.9958121006323656
2016-11-28,0.9958121006323656
2016-11-29,0.9960214956007473
2016-11-30,0.9960214956007473
2016-12-01,0.9960214956007473
2016-12-02,0.9960214956007473
2016-12-05,0.9960214956007473
2016-12-06,0.9962204208207099
2016-12-07,0.9962204208207099
2016-12-08,0.9962204208207099
2016-12-09,0.9962204208207099
2016-12-12,0.9962204208207099
2016-12-13,0.9964093997796744
2016-12-14,0.9964093997796744
2016-12-15,0.9964093997796744
2016-12-16,0.9964093997796744
2016-12-19,0.9964093997796744
2016-12-20,0.9965889297906907
2016-12-21,0.9965889297906907
2016-12-22,0.9965889297906907
2016-12-23,0.9965889297906907
2016-12-26,0.9965889297906907
2016-12-27,0.9956468371429504
2016-12-28,0.9956468371429504
2016-12-29,0.9956468371429504
2016-12-30,0.9956468371429504
2017-01-03,0.9956468371429504
2017-01-04,0.9958644952858029
2017-01-05,0.9958644952858029
2017-01-06,0.9958644952858029
2017-01-09,0.9958644952858029
2017-01-10,0.9958644952858029
2017-01-11,0.9960712705215128
2017-01-12,0.9960712705215128
2017-01-13,0.9960712705215128
2017-01-16,0.9960712705215128
2017-01-17,0.9960712705215128
2017-01-18,0.9962677069954371
2017-01-19,0.9962677069954371
2017-01-20,0.9962677069954371
2017-01-23,0.9962677069954371
2017-01-24,0.9962677069954371
2017-02-02,0.9964543216456653
2017-02-03,0.9964543216456653
2017-02-06,0.9964543216456653
2017-02-07,0.9964543216456653
2017-02-08,0.9964543216456653
2017-02-09,0.996631605563382
2017-02-10,0.996631605563382
2017-02-13,0.996631605563382
2017-02-14,0.996631605563382
2017-02-15,0.996631605563382
2017-02-16,0.9968000252852129
2017-02-17,0.9968000252852129
2017-02-18,0.9968000252852129
2017-02-20,0.9968000252852129
2017-02-21,0.9968000252852129
2017-02-22,0.9969600240209523
2017-02-23,0.9969600240209523
2017-02-24,0.9969600240209523
2017-03-01,0.9969600240209523
2017-03-02,0.9969600240209523
2017-03-03,0.9971120228199046
2017-03-06,0.9971120228199046
2017-03-07,0.9971120228199046
2017-03-08,0.9971120228199046
2017-03-09,0.9971120228199046
2017-03-10,0.9972564216789094
2017-03-13,0.9972564216789094
2017-03-14,0.9972564216789094
2017-03-15,0.9972564216789094
2017-03-16,0.9972564216789094
2017-03-17,0.997393600594964
2017-03-20,0.997393600594964
2017-03-21,0.997393600594964
2017-03-22,0.997393600594964
2017-03-23,0.997393600594964
2017-03-24,0.9975239205652158
2017-03-27,0.9975239205652158
2017-03-28,0.9975239205652158
2017-03-29,0.9975239205652158
2017-03-30,0.9975239205652158
2017-03-31,0.9976477245369549
2017-04-05,0.9976477245369549
2017-04-06,0.9976477245369549
2017-04-07,0.9976477245369549
2017-04-10,0.9976477245369549
2017-04-11,0.9977653383101072
2017-04-12,0.9977653383101072
2017-04-13,0.9977653383101072
2017-04-14,0.9977653383101072
2017-04-17,0.9977653383101072
2017-04-18,0.9978770713946018
2017-04-19,0.9978770713946018
2017-04-20,0.9978770713946018
2017-04-21,0.9978770713946018
2017-04-24,0.9978770713946018
2017-04-25,0.9979832178248718
2017-04-26,0.9979832178248718
2017-04-27,0.9979832178248718
2017-04-28,0.9979832178248718
2017-05-02,0.9979832178248718
2017-05-03,0.9980840569336281
2017-05-04,0.9980840569336281
2017-05-05,0.9980840569336281
2017-05-08,0.9980840569336281
2017-05-09,0.9980840569336281
2017-05-10,0.9981798540869468
2017-05-11,0.9981798540869468
2017-05-12,0.9981798540869468
2017-05-15,0.9981798540869468
2017-05-16,0.9981798540869468
2017-05-17,0.9982708613825995
2017-05-18,0.9982708613825995
2017-05-19,0.9982708613825995
2017-05-22,0.9982708613825995
2017-05-23,0.9982708613825995
2017-05-24,0.9983573183134694
2017-05-25,0.9983573183134694
2017-05-26,0.9983573183134694
2017-05-31,0.9983573183134694
2017-06-01,0.9983573183134694
2017-06-02,0.998439452397796
2017-06-03,0.998439452397796
2017-06-05,0.998439452397796
2017-06-06,0.998439452397796
2017-06-07,0.998439452397796
2017-06-08,0.9985174797779062
2017-06-09,0.9985174797779062
2017-06-12,0.9985174797779062
2017-06-13,0.9985174797779062
2017-06-14,0.9985174797779062
2017-06-15,0.9985916057890108
2017-06-16,0.9985916057890108
2017-06-19,0.9985916057890108
2017-06-20,0.9985916057890108
2017-06-21,0.9985916057890108
2017-06-22,0.9986620254995603
2017-06-23,0.9986620254995603
2017-06-26,0.9986620254995603
2017-06-27,0.9986620254995603
2017-06-28,0.9986620254995603
2017-06-29,0.9987289242245823
2017-06-30,0.9987289242245823
2017-07-03,0.9987289242245823
2017-07-04,0.9987289242245823
2017-07-05,0.9987289242245823
2017-07-06,0.9987924780133531
2017-07-07,0.9987924780133531
2017-07-10,0.9987924780133531
2017-07-11,0.9987924780133531
2017-07-12,0.9987924780133531
2017-07-13,0.9988528541126855
2017-07-14,0.9988528541126855
2017-07-17,0.9988528541126855
2017-07-18,0.9988528541126855
2017-07-19,0.9988528541126855
2017-07-20,0.9989102114070513
2017-07-21,0.9989102114070513
2017-07-24,0.9989102114070513
2017-07-25,0.9989102114070513
2017-07-26,0.9989102114070513
2017-07-27,0.9989647008366986
2017-07-28,0.9989647008366986
2017-07-31,0.9989647008366986
2017-08-01,0.9989647008366986
2017-08-02,0.9989647008366986
2017-08-03,0.9990164657948637
2017-08-04,0.9990164657948637
2017-08-07,0.9990164657948637
2017-08-08,0.9990164657948637
2017-08-09,0.9990164657948637
2017-08-10,0.998189445605548
2017-08-11,0.998189445605548
2017-08-14,0.998189445605548
2017-08-15,0.998189445605548
2017-08-16,0.998189445605548
2017-08-17,0.996047748729114
2017-08-18,0.996047748729114
2017-08-21,0.996047748729114
2017-08-22,0.996047748729114
2017-08-23,0.996047748729114
2017-08-24,0.99614509588634
2017-08-25,0.99614509588634
2017-08-28,0.99614509588634
2017-08-29,0.99614509588634
2017-08-30,0.99614509588634
2017-08-31,0.996337841092023
2017-09-01,0.996337841092023
2017-09-04,0.996337841092023
2017-09-05,0.996337841092023
2017-09-06,0.996337841092023
2017-09-07,0.9965209490374218
2017-09-08,0.9965209490374218
2017-09-11,0.9965209490374218
2017-09-12,0.9965209490374218
2017-09-13,0.9965209490374218
2017-09-14,0.9961345815568494
2017-09-15,0.9961345815568494
2017-09-18,0.9961345815568494
2017-09-19,0.9961345815568494
2017-09-20,0.9961345815568494
2017-09-21,0.9960600836717566
2017-09-22,0.9960600836717566
2017-09-25,0.9960600836717566
2017-09-26,0.9960600836717566
2017-09-27,0.9960600836717566
2017-09-28,0.9958130407734849
2017-09-29,0.9958130407734849
2017-09-30,0.9958130407734849
2017-10-02,0.9958130407734849
2017-10-03,0.9958130407734849
2017-10-05,0.9960223887348106
2017-10-06,0.9960223887348106
2017-10-11,0.9960223887348106
2017-10-12,0.9960223887348106
2017-10-13,0.9960223887348106
2017-10-16,0.9962212692980701
2017-10-17,0.9962212692980701
2017-10-18,0.9962212692980701
2017-10-19,0.9962212692980701
2017-10-20,0.9962212692980701
2017-10-23,0.9964102058331665
2017-10-24,0.9964102058331665
2017-10-25,0.9964102058331665
2017-10-26,0.9964102058331665
2017-10-27,0.9964102058331665
2017-10-30,0.9965896955415082
2017-10-31,0.9965896955415082
2017-11-01,0.9965896955415082
2017-11-02,0.9965896955415082
2017-11-03,0.9965896955415082
2017-11-06,0.9967602107644329
2017-11-07,0.9967602107644329
2017-11-08,0.9967602107644329
2017-11-09,0.9967602107644329
2017-11-10,0.9967602107644329
2017-11-13,0.9969222002262111
2017-11-14,0.9969222002262111
2017-11-15,0.9969222002262111
2017-11-16,0.9969222002262111
2017-11-17,0.9969222002262111
2017-11-20,0.9970760902149006
2017-11-21,0.9970760902149006
2017-11-22,0.9970760902149006
2017-11-23,0.9970760902149006
2017-11-24,0.9970760902149006
2017-11-27,0.9972222857041556
2017-11-28,0.9972222857041556
2017-11-29,0.9972222857041556
2017-11-30,0.9972222857041556
2017-12-01,0.9972222857041556
2017-12-04,0.9973611714189479
2017-12-05,0.9973611714189479
2017-12-06,0.9973611714189479
2017-12-07,0.9973611714189479
2017-12-08,0.9973611714189479
2017-12-11,0.9970329302859844
2017-12-12,0.9970329302859844
2017-12-13,0.9970329302859844
2017-12-14,0.9970329302859844
2017-12-15,0.9970329302859844
2017-12-18,0.9971812837716851
2017-12-19,0.9971812837716851
2017-12-20,0.9971812837716851
2017-12-21,0.9971812837716851
2017-12-22,0.9971812837716851
2017-12-25,0.9973222195831009
2017-12-26,0.9973222195831009
2017-12-27,0.9973222195831009
2017-12-28,0.9973222195831009
2017-12-29,0.9973222195831009
2018-01-02,0.9974561086039458
2018-01-03,0.9974561086039458
2018-01-04,0.9974561086039458
2018-01-05,0.9974561086039458
2018-01-08,0.9974561086039458
2018-01-09,0.9975833031737485
2018-01-10,0.9975833031737485
2018-01-11,0.9975833031737485
2018-01-12,0.9975833031737485
2018-01-15,0.9975833031737485
2018-01-16,0.9977041380150611
2018-01-17,0.9977041380150611
2018-01-18,0.9977041380150611
2018-01-19,0.9977041380150611
2018-01-22,0.9977041380150611
2018-01-23,0.9978189311143081
2018-01-24,0.9978189311143081
2018-01-25,0.9978189311143081
2018-01-26,0.9978189311143081
2018-01-29,0.9978189311143081
2018-01-30,0.9979279845585927
2018-01-31,0.9979279845585927
2018-02-01,0.9979279845585927
2018-02-02,0.9979279845585927
2018-02-05,0.9979279845585927
2018-02-06,0.9961692764143731
2018-02-07,0.9961692764143731
2018-02-08,0.9961692764143731
2018-02-09,0.9961692764143731
2018-02-12,0.9961692764143731
2018-02-21,0.9963608125936545
2018-02-22,0.9963608125936545
2018-02-23,0.9963608125936545
2018-02-26,0.9963608125936545
2018-02-27,0.9963608125936545
2018-03-01,0.9965427719639718
2018-03-02,0.9965427719639718
2018-03-05,0.9965427719639718
2018-03-06,0.9965427719639718
2018-03-07,0.9965427719639718
2018-03-08,0.9967156333657732
2018-03-09,0.9967156333657732
2018-03-12,0.9967156333657732
2018-03-13,0.9967156333657732
2018-03-14,0.9967156333657732
2018-03-15,0.9968798516974845
2018-03-16,0.9968798516974845
2018-03-19,0.9968798516974845
2018-03-20,0.9968798516974845
2018-03-21,0.9968798516974845
2018-03-22,0.9970358591126103
2018-03-23,0.9970358591126103
2018-03-26,0.9970358591126103
2018-03-27,0.9970358591126103
2018-03-28,0.9970358591126103
2018-03-29,0.9971840661569797
2018-03-30,0.9971840661569797
2018-03-31,0.9971840661569797
2018-04-02,0.9971840661569797
2018-04-03,0.9971840661569797
2018-04-09,0.9973248628491308
2018-04-10,0.9973248628491308
2018-04-11,0.9973248628491308
2018-04-12,0.9973248628491308
2018-04-13,0.9973248628491308
2018-04-16,0.9974586197066743
2018-04-17,0.9974586197066743
2018-04-18,0.9974586197066743
2018-04-19,0.9974586197066743
2018-04-20,0.9974586197066743
2018-04-23,0.9975856887213406
2018-04-24,0.9975856887213406
2018-04-25,0.9975856887213406
2018-04-26,0.9975856887213406
2018-04-27,0.9975856887213406
2018-04-30,0.9977064042852735
2018-05-02,0.9977064042852735
2018-05-03,0.9977064042852735
2018-05-04,0.9977064042852735
2018-05-07,0.9977064042852735
2018-05-08,0.9978210840710098
2018-05-09,0.9978210840710098
2018-05-10,0.9978210840710098
2018-05-11,0.9978210840710098
2018-05-14,0.9978210840710098
2018-05-15,0.9979300298674594
2018-05-16,0.9979300298674594
2018-05-17,0.9979300298674594
2018-05-18,0.9979300298674594
2018-05-21,0.9979300298674594
2018-05-22,0.9980335283740863
2018-05-23,0.9980335283740863
2018-05-24,0.9980335283740863
2018-05-25,0.9980335283740863
2018-05-28,0.9980335283740863
2018-05-29,0.998131851955382
2018-05-30,0.998131851955382
2018-05-31,0.998131851955382
2018-06-01,0.998131851955382
2018-06-04,0.998131851955382
2018-06-05,0.998225259357613
2018-06-06,0.998225259357613
2018-06-07,0.998225259357613
2018-06-08,0.998225259357613
2018-06-11,0.998225259357613
2018-06-12,0.9983139963897323
2018-06-13,0.9983139963897323
2018-06-14,0.9983139963897323
2018-06-15,0.9983139963897323
2018-06-19,0.9983139963897323
2018-06-20,0.9983982965702457
2018-06-21,0.9983982965702457
2018-06-22,0.9983982965702457
2018-06-25,0.9983982965702457
2018-06-26,0.9983982965702457
2018-06-27,0.9984783817417334
2018-06-28,0.9984783817417334
2018-06-29,0.9984783817417334
2018-07-02,0.9984783817417334
2018-07-03,0.9984783817417334
2018-07-04,0.9985544626546468
2018-07-05,0.9985544626546468
2018-07-06,0.9985544626546468
2018-07-09,0.9985544626546468
2018-07-10,0.9985544626546468
2018-07-11,0.9986267395219144
2018-07-12,0.9986267395219144
2018-07-13,0.9986267395219144
2018-07-16,0.9986267395219144
2018-07-17,0.9986267395219144
2018-07-18,0.9986954025458187
2018-07-19,0.9986954025458187
2018-07-20,0.9986954025458187
2018-07-23,0.9986954025458187
2018-07-24,0.9986954025458187
2018-07-25,0.9987606324185277
2018-07-26,0.9987606324185277
2018-07-27,0.9987606324185277
2018-07-30,0.9987606324185277
2018-07-31,0.9987606324185277
2018-08-01,0.9988226007976013
2018-08-02,0.9988226007976013
2018-08-03,0.9988226007976013
2018-08-06,0.9988226007976013
2018-08-07,0.9988226007976013
2018-08-08,0.9988814707577213
2018-08-09,0.9988814707577213
2018-08-10,0.9988814707577213
2018-08-13,0.9988814707577213
2018-08-14,0.9988814707577213
2018-08-15,0.9983124999999999
2018-08-16,0.9983124999999999
2018-08-17,0.9983124999999999
2018-08-20,0.9983124999999999
2018-08-21,0.9983124999999999
2018-08-22,0.9983124999999999
2018-08-23,0.9983124999999999
2018-08-24,0.9983124999999999
2018-08-27,0.9983124999999999
2018-08-28,0.9983124999999999
2018-08-29,0.998396875
2018-08-30,0.998396875
2018-08-31,0.998396875
2018-09-03,0.998396875
2018-09-04,0.998396875
2018-09-05,0.9964375
2018-09-06,0.9964375
2018-09-07,0.9964375
2018-09-10,0.9964375
2018-09-11,0.9964375
2018-09-12,0.996615625
2018-09-13,0.996615625
2018-09-14,0.996615625
2018-09-17,0.996615625
2018-09-18,0.996615625
2018-09-19,0.99678484375
2018-09-20,0.99678484375
2018-09-21,0.99678484375
2018-09-25,0.99678484375
2018-09-26,0.99678484375
2018-09-27,0.9969456015625
2018-09-28,0.9969456015625
2018-10-01,0.9969456015625
2018-10-02,0.9969456015625
2018-10-03,0.9969456015625
2018-10-04,0.9970983214843749
2018-10-05,0.9970983214843749
2018-10-08,0.9970983214843749
2018-10-09,0.9970983214843749
2018-10-11,0.9970983214843749
2018-10-12,0.9972434054101562
2018-10-15,0.9972434054101562
2018-10-16,0.9972434054101562
2018-10-17,0.9972434054101562
2018-10-18,0.9972434054101562
2018-10-19,0.996145374829486
2018-10-22,0.996145374829486
2018-10-23,0.996145374829486
2018-10-24,0.996145374829486
2018-10-25,0.996145374829486
2018-10-26,0.9963381060880117
2018-10-29,0.9963381060880117
2018-10-30,0.9963381060880117
2018-10-31,0.9963381060880117
2018-11-01,0.9963381060880117
2018-11-02,0.9956888345524836
2018-11-05,0.9956888345524836
2018-11-06,0.9956888345524836
2018-11-07,0.9956888345524836
2018-11-08,0.9956888345524836
2018-11-09,0.9959043928248593
2018-11-12,0.9959043928248593
2018-11-13,0.9959043928248593
2018-11-14,0.9959043928248593
2018-11-15,0.9959043928248593
2018-11-16,0.9961091731836164
2018-11-19,0.9961091731836164
2018-11-20,0.9961091731836164
2018-11-21,0.9961091731836164
2018-11-22,0.9961091731836164
2018-11-23,0.9963037145244356
2018-11-26,0.9963037145244356
2018-11-27,0.9963037145244356
2018-11-28,0.9963037145244356
2018-11-29,0.9963037145244356
2018-11-30,0.9964885287982138
2018-12-03,0.9964885287982138
2018-12-04,0.9964885287982138
2018-12-05,0.9964885287982138
2018-12-06,0.9964885287982138
2018-12-07,0.996116331913183
2018-12-10,0.996116331913183
2018-12-11,0.996116331913183
2018-12-12,0.996116331913183
2018-12-13,0.996116331913183
2018-12-14,0.9960650468252301
2018-12-17,0.9960650468252301
2018-12-18,0.9960650468252301
2018-12-19,0.9960650468252301
2018-12-20,0.9960650468252301
2018-12-21,0.9959936267177483
2018-12-22,0.9959936267177483
2018-12-24,0.9959936267177483
2018-12-25,0.9959936267177483
2018-12-26,0.9959936267177483
2018-12-27,0.9957357505132138
2018-12-28,0.9957357505132138
2019-01-02,0.9957357505132138
2019-01-03,0.9957357505132138
2019-01-04,0.9957357505132138
2019-01-07,0.9959489629875532
2019-01-08,0.9959489629875532
2019-01-09,0.9959489629875532
2019-01-10,0.9959489629875532
2019-01-11,0.9959489629875532
2019-01-14,0.9961515148381755
2019-01-15,0.9961515148381755
2019-01-16,0.9961515148381755
2019-01-17,0.9961515148381755
2019-01-18,0.9961515148381755
2019-01-21,0.9963439390962667
2019-01-22,0.9963439390962667
2019-01-23,0.9963439390962667
2019-01-24,0.9963439390962667
2019-01-25,0.9963439390962667
2019-01-28,0.9965267421414534
2019-01-29,0.9965267421414534
2019-01-30,0.9965267421414534
2019-02-11,0.9965267421414534
2019-02-12,0.9965267421414534
2019-02-13,0.9967004050343807
2019-02-14,0.9967004050343807
2019-02-15,0.9967004050343807
2019-02-18,0.9967004050343807
2019-02-19,0.9967004050343807
2019-02-20,0.9968653847826617
2019-02-21,0.9968653847826617
2019-02-22,0.9968653847826617
2019-02-25,0.9968653847826617
2019-02-26,0.9968653847826617
2019-02-27,0.9970221155435286
2019-03-04,0.9970221155435286
