date,nav_pre,nav_post,rel_post_vs_pre
2019-08-05,921568069.7487411,838194723.027956,0.9095309945541882
2019-08-06,917383010.1070863,833898588.3929927,0.908997200957157
2019-08-07,915120814.985933,833420678.6134739,0.910722021579506
2019-08-08,918978704.0139931,837589782.8177887,0.9114354654349367
2019-08-12,888005052.3064269,848652770.2781765,0.955684619219181
2019-08-13,875776342.7564269,841254005.8832285,0.9605808752899828
2019-08-14,876593252.6897383,843507799.037091,0.9622567780996171
2019-08-15,868713456.7893847,837105956.8192592,0.9636157357491141
2019-08-16,876928945.7548153,851105085.2916567,0.9705519351503094
2019-08-19,879866978.091901,852881942.5849689,0.9693305508913945
2019-08-20,880394777.103786,854375309.0598357,0.9704456810505556
2019-08-21,875087966.584617,850749804.7655932,0.9721877539763079
2019-08-22,878400943.8134382,851241614.4661868,0.9690809424346205
2019-08-23,879588463.8913436,853669550.4606488,0.9705329088605502
2019-08-26,868654395.3913436,840816233.797337,0.9679525462120467
2019-08-27,871416675.7413436,839972217.5725338,0.9639157029648774
2019-08-28,870427446.6413436,842425019.7639389,0.9678291085771069
2019-08-29,871025259.162483,837193076.638483,0.9611582073331253
2019-08-30,885268319.4124418,846245422.8671219,0.9559196961083848
2019-09-02,884070624.562442,848100034.4197043,0.9593125377731663
2019-09-03,879238641.5644017,844377302.5973039,0.9603505381598445
2019-09-04,882690333.4523705,850207850.9094639,0.9632005910658822
2019-09-05,886020473.4509853,857600310.1335902,0.9679238074412653
2019-09-06,890389956.43012,863292150.7985698,0.9695663619789754
2019-09-09,897343154.8605535,869866345.8708541,0.9693798199263366
2019-09-10,908265449.2414691,876085132.7971517,0.9645694807930957
2019-09-11,909277224.9137415,875742217.9097433,0.963119050950408
2019-09-12,908527133.1928898,875841735.0759072,0.9640237512751938
2019-09-16,909898770.4536059,877896845.594141,0.9648291371538933
2019-09-17,912913004.5342538,878195642.0668894,0.9619707876928795
2019-09-18,918384636.1342537,885365274.5428866,0.96404626091051
2019-09-19,917060934.8842537,882464490.5857465,0.9622746504812423
2019-09-20,918562340.642818,879817009.5659696,0.9578195955108131
2019-09-23,915121926.1561892,870149798.2290766,0.9508566818893629
2019-09-24,912770403.4561892,870274442.3855153,0.953442880148432
2019-09-25,909105079.5061891,865319372.005861,0.9518364724965438
2019-09-26,907648623.1061891,867357485.8151844,0.9556093225227192
2019-09-27,902599749.8561891,861310032.5632063,0.9542546767827473
2019-10-01,912880377.4061892,870665515.9809263,0.9537564148928143
2019-10-02,910248132.0061891,867383427.5346221,0.9529087696372492
2019-10-03,904531757.6561892,859049078.7712305,0.9497168800321474
2019-10-04,909072334.2561891,861741592.7095764,0.9479351204925412
2019-10-07,908981497.9061891,862147021.6813669,0.9484758751055946
2019-10-08,915015978.4061891,867683863.492428,0.9482718159783329
2019-10-09,908746077.8561893,860472431.5815039,0.9468788394789366
2019-10-14,916068564.6061891,873569693.603955,0.9536073252109638
2019-10-15,916251563.3561891,873818009.6350025,0.9536878785060356
2019-10-16,918009024.9540671,877795904.8023753,0.9561952888712572
2019-10-17,919473703.1259823,879776344.1449633,0.9568259985619405
2019-10-18,915891286.3248152,877247701.8465406,0.957807673186477
2019-10-21,919757856.1340421,880521520.3163174,0.9573405809408966
2019-10-22,921621019.793058,885673352.656027,0.9609951744100814
2019-10-23,917933642.5561465,879149683.3792019,0.9577486243243641
2019-10-24,924588170.0036843,884359473.1147059,0.9564901453489092
2019-10-25,926584062.4448023,884669083.0359122,0.9547639754365114
2019-10-28,928950475.1624086,885083241.0622971,0.952777639634188
2019-10-29,930433293.5672218,886454996.5381975,0.9527335303529237
2019-10-30,935394501.6191468,887135544.4616926,0.9484079101663319
2019-10-31,937132857.4251566,884252864.0162551,0.9435725756599835
2019-11-01,939436971.2256271,885372251.5456457,0.9424498701499406
2019-11-04,948525242.527381,895542366.9743725,0.9441418391651512
2019-11-05,953469939.3723496,900857202.1984932,0.9448197211036456
2019-11-06,958665165.9860029,911609297.150794,0.9509152199278972
2019-11-07,956518766.2322379,908174000.0120866,0.949457587318874
2019-11-08,956120614.0227002,910374216.3096058,0.9521541560320252
2019-11-11,949878248.5060161,903649980.0606585,0.9513324275842022
2019-11-12,952284077.1141665,910406911.948677,0.9560245034313757
2019-11-13,945075158.55079,911593305.968794,0.9645722858345592
2019-11-14,942034451.86826,911014361.6781667,0.9670711722606602
2019-11-15,946593076.5480849,915314098.5990062,0.9669562574204082
2019-11-18,952120566.0314867,918715189.1141363,0.9649147617338142
2019-11-19,953992729.2639909,919071348.7591738,0.9633945003629545
2019-11-20,953675428.0139909,917079150.7816342,0.9616260667336605
2019-11-21,944651264.5077696,912000575.2770839,0.9654362509664357
2019-11-22,949047122.073947,912119005.5156984,0.9610892697534873
2019-11-25,950053873.6507143,912608998.7893126,0.9605865773511195
2019-11-26,950333752.2614202,913886649.3300169,0.9616481022118033
2019-11-27,955500737.1801176,919809513.0138863,0.9626465760020619
2019-11-28,953736240.7251936,915675082.5752943,0.9600925743149293
2019-11-29,946194808.0879959,905658286.7280412,0.9571583768866074
2019-12-02,946447830.2573187,906743692.2986596,0.958049311658452
2019-12-03,946564579.7333335,907976617.3035976,0.959233671683968
2019-12-04,946829030.9833335,907199480.3491933,0.958144977247917
2019-12-05,946531152.9427998,908451341.286637,0.9597690878554062
2019-12-06,944852610.1927998,910381825.6866369,0.9635172892213009
2019-12-09,948696996.9427998,909127450.436637,0.9582906379658873
2019-12-10,946735934.1427999,909277731.2366371,0.9604343708152597
2019-12-11,947637876.8927999,916695402.0634162,0.9673477859170841
2019-12-12,952698630.7927998,922143603.4208481,0.967927919297496
2019-12-13,958797461.2927998,933235073.3708482,0.9733391159719129
2019-12-16,956569369.7927998,929050102.9708482,0.9712312899712516
2019-12-17,967160129.3927999,933563568.0708481,0.9652626692303329
2019-12-18,974495664.1927998,936291185.4708481,0.9607956401185248
2019-12-19,973965995.5427997,932599278.8708482,0.9575275555191252
2019-12-20,967601923.1427999,934533363.7708482,0.9658242107823184
2019-12-23,973481215.0427998,936162289.3708482,0.9616644624515832
2019-12-24,970192017.1427999,932860882.9708481,0.9615219116295233
2019-12-25,970367318.3927999,931972346.4208481,0.9604325380253484
2019-12-26,971043024.7927998,932292893.7208482,0.9600943211757068
2019-12-27,975295468.9427998,936681217.3208481,0.9604076376323077
2019-12-30,973440966.4427998,935124908.7208481,0.9606385399394395
2019-12-31,966902017.1427999,928305712.3208481,0.9600825066680448
2020-01-02,967924519.6427999,930047751.4708482,0.9608680559245161
2020-01-03,971862228.6927998,932409927.1708481,0.9594054585545352
2020-01-06,964293606.8427998,923433846.7708482,0.9576272622964588
2020-01-07,963036414.4927998,923219357.8708482,0.9586546718039505
2020-01-08,956823186.0927999,918457031.5208482,0.9599025659812651
2020-01-09,964389236.6427999,925309347.5708481,0.9594770580310545
2020-01-10,967528334.5427998,926850804.1708481,0.9579572722372274
2020-01-13,979841714.1927998,932226020.2708482,0.9514047082990564
2020-01-14,985040660.8427999,936446407.8208481,0.9506677694092601
2020-01-15,981579658.1927998,936485002.7708482,0.9540590974501488
2020-01-16,981615803.0427997,935152697.7208481,0.9526667101549039
2020-01-17,988749138.6927998,939065829.8208481,0.9497513505421236
2020-01-20,995269380.5927998,945794532.4208481,0.9502899927027961
2020-01-30,954278291.6927998,900528778.9208481,0.9436752221654282
2020-01-31,960829597.2427998,904535630.7208481,0.9414110819613665
2020-02-03,955320616.3427998,901800714.1708481,0.9439770258734299
2020-02-04,962229975.7343445,912239695.8449744,0.9480474718622032
2020-02-05,969278132.6843444,914240211.126105,0.9432176176245554
2020-02-06,979981275.9843444,922754376.2323668,0.9416040886143504
2020-02-07,973856148.1343445,915958516.0278364,0.9405480653200939
2020-02-10,972823561.8290274,915645336.3640989,0.9412244648377693
2020-02-11,974744243.8805152,919843959.8534623,0.9436772421363664
2020-02-12,974562708.4505854,922184737.4372034,0.9462548991879082
2020-02-13,977671020.3750854,923974599.369471,0.9450772091157886
2020-02-14,978851546.6031992,925510265.9834787,0.9455062610823624
2020-02-17,981057050.3461913,924811988.1660411,0.9426689180203102
2020-02-18,985426538.0575997,922554319.0342216,0.9361979644395338
2020-02-19,996365709.1383027,931033587.4884113,0.9344295763586713
2020-02-20,995059123.9267524,928545902.8496438,0.9331565135399886
2020-02-21,987654473.1221721,922619261.8870869,0.9341518587674736
2020-02-24,975546711.0808927,910628951.0451403,0.933454995749179
2020-02-25,973815821.0588477,909867155.5969373,0.9343318684303384
2020-02-26,967320840.0330825,906618720.2350034,0.9372471704465676
2020-02-27,963849351.1906633,900160141.2586334,0.9339220285272244
2020-03-02,948503835.295307,888377201.390601,0.9366089712373317
2020-03-03,958932313.6953069,896103567.1871188,0.9344805200420523
2020-03-04,961937872.595307,899416799.5897977,0.9350050821506513
2020-03-05,970186159.345307,906621534.0493058,0.9344820324597339
2020-03-06,956981570.795307,890367050.9156973,0.930391010744074
2020-03-09,937073939.7031446,867602766.4887552,0.9258637229454945
2020-03-10,931837041.1986023,868214867.3228383,0.9317239269712565
2020-03-11,925368056.1321685,859136131.1192802,0.9284263979354086
2020-03-12,894457388.7111757,828289566.5713744,0.9260246234478061
2020-03-13,877480084.6476383,808635659.697377,0.9215430342468609
2020-03-16,843881266.5188404,776168122.9275122,0.9197598687423683
2020-03-17,817944941.8002486,753730715.5448165,0.9214932167511173
2020-03-18,806590563.1318753,737339038.9786633,0.9141429030804449
2020-03-19,760023807.5375787,701160295.9931606,0.9225504372881008
2020-03-20,794308825.5295041,741564192.5459986,0.9335968186575987
2020-03-23,772751801.1895093,713392735.3257157,0.9231848236750516
2020-03-24,787576258.3021286,725112812.1671028,0.9206890183946307
2020-03-25,810952696.5470551,741499738.0052483,0.9143563381223965
2020-03-26,809034778.9898022,739585163.3960289,0.9141574411912288
2020-03-27,818513235.9398023,746931138.7469871,0.9125461946737784
2020-03-30,812104938.0398023,738025092.4311104,0.9087804517141587
2020-03-31,811018103.3139918,735987460.392789,0.9074858592988101
2020-04-01,799977795.8202,729818034.7687168,0.912297864493164
2020-04-06,811248315.0208888,735829137.934222,0.9070331787564639
2020-04-07,818355391.7795117,739774915.6477422,0.9039775665668964
2020-04-08,824965422.3419574,744308208.6586075,0.9022295825995036
2020-04-09,829060253.9419575,746301408.2257285,0.9001775259123411
2020-04-10,842181157.9419575,759743353.48274,0.9021139291922997
2020-04-13,828370925.9806786,756031053.8600001,0.9126721256723999
2020-04-14,845078711.4327097,775524650.2877978,0.9176951682678257
2020-04-15,854017385.5119431,781889702.422704,0.9155430740487771
2020-04-16,845048264.0628786,772316077.8612225,0.9139313228667325
2020-04-17,847528429.4979659,776243458.0248269,0.9158907607201274
2020-04-20,847054998.7357671,778342092.5938047,0.9188802306290421
2020-04-21,828681100.9280128,765868915.9204717,0.9242022233435758
2020-04-22,826572579.7167472,763748426.234913,0.923994389575126
2020-04-23,825256816.9698281,761150978.2043974,0.9223201342331058
2020-04-24,831978793.8698281,763787072.4827192,0.9180367073180735
2020-04-27,847179627.669828,778736114.1923242,0.9192101518473029
2020-04-28,859829147.1198281,782497138.3363316,0.9100611917582281
2020-04-29,865504605.8698281,776834374.1845263,0.897550826322653
2020-04-30,875689024.5198281,785712548.2277274,0.8972506520320521
2020-05-04,863678176.5198281,781807916.8659246,0.9052074466165189
2020-05-05,866275512.3626828,780380444.0020213,0.90084555417434
2020-05-06,861092007.9697556,776588151.1475062,0.9018643117807018
2020-05-07,863604512.1472987,780263822.6914706,0.9034966952076169
2020-05-08,866616243.0815567,781402671.1452422,0.9016709268761132
2020-05-11,875402217.6023091,787230436.788106,0.899278549858256
2020-05-12,869011621.1625476,779693029.4278324,0.8972181849360927
2020-05-13,871084227.0634315,782503018.1724671,0.8983092493941874
2020-05-14,866972365.1703285,776274122.2955331,0.8953850820181835
2020-05-15,866464233.6460223,779439055.3307676,0.8995628729543068
2020-05-18,865141633.6460223,777957122.6395514,0.8992251584991424
2020-05-19,875364273.5960224,785939625.0395514,0.897842930933071
2020-05-20,876534032.6460223,785308502.8395514,0.8959247143763656
2020-05-21,878813470.2460223,787161123.7895514,0.8957089876753789
2020-05-22,867322597.8460224,776693156.1895514,0.8955066524479504
2020-05-25,871861060.7960224,781755774.1895514,0.896651782424824
2020-05-26,877798855.3460224,787499368.6895514,0.897129637266529
2020-05-27,881954423.4460224,789780791.9395514,0.895489348365276
2020-05-28,879453838.3460224,784472089.7895514,0.8919991653739303
2020-05-29,884137909.7960224,787551444.9395514,0.8907563358766571
2020-06-01,884549022.9960223,786583540.0895513,0.8892481022988914
2020-06-02,891084022.9268194,792374715.8457931,0.8892255897970097
2020-06-03,902374047.0625098,806087838.5634168,0.8932967888288315
2020-06-04,900835760.9124502,804258005.922088,0.8927909401681177
2020-06-05,900132219.6598905,804704467.9179671,0.8939847395108462
2020-06-08,906429946.9484429,811780885.8806367,0.8955803905349237
2020-06-09,904140558.5723311,810726921.601611,0.8966823951375178
2020-06-10,912286107.6887119,817206819.2391928,0.895779089862057
2020-06-11,898041667.3834492,801982337.4363618,0.893034662604278
2020-06-12,890439866.1130869,794070177.3410845,0.8917729400496502
2020-06-15,882618712.9256078,788757777.9553238,0.8936563052700707
2020-06-16,893422912.9029979,803567468.7884444,0.899425632791769
2020-06-17,896628797.8101823,807161374.722731,0.9002179906490225
2020-06-18,890775760.3139722,802587519.1033353,0.90099838237678
2020-06-19,885467070.1999544,798494423.1281265,0.9017776606280933
2020-06-22,888493234.3999542,800985132.3962718,0.9015095460318489
2020-06-23,889611070.7499543,804428459.2149171,0.9042473566979926
2020-06-24,890937403.1999543,805052625.9766202,0.9036017828919696
2020-06-29,887653570.6890289,800758184.0722734,0.9021066444318991
2020-06-30,891232098.818144,804131876.725235,0.9022698776127881
2020-07-01,896631191.5681441,809858717.4252349,0.9032238952214563
2020-07-02,902955351.868144,812255535.8278241,0.8995522692759181
2020-07-03,905964525.818144,820602425.3097155,0.9057776567671444
2020-07-06,918928070.918144,830584742.6804382,0.9038626296947944
2020-07-07,916438037.918144,830626078.8615743,0.9063635996040635
2020-07-08,917221920.3681439,831715583.5498595,0.9067768280287448
2020-07-09,915856787.368144,829425943.7504908,0.9056284292372548
2020-07-10,911994195.868144,823980565.6978244,0.9034932123810965
2020-07-13,912204338.5170952,833733992.2768569,0.9139772275499128
2020-07-14,913223444.482226,831870881.2938914,0.9109171324062323
2020-07-15,917214562.2194971,832664707.7672746,0.9078188921819702
2020-07-16,911799951.2768797,829904944.8805747,0.910183142385981
2020-07-17,914655792.7768797,831959591.3316746,0.9095876261887099
2020-07-20,914942736.3768797,831171591.1316746,0.9084411057494878
2020-07-21,921145736.9268795,833590228.6816746,0.9049493421775939
2020-07-22,925607193.4768796,836583624.8346496,0.9038214382195662
2020-07-23,923466401.9768796,833174334.3506413,0.9022248482100176
2020-07-24,915512528.8768796,826535286.7488813,0.9028115516483947
2020-07-27,912180523.1768795,831338558.0004039,0.9113750369335614
2020-07-28,915698242.3768796,835559815.8184206,0.9124838043257094
2020-07-29,922981491.6768796,838373475.2726772,0.9083318385393775
2020-07-30,930506798.6268796,843680499.6120433,0.9066892373672463
2020-07-31,927423970.7768797,837440830.8713619,0.9029751842297744
2020-08-03,919255417.7268796,828653393.0338739,0.9014397707689937
2020-08-04,922674304.0768796,835047406.000315,0.9050294370512096
2020-08-05,928613511.0268795,835807604.878737,0.9000597072451424
2020-08-06,937160311.9768796,840892959.963655,0.8972776047140165
2020-08-07,934691518.9268795,835892205.7334162,0.8942974112925568
2020-08-10,934283264.8768796,841444736.6222126,0.9006312841674401
2020-08-11,928907731.0268795,838280888.5795906,0.9024371964833324
2020-08-12,925723292.9268795,837868391.6295906,0.9050959374485262
2020-08-13,932731003.2188628,842817188.5272858,0.9036015588832326
2020-08-14,926003278.4243727,839762665.9772859,0.9068679188762395
2020-08-17,929248436.2579051,847470703.5272858,0.9119958349782764
2020-08-18,929706432.9079052,847599716.3772858,0.9116853303103338
2020-08-19,926343429.4579052,847017276.4772857,0.9143663673125625
2020-08-20,908288702.6079051,827276378.1772858,0.9108077374539456
2020-08-21,916883587.6749703,836680225.5772858,0.912526123080615
2020-08-24,911553972.0585028,833464992.9272858,0.9143342231783887
2020-08-25,912962588.1457486,843892739.3715775,0.9243453678485842
2020-08-26,914773561.3928746,846345001.4165949,0.9251961765575216
2020-08-27,910846202.6828732,841329444.1408024,0.9236789280810404
2020-08-28,912003478.1560541,840278957.9908024,0.92135499273504
2020-08-31,900224749.611112,834415696.2408024,0.9268970849793472
2020-09-01,899719190.3738828,836545585.4908024,0.9297851979162206
2020-09-02,895383788.1114569,829541467.3408024,0.9264646940843891
2020-09-03,894952022.6263045,833731509.5908024,0.9315935251413301
2020-09-04,886945933.8629375,828391526.9908024,0.933981988488169
2020-09-07,893064736.46755,828601789.9835876,0.9278182825368957
2020-09-08,896415829.3317401,830117242.5335876,0.9260403658338153
2020-09-09,892471108.1317401,826595464.4835876,0.9261873655651961
2020-09-10,894418522.58174,833442405.7835876,0.9318259682031799
2020-09-11,894959554.7817401,835377164.1335876,0.9334244879226042
2020-09-14,896418358.7717252,837778813.4835876,0.9345846225544894
2020-09-15,898637336.8217251,839264916.2335876,0.9339306100967002
2020-09-16,901659072.6217252,842425157.5335876,0.9343056406942093
2020-09-17,894083469.8217252,834904269.5335876,0.933810206445336
2020-09-18,896540305.4717252,830860673.5835876,0.9267410160064365
2020-09-21,887965520.4717252,823203983.6335876,0.9270675095540494
2020-09-22,878655264.1217252,813446573.1335876,0.9257858074141079
2020-09-23,871460904.4717252,810342160.6335876,0.9298663387829343
2020-09-24,853423415.8717252,790715400.3835876,0.926521801110783
2020-09-25,863843357.6217252,794793600.0773687,0.9200668073266668
2020-09-28,878180463.5717252,808525992.5773687,0.9206831922552016
2020-09-29,876885313.6217253,812109556.3773688,0.9261297272994359
2020-09-30,875743195.6217252,812993289.2273687,0.9283466811868201
2020-10-05,878689020.3717252,806859912.7273687,0.9182542333191218
2020-10-06,886115487.6717253,814976509.5773687,0.9197181641850379
2020-10-07,883229320.6217252,811574110.2273687,0.9188713409741461
2020-10-08,886220616.4717252,812544197.8273687,0.9168644722600999
2020-10-12,888101709.6717253,814134505.8773687,0.916713138834405
2020-10-13,881660517.3217251,811396409.4773687,0.9203048038741691
2020-10-14,879858863.7717252,813211547.0773687,0.9242522642680931
2020-10-15,874438567.6717253,806388406.8773688,0.9221784544847486
2020-10-16,869797550.6217252,803975013.3773687,0.924324301445426
2020-10-19,872686939.6717253,807627229.4273688,0.9254489699721761
2020-10-20,870357661.5717251,806332014.1273687,0.926437543700441
2020-10-21,867952122.6217252,805226848.3273687,0.9277318729230256
2020-10-22,874786743.1717253,810951014.6773688,0.927027096612248
2020-10-23,872118650.6217252,810103216.7773688,0.928891058802439
2020-10-26,875667575.3717252,814888905.2273687,0.9305916173514183
2020-10-27,873278610.9217253,808181695.6273687,0.9254568765566715
2020-10-28,871372815.0717252,807334954.4773687,0.9265092283271594
2020-10-29,863397436.8717252,797532304.6773688,0.9237140054144706
2020-10-30,861014462.0717252,797550263.2273687,0.9262913671721001
2020-11-02,872904267.7217252,804911527.5273687,0.9221074489968789
2020-11-03,878568008.1450714,810672464.8773687,0.9227202189947126
2020-11-04,878556607.838305,813477188.9773687,0.9259246151240446
2020-11-05,886422485.0901697,815884663.0773687,0.9204241507867148
2020-11-06,890229792.1401697,823201082.9273688,0.9247062839228738
2020-11-09,899658757.9698423,830551006.9495643,0.9231844847748433
2020-11-10,907630666.9198422,840829890.0116748,0.9264009256817377
2020-11-11,924946444.2698424,863701022.4616747,0.9337848994527298
2020-11-12,912775680.9698422,856174780.8116747,0.9379903503804704
2020-11-13,915087538.0698423,856711939.6616747,0.9362076348113133
2020-11-16,924835316.2698423,866566784.1616747,0.9369957752660406
2020-11-17,925669611.0039272,869107662.0616747,0.9388961803759457
2020-11-18,931359492.5539273,870687848.5116748,0.9348569005552498
2020-11-19,928771467.7539272,864173085.4116747,0.9304474947981849
2020-11-20,924275060.8039273,859595253.0616747,0.9300210397476325
2020-11-23,926874475.3039273,867907208.5116748,0.9363805257740895
2020-11-24,919684468.3539273,863895767.9616747,0.9393393035199296
2020-11-25,918228382.8539273,862336408.5116748,0.9391306396252578
2020-11-26,921693673.2050332,866917343.8116747,0.9405699192846978
2020-11-27,917153098.4550331,866133445.8616747,0.9443717164786313
2020-11-30,908024534.9550331,847698056.0616747,0.9335629417807022
2020-12-01,914805448.5550331,855885260.2116747,0.9355926569562688
2020-12-02,914486859.5550331,856338294.8616748,0.9364139964551793
2020-12-03,912152849.2550331,854564740.7116747,0.9368657253108497
2020-12-04,917695023.9550332,863685839.3616748,0.9411469135349645
2020-12-07,915578870.5050331,865549515.6116748,0.9453576786172859
2020-12-08,905081525.855033,864660938.3616748,0.9553403905187736
2020-12-09,900699783.9550332,862723762.8116747,0.9578372041163337
2020-12-10,899634698.4550332,864559743.2116747,0.9610120026455253
2020-12-11,906677390.4050331,875949746.0616747,0.9661096166414477
2020-12-14,904225669.7050331,873527802.8116747,0.9660506575716079
2020-12-15,898969348.5050331,861618949.1116748,0.9584519767492948
2020-12-16,909001444.4550332,873171806.0116748,0.9605835186930434
2020-12-17,907480140.9550331,869677606.9116747,0.9583434035222248
2020-12-18,904765965.655033,866401996.2116747,0.9575979082993208
2020-12-21,913117868.9050331,869035246.8616747,0.9517229663940098
2020-12-22,906695776.5050331,860241644.1616747,0.9487654695796407
2020-12-23,904448394.3050331,858303883.0616747,0.9489804929347957
2020-12-24,905944376.5050331,862917032.9616747,0.9525055349321224
2020-12-25,909589768.9550331,864226095.5116748,0.9501273266348701
2020-12-28,913182018.9050331,865785926.2616748,0.9480978691409304
2020-12-29,913888429.2550331,866059082.7116747,0.947663910590982
2020-12-30,930486956.0550331,885910957.1116748,0.9520939023881149
2020-12-31,928174706.1550331,884601083.7116748,0.953054503473961
2021-01-04,926207332.0050331,882414048.5116748,0.9527176238191123
2021-01-05,928945745.855033,883735309.8116747,0.9513314569283644
2021-01-06,921147454.0550331,879568806.6116747,0.9548621154405597
2021-01-07,930217049.2050332,889262810.9616747,0.955973459873308
2021-01-08,941035823.255033,904940089.6616747,0.9616425510045903
2021-01-11,942521255.5050331,905303928.3616748,0.9605130102626533
2021-01-12,933581006.0550331,901818261.3116747,0.9659775161048145
2021-01-13,938517749.1550331,910294418.5116748,0.9699277603766489
2021-01-14,937623720.4550331,908895155.9911302,0.9693602413877065
2021-01-15,928549260.9050331,900915156.2911302,0.9702394845622205
2021-01-18,925360753.855033,895364758.9411303,0.9675845395550438
2021-01-19,927825014.8050331,901413041.5911301,0.9715334542694422
2021-01-20,914969424.3439871,888271102.0569625,0.9708205306355819
2021-01-21,919362456.5939872,894923519.9069624,0.9734175172025568
2021-01-22,912252314.143987,888980581.3926575,0.9744898068324808
2021-01-25,916636345.1439872,896670230.0426575,0.9782180630223719
2021-01-26,909343035.4439871,883972184.1926575,0.9720998014363827
2021-01-27,907808246.4439871,886590471.4426575,0.9766274705209579
2021-01-28,902102925.2439871,876532948.8426576,0.9716551452325535
2021-01-29,892635832.4939871,865523512.1426575,0.9696266726425502
2021-02-01,900341339.5439872,874087227.3926575,0.9708398237443734
2021-02-02,906238149.8439871,888082560.4426575,0.9799659842123671
2021-02-03,909531778.6939871,888475077.4926575,0.9768488559777809
2021-02-04,908648114.1939871,886350588.9926575,0.9754607698480632
2021-02-05,913280434.8439872,889557225.8926575,0.9740241791609362
2021-02-17,931046119.6939871,918072761.5426575,0.9860658265182463
2021-02-18,932358040.8939872,921784024.6926576,0.9886588459180438
2021-02-19,930876194.4439871,919846863.9426575,0.9881516676791617
2021-02-22,929416016.3439871,921114823.3426574,0.9910683775022688
2021-02-23,940692511.6439872,932175956.5426575,0.9909465048398803
2021-02-24,938225179.3439871,931554304.9926575,0.9928899005290032
2021-02-25,946471917.9939872,947875281.2926575,1.0014827310477892
2021-02-26,930827105.1439872,917632235.5926576,0.9858245752853442
2021-03-02,933874246.1724541,919446890.9311426,0.9845510728018863
2021-03-03,941573735.5603181,931154538.8954271,0.9889342743203318
2021-03-04,935355926.2763323,923984575.9777331,0.9878427559187349
2021-03-05,933691905.3119869,923893573.6245786,0.9895058191769005
2021-03-08,933724465.1417717,934730682.1810122,1.0010776380793318
2021-03-09,949156753.1608776,955282659.8902496,1.006454051671625
2021-03-10,950623444.2353325,960776508.5186912,1.0106804269818168
2021-03-11,952604394.2353325,972772462.3686912,1.021171504409811
2021-03-12,954947575.8353326,973459948.5225719,1.0193857476113761
2021-03-15,958553514.2853326,982577661.7770275,1.0250629173370738
2021-03-16,967730917.0353324,982674872.2368773,1.0154422628630344
2021-03-17,961841257.4353324,972111964.1368773,1.0106781723305682
2021-03-18,961317778.7853326,971243937.7368773,1.0103255751330085
2021-03-19,951967216.1353326,959686954.5868773,1.0081092482185303
2021-03-22,954927754.0853326,965155606.9368773,1.0107106038208526
2021-03-23,955677250.8353325,973024526.1868773,1.0181518136341343
2021-03-24,956854339.8353325,970984720.8368772,1.0147675360953856
2021-03-25,962248153.6353326,980083020.1858648,1.0185345812129156
2021-03-26,963504418.1353326,987784843.9112206,1.0252001187735889
2021-03-29,969249864.1853325,993477783.7612205,1.0249965674189203
2021-03-30,973226403.0853326,998280802.9612205,1.0257436499836627
2021-03-31,973775496.2353325,997191256.1112206,1.0240463638348003
2021-04-01,972585914.5853325,1001031365.8948917,1.0292472375786843
2021-04-06,975906121.3353326,1001378345.7382039,1.026101101167413
2021-04-07,978198233.7134335,1003221488.6269788,1.0255809651368435
2021-04-08,972913551.1623181,997090843.5417968,1.0248504015085356
2021-04-09,969225399.5649784,991205088.0278555,1.022677581987371
2021-04-12,970512511.1130215,1006932676.9374532,1.037526735005882
2021-04-13,977601009.285038,1008913346.5962043,1.0320297718739737
2021-04-14,983180464.1008679,1005059758.8365011,1.0222535897879563
2021-04-15,991175423.6508679,1030290730.5337244,1.0394635560461944
2021-04-16,995327344.3008678,1031010701.161026,1.0358508756586233
2021-04-19,1006721339.6008679,1053365787.411026,1.0463330277956073
2021-04-20,1010107161.3508677,1053253746.7610259,1.0427148594337814
2021-04-21,1002798032.5508678,1046190831.311026,1.0432717230704749
2021-04-22,1004353684.7003865,1043093132.811026,1.0385715198746903
2021-04-23,1001638683.9197503,1045180115.111026,1.0434701972780078
2021-04-26,1015491275.5697504,1069193053.911026,1.0528825600310014
2021-04-27,1002376187.0697504,1077016845.261026,1.0744637184662904
2021-04-28,998817444.0197504,1077758039.461026,1.0790340576387798
2021-04-29,995898151.5197504,1067416084.561026,1.0718124970230525
2021-05-03,981399164.5697504,1085476426.961026,1.1060498787329858
2021-05-04,973278483.0697503,1068684023.8017887,1.0980249151621295
2021-05-05,972787079.4697504,1086511123.5517886,1.1169053809226446
2021-05-06,984214943.0697504,1097420665.8017886,1.1150213411502892
2021-05-07,988757249.3954033,1110317918.8017886,1.1229428856078842
2021-05-10,998664083.0666256,1156738407.9017885,1.158285781490969
2021-05-11,979868313.0666256,1130351770.8603761,1.1535751853458684
2021-05-12,943745785.2432612,1070224083.2264439,1.134017338101893
2021-05-13,939432575.1851544,1051578473.6325096,1.1193762079468579
2021-05-14,950401119.4571646,1062865002.3440605,1.118333070726107
2021-05-17,929375968.9311591,1025111129.8426689,1.103010153169348
2021-05-18,953020033.7775378,1082560887.3271065,1.1359266846008478
2021-05-19,950177192.3500985,1077066929.863204,1.1335432364980955
2021-05-20,949251443.7616841,1072510769.627891,1.129848973816417
2021-05-21,958855431.990261,1088823413.9548419,1.13554491910716
2021-05-24,954312709.1321895,1083358951.4922237,1.1352242730555095
2021-05-25,960124919.5795382,1088908033.9140005,1.134131623612956
2021-05-26,961552316.7210982,1087878811.9731035,1.1313776619901244
