code,year,month,thresh,signal_dt,days_to_ex,ret_to_ex_minus_1,ret_40d
2892,2011,12,25.0,2011-12-13,163,0.09329446064139946,0.1282798833819243
2892,2012,2,25.0,2012-02-20,120,0.002673796791443861,-0.0855614973262031
2892,2012,3,25.0,2012-03-02,113,0.024590163934426146,-0.04371584699453557
2892,2012,3,25.0,2012-03-28,94,0.0387811634349029,-0.08864265927977844
2892,2012,4,25.0,2012-04-02,91,0.06837606837606836,-0.0370370370370372
2892,2012,5,25.0,2012-05-11,64,0.0997067448680351,0.038123167155425186
2892,2012,8,25.0,2012-08-16,238,0.07204610951008639,0.01729106628242061
2892,2012,10,25.0,2012-10-22,192,0.07204610951008639,0.03458213256484144
2892,2012,11,25.0,2012-11-16,173,0.14110429447852768,0.08282208588957052
2892,2013,1,25.0,2013-01-16,131,0.06285714285714294,0.04571428571428582
2892,2013,3,25.0,2013-03-20,93,0.013623978201634968,0.008174386920980936
2892,2013,4,25.0,2013-04-10,80,0.03910614525139677,-0.011173184357541888
2892,2013,6,25.0,2013-06-03,43,0.04201680672268915,0.04201680672268915
2892,2013,8,25.0,2013-08-07,242,0.1994134897360702,0.06451612903225801
2892,2013,11,25.0,2013-11-08,178,0.148876404494382,0.02528089887640439
2892,2014,2,25.0,2014-02-05,122,0.15536723163841804,0.02824858757062154
2892,2014,3,25.0,2014-03-20,92,0.148876404494382,0.016853932584269593
2892,2014,4,25.0,2014-04-21,71,0.139275766016713,0.04178272980501396
2892,2014,4,25.0,2014-04-30,64,0.15536723163841804,0.0847457627118644
2892,2014,8,25.0,2014-08-05,243,0.05865921787709505,0.027932960893854775
2892,2014,9,25.0,2014-09-29,205,0.027100271002709952,0.013550135501354976
2892,2014,10,25.0,2014-10-17,192,0.055710306406685284,0.025069637883008422
2892,2014,12,25.0,2014-12-16,150,0.03835616438356171,0.016438356164383494
2892,2015,3,25.0,2015-03-05,101,0.029891304347826164,0.0652173913043479
2892,2015,5,25.0,2015-05-13,55,-0.01558441558441559,-0.033766233766233666
2892,2015,5,25.0,2015-05-29,43,0.002645502645502784,-0.013227513227513255
2892,2015,6,25.0,2015-06-05,38,0.010666666666666602,-0.09600000000000009
2892,2015,6,25.0,2015-06-16,31,0.01608579088471851,-0.1394101876675602
2892,2015,7,25.0,2015-07-31,249,0.032352941176470695,-0.1147058823529411
2892,2015,9,25.0,2015-09-24,210,0.1546052631578949,0.009868421052631637
2892,2015,11,25.0,2015-11-11,179,0.13961038961038974,-0.03571428571428581
2892,2015,12,25.0,2015-12-08,160,0.1661129568106312,0.006644518272425293
2892,2016,1,25.0,2016-01-07,139,0.18181818181818188,0.07407407407407396
2892,2016,4,25.0,2016-04-07,83,0.1286173633440515,0.07073954983922826
2892,2016,8,25.0,2016-08-22,233,0.2848297213622293,0.021671826625387025
2892,2016,8,25.0,2016-08-24,231,0.2848297213622293,0.030959752321981338
2892,2016,10,25.0,2016-10-14,198,0.2613981762917934,0.05471124620060808
2892,2016,12,25.0,2016-12-22,149,0.2314540059347181,0.07715133531157248
2892,2017,8,25.0,2017-08-09,248,0.11197916666666674,0.01822916666666674
2892,2017,9,25.0,2017-09-21,217,0.10051546391752586,-0.012886597938144284
2892,2017,11,25.0,2017-11-06,187,0.10621761658031081,0.012953367875647714
2892,2017,11,25.0,2017-11-13,182,0.10621761658031081,0.02849740932642497
2892,2017,12,25.0,2017-12-08,163,0.11488250652741527,0.04960835509138395
2892,2018,6,25.0,2018-06-19,38,0.04656862745098045,-0.002450980392156743
2892,2018,6,25.0,2018-06-25,34,0.044009779951100336,-0.004889975550122161
2892,2018,7,25.0,2018-07-03,28,0.05693069306930698,0.012376237623762387
2892,2018,8,25.0,2018-08-15,241,0.12871287128712883,-0.004950495049504844
2892,2018,10,25.0,2018-10-05,205,0.11764705882352944,-0.017156862745097978
2892,2018,10,25.0,2018-10-11,202,0.14285714285714302,-0.0025062656641604564
2892,2018,12,25.0,2018-12-04,164,0.14000000000000012,0.020000000000000018
2892,2019,5,25.0,2019-05-14,62,0.06542056074766367,0.06775700934579443
2892,2019,8,25.0,2019-08-13,240,0.1300236406619386,0.042553191489361764
2892,2019,10,25.0,2019-10-03,205,0.09633027522935778,0.050458715596330084
2892,2020,1,25.0,2020-01-08,139,0.027956989247311714,-0.13548387096774184
2892,2020,3,25.0,2020-03-02,109,0.030172413793103425,-0.06681034482758619
2892,2020,6,25.0,2020-06-19,33,0.06222222222222218,-0.028888888888888853
2892,2020,8,25.0,2020-08-12,255,0.05733944954128445,-0.04816513761467889
2892,2020,9,25.0,2020-09-23,225,0.14108910891089121,0.06930693069306937
2892,2020,10,25.0,2020-10-19,210,0.13267813267813255,0.014742014742014531
2892,2020,10,25.0,2020-10-30,201,0.14962593516209477,0.03740648379052369
2892,2020,12,25.0,2020-12-03,177,0.08470588235294119,-0.04941176470588238
2892,2020,12,25.0,2020-12-09,173,0.11893203883495151,-0.009708737864077777
2892,2020,12,25.0,2020-12-14,170,0.116222760290557,0.009685230024213176
2892,2021,1,25.0,2021-01-20,144,0.12439024390243913,0.08292682926829276
2892,2022,4,25.0,2022-04-25,71,-0.023550724637681264,-0.047101449275362306
2892,2022,5,25.0,2022-05-05,64,-0.005535055350553542,-0.047970479704797064
2892,2022,7,25.0,2022-07-06,21,0.052734375,0.037109375
2892,2022,9,25.0,2022-09-30,205,0.125,-0.005769230769230749
2892,2022,10,25.0,2022-10-07,200,0.1470588235294117,0.015686274509803866
2892,2023,2,25.0,2023-02-03,125,0.11641221374045796,0.011450381679389388
2892,2023,3,25.0,2023-03-14,100,0.125,0.05384615384615388
2892,2023,8,25.0,2023-08-15,239,0.0660377358490567,0.007547169811320753
2892,2023,10,25.0,2023-10-03,205,0.07007575757575757,0.04924242424242431
2892,2023,10,25.0,2023-10-25,191,0.08863198458574195,0.03660886319845846
2892,2023,12,25.0,2023-12-21,150,0.05410447761194037,0.003731343283581934
2892,2024,1,25.0,2024-01-15,134,0.05410447761194037,0.027985074626865725
2892,2024,3,25.0,2024-03-05,106,0.05018587360594795,0.018587360594795488
2892,2024,4,25.0,2024-04-16,78,0.05607476635514019,0.03925233644859816
2892,2024,5,25.0,2024-05-30,47,0.034798534798534675,0.07509157509157505
2892,2024,8,25.0,2024-08-12,234,0.13888888888888884,-0.005555555555555536
2892,2024,10,25.0,2024-10-09,195,0.1473880597014925,0.04477611940298498
2892,2024,11,25.0,2024-11-12,173,0.1603773584905661,0.04528301886792452
2892,2024,12,25.0,2024-12-20,145,0.13888888888888884,0.024074074074073915
2892,2025,2,25.0,2025-02-24,108,0.11413043478260865,-0.10144927536231885
2892,2025,3,25.0,2025-03-25,88,0.11818181818181817,-0.01090909090909098
2892,2025,3,25.0,2025-03-31,84,0.13678373382624764,0.0
2892,2025,4,25.0,2025-04-02,82,0.13468634686346848,-0.016605166051660625
2892,2025,4,25.0,2025-04-22,70,0.24746450304259637,0.1602434077079109
2892,2025,8,25.0,2025-08-27,229,0.23936170212765973,0.014184397163120588
2892,2025,10,25.0,2025-10-09,200,0.20725388601036276,-0.031088082901554404
2892,2025,10,25.0,2025-10-29,188,0.2198952879581153,0.022687609075043635
2892,2025,11,25.0,2025-11-14,176,0.24598930481283432,0.048128342245989275
2892,2025,11,25.0,2025-11-28,166,0.2663043478260869,0.05253623188405787
2892,2026,1,25.0,2026-01-22,129,0.19691780821917826,-0.03424657534246578
2892,2026,5,25.0,2026-05-22,54,0.2686025408348458,0.24863883847549895
2892,2011,12,30.0,2011-12-13,163,0.09329446064139946,0.1282798833819243
2892,2012,1,30.0,2012-01-18,137,0.09329446064139946,0.06705539358600587
2892,2012,2,30.0,2012-02-20,120,0.002673796791443861,-0.0855614973262031
2892,2012,3,30.0,2012-03-01,114,0.010781671159029615,-0.05660377358490565
2892,2012,3,30.0,2012-03-12,106,0.05042016806722671,-0.03921568627451
2892,2012,3,30.0,2012-03-26,96,0.04166666666666674,-0.07777777777777772
2892,2012,5,30.0,2012-05-11,64,0.0997067448680351,0.038123167155425186
2892,2012,6,30.0,2012-06-26,32,0.10619469026548667,0.02359882005899716
2892,2012,6,30.0,2012-06-28,30,0.10619469026548667,0.03244837758112107
2892,2012,8,30.0,2012-08-15,239,0.07204610951008639,0.03170028818443793
2892,2012,10,30.0,2012-10-15,197,0.06285714285714294,0.014285714285714235
2892,2012,10,30.0,2012-10-19,193,0.0659025787965617,0.03151862464183375
2892,2012,11,30.0,2012-11-15,174,0.13414634146341475,0.08536585365853666
2892,2013,1,30.0,2013-01-16,131,0.06285714285714294,0.04571428571428582
2892,2013,3,30.0,2013-03-19,94,0.010869565217391353,0.013586956521739024
2892,2013,4,30.0,2013-04-10,80,0.03910614525139677,-0.011173184357541888
2892,2013,5,30.0,2013-05-30,45,0.030470914127423754,0.03601108033240985
2892,2013,8,30.0,2013-08-06,243,0.18208092485549132,0.049132947976878505
2892,2013,10,30.0,2013-10-02,204,0.15536723163841804,0.01412429378531077
2892,2013,11,30.0,2013-11-07,179,0.15536723163841804,0.031073446327683607
2892,2013,11,30.0,2013-11-22,168,0.16193181818181812,0.042613636363636465
2892,2014,2,30.0,2014-02-05,122,0.15536723163841804,0.02824858757062154
2892,2014,3,30.0,2014-03-05,103,0.14245810055865937,0.0
2892,2014,3,30.0,2014-03-20,92,0.148876404494382,0.016853932584269593
2892,2014,4,30.0,2014-04-21,71,0.139275766016713,0.04178272980501396
2892,2014,4,30.0,2014-04-30,64,0.15536723163841804,0.0847457627118644
2892,2014,8,30.0,2014-08-05,243,0.05865921787709505,0.027932960893854775
2892,2014,9,30.0,2014-09-25,207,0.01608579088471851,0.010723860589812562
2892,2014,10,30.0,2014-10-16,193,0.049861495844875314,0.013850415512465464
2892,2014,12,30.0,2014-12-15,151,0.03269754768392352,0.01634877384196165
2892,2015,1,30.0,2015-01-16,128,0.041208791208791284,0.019230769230769384
2892,2015,3,30.0,2015-03-04,102,0.024324324324324298,0.06216216216216219
2892,2015,5,30.0,2015-05-11,57,-0.01302083333333337,-0.01302083333333337
2892,2015,5,30.0,2015-05-25,47,-0.0026315789473684292,0.0
2892,2015,5,30.0,2015-05-29,43,0.002645502645502784,-0.013227513227513255
2892,2015,6,30.0,2015-06-16,31,0.01608579088471851,-0.1394101876675602
2892,2015,7,30.0,2015-07-31,249,0.032352941176470695,-0.1147058823529411
2892,2015,9,30.0,2015-09-23,211,0.1546052631578949,0.016447368421052655
2892,2015,11,30.0,2015-11-10,180,0.1286173633440515,-0.03858520900321549
2892,2015,11,30.0,2015-11-30,166,0.1546052631578949,-0.05592105263157887
2892,2015,12,30.0,2015-12-08,160,0.1661129568106312,0.006644518272425293
2892,2016,1,30.0,2016-01-06,140,0.17391304347826098,0.06354515050167242
2892,2016,4,30.0,2016-04-07,83,0.1286173633440515,0.07073954983922826
2892,2016,8,30.0,2016-08-15,238,0.26911314984709467,0.006116207951070152
2892,2016,8,30.0,2016-08-19,234,0.27300613496932513,0.015337423312883347
2892,2016,10,30.0,2016-10-14,198,0.2613981762917934,0.05471124620060808
2892,2016,11,30.0,2016-11-03,184,0.26911314984709467,0.042813455657492394
2892,2016,11,30.0,2016-11-15,176,0.26911314984709467,0.06727828746177367
2892,2016,12,30.0,2016-12-22,149,0.2314540059347181,0.07715133531157248
2892,2017,4,30.0,2017-04-19,75,0.14325068870523427,0.07438016528925617
2892,2017,8,30.0,2017-08-08,249,0.10335917312661502,0.007751937984496138
2892,2017,9,30.0,2017-09-20,218,0.09768637532133684,-0.017994858611825038
2892,2017,11,30.0,2017-11-03,188,0.10051546391752586,0.0077319587628867925
2892,2017,11,30.0,2017-11-09,184,0.10335917312661502,0.018087855297157507
2892,2017,12,30.0,2017-12-07,164,0.11197916666666674,0.04947916666666674
2892,2018,2,30.0,2018-02-12,118,0.09768637532133684,0.04884318766066831
2892,2018,6,30.0,2018-06-19,38,0.04656862745098045,-0.002450980392156743
2892,2018,7,30.0,2018-07-02,29,0.051724137931034475,0.0024630541871921707
2892,2018,8,30.0,2018-08-15,241,0.12871287128712883,-0.004950495049504844
2892,2018,10,30.0,2018-10-05,205,0.11764705882352944,-0.017156862745097978
2892,2018,12,30.0,2018-12-03,165,0.1371571072319202,0.014962593516209433
2892,2019,5,30.0,2019-05-13,63,0.0604651162790697,0.05581395348837215
2892,2019,8,30.0,2019-08-12,241,0.10904872389791165,0.0139211136890951
2892,2019,9,30.0,2019-09-27,208,0.09633027522935778,0.05504587155963292
2892,2019,10,30.0,2019-10-02,206,0.08883826879271073,0.04555808656036442
2892,2020,1,30.0,2020-01-07,140,0.014861995753715496,-0.1019108280254778
2892,2020,2,30.0,2020-02-27,110,0.00843881856540074,-0.10126582278481011
2892,2020,4,30.0,2020-04-23,73,0.19799498746867172,0.1278195488721805
2892,2020,6,30.0,2020-06-19,33,0.06222222222222218,-0.028888888888888853
2892,2020,8,30.0,2020-08-11,256,0.05251141552511429,-0.05022831050228305
2892,2020,9,30.0,2020-09-23,225,0.14108910891089121,0.06930693069306937
2892,2020,10,30.0,2020-10-16,211,0.1354679802955665,0.027093596059113434
2892,2020,10,30.0,2020-10-29,202,0.14392059553349879,0.027295285359801635
2892,2020,12,30.0,2020-12-03,177,0.08470588235294119,-0.04941176470588238
2892,2020,12,30.0,2020-12-08,174,0.10551558752997603,-0.021582733812949728
2892,2021,1,30.0,2021-01-19,145,0.10287081339712922,0.055023923444976086
2892,2021,11,30.0,2021-11-30,164,0.16666666666666652,0.08874458874458857
2892,2022,3,30.0,2022-03-09,102,0.07370517928286846,0.03984063745019917
2892,2022,4,30.0,2022-04-21,73,-0.027075812274368283,-0.06859205776173283
2892,2022,5,30.0,2022-05-04,65,-0.01642335766423353,-0.04379562043795615
2892,2022,6,30.0,2022-06-10,39,0.028625954198473247,-0.020992366412213803
2892,2022,6,30.0,2022-06-20,33,0.04457364341085257,0.03100775193798455
2892,2022,7,30.0,2022-07-06,21,0.052734375,0.037109375
2892,2022,7,30.0,2022-07-15,14,0.09109311740890691,0.08502024291497978
2892,2022,9,30.0,2022-09-30,205,0.125,-0.005769230769230749
2892,2023,2,30.0,2023-02-02,126,0.11854684512428304,0.017208413001912115
2892,2023,3,30.0,2023-03-14,100,0.125,0.05384615384615388
2892,2023,6,30.0,2023-06-30,29,0.05786618444846292,-0.039783001808318175
2892,2023,7,30.0,2023-07-06,25,0.0675182481751826,-0.034671532846715314
2892,2023,8,30.0,2023-08-15,239,0.0660377358490567,0.007547169811320753
2892,2023,9,30.0,2023-09-28,207,0.064030131826742,0.039548022598870025
2892,2023,10,30.0,2023-10-24,192,0.08653846153846145,0.04615384615384621
2892,2023,12,30.0,2023-12-05,162,0.03290676416819016,-0.027422303473491727
2892,2023,12,30.0,2023-12-20,151,0.05018587360594795,0.0
2892,2024,1,30.0,2024-01-15,134,0.05410447761194037,0.027985074626865725
2892,2024,3,30.0,2024-03-05,106,0.05018587360594795,0.018587360594795488
2892,2024,4,30.0,2024-04-15,79,0.03860294117647056,0.018382352941176405
2892,2024,5,30.0,2024-05-30,47,0.034798534798534675,0.07509157509157505
2892,2024,8,30.0,2024-08-09,235,0.14525139664804465,-0.0018621973929237035
2892,2024,10,30.0,2024-10-08,196,0.1410018552875696,0.038961038961039085
2892,2024,11,30.0,2024-11-11,174,0.14953271028037385,0.029906542056074903
2892,2024,12,30.0,2024-12-19,146,0.12844036697247696,0.022018348623853212
2892,2025,2,30.0,2025-02-20,110,0.11818181818181817,-0.10363636363636364
2892,2025,3,30.0,2025-03-25,88,0.11818181818181817,-0.01090909090909098
2892,2025,3,30.0,2025-03-28,85,0.12021857923497281,-0.02003642987249543
2892,2025,4,30.0,2025-04-21,71,0.23246492985971945,0.14629258517034072
2892,2025,8,30.0,2025-08-12,240,0.22631578947368425,0.015789473684210575
2892,2025,8,30.0,2025-08-26,230,0.23936170212765973,0.028368794326241176
2892,2025,10,30.0,2025-10-09,200,0.20725388601036276,-0.031088082901554404
2892,2025,10,30.0,2025-10-29,188,0.2198952879581153,0.022687609075043635
2892,2025,11,30.0,2025-11-13,177,0.23498233215547715,0.03886925795052987
2892,2025,11,30.0,2025-11-28,166,0.2663043478260869,0.05253623188405787
2892,2026,1,30.0,2026-01-22,129,0.19691780821917826,-0.03424657534246578
2892,2026,3,30.0,2026-03-31,89,0.23936170212765973,-0.015957446808510634
2892,2026,5,30.0,2026-05-21,55,0.26173285198555973,0.2436823104693142
5880,2011,12,20.0,2011-12-13,158,0.028089887640449396,0.08988764044943798
5880,2012,4,20.0,2012-04-09,82,0.03977272727272729,-0.019886363636363757
5880,2012,4,20.0,2012-04-16,77,0.054755043227665556,-0.008645533141210526
5880,2012,5,20.0,2012-05-16,56,0.06395348837209314,0.029069767441860517
5880,2012,5,20.0,2012-05-18,54,0.07017543859649122,0.03216374269005828
5880,2012,8,20.0,2012-08-27,239,0.02108433734939741,-0.05722891566265065
5880,2012,9,20.0,2012-09-05,232,0.04629629629629628,-0.06172839506172845
5880,2012,10,20.0,2012-10-15,205,0.06940063091482651,0.012618296529968598
5880,2013,3,20.0,2013-03-21,100,0.014970059880239583,0.038922155688622784
5880,2013,6,20.0,2013-06-10,46,0.0,0.00884955752212413
5880,2013,6,20.0,2013-06-21,38,0.039877300613496924,-0.036809815950920366
5880,2013,8,20.0,2013-08-15,248,0.107936507936508,0.04761904761904767
5880,2013,10,20.0,2013-10-02,216,0.07716049382716039,0.0092592592592593
5880,2013,11,20.0,2013-11-14,186,0.0838509316770184,0.01863354037267073
5880,2013,11,20.0,2013-11-20,182,0.08722741433021808,0.01869158878504673
5880,2014,2,20.0,2014-02-07,132,0.08722741433021808,0.02180685358255441
5880,2014,3,20.0,2014-03-20,104,0.09404388714733547,0.025078369905956244
5880,2014,4,20.0,2014-04-30,76,0.08722741433021808,0.06230529595015577
5880,2014,9,20.0,2014-09-17,222,-0.05722891566265065,-0.02108433734939763
5880,2014,10,20.0,2014-10-06,209,-0.033950617283950546,-0.006172839506172756
5880,2014,10,20.0,2014-10-15,203,-0.018808777429467072,0.018808777429467183
5880,2014,12,20.0,2014-12-18,157,-0.021874999999999978,0.006250000000000089
5880,2015,3,20.0,2015-03-11,106,-0.018808777429467072,0.021943573667711602
5880,2015,3,20.0,2015-03-13,104,-0.018808777429467072,0.043887147335423204
5880,2015,6,20.0,2015-06-09,45,-0.021874999999999978,-0.006249999999999978
5880,2015,6,20.0,2015-06-12,42,-0.024922118380062308,-0.012461059190031265
5880,2015,7,20.0,2015-07-31,9,-0.012618296529968376,-0.1545741324921135
5880,2015,8,20.0,2015-08-14,242,0.04844290657439454,-0.01730103806228378
5880,2015,9,20.0,2015-09-24,213,0.12639405204460985,0.037174721189590976
5880,2015,11,20.0,2015-11-11,182,0.08214285714285707,-0.04999999999999993
5880,2015,12,20.0,2015-12-10,161,0.12639405204460985,0.011152416356877248
5880,2016,1,20.0,2016-01-07,142,0.13909774436090228,0.08646616541353369
5880,2016,5,20.0,2016-05-06,66,0.09782608695652173,0.03985507246376807
5880,2016,8,20.0,2016-08-18,243,0.158450704225352,-0.02464788732394363
5880,2016,11,20.0,2016-11-15,184,0.20512820512820507,0.04395604395604402
5880,2016,12,20.0,2016-12-22,157,0.1834532374100719,0.05395683453237421
5880,2018,6,20.0,2018-06-27,39,0.07082152974504252,0.031161473087818692
5880,2018,10,20.0,2018-10-11,204,0.18285714285714283,0.020000000000000018
5880,2018,10,20.0,2018-10-15,202,0.18965517241379315,0.017241379310344973
5880,2018,10,20.0,2018-10-29,192,0.21052631578947345,0.02631578947368407
5880,2019,5,20.0,2019-05-13,65,0.03759398496240607,0.03759398496240607
5880,2019,10,20.0,2019-10-07,206,0.07107843137254921,0.019607843137255054
5880,2019,12,20.0,2019-12-06,164,0.05811138014527861,0.02421307506053272
5880,2020,1,20.0,2020-01-08,142,0.05811138014527861,-0.12106537530266348
5880,2020,3,20.0,2020-03-02,112,0.06067961165048552,-0.029126213592233108
5880,2020,3,20.0,2020-03-09,107,0.07371007371007376,-0.027027027027027084
5880,2020,3,20.0,2020-03-12,104,0.11479591836734704,0.020408163265306145
5880,2020,3,20.0,2020-03-16,102,0.20385674931129505,0.10468319559228667
5880,2020,8,20.0,2020-08-19,239,0.08048780487804863,-0.04878048780487809
5880,2020,8,20.0,2020-08-31,231,0.10473815461346625,-0.03491271820448871
5880,2020,9,20.0,2020-09-25,212,0.1566579634464753,0.05744125326370764
5880,2021,1,20.0,2021-01-19,134,0.11306532663316582,0.05025125628140703
5880,2021,8,20.0,2021-08-17,240,0.3507109004739335,0.05450236966824629
5880,2022,4,20.0,2022-04-25,75,0.007067137809187329,-0.05477031802120147
5880,2022,4,20.0,2022-04-27,73,0.007067137809187329,-0.03356890459363959
5880,2022,5,20.0,2022-05-05,68,0.02517985611510798,-0.046762589928057596
5880,2022,7,20.0,2022-07-08,23,0.09615384615384626,0.03846153846153855
5880,2022,9,20.0,2022-09-27,206,0.12237093690248568,-0.0019120458891012104
5880,2022,10,20.0,2022-10-03,202,0.1420233463035021,0.031128404669260812
5880,2022,10,20.0,2022-10-12,196,0.16932270916334669,0.03784860557768921
5880,2023,2,20.0,2023-02-08,120,0.1138519924098671,0.001897533206830948
5880,2023,3,20.0,2023-03-14,98,0.13759689922480622,0.058139534883721034
5880,2023,8,20.0,2023-08-15,243,-0.016728624535315983,-0.03531598513011147
5880,2023,9,20.0,2023-09-05,228,0.005703422053231932,-0.02281368821292784
5880,2023,9,20.0,2023-09-27,212,0.03725490196078418,0.03921568627450989
5880,2023,10,20.0,2023-10-26,194,0.05378486055776888,0.041832669322709126
5880,2024,1,20.0,2024-01-11,140,0.013409961685823646,-0.009578544061302652
5880,2024,5,20.0,2024-05-29,52,0.019267822736030782,0.038535645472061564
5880,2024,9,20.0,2024-09-04,221,0.029761904761904656,0.003968253968253954
5880,2024,10,20.0,2024-10-14,197,0.01764705882352935,-0.01176470588235301
5880,2024,10,20.0,2024-10-29,186,0.027722772277227747,-0.017821782178217838
5880,2024,12,20.0,2024-12-18,151,0.04216867469879526,-0.02208835341365456
5880,2025,1,20.0,2025-01-02,141,0.07010309278350513,-0.004123711340206282
5880,2025,5,20.0,2025-05-29,48,0.08125000000000004,0.06874999999999987
5880,2025,8,20.0,2025-08-19,235,0.06313645621181263,-0.016293279022403295
5880,2025,10,20.0,2025-10-09,200,0.08523908523908519,0.0
5880,2026,1,20.0,2026-01-02,143,0.07628865979381438,-0.039175257731958735
5880,2026,1,20.0,2026-01-12,137,0.08977035490605445,-0.04175365344467641
5880,2026,1,20.0,2026-01-30,123,0.10828025477707004,0.01273885350318471
5880,2026,4,20.0,2026-04-23,74,0.12742980561555095,0.06047516198704117
5880,2026,5,20.0,2026-05-14,60,0.1472527472527474,0.10769230769230775
5880,2026,5,20.0,2026-05-18,58,0.14977973568281944,0.12334801762114544
5880,2011,12,25.0,2011-12-13,158,0.028089887640449396,0.08988764044943798
5880,2012,1,25.0,2012-01-16,134,0.042735042735042805,0.07122507122507127
5880,2012,3,25.0,2012-03-12,101,-0.018766756032171483,-0.05898123324396776
5880,2012,4,25.0,2012-04-05,84,0.025210084033613356,-0.036414565826330625
5880,2012,5,25.0,2012-05-15,57,0.042735042735042805,0.008547008547008517
5880,2012,8,25.0,2012-08-22,242,0.014970059880239583,-0.0479041916167664
5880,2012,8,25.0,2012-08-24,240,0.018018018018018056,-0.0510510510510509
5880,2012,10,25.0,2012-10-03,212,0.049535603715170407,-0.015479876160990558
5880,2012,10,25.0,2012-10-08,209,0.04629629629629628,-0.015432098765432056
5880,2012,10,25.0,2012-10-12,206,0.06269592476489039,0.012539184952978122
5880,2013,3,25.0,2013-03-20,101,0.011940298507462588,0.029850746268656803
5880,2013,6,25.0,2013-06-07,47,0.0,0.00884955752212413
5880,2013,6,25.0,2013-06-20,39,0.024169184290030232,-0.048338368580060465
5880,2013,8,25.0,2013-08-14,249,0.10443037974683533,0.037974683544303556
5880,2013,10,25.0,2013-10-02,216,0.07716049382716039,0.0092592592592593
5880,2013,11,25.0,2013-11-13,187,0.0838509316770184,0.01552795031055898
5880,2013,11,25.0,2013-11-18,184,0.0838509316770184,0.01863354037267073
5880,2013,11,25.0,2013-11-20,182,0.08722741433021808,0.01869158878504673
5880,2014,1,25.0,2014-01-08,148,0.0738461538461539,-0.009230769230769154
5880,2014,2,25.0,2014-02-07,132,0.08722741433021808,0.02180685358255441
5880,2014,3,25.0,2014-03-13,109,0.0838509316770184,0.006211180124223503
5880,2014,3,25.0,2014-03-19,105,0.08722741433021808,0.015576323987538832
5880,2014,4,25.0,2014-04-28,78,0.08049535603715174,0.04643962848297223
5880,2014,4,25.0,2014-04-30,76,0.08722741433021808,0.06230529595015577
5880,2014,9,25.0,2014-09-16,223,-0.05438066465256797,-0.027190332326283984
5880,2014,10,25.0,2014-10-15,203,-0.018808777429467072,0.018808777429467183
5880,2014,12,25.0,2014-12-17,158,-0.018808777429467072,0.012539184952978122
5880,2015,1,25.0,2015-01-07,144,-0.021874999999999978,-0.0031250000000000444
5880,2015,3,25.0,2015-03-11,106,-0.018808777429467072,0.021943573667711602
5880,2015,5,25.0,2015-05-21,58,-0.039877300613496924,-0.00920245398773023
5880,2015,6,25.0,2015-06-08,46,-0.02795031055900632,-0.009316770186335588
5880,2015,7,25.0,2015-07-28,12,-0.012618296529968376,-0.12618296529968454
5880,2015,8,25.0,2015-08-13,243,0.04482758620689653,-0.006896551724137945
5880,2015,9,25.0,2015-09-24,213,0.12639405204460985,0.037174721189590976
5880,2015,11,25.0,2015-11-11,182,0.08214285714285707,-0.04999999999999993
5880,2015,12,25.0,2015-12-09,162,0.11397058823529416,-0.00367647058823517
5880,2016,1,25.0,2016-01-06,143,0.12222222222222223,0.07037037037037042
5880,2016,5,25.0,2016-05-05,67,0.08214285714285707,0.02499999999999991
5880,2016,8,25.0,2016-08-16,245,0.15438596491228074,-0.028070175438596467
5880,2016,9,25.0,2016-09-14,223,0.19202898550724634,-0.010869565217391353
5880,2016,9,25.0,2016-09-20,221,0.1834532374100719,-0.014388489208633115
5880,2016,10,25.0,2016-10-14,206,0.1963636363636363,0.040000000000000036
5880,2016,11,25.0,2016-11-14,185,0.2095588235294117,0.044117647058823595
5880,2016,12,25.0,2016-12-22,157,0.1834532374100719,0.05395683453237421
5880,2017,8,25.0,2017-08-16,250,0.22727272727272707,0.051948051948051965
5880,2017,9,25.0,2017-09-25,222,0.21543408360128602,0.06430868167202575
5880,2018,4,25.0,2018-04-25,82,0.10526315789473673,0.03801169590643272
5880,2018,6,25.0,2018-06-20,44,0.06779661016949157,0.05649717514124286
5880,2018,6,25.0,2018-06-26,40,0.06779661016949157,0.025423728813559254
5880,2018,7,25.0,2018-07-03,35,0.07386363636363624,0.031249999999999778
5880,2018,7,25.0,2018-07-05,33,0.07386363636363624,0.02556818181818188
5880,2018,8,25.0,2018-08-30,232,0.1468144044321329,-0.05263157894736836
5880,2018,10,25.0,2018-10-09,205,0.14364640883977886,-0.013812154696132617
5880,2018,10,25.0,2018-10-25,194,0.21052631578947345,0.03216374269005828
5880,2018,12,25.0,2018-12-26,149,0.18965517241379315,0.0862068965517242
5880,2019,5,25.0,2019-05-13,65,0.03759398496240607,0.03759398496240607
5880,2019,8,25.0,2019-08-15,241,0.11764705882352944,0.051150895140664954
5880,2019,8,25.0,2019-08-20,238,0.10632911392405076,0.04556962025316458
5880,2019,10,25.0,2019-10-03,208,0.07107843137254921,0.0171568627450982
5880,2019,11,25.0,2019-11-15,179,0.053012048192771166,0.012048192771084265
5880,2019,12,25.0,2019-12-05,165,0.05811138014527861,0.029055690072639306
5880,2019,12,25.0,2019-12-10,162,0.05555555555555558,0.02898550724637694
5880,2020,1,25.0,2020-01-08,142,0.05811138014527861,-0.12106537530266348
