code,name,industry,listing_date,asof_table_date,source,pit_note
2527,宏璟,14,19950306,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2528,皇普,14,19950310,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2530,華建,14,19951012,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2534,宏盛,14,19960212,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2535,達欣工,14,19960311,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2536,宏普,14,19960314,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2537,聯上發,14,19960906,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2538,基泰,14,19961101,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2539,櫻花建,14,19970716,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2540,愛山林,14,19891226,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2542,興富發,14,19990503,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2543,皇昌,14,19991015,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2545,皇翔,14,20000911,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2546,根基,14,20000911,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2547,日勝生,14,20001222,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2548,華固,14,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2597,潤弘,14,20100326,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2601,益航,15,19651104,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2603,長榮,15,19870921,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2605,新興,15,19891208,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2606,裕民,15,19901208,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2607,榮運,15,19901214,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2608,嘉里大榮,15,19901220,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2609,陽明,15,19920420,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2610,華航,15,19930226,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2611,志信,15,19931028,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2612,中航,15,19941020,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2613,中櫃,15,19950120,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2614,東森,20,19950923,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2615,萬海,15,19960516,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2616,山隆,23,19971108,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2617,台航,15,19980624,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2618,長榮航,15,20010917,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2630,亞航,15,20180222,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2633,台灣高鐵,15,20161027,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2634,漢翔,15,20140825,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2636,台驊控股,15,20161222,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2637,慧洋-KY,15,20101201,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2642,宅配通,15,20131212,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2645,長榮航太,15,20230314,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2646,星宇航空,15,20241025,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2701,萬企,16,19650322,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2702,華園,16,19650214,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2704,國賓,16,19821110,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2705,六福,16,19881224,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2706,第一店,16,19910625,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2707,晶華,16,19980309,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2712,遠雄來,16,20131203,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2722,夏都,16,20120314,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2723,美食-KY,16,20101122,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2727,王品,16,20120306,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2731,雄獅,16,20130924,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2739,寒舍,16,20160519,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2748,雲品,16,20161123,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2753,八方雲集,16,20210909,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2762,世界健身-KY,37,20240124,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2801,彰銀,17,19620215,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2812,台中銀,17,19840515,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2816,旺旺保,17,19920505,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2820,華票,17,19941026,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2832,台產,17,19970930,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2834,臺企銀,17,19980103,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2836,高雄銀,17,19980518,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2838,聯邦銀,17,19980629,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2845,遠東銀,17,19981127,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2849,安泰銀,17,19990927,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2850,新產,17,20000522,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2851,中再保,17,20000706,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2852,第一保,17,20001128,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2855,統一證,17,20020916,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2880,華南金,17,20011219,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2881,富邦金,17,20011219,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2882,國泰金,17,20011231,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2883,凱基金,17,20011228,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2884,玉山金,17,20020128,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2885,元大金,17,20020204,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2886,兆豐金,17,20020204,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2887,台新新光金,17,20020218,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2889,國票金,17,20020326,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2890,永豐金,17,20020509,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2891,中信金,17,20020517,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2892,第一金,17,20030102,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2897,王道銀行,17,20170505,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2901,欣欣,18,19760507,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2903,遠百,18,19781011,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2904,匯僑,20,19830105,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2905,三商,18,19880919,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2906,高林,18,19891226,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2908,特力,18,19930218,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2910,統領,18,19961230,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2911,麗嬰房,18,19970118,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2912,統一超,18,19970822,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2913,農林,18,19620209,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2915,潤泰全,18,19770720,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2923,鼎固-KY,14,20121207,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2929,淘帝-KY,18,20131230,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2939,永邑-KY,18,20180111,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
2945,三商家購,18,20211130,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3002,歐格,25,20020123,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3003,健和興,28,20020219,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3004,豐達科,10,20020225,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3005,神基,25,20020225,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3006,晶豪科,24,20020304,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3008,大立光,26,20020311,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3010,華立,29,20020722,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3011,今皓,28,20020722,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3013,晟銘電,25,20020916,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3014,聯陽,24,20021029,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3015,全漢,28,20021016,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3016,嘉晶,24,20021224,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3017,奇鋐,25,20020927,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3018,隆銘綠能,31,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3019,亞光,26,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3021,鴻名,28,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3022,威強電,25,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3023,信邦,28,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3024,憶聲,26,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3025,星通,27,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3026,禾伸堂,28,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3027,盛達,27,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3028,增你強,29,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3029,零壹,30,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3030,德律,31,20021029,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3031,佰鴻,26,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3032,偉訓,28,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3033,威健,29,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3034,聯詠,24,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3035,智原,24,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3036,文曄,29,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3037,欣興,28,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3038,全台,26,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3040,遠見,20,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3041,揚智,24,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3042,晶技,28,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3043,科風,31,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3044,健鼎,28,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3045,台灣大,27,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3046,建碁,25,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3047,訊舟,27,20020826,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3048,益登,29,20021001,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3049,精金,26,20020927,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3050,鈺德,26,20021029,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3051,力特,26,20021028,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3052,夆典,14,19951125,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3054,立萬利,29,20021118,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3055,蔚華科,29,20021212,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3056,富華新,14,20030303,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3057,喬鼎,25,20021218,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3058,立德,28,20021209,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3059,華晶科,26,20021224,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3060,銘異,25,20030421,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3062,建漢,27,20030728,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3090,日電貿,28,20071231,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3092,鴻碩,28,20210513,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3094,聯傑,24,20070806,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3130,一零四,36,20060217,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3135,凌航,24,20250806,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3138,耀登,27,20201211,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3149,正達,26,20111123,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3150,鈺寶-創,24,20240627,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3164,景岳,22,20100322,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3167,大量,05,20131021,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3168,眾福科,26,20240326,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3189,景碩,24,20041101,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3209,全科,29,20081126,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3229,晟鈦,28,20091231,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3231,緯創,25,20030819,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3257,虹冠電,24,20110321,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3266,昇陽,14,20141224,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3296,勝德,28,20071231,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3305,昇貿,31,20080710,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3308,聯德,28,20080312,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3311,閎暉,27,20040308,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3312,弘憶股,29,20101229,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3321,同泰,28,20151215,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3338,泰碩,28,20131213,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3346,麗清,12,20161219,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3356,奇偶,26,20050328,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3376,新日興,28,20071231,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3380,明泰,27,20041220,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3406,玉晶光,26,20051220,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3413,京鼎,24,20150728,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3416,融程電,25,20150123,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3419,譁裕,27,20080121,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3432,台端,28,20101230,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3437,榮創,26,20140709,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3443,創意,24,20061103,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3447,展達,27,20221215,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3450,聯鈞,24,20060412,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3481,群創,26,20061024,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3494,誠研,25,20071213,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3501,維熹,28,20070920,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3504,揚明光,26,20070126,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3515,華擎,25,20071108,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3518,柏騰,31,20071128,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3528,安馳,29,20160518,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3530,晶相光,24,20180716,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3532,台勝科,24,20071210,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3533,嘉澤,28,20071210,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3535,晶彩科,26,20080131,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3543,州巧,26,20200415,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3545,敦泰,24,20070703,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3550,聯穎,28,20101110,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3557,嘉威,38,20080227,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3563,牧德,26,20190402,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
3576,聯合再生,26,20090112,1150903,TWSE_openapi_t187ap03_L,CURRENT_SNAPSHOT_NOT_HISTORICAL_RECLASS
