date,futures_id,contract_date,open,max,min,close,spread,spread_per,volume,settlement_price,open_interest,trading_session
2021-09-22,TX,202206/202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-23,TX,202110,17020.0,17130.0,16985.0,17080.0,180.0,1.07,99807,17080.0,67916,position
2021-09-23,TX,202110,16920.0,17038.0,16869.0,16982.0,82.0,0.49,34053,0.0,0,after_market
2021-09-23,TX,202111,16980.0,17092.0,16957.0,17041.0,175.0,1.04,690,17041.0,2144,position
2021-09-23,TX,202111,16875.0,17001.0,16839.0,16948.0,82.0,0.49,239,0.0,0,after_market
2021-09-23,TX,202112,16937.0,17062.0,16927.0,17015.0,188.0,1.12,366,17014.0,5631,position
2021-09-23,TX,202112,16839.0,16918.0,16821.0,16905.0,78.0,0.46,49,0.0,0,after_market
2021-09-23,TX,202203,16806.0,16907.0,16806.0,16872.0,164.0,0.98,13,16887.0,1486,position
2021-09-23,TX,202203,16710.0,16794.0,16710.0,16750.0,42.0,0.25,5,0.0,0,after_market
2021-09-23,TX,202206,16757.0,16824.0,16703.0,16780.0,176.0,1.06,20,16780.0,410,position
2021-09-23,TX,202206,16660.0,16660.0,16660.0,16660.0,56.0,0.34,1,0.0,0,after_market
2021-09-23,TX,202209,16397.0,16429.0,16337.0,16384.0,124.0,0.76,20,16415.0,32,position
2021-09-23,TX,202209,16351.0,16351.0,16351.0,16351.0,91.0,0.56,1,0.0,0,after_market
2021-09-23,TX,202110/202111,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-23,TX,202110/202111,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-23,TX,202110/202112,-67.0,-67.0,-67.0,-67.0,0.0,0.0,244,0.0,0,position
2021-09-23,TX,202110/202112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-23,TX,202110/202203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-23,TX,202110/202203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-23,TX,202110/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-23,TX,202110/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-23,TX,202110/202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-23,TX,202110/202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-23,TX,202111/202112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-23,TX,202111/202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-23,TX,202206/202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-24,TX,202110,17191.0,17275.0,17170.0,17250.0,170.0,1.0,94226,17248.0,70605,position
2021-09-24,TX,202110,17095.0,17190.0,17083.0,17190.0,110.0,0.64,31697,0.0,0,after_market
2021-09-24,TX,202111,17167.0,17238.0,17139.0,17215.0,174.0,1.02,792,17213.0,2221,position
2021-09-24,TX,202111,17065.0,17157.0,17052.0,17155.0,114.0,0.67,253,0.0,0,after_market
2021-09-24,TX,202112,17125.0,17202.0,17114.0,17179.0,165.0,0.97,47,17179.0,5638,position
2021-09-24,TX,202112,17049.0,17111.0,17035.0,17111.0,97.0,0.57,16,0.0,0,after_market
2021-09-24,TX,202203,16998.0,17062.0,16996.0,17053.0,166.0,0.98,17,17053.0,1484,position
2021-09-24,TX,202203,16897.0,16970.0,16897.0,16970.0,83.0,0.49,6,0.0,0,after_market
2021-09-24,TX,202206,16903.0,16968.0,16890.0,16955.0,175.0,1.04,29,16955.0,413,position
2021-09-24,TX,202206,16800.0,16851.0,16799.0,16851.0,71.0,0.42,11,0.0,0,after_market
2021-09-24,TX,202209,16554.0,16596.0,16554.0,16596.0,181.0,1.1,17,16596.0,42,position
2021-09-24,TX,202209,16476.0,16476.0,16446.0,16469.0,54.0,0.33,6,0.0,0,after_market
2021-09-24,TX,202110/202111,-35.0,-34.0,-35.0,-34.0,0.0,0.0,15,0.0,0,position
2021-09-24,TX,202110/202111,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-24,TX,202110/202112,-64.0,-64.0,-64.0,-64.0,0.0,0.0,4,0.0,0,position
2021-09-24,TX,202110/202112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-24,TX,202110/202203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-24,TX,202110/202203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-24,TX,202110/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-24,TX,202110/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-24,TX,202110/202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-24,TX,202110/202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-24,TX,202111/202112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-24,TX,202111/202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-24,TX,202112/202203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-24,TX,202112/202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-24,TX,202203/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-24,TX,202203/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-24,TX,202206/202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-24,TX,202206/202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-27,TX,202110,17247.0,17344.0,17222.0,17292.0,44.0,0.26,94562,17292.0,72642,position
2021-09-27,TX,202110,17221.0,17228.0,17165.0,17197.0,-51.0,-0.3,25217,0.0,0,after_market
2021-09-27,TX,202111,17211.0,17310.0,17197.0,17262.0,49.0,0.28,878,17262.0,2462,position
2021-09-27,TX,202111,17189.0,17189.0,17136.0,17161.0,-52.0,-0.3,262,0.0,0,after_market
2021-09-27,TX,202112,17179.0,17267.0,17178.0,17226.0,47.0,0.27,70,17226.0,5624,position
2021-09-27,TX,202112,17111.0,17126.0,17111.0,17126.0,-53.0,-0.31,7,0.0,0,after_market
2021-09-27,TX,202203,17100.0,17150.0,17049.0,17063.0,10.0,0.06,25,17101.0,1498,position
2021-09-27,TX,202203,17020.0,17020.0,16980.0,17000.0,-53.0,-0.31,6,0.0,0,after_market
2021-09-27,TX,202206,17000.0,17036.0,16950.0,17004.0,49.0,0.29,27,17004.0,417,position
2021-09-27,TX,202206,16891.0,16913.0,16891.0,16913.0,-42.0,-0.25,2,0.0,0,after_market
2021-09-27,TX,202209,16640.0,16648.0,16640.0,16643.0,47.0,0.28,5,16643.0,45,position
2021-09-27,TX,202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-27,TX,202110/202111,-32.0,-32.0,-32.0,-32.0,0.0,0.0,1,0.0,0,position
2021-09-27,TX,202110/202111,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-27,TX,202110/202112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-27,TX,202110/202112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-27,TX,202110/202203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-27,TX,202110/202203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-27,TX,202110/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-27,TX,202110/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-27,TX,202112/202203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-27,TX,202203/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-27,TX,202206/202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-28,TX,202110,17182.0,17183.0,17042.0,17170.0,-122.0,-0.71,103595,17170.0,70205,position
2021-09-28,TX,202110,17275.0,17285.0,17205.0,17227.0,-65.0,-0.38,24535,0.0,0,after_market
2021-09-28,TX,202111,17160.0,17160.0,17015.0,17140.0,-122.0,-0.71,1058,17139.0,2693,position
2021-09-28,TX,202111,17250.0,17250.0,17177.0,17196.0,-66.0,-0.38,306,0.0,0,after_market
2021-09-28,TX,202112,17090.0,17111.0,16990.0,17111.0,-115.0,-0.67,65,17111.0,5649,position
2021-09-28,TX,202112,17206.0,17206.0,17150.0,17158.0,-68.0,-0.39,24,0.0,0,after_market
2021-09-28,TX,202203,16960.0,16964.0,16858.0,16956.0,-145.0,-0.85,70,16978.0,1545,position
2021-09-28,TX,202203,17075.0,17075.0,17020.0,17030.0,-71.0,-0.42,6,0.0,0,after_market
2021-09-28,TX,202206,16836.0,16876.0,16761.0,16876.0,-128.0,-0.75,32,16876.0,431,position
2021-09-28,TX,202206,16980.0,16980.0,16933.0,16955.0,-49.0,-0.29,6,0.0,0,after_market
2021-09-28,TX,202209,16478.0,16478.0,16418.0,16437.0,-206.0,-1.24,12,16510.0,48,position
2021-09-28,TX,202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-28,TX,202110/202111,-30.0,-30.0,-31.0,-31.0,0.0,0.0,58,0.0,0,position
2021-09-28,TX,202110/202111,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-28,TX,202110/202112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-28,TX,202110/202112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-28,TX,202110/202203,-190.0,-187.0,-191.0,-191.0,0.0,0.0,15,0.0,0,position
2021-09-28,TX,202110/202203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-28,TX,202110/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-28,TX,202110/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-28,TX,202112/202203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-28,TX,202112/202203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-28,TX,202203/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-28,TX,202206/202209,-367.0,-367.0,-367.0,-367.0,0.0,0.0,1,0.0,0,position
2021-09-29,TX,202110,16926.0,16937.0,16760.0,16823.0,-347.0,-2.02,148685,16818.0,72854,position
2021-09-29,TX,202110,17130.0,17139.0,16880.0,16887.0,-283.0,-1.65,62598,0.0,0,after_market
2021-09-29,TX,202111,16903.0,16903.0,16731.0,16789.0,-350.0,-2.04,1158,16789.0,3191,position
2021-09-29,TX,202111,17116.0,17116.0,16856.0,16872.0,-267.0,-1.56,923,0.0,0,after_market
2021-09-29,TX,202112,16837.0,16861.0,16707.0,16759.0,-352.0,-2.06,90,16759.0,5648,position
2021-09-29,TX,202112,17068.0,17068.0,16836.0,16897.0,-214.0,-1.25,47,0.0,0,after_market
2021-09-29,TX,202203,16725.0,16725.0,16580.0,16580.0,-398.0,-2.34,41,16636.0,1575,position
2021-09-29,TX,202203,16940.0,16940.0,16900.0,16900.0,-78.0,-0.46,3,0.0,0,after_market
2021-09-29,TX,202206,16600.0,16600.0,16477.0,16520.0,-356.0,-2.11,64,16534.0,433,position
2021-09-29,TX,202206,16814.0,16817.0,16612.0,16612.0,-264.0,-1.56,9,0.0,0,after_market
2021-09-29,TX,202209,16230.0,16230.0,16111.0,16111.0,-399.0,-2.42,20,16167.0,61,position
2021-09-29,TX,202209,16445.0,16445.0,16283.0,16283.0,-227.0,-1.37,5,0.0,0,after_market
2021-09-29,TX,202110/202111,-28.0,-28.0,-30.0,-30.0,0.0,0.0,123,0.0,0,position
2021-09-29,TX,202110/202111,-32.0,-32.0,-32.0,-32.0,0.0,0.0,2,0.0,0,after_market
2021-09-29,TX,202110/202112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-29,TX,202110/202112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-29,TX,202110/202203,-190.0,-187.0,-190.0,-187.0,0.0,0.0,24,0.0,0,position
2021-09-29,TX,202110/202203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-29,TX,202110/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-29,TX,202110/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-29,TX,202110/202209,-652.0,-652.0,-652.0,-652.0,0.0,0.0,1,0.0,0,position
2021-09-29,TX,202110/202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-29,TX,202111/202112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-29,TX,202111/202112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-29,TX,202111/202209,-629.0,-629.0,-629.0,-629.0,0.0,0.0,1,0.0,0,position
2021-09-29,TX,202111/202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-29,TX,202112/202203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-29,TX,202206/202209,-373.0,-373.0,-380.0,-380.0,0.0,0.0,12,0.0,0,position
2021-09-29,TX,202206/202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-30,TX,202110,16803.0,16966.0,16704.0,16917.0,99.0,0.59,129398,16919.0,73590,position
2021-09-30,TX,202110,16828.0,16880.0,16668.0,16746.0,-72.0,-0.43,53104,0.0,0,after_market
2021-09-30,TX,202111,16751.0,16930.0,16675.0,16886.0,97.0,0.58,1547,16888.0,3803,position
2021-09-30,TX,202111,16806.0,16848.0,16642.0,16722.0,-67.0,-0.4,542,0.0,0,after_market
2021-09-30,TX,202112,16732.0,16885.0,16650.0,16863.0,104.0,0.62,116,16854.0,5653,position
2021-09-30,TX,202112,16777.0,16800.0,16629.0,16688.0,-71.0,-0.42,27,0.0,0,after_market
2021-09-30,TX,202203,16600.0,16743.0,16531.0,16731.0,95.0,0.57,21,16731.0,1572,position
2021-09-30,TX,202203,16686.0,16686.0,16560.0,16560.0,-76.0,-0.46,2,0.0,0,after_market
2021-09-30,TX,202206,16595.0,16648.0,16595.0,16631.0,97.0,0.59,24,16631.0,444,position
2021-09-30,TX,202206,16552.0,16552.0,16424.0,16424.0,-110.0,-0.67,6,0.0,0,after_market
2021-09-30,TX,202209,16228.0,16278.0,16228.0,16267.0,100.0,0.62,26,16267.0,83,position
2021-09-30,TX,202209,16101.0,16101.0,16060.0,16060.0,-107.0,-0.66,5,0.0,0,after_market
2021-09-30,TX,202110/202111,-31.0,-31.0,-33.0,-32.0,0.0,0.0,325,0.0,0,position
2021-09-30,TX,202110/202111,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-30,TX,202110/202112,-62.0,-62.0,-62.0,-62.0,0.0,0.0,7,0.0,0,position
2021-09-30,TX,202110/202112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-30,TX,202110/202203,-188.0,-188.0,-189.0,-189.0,0.0,0.0,4,0.0,0,position
2021-09-30,TX,202110/202203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-30,TX,202110/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-30,TX,202110/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-09-30,TX,202110/202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-30,TX,202111/202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-30,TX,202112/202203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-30,TX,202203/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-09-30,TX,202206/202209,-377.0,-377.0,-377.0,-377.0,0.0,0.0,9,0.0,0,position
2021-09-30,TX,202206/202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-10-01,TX,202110,16800.0,16805.0,16415.0,16517.0,-402.0,-2.38,162836,16518.0,74572,position
2021-10-01,TX,202110,16940.0,16942.0,16751.0,16779.0,-140.0,-0.83,54177,0.0,0,after_market
2021-10-01,TX,202111,16767.0,16767.0,16388.0,16487.0,-401.0,-2.37,1746,16488.0,4451,position
2021-10-01,TX,202111,16907.0,16909.0,16720.0,16747.0,-141.0,-0.83,461,0.0,0,after_market
2021-10-01,TX,202112,16706.0,16706.0,16362.0,16460.0,-394.0,-2.34,259,16460.0,5684,position
2021-10-01,TX,202112,16800.0,16842.0,16700.0,16705.0,-149.0,-0.88,36,0.0,0,after_market
2021-10-01,TX,202203,16590.0,16590.0,16241.0,16300.0,-431.0,-2.58,76,16327.0,1599,position
2021-10-01,TX,202203,16675.0,16680.0,16580.0,16620.0,-111.0,-0.66,6,0.0,0,after_market
2021-10-01,TX,202206,16333.0,16333.0,16131.0,16209.0,-422.0,-2.54,35,16223.0,443,position
2021-10-01,TX,202206,16631.0,0.0,0.0,16631.0,0.0,0.0,3,0.0,0,after_market
2021-10-01,TX,202209,15990.0,15990.0,15800.0,15828.0,-439.0,-2.7,16,15857.0,92,position
2021-10-01,TX,202209,16267.0,0.0,0.0,16267.0,0.0,0.0,3,0.0,0,after_market
2021-10-01,TX,202110/202111,-31.0,-31.0,-31.0,-31.0,0.0,0.0,2,0.0,0,position
2021-10-01,TX,202110/202111,-33.0,-31.0,-33.0,-31.0,0.0,0.0,2,0.0,0,after_market
2021-10-01,TX,202110/202112,-56.0,-56.0,-58.0,-58.0,0.0,0.0,31,0.0,0,position
2021-10-01,TX,202110/202112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-10-01,TX,202110/202203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-10-01,TX,202110/202203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-10-01,TX,202110/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-10-01,TX,202110/202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-10-01,TX,202111/202112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-10-01,TX,202111/202112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-10-01,TX,202203/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-10-01,TX,202206/202209,-375.0,-375.0,-378.0,-378.0,0.0,0.0,10,0.0,0,position
2021-10-01,TX,202206/202209,-377.0,-377.0,-377.0,-377.0,0.0,0.0,3,0.0,0,after_market
2021-10-04,TX,202110,16588.0,16629.0,16313.0,16358.0,-160.0,-0.97,140802,16361.0,73770,position
2021-10-04,TX,202110,16455.0,16654.0,16340.0,16638.0,120.0,0.73,90345,0.0,0,after_market
2021-10-04,TX,202111,16583.0,16591.0,16284.0,16329.0,-159.0,-0.96,1178,16329.0,4727,position
2021-10-04,TX,202111,16451.0,16620.0,16318.0,16613.0,125.0,0.76,873,0.0,0,after_market
2021-10-04,TX,202112,16560.0,16560.0,16260.0,16300.0,-160.0,-0.97,252,16303.0,5734,position
2021-10-04,TX,202112,16422.0,16589.0,16284.0,16580.0,120.0,0.73,64,0.0,0,after_market
2021-10-04,TX,202203,16418.0,16418.0,16139.0,16193.0,-134.0,-0.82,48,16175.0,1589,position
2021-10-04,TX,202203,16189.0,16402.0,16161.0,16383.0,56.0,0.34,14,0.0,0,after_market
2021-10-04,TX,202206,16070.0,16170.0,16053.0,16078.0,-145.0,-0.89,25,16078.0,445,position
2021-10-04,TX,202206,16148.0,16300.0,16148.0,16300.0,77.0,0.47,8,0.0,0,after_market
2021-10-04,TX,202209,15700.0,15700.0,15700.0,15700.0,-157.0,-0.99,2,15700.0,96,position
2021-10-04,TX,202209,15857.0,0.0,0.0,15857.0,0.0,0.0,2,0.0,0,after_market
2021-10-04,TX,202110/202111,-31.0,-30.0,-31.0,-30.0,0.0,0.0,18,0.0,0,position
2021-10-04,TX,202110/202111,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-10-04,TX,202110/202112,-60.0,-57.0,-60.0,-58.0,0.0,0.0,38,0.0,0,position
2021-10-04,TX,202110/202112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-10-04,TX,202110/202203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-10-04,TX,202110/202203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-10-04,TX,202110/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-10-04,TX,202110/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-10-04,TX,202111/202112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-10-04,TX,202111/202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-10-04,TX,202206/202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-10-04,TX,202206/202209,-378.0,-378.0,-378.0,-378.0,0.0,0.0,2,0.0,0,after_market
2021-10-05,TX,202110,16240.0,16424.0,16107.0,16398.0,37.0,0.23,151416,16395.0,70941,position
2021-10-05,TX,202110,16345.0,16457.0,16183.0,16258.0,-103.0,-0.63,69824,0.0,0,after_market
2021-10-05,TX,202111,16215.0,16388.0,16076.0,16367.0,38.0,0.23,1397,16367.0,5041,position
2021-10-05,TX,202111,16305.0,16423.0,16152.0,16225.0,-104.0,-0.64,613,0.0,0,after_market
2021-10-05,TX,202112,16154.0,16356.0,16050.0,16342.0,39.0,0.24,206,16342.0,5711,position
2021-10-05,TX,202112,16310.0,16378.0,16137.0,16218.0,-85.0,-0.52,64,0.0,0,after_market
2021-10-05,TX,202203,16089.0,16228.0,15956.0,16228.0,53.0,0.33,85,16213.0,1643,position
2021-10-05,TX,202203,16241.0,16241.0,16068.0,16068.0,-107.0,-0.66,5,0.0,0,after_market
2021-10-05,TX,202206,16000.0,16081.0,15850.0,16057.0,-21.0,-0.13,35,16111.0,471,position
2021-10-05,TX,202206,16128.0,16148.0,15909.0,15920.0,-158.0,-0.98,19,0.0,0,after_market
2021-10-05,TX,202209,0.0,0.0,0.0,0.0,0.0,0.0,0,15742.0,99,position
2021-10-05,TX,202209,15584.0,15584.0,15550.0,15550.0,-150.0,-0.96,4,0.0,0,after_market
2021-10-05,TX,202110/202111,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-10-05,TX,202110/202111,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-10-05,TX,202110/202112,-57.0,-57.0,-57.0,-57.0,0.0,0.0,4,0.0,0,position
2021-10-05,TX,202110/202112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-10-05,TX,202110/202203,-183.0,-183.0,-185.0,-185.0,0.0,0.0,49,0.0,0,position
2021-10-05,TX,202110/202203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-10-05,TX,202110/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-10-05,TX,202110/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-10-05,TX,202111/202112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-10-05,TX,202203/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-10-05,TX,202206/202209,-379.0,-379.0,-379.0,-379.0,0.0,0.0,1,0.0,0,after_market
2021-10-06,TX,202110,16470.0,16493.0,16265.0,16359.0,-36.0,-0.22,136018,16362.0,69014,position
2021-10-06,TX,202110,16381.0,16500.0,16354.0,16455.0,60.0,0.37,35647,0.0,0,after_market
2021-10-06,TX,202111,16420.0,16462.0,16237.0,16335.0,-32.0,-0.2,1521,16335.0,5687,position
2021-10-06,TX,202111,16360.0,16469.0,16333.0,16426.0,59.0,0.36,399,0.0,0,after_market
2021-10-06,TX,202112,16407.0,16415.0,16211.0,16306.0,-36.0,-0.22,217,16306.0,5728,position
2021-10-06,TX,202112,16345.0,16437.0,16315.0,16387.0,45.0,0.28,45,0.0,0,after_market
2021-10-06,TX,202203,16290.0,16299.0,16110.0,16172.0,-41.0,-0.25,45,16181.0,1653,position
2021-10-06,TX,202203,16225.0,16273.0,16225.0,16265.0,52.0,0.32,9,0.0,0,after_market
2021-10-06,TX,202206,16160.0,16160.0,16000.0,16078.0,-33.0,-0.2,68,16078.0,524,position
2021-10-06,TX,202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-10-06,TX,202209,15751.0,15751.0,15710.0,15710.0,-32.0,-0.2,3,15710.0,102,position
2021-10-06,TX,202209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-10-06,TX,202110/202111,-30.0,-29.0,-31.0,-30.0,0.0,0.0,255,0.0,0,position
2021-10-06,TX,202110/202111,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-10-06,TX,202110/202112,-55.0,-55.0,-55.0,-55.0,0.0,0.0,1,0.0,0,position
2021-10-06,TX,202110/202112,-52.0,-52.0,-52.0,-52.0,0.0,0.0,2,0.0,0,after_market
2021-10-06,TX,202110/202203,-179.0,-179.0,-180.0,-180.0,0.0,0.0,18,0.0,0,position
2021-10-06,TX,202110/202203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-10-06,TX,202110/202206,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-10-06,TX,202111/202112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2021-10-06,TX,202111/202112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-10-06,TX,202112/202203,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2021-10-06,TX,202206/202209,-375.0,-375.0,-375.0,-375.0,0.0,0.0,1,0.0,0,position
2021-10-07,TX,202110,16521.0,16760.0,16519.0,16706.0,344.0,2.1,123808,16699.0,72720,position
2021-10-07,TX,202110,16360.0,16450.0,16200.0,16439.0,77.0,0.47,70991,0.0,0,after_market
2021-10-07,TX,202111,16479.0,16729.0,16479.0,16673.0,338.0,2.07,1639,16669.0,6191,position
2021-10-07,TX,202111,16333.0,16416.0,16175.0,16410.0,75.0,0.46,783,0.0,0,after_market
2021-10-07,TX,202112,16425.0,16699.0,16425.0,16640.0,334.0,2.05,214,16640.0,5784,position
2021-10-07,TX,202112,16271.0,16375.0,16156.0,16375.0,69.0,0.42,65,0.0,0,after_market
2021-10-07,TX,202203,16390.0,16561.0,16379.0,16529.0,348.0,2.15,54,16529.0,1670,position
2021-10-07,TX,202203,16154.0,16218.0,16058.0,16218.0,37.0,0.23,19,0.0,0,after_market
2021-10-07,TX,202206,16300.0,16432.0,16300.0,16427.0,349.0,2.17,12,16427.0,535,position
2021-10-07,TX,202206,15960.0,16135.0,15956.0,16135.0,57.0,0.35,11,0.0,0,after_market
2021-10-07,TX,202209,16099.0,16100.0,16044.0,16044.0,334.0,2.13,22,16044.0,116,position
