asof,window,n_days,cagr_giveback_pp,mdd_improve_pp,gate,sleeve,book
2023-08-31,ytd,155,-10.494094144754818,0.13416057463515596,PASS,BLEND_E45_A25,BLEND_E45_A25
2023-08-31,trailing_1y,241,-4.595259940712015,0.16795666141347088,PASS,BLEND_E45_A25,BLEND_E45_A25
2023-09-28,ytd,175,-10.237657348548534,0.1911521279182704,PASS,BLEND_E45_A25,BLEND_E45_A25
2023-09-28,trailing_1y,242,-5.83359058952454,0.504646873368908,PASS,BLEND_E45_A25,BLEND_E45_A25
2023-10-31,ytd,195,-8.464323047757494,0.36625143244191083,PASS,BLEND_E45_A25,BLEND_E45_A25
2023-10-31,trailing_1y,240,-5.131759598634744,0.36625143244191083,PASS,BLEND_E45_A25,BLEND_E45_A25
2023-11-30,ytd,217,-7.330328840437406,0.36625143244191083,PASS,BLEND_E45_A25,BLEND_E45_A25
2023-11-30,trailing_1y,240,-5.665888281365072,0.36625143244191083,PASS,BLEND_E45_A25,BLEND_E45_A25
2023-12-29,ytd,238,-5.987912150016794,0.36625143244191083,PASS,BLEND_E45_A25,BLEND_E45_A25
2023-12-29,trailing_1y,240,-5.766451783668347,0.36625143244192193,PASS,BLEND_E45_A25,BLEND_E45_A25
2024-01-31,ytd,22,-0.300981372704634,0.36383554494142656,PASS,BLEND_E45_A25,BLEND_E45_A25
2024-01-31,trailing_1y,248,-4.926214108248894,0.36625143244192193,PASS,BLEND_E45_A25,BLEND_E45_A25
2024-02-29,ytd,35,-0.6181453061474107,0.36383554494142656,PASS,BLEND_E45_A25,BLEND_E45_A25
2024-02-29,trailing_1y,242,-4.243704167053264,0.36625143244191083,PASS,BLEND_E45_A25,BLEND_E45_A25
2024-03-29,ytd,56,3.68045190299664,0.36383554494142656,ALERT,BLEND_E45_A25,BLEND_E45_A25
2024-03-29,trailing_1y,242,-3.0906490997528735,0.3662514324418997,PASS,BLEND_E45_A25,BLEND_E45_A25
2024-04-30,ytd,76,6.807531922178622,0.36383554494142656,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2024-04-30,trailing_1y,243,-0.19388309048482544,0.36625143244192193,PASS,BLEND_E45_A25,BLEND_E45_A25
2024-05-31,ytd,98,12.26038707603918,0.36383554494142656,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2024-05-31,trailing_1y,244,2.962220608653121,0.36625143244192193,PASS,BLEND_E45_A25,BLEND_E45_A25
2024-06-28,ytd,117,13.833810036678296,0.5635242973708432,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2024-06-28,trailing_1y,245,5.426142433804393,0.36625143244192193,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2024-07-31,ytd,138,11.93686182702649,0.5635242973708432,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2024-07-31,trailing_1y,243,6.952656810373248,0.36625143244191083,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2024-08-30,ytd,160,9.120496750771267,0.6751083298663252,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2024-08-30,trailing_1y,244,7.327296429214147,0.6751083298663252,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2024-09-30,ytd,180,8.090122430138047,0.6751083298663252,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2024-09-30,trailing_1y,243,8.024536535426208,0.6751083298663363,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2024-10-30,ytd,199,6.95668966707752,0.6751083298663252,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2024-10-30,trailing_1y,243,7.6298023109989455,0.6751083298663363,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2024-11-29,ytd,220,7.215606146707176,0.6751083298663252,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2024-11-29,trailing_1y,242,7.190470532825,0.6751083298663585,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2024-12-31,ytd,242,7.245505284451115,0.6751083298663252,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2024-12-31,trailing_1y,242,7.245505284451115,0.6751083298663252,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2025-01-22,ytd,15,,,INSUFFICIENT,BLEND_E45_A25,BLEND_E45_A25
2025-01-22,trailing_1y,242,10.941371023927914,0.6751083298663363,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2025-02-27,ytd,33,12.562854449979621,0.05624147003808755,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2025-02-27,trailing_1y,241,9.757636817401938,0.6751083298663363,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2025-03-31,ytd,54,7.761662048123896,0.5232891998343203,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2025-03-31,trailing_1y,240,8.611507598028133,0.6751083298663363,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2025-04-30,ytd,74,10.21087971767175,-0.13751536113982832,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2025-04-30,trailing_1y,241,8.848838474354292,-0.1375153611398061,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2025-05-29,ytd,94,1.9064276900391475,-0.13751536113982832,PASS,BLEND_E45_A25,BLEND_E45_A25
2025-05-29,trailing_1y,241,3.6213853948567465,-0.1375153611398061,ALERT,BLEND_E45_A25,BLEND_E45_A25
2025-06-30,ytd,110,1.3335419218131417,-0.13751536113982832,PASS,BLEND_E45_A25,BLEND_E45_A25
2025-06-30,trailing_1y,235,2.110561880068995,-0.1375153611398061,PASS,BLEND_E45_A25,BLEND_E45_A25
2025-07-31,ytd,133,3.605488890882369,-0.13751536113982832,ALERT,BLEND_E45_A25,BLEND_E45_A25
2025-07-31,trailing_1y,238,3.619130888581501,-0.1375153611398061,ALERT,BLEND_E45_A25,BLEND_E45_A25
2025-08-29,ytd,154,5.297211492388687,-0.13751536113982832,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2025-08-29,trailing_1y,238,5.5045765411149805,-0.1375153611398061,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2025-09-30,ytd,175,5.840726618711911,-0.13751536113982832,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2025-09-30,trailing_1y,238,6.117505467448003,-0.1375153611398061,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2025-10-31,ytd,195,6.562396622246869,-0.13751536113982832,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2025-10-31,trailing_1y,238,7.637867700872092,-0.137515361139795,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2025-11-28,ytd,215,7.034108954125506,-0.13751536113982832,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2025-11-28,trailing_1y,239,7.54395720426575,-0.137515361139795,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2025-12-31,ytd,237,7.645728289900777,-0.13751536113982832,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2025-12-31,trailing_1y,238,8.109421264874484,-0.13751536113981722,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2026-01-30,ytd,21,50.964067947290225,0.037658887988467615,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2026-01-30,trailing_1y,243,9.648315314735667,-0.1375153611398061,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2026-02-26,ytd,33,142.64266135588755,0.2850643874491188,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2026-02-26,trailing_1y,239,16.45188290945829,-0.13751536113982832,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2026-03-31,ytd,55,17.061274690366357,3.224013285282845,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2026-03-31,trailing_1y,239,10.380023747120926,3.2240132852828562,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2026-04-30,ytd,75,4.2643447547117574,3.4018441422047574,ALERT,BLEND_E45_A25,BLEND_E45_A25
2026-04-30,trailing_1y,239,6.129458509189978,3.4018441422047463,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2026-05-29,ytd,94,-0.08126965149624077,5.941594773596382,PASS,BLEND_E45_A25,BLEND_E45_A25
2026-05-29,trailing_1y,238,7.540259786687753,5.941594773596382,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2026-06-30,ytd,115,8.045745258444281,5.941594773596382,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2026-06-30,trailing_1y,243,12.518049085740547,5.941594773596359,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2026-07-31,ytd,137,10.533744359515973,5.941594773596382,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2026-07-31,trailing_1y,242,12.980459175903958,5.941594773596382,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2026-08-31,ytd,158,9.361909390070867,5.941594773596382,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2026-08-31,trailing_1y,241,10.853072934366992,5.94159477359637,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2026-09-04,ytd,162,11.5541113601636,5.941594773596382,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2026-09-04,trailing_1y,242,11.68514135660148,5.941594773596359,PAUSE_REVIEW,BLEND_E45_A25,BLEND_E45_A25
2023-01-31,ytd,13,,,INSUFFICIENT,BLEND_E45_A05,BLEND_E45_A05
2023-01-31,trailing_1y,241,1.969641303264924,-1.4865418444504286,PASS,BLEND_E45_A05,BLEND_E45_A05
2023-02-24,ytd,31,-6.663905155952388,0.17136910760718882,PASS,BLEND_E45_A05,BLEND_E45_A05
2023-02-24,trailing_1y,246,1.5783461636402984,-1.4865418444504397,PASS,BLEND_E45_A05,BLEND_E45_A05
2023-03-31,ytd,54,-4.121054627766463,0.447168185682445,PASS,BLEND_E45_A05,BLEND_E45_A05
2023-03-31,trailing_1y,245,1.382358319759358,-1.4865418444504397,PASS,BLEND_E45_A05,BLEND_E45_A05
2023-04-28,ytd,71,-4.715087883469038,0.447168185682445,PASS,BLEND_E45_A05,BLEND_E45_A05
2023-04-28,trailing_1y,244,0.9617883249778081,-0.3996706533477057,PASS,BLEND_E45_A05,BLEND_E45_A05
2023-05-31,ytd,92,-4.9523719320387904,0.447168185682445,PASS,BLEND_E45_A05,BLEND_E45_A05
2023-05-31,trailing_1y,243,0.06785530793536054,-0.1787242953400603,PASS,BLEND_E45_A05,BLEND_E45_A05
2023-06-30,ytd,112,-5.80325337784271,0.447168185682445,PASS,BLEND_E45_A05,BLEND_E45_A05
2023-06-30,trailing_1y,242,-1.039192777631004,-0.1787242953400603,PASS,BLEND_E45_A05,BLEND_E45_A05
2023-07-31,ytd,133,-6.207002327034727,0.447168185682445,PASS,BLEND_E45_A05,BLEND_E45_A05
2023-07-31,trailing_1y,241,-1.9940262988692226,-0.1787242953400603,PASS,BLEND_E45_A05,BLEND_E45_A05
2023-08-31,ytd,155,-4.435914925267026,-0.17435252458879447,PASS,BLEND_E45_A05,BLEND_E45_A05
2023-08-31,trailing_1y,241,-1.606829294788148,-0.3842099429719359,PASS,BLEND_E45_A05,BLEND_E45_A05
2023-09-28,ytd,175,-4.760574504378656,-0.226554492858011,PASS,BLEND_E45_A05,BLEND_E45_A05
2023-09-28,trailing_1y,242,-2.8999437265136763,0.152362767519576,PASS,BLEND_E45_A05,BLEND_E45_A05
2023-10-31,ytd,195,-3.928571404500769,0.1044489243700486,PASS,BLEND_E45_A05,BLEND_E45_A05
2023-10-31,trailing_1y,240,-2.6808949088245493,0.1044489243700264,PASS,BLEND_E45_A05,BLEND_E45_A05
2023-11-30,ytd,217,-3.5800821433039642,0.1044489243700486,PASS,BLEND_E45_A05,BLEND_E45_A05
2023-11-30,trailing_1y,240,-2.6728310822487167,0.1044489243700375,PASS,BLEND_E45_A05,BLEND_E45_A05
2023-12-29,ytd,238,-3.099895371578665,0.1044489243700486,PASS,BLEND_E45_A05,BLEND_E45_A05
2023-12-29,trailing_1y,240,-3.0427510352200704,0.1044489243700375,PASS,BLEND_E45_A05,BLEND_E45_A05
2024-01-31,ytd,22,0.8457764884458041,0.08740797252237975,PASS,BLEND_E45_A05,BLEND_E45_A05
2024-01-31,trailing_1y,248,-2.4169535355452076,0.1044489243700486,PASS,BLEND_E45_A05,BLEND_E45_A05
2024-02-29,ytd,35,0.07834857084910718,0.08740797252237975,PASS,BLEND_E45_A05,BLEND_E45_A05
2024-02-29,trailing_1y,242,-2.1599008943669507,0.1044489243700264,PASS,BLEND_E45_A05,BLEND_E45_A05
2024-03-29,ytd,56,0.43342336516538627,0.08740797252237975,PASS,BLEND_E45_A05,BLEND_E45_A05
2024-03-29,trailing_1y,242,-2.203344417557429,0.1044489243700486,PASS,BLEND_E45_A05,BLEND_E45_A05
2024-04-30,ytd,76,2.0820780459918087,0.08740797252237975,PASS,BLEND_E45_A05,BLEND_E45_A05
2024-04-30,trailing_1y,243,-1.080788294640156,0.1044489243700375,PASS,BLEND_E45_A05,BLEND_E45_A05
2024-05-31,ytd,98,4.668121249237767,0.08740797252237975,ALERT,BLEND_E45_A05,BLEND_E45_A05
2024-05-31,trailing_1y,244,0.4147431122357492,0.1044489243700486,PASS,BLEND_E45_A05,BLEND_E45_A05
2024-06-28,ytd,117,4.815530805665502,0.25776300683297837,ALERT,BLEND_E45_A05,BLEND_E45_A05
2024-06-28,trailing_1y,245,1.6439141906806398,0.1044489243700264,PASS,BLEND_E45_A05,BLEND_E45_A05
2024-07-31,ytd,138,3.7538994483145682,0.25776300683297837,ALERT,BLEND_E45_A05,BLEND_E45_A05
2024-07-31,trailing_1y,243,1.9873587072503307,0.1044489243700375,PASS,BLEND_E45_A05,BLEND_E45_A05
2024-08-30,ytd,160,3.056676718794571,0.18082728394099856,ALERT,BLEND_E45_A05,BLEND_E45_A05
2024-08-30,trailing_1y,244,1.9182474057412247,0.18082728394102077,PASS,BLEND_E45_A05,BLEND_E45_A05
2024-09-30,ytd,180,2.6134524316612895,0.18082728394099856,PASS,BLEND_E45_A05,BLEND_E45_A05
2024-09-30,trailing_1y,243,2.5112422338650298,0.18082728394102077,PASS,BLEND_E45_A05,BLEND_E45_A05
2024-10-30,ytd,199,2.109751416269101,0.18082728394099856,PASS,BLEND_E45_A05,BLEND_E45_A05
2024-10-30,trailing_1y,243,2.1956690071573526,0.18082728394100966,PASS,BLEND_E45_A05,BLEND_E45_A05
2024-11-29,ytd,220,2.10162045142519,0.18082728394099856,PASS,BLEND_E45_A05,BLEND_E45_A05
