date,contract_date,open_interest,volume,close,oi,doi,doi_z
2020-12-15,202012,34493,158662,14085.0,34493,-23247.0,-1.3502402166048473
2020-12-16,202012,24726,71732,14323.0,24726,-9767.0,-0.5213642529774546
2020-12-17,202101,90580,116139,14186.0,90580,65854.0,3.540424120786366
2020-12-18,202101,92795,89422,14137.0,92795,2215.0,0.1268942342720812
2020-12-21,202101,96348,135177,14312.0,96348,3553.0,0.19350397840608893
2020-12-22,202101,92798,136896,14046.0,92798,-3550.0,-0.18208960281644454
2020-12-23,202101,90615,115346,14113.0,90615,-2183.0,-0.11054919881809831
2020-12-24,202101,92621,106221,14242.0,92621,2006.0,0.11535845988509191
2020-12-25,202101,91293,88875,14305.0,91293,-1328.0,-0.06328215552065118
2020-12-28,202101,97682,82692,14437.0,97682,6389.0,0.34255026014417383
2020-12-29,202101,93380,80587,14459.0,93380,-4302.0,-0.22822047955432584
2020-12-30,202101,97732,97857,14638.0,97732,4352.0,0.23375301289359188
2020-12-31,202101,95189,96684,14678.0,95189,-2543.0,-0.13533816686974745
2021-01-04,202101,96894,137069,14874.0,96894,1705.0,0.08974907902826994
2021-01-05,202101,96044,110886,14977.0,96044,-850.0,-0.04702026418712742
2021-01-06,202101,93545,233806,14911.0,93545,-2499.0,-0.1326472888082652
2021-01-07,202101,96154,151918,15230.0,96154,2609.0,0.13769006406196782
2021-01-08,202101,95314,158703,15454.0,95314,-840.0,-0.04984465553726758
2021-01-11,202101,95732,139479,15534.0,95732,418.0,0.009043918883302676
2021-01-12,202101,96686,175838,15493.0,96686,954.0,0.017855931847773263
2021-01-13,202101,99559,154811,15764.0,99559,2873.0,0.09582087568274697
2021-01-14,202101,96100,121305,15729.0,96100,-3459.0,-0.2666381451236268
2021-01-15,202101,85266,231505,15634.0,85266,-10834.0,-0.7115097963688847
2021-01-18,202101,66865,200935,15606.0,66865,-18401.0,-1.1816592765624438
2021-01-19,202101,39927,173474,15888.0,39927,-26938.0,-1.6685799195956645
2021-01-20,202101,26124,119559,15766.0,26124,-13803.0,-0.8057891942869766
2021-01-21,202102,81399,231416,16129.0,81399,55275.0,3.21329291768991
2021-01-22,202102,84234,161218,15984.0,84234,2835.0,0.1778923419717304
2021-01-25,202102,85538,168191,15912.0,85538,1304.0,0.09065096607840904
2021-01-26,202102,85732,230474,15626.0,85732,194.0,0.02459407451744768
2021-01-27,202102,83785,184037,15660.0,83785,-1947.0,-0.09445438692054631
2021-01-28,202102,83747,202151,15383.0,83747,-38.0,0.015251172803847492
2021-01-29,202102,81764,206011,15075.0,81764,-1983.0,-0.09505505443909047
2021-02-01,202102,79896,164870,15360.0,79896,-1868.0,-0.08401463144940016
2021-02-02,202102,77165,177487,15755.0,77165,-2731.0,-0.12876618954921357
2021-02-03,202102,67097,145093,15772.0,67097,-10068.0,-0.5469040413790874
2021-02-04,202102,49701,179004,15701.0,49701,-17396.0,-0.9435526179152749
2021-02-05,202102,32848,178540,15804.0,32848,-16853.0,-0.89797840658412
2021-02-17,202102,21454,100608,16326.0,21454,-11394.0,-0.5799191598485043
2021-02-18,202103,78450,152979,16380.0,78450,56996.0,3.0197926453392667
2021-02-19,202103,77388,152680,16314.0,77388,-1062.0,-0.09714308932732857
2021-02-22,202103,79173,151539,16385.0,79173,1785.0,0.04688496600456727
2021-02-23,202103,81294,136807,16437.0,81294,2121.0,0.15357740361921768
2021-02-24,202103,81350,180413,16182.0,81350,56.0,0.01830374096366585
2021-02-25,202103,78430,135256,16388.0,78430,-2920.0,-0.17134334820781214
2021-02-26,202103,83132,197795,15935.0,83132,4702.0,0.3121272659989328
2021-03-02,202103,83021,146577,15907.0,83021,-111.0,0.0043552904718882944
2021-03-03,202103,80831,153225,16181.0,80831,-2190.0,-0.1238255510459458
2021-03-04,202103,78228,198855,15925.0,78228,-2603.0,-0.14883763178302556
2021-03-05,202103,78960,168446,15855.0,78960,732.0,0.06666396355054907
2021-03-08,202103,78463,175531,15816.0,78463,-497.0,-0.01090175171903762
2021-03-09,202103,77641,171528,15822.0,77641,-822.0,-0.03295208291992765
2021-03-10,202103,74212,136272,15883.0,74212,-3429.0,-0.20131270083158978
2021-03-11,202103,75792,135436,16174.0,75792,1580.0,0.12307442379457567
2021-03-12,202103,67847,116406,16222.0,67847,-7945.0,-0.4865784924328346
2021-03-15,202103,49663,125844,16200.0,49663,-18184.0,-1.1133219315684508
2021-03-16,202103,32125,128695,16305.0,32125,-17538.0,-1.0453500257386383
2021-03-17,202103,16409,72615,16176.0,16409,-15716.0,-0.9110255160254553
2021-03-18,202104,81291,138744,16239.0,81291,64882.0,3.5806500884457493
2021-03-19,202104,82807,149724,16012.0,82807,1516.0,0.06139936659299617
2021-03-22,202104,81143,134577,16140.0,81143,-1664.0,-0.13858407690118063
2021-03-23,202104,81288,117179,16120.0,81288,145.0,-0.045418568373982525
2021-03-24,202104,82173,131876,15983.0,82173,885.0,0.06674887569443051
2021-03-25,202104,80915,136413,16032.0,80915,-1258.0,-0.06903140682236279
2021-03-26,202104,85348,123696,16288.0,85348,4433.0,0.3005544167542434
2021-03-29,202104,82927,112333,16411.0,82927,-2421.0,-0.1469457908480413
2021-03-30,202104,83442,100799,16519.0,83442,515.0,0.04132845359019416
2021-03-31,202104,80305,104772,16422.0,80305,-3137.0,-0.19091631774314807
2021-04-01,202104,77860,115342,16551.0,77860,-2445.0,-0.14462110223528482
2021-04-06,202104,78295,103549,16731.0,78295,435.0,0.049440427102242696
2021-04-07,202104,75515,93030,16768.0,75515,-2780.0,-0.16193684418675808
2021-04-08,202104,78584,111596,16930.0,78584,3069.0,0.22111705510293667
2021-04-09,202104,74391,103181,16841.0,74391,-4193.0,-0.25093167312635184
2021-04-12,202104,73388,113383,16834.0,73388,-1003.0,-0.03988163359964529
2021-04-13,202104,73210,150603,16795.0,73210,-178.0,0.013217112379043468
2021-04-14,202104,68160,185298,16856.0,68160,-5050.0,-0.3017107778171886
2021-04-15,202104,69647,132033,17071.0,69647,1487.0,0.1257968352666566
2021-04-16,202104,67187,127426,17158.0,67187,-2460.0,-0.1298506704415002
2021-04-19,202104,47797,124734,17271.0,47797,-19390.0,-1.1973189371383754
2021-04-20,202104,30045,114295,17319.0,30045,-17752.0,-1.0614081769591612
2021-04-21,202104,16778,83992,17231.0,16778,-13267.0,-0.7548783613766511
2021-04-22,202105,73534,189953,17109.0,73534,56756.0,3.2758627644898692
2021-04-23,202105,75424,122696,17257.0,75424,1890.0,0.11812743005487246
2021-04-26,202105,79329,128096,17530.0,79329,3905.0,0.2145894028855011
2021-04-27,202105,79508,120862,17571.0,79508,179.0,-0.028515374403612865
2021-04-28,202105,78504,101986,17533.0,78504,-1004.0,-0.11204952752852264
2021-04-29,202105,77720,150499,17571.0,77720,-784.0,-0.04769278926136238
2021-05-03,202105,81995,184441,17253.0,81995,4275.0,0.2844782070151786
2021-05-04,202105,82745,243802,16933.0,82745,750.0,0.05254971560667615
2021-05-05,202105,80438,157298,16769.0,80438,-2307.0,-0.14634898820470885
2021-05-06,202105,78280,197754,16944.0,78280,-2158.0,-0.1362848866673191
2021-05-07,202105,78603,142796,17287.0,78603,323.0,0.02695890290932058
2021-05-10,202105,77112,126289,17228.0,77112,-1491.0,-0.09323389130393896
2021-05-11,202105,77052,245767,16556.0,77052,-60.0,-0.0008312104475216486
2021-05-12,202105,71506,366512,15692.0,71506,-5546.0,-0.3593391820093831
2021-05-13,202105,70065,234182,15566.0,70065,-1441.0,-0.09860148251886237
2021-05-14,202105,63874,218712,15772.0,63874,-6191.0,-0.4294731848704548
2021-05-17,202105,41541,275831,15263.0,41541,-22333.0,-1.4898214354014998
2021-05-18,202105,25870,220609,16147.0,25870,-15671.0,-1.0390391299308652
2021-05-19,202105,14874,115944,16138.0,14874,-10996.0,-0.7501197622716319
2021-05-20,202106,71749,158770,15981.0,71749,56875.0,3.7449796420154016
2021-05-21,202106,71496,185232,16257.0,71496,-253.0,-0.00822150919838586
2021-05-24,202106,74661,138416,16294.0,74661,3165.0,0.21530808989451108
2021-05-25,202106,72440,145492,16585.0,72440,-2221.0,-0.13620769778636116
2021-05-26,202106,72601,104686,16616.0,72601,161.0,0.016970802464036573
2021-05-27,202106,69299,150465,16534.0,69299,-3302.0,-0.20201972127116827
2021-05-28,202106,72521,124240,16863.0,72521,3222.0,0.22333630470647511
2021-05-31,202106,70703,144649,17013.0,70703,-1818.0,-0.10843233025799037
2021-06-01,202106,73727,116773,17130.0,73727,3024.0,0.20372759879562316
2021-06-02,202106,72320,121046,17098.0,72320,-1407.0,-0.08521695188295626
2021-06-03,202106,73447,130148,17230.0,73447,1127.0,0.0795772062542555
2021-06-04,202106,75217,109068,17100.0,75217,1770.0,0.11899216753969116
2021-06-07,202106,72925,176148,17090.0,72925,-2292.0,-0.1492716161454943
2021-06-08,202106,72554,102605,17090.0,72554,-371.0,-0.02084447481685226
2021-06-09,202106,73434,120368,16963.0,73434,880.0,0.051855657873894706
2021-06-10,202106,71747,127407,17159.0,71747,-1687.0,-0.13713244512976155
2021-06-11,202106,53196,120701,17219.0,53196,-18551.0,-1.2595519123660952
2021-06-15,202106,30505,118150,17398.0,30505,-22691.0,-1.5122768382050753
2021-06-16,202106,18220,71397,17345.0,18220,-12285.0,-0.8882169027151489
2021-06-17,202107,74392,102114,17297.0,74392,56172.0,3.8448812325914417
2021-06-18,202107,71770,96349,17252.0,71770,-2622.0,-0.16833305090727524
2021-06-21,202107,75176,143363,16962.0,75176,3406.0,0.2393561571567028
2021-06-22,202107,72691,101124,17028.0,72691,-2485.0,-0.1587502121197452
2021-06-23,202107,76821,127143,17272.0,76821,4130.0,0.2862232826289559
2021-06-24,202107,76502,92809,17336.0,76502,-319.0,-0.011706405356042459
2021-06-25,202107,72314,113764,17419.0,72314,-4188.0,-0.2735682784908795
2021-06-28,202107,73909,82055,17535.0,73909,1595.0,0.11960681567079595
2021-06-29,202107,73073,115306,17529.0,73073,-836.0,-0.04880790335426296
2021-06-30,202107,76767,104462,17715.0,76767,3694.0,0.25315598140066775
2021-07-01,202107,73071,122682,17646.0,73071,-3696.0,-0.24598618506028008
2021-07-02,202107,72240,101454,17653.0,72240,-831.0,-0.05293493157084847
2021-07-05,202107,76556,107714,17898.0,76556,4316.0,0.2964540719376533
2021-07-06,202107,74329,84492,17878.0,74329,-2227.0,-0.151782428080979
2021-07-07,202107,72671,109544,17830.0,72671,-1658.0,-0.11223186611328553
2021-07-08,202107,72327,116445,17825.0,72327,-344.0,-0.022451300545892665
2021-07-09,202107,71436,138093,17658.0,71436,-891.0,-0.06453647401395467
2021-07-12,202107,71095,127781,17824.0,71095,-341.0,-0.024921989053242277
2021-07-13,202107,73478,123418,17869.0,73478,2383.0,0.15550008836339677
2021-07-14,202107,69796,120033,17874.0,69796,-3682.0,-0.2804752103452631
2021-07-15,202107,70915,103184,18022.0,70915,1119.0,0.030751616568007
2021-07-16,202107,67807,109949,17925.0,67807,-3108.0,-0.2801664662382935
2021-07-19,202107,45310,144969,17794.0,45310,-22497.0,-1.774255900607542
2021-07-20,202107,25982,147968,17558.0,25982,-19328.0,-1.463201409631513
2021-07-21,202107,12313,86527,17430.0,12313,-13669.0,-0.98540193472265
2021-07-22,202108,70190,125712,17407.0,70190,57877.0,3.9100843358241635
2021-07-23,202108,70962,115875,17407.0,70962,772.0,0.0604847810005115
2021-07-26,202108,73935,108704,17202.0,73935,2973.0,0.20449343289725533
2021-07-27,202108,72095,118319,17173.0,72095,-1840.0,-0.11288924361821258
2021-07-28,202108,69261,203426,16965.0,69261,-2834.0,-0.17581451515751492
2021-07-29,202108,69618,123218,17331.0,69618,357.0,0.036211692843648675
2021-07-30,202108,67150,117560,17173.0,67150,-2468.0,-0.1538132531213442
2021-08-02,202108,69811,131605,17470.0,69811,2661.0,0.1891378086944915
2021-08-03,202108,69440,95199,17484.0,69440,-371.0,-0.016380518287632085
2021-08-04,202108,71578,89232,17571.0,71578,2138.0,0.1501600247331055
2021-08-05,202108,70501,65647,17542.0,70501,-1077.0,-0.07149799138486806
2021-08-06,202108,67561,110731,17437.0,67561,-2940.0,-0.1953959166085572
2021-08-09,202108,67707,124689,17404.0,67707,146.0,0.00554437474679842
2021-08-10,202108,68687,109191,17299.0,68687,980.0,0.036343423781672365
2021-08-11,202108,69071,141084,17171.0,69071,384.0,-0.02339777900107967
2021-08-12,202108,67442,91671,17157.0,67442,-1629.0,-0.17540217159200938
2021-08-13,202108,68855,150070,16934.0,68855,1413.0,0.11932212223979474
2021-08-16,202108,47264,150977,16772.0,47264,-21591.0,-1.6871382068517744
2021-08-17,202108,27006,132669,16580.0,27006,-20258.0,-1.519796794680923
2021-08-18,202108,12478,102422,16784.0,12478,-14528.0,-1.04645734340891
2021-08-19,202109,72973,196641,16329.0,72973,60495.0,3.9869790203243283
2021-08-20,202109,71229,175910,16193.0,71229,-1744.0,-0.11710606696369723
2021-08-23,202109,73199,127852,16684.0,73199,1970.0,0.1291715160887802
2021-08-24,202109,73676,90436,16784.0,73676,477.0,0.02819263432996939
2021-08-25,202109,76040,109545,16963.0,76040,2364.0,0.15339575937893943
2021-08-26,202109,71277,127120,16995.0,71277,-4763.0,-0.3127998337115908
2021-08-27,202109,72437,122558,17170.0,72437,1160.0,0.07756889328483524
2021-08-30,202109,73830,95679,17339.0,73830,1393.0,0.09334498218611419
2021-08-31,202109,77298,138468,17457.0,77298,3468.0,0.2237396387583193
2021-09-01,202109,78206,111022,17476.0,78206,908.0,0.05362883384218655
2021-09-02,202109,73630,137473,17320.0,73630,-4576.0,-0.3015407756384976
2021-09-03,202109,75343,114430,17509.0,75343,1713.0,0.1088535256592759
2021-09-06,202109,73490,120721,17496.0,73490,-1853.0,-0.14616930633407296
2021-09-07,202109,70273,125371,17422.0,70273,-3217.0,-0.2640785554479307
2021-09-08,202109,69169,151809,17262.0,69169,-1104.0,-0.13381936547206943
2021-09-09,202109,67446,125037,17235.0,67446,-1723.0,-0.12693737259736607
2021-09-10,202109,66164,111079,17473.0,66164,-1282.0,-0.09389615598235448
2021-09-13,202109,47546,120401,17442.0,47546,-18618.0,-1.4105513567831691
2021-09-14,202109,26820,108843,17461.0,26820,-20726.0,-1.5198330220622165
2021-09-15,202109,13733,74105,17382.0,13733,-13087.0,-0.9108795595066177
2021-09-16,202110,64304,93340,17248.0,64304,50571.0,3.4309112588062862
2021-09-17,202110,65234,117752,17298.0,65234,930.0,0.07085647559577511
2021-09-22,202110,64864,134553,16900.0,64864,-370.0,-0.014825428509321247
2021-09-23,202110,67916,99807,17080.0,67916,3052.0,0.21210614758497004
2021-09-24,202110,70605,94226,17250.0,70605,2689.0,0.18875004840942639
2021-09-27,202110,72642,94562,17292.0,72642,2037.0,0.13825490868878126
2021-09-28,202110,70205,103595,17170.0,70205,-2437.0,-0.16249851473235588
2021-09-29,202110,72854,148685,16823.0,72854,2649.0,0.18338347203768612
2021-09-30,202110,73590,129398,16917.0,73590,736.0,0.05063314305764315
2021-10-01,202110,74572,162836,16517.0,74572,982.0,0.06430559338226065
2021-10-04,202110,73770,140802,16358.0,73770,-802.0,-0.05589557965800587
2021-10-05,202110,70941,151416,16398.0,70941,-2829.0,-0.19081554567750914
2021-10-06,202110,69014,136018,16359.0,69014,-1927.0,-0.12799221171765657
2021-10-07,202110,72720,123808,16706.0,72720,3706.0,0.25144119746055266
2021-10-08,202110,71049,101077,16627.0,71049,-1671.0,-0.11444715126709054
2021-10-12,202110,70193,138434,16418.0,70193,-856.0,-0.05709108836816016
2021-10-13,202110,68678,114897,16318.0,68678,-1515.0,-0.10349547794839026
2021-10-14,202110,68752,104604,16405.0,68752,74.0,-0.021871389821484323
2021-10-15,202110,67246,109050,16782.0,67246,-1506.0,-0.1539492797792281
2021-10-18,202110,47277,109628,16725.0,47277,-19969.0,-1.4291973736068568
2021-10-19,202110,28560,97333,16902.0,28560,-18717.0,-1.4439340443873585
2021-10-20,202110,13863,56080,16882.0,13863,-14697.0,-1.0900102057318712
2021-10-21,202111,67242,117754,16813.0,67242,53379.0,3.7082643256841727
2021-10-22,202111,67775,98819,16854.0,67775,533.0,0.04194654120780893
2021-10-25,202111,68802,97221,16888.0,68802,1027.0,0.07175501681904493
2021-10-26,202111,72574,92092,17048.0,72574,3772.0,0.2580321294349578
2021-10-27,202111,72197,85950,17071.0,72197,-377.0,-0.031969277743685416
2021-10-28,202111,71677,85288,17038.0,71677,-520.0,-0.03821786706591035
2021-10-29,202111,71292,111444,16945.0,71292,-385.0,-0.02883964718931191
2021-11-01,202111,72469,79806,17079.0,72469,1177.0,0.08060345076306374
2021-11-02,202111,74782,109134,17047.0,74782,2313.0,0.15544983135393126
2021-11-03,202111,72355,72076,17092.0,72355,-2427.0,-0.17386396101118307
2021-11-04,202111,72200,90112,17075.0,72200,-155.0,-0.01594333502947287
2021-11-05,202111,74883,90064,17267.0,74883,2683.0,0.17887163039959839
2021-11-08,202111,76105,77522,17424.0,76105,1222.0,0.07659786579171923
2021-11-09,202111,73078,80924,17555.0,73078,-3027.0,-0.21632675998731524
2021-11-10,202111,71560,75931,17555.0,71560,-1518.0,-0.10834159866920094
2021-11-11,202111,69109,84466,17470.0,69109,-2451.0,-0.1989487422473716
2021-11-12,202111,66810,91259,17547.0,66810,-2299.0,-0.21321737318487985
2021-11-15,202111,48884,102421,17664.0,48884,-17926.0,-1.3272269771542677
2021-11-16,202111,28691,78291,17701.0,28691,-20193.0,-1.646104991896443
2021-11-17,202111,12906,52589,17722.0,12906,-15785.0,-1.2367835806146779
2021-11-18,202112,74806,87837,17860.0,74806,61900.0,4.276941457912197
2021-11-19,202112,73951,82761,17851.0,73951,-855.0,-0.05941676579235976
2021-11-22,202112,76553,58435,17836.0,76553,2602.0,0.17925784601914618
2021-11-23,202112,76440,102784,17659.0,76440,-113.0,-0.013771120138251275
2021-11-24,202112,76466,76818,17679.0,76466,26.0,-0.0028470661501542303
2021-11-25,202112,76295,66753,17676.0,76295,-171.0,-0.014674555345765394
2021-11-26,202112,77385,129988,17342.0,77385,1090.0,0.07535222487668503
2021-11-29,202112,74971,120115,17308.0,74971,-2414.0,-0.16333900101291446
2021-11-30,202112,76115,111906,17327.0,76115,1144.0,0.07636934565639446
2021-12-01,202112,78139,103548,17586.0,78139,2024.0,0.13695633924712156
2021-12-02,202112,74555,108997,17705.0,74555,-3584.0,-0.2493636290349695
2021-12-03,202112,74005,79145,17706.0,74005,-550.0,-0.042402742501935736
2021-12-06,202112,77421,91121,17693.0,77421,3416.0,0.22698799308235712
2021-12-07,202112,75429,94771,17795.0,75429,-1992.0,-0.1471236027233235
2021-12-08,202112,71974,94293,17851.0,71974,-3455.0,-0.24579636616738407
2021-12-09,202112,71284,79412,17911.0,71284,-690.0,-0.07623507019870246
2021-12-10,202112,69691,73341,17818.0,69691,-1593.0,-0.16516130896318132
2021-12-13,202112,46975,102639,17752.0,46975,-22716.0,-1.6403333587510303
2021-12-14,202112,27179,109694,17605.0,27179,-19796.0,-1.4953693555293934
2021-12-15,202112,12813,53677,17630.0,12813,-14366.0,-1.0423136395883743
2021-12-16,202201,75137,84101,17804.0,75137,62324.0,4.061825266006462
2021-12-17,202201,75660,78566,17786.0,75660,523.0,0.025752156634245505
2021-12-20,202201,77202,103831,17580.0,77202,1542.0,0.09363130685228695
2021-12-21,202201,79325,87917,17796.0,79325,2123.0,0.13152333097347493
2021-12-22,202201,76180,54102,17833.0,76180,-3145.0,-0.21210552835129384
2021-12-23,202201,77619,66061,17954.0,77619,1439.0,0.08889417306589288
2021-12-24,202201,78375,50035,17958.0,78375,756.0,0.04421547764457302
2021-12-27,202201,82254,58096,18068.0,82254,3879.0,0.24513100869186524
2021-12-28,202201,83894,60973,18207.0,83894,1640.0,0.09614477093610133
2021-12-29,202201,84978,57011,18276.0,84978,1084.0,0.055566221983066544
2021-12-30,202201,82321,56933,18212.0,82321,-2657.0,-0.1881557639374069
2022-01-03,202201,82046,96972,18273.0,82046,-275.0,-0.028145286055697192
2022-01-04,202201,84180,90796,18516.0,84180,2134.0,0.12522679152192
2022-01-05,202201,83973,82044,18480.0,83973,-207.0,-0.02855353855156445
2022-01-06,202201,80441,119801,18335.0,80441,-3532.0,-0.24367893120662318
2022-01-07,202201,77829,137788,18143.0,77829,-2612.0,-0.1805676060040372
2022-01-10,202201,77007,96625,18258.0,77007,-822.0,-0.06434864573665272
2022-01-11,202201,75284,119585,18280.0,75284,-1723.0,-0.14525853943406322
2022-01-12,202201,72097,90837,18375.0,72097,-3187.0,-0.26308489274414726
2022-01-13,202201,71396,95326,18425.0,71396,-701.0,-0.11264749272726986
2022-01-14,202201,64954,158202,18357.0,64954,-6442.0,-0.4904772694189075
2022-01-17,202201,50573,117616,18509.0,50573,-14381.0,-1.0688304110048545
2022-01-18,202201,26909,129157,18349.0,26909,-23664.0,-1.6979155360814309
2022-01-19,202201,15045,72718,18218.0,15045,-11864.0,-0.8025147260367148
2022-01-20,202202,74958,119191,18226.0,74958,59913.0,3.813686616270983
2022-01-21,202202,78033,157754,17895.0,78033,3075.0,0.18908130403932985
2022-01-24,202202,75400,133779,17957.0,75400,-2633.0,-0.1719971134997253
2022-01-25,202202,77596,158896,17678.0,77596,2196.0,0.13435946241532948
2022-01-26,202202,73654,96254,17625.0,73654,-3942.0,-0.2496634207541355
2022-02-07,202202,74145,113464,17899.0,74145,491.0,0.029353309597735328
2022-02-08,202202,73887,89700,17942.0,73887,-258.0,-0.018211327308950944
2022-02-09,202202,74614,72278,18167.0,74614,727.0,0.04656950971470624
2022-02-10,202202,72304,95136,18337.0,72304,-2310.0,-0.1430141159530179
2022-02-11,202202,68582,87617,18275.0,68582,-3722.0,-0.23212326886680285
2022-02-14,202202,45324,137955,17977.0,45324,-23258.0,-1.4268527237788988
2022-02-15,202202,24861,114065,17953.0,24861,-20463.0,-1.2176325916786306
2022-02-16,202202,13872,63453,18207.0,13872,-10989.0,-0.6218412270046048
2022-02-17,202203,71878,110179,18243.0,71878,58006.0,3.239586035826141
2022-02-18,202203,75330,96351,18226.0,75330,3452.0,0.15210676446917534
2022-02-21,202203,74692,95874,18210.0,74692,-638.0,-0.09557038799297507
2022-02-22,202203,72558,144406,17878.0,72558,-2134.0,-0.13512326031274818
2022-02-23,202203,71178,83991,18042.0,71178,-1380.0,-0.08595999142658695
2022-02-24,202203,76370,187058,17516.0,76370,5192.0,0.33457269010396706
2022-02-25,202203,71893,129514,17606.0,71893,-4477.0,-0.2832521338875298
2022-03-01,202203,74637,109687,17911.0,74637,2744.0,0.17851035774404792
2022-03-02,202203,73227,94806,17844.0,73227,-1410.0,-0.08742383290183157
2022-03-03,202203,71665,77058,17929.0,71665,-1562.0,-0.09435637949515137
2022-03-04,202203,71652,118785,17666.0,71652,-13.0,0.00272291803632112
2022-03-07,202203,73413,157085,17058.0,73413,1761.0,0.11620387874099235
2022-03-08,202203,67505,160675,16702.0,67505,-5908.0,-0.3683540847723607
2022-03-09,202203,63779,115509,16946.0,63779,-3726.0,-0.22794258520821323
2022-03-10,202203,61920,102545,17437.0,61920,-1859.0,-0.10653020517496736
2022-03-11,202203,57799,95875,17220.0,57799,-4121.0,-0.24382075710353207
2022-03-14,202203,40641,120161,17239.0,40641,-17158.0,-1.0552349027812002
2022-03-15,202203,25254,141872,16882.0,25254,-15387.0,-0.9232594069625935
2022-03-16,202203,13237,76060,16937.0,13237,-12017.0,-0.6954246766206146
2022-03-17,202204,72539,129146,17446.0,72539,59302.0,3.349424871652341
2022-03-18,202204,71204,96826,17391.0,71204,-1335.0,-0.09971311763876547
2022-03-21,202204,74767,93353,17489.0,74767,3563.0,0.16067262915234853
2022-03-22,202204,74888,68446,17520.0,74888,121.0,-0.05334996384714489
2022-03-23,202204,79593,88805,17702.0,79593,4705.0,0.30609696550979926
2022-03-24,202204,76997,80125,17671.0,76997,-2596.0,-0.17302828417466365
2022-03-25,202204,74588,83085,17621.0,74588,-2409.0,-0.1562994578328437
2022-03-28,202204,69730,117571,17438.0,69730,-4858.0,-0.3102299166877826
2022-03-29,202204,72078,76398,17545.0,72078,2348.0,0.15957907242478797
2022-03-30,202204,76212,89839,17741.0,76212,4134.0,0.2744070170869966
2022-03-31,202204,73455,78029,17639.0,73455,-2757.0,-0.17651646437707846
2022-04-01,202204,72492,82047,17554.0,72492,-963.0,-0.0528396159949943
2022-04-06,202204,72607,86927,17506.0,72607,115.0,0.02001558012311913
2022-04-07,202204,74745,114893,17143.0,74745,2138.0,0.15241829319399255
2022-04-08,202204,72429,84229,17316.0,72429,-2316.0,-0.14203340927569033
2022-04-11,202204,72417,128637,17039.0,72417,-12.0,0.009803941888865948
2022-04-12,202204,71936,107948,16999.0,71936,-481.0,-0.018288703658530515
2022-04-13,202204,72060,107841,17316.0,72060,124.0,0.021301149371482253
2022-04-14,202204,67811,73517,17298.0,67811,-4249.0,-0.26664979394202143
2022-04-15,202204,65492,97455,16983.0,65492,-2319.0,-0.13954705318312277
2022-04-18,202204,47679,122230,16881.0,47679,-17813.0,-1.131249380950691
2022-04-19,202204,26850,106177,17000.0,26850,-20829.0,-1.288623404832396
2022-04-20,202205,67331,57285,17071.0,67331,40481.0,2.4699507563960625
2022-04-21,202205,70636,86180,17126.0,70636,3305.0,0.20196266838499793
2022-04-22,202205,73355,96385,16992.0,73355,2719.0,0.1571695845779771
2022-04-25,202205,74763,123324,16572.0,74763,1408.0,0.061652525532228365
2022-04-26,202205,74743,82214,16586.0,74743,-20.0,-0.051110704669985726
2022-04-27,202205,76765,141144,16285.0,76765,2022.0,0.06246055319249966
2022-04-28,202205,78188,103728,16387.0,78188,1423.0,0.0985076906697987
2022-04-29,202205,75221,103887,16583.0,75221,-2967.0,-0.21010100632565454
2022-05-03,202205,74613,90193,16470.0,74613,-608.0,-0.04281342925632463
2022-05-04,202205,76348,69459,16519.0,76348,1735.0,0.12637410868986976
2022-05-05,202205,77519,78883,16684.0,77519,1171.0,0.07969695824133798
2022-05-06,202205,81201,96310,16355.0,81201,3682.0,0.25656716201586294
2022-05-09,202205,83968,99474,16027.0,83968,2767.0,0.18702080135932583
2022-05-10,202205,81296,127562,16039.0,81296,-2672.0,-0.2002224623384773
2022-05-11,202205,79439,88276,16010.0,79439,-1857.0,-0.1421506799994419
2022-05-12,202205,80510,118642,15632.0,80510,1071.0,0.06278669344557569
2022-05-13,202205,76156,96199,15851.0,76156,-4354.0,-0.3589636363456397
2022-05-16,202205,52828,120555,15921.0,52828,-23328.0,-1.7443326048593921
2022-05-17,202205,31716,95655,16075.0,31716,-21112.0,-1.5462562119589836
2022-05-18,202206,73494,56362,16196.0,73494,41778.0,3.256696496968374
2022-05-19,202206,77028,109266,15911.0,77028,3534.0,0.27344610012329734
2022-05-20,202206,80780,85765,16135.0,80780,3752.0,0.284551019879116
2022-05-23,202206,78176,99214,16147.0,78176,-2604.0,-0.21024946830671237
2022-05-24,202206,79862,98160,15926.0,79862,1686.0,0.12012271426998879
2022-05-25,202206,82264,98499,16060.0,82264,2402.0,0.17974004111486652
2022-05-26,202206,83540,99211,15950.0,83540,1276.0,0.08449626108634567
2022-05-27,202206,86626,83346,16230.0,86626,3086.0,0.22539238678774348
2022-05-30,202206,87403,81262,16560.0,87403,777.0,0.04223290511641454
2022-05-31,202206,93427,108041,16682.0,93427,6024.0,0.4414962805125234
2022-06-01,202206,94358,95150,16610.0,94358,931.0,0.0430915211735782
2022-06-02,202206,93694,80160,16532.0,93694,-664.0,-0.07814527873433703
2022-06-06,202206,91412,98914,16600.0,91412,-2282.0,-0.20939256945570334
2022-06-07,202206,86546,101451,16462.0,86546,-4866.0,-0.40954019174012213
2022-06-08,202206,90218,80944,16644.0,90218,3672.0,0.24980100739172387
2022-06-09,202206,86569,67567,16582.0,86569,-3649.0,-0.32231391589485053
