as_of_date,stock_id,name,industry_code,industry,industry_norm,listing_date,source,pit_note
2026-09-04,2481,強茂,24,半導體業,半導體業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2482,連宇,31,其他電子業,其他電子業,20010919,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2483,百容,28,電子零組件業,電子零組件業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2484,希華,28,電子零組件業,電子零組件業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2485,兆赫,27,通信網路業,通信網路業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2486,一詮,26,光電業,光電業,20010919,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2488,漢平,31,其他電子業,其他電子業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2489,瑞軒,26,光電業,光電業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2491,吉祥全,26,光電業,光電業,20010919,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2492,華新科,28,電子零組件業,電子零組件業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2493,揚博,28,電子零組件業,電子零組件業,20020123,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2495,普安,25,電腦及週邊設備業,電腦及週邊設備業,20020325,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2496,卓越,20,其他業,其他,20020308,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2497,怡利電,12,汽車工業,汽車工業,20020204,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2498,宏達電,27,通信網路業,通信網路業,20020326,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2501,國建,14,建材營造業,建材營造,19671028,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2504,國產,14,建材營造業,建材營造,19780314,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2505,國揚,14,建材營造業,建材營造,19791114,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2506,太設,14,建材營造業,建材營造,19800202,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2509,全坤建,14,建材營造業,建材營造,19880520,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2511,太子,14,建材營造業,建材營造,19910424,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2514,龍邦,20,其他業,其他,19920926,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2515,中工,14,建材營造業,建材營造,19930302,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2516,新建,14,建材營造業,建材營造,19930525,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2520,冠德,14,建材營造業,建材營造,19931027,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2524,京城,14,建材營造業,建材營造,19941018,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2527,宏璟,14,建材營造業,建材營造,19950306,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2528,皇普,14,建材營造業,建材營造,19950310,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2530,華建,14,建材營造業,建材營造,19951012,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2534,宏盛,14,建材營造業,建材營造,19960212,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2535,達欣工,14,建材營造業,建材營造,19960311,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2536,宏普,14,建材營造業,建材營造,19960314,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2537,聯上發,14,建材營造業,建材營造,19960906,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2538,基泰,14,建材營造業,建材營造,19961101,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2539,櫻花建,14,建材營造業,建材營造,19970716,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2540,愛山林,14,建材營造業,建材營造,19891226,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2542,興富發,14,建材營造業,建材營造,19990503,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2543,皇昌,14,建材營造業,建材營造,19991015,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2545,皇翔,14,建材營造業,建材營造,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2546,根基,14,建材營造業,建材營造,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2547,日勝生,14,建材營造業,建材營造,20001222,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2548,華固,14,建材營造業,建材營造,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2597,潤弘,14,建材營造業,建材營造,20100326,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2601,益航,15,航運業,航運業,19651104,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2603,長榮,15,航運業,航運業,19870921,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2605,新興,15,航運業,航運業,19891208,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2606,裕民,15,航運業,航運業,19901208,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2607,榮運,15,航運業,航運業,19901214,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2608,嘉里大榮,15,航運業,航運業,19901220,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2609,陽明,15,航運業,航運業,19920420,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2610,華航,15,航運業,航運業,19930226,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2611,志信,15,航運業,航運業,19931028,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2612,中航,15,航運業,航運業,19941020,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2613,中櫃,15,航運業,航運業,19950120,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2614,東森,20,其他業,其他,19950923,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2615,萬海,15,航運業,航運業,19960516,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2616,山隆,23,油電燃氣業,油電燃氣業,19971108,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2617,台航,15,航運業,航運業,19980624,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2618,長榮航,15,航運業,航運業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2630,亞航,15,航運業,航運業,20180222,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2633,台灣高鐵,15,航運業,航運業,20161027,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2634,漢翔,15,航運業,航運業,20140825,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2636,台驊控股,15,航運業,航運業,20161222,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2637,慧洋-KY,15,航運業,航運業,20101201,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2642,宅配通,15,航運業,航運業,20131212,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2645,長榮航太,15,航運業,航運業,20230314,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2646,星宇航空,15,航運業,航運業,20241025,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2701,萬企,16,觀光餐旅,觀光餐旅,19650322,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2702,華園,16,觀光餐旅,觀光餐旅,19650214,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2704,國賓,16,觀光餐旅,觀光餐旅,19821110,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2705,六福,16,觀光餐旅,觀光餐旅,19881224,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2706,第一店,16,觀光餐旅,觀光餐旅,19910625,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2707,晶華,16,觀光餐旅,觀光餐旅,19980309,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2712,遠雄來,16,觀光餐旅,觀光餐旅,20131203,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2722,夏都,16,觀光餐旅,觀光餐旅,20120314,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2723,美食-KY,16,觀光餐旅,觀光餐旅,20101122,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2727,王品,16,觀光餐旅,觀光餐旅,20120306,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2731,雄獅,16,觀光餐旅,觀光餐旅,20130924,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2739,寒舍,16,觀光餐旅,觀光餐旅,20160519,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2748,雲品,16,觀光餐旅,觀光餐旅,20161123,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2753,八方雲集,16,觀光餐旅,觀光餐旅,20210909,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2762,世界健身-KY,37,運動休閒,運動休閒,20240124,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2801,彰銀,17,金融保險業,金融保險,19620215,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2812,台中銀,17,金融保險業,金融保險,19840515,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2816,旺旺保,17,金融保險業,金融保險,19920505,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2820,華票,17,金融保險業,金融保險,19941026,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2832,台產,17,金融保險業,金融保險,19970930,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2834,臺企銀,17,金融保險業,金融保險,19980103,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2836,高雄銀,17,金融保險業,金融保險,19980518,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2838,聯邦銀,17,金融保險業,金融保險,19980629,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2845,遠東銀,17,金融保險業,金融保險,19981127,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2849,安泰銀,17,金融保險業,金融保險,19990927,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2850,新產,17,金融保險業,金融保險,20000522,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2851,中再保,17,金融保險業,金融保險,20000706,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2852,第一保,17,金融保險業,金融保險,20001128,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2855,統一證,17,金融保險業,金融保險,20020916,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2880,華南金,17,金融保險業,金融保險,20011219,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2881,富邦金,17,金融保險業,金融保險,20011219,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2882,國泰金,17,金融保險業,金融保險,20011231,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2883,凱基金,17,金融保險業,金融保險,20011228,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2884,玉山金,17,金融保險業,金融保險,20020128,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2885,元大金,17,金融保險業,金融保險,20020204,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2886,兆豐金,17,金融保險業,金融保險,20020204,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2887,台新新光金,17,金融保險業,金融保險,20020218,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2889,國票金,17,金融保險業,金融保險,20020326,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2890,永豐金,17,金融保險業,金融保險,20020509,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2891,中信金,17,金融保險業,金融保險,20020517,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2892,第一金,17,金融保險業,金融保險,20030102,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2897,王道銀行,17,金融保險業,金融保險,20170505,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2901,欣欣,18,貿易百貨業,貿易百貨,19760507,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2903,遠百,18,貿易百貨業,貿易百貨,19781011,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2904,匯僑,20,其他業,其他,19830105,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2905,三商,18,貿易百貨業,貿易百貨,19880919,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2906,高林,18,貿易百貨業,貿易百貨,19891226,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2908,特力,18,貿易百貨業,貿易百貨,19930218,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2910,統領,18,貿易百貨業,貿易百貨,19961230,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2911,麗嬰房,18,貿易百貨業,貿易百貨,19970118,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2912,統一超,18,貿易百貨業,貿易百貨,19970822,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2913,農林,18,貿易百貨業,貿易百貨,19620209,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2915,潤泰全,18,貿易百貨業,貿易百貨,19770720,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2923,鼎固-KY,14,建材營造業,建材營造,20121207,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2929,淘帝-KY,18,貿易百貨業,貿易百貨,20131230,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2939,永邑-KY,18,貿易百貨業,貿易百貨,20180111,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2945,三商家購,18,貿易百貨業,貿易百貨,20211130,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3002,歐格,25,電腦及週邊設備業,電腦及週邊設備業,20020123,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3003,健和興,28,電子零組件業,電子零組件業,20020219,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3004,豐達科,10,鋼鐵工業,鋼鐵工業,20020225,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3005,神基,25,電腦及週邊設備業,電腦及週邊設備業,20020225,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3006,晶豪科,24,半導體業,半導體業,20020304,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3008,大立光,26,光電業,光電業,20020311,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3010,華立,29,電子通路業,電子通路業,20020722,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3011,今皓,28,電子零組件業,電子零組件業,20020722,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3013,晟銘電,25,電腦及週邊設備業,電腦及週邊設備業,20020916,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3014,聯陽,24,半導體業,半導體業,20021029,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3015,全漢,28,電子零組件業,電子零組件業,20021016,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3016,嘉晶,24,半導體業,半導體業,20021224,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3017,奇鋐,25,電腦及週邊設備業,電腦及週邊設備業,20020927,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3018,隆銘綠能,31,其他電子業,其他電子業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3019,亞光,26,光電業,光電業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3021,鴻名,28,電子零組件業,電子零組件業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3022,威強電,25,電腦及週邊設備業,電腦及週邊設備業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3023,信邦,28,電子零組件業,電子零組件業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3024,憶聲,26,光電業,光電業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3025,星通,27,通信網路業,通信網路業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3026,禾伸堂,28,電子零組件業,電子零組件業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3027,盛達,27,通信網路業,通信網路業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3028,增你強,29,電子通路業,電子通路業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3029,零壹,30,資訊服務業,資訊服務業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3030,德律,31,其他電子業,其他電子業,20021029,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3031,佰鴻,26,光電業,光電業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3032,偉訓,28,電子零組件業,電子零組件業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3033,威健,29,電子通路業,電子通路業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3034,聯詠,24,半導體業,半導體業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3035,智原,24,半導體業,半導體業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3036,文曄,29,電子通路業,電子通路業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3037,欣興,28,電子零組件業,電子零組件業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3038,全台,26,光電業,光電業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3040,遠見,20,其他業,其他,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3041,揚智,24,半導體業,半導體業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3042,晶技,28,電子零組件業,電子零組件業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3043,科風,31,其他電子業,其他電子業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3044,健鼎,28,電子零組件業,電子零組件業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3045,台灣大,27,通信網路業,通信網路業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3046,建碁,25,電腦及週邊設備業,電腦及週邊設備業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3047,訊舟,27,通信網路業,通信網路業,20020826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3048,益登,29,電子通路業,電子通路業,20021001,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3049,精金,26,光電業,光電業,20020927,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3050,鈺德,26,光電業,光電業,20021029,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3051,力特,26,光電業,光電業,20021028,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3052,夆典,14,建材營造業,建材營造,19951125,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3054,立萬利,29,電子通路業,電子通路業,20021118,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3055,蔚華科,29,電子通路業,電子通路業,20021212,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3056,富華新,14,建材營造業,建材營造,20030303,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3057,喬鼎,25,電腦及週邊設備業,電腦及週邊設備業,20021218,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3058,立德,28,電子零組件業,電子零組件業,20021209,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3059,華晶科,26,光電業,光電業,20021224,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3060,銘異,25,電腦及週邊設備業,電腦及週邊設備業,20030421,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3062,建漢,27,通信網路業,通信網路業,20030728,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3090,日電貿,28,電子零組件業,電子零組件業,20071231,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3092,鴻碩,28,電子零組件業,電子零組件業,20210513,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3094,聯傑,24,半導體業,半導體業,20070806,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3130,一零四,36,數位雲端,數位雲端,20060217,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3135,凌航,24,半導體業,半導體業,20250806,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3138,耀登,27,通信網路業,通信網路業,20201211,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3149,正達,26,光電業,光電業,20111123,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3150,鈺寶-創,24,24,24,20240627,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3164,景岳,22,生技醫療業,生技醫療業,20100322,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3167,大量,05,電機機械,電機機械,20131021,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3168,眾福科,26,光電業,光電業,20240326,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3189,景碩,24,半導體業,半導體業,20041101,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3209,全科,29,電子通路業,電子通路業,20081126,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3229,晟鈦,28,電子零組件業,電子零組件業,20091231,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3231,緯創,25,電腦及週邊設備業,電腦及週邊設備業,20030819,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3257,虹冠電,24,半導體業,半導體業,20110321,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,3266,昇陽,14,建材營造業,建材營造,20141224,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
