date,nav_base,nav_l4,rel_l4_vs_base
2023-02-01,38208913.36241751,38399023.96647152,1.0049755564166607
2023-02-02,38223869.30742603,38316481.3328375,1.0024228846291465
2023-02-03,38209907.72234963,38392011.5611719,1.0047658800996202
2023-02-06,37935360.166077785,38148478.207663044,1.0056179258784481
2023-02-07,37977494.59125156,38163432.21408172,1.004895994978905
2023-02-08,38039591.19967582,38212508.3652545,1.004545715664267
2023-02-09,38003510.40160966,38172855.82986402,1.0044560469931532
2023-02-10,38211325.49422417,38337687.17800861,1.0033069170501174
2023-02-13,38390460.6154236,38416095.32863506,1.0006677365366428
2023-02-14,38680257.90954934,38727981.441276014,1.0012337955925286
2023-02-15,38271504.65066604,38278119.08070906,1.0001728291088472
2023-02-16,38419594.694960795,38470505.4763218,1.0013251254149145
2023-02-17,38424396.312137626,38402183.14012693,0.9994218992582148
2023-02-20,38673109.26642335,38637286.76683916,0.9990737103826485
2023-02-21,38467645.23295355,38457280.38089739,0.999730556627696
2023-02-22,38545328.731308736,38526433.31095687,0.9995097870228691
2023-02-23,38654402.85180774,38653036.593939364,0.9999646545343459
2023-02-24,38466097.18093587,38511778.82380782,1.0011875819544955
2023-03-01,38465717.20328253,38476962.79813312,1.0002923537026793
2023-03-02,38418077.33742223,38554358.14524307,1.0035473094247769
2023-03-03,38467836.41690614,38662492.39786465,1.0050602269087574
2023-03-06,38715129.627295464,38913697.8961276,1.0051289578710887
2023-03-07,38927214.78084917,39133672.320683256,1.005303681267627
2023-03-08,38812701.55750441,39006978.84167632,1.0050055078975646
2023-03-09,38634231.89166876,38866397.12149764,1.0060093139804067
2023-03-10,38270518.278214514,38485573.36595737,1.0056193408769507
2023-03-13,38254208.14563297,38579739.343433134,1.0085096833415261
2023-03-14,37738173.04746733,38061295.95771316,1.0085622298101025
2023-03-15,37612876.11828957,38048040.53019315,1.0115695595980223
2023-03-16,37185056.70786059,37688387.68799048,1.0135358400575867
2023-03-17,37328020.68083707,37782489.43150756,1.012175002648983
2023-03-20,37210633.66889314,37667990.483287565,1.0122910246158145
2023-03-21,37497699.58163484,37895496.061233595,1.0106085568991432
2023-03-22,38000568.58620081,38383061.515656784,1.0100654527994317
2023-03-23,38145251.645320155,38492497.395209886,1.0091032496814667
2023-03-24,38194852.8719723,38512531.142061085,1.0083173057677073
2023-03-27,38182702.51354804,38508515.09180581,1.0085329889402712
2023-03-28,38122369.31502641,38433254.70587995,1.0081549336108813
2023-03-29,38293732.19701758,38622248.97284415,1.00857886544295
2023-03-30,38216634.50134346,38575695.37757217,1.0093954080706946
2023-03-31,38397215.89096479,38686575.32293479,1.007535948251865
2023-04-06,38571451.13093367,38867263.281134754,1.007669199408571
2023-04-07,38513005.195063174,38868603.036694795,1.0092331886288948
2023-04-10,38695923.13048712,39052230.82119775,1.0092078870817764
2023-04-11,38900483.228433706,39219162.470633484,1.0081921666712572
2023-04-12,38798849.38310713,39113102.39793023,1.0080995446983518
2023-04-13,38959278.80587994,39261280.04094729,1.007751715235082
2023-04-14,39174956.64357636,39473237.91229875,1.0076140803788558
2023-04-17,39117033.44745568,39456820.63927301,1.0086864253720504
2023-04-18,39256042.43982552,39483278.21372309,1.0057885553350392
2023-04-19,39199171.643576354,39367991.75234075,1.0043067264354313
2023-04-20,39120208.49793468,39353787.71688998,1.005970807107729
2023-04-21,39212593.865105934,39480585.32800472,1.00683432123416
2023-04-24,39263108.94210562,39504680.98226489,1.0061526467635427
2023-04-25,39125894.62739302,39394083.45341936,1.0068545097455375
2023-04-26,39327940.74360691,39621989.7012951,1.0074768460318124
2023-04-27,39126863.10398558,39427593.49882798,1.0076860338648455
2023-04-28,38395765.70976905,38767139.163074695,1.0096722502192776
2023-05-02,38346332.74862427,38601664.117702596,1.006658560304896
2023-05-03,38286486.411504835,38544691.85400661,1.0067440359955357
2023-05-04,38484807.108496994,38780949.72535807,1.0076950526483395
2023-05-05,38534598.8958107,38831953.6610338,1.0077165657290759
2023-05-08,38565830.63055037,38850182.30423696,1.0073731505075205
2023-05-09,38656157.24159464,38882771.7936206,1.0058623145236516
2023-05-10,38795098.193531916,38934273.900985934,1.003587455991469
2023-05-11,38689202.64235968,38820234.28206199,1.0033867753986443
2023-05-12,38341413.07494456,38493921.58216946,1.0039776444057185
2023-05-15,38456441.46914031,38591783.92647191,1.0035193702839147
2023-05-16,38789550.06519442,38867744.81132182,1.0020158714394978
2023-05-17,39237382.08711149,39297072.031576164,1.0015212519615135
2023-05-18,39531212.85413554,39568823.58125266,1.0009514184969708
2023-05-19,39784185.9125209,39859889.42374811,1.0019028543500594
2023-05-22,39644133.688430466,39650275.992200844,1.000154936006892
2023-05-23,39678923.039224565,39700014.76128596,1.0005315598419984
2023-05-24,39500505.37210733,39538046.16371603,1.0009503876280836
2023-05-26,39403268.25104038,39372297.65181164,0.9992140093803533
2023-05-29,39359638.80696746,39304616.77146004,0.9986020696028929
2023-05-30,39397680.911696084,39342078.18475813,0.998588680205249
2023-05-31,39318668.23696886,39315217.08174059,0.9999122260396137
2023-06-01,39198169.1743364,39168821.88533323,0.9992513097009035
2023-06-02,39425913.727541685,39377134.679219216,0.9987627668274333
2023-06-05,39606429.9241089,39506601.16168046,0.9974794809171207
2023-06-06,39553495.33858595,39468048.93007785,0.9978397254711205
2023-06-07,39728980.34120596,39589887.029763706,0.9964989458514244
2023-06-08,39692937.1477053,39515541.10692533,0.9955307907772145
2023-06-09,39704332.26878069,39478317.399583995,0.9943075514362847
2023-06-12,39766879.39597839,39549767.92711349,0.994540394615755
2023-06-13,40039682.281930916,39835695.12730382,0.9949053752926718
2023-06-14,39983093.573605664,39812726.62179957,0.9957390252584518
2023-06-15,39929820.35413714,39755486.21976816,0.9956339865087593
2023-06-16,39596468.52909186,39462228.48990259,0.9966097976871185
2023-06-19,39787838.55265877,39648746.60569402,0.996504159260105
2023-06-20,39760387.0653099,39564696.7471799,0.9950782592279961
2023-06-21,39909818.65300631,39707204.61853137,0.9949232033290716
2023-06-26,39706163.89013612,39471142.74076123,0.9940809907996859
2023-06-27,39509098.6294394,39280336.50273994,0.9942098874781973
2023-06-28,39525598.368742675,39235180.26471865,0.9926524046185298
2023-06-29,39670361.369189225,39310700.724655665,0.9909337693905431
2023-06-30,39611854.20426563,39298920.49632127,0.9920999984921013
2023-07-03,39528027.31681775,39178546.1907075,0.9911586499546471
2023-07-04,39541109.62376364,39170032.72780613,0.9906154152099338
2023-07-05,39414520.22193773,39064085.10089463,0.9911089842253604
2023-07-06,38753703.87115208,38428353.615488805,0.991604666827589
2023-07-07,38497654.620486476,38148859.41926754,0.9909398324480442
2023-07-10,38387056.5039855,38088415.129759334,0.9922202585604561
2023-07-11,39049778.85566425,38732761.535039194,0.9918817127800693
2023-07-12,39214385.32468623,38843919.477133594,0.9905528074841602
2023-07-13,39238431.04153475,38884021.77947915,0.9909678024159414
2023-07-14,39707179.89210135,39296241.52860075,0.989650779415278
2023-07-17,39843936.24004793,39466473.17803648,0.9905264615489456
2023-07-18,39808044.654971525,39365403.40637088,0.9888806081173503
2023-07-19,39632960.90235152,39232165.30668502,0.989887316351307
2023-07-20,39921109.53389613,39491477.113712214,0.9892379639443857
2023-07-21,39695751.40279807,39241797.76662204,0.9885641757585162
2023-07-24,39443976.935730495,39001083.72799224,0.9887715884110798
2023-07-25,39753488.42831939,39330209.78587806,0.9893524151168632
2023-07-26,39963631.95818762,39506933.08463178,0.9885721379369706
2023-07-27,40170811.294990934,39669126.03610922,0.9875111992337512
2023-07-28,40064606.87483812,39551736.49277801,0.9871989163986479
2023-07-31,40111144.836229935,39588008.756473996,0.9869578372322242
2023-08-01,40524212.71582015,40014176.66003658,0.9874140415913754
